NAME|BRANCH|ADDR|TELL|TIME
앤티앤스|NC송파점|서울특별시 송파구 충민로 66 (문정동, 가든파이브라이프) NC백화점 송파점 영관 6층 앤티앤스||(월-목,일)10:30~ 21:00, (금-토)10:30 ~ 22:00
앤티앤스|NC일산점|경기도 고양시 일산동구 중앙로 1206 (마두동, 뉴코아백화점일산점) 지하 1층 앤티앤스||10:30~22:00
앤티앤스|현대시티몰가든파이브점|서울특별시 송파구 충민로 66 (문정동, 가든파이브라이프) 현대시티몰 가든파이브 지하1층 앤티앤스|02-2673-2069|(월-목,일)10:30~21:00, (금-토)10:30~22:00
앤티앤스|이마트칠성점|대구광역시 북구 침산로 93 (칠성동2가, 스펙트럼시티) 이마트 칠성점 1층 앤티앤스|053-355-1535|(월-일)10:00~22:00
앤티앤스|이마트창원점|경상남도 창원시 성산구 원이대로 608 (중앙동, 창원이마트) 3층 앤티앤스||(월-일)10:00~22:00
앤티앤스|동아백화점수성점|대구광역시 수성구 지범로 191 (범물동, 동아백화점수성점) 8층 앤티앤스||(월-일)10:00~22:00
앤티앤스|홈플러스부천상동점|경기도 부천시 길주로 118 (상동, 삼성홈플러스상동점) 3층 앤티앤스||(월-일)10:00~22:00
앤티앤스|홈플러스금천점|서울특별시 금천구 시흥대로 391 (독산동, 홈플러스금천점) 1층 앤티앤스|050-4831-1806|(월-일)10:00~22:00
앤티앤스|홈플러스동광주점|광주광역시 북구 동문대로 200 (두암동, 삼성홈플러스) 동광주점 지하1층 앤티앤스|062-264-1929|(월-일)10:00~23:00
앤티앤스|이마트대전터미널점|대전광역시 동구 동서대로 1689 (용전동, 대전복합터미널(서관)) 이마트 대전터미널점 3층 앤티앤스|042-673-7173|(월-일)10:00~22:00
앤티앤스|스타필드고양점|경기도 고양시 덕양구 고양대로 1955 (동산동, 스타필드고양) 3층 앤티앤스|031-5173-3033|(월-일)10:00~22:00
앤티앤스|이마트이천점|경기도 이천시 이섭대천로 1440-50 (증포동) 이마트 이천점 1층 앤티앤스||(월-일)10:00~22:00
앤티앤스|롯데백화점본점점|서울특별시 중구 을지로 30 (소공동, 롯데호텔) 롯데백화점 본점 지하1층 앤티앤스|02-772-3012|(월-목) 10:30~20:30 (금,토,일,공휴일)10:30~21:00
앤티앤스|홈플러스월드컵점|서울특별시 마포구 월드컵로 240 (성산동, 월드컵경기장역) 홈플러스 월드컵점 2층 앤티앤스|02-307-8762|(월-일)10:00~22:00
앤티앤스|행복한백화점목동점점|서울특별시 양천구 목동동로 309 (목동, 행복한세상) 행복한 백화점 지하 1층 앤티앤스|070-4194-9467|(월-일)10:00 ~ 22:00
앤티앤스|홈플러스간석점|인천광역시 남동구 경원대로 971 (간석동, 홈플러스) 간석점 2층 앤티앤스|032-323-1018|(월-일)10:00 ~ 22:00
앤티앤스|이마트경산점|경상북도 경산시 옥산로 227 (중산동, 경산이마트) 2층 앤티앤스||(월-일)10:00~22:00
앤티앤스|이마트광명소하점|경기도 광명시 소하로 97 (소하동) 이마트 광명소하 1층 앤티앤스|070-7757-0309|(월-일)11:00~22:00
앤티앤스|홈플러스영통점|경기도 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 4층 앤티앤스||(월-일)10:00 ~ 22:00
앤티앤스|NC충장점|광주광역시 동구 중앙로 163 (충장로4가, NC 웨이브 충장점) 9층 앤티앤스||(월-목)10:30 ~ 21:00, (금,토,일)10:30 ~ 22:00
앤티앤스|이마트하월곡점|서울특별시 성북구 종암로 167 (하월곡동, 동일하이빌뉴시티) 이마트 하월곡점 지하2층 앤티앤스|02-911-8258|(월-일)10:00 ~ 22:00
앤티앤스|이마트킨텍스점|경기도 고양시 일산서구 킨텍스로 171 (대화동, 이마트타운) 킨텍스점 1층 앤티앤스||(월-일)10:00 ~ 22:00
앤티앤스|평택캠프험프리점|경기도 평택시 팽성읍 팽성대교길 15||OPEN 10:00 ~ CLOSE 21:00
앤티앤스|부산대점|부산광역시 금정구 부산대학로 33-4 (장전동) 1층 앤티앤스|051-582-5551|11:00 ~ 22:00
앤티앤스|홈플러스대전둔산점|대전광역시 서구 문예로 107 (둔산동, 홈플러스대전둔산점) 1층 앤티앤스|042-482-1116|(월-일)10:00~22:00(둘째주, 넷째주 일요일 정기휴무)
앤티앤스|롯데월드점|서울특별시 송파구 올림픽로 240 (잠실동, 롯데월드) 어드벤쳐 2층 앤티앤스||(월-목)9:30~20:30 (금,토,일)9:30~21:30
앤티앤스|홈플러스대구수성점|대구광역시 수성구 동대구로 95 (두산동, 수성SK리더스뷰) 홈플러스 대구수성점 지하 1층 앤티앤스|053-763-3826|(월-일)10:00 ~ 22:00
앤티앤스|이마트여수점|전라남도 여수시 좌수영로 277 (오림동, 이마트) 여수점 1층 앤티앤스||(월-일)10:00~22:00
앤티앤스|홈플러스김해점|경상남도 김해시 김해대로 2078 (내동, 삼성홈플러스) 김해점 1층 앤티앤스|070-4142-0100|(월-일)10:00~22:00
앤티앤스|홈플러스순천점|전라남도 순천시 신월큰길 10 (조례동, 삼성홈플러스) 순천점 1층 앤티앤스|061-724-0315|(월-일)10:00~22:00 (2, 4번째 주 일요일 정기휴무)
앤티앤스|마포중앙도서관점|서울특별시 마포구 성산로 128 (성산동, 마포중앙도서관) 지하 1층 앤티앤스|02-336-1782|09:00~19:00 / 월요일 휴점
앤티앤스|NC평택점|경기도 평택시 경기대로 279 (비전동, 뉴코아아울렛백화점) 평택점 7층 앤티앤스||월~목 10:30~21:00, 금~일 10:30~22:00
앤티앤스|이마트화정점|경기도 고양시 덕양구 백양로 79 (화정동, 이마트) 화정점 1층 앤티앤스|031-995-1234|(월-일) 10:00~22:00
앤티앤스|아산병원강릉점|강원도 강릉시 사천면 방동길 38 (강릉아산병원) 별관 1층 앤티앤스||(월-일) 07:30~22:00
앤티앤스|아트몰링부산점|부산광역시 사하구 낙동남로 1413 (하단동, 아트몰링) 부산점 7층 앤티앤스|051-988-6522|(월-일)10:30~22:00
앤티앤스|이마트죽전점|경기도 용인시 수지구 포은대로 552 (죽전동, 이마트) 죽전점 1층 앤티앤스|070-4107-9455|10:00~22:00(2/4주 일요일 정기휴무)
앤티앤스|이마트울산점|울산광역시 남구 남중로 48 (삼산동, 울산점EMART) 1층 앤티앤스|052-227-0019|10:00~22:00(2/4주 일요일 정기휴무)
앤티앤스|이마트금정점|부산광역시 금정구 중앙대로1841번길 24 (구서동, (주)이마트금정점) 1층 앤티앤스|051-583-5832|(월~일)10:00~22:00(2/4주 일요일 정기휴무)
앤티앤스|롯데백화점관악점|서울특별시 관악구 봉천로 209 (봉천동, 롯데백화점) 관악점 지하 2층 앤티앤스|050-7780-7554|월~목  OPEN 10:30 ~ CLOSE 20:00 / 금~일 OPEN 10:30 ~ CLOSE 20:30
앤티앤스|롯데몰군산점|전라북도 군산시 조촌로 130 (조촌동, 롯데몰군산점) 1층 앤티앤스||(월-목) 11:00~21:00 / (금-일) 11:00~22:00
앤티앤스|AK백화점원주점|강원도 원주시 봉화로 1 (단계동, AK플라자) 원주점 4층 앤티앤스|033-811-5870|평일 10:30~20:00 / 주말 10:30~20:30
앤티앤스|홈플러스목동점|서울특서울특별시 양천구 목동서로 170 (목동, 홈플러스목동점) 1층 앤티앤스|070-7721-2525|(월-일) 10:00~22:00, 매월 둘째, 넷째주 일요일 정기휴무
앤티앤스|이마트만촌점|대구광역시 수성구 동원로 136 (만촌동, 이마트만촌점) 1층 앤티앤스|053-602-1234|10:00~22:00
앤티앤스|이마트김포한강점|경기도 김포시 김포한강7로 71 (구래동, 이마트김포한강점) 1층 앤티앤스|070-8864-9467|10:00~22:00, 정기휴무 2주차, 4주차 수요일
앤티앤스|이마트중동점|경기도 부천시 석천로 188 (중동, (주)신세계이마트중동점) 1층 앤티앤스||(월-일)10:00~22:00(2/4주 일요일 정기휴무)
앤티앤스|이마트수지점|경기도 용인시 수지구 수지로 203 (신봉동, E마트) 수지점 지하 1층 앤티앤스|050-7780-6619|(월-일)10:00~22:00(2/4주 일요일 정기휴무)
앤티앤스|홈플러스강릉점|강원도 강릉시 경강로 2120 (옥천동, 씨네몰) 홈플러스 강릉점 3층 앤티앤스|033-645-1774|10:00~22:00
앤티앤스|홈플러스안산점|경기도 안산시 상록구 충장로 432 (성포동, 홈플러스 안산점) 1층 앤티앤스|031-410-4489|10:00~22:00
앤티앤스|홈플러스울산남구점|울산광역시 남구 수암로 148 (야음동, 삼성테스코홈플러스울산남구점) 1층 앤티앤스|070-8861-7738|10:00~22:00
앤티앤스|울산대학교병원점|울산광역시 동구 방어진순환도로 877 (전하동, 울산대학교병원) 본관 1층 앤티앤스||7:30~19:00
앤티앤스|이마트천호점|서울특별시 강동구 천호대로 1017 (천호동, 이마트) 천호점 1층 앤티앤스|070-4114-0505|10:00~22:00
앤티앤스|메가박스대구이시아점|대구광역시 동구 팔공로49길 51 (봉무동) 메가맥스타워 2층 앤티앤스|053-982-5759|10:00~22:00
앤티앤스|이마트과천점|경기도 과천시 별양상가3로 11 (별양동, 이마트과천점) 1층 앤티앤스||10:00~22:00
앤티앤스|롯데프리미엄아울렛기흥점|경기도 용인시 기흥구 신고매로 124 (고매동) 롯데프리미엄 아울렛 기흥점 지하1층 앤티앤스|031-8036-3317|월~목) 11시~8시30분 / 금~일) 11시~9시
앤티앤스|센트럴시티터미널점|서울특별시 서초구 신반포로 190 (반포동) 센트럴 시티 터미널 1층 105호 앤티앤스||8:00 ~ 22:00
앤티앤스|인천SK행복드림구장점|인천광역시 미추홀구 매소홀로 618 (문학동, 문학경기장) SK행복드림구장 2층 (1루 내야측) 앤티앤스||경기 시작 2시간 전~ 경기 종료 까지
앤티앤스|부산사직점|부산광역시 동래구 사직북로 21 (사직동) 1층 앤티앤스|051-929-6522|11:00 ~ 21:00
앤티앤스|계명대학교동산의료원점|대구광역시 달서구 달구벌대로 1035 (신당동, 계명대학교동산병원) 지하 1층 앤티앤스||07:00~20:00
앤티앤스|갤러리아백화점진주점|경상남도 진주시 진주대로 1095 (평안동, 한화갤러리아백화점) 진주점 지하 1층 앤티앤스||월~목 10:30 - 20:00 / 금~일 10:30 - 20:30
앤티앤스|롯데백화점구리점|경기도 구리시 경춘로 261 (인창동, 롯데백화점 구리점) 지하 1층 앤티앤스|031-550-7864|평일 10:30 ~ 20:00 / 주말 10:30 ~ 20:30
앤티앤스|이대서울병원점|서울특별시 강서구 공항대로 260 (마곡동, 이화의대부속서울병원) 지하1층 앤티앤스||07:00~21:00
앤티앤스|이마트월계점|서울특별시 노원구 마들로3길 15 (월계동, 월계이마트) 1층 앤티앤스|070-7798-4947|월~일 10:00 ~ 22:00
앤티앤스|동아대학교병원점|부산광역시 서구 대신공원로 26 (동대신동3가, 동아대학교병원) 중정 지하2층 푸드코트 앤티앤스||월~금 7:00 ~ 18:00(토요일 휴무)
앤티앤스|롯데백화점인천터미널점|인천광역시 미추홀구 연남로 35 (관교동, 인천종합터미널,롯데백화점) 인천터미널점 지하1층 앤티앤스||평일 10:30 ~ 20:00 / 주말 10:30 ~ 20:30
앤티앤스|부천역사점|경기도 부천시 부천로 1 (심곡본동, 부천역사쇼핑몰) 지하1층 앤티앤스|032-612-1117|08:00~22:00
앤티앤스|롯데아울렛대구율하점|대구광역시 동구 안심로 80 (율하동, 롯데쇼핑프라자) 롯데아울렛 대구율하점 2층 앤티앤스||11:00~21:00
앤티앤스|마장휴게소상행점|경기도 이천시 마장면 중부고속도로 82 마장프리미엄휴게소 상행선방향 2층 앤티앤스||08:00~22:00
앤티앤스|CGV신촌아트레온점|서울특별시 서대문구 신촌로 129 (창천동, 아트레온) CGV 신촌점 2층 앤티앤스||평일 09:00 ~ 22:00  /  주말 08:00 ~ 23:00
앤티앤스|AK백화점평택점|경기도 평택시 평택로 51 (평택동, 평택민자역사) 지하1층 앤티앤스||(월-목) 10:30~20:00 / (금-일) 10:30~20:30
앤티앤스|롯데몰수지점|경기도 용인시 수지구 성복2로 38 (성복동, 롯데몰성복점) 지하 1층 앤티앤스||10:30 ~ 22:00
앤티앤스|스타필드부천점|경기도 부천시 옥길로 1 (옥길동, 스타필드시티부천) 2층 2131호 앤티앤스||10:00~22:00
앤티앤스|NC청주점|충청북도 청주시 흥덕구 2순환로 1233 (가경동, 드림플러스) NC백화점 청주점 6층 앤티앤스||월~목 10:30~21:00 / 금~일 10:30~10:00
앤티앤스|렛츠런파크서울점|경기도 과천시 경마공원대로 107 (주암동, 한국마사회) 1층 앤티앤스||금 9:30 ~ 18:00 / 토~일 9:00 ~ 18:00
앤티앤스|홈플러스경산점|경상북도 경산시 경안로 288 (중방동, 홈플러스경산점) 1층 앤티앤스|070-74920500|10:00~24:00
앤티앤스|스타필드명지점|부산광역시 강서구 명지국제6로 168 (명지동, 주식회사이마트) 3층 앤티앤스||10:00~22:00
앤티앤스|이마트트레이더스구성점|경기도 용인시 기흥구 용구대로 2457 (보정동, 이마트트레이더스구성점) 2층 앤티앤스||10:00~ 22:00
앤티앤스|제주노형점|제주특별자치도 제주시 연북로 48 (노형동, M&J 복합빌딩) 1층 앤티앤스||10:00~21:00
앤티앤스|CGV동수원점|경기도 수원시 팔달구 권광로 181 (인계동, 씨네파크) CGV 동수원 7층 스낵코너 맞은편 앤티앤스||10:00~22:00
앤티앤스|CGV대구점|대구광역시 중구 국채보상로 585 (사일동, 동성로파티) CGV 대구점 6층 앤티앤스||10:00~22:00 ※매장 상황에 따라 일시적으로 영업시간 변동 가능
앤티앤스|NC수원터미널점점|경기도 수원시 권선구 경수대로 270 (권선동, 터미널동,할인점동) NC백화점 수원터미널점 1층 앤티앤스|070-8098-3729|10:30 ~22:30
앤티앤스|이화여대서울병원점점|서울특별시 강서구 공항대로 260 (마곡동, 이화의대부속서울병원) 지하1층 앤티앤스|02-6954-1033|07:00~21:00
앤티앤스|홈플러스김해점점|경상남도 김해시 김해대로 2078 (내동, 삼성홈플러스) 김해점 1층 앤티앤스|070-4142-0100|(월-일)10:00~22:00
