NAME|BRANCH|ADDR|TELL|TIME|XCORD|YCORD
커피베이|경주천북산업단지점|경상북도 경주시 천북면 천북산단로1길 5-2,1층 커피베이|054-745-1950||129.273029|35.937818
커피베이|대구상인점|대구광역시 달서구 상인서로 103-5,1층 102호 커피베이 (상인동 ,상인공영주차장상가)|053-637-2231||128.539862|35.818125
커피베이|안산두손병원점|경기도 안산시 단원구 선부광장1로 114 ,1층 커피베이 (선부동,두손병원)|031-411-7264||126.812381|37.332792
커피베이|송파헬리오시티점|서울특별시 송파구 송파대로 345|02-430-3032||127.106675|37.497727
커피베이|신정뉴타운점|서울 양천구 신월동 552-10번지 104동 상가동 1-55/556|02-835-0520||126.842640|37.517254
커피베이|수유역점|서울특별시 강북구 노해로 34,1층 102호 커피베이 (수유동,예도팔라티움)|02-900-9070||127.023198|37.638532
커피베이|부천시청점|경기도 부천시 소향로 181,상가동 1층 120호 커피베이 (중동,센트럴파크푸르지오)|032-323-3214||126.767874|37.502003
커피베이|용인동백세브란스점|경기도 용인시 기흥구 동백죽전대로 341 ,지하2층 커피베이(중동)|031-287-0601||127.151833|37.269271
커피베이|성남고등지구점|경기도 성남시 수정구 청계산로3길 13,지상1,지하1층 커피베이 (고등동)|031-721-8081||127.098197|37.427083
커피베이|용인원희캐슬점|경기도 용인시 기흥구 서천로201번길 14, 1층 커피베이 (농서동)|031-889-0117||127.071386|37.230292
커피베이|이천매곡점|경기도 이천시 호법면 덕평로 217-1,1층102호 커피베이|031-635-7883||127.373608|37.188849
커피베이|울산수암점|울산광역시 남구 수암로 121,1층 커피베이 (신정동)|052-271-7717||129.320884|35.528312
커피베이|명동점|서울특별시 중구 명동 9길 13 ,1층 커피베이 (명동1가)|02-6959-7766||126.984762|37.564379
커피베이|북한산힐스테이트7차점|서울특별시 은평구 통일로 796,상가동 지하1층 106,107호 커피베이 (불광동, 북한산힐스테이트7차)|02-356-7237||126.926463|37.616727
커피베이|의정부녹양점|경기도 의정부시 녹양로 71-23, 1,2,3층 커피베이 (녹양동)|031-875-3890||127.032893|37.757291
커피베이|한국항공우주연구원점|대전광역시 유성구 과학로 169-84,산학연협력동 1층 커피베이(어은동, 한국항공우주연구원)|042-879-4321||127.354034|36.375920
커피베이|파주금릉역점|경기도 파주시 금빛로 24-17,1층 106호 커피베이 (금촌동,월드프라자)|031-945-5553||126.767691|37.751945
커피베이|청주북부터미널오창점|충청북도 청주시 청원구 오창읍 오창공원로 133,1층 108호 커피베이|043-212-5854||127.427981|36.710952
커피베이|시화점|경기도 시흥시 평안상가1길 17,1층 커피베이 (정왕동,석화프라자)|070-8818-2019||126.747193|37.337803
커피베이|오목교역점|서울특별시 양천구 오목로 지하 342,지하1층 (목동,오목교역)|||126.875087|37.524538
커피베이|해남읍점|전라남도 해남군 해남읍 동초길 2 ,1층 커피베이|061-533-8016||126.603671|34.573147
커피베이|원주토지점|강원도 원주시 토지길 13-4, 1층 커피베이 (단구동)|033-765-4320||127.957939|37.322840
커피베이|청주동남점|충청북도 청주시 상당구 중고개로 140,상가동 1층 커피베이 (용암동, 칸타빌 더테라스 1단지)|043-297-9600||127.510715|36.608393
커피베이|북수원롯데시네마점|경기도 수원시 장안구 천천로 100 , 1층 112호(천천동,시네마타워)|031-269-1003||126.984060|37.300606
커피베이|안양중앙시장점|경기도 만안구 안양동 676-215, 2층 커피베이|031-448-7717||126.921197|37.398458
커피베이|의정부행복로점|경기도 의정부시 행복로 32-1, 1층 커피베이 (의정부동)|031-823-6544||127.049995|37.741467
커피베이|부평구청점|인천광역시 부평구 부평대로 143, 1층 104호 커피베이(부평동,태진비반트)|032-715-8377||126.721153|37.504151
커피베이|청주공항국내선점|충청북도 청주시 청원구 내수읍 오창대로 980, 2층 커피베이(청주국제공항(국내선) )|043-241-1608||127.495910|36.721938
커피베이|광주봉선동점|광주광역시 남구 제석로80번길 39,1층 커피베이(봉선동)|062-719-3333||126.911711|35.121270
커피베이|인천시청점|인천광역시 남동구 남동대로765번길 33,1층 104호 커피베이(구월동,아카데미텔)  |032-427-0725||126.705704|37.450602
커피베이|구로디지털점|서울특별시 구로구 디지털로31길41,1층 101호 커피베이 (구로동,이앤씨벤처드림타워6차)|02-830-1157||126.892655|37.485146
커피베이|묵동자이점|서울특별시 중랑구 숙선옹주로 6-9,101동 105호(묵동,묵동자이아파트1단지)|02-977-5690||127.078041|37.614975
커피베이|홍성의료원점|충남 홍성군 홍성읍 고암리 1020 1,2층 커피베이|041-632-2626||126.674977|36.599908
커피베이|태백시청점|강원도 태백시 태붐로 24,1층 커피베이 (황지동,동덕빌딩)|033-553-5588||128.986369|37.164061
커피베이|성남산성포레스티아점|경기도 성남시 수정구 수정로291, 상가 1동 206,207호(신흥동,산성역포레스티아)|031-731-3377||127.147381|37.452774
커피베이|군산미장점|전라북도 군산시 수송로 336,1층 101호 커피베이 (미장동)|070-4647-2539||126.726223|35.969062
커피베이|천안두정동점|충청남도 천안시 서북구 오성9길 36 ,1층 커피베이 (두정동)|041-415-1577||127.131409|36.833151
커피베이|북위례점|서울특별시 송파구 거여동 산38일원(위례신도시 C6-1-1,2) ,북위례 휴먼빌시티 1층 101호 커피베이|070-7640-1235||127.142646|37.485210
커피베이|동탄푸르지오시티점|경기도 화성시 동탄대로 551-16, B동 1층 128호 커피베이 (오산동,동탄역 푸르지오시티)|031-372-7694||127.096803|37.203098
커피베이|미아유병원점|서울특별시 강북구 도봉로 77,1층 101호 커피베이 (미아동)|070-8801-2170||127.026905|37.626830
커피베이|부천도당점|경기도 부천시 수도로 88-60,1층 103호 커피베이 (도당동,창성빌딩1)|032-227-5500||126.776336|37.513474
커피베이|인천갈산역점|인천광역시 부평구 평천로 290 ,커피베이 |032-505-5933||126.722538|37.516458
커피베이|마산석전점|경상남도 창원시 마산회원구 3·15대로 645,예일메디컬센터 103호 커피베이(석전동)|055-252-1611||128.576499|35.230972
커피베이|해남구교점|전라남도 해남군 해남읍 구교 2길 8 ,커피베이|061-533-8015||126.594106|34.576474
커피베이|여의도순복음교회점|서울특별시 영등포구 국회대로 76길 25 ,1층 커피베이 (여의도동, 여의도순복음교회) |02-6181-6603||126.923247|37.530709
커피베이|숭인동점|서울특별시 종로구 숭인동길 10, 1층 커피베이 (숭인동)|02-926-8886||127.021659|37.575413
커피베이|원주단계점|강원도 원주시 단계동 1110-13번지 1층 커피베이|033-732-0066|10:00 ~ 01:00|127.927235|37.349229
커피베이|일산후곡점|경기도 고양시 일산서구 일산동 1083번지 1층 커피베이|031-911-0302|평일 : 10:00 ~ 23:00주말 : 12:00|126.768568|37.677217
커피베이|종묘위너스점|서울시 종로구 인의동 112-2번지 세운스퀘어 쥬얼리관 2층 커피베이|02-3673-8894 |08:00 ~ 20:00|126.997074|37.571987
커피베이|권선이마트점|경기도 수원시 권선구 권선동 1193-2 미래타운빌딩 1층 107호 커피베이|031-233-6625|10:00 ~ 23:00|127.022528|37.249365
커피베이|안양평촌점|경기도 안양시 동안구 평촌동 912번지 1층 커피베이|031-388-2362|10:00 ~ 23:00|126.964326|37.384782
커피베이|부여궁남점|충청남도 부여군 부여읍 동남리 177-1 1층, 2층 커피베이|041-835-4631|08:00 ~ 23:30|126.91018|36.272911
커피베이|울산우정점|울산광역시 중구 우정동 725-9 1층 커피베이|052-920-9280|10:00 ~ 22:00|129.306688|35.557283
커피베이|경남합천점|경상남도 합천군 합천읍 합천리 830-5 번지 1층 커피베이|055-932-9114|10:30 ~ 22:30|128.158643|35.564323
커피베이|충남홍성점|충청남도 홍성군 홍성읍 옥암리 1081번지 1층 커피베이|041-632-3425|평일, 토 : 9:30 ~ 22:00일 : 12:00|126.65518|36.594479
커피베이|평택항점|경기도 평택시 포승읍 만호리 570-1 마린센터 1층 커피베이|031-681-7756|08:00 ~ 20:00|126.84834|36.957836
커피베이|내발산점|서울시 강서구 내발산동 700-14 1층 커피베이|02-2662-3622|평일, 토 :08:00 ~ 23:00일 : 9:00|126.835314|37.552719
커피베이|용산보광점|서울시 용산구 보광동 217-23 1층 커피베이|02-797-5679|평일, 토 :10:00 ~ 23:00일요일 :13:00|127.000488|37.526547
커피베이|경기광주태전동점|경기도 광주시 태전동 227번지 성원프라자 104호 커피베이|031-765-1565|08:30 ~ 22:00|127.22935|37.388721
커피베이|익산함열점|전라북도 익산시 함열읍 와리 198-5 101호 커피베이|063-862-1400|10:00 ~ 22:00|126.962353|36.077665
커피베이|종로광화문점|서울시 종로구 내수동 167번지 대우빌딩(KB국민카드) 지하 1층 103호 커피베이|02-737-6379|평일 : 10:30 ~ 20:00주말 : 10:00|127.14424|37.540649
커피베이|종로5가점|서울시 종로구 종로5가 281-7 1층 커피베이|02-2268-7200| 08:00 ~ 21:00|127.006532|37.570153
커피베이|강남역삼점|서울시 강남구 역삼동 730-5 1층 107호 커피베이|02-6223-0071|평일 : 6:30 ~ 19:00주말 : 7:00-17:00|127.043897|37.499163
커피베이|경북영양점|경상북도 영양군 영양읍 서부리 489-2 커피베이|054-683-5355|11:00 ~ 23:00|129.110654|36.663576
커피베이|경남진영점|경상남도 김해시 진영읍 진영리 1616-1 1층 커피베이|055-343-5363| 10:00 ~ 23:00|128.732276|35.308015
커피베이|안양호계점|경기도 안양시 동안구 호계동 1027번지 안양아이티밸리 1층 109호 커피베이|031-343-0900|평일 : 07:30 ~ 20:00토 : 09:00|126.948291|37.370781
커피베이|목포석현점|전라남도 목포시 상동 251-60 커피베이|061-284-4339| 10:00 ~ 23:30|126.417736|34.81771
커피베이|구미금오산점|경상북도 구미시 형곡동 691-2 1층 커피베이|054-454-3651| 10:00 ~ 00:00|128.329247|36.105872
커피베이|부산서면점|부산광역시 부산진구 중앙대로 630  BCC빌딩 1층 커피베이(구주소: 부산광역시 부산진구 범천동 857-8 BCC빌딩 1층 커피베이)|051-631-9269|평일, 토 : 09:00 ~ 21:00일 : x|129.059564|35.148899
커피베이|경기안양역점|경기도 안양시 만안구 안양동 689-174 1층 커피베이|031-464-5130|평일 : 08:00 ~ 23:00주말 : 10:00|126.919321|37.401855
커피베이|성북월곡역점|서울시 성북구 하월곡동 35-5 1층 커피베이|02-942-3521|평일 09:00 ~ 22:00토요일 10:00|127.041522|37.601628
커피베이|강북인수점|서울시 강북구 인수동 339-2 성아빌딩 1층 커피베이|02-996-1219|평일 : 09:00 ~ 22:00주말 : 10:00|127.035023|37.596882
커피베이|가산3호점|서울시 금천구 가산디지털2로 98, (가산동, 아이티캐슬) 1층 커피베이|02-2026-7651| 09:00 ~ 09:00|126.881148|37.476893
커피베이|일산중산점|경기도 고양시 일산동구 중산동 1580번지 1층 커피베이|031-976-7171|평일 08:30 ~ 01:00|126.779204|37.687112
커피베이|부산거제점|부산광역시 연제구 아시아드대로46번길 41(거제동), 1층 커피베이|051-912-5623|10:00 ~ 22:50|129.070271|35.188603
커피베이|용인수지구청점|경기도 용인시 수지구 풍덕천동 709-1 1층 커피베이|031-897-9334|평일 09:30 ~ 01:00주말 10:30|127.096168|37.32496
커피베이|가산직영점|서울시 금천구 가산동 60-24 월드메르디앙벤처센터1차 1층 커피베이|02-859-1157|평일 : 07:30 ~ 21:00주말, 휴일 : 10:00|126.88537|37.477777
커피베이|광주화정점|광주광역시 서구 화정동 1265번지 커피베이|062-361-1555| 09:00 ~ 23:30|126.883888|35.142933
커피베이|거제능포점|경상남도 거제시 능포동 749-11 커피베이|055-681-0153| 10:00 ~ 22:00|128.730926|34.871872
커피베이|경산하양점|경상북도 경산시 하양읍 금락리 393-9번지 101호 커피베이|053-857-6688| 10:00 ~ 21:00|128.825449|35.911421
커피베이|동두천지행역점|경기도 동두천시 지행동 731-5 커피베이|031-859-3261| 10:00 ~ 22:00|127.056532|37.893347
커피베이|계원예대점|경기도 의왕시 갈미2로 40, 1층 커피베이|031-425-7522| 09:00 ~ 23:00|126.971373|37.379428
커피베이|수원영통점|경기 수원시 영통구 매영로345번길 7, 1층 114호(영통동, 영통트리플렉스) 커피베이|031-204-4062| 09:00 ~ 23:00|127.070825|37.252708
커피베이|부천고강점|경기도 부천시 오정구 고강본동 385-5 대하3동 B 102호 커피베이|032-677-0135|09:00 ~ 23:00|126.819998|37.526076
커피베이|경북울진점|경상북도 울진군 울진읍 읍내리 435-10 1층 커피베이|054-781-0071|평일 : 09:00 ~ 23:00주말 : 09:00|129.398828|36.989271
커피베이|군포휴먼타워점|경기도 군포시 금정동 1-40 1층 커피베이|031-429-0882|평일 08:00 ~ 18:00|126.944168|37.376876
커피베이|구리역점|경기도 구리시 검배로9번길 8,  1,2,3층 커피베이| 031-555-3411|평일 : 09:00 ~ 22:00주말 : 10:00|127.142286|37.600418
커피베이|통영항남점|경상남도 통영시 항남동 249-19 1층 커피베이|055-649-0585|10:00 ~ 20:00|128.421762|34.841918
커피베이|증가점|서울시 서대문구 북가좌2동 342-13 1층 커피베이|02-303-0176|평일 : 09:00 ~ 23:00 주말 : 09:00|126.911279|37.583966
커피베이|영암삼호점|전라남도 영암군 삼호읍 대불주거로 60 커피베이|061-461-7100|평일 : 10:00 ~ 22:00주말 : 11:00|126.465594|34.747375
커피베이|영월점|강원도 영월군 영월읍 영흥리 947-53 커피베이|033-374-6666|09:00 ~ 21:00|128.467128|37.183437
커피베이|의왕내손점|경기도 의왕시 내손로 10, 상가 나동 1층 102호 커피베이 (내손동)|031-425-0161|평일 : 08:00 ~ 23:00주말 : 09:00|126.974831|37.383833
커피베이|수원호매실점|경기도 수원시 권선구 금곡동 1136-1 1층 커피베이|031-292-7997|10:00 ~ 00:00|126.958358|37.271367
커피베이|포항대각점|경상북도 포항시 남구 대송면 대각리 330-3 1층 커피베이|054-241-2840||129.361365|35.955256
커피베이|안동금곡점|경상북도 안동시 제비원로 189  1층 커피베이|070-4644-9777|08:00 ~ 23:00|128.71881|36.568705
커피베이|여수웅천점|전라남도 여수시 웅남1길 6-26, (웅천동) 1층 커피베이|061-685-3530||127.678125|34.74963
커피베이|대전탄방점|대전광역시 서구 탄방동 669 1층 커피베이|042-484-0234|10:00 ~ 23:00|127.38579|36.34438
커피베이|장승배기역점|서울시 동작구 상도동 27-2   1, 2층 커피베이|02-812-5571||126.942152|37.505077
커피베이|강북수유점|서울시 강북구 수유2동 231-5  2층 커피베이|02-903-1225||127.02172|37.643391
커피베이|강서방화점|서울시 강서구 방화동 483-5 1층 커피베이|02-2661-0855|09:00 ~ 00:00|126.811092|37.57369
커피베이|강서힐스테이트점|서울시 강서구 강서로 242 강서힐스테이트아파트 상가 1층 커피베이|02-2602-7464||126.842221|37.546008
커피베이|온수힐스테이트점|서울시 구로구 온수동 155-2  1층 커피베이|02-2685-1785||126.821781|37.497447
커피베이|목포연산점|전라남도 목포시 연산동 1260-4 연산주공아파트 상가 1층 커피베이|061-278-3337||126.383429|34.813735
커피베이|동탄IT단지점|경기도 화성시 삼성1로5길 5  1층 111호 커피베이|031-8015-5260||127.073341|37.224898
커피베이|대구엑스코점|대구광역시 북구 산격동 1690 1층 커피베이|053-383-9292||128.615826|35.90817
커피베이|분당구미점|경기도 성남시 분당구 구미동 205-5 브리웰프라자 1층 103호 커피베이|031-712-4585||127.116824|37.337034
커피베이|화성향남점|경기도 화성시 향남읍 발안로 107, 1층 101호 커피베이|031-353-3286||126.922269|37.131932
커피베이|보라매점|서울시 관악구 봉천로 247 1층 커피베이|070-4110-6122||126.929204|37.489447
커피베이|병점두산점|경기도 화성시 병점동 431-3 두산탑프라자 1층 104호 커피베이|031-233-1489||127.039888|37.205737
커피베이|궁동유펄스점|서울시 구로구 부일로13길 45 (궁동) 1,2층 커피베이|02-2060-2012||126.831434|37.495315
커피베이|인천완정역점|인천광역시 서구 청마로51번안길11 검단힐스테이트6차  616동 105호 커피베이|032-562-3221||126.671306|37.591493
커피베이|목대점|전라남도 무안군 청계면 승달산길 36  1층 커피베이|061-454-1475||126.433599|34.909869
커피베이|당진원당점|충청남도 당진시 원당동 855-5 1층 커피베이|041-357-3939||126.641318|36.904449
커피베이|성남도촌점|경기도 성남시 중원구 도촌동 507 1층 커피베이|031-722-5525||127.150049|37.41467
커피베이|서울역점|서울시 용산구 동자동 43-54 커피베이|x||126.972339|37.553545
커피베이|남양주진건점|경기도 남양주시 진건읍 진건오남로 50  1층 커피베이|031-528-6267|09:00 ~ 22:00|127.179285|37.655401
커피베이|하왕십리점|서울특별시 성동구 무학로 33, 152동 B103호(하왕십리동) 커피베이|02-2281-2642|평일 : 07:30 ~ 22:00주말 : 08:00|127.026189|37.569235
커피베이|성남산성점|경기도 성남시 수정구 산성동 2214-1 1층 커피베이|031-731-1953|평일 : 10:00 ~ 22:00주말 : 09:00|127.155109|37.460524
커피베이|강서초교점|서울시 양천구 신월동 444-13 1층 커피베이|02-2692-2628|08:00 ~ 23:00|126.842701|37.522479
커피베이|문경점촌터미널점|경상북도 문경시 모전로54  터미널 내 상가 1층  커피베이|054-554-5335|07:00 ~ 19:30|128.192298|36.586083
커피베이|군산은파유원지점|전라북도 군산시 은파순환길 80 커피베이|063-468-2028||126.692521|35.950949
커피베이|신갈롯데캐슬스카이몰점|경기도 용인시 기흥구 신갈동 63 롯데캐슬스카이몰 1층 3호 커피베이|031-281-4710|09:00 ~ 23:00|127.10985|37.272413
커피베이|평택팽성점|경기도 평택시 팽성읍 송화택지로 150  1층 커피베이 |031-692-7667|09:00 ~ 22:00|127.059644|36.959867
커피베이|대학로점|서울시 종로구 대학로9길 28 1층 커피베이|02-765-2872||127.000397|37.581779
커피베이|방화역점|서울시 강서구 금낭화로 128(방화동, 하이포트), 1층 커피베이|02-2666-6664|08:00 ~ 23:00|126.812651|37.576587
커피베이|전남광양읍점|전라남도 광양시 광양읍 우산리 639 1층 커피베이|061-761-6457||127.585867|34.979344
커피베이|범계우편집중국점|경기도 안양시 동안구 평촌대로 212 안양 우편집중국 내 1층 커피베이 (우측코너 분수대)|031- 381-6589|09:00 ~ 20:00|126.956861|37.391344
커피베이|화성향남2지구점|경기도 화성시 향남읍 한절이1길 32 1층 커피베이|031-359-9570|10:00 ~ 23:00|126.915604|37.118314
커피베이|군산수송점|전라북도 군산시 문화로 47 1층 커피베이|063-910-6368|09:00 ~ 23:00|126.710973|35.970291
커피베이|원주혁신도시점|강원도 원주시 반곡동 1886-5 파라다이스프라자 1층 105호 커피베이|033-731-7444|08:00 ~ 17:00|127.981983|37.323247
커피베이|양천향교역점|서울특별시 강서구 강서로 471,B동 1층 115호(마곡동,마곡엠코지니어스 타) 커피베이|02-2645-9765|07:00 ~ 22:00|126.840764|37.567501
커피베이|춘천석사점|강원도 춘천시 석사동 888-3 화인프라자 1층 103호 커피베이|033-261-1183 |08:00 ~ 23:00|127.744845|37.851511
커피베이|인천병방시장점|인천광역시 계양구 병방동 316-18  1층 커피베이|032-541-5068|09:00 ~ 23:00|126.739802|37.547611
커피베이|울산현대자동차문화회관점|울산광역시 북구 염포로 599 현대자동차문화회관 1층 커피베이|052-289-6318|08:30 ~ 23:00|129.39016|35.540748
커피베이|횡성점| 강원도 횡성군 횡성읍 앞들서1로 16 1층 커피베이|   033-343-2580|07:00 ~ 22:00|127.983344|37.487529
커피베이|증평보강천체육공원점|충청북도 증평군 증평읍 송산로1길 19 , 1층 103호 커피베이|043-836-1777|10:00 ~ 22:00|127.577894|36.788484
커피베이|진천점|충청북도 진천군 진천읍 중앙동로 91  1층 커피베이|043-537-7711|10:00 ~ 23:00|127.444227|36.857946
커피베이|대구서부법원점|대구광역시 달서구 달구벌대로291길 71-23 1층  커피베이|053-523-3310|10:00 ~ 23:00|128.523691|35.852019
커피베이|홈플러스송도점|인천광역시 연수구 송도동 168-3 홈플러스 2층 커피베이|032-812-0030||126.656211|37.380465
커피베이|위례점|경기도 성남시 수정구 위례서일로 3길 21-6 1층 커피베이|031-759-3114|08:00 ~ 24:00|127.139018|37.467017
커피베이|서산해미점|충남 서산시 해미면 남문2로 123, 1,2층 커피베이|041-688-8884||126.545913|36.712798
커피베이|판교도서관점|경기도 성남시 분당구 운중로 233번길 8-3,101호(판교동) 1층 커피베이|031-8016-6727|10:00 ~ 22:00|127.089988|37.391514
커피베이|포천송우리점|경기도 포천시 소흘읍 송우로  62 , 1층 커피베이|031-541-2550||127.142357|37.82958
커피베이|수원팔달문점| 경기도 수원시  팔달구 정조로 792(팔달로2가) 1층 커피베이|031-244-2727||127.016945|37.278748
커피베이|원주무실점|강원도 원주시 만대로 170 ,(무실동)1층 커피베이|033-735-4252||127.922604|37.333575
커피베이|한국원자력연구원점|대전광역시 유성구 대덕대로 989번길 111(덕진동,외161필지 한국원자력연구소 A-30(본관동),지상 1층 커피베이|042-868-2887||127.375096|36.420642
커피베이|온수역점|서울특별시 구로구 부일로 855(온수동),1층 커피베이|02-2688-3800||126.822011|37.492388
커피베이|판교알파돔시티점|경기도 성남시 분당구 대왕판교로 606번길 10,타워1동(백현동,알파리움) 2층 커피베이|031-702-1226||127.108353|37.394517
커피베이|방학성원점|서울특별시 도봉구 방학로 131(방학동),1층 커피베이|02-3494-3309||127.037742|37.662705
커피베이|경북문경점|경북 문경시 영강공원길 111(흥덕동) 1층 커피베이 |054-552-3579||128.210627|36.60192
커피베이|나주동신대점|전라남도 나주시 건재로 189(대호동) 1,2층 커피베이|061-333-9633|평일 AM 8:30  ~  PM 10:00 주말 AM 10:30 |126.72092|35.050715
커피베이|영광불갑사점|전남 영광군 불갑면 자비길 51-38, 8동 1층 커피베이|061-353-0666||126.537051|35.202913
커피베이|동서울터미널점|서울특별시 광진구 강변역로 50(구의동) 동서울터미널 내 2층 커피베이|02-456-5568|AM 8:00  ~  PM 9:00|127.0934|37.533618
커피베이|여수봉산점|전라남도 여수시 봉산남3길 2 (봉산동) 1층 커피베이|061-643-7003|AM 9:00  ~  PM 8:00|127.720078|34.734455
커피베이|서천사곡점|충남 서천군 서천읍 사곡로 76  1층  커피베이|041-953-4677|AM 10:00  ~  PM 10:00|126.68598|36.08426
커피베이|김포장기점|경기 김포시 태장로 800, 1층 커피베이 (장기동, 현대메디컬프라자)|031-988-2325||126.678686|37.638139
커피베이|오이도점|경기도 시흥시 옥터로 4, (정왕동) 1,2층  커피베이|031-496-0530|AM 10:00  ~  PM 10:00|126.692611|37.347574
커피베이|군산조촌동점|전북 군산시 경촌안2길 13, 1층  커피베이|063-445-2463|AM 9:00  ~  PM 9:00|126.735838|35.977941
커피베이|수원조원점|경기도 수원시 장안구 조원로 107(조원동) 1층  커피베이|031-244-0300||127.014027|37.302317
커피베이|인하대점|인천광역시 남구 인하로 69-1 1층 커피베이(용현동)|032-868-8999||126.656047|37.451765
커피베이|군산지곡예가점|전라북도 군산시 계산로 87-12(지곡동) 1층 커피베이|063-466-9279|평일 AM 9:00  ~  PM 10:00주말 AM 10:00 |126.714368|35.953104
커피베이|증평점|충청북도 증평군 증평읍 증평로 3 , 1층 커피베이|043-838-0723|AM 09:00  ~  PM 10:00|127.587914|36.788121
커피베이|미아송중점|서울특별시 강북구 월계로7길 63 1층 커피베이|02-980-7709|AM 7:00  ~  PM 11:00|127.033961|37.613169
커피베이|이마트킨텍스점|경기도 고양시 일산서구 킨텍스로 171 이마트타운  2층 커피베이|없음|AM 10:00  ~  PM 10:00|126.744188|37.661907
커피베이|수원망포점|경기도 수원시 영통구 영통로154번길 74, B01(망포동, 사국빌딩) 1층 커피베이|031-203-3008|AM 10:00  ~  PM 10:00|127.059681|37.241269
커피베이|병점진안점|경기도 화성시 병점중앙로 195(진안동) 1층 커피베이|031-221-6606||127.035707|37.214848
커피베이|구리꽃길점|경기도 구리시 체육관로 162-3 (수택동) 1층 커피베이|031-566-9942||127.136643|37.599587
커피베이|향남상신점|경기도 화성시 향남읍 상신하길로 135, 10-29, 1층 커피베이|031-352-1893|AM 10:00  ~  PM 10:00|126.899191|37.104018
커피베이|하남덕풍점|경기도 하남시 덕풍공원로 15 1층 커피베이|031-792-1376|AM 10:00  ~  PM 10:00|127.198435|37.541978
커피베이|대전둔산점|대전 서구 둔산남로9번길 51, 1층 커피베이|042-487-0755||127.378759|36.350457
커피베이|홍천읍점|강원도 홍천군 홍천읍 홍천로 365, 1층 커피베이|033-432-6379||127.885834|37.689578
커피베이|당산하늘점|서울 영등포구 버드나루로 88, 1층 커피베이|02-2678-0015|평일 AM 7:00  ~  PM 10:00주말 AM 10:00 |126.909244|37.526269
커피베이|칠곡왜관점|경북 칠곡군 왜관읍 왜관리 274-23 1층 커피베이|054-977-0080|AM 8:00  ~  PM 11:00|128.396988|35.989123
커피베이|경주감포파도소리점|경북 경주시 감포읍 동해안로 2473 1층 커피베이|x 054-744-8542|평일: AM 10:00  ~  PM 7:00토: AM 10:00 |129.507633|35.823775
커피베이|부산사직점|부산광역시 동래구 아시아드대로 146번길 4|051-501-9629||129.065972|35.197634
커피베이|향남롯데시네마점|경기도 화성시 향남읍 상신하길로 298번길 7-21, 1층 커피베이|031-8059-8159|||
커피베이|군포G샘병원점|경기도 군포시 군포로 578, 1층 커피베이 (당동)|031-456-4688||126.947772|37.357475
커피베이|여수공항점|전라남도 여수시 율촌면 여순로 386 여수공항 여객청사 2층 일반대합실 커피베이|061-681-7809||127.614067|34.840341
커피베이|광양LF스퀘어점|전남 광양시 광양읍 순광로 466, 광양LF스퀘어 2층 커피베이|061-815-4797||127.566272|34.963813
커피베이|길음뉴타운점|서울시 성북구 길음로 33, 상가B동 지2층 18호(길음동) 커피베이|02-915-8025||127.020252|37.607036
커피베이|양산범어점|경남 양산시 물금읍 범어리 2693-9|055-362-3658||129.008358|35.330553
커피베이|고덕래미안점|서울 강동구 고덕로61길, 1층 커피베이(고덕동)|02-481-9998||127.151489|37.559738
커피베이|건국대모시래학사점|충북 충주시 충원대로 268 건국대학교충주캠퍼스 모시래학사내 커피베이|043-845-7779||127.907337|36.94953
커피베이|진접해밀예당점|경기 남양주시 진접읍 금곡리 1002-1번지 1층 코너부 커피베이|031-572-9322||127.208205|37.724807
커피베이|전주혁신점|전북 전주시 완산구 기지로 82번지 1층 커피베이|063-226-7031||127.060997|35.838092
커피베이|강릉교동점|강원도 강릉시 하슬라로 179 1층 커피베이|033-642-3677||128.874756|37.766153
커피베이|경희궁자이점|서울 종로구 경교장길 35, 3106호 커피베이|02-6080-8019||126.964621|37.568878
커피베이|화전점|경기 고양시 덕양구 중앙로 122-21 1층 커피베이|02-3159-0291||126.8749|37.59961
커피베이|목동휘버스점|서울 양천구 오목로50길 17, 1층 커피베이 (신정동, 휘버스아파트)|02-2692-1064||126.864178|37.524585
커피베이|팽성험프리점|경기 평택시 안정리 안정로 10 1층 커피베이|031-691-8819||127.045808|36.958154
커피베이|대방현대점|서울시 동작구 등용로 122, 1층 커피베이(대방동, 의당빌딩)|02-814-0302||126.85349|37.499585
커피베이|마곡나루역점|서울 강서구 마곡중앙로 165, 1층 커피베이(마곡동, 안강프라이빗타워 1차, 가양1동)|02-3665-7114||126.827522|37.568745
커피베이|성공회대입구점|서울특별시 구로구 경인로 23, 1층 3호 커피베이(온수동)|02-6465-1911||126.824967|37.490077
커피베이|강서수협공판장점|서울 강서구 외발산동 424 강서수협공판장 2층 커피베이|02-2663-7773||126.81873|37.552849
커피베이|속초중앙로점|강원도 속초시 중앙로 122-4 1층 커피베이|033-947-7204||128.589359|38.201951
커피베이|화명동점|부산 북구 학사로 122-18, 1층 커피베이(화명동)|051-362-3740||129.008891|35.233065
커피베이|가평아침고요수목원점|경기도 가평군 상면 수목원로 157 1층 커피베이|031-585-0159||127.363229|37.764369
커피베이|인천주안점|인천 남구 주염로 24, 상가1층 커피베이(주안동)|032-818-3479||126.681969|37.466353
커피베이|천안백석점|충남 천안시 서북구 한들3로 70, 1층 커피베이(백석동, 백석더샵아파트)|041-555-6264||127.124191|36.833502
