NAME|BRANCH|ADDR|TELL|TIME|XCORD|YCORD
정관장|서울 쌍문점|서울 도봉구 쌍문동 624 1층|02-996-2304|10:00 ~ 21:00|127.03859484026542|37.6571691930742
정관장|서울 신촌역점|서울 마포구 신수동 67-1|02-707-2304|10:00 ~ 21:00|126.93450859916605|37.55572751153564
정관장|서울 신정2동점 (우수가맹점 4회 선정)|서울 양천구 신정2동 128-6 엘도라도B/D 104호|02-2652-2304|10:00 ~ 21:00|126.873651342676|37.51904702245078
정관장|서울 신월동점|서울 양천구 신월동 535-7 로즈그린타운 1층 101호|02-2693-0389|10:00 ~ 21:00|126.84335273613823|37.51952970204451
정관장|서울 신설동역점|서울 동대문구 신설동 76-41|02-924-2304|10:00 ~ 21:00|127.02451565178718|37.57628944249277
정관장|서울 신사점|서울 은평구 신사동 335-2|02-304-8579|10:00 ~ 21:00|126.91368746718533|37.59249993128907
정관장|서울 신림점 (우수가맹점 1회 선정)|서울 관악구 신림동 538 - 2 정호교치과의원|02-869-2304|10:00 ~ 21:00|126.91421261502008|37.48208815068962
정관장|서울 신림역점|서울 관악구 신림본동 (서원동) 1641-26|02-875-2304|10:00 ~ 21:00|126.93018208891716|37.48153643705346
정관장|서울 서대문역점 (우수가맹점 2회 선정)|서울 서대문구 미근동 21 - 1 (주)케이티앤지 서대문 타워 1층|02-312-2304|10:00 ~ 21:00|126.96626149554727|37.56385343081845
정관장|서울 상일점|서울 강동구 고덕동 197 - 5|02-428-0389|10:00 ~ 21:00|127.17076448861955|37.55921175792327
정관장|서울 상왕십리역점|서울 중구 신당동 454|02-2231-2304|10:00 ~ 21:00|127.02654023543987|37.56488240413211
정관장|서울 상암점|서울 마포구 상암동 41-16|02-309-2389|10:00 ~ 21:00|126.89332852468536|37.57683844928253
정관장|서울 상봉점|서울 중랑구 망우동 489-28|02-492-2304|10:00 ~ 21:00|127.09604979582909|37.59918497133492
정관장|서울 상도점|서울 동작구 상도1동 372|02-3280-9800|10:00 ~ 21:00|126.95026280178182|37.50057947695326
정관장|서울 삼호가든사거리점|서울 서초구 반포1동 55-4 1층 101호|02-593-2304|10:00 ~ 21:00|127.01038204767366|37.50303662304462
정관장|서울 사당점 (우수가맹점 1회 선정)|서울 동작구 사당동 150-10|02-533-0389|10:00 ~ 21:00|126.97891990854643|37.48456815775452
정관장|서울 사가정역점|서울 중랑구 면목동 472-5 1층|02-438-2304|10:00 ~ 21:00|127.09019334815883|37.58066879884373
정관장|서울 불광초등삼거리점|서울 은평구 불광동 281-27|02-353-2304|10:00 ~ 21:00|126.93105280800873|37.61161595171144
정관장|서울 불광역점|서울 은평구 녹번동 117-111|02-3157-8888|10:00 ~ 21:00|126.93122784784943|37.60848061169958
정관장|서울 보라매점|서울 관악구 봉천1동 (보라매동) 702-10|02-877-2304|10:00 ~ 21:00|126.92725204808471|37.49032850825365
정관장|서울 방화점|서울 강서구 방화1동 572-7|070-8808-2305|10:00 ~ 21:00|126.81337793619133|37.57330814763817
정관장|서울 방학점|서울 도봉구 방학동 716-5 ESA 2단지상가 111|02-3491-2304|10:00 ~ 21:00|127.04559963901885|37.66646842413987
정관장|서울 방이점|서울 송파구 방이2동 108-16|02-418-2304|10:00 ~ 21:00|127.11210144593598|37.51075415262832
정관장|서울 방이역점|서울 송파구 방이1동 207 1층 2호|02-417-2304|10:00 ~ 21:00|127.12577091028255|37.50910776949461
정관장|서울 내방역점 (우수가맹점 2회 선정)|서울 서초구 방배동 837-1|02-591-0303|10:00 ~ 21:00|126.99188112907258|37.49109666117702
정관장|서울 방배점|서울 서초구 방배동 866-7 방배 대우디오빌 102호|02-534-2304|10:00 ~ 21:00|126.98465434568351|37.48597821881209
정관장|서울 방배역점 (우수가맹점 1회 선정)|서울 서초구 방배1동 912-3|02-523-2304|10:00 ~ 21:00|126.99652890886166|37.48357347183775
정관장|서울 발산점|서울 강서구 내발산동 654-3|02-2664-2304|10:00 ~ 21:00|126.83739295324314|37.55735641013725
정관장|서울 반포본동점|서울 서초구 반포동 18-3 래미안퍼스티지 중심상가 145호|02-3481-2304|10:00 ~ 21:00|127.00080298261436|37.50432371248311
정관장|서울 문정점|서울 송파구 문정1동 4-3|02-3012-2304|10:00 ~ 21:00|127.12656376043678|37.49101473137016
정관장|서울 마포역점|서울 마포구 도화동 555번지 한화오스크벨리 111호|02-718-2302|10:00 ~ 21:00|126.94580109334277|37.54007658084898
정관장|서울 마포구청역점|서울 마포구 성산동 252-16|02-324-2323|10:00 ~ 21:00|126.90809930870964|37.55865076399816
정관장|서울 등촌로점 (우수가맹점 2회 선정)|서울 양천구 목3동 651-10|02-2062-2304|10:00 ~ 21:00|126.86277463697309|37.54580901712096
정관장|서울 둔촌역점|서울 강동구 성내3동 415-1|02-482-2304|10:00 ~ 21:00|127.13659434566212|37.5299053025752
정관장|서울 동소문점|서울 성북구 동소문동5가 67-5|02-925-5077|10:00 ~ 21:00|127.01508662898061|37.59219175262261
정관장|정관장라운지 서울 동부이촌점|서울 용산구 이촌동 301-10 로얄맨숀 아파트상가동 1층 2호|02-798-2353|10:00 ~ 21:00|126.97431898685217|37.51997361993047
정관장|서울 동묘점|서울 종로구 숭인동 81-5 롯데캐슬 1층 102호|02-762-2304|10:00 ~ 21:00|127.01613107270155|37.57339328711841
정관장|서울 동명점|서울 동대문구 제기동 1051번지|02-968-0385|10:00 ~ 21:00|127.03803337886484|37.57837977192162
정관장|서울 동대문시장점|서울 종로구 종로5가 262-2|02-2279-6035|10:00 ~ 21:00|127.00586810839702|37.57076694165978
정관장|서울 독산사거리점(신) (우수가맹점 1회 선정)|서울 금천구 독산동 288-6 1층 110호|02-868-0389|10:00 ~ 21:00|126.89772169087318|37.4701925142549
정관장|부산 (주)부산항면세점|부산 동구 초량동 45-39, 국제여객터미널3층 출국장면세점 정관장|051-460-0983|07:00~20:00(연중무휴)|129.049145820618|35.1177469739969
정관장|정관장라운지 부산 동삼본점|부산 영도구 동삼동 1170 영도 일동 미라주 브라이튼 (1단지) 상가 109호|051-405-2304|10:00 ~ 21:00|129.07068250720343|35.08204983629283
정관장|부산 이마트연제점|부산 연제구 연산동 822-7번지 이마트연제점 1층 정관장|051-851-5304|10:00 ~ 22:00|129.08131115170667|35.17613022880232
정관장|부산 홈플러스연산점|부산 연제구 연산동 105-1번지 홈플러스연산점 2층 정관장|051-861-2304|10:00 ~ 22:00|129.08924767737497|35.19101396016262
정관장|부산 홈플러스서부산점|부산 사상구 괘법동 르네시떼 홈플러스서부산점 지하1층 정관장|051-324-2304|10:00 ~ 22:00|128.97777500000007|35.163275
정관장|부산 이마트해운대점|부산 해운대구 중동 1767번지 이마트해운대점 지하 1층 정관장|051-744-5304|10:00 ~ 22:00|129.1673659477297|35.16601987393458
정관장|부산 이마트사상점|부산 사상구 괘법동 531-2번지 이마트사상점 1층 정관장|051-328-2304|10:00 ~ 22:00|128.978873849757|35.16416793077425
정관장|부산 롯데마트화명점|부산 북구 화명동 1975번지 롯데마트 화명점 지하1층 정관장|051-365-2304|10:00 ~ 22:00|129.0104128780597|35.23274266570923
정관장|부산 홈플러스아시아드점|부산 연제구 거제동 1208 홈플러스아시아드점 지하2층 정관장|051-507-2304|10:00 ~ 22:00|129.06141930975468|35.19090709455998
정관장|부산 현대페인트부산항면세점|부산 동구 초량동 45-39, 부산항 국제여객터미널 3층|051-600-5973|07:00 ~ 20:00 (연중무휴)|129.049145820618|35.1177469739969
정관장|부산 신세계부산면세점|부산 해운대구 우동 1493 센텀시티몰신세계면세점 지하1층 정관장|051-775-3174|월~목 09:30~20:00 금~일 09:30~21:00 (연중무휴)|129.1282584268|35.1698603565
정관장|부산 롯데부산면세점|부산 부산진구 부전동 503-15 롯데백화점8층 롯데면세점 정관장|051-810-3895|09:30~17:30(연중무휴)|129.056416218143|35.156789983664
정관장|부산 롯데김해공항면세점|부산 강서구 대저2동 2350 김해공항 국제선2층 롯데면세점 정관장|051-979-1962|06:30~21:30(연중무휴)|128.94574839999996|35.172707
정관장|부산 듀프리김해공항면세점|부산 강서구 대저2동 2350 김해국제공항 관리동3층 듀프리면세점 관리실 정관장|051-974-8287|06:30~21:30(연중무휴)|128.94671397648068|35.17331709352882
정관장|정관장&동인비 명지국제본점|부산 강서구 명지동 3358-5 에스엠빌딩 104호|051-291-2304|10:00 ~ 21:00|128.9218111098|35.0981969186
정관장|부산 현대부산점|부산 동구 범일동 62-5, 현대백화점 지하 2층|051-667-1257|해당 백화점 운영 시간에 따름|129.058573869428|35.1413018869521
정관장|부산 신세계센텀시티점|부산 해운대구 우동 1495|051-731-2303|해당 백화점 운영 시간에 따름|129.12974659999998|35.1687032
정관장|부산 롯데센텀시티점|부산 해운대구 우동 1496|051-730-3039|해당 백화점 운영 시간에 따름|129.13110159999997|35.1698426
정관장|부산 롯데부산본점|부산 부산진구 부전동 503 - 15|051-810-3032|해당 백화점 운영 시간에 따름|129.05664660000002|35.1568526
정관장|정관장라운지 부산 정관본점|부산 기장군 정관면 정관중앙로 58 102호|051-728-5304|10:00 ~ 21:00|129.17974963832185|35.32195216361615
정관장|정관장라운지 부산 명지본점|부산 강서구 명지동3238-15 파빌리온 빌딩 104호|051-294-2304|10:00 ~ 21:00|128.90326719246391|35.08350798998645
정관장|정관장라운지 부산 덕천본점|부산 북구 덕천동 381-4|051-337-1777|10:00 ~ 21:00|129.01020186087456|35.21154720961505
정관장|부산 화명점|부산 북구 화명동 2271-3번지 골든프라자 102호 정관장|051-333-2304|10:00 ~ 21:00|129.0106628132585|35.23555840774757
정관장|부산 초읍점|부산 부산진구 초읍동 219-3 정관장|051-809-2304|10:00 ~ 21:00|129.05483942689332|35.17669773207597
정관장|부산 중동점|부산 해운대구 좌동순환로 506 영풍리젠시 정관장|051-731-2304|10:00 ~ 21:00|129.16863794339585|35.16614849099276
정관장|부산 주례점|부산 사상구 주례동 189-21 정관장|051-327-0304|10:00 ~ 21:00|129.00849604771645|35.15064570255277
정관장|부산 좌동점|부산 해운대구 좌동 1315 정관장|051-701-2304|10:00 ~ 21:00|129.17853880877237|35.16969426383997
정관장|부산 좌4동점|부산 해운대구 좌동 1396 대림아파트상가 108호 정관장|051-744-2304|10:00 ~ 21:00|129.17473184170217|35.17822257859093
정관장|부산 전포점|부산 부산진구 전포동 362-38번지 정관장|051-819-2304|10:00 ~ 21:00|129.06585398476435|35.15203839382453
정관장|부산 장전역점 (우수가맹점 3회 선정)|부산 금정구 부곡동 65-15 정관장|051-516-0308|10:00 ~ 21:00|129.08959019790058|35.24001252788022
정관장|부산 장림점|부산 사하구 장림동 332-18 정관장|051-262-2304|10:00 ~ 21:00|128.96927719147592|35.08048904063921
정관장|부산 우동점|부산 해운대구 우동 524-5|051-741-3232|10:00 ~ 21:00|129.15693546790556|35.16287009335184
정관장|부산 용호점|부산 남구 용호1동 80-24 정관장 정관장|051-612-2304|10:00 ~ 21:00|129.1122405785005|35.12336376810078
정관장|부산 온천장점|부산 동래구 온천1동 154-12  정관장|051-553-2304|10:00 ~ 21:00|129.08360962947802|35.21954065983503
정관장|부산 남항점|부산 영도구 남항동1가  230 - 11 1층|051-418-0399|10:00~21:00|129.0406993010591|35.08883499104658
정관장|부산 연산9동점|부산 연제구 연산9동 418-10 정관장|051-757-8896|10:00 ~ 21:00|129.10694503474738|35.18683228981006
정관장|부산 연산4동점 (우수가맹점 1회 선정)|부산 연제구 연산동 700-23 정관장|051-861-0308|10:00 ~ 21:00|129.08382743974803|35.18183271051432
정관장|부산 엄궁점|부산 사상구 엄궁동 527-1 정관장|051-311-2304|10:00 ~ 21:00|128.9718347396908|35.13041640454227
정관장|부산 양정점|부산 부산진구 동평로 412 (양정제1동) 힐탑빌딩 정관장양정점|051-868-2304|10:00 ~ 21:00|129.06969150949277|35.17340605630566
정관장|부산 안락점|부산 동래구 안락2동 595-11 정관장|051-531-2304|10:00 ~ 21:00|129.1053212824884|35.19622167471509
정관장|부산 수영역점|부산 수영구 광안동 1060-6 정관장|051-754-2304|10:00 ~ 21:00|129.11284119264946|35.16866328698499
정관장|정관장라운지 부산 수안점|부산 동래구 충렬대로 232 (수민동)|051-554-0073|10:00 ~ 21:00|129.08456393247448|35.2013786567126
정관장|부산 사직운동장점|부산 연제구 거제2동 891-15 정관장|051-507-8484|10:00 ~ 21:00|129.0665290161028|35.19327832974341
정관장|부산 부전점|부산 부산진구 부전동 397-1 정관장|051-803-5487|10:00 ~ 21:00|129.05729958202744|35.15968889004459
정관장|부산 부전1동점|부산 부산진구 부전동 573-26 정관장|051-817-8686|10:00 ~ 21:00|129.0611544063428|35.16303333748721
정관장|부산 부산역점 (우수가맹점 2회 선정)|부산 동구 초량동 372-1|051-441-2304|10:00 ~ 21:00|129.040540488294|35.1172288487845
정관장|부산 범일점|부산 동구 범일동 832-6, 1층|051-646-2304|10:00 ~ 21:00|129.059622217439|35.1384319703838
정관장|부산 반여점|부산 해운대구 반여동 1628-5|051-532-1001|10:00 ~ 21:00|129.12367673722903|35.20111685333745
정관장|부산 반송점 (우수가맹점 2회 선정)|부산 해운대구 반송동 257-252 정관장|051-545-2304|10:00 ~ 21:00|129.14782003807727|35.2255802605796
정관장|부산 미남역점 (우수가맹점 2회 선정)|부산 동래구 온천동 1426-15 정관장|051-552-2304|10:00 ~ 21:00|129.07154716858878|35.20690091973197
정관장|부산 문현점 (우수가맹점 2회 선정)|부산 남구 문현동 247-9|051-632-2304|10:00 ~ 21:00|129.07211949988314|35.13643318321849
정관장|부산 모라점|부산 사상구 모라동 1357 우성@상가1동127호 정관장|051-321-2304|10:00 ~ 21:00|128.9917435883477|35.18789208918825
정관장|부산 명장역점|부산 동래구 명장동 24-1 조양상가 106호, 107호 정관장|051-532-2304|10:00 ~ 21:00|129.10096326580654|35.20535213594658
정관장|부산 만덕점|부산 북구 만덕2동 839-1 동원맨션상가 7-107 정관장|051-336-1304|10:00 ~ 21:00|129.0350183062214|35.209294109478
정관장|부산 동대신점 (우수가맹점 3회 선정)|부산 서구 동대신동1가 150-1 정관장|051-231-3434|10:00 ~ 21:00|129.01837686482585|35.10946723072093
정관장|부산 동광점|부산 중구 동광동4가 1-2 정관장|051-442-2304|10:00 ~ 21:00|129.03453843367382|35.10298607567751
정관장|부산 대저점|부산 강서구 대저2동 3150-1 코드스퀘어 1층 102호 정관장|051-972-2304|10:00 ~ 21:00|128.95497887721876|35.16701085323367
정관장|부산 대연점 (우수가맹점 1회 선정)|부산 남구 수영로 209 (대연동, 일동 지에닌) 102동 102호|051-627-0303|10:00 ~ 21:00|129.0892610276946|35.1351745125458
정관장|부산 당리역점|부산 사하구 당리동 325-30 정관장|051-271-2304|10:00 ~ 21:00|128.97475545043923|35.1029079668126
정관장|부산 당감점|부산 부산진구 당감동 289-12 정관장|051-898-2304|10:00 ~ 21:00|129.03994183480094|35.16539311711031
정관장|부산 다대점|부산 사하구 다대동 다대로 531(1150번지) 정관장|051-248-2304|10:00 ~ 21:00|128.97118839999996|35.0746978
정관장|부산 남포점|부산 중구 남포동5가 60-1 정관장|051-231-2304|10:00 ~ 21:00|129.03013291797478|35.097966513358
정관장|부산 남천점 (우수가맹점 1회 선정)|부산 수영구 수영로 382 1층|051-627-1939|10:00 ~ 21:00|129.106753299|35.1406101189
정관장|부산 기장점|부산 기장군 기장읍 동부리 125-22 정관장|051-723-3231|10:00 ~ 21:00|129.2147348054488|35.24529080057305
정관장|부산 금곡점|부산 북구 금곡동 1224-2 정관장|051-364-2304|10:00 ~ 21:00|129.01315859437798|35.24695697342255
정관장|부산 구서점|부산 금정구 구서2동 163-13 정관장|051-582-2304|10:00 ~ 21:00|129.09109314690886|35.25815723349601
정관장|부산 괴정점|부산 사하구 괴정동 1018-15번지 정관장|051-294-1810|10:00 ~ 21:00|128.99440594527667|35.10073695410915
정관장|부산 괘법점|부산 사상구 괘법동 525-8 정관장|051-325-2304|10:00 ~ 21:00|128.98298364236427|35.16511722967302
정관장|부산 가야점 (우수가맹점 2회 선정)|부산 부산진구 가야동 50-1 유림상가 115호 정관장|051-896-2304|10:00 ~ 21:00|129.03910684781255|35.15568540405413
정관장|경북 성주점|경북 성주읍 경산리 3-10|054-932-2304|10:00 ~ 21:00|128.28739381254417|35.91820306864983
정관장|정관장라운지 경북도청본점|경북 안동시 풍천면 갈전리 1276 중앙타워 102호|054-841-2304|10:00 ~ 21:00|128.4932940256587|36.57595352750788
정관장|경북 고령점|경북 고령군 대가야읍 쾌빈리 473-1|054-956-8986|10:00 ~ 21:00|128.2671319602672|35.72944805965767
정관장|경북 이마트영천점|경북 영천시 오수동 286번지 이마트 영천점 1층 정관장|054-335-1304|10:00 ~ 22:00|128.91099802844207|35.95816401851293
정관장|경북 홈플러스포항점|경북 포항시 남구 상도동 582번지 홈플러스포항점 2층 정관장|054-285-5304|10:00 ~ 22:00|129.34890989863388|36.01273098198088
정관장|경북 이마트이동점|경북 포항시 북구 득량동 305번지 이마트이동점 1층 정관장|054-282-4304|10:00 ~ 22:00|129.3390287043302|36.03170457519754
정관장|경북 홈플러스안동점|경북 안동시 운흥동 247-58번지 홈플러스안동점 1층 정관장|054-859-5304|10:00 ~ 22:00|128.72960290637167|36.56294624584628
정관장|경북 홈플러스구미점|경북 구미시 광평동 792-36 홈플러스구미점 지하1층 정관장|054-464-2377|10:00 ~ 22:00|128.36323237031345|36.10299880135975
정관장|경북 이마트포항점|경북 포항시 남구 인덕동 161-176 이마트포항점 1층 정관장|054-284-2304|10:00 ~ 22:00|129.39835101673938|35.99131038810101
정관장|경북 이마트경산점|경북 경산시 중산동 623 이마트경산점 1층 정관장|053-811-5304|10:00 ~ 22:00|128.72016879185296|35.83469666856126
정관장|경북 롯데마트구미점|경북 구미시 신평동 465 롯데마트구미점 1층 정관장|054-462-2302|10:00 ~ 22:00|128.36528466756027|36.11378909326579
정관장|경북 이마트구미점|경북 구미시 광평동 65-1 이마트구미점 지하1층 정관장|054-462-2304|10:00 ~ 22:00|128.3648591348519|36.10947929299766
정관장|경북 이마트동구미점|경북 구미시 임수동 92-28번지 이마트동구미점 1층 정관장|054-474-5304|10:00 ~ 22:00|128.40468064251914|36.106366017998
정관장|경북 롯데포항점|경북 포항시 북구 학산동 127-9 롯데백화점 포항점 지하1층|054-230-1034|해당 백화점 운영 시간에 따름|129.36945489999994|36.0496258
정관장|경북 동아구미점|경북 구미시 송정동 60 지하1층 식품관내|054-452-2304|해당 백화점 운영 시간에 따름|128.3486484|36.1198851
정관장|경북 흥해점|경북 포항시 북구 흥해읍 옥성리 28-1 정관장|054-254-2304|10:00 ~ 21:00|129.34638870529778|36.11054504512944
정관장|경북 황성점|경북 경주시 황성동 1053-169 정관장|054-749-2304|10:00 ~ 21:00|129.21864857367314|35.85553540133464
정관장|경북 충효점|경북 경주시 충효동 녹지길 110 정관장|054-753-2304|10:00 ~ 21:00|129.19203568139866|35.8402413462998
정관장|경북 창포점|경북 포항시 북구 창포동 637-3 정관장|054-232-2304|10:00 ~ 21:00|129.3707023522475|36.06285105491853
정관장|경북 죽도점|경북 포항시 북구 죽도1동 49-4 정관장|054-273-2304|10:00 ~ 21:00|129.3663643823054|36.03049762640551
정관장|경북 장량점 (우수가맹점 1회 선정)|경북 포항시 북구 장성동 1453-10 정관장|054-253-2304|10:00 ~ 21:00|129.39103189050013|36.07605186022658
정관장|경북 오천점 (우수가맹점 1회 선정)|경북 포항시 남구 오천읍 용덕리 293-7 정관장|054-292-2304|10:00 ~ 21:00|129.4162382533724|35.97074032872948
정관장|경북 양덕점|경북 포항시 북구 법원로 157 (양덕동) 1층 1호|054-246-2304|10:00 ~ 21:00|129.38720639709956|36.08901216939875
정관장|경북 안강점|경북 경주시 안강읍 안강리 319-136 정관장|054-763-0304|10:00 ~ 21:00|129.22511316715003|35.99231856317569
정관장|경북 성건점|경북 경주시 성건동 620-687 정관장|054-763-2304|10:00 ~ 21:00|129.20703834268437|35.85530601414405
정관장|경북 서부동점|경북 경주시 서부동 255-21 정관장|054-743-2304|10:00 ~ 21:00|129.2082865936539|35.84444530581298
정관장|경북 상도점|경북 포항시 북구 죽도2동 674-4 정관장|054-274-2304|10:00 ~ 21:00|129.35337935548674|36.01654282762391
정관장|경북 대이점|경북 포항시 남구 대잠동 대잠메티컬 타워 101호 정관장|054-281-3304|10:00 ~ 21:00|129.34078571445076|36.02565116909572
정관장|경북 하양점|경북 경산시 하양읍 금락1리 229-13 정관장|053-852-2304|10:00 ~ 21:00|128.81246414329289|35.90772830475752
정관장|대구 정평점|경북 경산시 정평동 경산1차우방맨션상가104-113호 정관장|053-811-2304|10:00 ~ 21:00|128.72975188042307|35.8337642893899
정관장|경북 영덕점|경북 영덕군 강구면 오포리 103-9|054-732-0329|10:00 ~ 21:00|129.37952787749688|36.35856032268595
정관장|경북 안동역점|경북 안동시 운흥동 175-22 정관장|054-843-2304|10:00 ~ 21:00|128.73229218307117|36.56333247661542
정관장|경북 송현점|경북 안동시 송현동 354-4 정관장|054-843-0345|10:00 ~ 21:00|128.69780579396135|36.57151630604901
정관장|경북 선산점|경북 구미시 선산읍 동부리 406-3 정관장|054-481-2727|10:00 ~ 21:00|128.30154320279357|36.24213912316684
정관장|경북 상주점|경북 상주시 서성동 168-4 정관장|054-536-2304|10:00 ~ 21:00|128.16252551631044|36.41574412733115
정관장|경북 상모점|경북 구미시 상모동 68-2 정관장|054-464-2304|10:00 ~ 21:00|128.35565589267244|36.08729677635322
정관장|경북 봉곡점 (우수가맹점 4회 선정)|경북 구미시 도량동 228-4|054-451-3030|10:00 ~ 21:00|128.3165016191377|36.138961124124
정관장|경북 문성점 (우수가맹점 1회 선정)|경북 구미시 들성로 265 (고아읍) 267 101호|054-454-3030|10:00 ~ 21:00|128.34933034766226|36.1619535770146
정관장|경북 문경점 (우수가맹점 2회 선정)|경북 문경시 중앙로 83-2 정관장|054-556-2304|10:00 ~ 21:00|128.19731862198273|36.59310794847864
정관장|경북 대신점|경북 김천시 신음동 989-1 정관장|054-430-2304|10:00 ~ 21:00|128.11699137186622|36.13569705469298
정관장|경북 김천혁신도시점 (우수가맹점 3회 선정)|경북 김천시 혁신4로 63, 104호(율곡동)|054-436-2304|10:00 ~ 21:00|128.18853859096276|36.12147303674831
정관장|경북 김천점|경북 김천시 성내동 193-7|054-434-2304|10:00 ~ 21:00|128.1214730883815|36.11997856708666
정관장|경북 경산점|경북 경산시 중방동 374-4 정관장|053-815-8585|10:00 ~ 21:00|128.73346787700208|35.82236912787015
정관장|경북 형곡점|경북 구미시 형곡2동 171번지 정관장|054-458-2304|10:00 ~ 21:00|128.3396265994491|36.11176466140888
정관장|경북 인의점|경북 구미시 인의동 557-10번지 1층 정관장|054-453-2304|10:00 ~ 21:00|128.4209691289169|36.10512859964753
정관장|경북 원평점|경북 구미시 원평동 1074-5 정관장|054-451-2304|10:00 ~ 21:00|128.35232807462046|36.12140831225013
정관장|경북 울진점|경북 울진군 울진읍 읍내리 505-2 장원빌라 101호 정관장|054-781-5100|10:00 ~ 21:00|129.40140430111654|36.99615257003422
정관장|경북 왜관점|경북 칠곡군 왜관읍 왜관리 251-29번지 정관장|054-977-2304|10:00 ~ 21:00|128.39807373919874|35.99232614549134
정관장|경북 옥동점|경북 안동시 옥동 광명로 162(옥동,외1필지) 정관장|054-855-2304|10:00 ~ 21:00|128.68722898584736|36.5579419562858
정관장|경북 옥계점|경북 구미시 옥계동 4단지36B 삼구트리니엔109/106 정관장|054-475-2304|10:00 ~ 21:00|128.42037775883463|36.13863242490289
정관장|경북 예천점|경북 예천군 예천읍 효자로 83 정관장|054-653-2304|10:00 ~ 21:00|128.45293820300262|36.65669498388213
정관장|경북 영천점|경북 영천시 완산동 935-10 정관장|054-332-2304|10:00 ~ 21:00 (연중무휴)|128.9394620146887|35.96062313242575
정관장|경북 영주점 (우수가맹점 1회 선정)|경북 영주시 영주동 535-2 정관장|054-638-8949|10:00 ~ 21:00|128.62351593519296|36.82154403263711
정관장|정관장&동인비  물금증삼본점|경남 양산시 물금읍 가촌리 1269-18 조양타워2 1층 103호|055-385-2304|10:00 ~ 21:00|129.00241842746303|35.31688295614648
정관장|정관장&동인비 석산본점|경남 양산시 동면 석산리 1452-7|055-363-2304|10:00~21:00|129.0256446136|35.3165770517
정관장|경남 롯데마트웅상점|경남 양산시 삼호1길 34 롯데마트웅상점 1층 정관장|055-386-5304|10:00 ~ 22:00|129.1653088350624|35.41195916714075
정관장|경남 롯데마트장유점|경남 김해시 번화1로 56번길 15 롯데마트장유점 1층 정관장|055-311-1384|10:00 ~ 22:00|128.8012799800938|35.19303501109074
정관장|경남 홈플러스마산점|경남 창원시 마산회원구 삼호로 56 홈플러스마산점 2층 정관장|055-299-2304|10:00 ~ 22:00|128.58609704686108|35.22266424111155
정관장|경남 홈플러스김해점|경남 김해시 김해대로 2078 홈플러스김해점 1층 정관장|055-313-5305|10:00 ~ 22:00|128.87017906207777|35.24182963147057
정관장|경남 홈플러스창원점|경남 창원시 의창구 창원대로 415 홈플러스창원점 2층 정관장|055-238-2304|10:00 ~ 22:00|128.63024227195055|35.22569699164449
정관장|경남 이마트통영점|경남 통영시 광도면 죽림4로 9 이마트통영점 1층 정관장|055-646-2304|10:00 ~ 22:00|128.41762570013242|34.8869512465604
정관장|경남 이마트진주점|경남 진주시 진양호로 477 이마트진주점 지하1층 정관장|055-743-2303|10:00 ~ 22:00|128.0774172036721|35.19158930332269
정관장|경남 이마트창원점|경남 창원시 성산구 원이대로 608 이마트창원점 1층 정관장|055-263-2303|10:00 ~ 22:00|128.67995203083007|35.22636539012354
정관장|경남 홈플러스진주점|경남 진주시 대신로 304 홈플러스진주점 지하2층 정관장|055-752-5304|10:00 ~ 22:00|128.11770459882032|35.18757930010828
정관장|경남 대동면세점|경남 창원시 의창구 대원동 121|055-213-7718|10:00 ~ 20:00|128.65324301441888|35.24031282008035
정관장|정관장라운지 경남 진주혁신도시본점|경남 진주시 충무공동 281-3 미일빌딩 105호|055-759-2304|10:00 ~ 21:00|128.1488816618|35.1752354118
정관장|경남 신세계마산점|경남 마산시 합포구 산호1동 10-3 지하1층|055-242-2305|해당 백화점 운영 시간에 따름|128.58660639999994|35.2195797
정관장|경남 롯데창원점|경남 창원시 성산구 상남동 롯데백화점 79 지하 1층|055-279-3053|해당 백화점 운영 시간에 따름|128.68183190000002|35.2245588
정관장|롯데 마산(경남 대우)|경남 마산시 합포구 신포동2가 대우백화점 지하1층|055-240-5955|해당 백화점 운영 시간에 따름|128.57336689854296|35.20143683558726
정관장|경남 대동백화점|경남 창원시 상남동 44-1 1층|055-212-8722|해당 백화점 운영 시간에 따름|128.6895637|35.2189019
정관장|경남 갤러리아진주점|경남 진주시 평안동 195갤러리아백화점지하1층정관장|055-791-1810|해당 백화점 운영 시간에 따름|128.08237429999997|35.1967135
정관장|경남 중부점 (우수가맹점 1회 선정)|경남 양산시 중부동 710-1(시외버스터미널상가1층) 정관장|055-367-2304|10:00 ~ 21:00|129.02653399652104|35.33564482231271
정관장|경남 웅상점|경남 양산시 덕계동 741-44 정관장|055-387-2304|10:00 ~ 21:00|129.1496479132599|35.3723376953423
정관장|경남 서창점|경남 양산시 웅상읍 삼호리 서창상업지구9-13 정관장|055-365-2304|10:00 ~ 21:00|129.16954310000006|35.409418
정관장|경남 범어점|경남 양산시 물금읍 범어리 2711-1번지 106호 정관장|055-381-2304|10:00 ~ 21:00|129.0136593611574|35.32929608065666
정관장|경남 호계점|경남 창원시 마산회원구 내서읍 호계리 407번지 104호 정관장|055-256-2304|10:00 ~ 21:00|128.52221894411076|35.26039930369939
정관장|경남 합천점|경남 합천군 합천읍 합천리 593-8 1층 정관장|055-932-2003|10:00 ~ 21:00|128.1609726468504|35.56696197654063
