##NAME|SUBNAME|TELNUM|NEWADDR|ID|TYPE|XCOORD|YCOORD@@BBQ
BBQ|평택이충점|031-611-3934|경기도 평택시 추담로 58-78 (장안동) 2동 2층 202호|7238601|Express|127.077114|37.058991
BBQ|양성점|031-673-5552|경기 안성시 양성면 동항리 369|1356901|Express|127.192957|37.059231
BBQ|김포하성점|031-985-9281|경기도 김포시 하성면 하성로 490 |7207602|올리브카페|126.636049|37.718567
BBQ|선유리점|031-953-8970|경기도 파주시 문산읍 사임당로 44 선유프라자나동2호|7213401|Express|126.798616|37.86061
BBQ|파주문산점|031-952-1336|경기도 파주시 문산읍 독산로 41-1 1층|1257504|Express|126.783644|37.858114
BBQ|김포마송점|031-996-3131|경기 김포시 통진읍 서암리 714-43|1135804|Express|126.601524|37.689485
BBQ|안성원곡점|031-653-3048|경기도 안성시 원곡면 가천중앙3길 14 |1301503|Express|127.128412|37.038959
BBQ|여주현암점|031-885-8080|경기도 여주시 현암2길 10 (현암동) 1,2층|7319301|Cafe|127.639467|37.307405
BBQ|김포대곶점|031-987-1582|경기도 김포시 대곶면 율생로 83-20 1층|1361901|올리브카페|126.572899|37.649048
BBQ|문산행복점|031-953-9383|경기도 파주시 문산읍 당동1로 52 |7264301|Express|126.774941|37.86488
BBQ|여주스타점|031-885-9282|경기도 여주군 여주읍 세종로 145-7 |7144401|프리미엄Cafe|127.635185|37.285405
BBQ|가평점|031-582-9289|경기도 가평군 가평읍 보납로6번길 5 (다솜어린이집) 1층|7319902|올리브카페|127.511346|37.830892
BBQ|대부도펜션타운점|000000000000|경기도 안산시 단원구 참살이번영길 17 (선감동,1층일부)|7197001|특화|126.623724|37.23333
BBQ|동아방송예술대점|031-671-0045|경기도 안성시 삼죽면 동아예대길 47 1층(동아방송예술대학교)|7169102|특화(기타)|127.353282|37.062338
BBQ|수원조암점|031-351-9282|경기 화성시 우정읍 조암리 217-14번지|1190303|Express|126.819208|37.085056
BBQ|여주대점|031-884-4455|경기도 여주군 여주읍 세종로 351-6 |7157301|올리브치킨|127.638519|37.267212
BBQ|양평청운점|031-773-8909|경기 양평군 청운면 용두1리 717-7|1358901|올리브치킨|127.70939|37.553506
BBQ|평택고덕태평점|031-663-9289|경기 평택시 고덕면 궁리 72-1번지 외 1필지|1286502|Express|127.034751|37.017797
BBQ|평택동삭점|031-655-5933|경기도 평택시 서재로 43 (동삭동) 101호|7216502|올리브치킨|127.101296|37.012462
BBQ|적성점|031-958-2888|경기 파주시 적성면 마지리 46-6번지|1229904|Express|126.91853|37.954834
BBQ|안산대부도점|032-886-1166|경기도 안산시 단원구 대부중앙로 123 (대부동동) 1층일부|7233002|Express|126.587386|37.242103
BBQ|피싱조이안성점(특화)|01033329798|경기도 안성시 남파로 89 3동 2층(당왕동)|7381701|특화|127.260025|37.016593
BBQ|안성금산점|031-677-9292|경기 안성시 금산동 81-2번지 주은아파트상가 b-103|1200303|Express|127.266911|37.014473
BBQ|평택세교점|031-657-8295|경기 평택시 세교동 567-16번지|1353601|Express|127.080286|37.000127
BBQ|안성공도점|031-652-0468|경기도 안성시 공도읍 공도3로 16 101|1200202|Cafe|127.170504|37.001178
BBQ|포천일동점|031-532-9281|경기 포천시 일동면 기산리 91-151|1259403|Express|127.317553|37.957965
BBQ|김포월곶점|031-981-1692|경기도 김포시 월곶면 애기봉로 16 |7169802|올리브카페|126.556365|37.71643
BBQ|평택용이점|031-618-9282|경기 평택시 용이동 464-6 101호 |7269402|Express|127.139147|36.995071
BBQ|평택용죽지구점|031-656-9282|경기도 평택시 용죽6길 5-122 1층(용이동)|7391101|올리브카페|127.129358|36.994423
BBQ|안성점|031-675-8008|경기 안성시 아양동 300-1 아양주공상가 103호|1117601|Express|127.262549|37.00766
BBQ|평택비전점|031-618-7717|경기도 평택시 평남로  692, 1층(비전동)|1258303|올리브카페|127.112515|36.990847
BBQ|공도청설점|031-658-3310|경기도 안성시 공도읍 진건중길 45 110호|1200703|올리브카페|127.141248|36.991112
BBQ|제부도점|00000000000|경기도 화성시 서신면 해안길 344 1층|7289401|특화|126.617335|37.172092
BBQ|안중점|031-683-4455|경기도 평택시 안중읍 안현로서9길 161 102(정동빌딩)|7180001|Cafe|126.915925|36.986099
BBQ|평택팽성점|031-691-9191|경기도 평택시 팽성읍 부용로 31 1층 101호(국제빌딩)|7234301|Express|127.059108|36.963546
BBQ|전곡점|031-832-1202|경기 연천군 전곡읍 전곡리 468-4|1230002|올리브카페|127.069042|38.025009
BBQ|평택포승점|031-682-4750|경기도 평택시 포승읍 포승공단순환로 403 삼부르네상스1단지아파트 상가-110|7192701|Express|126.851687|36.989596
BBQ|장호원행복점|031-641-9282|경기도 이천시 장호원읍 샘재로147번길 7 |7219301|Express|127.629032|37.118082
BBQ|포천이동점|031-531-9202|경기 포천시 이동면 장암리 510-1번지|1351901|Express|127.366892|38.035366
BBQ|포천운천점|031-535-9990|경기도 포천시 영북면 운천로9번길 5 1층|7367501|올리브카페|127.273593|38.090995
BBQ|대광점|031-834-4282|경기 연천군 신서면 도신리 290-26번지|1139602|Express|127.106465|38.184779
BBQ|경기광주2호점|031-798-9285|경기 광주시 탄벌동 765 경남아파트상가비동103호|1360001|Express|127.236108|37.410993
BBQ|경남거창점|055-944-9891|경남 거창군 거창읍 중앙리 1~335 334-4번지|1273901|Express|127.915083|35.689172
BBQ|경남안의점1|055-963-0666|경남 함양군 안의면 당본리 21-1번지|1306801|Express|127.810881|35.628213
BBQ|경남함양점|055-963-9777|경남 함양군 함양읍 용평리 720-15|1119402|Express|127.726849|35.518039
BBQ|경남합천점|055-932-9282|경상남도 합천군 합천읍 충효로3길 3 2층|7375001|올리브카페|128.161376|35.56618
BBQ|경남산청점|055-973-8997|경상남도 산청군 산청읍 웅석봉로 38-1 |7198702|Cafe|127.874725|35.414053
BBQ|경남창녕점|055-533-1472|경남 창녕군 창녕읍 교하리 46-2|1119004|Express|128.499903|35.538693
BBQ|경남원지점|055-973-1555|경남 산청군 신안면 하정리 929-2|1299501|Express|127.970561|35.301851
BBQ|부산밀양삼문점|055-352-9909|경남 밀양시 삼문동 552-1 제일훼미리상가 107호|1168901|Express|128.752079|35.480911
BBQ|진주상봉점|055-747-1055|경남 진주시 상봉동 802-1|1240902|Express|128.06916|35.199719
BBQ|경남금산점|055-762-6077|경남 진주시 금산면 중천리 408-4|1118401|Express|128.142118|35.214141
BBQ|진주이현점|055-746-2747|경남 진주시 이현동 102-19|1241402|Express|128.063998|35.185516
BBQ|진주망경점|055-762-5882|경남 진주시 망경동 69-54|1240601|Express|128.083671|35.182285
BBQ|진주칠암점|055-755-9282|경남 진주시 칠암동 동진로 20번길 25|6021001|치킨&비어|128.094514|35.178004
BBQ|경남함안점|055-582-5423|경남 함안군 가야읍 말산리 487-5|1119301|Cafe|128.404142|35.278233
BBQ|경남칠원점|055-587-9279|경남 함안군 칠원면 용산리 39-2|1304903|Express|128.517408|35.307394
BBQ|진주문산점|055-762-8844|경남 진주시 문산읍 월아산로 1083 1층|7185101|Express|128.162466|35.168034
BBQ|밀양수산점|055-391-0606|경남 밀양시 하남읍 수산리 814-62번지|1292301|특화|128.70766|35.374438
BBQ|경남하동점|055-883-1525|경상남도 하동군 하동읍 경서대로 156 |1119101|Cafe|127.750593|35.068795
BBQ|마산호계점|055-231-3567|경남 마산시 내서읍 호계리 72-1 지팝프라자106호 107|1158505|Express|128.523091|35.266094
BBQ|진주일반성점|055-754-6547|경남 진주시 일반성면 창촌리 645-5|7268801|Express|128.279769|35.169531
BBQ|마산삼계점|055-231-5001|경남 마산시 내서읍 삼계리 21 현대아파트상가102,103호|1157903|Express|128.501818|35.233228
BBQ|마산구암점|055-292-5592|경남 창원시 마산회원구 구암동 19-35번지|1157803|올리브치킨|128.596438|35.254801
BBQ|경남진교점|055-883-9290|경남 하동군 진교면 진교리 426-77|1118901|Express|127.902049|35.029544
BBQ|경남진영2점|055-343-5588|경남 김해시 진영읍 여래리 700-187번지|1348001|Cafe|128.733332|35.304724
BBQ|부산통도환타지아점|055-372-2887|경남 양산시 하북면 순지리 812-7|1266402|Express|129.083767|35.494374
BBQ|창원반송점|055-285-1238|경남 창원시 성산구 반송로 181, 2층 208호 BBQ창원반송점|1243601|올리브치킨|128.670161|35.235584
BBQ|창원신촌점|055-286-1400|경남 창원시 신촌동 22-1 양곡상가 가동 101-2호|1244303|Express|128.62856|35.202257
BBQ|석계모아점|055-374-8592|경남 양산시 상북면 석계리 34-43|1354401|Express|129.063518|35.418994
BBQ|창원사파점|055-262-5579|경남 창원시 사파동 137-1 1층|1243905|Express|128.694444|35.223079
BBQ|창원상남점|055-266-9204|경남 창원시 상남동 49-1 명성상가 102|1244004|Express|128.688651|35.214811
BBQ|양산어곡점|055-385-4949|경남 양산시 어곡동 9-3번지 로얄빌상가 지하 105호|1287901|Express|129.027341|35.381297
BBQ|창원대방점|055-262-3207|경남 창원시 성산구 대방동 331~360 355 성원3차상가1층131호|7177301|Express|128.706237|35.214844
BBQ|양산신도시점|055-366-3003|경남 양산시 중부동 689-1 골든글로리 상가|1171002|Express|129.029156|35.338773
BBQ|김해외동점|055-329-9292|경남 김해시 외동 1187-13 |7200101|Cafe|128.859489|35.233123
BBQ|진해이동점|055-545-6549|경남 진해시 석동    GS자이아파트 상가 501-104|1242403|Cafe|128.699798|35.155821
BBQ|김해장유점|055-328-6328|경남 김해시 장유면 부곡리 805-4 104호|1277504|Express|128.803719|35.202742
BBQ|김해삼문점|055-313-9282|경남 김해시 장유면 삼문리 대동피렌체상가|1271201|Express|128.794046|35.197353
BBQ|김해대성점|055-338-9288|경남 김해시 대성동 148-3|1283302|Express|128.878983|35.238626
BBQ|양산평산점|055-364-9632|경남 양산시 평산동 496-3|1282701|Express|129.145215|35.382066
BBQ|김해어방점|055-327-5995|경남 김해시 어방동 503-6|1136804|Express|128.899841|35.240023
BBQ|김해관동점|055-313-9285|경남 김해시 관동동 444-4 중원프라자 104호 |7294601|Express|128.7906|35.17713
BBQ|진해풍호점|055-551-9245|경남 창원시 진해구 풍호동 305-8 마린푸르지오 상가동 106호 |7300101|Express|128.704575|35.134438
BBQ|경남고성점|055-673-0636|경남 고성군 고성읍 서외리 224-6 상우궁전빌라 101|1324901|Express|128.315207|34.976758
BBQ|통영큐즈점|055-646-8592|경남 통영시 무전동 1032-1 |7300901|Cafe|128.426319|34.858874
BBQ|남해미조점|055-867-1280|경남 남해군 미조면 미조리 100-1|1279401|Express|128.047159|34.711771
BBQ|거제상동점|055-632-8288|경남 거제시 상동동 931-18 상가동 102호 |7294401|Express|128.633663|34.860348
BBQ|문경점|054-571-1020|경북 문경시 문경읍 하리 63-2|1307401|Express|128.109494|36.735101
BBQ|모전대박점|054-556-9982|경북 문경시 모전동 873-6|1146402|Cafe|128.182758|36.586265
BBQ|경북예천점|054-655-1155|경상북도 예천군 예천읍 중앙로 74 (예천성인콜라텍) |7365001|올리브치킨|128.455534|36.6526
BBQ|경북영주가흥점|054-631-9283|경상북도 영주시 대학로 207 (가흥동) 101호|7249801|Cafe|128.605538|36.814063
BBQ|경북영주점|054-638-9877|경상북도 영주시 선비로 206-1 (영주동, 호산나음악학원) bbq올리브카페|1207001|Cafe|128.618418|36.822684
BBQ|경북영주휴천점|054-633-7440|경북 영주시 조암동 1187-35|1148603|Express|128.629903|36.80579
BBQ|경북신도청점|054-654-9285|경상북도 예천군 호명면 양지4길 4 |7324301|올리브치킨|128.479772|36.577217
BBQ|경북봉화점|054-674-1192|경상북도 봉화군 내성로1길 47 |1119502|Express|128.739522|36.889867
BBQ|봉화점|054-673-7123|경북 봉화군 봉화읍 내성리 272-4|6016001|치킨&비어|128.740919|36.89048
BBQ|안동옥동송현점|054-843-9994|경북 안동시 옥동 789-13|1282001|Express|128.699565|36.560338
BBQ|구미원호점|054-443-7077|경북 구미시 도량동 707-8번지 101호|1132801|Express|128.331223|36.146913
BBQ|원평스타점|054-455-4770|경북 구미시 원평동 77-60 청산빌라 103호|1132701|Express|128.326792|36.128944
BBQ|형곡행복점|054-458-9992|경북 구미시 형곡동 151-7 대림베스트빌 301동 105호|1276202|Cafe|128.334028|36.111349
BBQ|구미신평점|054-465-2120|경북 구미시 신평동 150-49번지|1132501|Express|128.361958|36.122218
BBQ|의성행복점|054-832-9288|경북 의성군 의성읍 중앙길 84|7154501|Express|128.696688|36.351774
BBQ|구미옥계사랑점|054-475-9494|경북 구미시 옥계동 4공단 18-3, 6블럭 현진에버빌단지내상가1층 104|1132603|Express|128.431763|36.137732
BBQ|상모사곡점|0544644449|경북 구미시 상모동 신세계타운2단지 901-105|1180802|Express|128.356452|36.083957
BBQ|경북북삼로뎀점|054-975-5887|경상북도 칠곡군 북삼읍 북삼로 11길 8|1264301|Express|128.34523|36.069731
BBQ|구미진평점|054-472-2001|경북 구미시 진평동 17-6 청우빌 102|1146802|Express|128.424528|36.098299
BBQ|경북성주가천점|054-932-4777|경북 성주군 가천면 창천리 518-1|7134001|한마리반|128.166123|35.88456
BBQ|한화리조트(주)백암|054-787-7001|경북 울진군 온정면 소태리 1438|1299801|특화|129.338131|36.722938
BBQ|영천시청점|054-338-9282|경북 영천시 문외동 40-1번지|1345901|Cafe|128.938677|35.97193
BBQ|경산옥산1점|053-811-3011|경북 경산시 옥산동 865번지|1145505|Express|128.723005|35.822997
BBQ|경산사동점|053-818-9282|경북 경산시 사동 652-8|1264401|올리브카페|128.760618|35.814517
BBQ|포항창포점|054-246-5771|경북 포항시 북구 창포동 627|1260502|Cafe|129.368444|36.062261
BBQ|포항대이점|054-278-0448|경북 포항시 남구 대이로127번길 18-5 1층(이동)|1284603|Cafe|129.33846|36.02673
BBQ|경주황성점|054-771-4802|경북 경주시 황성동 277-4|1122105|Express|129.216885|35.86735
BBQ|경주동천점|054-775-6119|경북 경주시 동천동 817-3|1121205|Express|129.226484|35.852895
BBQ|오천중앙점|054-292-6399|경북 포항시 남구 오천읍 용덕리 350-1|1326701|Cafe|129.41215|35.975713
BBQ|경주보문점(Cafe특화)|054-745-3439|경북 경주시 신평동 611-6번지|1328402|특화|129.281425|35.847256
BBQ|포항해병대점(특화)|00000000000|경북 포항시 남구 오천읍 세계리 산62-5|7368401|특화|129.43061|35.971348
BBQ|캠프포항항훈련소점|123456789|경북 포항시 남구 장기면 방산리 캠프포항항훈련소|7271301|특화|129.458701|35.907346
BBQ|경주불국사점|054-746-7988|경북 경주시 진현동 611-114|1121304|Express|129.3268|35.786153
BBQ|구룡포점|054-281-0113|경북 포항시 남구 구룡포읍 구룡포리 704-9|1306301|Express|129.555037|35.99113
BBQ|경주외동점|054-776-6278|경북 경주시 외동읍 입실1리 1016-8|1121702|Express|129.325591|35.71465
BBQ|합천가야점|055-931-7721|경상남도 합천군 가야면 가야시장로 74 |7262101|한마리반|128.139079|35.761003
BBQ|경남합천점|055-932-9282|경상남도 합천군 합천읍 충효로3길 3 2층|7375001|올리브카페|128.161376|35.56618
BBQ|경남산청점|055-973-8997|경상남도 산청군 산청읍 웅석봉로 38-1 |7198702|Cafe|127.874725|35.414053
BBQ|남지점|055-521-9229|경상남도 창녕군 남지읍 낙동로 486 103|7220001|Express|128.477475|35.38864
BBQ|밀양내이점|055-355-9982|경상남도 밀양시 백민로 31-2 (내이동) 1층|7225401|Express|128.747365|35.495452
BBQ|진주초전점|055-741-9280|경상남도 진주시 초전북로61번길 6-5 (초전동) 1층|7271202|Express|128.114805|35.209483
BBQ|함안군북점|055-584-9595|경상남도 함안군 군북면 중암10길 20 |7140302|Express|128.346783|35.263142
BBQ|진주하대점|055-758-9233|경상남도 진주시 도동로 189 |7125601|Express|128.122097|35.187138
BBQ|진주평거점|055-742-9201~2|경상남도 진주시 새평거로 30 (평거동, 엠코타운 더프라하) |7217001|Cafe|128.049854|35.165456
BBQ|진주상평점|055-759-4993|경상남도 진주시 돗골로123번길 4 (상대동) |7243101|Cafe|128.112061|35.179224
BBQ|경남하동점|055-883-1525|경상남도 하동군 하동읍 경서대로 156 |1119101|Cafe|127.750593|35.068795
BBQ|창원북면점|055-298-9279|경상남도 창원시 의창구 북면 천주로577번길 25  106(1층)|7229502|Cafe|128.598717|35.306026
BBQ|진주정촌점|010-8469-4455|경상남도 진주시 정촌면 화개천로 80 1층|7398001|올리브카페|128.101869|35.124723
BBQ|사천점|055-855-8587|경상남도 사천시 사천읍 역사동길 41 |7350301|올리브치킨|128.08451|35.082053
BBQ|창원팔용점|055-255-9915|경상남도 창원시 의창구 사화로 62 (팔용동) 1층|7318701|Express|128.613579|35.254472
BBQ|창원도계점|055-277-7811|경상남도 창원시 의창구 도계로60번길 7 (도계동, BBQ 창원도계점) |7204701|Express|128.637151|35.25865
BBQ|마산석전점|055-298-9282|경상남도 창원시 마산회원구 석전남8길 72 |1284701|Express|128.571676|35.22631
BBQ|마산양덕점|055-251-9255|경상남도 창원시 마산회원구 산호천동길 94 (양덕동, 주택) |7202801|Cafe|128.582871|35.229493
BBQ|창원NC파크점(레몬)|055-713-9292|경상남도 창원시 마산회원구 삼호로 63 창원NC파크마산구장내 상가 지상3층 (양덕동)|7404401|Lemon|128.579577|35.221982
BBQ|창원NC파크2점(레몬)|055-713-9292|경상남도 창원시 마산회원구 삼호로 63 창원NC파크마산구장내 지상1층 (양덕동)|7404501|Lemon|128.579577|35.221982
BBQ|창원NC파크3점(레몬)|055-713-9292|경상남도 창원시 마산회원구 삼호로 63 창원NC파크마산구장 지상1층 4번 게이트입구 115블럭뒤편호 (양덕동)|7404601|Lemon|128.579577|35.221982
BBQ|창원NC파크4점(레몬)|055-713-9292|경상남도 창원시 마산회원구 삼호로 63 창원NC파크마산구장 207-208 블럭사이 지상2층(양덕동)|7404701|Lemon|128.579577|35.221982
BBQ|NC야구장(특화)|010-4593-561|경상남도 창원시 마산회원구 삼호로 63 (양덕동, 마산종합운동장) 지상1층 구내식당 앞|7380901|특화|128.579599|35.221954
BBQ|NC야구장/2호점|010-4593-561|경상남도 창원시 마산회원구 삼호로 63 (양덕동, 마산종합운동장) 지상1층 1루|7381201|특화|128.579599|35.221954
BBQ|NC야구장/3호점|010-4593-561|경상남도 창원시 마산회원구 삼호로 63 (양덕동, 마산종합운동장) 지상1층 3루|7381301|특화|128.579599|35.221954
BBQ|NC야구장/4호점|010-4593-561|경상남도 창원시 마산회원구 삼호로 63 (양덕동, 마산종합운동장) 지상1층 외야석|7381401|특화|128.579599|35.221954
BBQ|사천사남점|055-854-9282|경상남도 사천시 사남면 진삼로 1126 |7306901|Express|128.075919|35.054077
BBQ|마산창동점|055-246-1500|경상남도 창원시 마산합포구 동서동3길 39 (신포동1가, 새롬미리내아파트) |1295701|Express|128.571304|35.199819
BBQ|창원용호점|055-286-9285|경상남도 창원시 의창구 창이대로478번길 16-21 (용호동)|7167301|Express|128.684625|35.237567
BBQ|마산월영점|055-243-8603|경상남도 창원시 마산합포구 월영마을로 29 동아2차아파트 202|7133601|Express|128.55919|35.17258
BBQ|창원상남스타점|0552849200|경상남도 창원시 성산구 중앙대로 90 (상남동, 디아트리에) 1층 105호|7347001|Cafe|128.679861|35.222324
BBQ|사천시청점|055-835-9953|경상남도 사천시 용현면 용현2길 50 (시티빌딩) |7350801|올리브치킨|128.0628|35.002359
BBQ|창원대방점(6)(명변)|055-262-3207|경상남도 창원시 성산구 대암로 80 (대방동, 성원3차아파트상가) 성원3차상가 1층 131호|7177302|Express|128.706237|35.214844
BBQ|창원남양점|055-266-3511|경상남도 창원시 성산구 가양로 90 1층(남양동)|7255102|Express|128.703074|35.208553
BBQ|양산북정점|055-364-0092|경상남도 양산시 북정중앙로 32 (북정동, GNB영어학원) 1층|7216801|Express|129.047897|35.361462
BBQ|김해삼계점|055-339-9277|경상남도 김해시 해반천로168번길 26-18 (삼계동) |1264902|Cafe|128.869899|35.262471
BBQ|양산범어신도시점|055-381-9282|경상남도 양산시 물금읍 화합4길 11-6 1층|1326102|Express|129.010142|35.328649
BBQ|증산신도시점|055-383-9977|경상남도 양산시 물금읍 새실로 159 D동 109호(나래메트로시티)|7262302|Cafe|129.004389|35.315294
BBQ|양산서창점|055-362-9244|경상남도 양산시 연호9길 18-2 (삼호동) |7318501|Express|129.177544|35.41633
BBQ|진해이동점|055-552-9286|경상남도 창원시 진해구 해원로 34 102호(이동, 예일빌딩)|7223102||128.699207|35.15477
BBQ|진해자은점|055-542-6782|경상남도 창원시 진해구 냉천로 106 (자은동, 성원아파트) 상가동 105호|1315602|Express|128.708328|35.153463
BBQ|삼천포점|055-835-3592|경상남도 사천시 벌리9길 7 (벌리동)|7198101|Cafe|128.085411|34.93871
BBQ|김해아이스퀘어점|055-325-5579|경상남도 김해시 김해대로 2342 (부원동) A116호(부원역푸르지오아이스퀘어몰)|7238701|Cafe|128.883237|35.225714
BBQ|김해워터파크점2호점|023-400-7690|경상남도 김해시 장유로 555 (신문동) 185-5|7344501|특화|128.828571|35.178895
BBQ|김해워터파크점|0000000000|경상남도 김해시 장유로 555 (신문동) 101동|7237901|특화|128.828681|35.178894
BBQ|남해읍점|055-864-9289|경상남도 남해군 남해읍 망운로 17 |7243601|Express|127.892104|34.837809
BBQ|남해창선점(올리브카페)(명변)|055-867-8292|경상남도 남해군 창선면 창선로 83-1 1층|7375202|올리브카페|128.013375|34.856777
BBQ|통영안정점|055-643-9252|경상남도 통영시 광도면 안정1길 55 (통영현대성우오스타2단지) 101호 2단지 상가(현대성우오스타)|7324101|Express|128.408293|34.946551
BBQ|진해용원점|055-552-9282|경상남도 창원시 진해구 용원서로 38 용원동,송해빌딩105호106호|1242302|프리미엄Cafe|128.813389|35.100917
BBQ|아쿠아리우스리조트점|055-682-6050|경상남도 거제시 사등면 거제대로 5697-6 (유원빌리지1) |7333901|특화(휴양지)|128.525908|34.917421
BBQ|통영죽림점|055-649-8295|경상남도 통영시 광도면 신죽1길 90 (죽림프라자) 105호|7244101|Cafe|128.417846|34.874571
BBQ|통영북신점|055-648-9592|경상남도 통영시 장골로 25 (북신동) 지하2층 206호(북신동)|7330701|올리브카페|128.423665|34.855395
BBQ|통영도천점|055-648-2889|경상남도 통영시 도천상가안길 73 (도천동, 신한토탈아파트) 114호|7340501|올리브치킨|128.416312|34.839536
BBQ|통영미수봉평점|055-646-0090|경상남도 통영시 해평1길 6-2 (봉평동)|7172201|Cafe|128.415484|34.831417
BBQ|거제삼성점|055-637-9277|경상남도 거제시 장평4로 57 (장평동, 그린피아) 101호|7248401|치킨&비어|128.607799|34.887164
BBQ|거제중곡점|055-636-3335|경상남도 거제시 중곡로1길 28-4 (고현동) 1층(고현동)|7259801|Express|128.627462|34.89341
BBQ|통영금호리조트(특화)|055-640-8115|경상남도 통영시 큰발개1길 33 (도남동, 금호충무마리나콘도) |7404001|특화|128.438618|34.827278
BBQ|스탠포드통영점(특화)|055-725-0070|경상남도 통영시 도남로 347 (도남동) |7396801|특화|128.440126|34.825055
BBQ|거제수월수양점|055-632-0199|경상남도 거제시 수양로 432 (수월동) |7367601|올리브카페|128.642848|34.890887
BBQ|거제옥포점|055-688-9282|경상남도 거제시 성산로1길 2 (옥포동) 1층|7288301|Cafe|128.695819|34.89704
BBQ|거제아주점|055-681-6692|경상남도 거제시 아주1로1길 42-1 (아주동) 1층|7256501|Cafe|128.688852|34.865961
BBQ|거제장승포점|055-681-0233|경상남도 거제시 두모길 5 1층(두모동)|7379001|올리브치킨|128.722351|34.870733
BBQ|대명리조트거제점|055-733-7324|경상남도 거제시 일운면 거제대로 2660 |7201601|특화|128.702529|34.843472
BBQ|경북예천점|054-655-1155|경상북도 예천군 예천읍 중앙로 74 (예천성인콜라텍) |7365001|올리브치킨|128.455534|36.6526
BBQ|상주2점|054-536-9255|경상북도 상주시 삼백로 177 (복룡동)|1143402|Express|128.163238|36.419014
BBQ|경북영주가흥점|054-631-9283|경상북도 영주시 대학로 207 (가흥동) 101호|7249801|Cafe|128.605538|36.814063
BBQ|경북영주점|054-638-9877|경상북도 영주시 선비로 206-1 (영주동, 호산나음악학원) bbq올리브카페|1207001|Cafe|128.618418|36.822684
BBQ|경북신도청점|054-654-9285|경상북도 예천군 호명면 양지4길 4 |7324301|올리브치킨|128.479772|36.577217
BBQ|경북봉화점|054-674-1192|경상북도 봉화군 내성로1길 47 |1119502|Express|128.739522|36.889867
BBQ|김천응명점(올리브카페)|054-435-5997|경상북도 김천시 시청로 273 (응명동) |7401301|올리브카페|128.117536|36.152201
BBQ|안동태화점|054-852-7999|경상북도 안동시 경동로 404-35 1층(태화동)|7383101|올리브치킨|128.703743|36.567703
BBQ|김천신음점|054-430-9288|경상북도 김천시 신양4길 63 (신음동) |7315502|올리브치킨|128.116841|36.133725
BBQ|김천부곡점|054-435-5242|경상북도 김천시 김천로 13 (부곡동) |1135402|올리브치킨|128.105563|36.12502
BBQ|안동용상점|054-821-9994|경상북도 안동시 중들4길 11-7 (용상동) 1층|7347701|올리브치킨|128.754168|36.557886
BBQ|김천혁신율곡점|0544369282|경상북도 김천시 혁신1로 75 (율곡동, 파크드림씨티써밋) |7364601|올리브치킨|128.179197|36.115243
BBQ|김천혁신점|054-435-9289|경상북도 김천시 용전3로 15 (율곡동) |7322601|Express|128.192519|36.121369
BBQ|구미봉곡점|054-444-9291|경상북도 구미시 봉곡북로 56 나동 1층(봉곡동)|7380101|올리브치킨|128.309848|36.154018
BBQ|문성고아점|054-444-4456|경상북도 구미시 고아읍 들성로 255 |7225802|Express|128.348246|36.161501
BBQ|도량행복점|054-457-9282|경상북도 구미시 도봉로 78 102|1279602|Express|128.317635|36.13937
BBQ|구미송정점|054-455-2204|경상북도 구미시 송정대로 108 (송정동) 상가동 b104호|1132402|올리브카페|128.350608|36.118016
BBQ|구미산동점|054-475-9285|경상북도 구미시 산동면 신당4로 17 상가2동 1층 101호(우미린센트럴파크)|7365602|올리브치킨|128.432294|36.161434
BBQ|구미옥계2점|054-472-1002|경상북도 구미시 산호대로25길 26-19 (옥계동) |7219901|Express|128.416984|36.139605
BBQ|군위행복점|054-383-9492|경상북도 군위군 군위읍 중앙길 126 |7243501|Express|128.56819|36.239501
BBQ|구미공단점|054-463-9282|경상북도 구미시 산호대로 233 (공단동, 구미BOX IN) 1층 116호|7260802|Express|128.384966|36.104301
BBQ|경북북삼로뎀점|054-975-5887|경상북도 칠곡군 북삼읍 북삼로 11길 8|1264301|Express|128.34523|36.069731
BBQ|구미구평점(올리브카페)|054-476-9222|경상북도 구미시 인동34길 20 1층 (진평동)|7401101|올리브카페|128.431407|36.092975
BBQ|구미석적점|054-977-5999|경상북도 칠곡군 석적읍 동중리1길 11 |7257601|Cafe|128.412639|36.076061
BBQ|왜관점|054-973-6665|경상북도 칠곡군 왜관읍 구상길 197 |7293501|Express|128.394727|35.984431
BBQ|성주점|054-933-1544|경상북도 성주군 성주읍 성주읍2길 13-9 |7296802|Express|128.288095|35.919399
BBQ|울진온정점|054-787-6301|경상북도 울진군 온정면 백암온천로 1275 |7239601|한마리반|129.343737|36.722163
BBQ|울진평해점|054-787-2323|경상북도 울진군 평해읍 월송정로 143 |7167201|한마리반|129.444251|36.727734
BBQ|경산하양점|053-854-1060|경상북도 경산시 하양읍 대경로 655 1층|1148104|Express|128.822037|35.913428
BBQ|경산옥산점|053-816-8558|경상북도 경산시 성암로21길  41 (옥산동)|1145602|올리브카페|128.728819|35.833129
BBQ|영천창신점|054-338-8811|경상북도 영천시 언하공단로 95 (망정동) |7383901|올리브카페|128.953323|35.985712
BBQ|영천망정점|054-333-3198|경상북도 영천시 호국로 74 (야사동) |1309701|올리브카페|128.948042|35.974371
BBQ|신대부적행운점|053-813-9282|경상북도 경산시 대학로 332 (조영동) 1층 101호|7223602|올리브치킨|128.757433|35.839107
