##NAME|SUBNAME|ID|TELNUM|NEWADDR|TYPE|FEAT@@삼성화재
삼성화재|세종시지점|2761|044-865-0451|세종 한누리대로 273, 8층 삼성화재 세종시지점 (나성동)|지역단/지점|
삼성화재|세종지점|2022|02-779-6981|서울 중구 무교로 21, 10층 삼성화재 세종지점 (무교동)|지역단/지점|
삼성화재|세종청사지점|3659|044-868-2118|세종 한누리대로 273, 8층 삼성화재 세종청사지점 (나성동,새롬시티빌딩)|지역단/지점|
삼성화재|센텀시티지점|2341|051-741-6870|부산 해운대구 센텀2로 10, 9층 센텀메디컬센터 (우동)|지역단/지점|
삼성화재|속초지점|2150|033-632-0922|강원 속초시 중앙로 24, II 3층 삼성화재 속초지점 (교동,르네상스빌딩)|지역단/지점|
삼성화재|송도지점|2227|051-461-5870|부산 동구 중앙대로 184, 5층 송도지점 (초량동,삼성화재부산초량사옥)|지역단/지점|
삼성화재|송탄지점|2560|031-662-8853|경기 평택시 경기대로 1367, 4층 송탄지점 (서정동,현경빌딩)|지역단/지점|
삼성화재|송파오륜지점|2026|02-2104-2726|서울 송파구 송파대로 562, 7층 송파오륜지점 (신천동,한빛프라자)|지역단/지점|
삼성화재|송파육성지점|3831|02-2104-2591|서울 송파구 송파대로 562, 11층 송파육성지점 (신천동,한빛프라자)|지역단/지점|
삼성화재|송파지역단|0202|02-419-7114|서울 송파구 송파대로 562, 10층 송파지역단 (신천동,한빛프라자)|지역단/지점|
삼성화재|송파지점|4457|02-2104-2758|서울 송파구 송파대로 562, 6층 송파지점 (신천동,한빛프라자)|지역단/지점|
삼성화재|수로지점|2345|055-333-7652|경남 김해시 김해대로 2342, 아이스퀘어몰 9층 C-901호 수로지점 (부원동)|지역단/지점|
삼성화재|수성육성지점|3866|053-607-7214|대구 수성구 동대구로 401, 6층 삼성화재빌딩 (범어동, 삼성화재사옥)|지역단/지점|
삼성화재|수성지역단|0318|053-607-7205|대구 수성구 동대구로 401, 6층 삼성화재빌딩 (범어동, 삼성화재사옥)|지역단/지점|
삼성화재|수성지점|2365|053-607-7262|대구 수성구 동대구로 401, 6층 삼성화재빌딩 (범어동, 삼성화재사옥)|지역단/지점|
삼성화재|수완지점|3473|062-612-5060|광주 서구 시청로 30, 16층 삼성화재 수완지점 (치평동)|지역단/지점|
삼성화재|수원광교지점|2913|031-230-1305|경기 수원시 팔달구 권광로 205, 8층 수원광교지점 (인계동,삼성화재수원사옥)|지역단/지점|
삼성화재|수원삼성육성지점|3853|031-220-6830|경기 수원시 팔달구 권광로 205, 7층 수원삼성육성지점 (인계동,삼성화재빌딩)|지역단/지점|
삼성화재|수원삼성지역단|0461|031-230-1404|경기 수원시 팔달구 권광로 205, 7층 수원삼성지역단 (인계동,삼성화재빌딩)|지역단/지점|
삼성화재|수원삼성지점|4255|031-230-1071|경기 수원시 팔달구 권광로 205, 3층 수원삼성지점 (인계동,삼성화재수원사옥)|지역단/지점|
삼성화재|수원시청지점|2080|031-230-1325|경기 수원시 팔달구 권광로 205, 6층 수원시청지점 (인계동,삼성화재수원사옥)|지역단/지점|
삼성화재|수원영통지점|3690|031-230-1160|경기 수원시 팔달구 권광로 205, 6층 수원영통지점 (인계동,삼성화재수원사옥)|지역단/지점|
삼성화재|수원육성지점|3846|031-220-6850|경기 수원시 팔달구 권광로 205, 12층 수원육성지점 (인계동,삼성화재수원사옥)|지역단/지점|
삼성화재|수원장안지점|3812|031-220-6781|경기 수원시 팔달구 권광로 205, 8층 수원장안지점 (인계동,삼성화재수원사옥)|지역단/지점|
삼성화재|수원중앙지점|2903|031-230-1178|경기 수원시 팔달구 권광로 205, 14층 수원중앙지점 (인계동,삼성화재수원사옥)|지역단/지점|
삼성화재|수원지역단|0311|031-230-1103|경기 수원시 팔달구 권광로 205, 12층 수원지역단 (인계동,삼성화재수원사옥)|지역단/지점|
삼성화재|수원지점|3924|031-220-6713|경기 수원시 팔달구 권광로 205, 11층 수원지점 (인계동,삼성화재수원사옥)|지역단/지점|
삼성화재|수원팔달지점|3321|031-230-1306|경기 수원시 팔달구 권광로 205, 3층 수원팔달지점 (인계동,삼성화재수원사옥)|지역단/지점|
삼성화재|수유아너스지점|2248|02-2126-1682|서울 강북구 도봉로 314, 11층 수유아너스지점 (번동)|지역단/지점|
삼성화재|수지지점|2901|031-263-8115|경기 용인시 수지구 풍덕천로 118, 4층 초석빌딩 (풍덕천동)|지역단/지점|
삼성화재|수택지점|3687|031-554-7140|경기 구리시 경춘로 253, 8층 다우스퀘어빌딩 (인창동)|지역단/지점|
삼성화재|순천육성지점|3873|061-720-7730|전남 순천시 순광로 8, 2층 (조례동, 삼성화재빌딩)|지역단/지점|
삼성화재|순천지점|2645|061-720-7751|전남 순천시 순광로 8, 3층 순천지점 (조례동,삼성화재빌딩)|지역단/지점|
삼성화재|스타지점|2344|02-478-2041|서울 강동구 천호대로 1077, 5층 스타지점 (천호동,이스트센트럴타워)|지역단/지점|
삼성화재|시화지점|3497|031-432-2181|경기 시흥시 정왕대로 220, 우리빌딩 (정왕동)|지역단/지점|
삼성화재|시흥신천지점|3779|031-404-6845|경기 시흥시 복지로 3, 9층 삼성화재 시흥신천지점 (신천동,유암빌딩)|지역단/지점|
삼성화재|시흥지점|3961|031-314-5304|경기 시흥시 비둘기공원7길 53, 4층 (대야동, 동호프라자)|지역단/지점|
삼성화재|신계양지점|3611|032-553-7121|인천 부평구 장제로 138, 2층 (부평동)|지역단/지점|
삼성화재|신광양지점|3501|061-792-9978|전남 광양시 중마로 535, 2층 신광양지점 (마동,마동빌딩)|지역단/지점|
삼성화재|신구미지점|3374|054-476-9230|경북 구미시 산호대로31길 3, 5층 학서빌딩 (옥계동)|지역단/지점|
삼성화재|신남양주지점|4469|031-593-9118|경기 남양주시 늘을1로16번길 25, 9층 신남양주지점 (호평동,성보빌딩)|지역단/지점|
삼성화재|신논산지점|3696|041-736-8114|충남 논산시 중앙로 395, 3층 (취암동,해송빌딩)|지역단/지점|
삼성화재|신도림CS지점|4245|02-2096-8051|서울 영등포구 문래로28길 25, 6층 신도림CS지점 (문래동3가,영씨티N타워)|지역단/지점|
삼성화재|신도림지점|2261|02-837-0420|서울 영등포구 문래로28길 25, 4층 삼성화재 신도림지점 (문래동3가,영씨티빌딩N타워)|지역단/지점|
삼성화재|신동탄지점|4475|031-371-0821|경기 화성시 동탄지성로 11, 동탄SR골드프라자 4층 삼성화재 신동탄지점 (반송동)|지역단/지점|
삼성화재|신동해지점|3386|033-533-5335|강원 동해시 천곡로 100-1, 2층 동명빌딩 삼성화재 동해중앙지점 (천곡동)|지역단/지점|
삼성화재|신부평지점|2140|032-528-0831|인천 부평구 부평대로 75, 12층 삼성화재 신부평지점 (부평동,한화생명빌딩)|지역단/지점|
삼성화재|신사지점|2122|02-3468-9224|서울 강남구 테헤란로 114, 17층 역삼빌딩 (역삼동)|지역단/지점|
삼성화재|신서산지점|3503|041-662-2108|충남 서산시 읍내3로 28, 2층 서림빌딩 (읍내동)|지역단/지점|
삼성화재|신설지점|4030|02-940-6400|서울 동대문구 왕산로 168, 11층 신설지점 (용두동, 삼성화재빌딩)|지역단/지점|
삼성화재|신송탄지점|4565|031-667-1034|경기 평택시 관광특구로 33, 4층 신송탄지점 (서정동,대신증권빌딩)|지역단/지점|
삼성화재|신여주지점|2924|031-883-8152|경기 여주시 세종로 145-7, 3층 (홍문동, 영인프라자)|지역단/지점|
삼성화재|신여천지점|4554|061-650-3680|전남 여수시 시청동1길 5, 5층 삼성화재 신여천지점 (학동)|지역단/지점|
삼성화재|신연수지점|2580|043-852-8034|충북 충주시 국원대로 113, 2층 삼성화재 신연수지점 (교현동,BYC빌딩)|지역단/지점|
삼성화재|신울산지점|2321|052-281-7401|울산 중구 번영로 470, 중울산새마을금고 3층 삼성화재 신울산지점 (반구동)|지역단/지점|
삼성화재|신은평지점|2779|02-317-5110|서울 마포구 성암로 179, 11층 삼성화재 신은평지점 (상암동,한샘빌딩)|지역단/지점|
삼성화재|신전주지점|3401|063-270-5521|전북 전주시 덕진구 기린대로 409, 2층 (금암동, 삼성화재)|지역단/지점|
삼성화재|신정읍지점|3644|063-532-7134|전북 정읍시 중앙1길 30, 4층 신정읍지점 (수성동,행복빌딩)|지역단/지점|
삼성화재|신제주지점|4433|064-741-7180|제주 제주시 은남길 8, 9층 신제주지점 (연동,삼성화재빌딩)|지역단/지점|
삼성화재|신제천지점|2672|043-648-7114|충북 제천시 장평천로 5, 2층 삼성화재 신제천지점 (강제동,여경빌딩)|지역단/지점|
삼성화재|신중동지점|4031|032-323-9116|경기 부천시 원미구 신흥로 179, 11층  한화생명빌딩 삼성화재 신중동지점 (중동)|지역단/지점|
삼성화재|신천지점|2241|02-425-2060|서울 송파구 송파대로 562, 6층 신천지점 (신천동,한빛프라자)|지역단/지점|
삼성화재|신항지점|2086|054-284-1555|경북 포항시 북구 중흥로 205, 6층 (죽도동, 삼성빌딩)|지역단/지점|
삼성화재|신화비전지점|3192|031-230-1358|경기 수원시 팔달구 권광로 205, 14층 신화비전지점 (인계동,삼성화재수원사옥)|지역단/지점|
삼성화재|신화지점|3175|02-330-3540|서울 영등포구 양평로 76, 7층 신화지점 (양평동4가,삼성화재영등포사옥)|지역단/지점|
삼성화재|아산지점|2702|041-549-7114|충남 아산시 아산로 79, 8층 삼성화재 아산지점 (실옥동,유신빌딩)|지역단/지점|
삼성화재|안동영양지점|2048|054-858-5114|경북 안동시 광명로 166, 5층 (옥동, 한양빌딩)|지역단/지점|
삼성화재|안동예천지점|4661|054-855-1175|경북 안동시 광명로 166, 5층 삼성화재 안동예천지점 (옥동,한양빌딩)|지역단/지점|
삼성화재|안산브라보지점|2642|031-484-0413|경기 안산시 단원구 광덕대로 259, 6층 (고잔동, 삼성화재빌딩)|지역단/지점|
삼성화재|안산삼성지점|4341|031-487-6865|경기 안산시 단원구 광덕대로 259, 5층 안산삼성지점 (고잔동,삼성화재빌딩)|지역단/지점|
삼성화재|안산에이스지점|2842|031-480-1830|경기 안산시 단원구 광덕대로 259, 5층 삼성화재 안산에이스지점 (고잔동,안산빌딩)|지역단/지점|
삼성화재|안산육성지점|3847|031-410-5479|경기 안산시 단원구 광덕대로 259, 3층  육성지점 (고잔동, 삼성화재빌딩)|지역단/지점|
삼성화재|안산중앙지점|3492|031-414-2581|경기 안산시 단원구 광덕대로 259, 5층 안산중앙지점 (고잔동, 삼성화재빌딩)|지역단/지점|
삼성화재|안산지점|2106|031-410-0843|경기 안산시 단원구 광덕대로 259, 6층  안산지점 (고잔동, 삼성화재빌딩)|지역단/지점|
삼성화재|안성지점|2902|031-675-8230|경기 안성시 중앙로411번길 8, 2층 성민빌딩 안성지점 (영동)|지역단/지점|
삼성화재|안양비산지점|2401|031-990-7580|경기 안양시 동안구 시민대로 180, G.SQURE 28층 삼성화재 안양비산지점 (호계동)|지역단/지점|
삼성화재|안양성공지점|2081|031-990-7802|경기 안양시 동안구 시민대로 180, G.SQURE, 롯데백화점 27층 안양성공지점 (호계동)|지역단/지점|
삼성화재|안양육성지점|3848|031-990-7621|경기 안양시 동안구 시민대로 180, 25층 안양육성지점 (호계동)|지역단/지점|
삼성화재|안양지점|4033|031-990-7501|경기 안양시 동안구 시민대로 180, G.SQURE, 27층 삼성화재 안양지점 (호계동)|지역단/지점|
삼성화재|안양평촌지점|2593|031-990-7520|경기 안양시 동안구 시민대로 180, G.SQURE, 26층 삼성화재 안양평촌지점 (호계동)|지역단/지점|
삼성화재|안중지점|2714|031-682-1558|경기 평택시 안중읍 안현로서6길 7, 3층 안중지점 (현화리,대건빌딩)|지역단/지점|
삼성화재|양덕지점|2520|054-277-8015|경북 포항시 북구 중흥로 205, 6층 삼성화재 양덕지점 (죽도동,삼성빌딩)|지역단/지점|
삼성화재|양산중앙지점|2202|055-381-4095|경남 양산시 양산역6길 3, 6층 센트럴스위트빌딩 (중부동)|지역단/지점|
삼성화재|양산지점|3318|055-381-4266|경남 양산시 양산역6길 3, 6층 센트럴스위트빌딩 (중부동)|지역단/지점|
삼성화재|양주지점|2923|031-861-1224|경기 양주시 옥정로6길 18, 4층 삼성화재 양주지점 (옥정동,한길플라자)|지역단/지점|
삼성화재|양천SF지점|4620|02-850-6150|서울 영등포구 양평로 76, 3층 삼성화재 양천SF지점 (양평동4가,삼성화재영등포사옥)|지역단/지점|
삼성화재|양천육성지점|3931|02-320-7151|서울 영등포구 양평로 76, 4층 양천육성지점 (양평동4가,삼성화재영등포사옥)|지역단/지점|
삼성화재|양천지역단|0881|02-330-3455|서울 영등포구 양평로 76, 10층 양천지역단 (양평동4가,삼성화재영등포사옥)|지역단/지점|
삼성화재|양천지점|2300|02-2654-4807|서울 영등포구 문래로28길 25, 4층 양천지점 (문래동3가,영시티N타워)|지역단/지점|
삼성화재|양평지점|4658|031-775-6790|경기 양평군 양평읍 남북로 77, 4층 (공흥리)|지역단/지점|
삼성화재|양화지점|4519|02-320-7230|서울 영등포구 양평로 76, 5층 양화지점 (양평동4가,삼성화재영등포사옥)|지역단/지점|
삼성화재|언양지점|2997|052-264-8582|울산 울주군 언양읍 동문길 21, 63웨딩홀 2층 삼성화재 언양지점 (동부리)|지역단/지점|
삼성화재|여수육성지점|4304|061-650-3616|전남 여수시 시청동1길 5, 9층 (학동)|지역단/지점|
삼성화재|여수지역단|4297|061-650-3604|전남 여수시 시청동1길 5, 4층 (학동,골드타워)|지역단/지점|
삼성화재|여수지점|2061|061-650-3620|전남 여수시 시청동1길 5, 8층 (학동,골드타워)|지역단/지점|
삼성화재|여수한려지점|3643|061-650-3660|전남 여수시 시청동1길 5, 6층 (학동,골드타워)|지역단/지점|
삼성화재|여주지점|2713|031-881-6114|경기 여주시 세종로 145-7, 2층 207호 (홍문동, 영인프라자)|지역단/지점|
삼성화재|여천지점|2096|061-650-3690|전남 여수시 시청동1길 5, 4층 삼성화재 여천지점 (학동,골드타워)|지역단/지점|
삼성화재|연산지점|2650|051-852-5182|부산 연제구 중앙대로 1217, 13층 (거제동,국제문화센터)|지역단/지점|
삼성화재|연수지점|2961|032-440-7340|인천 남동구 남동대로 773, 5층 삼성화재 연수지점 (구월동,가천대길병원인공지능암병원)|지역단/지점|
삼성화재|연희지점|2399|032-568-9211|인천 서구 중봉대로612번길 10-8, 7층 삼성화재 연희지점 (연희동,반안프라자)|지역단/지점|
삼성화재|영등지점|3443|063-839-9941|전북 익산시 하나로4길 14, 6층 (어양동,BYC빌딩)|지역단/지점|
삼성화재|영등포육성지점|3841|02-850-7911|서울 영등포구 문래로28길 25, 5층 삼성화재 영등포육성지점 (문래동3가,영시티N타워)|지역단/지점|
삼성화재|영등포지역단|0209|02-850-7901|서울 영등포구 문래로28길 25, 영시티빌딩(N타워) 5층 삼성화재 영등포지역단 (문래동3가)|지역단/지점|
삼성화재|영등포지점|2664|02-850-6280|서울 영등포구 양평로 76, 5층 영등포지점 (양평동4가)|지역단/지점|
삼성화재|영일지점|3655|054-734-9790|경북 영덕군 영덕읍 군청길 58, 2층 (덕곡리,영덕터미널)|지역단/지점|
삼성화재|영주지점|2105|054-632-3445|경북 영주시 대학로 13, 3층  대성빌딩 영주지점 (휴천동, 대호프라자)|지역단/지점|
삼성화재|영천지점|3964|054-332-8429|경북 영천시 천문로 277, 5층 등영빌딩 삼성화재 영천지점 (금노동)|지역단/지점|
삼성화재|예산지점|3280|041-332-6082|충남 예산군 예산읍 발연로 63, 3층 삼성화재 예산지점 (발연리,YJ빌딩)|지역단/지점|
삼성화재|오광장지점|3549|054-272-3346|경북 포항시 북구 중흥로 205, 7층 삼성화재 오광장지점 (죽도동, 삼성빌딩)|지역단/지점|
삼성화재|오룡지점|2197|042-532-3190|대전 서구 한밭대로 797, 13층 오룡지점 (둔산동, 캐피탈타워)|지역단/지점|
삼성화재|오산지점|2671|031-372-8819|경기 오산시 성호대로 129, 5층 대신증권빌딩 삼성화재 오산지점 (오산동)|지역단/지점|
삼성화재|옥포지점|2750|055-688-4602|경남 거제시 옥포로 206, 4층 해수빌딩 (옥포동)|지역단/지점|
삼성화재|온양지점|3697|041-549-6114|충남 아산시 아산로 79, 5층  아산유신빌딩 삼성화재 온양지점 (실옥동)|지역단/지점|
삼성화재|온의지점|4518|033-244-9215|강원 춘천시 춘천로17번길 37, 8층 삼성화재 온의지점 (온의동,옥산가빌딩)|지역단/지점|
삼성화재|왕십리지점|2754|02-2281-7814|서울 성동구 왕십리로 326, 7층 (도선동, 코스모타워)|지역단/지점|
삼성화재|용두지점|2018|02-940-6363|서울 동대문구 왕산로 168, 14층  삼성화재 청량리사옥 용두지점 (용두동)|지역단/지점|
삼성화재|용인리더스지점|3692|031-338-8180|경기 용인시 처인구 백옥대로 1112, 6층 재성빌딩 용인리더스지점 (김량장동)|지역단/지점|
삼성화재|용인육성지점|3852|031-284-6733|경기 용인시 기흥구 구갈로 64, 2층 소공빌딩 용인육성지점 (구갈동)|지역단/지점|
삼성화재|용인지역단|0371|031-8005-9010|경기 용인시 기흥구 구갈로 64, 2층 소공빌딩 (구갈동)|지역단/지점|
삼성화재|용인지점|2691|031-334-0114|경기 용인시 처인구 백옥대로 1112, 6층 재성빌딩 (김량장동)|지역단/지점|
삼성화재|우이지점|2660|02-2126-1660|서울 강북구 도봉로 314, 10층 우이지점 (번동,삼성화재빌딩)|지역단/지점|
삼성화재|운정지점|3437|031-948-7940|경기 파주시 경의로 1114, 10층 삼성화재운정지점 (야당동,에펠타워)|지역단/지점|
삼성화재|울산육성지점|3858|052-259-7180|울산 남구 중앙로 220, 5층 삼성화재빌딩 울산육성지점 (신정동)|지역단/지점|
삼성화재|울산중앙육성지점|3864|052-269-7651|울산 중구 번영로 470, 4층 삼성화재 울산중앙육성지점 (반구동)|지역단/지점|
삼성화재|울산중앙지역단|0462|052-269-7672|울산 중구 번영로 470, 6층 삼성화재 울산중앙지역단 (반구동)|지역단/지점|
삼성화재|울산중앙지점|2092|052-281-7692|울산 중구 번영로 470, 3층 삼성화재 울산중앙지점 (반구동)|지역단/지점|
삼성화재|울산지점|3336|052-276-8088|울산 남구 중앙로 220, 4층 삼성화재빌딩 (신정동)|지역단/지점|
삼성화재|원주광역지점|2614|033-373-9311|강원 영월군 영월읍 제방안길 24, (영흥리)|지역단/지점|
삼성화재|원주삼성지점|4389|033-765-9780|강원 원주시 남원로 648, 6층 원주삼성지점 (개운동)|지역단/지점|
삼성화재|원주육성지점|3832|033-760-9685|강원 원주시 남원로 648, 5층 원주육성지점 (개운동)|지역단/지점|
삼성화재|원주중앙지점|2638|033-761-4082|강원 원주시 남원로 648, 4층 (개운동, 삼성화재빌딩)|지역단/지점|
삼성화재|원주지점|2078|033-763-2975|강원 원주시 남원로 648, 4층 원주지점 (개운동, 삼성화재빌딩)|지역단/지점|
삼성화재|원주혁신지점|3921|033-766-2271|강원 원주시 남원로 648, 2층 삼성화재빌딩 원주혁신지점 (개운동)|지역단/지점|
삼성화재|월드비전지점|2565|031-230-1061|경기 수원시 팔달구 권광로 205, 15층 월드비전지점 (인계동,삼성화재수원사옥)|지역단/지점|
삼성화재|유달지점|2677|061-240-4800|전남 목포시 후광대로 116, 4층 유달지점 (옥암동,목원빌딩)|지역단/지점|
삼성화재|은평지점|2145|02-384-2143|서울 은평구 통일로 760, 3층 은평지점 (불광동,삼성전자디지털센터)|지역단/지점|
삼성화재|을지HRC지점|3749|02-369-9481|서울 중구 수표로 34, 16층 을지HRC (저동2가,씨티센터타워)|지역단/지점|
삼성화재|을지로지점|2600|02-757-4708|서울 중구 남대문로9길 40, 을지로지점 (다동,센터플레이스)|지역단/지점|
삼성화재|음성금왕지점|4080|043-881-2008|충북 음성군 금왕읍 무극로 213, 5층 삼성화재 음성금왕지점 (무극리)|지역단/지점|
삼성화재|의정부육성지점|3826|031-837-1149|경기 의정부시 시민로 62, 8층 삼성화재 의정부 육성지점 (의정부동, 삼성생명빌딩)|지역단/지점|
삼성화재|의정부지점|2027|031-829-4600|경기 의정부시 시민로 62, 6층 삼성생명빌딩 (의정부동, 삼성생명의정부사옥)|지역단/지점|
삼성화재|이천지점|2082|031-633-7114|경기 이천시 영창로 213, 3층 창전동 (창전동,서영빌딩 삼성화재)|지역단/지점|
삼성화재|익산육성지점|3875|063-839-9831|전북 익산시 하나로4길 14, 4층 삼성화재 익산육성지점 (어양동,BYC빌딩)|지역단/지점|
삼성화재|익산지점|3415|063-839-9971|전북 익산시 하나로4길 14, 5층 익산지점 (어양동,BYC빌딩)|지역단/지점|
삼성화재|인계지점|2539|031-230-1480|경기 수원시 팔달구 권광로 205, 11층 삼성화재빌딩 인계지점 (인계동)|지역단/지점|
삼성화재|인덕원지점|4660|031-990-7560|경기 안양시 동안구 시민대로 180, G.SQURE, 롯데백화점 평촌점 26층 인덕원지점 (호계동)|지역단/지점|
삼성화재|인창지점|3387|031-551-6062|경기 구리시 경춘로 253, 8층 다우스퀘어빌딩 (인창동)|지역단/지점|
삼성화재|인천공항데스크|4308|032-743-4111|인천 중구 공항로 272, 3층 삼성화재 (운서동,인천국제공항여객터미널)|지역단/지점|
삼성화재|인천관교지점|3409|032-440-7201|인천 남동구 남동대로 773, 7층 (구월동,가천대길병원인공지능암병원)|지역단/지점|
삼성화재|인천구월지점|2073|032-440-7065|인천 남동구 남동대로 773, 6층 (구월동,가천대길병원인공지능암병원)|지역단/지점|
삼성화재|인천남동지점|3493|032-440-7121|인천 남동구 남동대로 773, 7층 (구월동,가천대길병원인공지능암병원)|지역단/지점|
삼성화재|인천에이스지점|2984|032-440-7071|인천 남동구 남동대로 773, 5층 인천에이스 (구월동,가천대길병원인공지능암병원)|지역단/지점|
삼성화재|인천육성지점|3836|032-440-7444|인천 남동구 남동대로 773, 6층 (구월동,가천대길병원인공지능암병원)|지역단/지점|
삼성화재|인천지점|2235|032-440-7520|인천 남동구 남동대로 773, 5층 (구월동,가천대길병원인공지능암병원)|지역단/지점|
삼성화재|일산SF지점|4618|031-932-9151|경기 고양시 일산동구 중앙로 1228, KT고양지사 기계동 6층 삼성화재 일산.SF지점 (마두동)|지역단/지점|
삼성화재|일산육성지점|3842|031-961-4421|경기 고양시 일산동구 중앙로 1161, 11층 삼성화재빌딩 육성지점 (장항동)|지역단/지점|
삼성화재|일산지점|2502|031-906-8101|경기 고양시 일산동구 중앙로 1161, 2층 일산지점 (장항동,삼성화재(주)일산사옥)|지역단/지점|
삼성화재|자동차TM1지점|4559|-1600-5008|서울 구로구 경인로 661, 8층 (신도림동,핀포인트타워)|지역단/지점|
삼성화재|자동차TM2지점|4575|--||지역단/지점|
삼성화재|자동차TM3지점|4647|--|서울 구로구 경인로 661, 8층 삼성화재 자동차TM3지점 (신도림동,핀포인트타워)|지역단/지점|
삼성화재|잠실지점|2415|02-2104-2776|서울 송파구 송파대로 562, 7층 잠실지점 (신천동,한빛프라자)|지역단/지점|
삼성화재|잠원지점|3663|02-3489-1625|서울 서초구 방배천로 91, 16층  잠원지점 (방배동, 구산타워)|지역단/지점|
삼성화재|장성지점|2573|054-282-9747|경북 포항시 북구 중흥로 171, 신관 3층 삼성화재 장성지점 (죽도동, 미르빌딩)|지역단/지점|
삼성화재|장유지점|4005|055-326-8372|경남 김해시 율하3로 37, 5층 삼성화재 장유지점 (율하동)|지역단/지점|
삼성화재|전곡지점|3436|031-835-8115|경기 연천군 전곡읍 평화로 626, 2층 동광빌딩|지역단/지점|
삼성화재|전북GA프론티어|4280|063-276-6793|전북 전주시 완산구 홍산중앙로 22, 4층 삼성화재 전북GA프론티어 (효자동3가,송하빌딩)|지역단/지점|
삼성화재|전북GA프론티어/1지점|3966|063-276-6790|전북 전주시 덕진구 기린대로 405, 3층 대한생명빌딩 (금암동, 한화생명빌딩)|지역단/지점|
삼성화재|전북GA프론티어/2지점|4140|063-270-6797|전북 전주시 완산구 홍산중앙로 22, 4층 전북GA프론티어 (효자동3가,송하빌딩)|지역단/지점|
삼성화재|전북GA프론티어/3지점|4656|--||지역단/지점|
삼성화재|전북GA프론티어/4지점|4330|063-276-6796|전북 전주시 완산구 홍산중앙로 22, 4층 전북GA프론티어 (효자동3가,송하빌딩)|지역단/지점|
삼성화재|전북GA프론티어/5지점|4331|063-276-6759|전북 전주시 완산구 홍산중앙로 22, 4층 전북GA프론티어 (효자동3가,송하빌딩)|지역단/지점|
삼성화재|전주육성지점|3874|063-270-5508|전북 전주시 덕진구 기린대로 409, 14층 (금암동,전주빌딩)|지역단/지점|
삼성화재|전주중앙지점|2065|063-270-5461|전북 전주시 덕진구 기린대로 409, 8층 (금암동, 삼성화재)|지역단/지점|
삼성화재|전주혁신지점|3402|063-270-5600|전북 전주시 덕진구 기린대로 409, 12층 (금암동, 삼성화재)|지역단/지점|
삼성화재|정발산지점|2544|031-907-9676|경기 고양시 일산동구 중앙로 1161, 10층 정발산지점 (장항동,삼성화재(주)일산사옥)|지역단/지점|
삼성화재|정왕지점|4476|031-435-3670|경기 시흥시 정왕대로 220, 2층 (정왕동,우리빌딩)|지역단/지점|
삼성화재|정읍지점|2093|063-532-2797|전북 정읍시 중앙1길 30, 2층 정읍지점 (수성동,행복빌딩)|지역단/지점|
삼성화재|제주육성지점|3845|064-741-7230|제주 제주시 은남길 8, 8층 육성 지점 (연동,삼성화재빌딩)|지역단/지점|
삼성화재|제주지점|2088|064-741-7130|제주 제주시 은남길 8, 7층 제주지점 (연동,삼성화재빌딩)|지역단/지점|
삼성화재|제천지점|2076|043-644-3114|충북 제천시 장평천로 5, 2층 삼성화재 제천지점 (강제동,여경빌딩)|지역단/지점|
삼성화재|제휴영업부/1지점|3653|02-3788-7859|서울 중구 수표로 34, 씨티센터타워 14층 제휴영업부.2지점 (저동2가)|지역단/지점|
삼성화재|제휴영업부/2지점|3704|02-3788-7128|경기 안양시 동안구 시민대로 210, 한화생명보험(주) 평촌사옥 12층 삼성화재 제휴영업부.2지점 (호계동)|지역단/지점|
삼성화재|제휴영업부/3지점|2404|02-3788-7821|서울 중구 수표로 34, 13층 제휴영업부 3 지점 (저동2가, 쌍용빌딩)|지역단/지점|
삼성화재|제휴영업부/3지점|4419|02-3788-7801|대전 서구 한밭대로 755, 6층 삼성화재 (둔산동,TM대전센터)|지역단/지점|
삼성화재|제휴영업부/5지점|2505|02-3788-7302|서울 중구 수표로 34, 씨티센터타워 14층 제휴.5지점 (저동2가)|지역단/지점|
삼성화재|제휴영업부/6지점|4626|080-600-2727|서울 중구 수표로 34, 14층 제휴영업부 (저동2가,씨티센터타워)|지역단/지점|
삼성화재|종로지점|2283|02-319-8071|서울 중구 남대문로9길 40, 9층 종로지점 (다동,센터플레이스)|지역단/지점|
삼성화재|중계지점|2632|02-3392-3681|서울 노원구 노해로 502, 12층 중계지점 (상계동,KT빌딩)|지역단/지점|
삼성화재|중동지점|2659|032-323-9114|경기 부천시 신흥로 179, 11층 삼성화재 중동지점 (중동,한화생명빌딩)|지역단/지점|
삼성화재|중랑지점|2982|02-2209-0391|서울 중랑구 망우로 271, 5층 중랑우체국빌딩 (상봉동)|지역단/지점|
삼성화재|중앙로지점|2045|053-250-6411|대구 중구 달구벌대로 2095, 18층 (덕산동, 삼성생명빌딩)|지역단/지점|
삼성화재|중앙지점|2419|02-317-6801|서울 중구 무교로 21, 14층 삼성화재 중앙지점 (무교동)|지역단/지점|
삼성화재|증평오창지점|4076|043-836-0011|충북 증평군 증평읍 송산로1길 17-11, 4층 (송산리,강산빌딩)|지역단/지점|
삼성화재|진접지점|3716|031-572-7114|경기 남양주시 진접읍 해밀예당1로 30, 5층 (금곡리,센터프라자)|지역단/지점|
삼성화재|진주육성지점|3861|055-749-6320|경남 진주시 진양호로 563, 9층 안성빌딩 (장대동)|지역단/지점|
