##NAME|SUBNAME|TELNUM|ADDR|NEWADDR|XCOORD|YCOORD@@현대해상
현대해상화재보험|현대중앙지점|062-350-0820|None|광주 서구 시청로 72, 현대해상빌딩 5층|126.85232432691937|35.15485509625759
현대해상화재보험|상무중앙지점|062-350-0840|None|광주 서구 시청로 72,현대해상빌딩 6층|126.85232432691937|35.15485509625759
현대해상화재보험|상무제일지점|062-350-0850|None|광주 서구 시청로 72,현대해상빌딩 5층|126.85232432691937|35.15485509625759
현대해상화재보험|전주지점|063-240-1400|전북 전주시 완산구 서노송동 619-11 현대해상빌딩 11층|전북 전주시 완산구 노송광장로 29, 현대해상빌딩 11층|127.14680734087785|35.82426946265684
현대해상화재보험|남원지점|063-633-1331|전북 남원시 도통동 584-1 232 중우빌딩 2층|전북 남원시 용성로 232, 중우빌딩 2층|127.397214697886|35.4177831565814
현대해상화재보험|김제지점|063-542-8003|전북 김제시 요촌동 594-2 정훈빌딩 3층|전북 김제시 중앙로 125, 정훈빌딩 3층|126.889607189278|35.8035823141424
현대해상화재보험|전주현대지점|063-240-1365|None|전북 전주시 완산구 노송광장로 29, 현대해상빌딩 12층|127.14680734087785|35.82426946265684
현대해상화재보험|군산지점|063-445-2151|None|전북 군산시 대학로 35, 9층|126.711625169315|35.9865400238168
현대해상화재보험|군장지점|063-445-0983|None|전북 군산시 대학로 35, 7층|126.711625169315|35.9865400238168
현대해상화재보험|익산제일지점|063-838-9808|전북 익산시 어양동 637-5 신용빌딩 3층|전북 익산시 무왕로 1135, 3층|126.982785962089|35.9590208259658
현대해상화재보험|익산지점|063-831-0001|None|전북 익산시 무왕로 1135, 4층|126.982785962089|35.9590208259658
현대해상화재보험|익산중앙지점|063-833-0702|None|전북 익산시 무왕로 1135, 2층|126.982785962089|35.9590208259658
현대해상화재보험|동군산지점|063-442-8151|None|전북 군산시 대학로 35, 6층|126.711625169315|35.9865400238168
현대해상화재보험|전남지점|061-287-8850|None|전남 목포시 백년대로 352, 5층 현대해상 전남지점|126.425403|34.805883
현대해상화재보험|목포지점|061-283-9192|None|전남 목포시 백년대로 352, 5층 현대해상 목포지점|None|None
현대해상화재보험|목포제일지점|061-281-6671|None|전남 목포시 백년대로 352, 5층 현대해상 목포제일지점|126.425500|34.805978
현대해상화재보험|전주중앙지점|063-240-1300|None|전북 전주시 완산구 노송광장로 29, 현대해상빌딩 14층|127.14680734087785|35.82426946265684
현대해상화재보험|전주직역지점|063-240-1540|전북 전주시 완산구 서노송동 619-11 현대해상빌딩 14층|전북 전주시 완산구 노송광장로 29, 현대해상빌딩 14층|127.14680734087785|35.82426946265684
현대해상화재보험|정읍지점|063-535-2464|None|전북 정읍시 중앙1길 76, 정읍새마을금고 5층|126.852688433234|35.5683447980829
현대해상화재보험|호남지점|063-537-8815|None|전북 정읍시 중앙1길 76, 정읍새마을금고 2층|126.852688433234|35.5683447980829
현대해상화재보험|고창지점|063-561-0277|전북 고창군 고창읍 읍내리 681-17 KTPLAZA 1층|전북 고창군 고창읍 성산로 36, 1층|126.696330327678|35.4377990636161
현대해상화재보험|선화지점|042-256-8443|대전 서구 둔산동 1298 현대해상빌딩 3층|대전 서구 둔산서로 75, 3층|127.382593639246|36.3533185752732
현대해상화재보험|중앙지점|042-480-0581|None|대전 서구 둔산서로 75, 5층|127.382593639246|36.3533185752732
현대해상화재보험|당진지점|041-356-9044|충남 당진시 읍내동 967 옥수빌딩 4층|충남 당진시 시청1로 90, 4층|126.637706101573|36.8911969681578
현대해상화재보험|보령지점|041-935-2311|None|충남 보령시 한내로 45, 3층|126.608466424294|36.346346412145
현대해상화재보험|서산지점|041-665-9887|None|충남 서산시 호수공원2로 25, 4층|126.448018231|36.7766078572
현대해상화재보험|아산지점|041-546-6667|충남 아산시 실옥동 20-48 유신빌딩 4층|충남 아산시 아산로 79, 4층|126.995961883932|36.7889920622709
현대해상화재보험|천안중앙지점|041-577-3701|None|충남 천안시 서북구 동서대로 129-16, 8층|127.13789512517411|36.82719304169649
현대해상화재보험|천안지점|041-572-0433|충남 천안시 서북구 성정동 1520 HS빌딩 6층|충남 천안시 서북구 동서대로 129-16, 6층|127.13789512517411|36.82719304169649
현대해상화재보험|홍성지점|041-634-4668|충남 홍성군 대교리 413 현대빌딩 1층|충남 홍성군 홍성읍 충서로 1559, 1층|126.665050133547|36.6053280322719
현대해상화재보험|옥천지점|043-731-2161|None|충북 옥천군 옥천읍 중앙로10길 13, 2층|127.57095138276|36.3017016478659
현대해상화재보험|청주지점|043-224-1700|None|충북 청주시 상당구 사북로 164, 2층|127.48911808350004|36.6445340922929
현대해상화재보험|충주지점|043-847-3600|충북 충주시 연수동 1548 범강온새미로빌딩 3층|충북 충주시 연수동산로 9, 3층|127.94171019975333|36.983464416136634
현대해상화재보험|퍼스티지점|043-255-2447|충북 청주시 상당구 북문로3가 15-1 우민타워 2층|충북 청주시 상당구 사북로 164, 2층|127.48911808350004|36.6445340922929
현대해상화재보험|서산중앙지점|041-668-0123|None|충남 서산시 호수공원2로 25, 5층|126.448018231|36.7766078572
현대해상화재보험|대전지점|042-488-4204|대전 서구 둔산동 1298 현대해상빌딩 11층|대전 서구 둔산서로 75, 11층|127.382593639246|36.3533185752732
현대해상화재보험|논산지점|041-735-2270|None|충남 논산시 중앙로410번길 6, 4층|127.089023686675|36.2006361125581
현대해상화재보험|대전동부지점|042-480-0731|None|대전 서구 둔산서로 75, 3층|127.382593639246|36.3533185752732
현대해상화재보험|둔산지점|042-483-4701|대전 서구 둔산동 1298 현대해상빌딩 11층|대전 서구 둔산서로 75, 11층|127.382593639246|36.3533185752732
현대해상화재보험|안성중앙지점|031-675-7131|경기 안성시 서인동 62-1 신협빌딩 5층|경기 안성시 안성맞춤대로 1040, 5층|127.269317039728|37.0061071230449
현대해상화재보험|안산중앙지점|031-475-9460|None|경기 안산시 단원구 고잔로 76, 7층|126.834874276248|37.3188412702907
현대해상화재보험|호평지점|031-595-5789|None|경기 남양주시 늘을2로 32, 호평프라자 5층|127.24409863864341|37.65448670196966
현대해상화재보험|경산제일지점|053-815-5335|경북 경산시 정평동 206-14 청호빌딩 2층|경북 경산시 대학로 44, 청호빌딩 2층|128.727466943677|35.8338532470052
현대해상화재보험|내포지점|041-634-9641|충남 홍성군 대교리 413 현대빌딩 2층|충남 홍성군 홍성읍 충서로 1559, 2층|126.665050133547|36.6053280322719
현대해상화재보험|초량지점|051-960-1760|None|부산 동구 중앙대로 240, 11층|129.041865721862|35.1182245176602
현대해상화재보험|진주중앙지점|055-763-3545|None|경남 진주시 진주대로 888, 아이비타워 4층|128.091058930168|35.1798095022774
현대해상화재보험|천안신화지점|041-622-8691|충남 천안시 서북구 성정동 1520 HS빌딩 7층|충남 천안시 서북구 동서대로 129-16, 3층|127.13789512517411|36.82719304169649
현대해상화재보험|용인현대지점|031-285-8672|경기 용인시 기흥구 중동 844-1번지 4층|경기 용인시 기흥구 동백3로11번길 53, 4층|127.1500062128|37.2731126431
현대해상화재보험|수유지점|02-994-7212|None|서울 강북구 도봉로 358, 6층|127.02747302780966|37.63913461931188
현대해상화재보험|백석지점|031-932-4162|None|경기 고양시 일산동구 중앙로 1066, 5층|126.786344721445|37.6447830095551
현대해상화재보험|신중동지점|032-329-8759|None|경기 부천시 원미구 신흥로 161 신영증권빌딩 5층|126.777041809725|37.4980005437146
현대해상화재보험|부천중앙지점|032-329-7820|None|경기 부천시 신흥로 161, 3층 현대해상 부천중앙지점|126.777041809725|37.4980005437146
현대해상화재보험|광주중앙지점|062-350-1361|None|광주 서구 시청로 72, 현대해상빌딩 4층|126.85232432691937|35.15485509625759
현대해상화재보험|신의정지점|031-878-8101|None|경기 의정부시 신흥로 243, 서관 6층|127.042952105646|37.737782943987
현대해상화재보험|경인중앙지점|031-235-7596|None|경기 수원시 권선구 효원로 268, 현대해상빌딩 8층|127.030861544449|37.2615477832094
현대해상화재보험|은평중앙지점|02-352-4455|None|서울 은평구 통일로 861, 4층 현대해상 은평중앙지점|126.920194440727|37.6197859397174
현대해상화재보험|동안지점|031-447-3388|None|경기 안양시 동안구 시민대로 180, 안양G스퀘어 15층 현대해상 동안지점|126.949775|37.390045
현대해상화재보험|순천중앙지점|061-727-5851|None|전남 순천시 팔마2길 57, 3층|127.518971913372|34.9341150224265
현대해상화재보험|빛고을지점|062-350-1340|None|광주 서구 시청로 72, 16층|126.85232432691937|35.15485509625759
현대해상화재보험|북부산지점|051-336-6101|None|부산 북구 금곡대로 27, 3층 현대해상 북부산지점|129.004208|35.212361
현대해상화재보험|성남제일지점|031-756-7022|None|경기 성남시 분당구 황새울로258번길 29, BS타워 3층|127.1167669|37.3791713
현대해상화재보험|동양산지점|055-365-2793|None|경남 양산시 덕계로 61, 4층|129.150443|35.373766
현대해상화재보험|신전주지점|063-240-1000|전북 전주시 완산구 서노송동 619-11 현대해상빌딩 4층|전북 전주시 완산구 노송광장로 29, 현대해상빌딩 12층|127.14680734087785|35.82426946265684
현대해상화재보험|신광주지점|062-350-1645|광주 서구 치평동 1220 현대해상빌딩 16층|광주 서구 시청로 72, 17층|126.85232432691937|35.15485509625759
현대해상화재보험|서원지점|043-258-1810|None|충북 청주시 상당구 사북로 164, 3층 301|127.48911808350004|36.6445340922929
현대해상화재보험|역삼제일지점|02-2009-8600|None|서울 강남구 테헤란로 137 9층|127.034000558397|37.5003413341666
현대해상화재보험|행복지점|042-480-0871|대전 서구 둔산동 1298 현대해상빌딩 10층|대전 서구 둔산서로 75, 10층|127.382593639246|36.3533185752732
현대해상화재보험|운정지점|031-942-7858|None|경기 파주시 금릉역로 84, 청원센트럴타워 5층|126.765957074462|37.7521544831005
현대해상화재보험|충무지점|055-643-5942|None|경남 통영시 중앙로 315, 정덕빌딩 5층|128.428270352498|34.8585075026582
현대해상화재보험|세종지점|044-868-6963|None|세종 한누리대로 169, 603호|127.261814218393|36.480237062122
현대해상화재보험|동진주지점|055-757-8933|None|경남 진주시 진주대로 888, 아이비타워 3층|128.091058930168|35.1798095022774
현대해상화재보험|달서지점|053-606-2430|대구 달서구 진천동 607-2번지 태양빌딩 2층|대구 달서구 월배로 63 태양빌딩 2층|128.5212933302|35.8139564097
현대해상화재보험|장유지점|055-340-5930|None|경남 김해시 율하3로 29, 10층 장유지점|128.8132145748|35.1710513341
현대해상화재보험|포항북부지점|054-289-0860|None|경북 포항시 북구 장량로 179, 2층|129.4000904046|36.0821054691
현대해상화재보험|다산지점|031-580-7550|None|경기 구리시 경춘로 189, 구리빌딩 5층|127.136494|37.600828
현대해상화재보험|새천안지점|041-536-5459|None|충남 아산시 배방읍 고속철대로 43, 퍼시픽빌딩 2층|127.1081944102|36.7883029831
현대해상화재보험|사하지점|051-606-7810|None|부산 사하구 낙동남로 1417, 락희빌딩 9층|128.9666277169|35.106565573
현대해상화재보험|세종로지점|02-720-4161|None|서울 중구 명동2길 20, 3층|126.982283114612|37.5623525286757
현대해상화재보험|광화문지점|02-6742-2301|None|서울 중구 명동2길 20, 4층 광화문지점|126.982283114612|37.5623525286757
현대해상화재보험|새문안지점|02-733-6010|None|서울 중구 명동2길 20, 현대해상명동사옥 5층|126.982283114612|37.5623525286757
현대해상화재보험|안동지점|054-855-2868|None|경북 안동시 경동로 568, 7층 안동지점|128.719964894405|36.5631895236712
현대해상화재보험|영주지점|054-632-3367|None|경북 영주시 하망동 341-12번지 현대증권빌딩 4층|128.625882497806|36.8244908027666
현대해상화재보험|세종행복지점|044-850-1961|None|세종 한누리대로 169, 6층|127.261814218393|36.480237062122
현대해상화재보험|하남Hi지점|031-880-9100|None|경기 하남시 미사강변남로 103 8층 현대해상 하남하이지점|127.193200|37.561290
현대해상화재보험|호남스마트지점|062-350-1338|광주 서구 치평동 1220번지 현대해상빌딩 18층 호남스마트지점|광주 서구 시청로 72, 18층 호남스마트지점|126.8523243269|35.1548550963
현대해상화재보험|부산스마트지점|051-260-3901|None|부산 부산진구 중앙대로 640, 16층 현대해상|129.0596522148|35.1497649491
현대해상화재보험|강남스마트지점|02-2051-9260|None|서울 강남구 테헤란로 137, 현대해상 강남사옥 3층 강남스마트지점|127.0340039557|37.500372416
현대해상화재보험|대구스마트지점|053-742-3268|None|대구 수성구 달구벌대로 2418, 7층 대구스마트지점|128.62708187922|35.8582712048628
현대해상화재보험|경남스마트지점|052-229-1400|None|울산 남구 번영로 131, 3층 경남스마트지점|129.3277096631|35.5367661956
현대해상화재보험|중부스마트지점|042-472-3410|None|대전 서구 한밭대로 809, 9층 현대해상 중부스마트지점|127.3888614913|36.3582579375
현대해상화재보험|강북스마트지점|02-781-0032|서울 중구 세종대로9길 41 16층|서울 중구 세종대로9길 41, 16층|126.9729947039|37.5613576006
현대해상화재보험|경인스마트지점|032-222-1911|인천 남동구 구월동 1128-10번지 현대해상빌딩 3층|인천 남동구 미래로 7, 3층 경인스마트지점|126.70397693863309|37.450703324203125
현대해상화재보험|중부사업부|02-6742-2004|None|서울 중구 명동2길 20, 현대해상빌딩 10층|126.982283114612|37.5623525286757
현대해상화재보험|강북AM사업부|02-2264-2700|None|서울 중구 명동2길 20, 현대해상빌딩 14층|126.982283114612|37.5623525286757
현대해상화재보험|성동사업부|02-2216-1456|None|서울 성동구 왕십리로 326, 12층|127.033828|37.562696
현대해상화재보험|은평사업부|02-357-2152|서울 은평구 갈현동 396-1 범일빌딩 11층|서울 은평구 통일로 861, 11층 현대해상 은평사업부|126.920194440727|37.6197859397174
현대해상화재보험|명동AM사업부|02-6744-1563|None|서울 중구 명동2길 20, 현대해상빌딩 16층|126.982283114612|37.5623525286757
현대해상화재보험|영등포사업부|02-2631-1210|서울 구로구 구로동 3-25 신도림테크노마트 15층|서울 구로구 새말로 97, 15층|126.890227359619|37.5070440291655
현대해상화재보험|서초AM사업부|02-2009-8700|None|서울 강남구 테헤란로 137, 현대해상빌딩 10층|127.0340039557|37.500372416
현대해상화재보험|강남사업부|02-2009-8060|서울 강남구 역삼동 646 현대해상빌딩 8층|서울 강남구 테헤란로 137, 8층|127.034000558397|37.5003413341666
현대해상화재보험|강서사업부|02-2635-8313|None|서울 영등포구 당산로 141, 현대해상빌딩 12층|126.896576290965|37.5274922652188
현대해상화재보험|울산사업부|052-229-1300|울산 남구 달동 120-1 현대해상빌딩 20층|울산 남구 번영로 131, 20층|129.327709235748|35.5367626496637
현대해상화재보험|부경AM사업부|051-960-1030|None|부산 동구 중앙대로 240, 현대해상빌딩 14층|129.041865721862|35.1182245176602
현대해상화재보험|인천사업부|032-222-1255|인천 남동구 구월동 1128-10 현대해상빌딩 2층|인천 남동구 미래로 7, 2층|126.70397693863309|37.450703324203125
현대해상화재보험|수원사업부|031-238-6787|경기 수원시 권선구 권선동 1014 현대해상빌딩 8층|경기 수원시 권선구 효원로 268, 현대해상빌딩 8층|127.030861544449|37.2615477832094
현대해상화재보험|대구사업부|053-650-1251|None|대구 달서구 달구벌대로 1790, 19층 대구사업부|128.560797027703|35.8585579629308
현대해상화재보험|대구AM사업부|053-650-0512|None|대구 달서구 달구벌대로 1790, 현대해상빌딩 5층|128.560797027703|35.8585579629308
현대해상화재보험|부산사업부|051-960-1512|None|부산 동구 중앙대로 240, 현대해상빌딩 12층|129.041865721862|35.1182245176602
현대해상화재보험|부산AM사업부|051-960-1635|None|부산 동구 중앙대로 240, 현대해상빌딩 14층|129.041865721862|35.1182245176602
현대해상화재보험|동광주사업부|062-350-0996|광주 서구 치평동 1220 현대해상빌딩 6층|광주 서구 시청로 72, 현대해상빌딩 6층|126.85232432691937|35.15485509625759
현대해상화재보험|전주사업부|063-240-0100|전북 전주시 완산구 서노송동 619-11 현대해상빌딩 11층|전북 전주시 완산구 노송광장로 29, 현대해상빌딩 11층|127.14680734087785|35.82426946265684
현대해상화재보험|대전사업부|042-488-6818|대전 서구 둔산동 1298 현대해상빌딩 10층|대전 서구 둔산서로 75, 10층|127.382593639246|36.3533185752732
현대해상화재보험|광주사업부|062-350-1203|None|광주 서구 시청로 72, 현대해상빌딩 17층|126.85232432691937|35.15485509625759
현대해상화재보험|경인AM사업부|032-452-0603|None|인천 부평구 부평대로 60, 현대해상빌딩 12층|126.722986973509|37.4967515806655
현대해상화재보험|강남AM사업부|02-2009-8343|None|서울 강남구 테헤란로 137, 현대해상빌딩 3층|127.034000558397|37.5003413341666
현대해상화재보험|호남AM사업부|062-350-0892|None|광주 서구 시청로 72, 현대해상빌딩 7층|126.85232432691937|35.15485509625759
현대해상화재보험|중부AM사업부|042-254-2832|None|대전 서구 둔산중로 8, 한국교직원공제회관 11층|127.38735308577|36.347290055948
현대해상화재보험|명동AM지점|02-6742-1190|None|서울 중구 명동2길 20,15층|126.982283114612|37.5623525286757
현대해상화재보험|연지AM지점|02-6744-1731|None|서울 중구 명동2길 20, 14층|126.982283114612|37.5623525286757
현대해상화재보험|장안평AM지점|02-2246-0564|None|서울 중구 명동2길 20, 15층|126.982283114612|37.5623525286757
현대해상화재보험|한강로AM지점|02-6742-1180|None|서울 중구 명동2길 20,15층|126.982349|37.562459
현대해상화재보험|로얄AM지점|02-6742-1140|None|서울 중구 명동2길 20,15층|126.982283114612|37.5623525286757
현대해상화재보험|신중앙AM지점|02-733-9054|None|서울 중구 명동2길 20, 14층|126.982283114612|37.5623525286757
현대해상화재보험|부평AM지점|032-452-0691|None|인천 부평구 부평대로 60, 12층 경인AM사업부 부평AM지점|126.723067|37.496837
현대해상화재보험|충무로AM지점|02-6742-1170|None|서울 중구 명동2길 20, 15층|126.982283114612|37.5623525286757
현대해상화재보험|북부AM지점|02-3771-0960|None|서울 중구 명동2길 20, 15층|126.982283114612|37.5623525286757
현대해상화재보험|하이스타AM지점|02-6742-1110|None|서울 중구 명동2길 20, 16층|126.982283114612|37.5623525286757
현대해상화재보험|하이파워AM지점|02-6742-1120|None|서울 중구 명동2길 20, 16층|126.982283114612|37.5623525286757
현대해상화재보험|강북AM지점|02-2261-0334|None|서울 중구 명동2길 20, 14층|126.982283114612|37.5623525286757
현대해상화재보험|리더스AM지점|02-6742-2360|None|서울 중구 명동2길 20, 14층|126.982282|37.562617
현대해상화재보험|종로AM지점|02-6742-1150|None|서울 중구 명동2길 20, 16층|126.982283114612|37.5623525286757
현대해상화재보험|남산AM지점|02-2279-3649|None|서울 중구 명동2길 20, 15층|126.982283114612|37.5623525286757
현대해상화재보험|대치AM지점|02-2009-8455|None|서울 강남구 테헤란로 137, 현대해상빌딩 10층|127.034000558397|37.5003413341666
현대해상화재보험|서울AM지점|02-2009-8270|서울 강남구 역삼동 646 현대해상빌딩3층|서울 강남구 테헤란로 137, 3층|127.034000558397|37.5003413341666
현대해상화재보험|당산AM지점|02-2009-8355|None|서울 강남구 테헤란로 137, 3층|127.034000558397|37.5003413341666
현대해상화재보험|서초AM지점|02-2009-8710|None|서울 강남구 테헤란로 137, 10층 서초AM지점|127.034000558397|37.5003413341666
현대해상화재보험|강서AM지점|02-2009-8720|None|서울 강남구 테헤란로 137, 10층|127.034000558397|37.5003413341666
현대해상화재보험|사당AM지점|02-2009-7731|None|서울 강남구 테헤란로 137, 10층|127.034000558397|37.5003413341666
현대해상화재보험|송파AM지점|02-2009-8740|서울 강남구 역삼동 646 현대해상빌딩 10층|서울 강남구 테헤란로 137, 10층|127.034000558397|37.5003413341666
현대해상화재보험|역삼AM지점|02-2009-8730|None|서울 강남구 테헤란로 137, 3층|127.034000558397|37.5003413341666
현대해상화재보험|강남AM지점|02-2009-8420|None|서울 강남구 테헤란로 137, 3층|127.034000558397|37.5003413341666
현대해상화재보험|성남AM지점|02-2009-8460|None|서울 강남구 테헤란로 137, 현대해상빌딩 10층|127.0340039557|37.500372416
현대해상화재보험|남울산AM지점|052-229-1420|None|울산 남구 번영로 131, 17층|129.327709235748|35.5367626496637
현대해상화재보험|경남AM지점|055-256-9761|None|경남 창원시 성산구 중앙대로84번길 3, 6층|128.679598|35.222254
현대해상화재보험|울산AM지점|052-229-1460|None|울산 남구 번영로 131, 17층|129.327709235748|35.5367626496637
현대해상화재보험|수원AM지점|031-237-3555|None|경기 수원시 권선구 효원로 268, 11층 수원AM지점|127.030861544449|37.2615477832094
현대해상화재보험|경기AM지점|031-692-7410|None|경기 수원시 권선구 효원로 268, 11층 경기AM지점|127.030861544449|37.2615477832094
현대해상화재보험|대성AM지점|032-452-0630|None|인천 부평구 부평대로 60, 12층|126.722986973509|37.4967515806655
현대해상화재보험|문학AM지점|032-452-0680|None|인천 부평구 부평대로 60, 12층|126.722986973509|37.4967515806655
현대해상화재보험|경인AM지점|032-452-0640|None|인천 부평구 부평대로 60, 12층|126.722986973509|37.4967515806655
현대해상화재보험|안양AM지점|032-452-0650|None|인천 부평구 부평대로 60, 12층|126.722986973509|37.4967515806655
현대해상화재보험|새인천AM지점|032-452-0660|None|인천 부평구 부평대로 60, 12층|126.722986973509|37.4967515806655
현대해상화재보험|안산AM지점|032-452-0670|None|인천 부평구 부평대로 60, 12층|126.722986973509|37.4967515806655
현대해상화재보험|강원AM지점|033-743-3271|None|강원 원주시 능라동길 61, 7층|127.931233110234|37.3341486507191
현대해상화재보험|영동AM지점|033-641-1212|None|강원 강릉시 옥가로 27, 4층|128.899095|37.758962
현대해상화재보험|대명AM지점|053-650-0315|None|대구 달서구 달구벌대로 1790, 5층|128.560797027703|35.8585579629308
현대해상화재보험|성서AM지점|053-650-1389|None|대구 달서구 달구벌대로 1790, 5층|128.560797027703|35.8585579629308
현대해상화재보험|구미AM지점|054-443-2156|None|경북 구미시 송정대로 92, 7층|128.348507644963|36.1167882717934
현대해상화재보험|포항AM지점|054-274-3234|None|경북 포항시 남구 포스코대로 346, 6층|129.361050100243|36.0169391718866
현대해상화재보험|황금AM지점|053-650-0460|None|대구 달서구 달구벌대로 1790, 5층 황금지점|128.560797027703|35.8585579629308
현대해상화재보험|수성AM지점|053-650-1369|None|대구 달서구 달구벌대로 1790, 5층|128.560797027703|35.8585579629308
현대해상화재보험|안동AM지점|054-820-9970|None|경북 안동시 경동로 568, 7층|128.719964894405|36.5631895236712
현대해상화재보험|대구AM지점|053-650-0555|None|대구 달서구 달구벌대로 1790, 5층|128.560797027703|35.8585579629308
현대해상화재보험|대경AM지점|053-650-0631|None|대구 달서구 달구벌대로 1790, 5층|128.560797027703|35.8585579629308
현대해상화재보험|영남AM지점|053-650-0641|None|대구 달서구 달구벌대로 1790, 5층|128.560797027703|35.8585579629308
현대해상화재보험|남부산AM지점|051-853-1854|None|부산 동구 중앙대로 240, 14층|129.041865721862|35.1182245176602
현대해상화재보험|동래AM지점|051-960-1590|None|부산 동구 중앙대로 240, 14층|129.041865721862|35.1182245176602
현대해상화재보험|북부산AM지점|051-960-1625|None|부산 동구 중앙대로 240, 현대해상빌딩 14층|129.041865721862|35.1182245176602
현대해상화재보험|부산AM지점|051-960-1560|None|부산 동구 중앙대로 240, 14층|129.041865721862|35.1182245176602
현대해상화재보험|부산진AM지점|051-960-1532|None|부산 동구 중앙대로 240, 14층|129.041865721862|35.1182245176602
현대해상화재보험|부경AM지점|051-633-7993|None|부산 동구 중앙대로 240, 14층|129.041865721862|35.1182245176602
현대해상화재보험|전남AM지점|061-724-7940|None|전남 순천시 왕지로 8, 3층 전남AM지점|127.52293035994069|34.96965766116439
현대해상화재보험|빛고을AM지점|062-350-0863|None|광주 서구 시청로 72, 7층 빛고을AM지점|126.85232432691937|35.15485509625759
현대해상화재보험|동광주AM지점|062-350-0849|None|광주 서구 시청로 72, 7층 동광주AM지점|126.8523243269|35.1548550963
현대해상화재보험|호남AM지점|063-240-1137|None|전북 전주시 완산구 노송광장로 29, 3층 호남AM지점|127.14680734087785|35.82426946265684
현대해상화재보험|목포AM지점|061-287-7667|None|전남 목포시 백년대로279번길 1, 세원빌딩 6층 목포AM지점|126.4183121596|34.8031427399
현대해상화재보험|전주AM지점|063-240-0869|None|전북 전주시 완산구 노송광장로 29, 3층 전주AM지점|127.14680734087785|35.82426946265684
현대해상화재보험|대흥AM지점|042-223-3717|None|대전 서구 둔산중로 8, 한국교직원공제회관 11층|127.38735308577|36.347290055948
현대해상화재보험|제일AM지점|041-574-3501|None|충남 천안시 서북구 동서대로 129-16, HS빌딩 8층|127.13789512517411|36.82719304169649
현대해상화재보험|충북AM지점|043-257-9904|None|충북 청주시 상당구 사북로 164, 우민타워 4층|127.48911808350004|36.6445340922929
현대해상화재보험|충청AM지점|043-223-6026|None|충북 청주시 상당구 사북로 164, 우민타워 4층|127.48911808350004|36.6445340922929
현대해상화재보험|한빛AM지점|042-486-8092|None|대전 서구 둔산중로 8, 한국교직원공제회관 11층|127.38735308577|36.347290055948
현대해상화재보험|중부AM지점|042-486-8166|None|대전 서구 둔산중로 8, 한국교직원공제회관 11층|127.38735308577|36.347290055948
현대해상화재보험|전북AM지점|063-834-9910|None|전북 익산시 무왕로 1133, 5층 전북AM지점|126.982552856676|35.9590334385288
현대해상화재보험|세종AM지점|041-622-9451|None|충남 천안시 서북구 동서대로 129-16, HS빌딩 8층|127.13789512517411|36.82719304169649
현대해상화재보험|하이서울AM지점|02-6742-1180|None|서울 중구 명동2길 20, 16층|126.982283114612|37.5623525286757
현대해상화재보험|인천AM지점|032-452-0620|None|인천 부평구 부평대로 60, 12층|126.72298794679541|37.49675124514053
현대해상화재보험|여의도AM지점|02-2009-8210|None|서울 강남구 테헤란로 137, 10층|127.034000558397|37.5003413341666
현대해상화재보험|남광주AM지점|062-350-1350|None|광주 서구 시청로 72, 7층 남광주AM지점|126.85232432691937|35.15485509625759
현대해상화재보험|진주AM지점|055-763-3671|None|경남 진주시 진주대로 888, 아이비타워 8층|128.091058930168|35.1798095022774
현대해상화재보험|창원AM지점|055-287-1932|None|경남 창원시 성산구 중앙대로84번길 3, 6층|128.6799014399|35.2219933763
현대해상화재보험|잠실AM지점|02-2009-8280|None|서울 강남구 테헤란로 137, 3층|127.034000558397|37.5003413341666
현대해상화재보험|동부산AM지점|051-960-1386|None|부산 동구 중앙대로 240, 현대해상빌딩 14층|129.041865721862|35.1182245176602
현대해상화재보험|광희AM지점|02-6744-1755|None|서울 중구 명동2길 20, 15층|126.982283114612|37.5623525286757
현대해상화재보험|중앙AM지점|051-960-1578|None|부산 동구 중앙대로 240, 14층|129.041865721862|35.1182245176602
현대해상화재보험|강남대인보상부|02-2009-8310|서울 강남구 역삼동 646 현대해상빌딩 3층|서울 강남구 테헤란로 137, 3층|127.034000558397|37.5003413341666
현대해상화재보험|강남차량보상부|02-2150-1072|서울 서초구 방배동 984-3 프린스효령빌딩 4층|서울 서초구 효령로 34길 4, 4층|126.998916704954|37.4813629064274
현대해상화재보험|강남차량보상센터|02-418-5657|서울 서초구 방배동 984-3 프린스효령빌딩 4층|서울 서초구 효령로 34길 4, 4층|126.998916704954|37.4813629064274
현대해상화재보험|강동대인보상센터|02-2150-1040|서울 강동구 길동 429번지 남서울빌딩 3층|서울 강동구 양재대로 1440 3층|127.1391278205|37.5343785158
현대해상화재보험|강동차량보상센터|02-2150-1050|None|서울 강동구 양재대로 1440 남서울빌딩 3층|None|None
현대해상화재보험|강릉대인보상센터|033-610-6560|None|강원 강릉시 교동광장로 106 화영빌딩 6층|128.876056|37.764481
현대해상화재보험|강릉차량보상센터|033-645-0982|강원 강릉시 교동 1883-2 화영빌딩 6층|강원 강릉시 교동광장로 106, 6층|128.87608441918|37.7644575856749
현대해상화재보험|강북차량보상센터|02-1588-5656|None|서울 강북구 솔매로50길 43 KT강북지사 5층 현대하이카손해사정 강북센터|127.028438216341|37.6245698921212
현대해상화재보험|강서대인보상부|02-2628-4001|서울 영등포구 당산동3가 393-2 현대해상빌딩 12층|서울 영등포구 당산로 141, 12층|126.896576290965|37.5274922652188
