##NAME|SUBNAME|TELNUM|ADDR|NEWADDR|XCOORD|YCOORD@@현대해상하이카
하이카프라자|삼척/도계점|033-541-2282|강원 삼척시 도계읍 전두리 105-4|강원 삼척시 도계읍 전두강변길 4|129.041628791152 |37.2264517591266 
하이카프라자|대전/중리점|042-624-7881|대전 대덕구 중리동 379-3|대전 대덕구 중리서로 69|127.422345256403 |36.3648916462248 
하이카프라자|경북/봉화점|054-672-1234|경북 봉화군 봉화읍 해저리 551|경북 봉화군 봉화읍 더구로 24|128.717197262814 |36.8950677690230 
하이카프라자|목포/옥암점|061-283-8399|전남 목포시 옥암동 1004-1|전남 목포시 옥암로54번길 23|126.430991937632 |34.8054504790045 
하이카프라자|강원/정선점|033-562-1250|강원 정선군 정선읍 애산리 741-7|강원 정선군 정선읍 어천길 2|128.671106333129 |37.3855202268967 
하이카프라자|성남/단대점|031-752-0003|경기 성남시 중원구 금광동 6|경기 성남시 중원구 희망로 442-1|127.157796067092 |37.4445494724685 
하이카프라자|경기/광주/송정점|031-768-0129|경기 광주시 탄벌동 12-1|경기 광주시 이배재로 4|127.248123605488 |37.4181834430048 
하이카프라자|시흥/신천점|031-311-0012|경기 시흥시 신천동 550-1|경기 시흥시 서해안로 1418|126.774209842835 |37.4363743510592 
하이카프라자|강북/수유점|02-991-0671|서울 강북구 수유동 320-7|서울 강북구 삼양로 475|127.015219793481 |37.6456692213670 
하이카프라자|충북/옥천점|043-731-6380|충북 옥천군 옥천읍 금구리 112-34|충북 옥천군 옥천읍 옥천로 1638|127.566377392550 |36.2969250824348 
하이카프라자|세종/연동점|044-864-7771|세종 연동면 응암리 750-2|세종 연동면 청연로 308|127.342339290016 |36.5381915351050 
하이카프라자|양주/덕정점|031-859-1097|경기 양주시 덕정동 287-12|경기 양주시 독바위로 16|127.062223053601 |37.8399012952602 
하이카프라자|원주/단구점|033-761-6590|강원 원주시 단구동 143-3|강원 원주시 치악로 1597|127.960625428237 |37.3254182703102 
하이카프라자|정읍/수성점|063-533-1232|전북 정읍시 수성동 658|전북 정읍시 초산로 92|126.855899304569 |35.5668085482236 
하이카프라자|성북/정릉점|02-913-6834|서울 성북구 정릉동 16-180|서울 성북구 정릉로36길 5|127.018446847482 |37.6022374874367 
하이카프라자|공주/신관점|041-856-3578|충남 공주시 신관동 159-3|충남 공주시 무령로 423|127.140279475685 |36.4644959626624 
하이카프라자|서초/방배점|02-592-1215|서울 서초구 방배4동 882-13|서울 서초구 서초대로 139|126.997368058986 |37.4890680414854 
하이카프라자|하남/미사리점|031-796-4885|경기 하남시 풍산동 232|경기 하남시 하남대로 997|127.188692969587 |37.5479058327899 
하이카프라자|밀양/삼문점|055-355-3997|경남 밀양시 삼문동 360-3|경남 밀양시 삼문3길 1|128.748845703834 |35.4869723514889 
하이카프라자|김제/신풍점|063-548-3030|전북 김제시 신풍동 591-1|전북 김제시 동서18길 15|126.898356704139 |35.8027572520013 
하이카프라자|인천/마전점(뉴현대자동차정비랜드)|032-567-8272|인천 서구 마전동 1016-10|인천 서구 완정로  9|126.669966001813 |37.5940558571270 
하이카프라자|김포/사우점|031-985-9200|경기 김포시 사우동 342-3|경기 김포시 조리미로 31|126.723387295208 |37.6163378403611 
하이카프라자|의왕/왕곡점|031-455-0112|경기 의왕시 왕곡동 565-4|경기 의왕시 왕곡로 13|126.976372747033 |37.3470430740273 
하이카프라자|경북/영양점|054-683-1627|경북 영양군 영양읍 서부리 456-16|경북 영양군 영양읍 군청길 20|129.111658543329 |36.6650532758211 
하이카프라자|포항/오천점|054-292-1143|경북 포항시 남구 오천읍 용덕리 305|None|129.422460416909 |35.9459962103030 
하이카프라자|광주/오치점|062-269-0763|광주 북구 오치동 923-4|광주 북구 우치로 300|126.905278045865 |35.1915127520371 
하이카프라자|강원/횡성/둔내점|033-342-5766|강원 횡성군 둔내면 둔방내리 593-8|강원 횡성군 둔내면 둔내로 19|128.212766795315 |37.5123450140135 
하이카프라자|부산/연산점|051-865-9229|부산 연제구 연산5동 702-5|부산 연제구 중앙대로 1082|129.080862499596 |35.1841990590845 
하이카프라자|여수/봉산점|061-641-4356|전남 여수시 봉산동 246-16|전남 여수시 봉산2로 49|127.726367485427 |34.7343004340590 
하이카프라자|아산/권곡점|041-541-4972|충남 아산시 권곡동 395-5|충남 아산시 박물관로 12|127.009227394092 |36.7928841891329 
하이카프라자|거제/아주점|055-681-8577|경남 거제시 아주동 962|경남 거제시 용소1길 37|128.688003258180 |34.8749032206615 
하이카프라자|파주/금촌점(보명자동차공업사)|031-943-9930|경기 파주시 금촌동 547-2|경기 파주시 금릉역로 172|126.768494201974 |37.7590429029740 
하이카프라자|경남/삼천포점|055-834-3228|경남 사천시 죽림동 303-3|경남 사천시 진삼로 27|128.069941599465 |34.9611126256497 
하이카프라자|부산/부암점|051-805-4422|부산 부산진구 부암동 214-18|부산 부산진구 백양대로 34|129.045711193123 |35.1630081725596 
하이카프라자|경기/광주/곤지암점|031-762-9768|경기 광주시 곤지암읍 삼리 41-24|경기 광주시 곤지암읍 도척로 56|127.335639016012 |37.3466158367046 
하이카프라자|부천/춘의점|032-662-7784|경기 부천시 원미구 춘의동 149-7|경기 부천시 원미구 길주로 462|126.793897250675 |37.5045747903622 
하이카프라자|천안/불당점|041-575-5151|충남 천안시 서북구 불당동 1653번지|충남 천안시 서북구 불당31길 33|127.1055669474|36.8101699372
하이카프라자|경주/양북점|054-774-4972|경북 경주시 양북면 어일리 1295-257|경북 경주시 양북면 어일중앙길 6|129.440991622688 |35.7911629404441 
하이카프라자|양천/목동점|02-260-0276|서울 양천구 신정동 908-29,30호|서울 양천구 오목로 187|126.858186255716 |37.5256103586550 
하이카프라자|구리/토평점|031-566-8812|경기 구리시 수택동 273-5|경기 구리시 벌말로 181|127.149749685758 |37.5927143350969 
하이카프라자|평택/합정점|031-655-1504|경기 평택시 합정동 735|경기 평택시 평택3로17번길 34|127.091835261283 |36.9911853742641 
하이카프라자|경북/의성/봉양점|054-834-4566|경북 의성군 봉양면 도원리 945 11-1|경북 의성군 봉양면 봉기길 15|128.574426982058 |36.2939967711481 
하이카프라자|대구/화원점|053-634-6314|대구 달성군 화원읍 설화리 553-5|대구 달성군 화원읍 화암로 12|128.489987468433 |35.7975446623327 
하이카프라자|대구/검사점|053-984-1004|대구 동구 검사동 994-49|대구 동구 동촌로 84|128.651131432723 |35.8875022724341 
하이카프라자|대구/내당점|053-559-9170|대구 서구 내당동 62-1|대구 서구 달구벌대로 1845|128.566253044432 |35.8610330714967 
하이카프라자|대구/대명점|053-651-2230|대구 남구 대명동 646-1|대구 남구 대명남로 158|128.575336550580 |35.8354105331045 
하이카프라자|울산/연암점|052-282-4948|울산 북구 연암동 293-1|울산 북구 연암15길 2|129.370289178497 |35.5864517765289 
하이카프라자|경북/칠곡/3공단점|054-977-0301|경북 칠곡군 석적읍 남율리 655-1|경북 칠곡군 석적읍 석적로 1017-1|128.398937554236 |36.0780775783339 
하이카프라자|대구/연호점|053-791-1783|대구 수성구 연호동 645|대구 수성구 달구벌대로 2877-39|128.675489904864 |35.8458295255733 
하이카프라자|제주/대정점|064-794-0500|제주 서귀포시 대정읍 상모리 3732-2|제주 서귀포시 대정읍 상모대서로 68|126.260585663015 |33.2280341346024 
하이카프라자|화성/봉담점(하이모터스)|031-226-9400|경기 화성시 봉담읍 와우리 96-3|경기 화성시 봉담읍 와우안길 70|126.975717602028 |37.2135120994487 
하이카프라자|마포/염리점|02-704-2533|서울 마포구 염리동 180-4|서울 마포구 백범로 118|126.944034099585 |37.5465803793943 
하이카프라자|구미/사곡점|054-461-0905|경북 구미시 사곡리 354-17|경북 구미시 구미대로 142|128.362982269447 |36.0993497586466 
하이카프라자|경북/군위점|054-383-7007|경북 군위군 군위읍 서부리 232-3|경북 군위군 군위읍 동산새길 13|128.564999592916 |36.2322601164380 
하이카프라자|여수/여서점|061-652-3900|전남 여수시 여서동 372-1|전남 여수시 여문1로 25|127.705577443752 |34.7510799839177 
하이카프라자|충북/진천점|043-533-9112|충북 진천군 진천읍 성석리 480-11번지|충북 진천군 진천읍 진광로 70|127.441699194|36.8702459555
하이카프라자|영등포/영등포점|02-2671-7351|서울 영등포구 영등포동8가 83-8|서울 영등포구 영중로 155|126.905450135339 |37.5303357807019 
하이카프라자|광주/월계점|062-974-3737|광주 광산구 월계동 796-11|광주 광산구 첨단내촌로 7|126.835750223397 |35.2079083275968 
하이카프라자|인천/산곡점|032-522-8521|인천 부평구 산곡동 371-41|인천 부평구 마장로177번길 4|126.703302970661 |37.4939580238832 
하이카프라자|고양/마두점|031-902-1331|경기 고양시 일산동구 마두동 871-3 1층|경기 고양시 일산동구 산두로 17-2|126.788822282736 |37.6609233854309 
하이카프라자|남양주/와부점|031-577-0333|경기 남양주시 와부읍 월문리 117|경기 남양주시 와부읍 수레로 665|127.273347900620 |37.6172770120757 
하이카프라자|부천/오정점|032-678-8272|경기 부천시 오정구 오정동 566-15|경기 부천시 오정구 상오정로 27|126.786975845923 |37.5241643086307 
하이카프라자|인천/고잔점|032-446-5700|인천 남동구 고잔동 257-59|인천 남동구 청능대로458번길 1|126.709983129268 |37.3985009544671 
하이카프라자|인천/도림점|032-446-4777|인천 남동구 도림동 672-3|인천 남동구 논고개로 311|126.728121839545 |37.4181122100080 
하이카프라자|마산/양덕점|055-293-1831|경남 창원시 마산회원구 양덕1동 12-39|경남 창원시 마산회원구 양덕로 166-1|128.582599107743 |35.2331609541561 
하이카프라자|평택/팽성점|031-691-1456|경기 평택시 팽성읍 객사리 151-2|경기 평택시 팽성읍 부용로31번길 18|127.058692376757 |36.9647553434508 
하이카프라자|전북/임실점|063-644-0119|전북 임실군 임실읍 두곡리 184|전북 임실군 임실읍 춘향로 2999|127.283492362019 |35.6357867344005 
하이카프라자|울산/염포점|052-289-0758|울산 북구 염포동 502-9|울산 북구 염포로 761|129.398426828660 |35.5270020842679 
하이카프라자|구미/옥계점|054-475-0655|경북 구미시 구포동 604-1|경북 구미시 옥계2공단로 308|128.416882724163 |36.1331208955854 
하이카프라자|제주/도남점|064-757-6986|제주 제주시 도남동 75|제주 제주시 연삼로 360|126.530836646497 |33.4925218960871 
하이카프라자|경북/울진/후포점|054-788-5811|경북 울진군 후포면 삼율리 551-1|경북 울진군 후포면 후포삼율로 174|129.442545049279 |36.6855406427967 
하이카프라자|광진/자양점|02-465-6523|서울 광진구 자양동 236-103|서울 광진구 동일로 54|127.061760686476 |37.5376999238565 
하이카프라자|인천/석남점|032-575-8013|인천 서구 석남동 170-2|인천 서구 염곡로 305|126.668312293961 |37.5117909325869 
하이카프라자|평택/안중점(하이카/안중점)|031-686-6694|경기 평택시 현덕면 인광리 310-8|경기 평택시 현덕면 인광4길 2|126.930953079222 |36.9873328716171 
하이카프라자|천안/성환점|041-584-2484|충남 천안시 서북구 성환읍 성환리 177|충남 천안시 서북구 성환읍 성환1로 409|127.132829746067 |36.9275994291251 
하이카프라자|서산/대산점|041-664-4969|충남 서산시 대산읍 영탑리 575-61번지|충남 서산시 대산읍 영전1길 11|126.4420433047|36.9287204747
하이카프라자|평택/포승점|031-686-8211|경기 평택시 포승읍 만호리 314-3번지 C동 104호|경기 평택시 포승읍 서동대로 782-6, C동 104호|126.8566456414|36.9605742817
하이카프라자|구미/선산점|054-481-6772|경북 구미시 선산읍 동부리 501-4|경북 구미시 선산읍 선산대로 1423|128.304348801245 |36.2417757117250 
하이카프라자|강서/화곡점|02-2690-9599|서울 강서구 화곡동 1103-7|서울 강서구 우장산로 116|126.848947147167 |37.5529859794291 
하이카프라자|강서/방화점(명진카서비스)|02-2661-8272|서울 강서구 방화동 600-51|서울 강서구 초원로 42|126.806146911226 |37.5658445159776 
하이카프라자|광주/풍암점|062-682-9400|광주 서구 풍암동 1152|광주 서구 풍암순환로188번길 50|126.886087863103 |35.1291790824290 
하이카프라자|동작/상도점|02-823-5208|서울 동작구 상도동 204-72|서울 동작구 장승배기로 48|126.940694478759 |37.5021052619786 
하이카프라자|대전/대성점|042-282-9854|대전 동구 대성동 215-5|대전 동구 대전로 298|127.461352701195 |36.2948161571670 
하이카프라자|충북/청원/오창점|043-218-5677|충북 청주시 청원구 오창읍 양청리 800-5|충북 청주시 청원구 오창읍 중심상업2로 67|127.431359228782 |36.7161122971128 
하이카프라자|익산/모현점|063-853-4949|전북 익산시 모현동 30-1|전북 익산시 동서로10길 12-6|126.948021899056 |35.9548293463964 
하이카프라자|경기/여주/홍문점|031-885-6737|경기 여주시 홍문동 380|경기 여주시 세종로 173-48|127.638245754910 |37.2829561536943 
하이카프라자|중구/광희점|02-2238-8958|서울 중구 쌍림동 25-15|서울 중구 퇴계로53길 16|127.003975316111 |37.5643774624168 
하이카프라자|수원/호매실점|031-293-8766|경기 수원시 권선구 금곡동 1119-2|None|126.951725390458 |37.2728698587844 
하이카프라자|울산/서울산점|010-7462-4993|울산 울주군 삼남면 교동리 1616-16|울산 울주군 삼남면 중평로 7|129.118784921220 |35.5558655851691 
하이카프라자|수원/우만점|031-247-8549|경기 수원시 팔달구 우만동 473-3|경기 수원시 팔달구 경수대로 702|127.026700066576 |37.2878013184906 
하이카프라자|전주/효자점(주몽카센타)|063-223-0249|전북 전주시 완산구 효자동3가 1441-5번지|전북 전주시 완산구 서곡4길 22|127.1033783267|35.8345781971
하이카프라자|경북/청도/화양점|054-373-8401|경북 청도군 화양읍 동천리 136-5|경북 청도군 화양읍 청려로 1798|128.715281161561 |35.6508905530441 
하이카프라자|안성/죽산점|031-671-3444|경기 안성시 죽산면 두현리 301-1|경기 안성시 죽산면 죽주로 73|127.404230810632 |37.0732449389687 
하이카프라자|시흥/정왕점|031-497-3345|경기 시흥시 정왕동 1885-1|경기 시흥시 함송로14번길 13-2|126.728387554491 |37.3630562823264 
하이카프라자|대전/신탄진점|042-936-4972|대전 대덕구 덕암동 53-11|대전 대덕구 덕암로 220|127.424172399066 |36.4398899197163 
하이카프라자|서귀포/성산점|064-782-0404|제주 서귀포시 성산읍 수산리 1677-2|제주 서귀포시 성산읍 서성일로 904|126.876476600693 |33.4388130070793 
하이카프라자|대구/복현점|053-951-9557|대구 북구 복현동 364-8|대구 북구 동북로 305|128.623464224543 |35.8922792313
하이카프라자|이천/사음점|031-638-9008|경기 이천시 사음동 648-5|경기 이천시 경충대로 3068|127.407729242944 |37.3013025652535 
하이카프라자|충북/음성/대소점|043-883-3232|충북 음성군 대소면 오류리 288-1|충북 음성군 대소면 대금로 291|127.473756323762 |36.9755302561680 
하이카프라자|경남/사천점|055-855-8559|경남 사천시 사천읍 구암리 1342-2|경남 사천시 사천읍 구암두문로 108|128.097523826096 |35.0898373046549 
하이카프라자|충주/봉방점|043-854-4409|충북 충주시 봉방동 76-2|충북 충주시 봉계13길 6|127.915618161170 |36.9804318854135 
하이카프라자|아산/탕정점|041-548-4487|충남 아산시 탕정면 갈산리 568-2|충남 아산시 탕정면 탕정면로 73|127.065185501335 |36.7991165472455 
하이카프라자|정읍/태인점|063-534-4008|전북 정읍시 태인면 오봉리 145-2|전북 정읍시 태인면 석지로 1337|126.930068625606 |35.6617493205073 
하이카프라자|용인/동백점(하이카동백점)|031-275-9888|경기 용인시 기흥구 동백동 607-4|경기 용인시 기흥구 평촌1로8번길 11-22|127.152791381721 |37.2840835991246 
하이카프라자|대구/본동점|053-524-1321|대구 달서구 본동 1006-2|대구 달서구 와룡로 25|128.536622354702 |35.8347941576734 
하이카프라자|원주/문막점|033-734-9881|강원 원주시 문막읍 문막리 242-10|강원 원주시 문막읍 문막시장1길 52-26|127.814771963226 |37.3062266325153 
하이카프라자|부산/감전점|051-316-1105|부산 사상구 학장동 258-24|부산 사상구 대동로 248|128.985810485193 |35.1494647383987 
하이카프라자|상주/남성점|054-534-4654|경북 상주시 남성동 180|경북 상주시 왕산로 57|128.159370009131 |36.4007199478191 
하이카프라자|고양/행신점|031-966-0272|경기 고양시 덕양구 행신동 713-2|경기 고양시 덕양구 무원로6번길 45|126.833107530667 |37.6145421666044 
하이카프라자|전주/우아점|063-241-0594|전북 전주시 덕진구 우아동3가 744-74|전북 전주시 덕진구 우아로 16|127.156697053453 |35.8495365394270 
하이카프라자|대구/신천점|053-751-8274|대구 동구 신천4동 300-1|대구 동구 동부로22길 93|128.627170361030 |35.8683427173438 
하이카프라자|시흥/월곶점|031-404-7667|경기 시흥시 월곶동 993-3|경기 시흥시 월곶중앙로14번길 22|126.744700400162 |37.3888452644538 
하이카프라자|동대문/용두점|02-929-0505|서울 동대문구 용두동 118-95|서울 동대문구 무학로 118|127.030849341884 |37.5747805226127 
하이카프라자|광주/금호점|062-374-1001|광주 서구 금호동 723-10|광주 서구 금부로 81-1|126.857915975101 |35.1397911192832 
하이카프라자|강릉/내곡점|033-643-4579|강원 강릉시 내곡동 12-4|강원 강릉시 강변로 216|128.892653411480 |37.7478176794758 
하이카프라자|경기/광주/오포점|031-767-1911|경기 광주시 오포읍 매산리 743-7|경기 광주시 오포읍 회안대로 35|127.245855793502 |37.3583859272368 
하이카프라자|파주/탄현점|031-8071-0826|경기 파주시 탄현면 문지리 33-7|경기 파주시 탄현면 방촌로 981|126.729528927203 |37.8240585085691 
하이카프라자|인천/옥련점|032-834-6464|인천 연수구 옥련동 468-8|인천 연수구 능허대로 137|126.645039270982 |37.4213995590293 
하이카프라자|김해/장유점|055-312-1707|경남 김해시 장유면 삼문리 89-15|경남 김해시 능동로 51|128.798809195277 |35.1974111282285 
하이카프라자|용인/죽전1점|031-276-2430|경기 용인시 수지구 죽전동 926|경기 용인시 수지구 용구대로2790번길 3|127.109577880988 |37.3347290143371 
하이카프라자|경북/고령점|054-956-0070|경북 고령군 대가야읍 고아리 136-4|경북 고령군 대가야읍 벽화길 41|128.270871292565 |35.7221962838845 
하이카프라자|광주/임동점|062-524-5546|광주 북구 임동 78-317|광주 북구 천변우로 203|126.898954543224 |35.1584380327080 
하이카프라자|화성/동탄점|031-613-5650|경기 화성시 동탄 반송동 7-2|경기 화성시 동탄반송길 36|127.065253199975 |37.2111846578091 
하이카프라자|파주/교하점(거성자동차공업사)|031-946-9959|경기도 파주시 와동동 1595-5|경기 파주시 가람로21번길 16-29|126.751126868687 |37.7403611470927 
하이카프라자|논산/연무점|041-741-5315|충남 논산시 연무읍 안심리 76-46|충남 논산시 연무읍 안심로 43|127.098290844526 |36.1250417635448 
하이카프라자|양산/웅상점|055-364-1331|경남 양산시 명동 408번지|경남 양산시 대운로 133|129.1709557937|35.400071252
하이카프라자|인천/효성점|032-516-4982|인천 계양구 효성동 157|인천 계양구 봉오대로 544|126.708970357752 |37.5300305949458 
하이카프라자|용인/포곡점|031-321-5211|경기 용인시 처인구 포곡읍 둔전리 12-20|경기 용인시 처인구 포곡읍 포곡로 97-8|127.215719306153 |37.2695117254978 
하이카프라자|울산/성안점|052-244-0684|울산 중구 성안동 381-11번지|울산 중구 성안로 233|129.320136216|35.5804369638
하이카프라자|관악/신림점|02-876-4100|서울 관악구 신림8동 532-4 덕성빌딩1층|서울 관악구 조원로 88|126.912192610894 |37.4844003954899 
하이카프라자|청주/봉명점(첨단카인테리어)|043-275-3366|충북 청주시 흥덕구 봉명동 773-1|충북 청주시 흥덕구 직지대로 662|127.462125391755 |36.6420034648362 
하이카프라자|경북/청송/청송읍점|054-872-7893|경북 청송군 청송읍 월막리 478-3|경북 청송군 청송읍 중앙로 158|129.048710236549 |36.4385917899802 
하이카프라자|과천/갈현점|02-502-7735|경기 과천시 갈현동 15-14|경기 과천시 찬우물로 21|126.985203188870 |37.4167782164292 
하이카프라자|남양주/화도점|031-528-9997|경기 남양주시 화도읍 마석우리 92-4|경기 남양주시 화도읍 마석중앙로 120|127.313082819976 |37.6519164950389 
하이카프라자|천안/신방점|041-579-5657|충남 천안시 동남구 신방동 195-1|충남 천안시 동남구 풍세로 769-27|127.137877641337 |36.7796147291144 
하이카프라자|부산/덕포점|051-302-8464|부산 사상구 덕포1동 739-14|부산 사상구 백양대로 685|128.988330078656 |35.1680478489404 
하이카프라자|창원/도계점|055-276-0144|경남 창원시 도계동 400-7|경남 창원시 의창구 도계로60번길 35-1|128.637567437677 |35.2568092537197 
하이카프라자|부산/용호점|051-627-6542|부산 남구 용호4동 555-30|부산 남구 용호로 238|129.110972970506 |35.1109999851233 
하이카프라자|관악/봉천점|02-876-8282|서울 관악구 봉천동 1661-6|서울 관악구 봉천로 565-1|126.960607040196 |37.4776660788664 
하이카프라자|강동/상일점|02-427-5463|서울 강동구 상일동 268-7|서울 강동구 상일로 25|127.172862389658 |37.5493035278815 
하이카프라자|인천/부개점|032-512-5656|인천 부평구 부개1동 234|인천 부평구 경인로1012번길 3-1|126.732305532229 |37.4868564863501 
하이카프라자|대구/학정점|053-314-7713|대구 북구 학정동 926-1|대구 북구 학정로 550|128.566017919911 |35.9535684357566 
하이카프라자|전북/완주/봉동점|063-261-7309|전북 완주군 봉동읍 장기리 312-3|전북 완주군 봉동읍 봉동동서로 106|127.164290552960 |35.9374590871299 
하이카프라자|대구/호산점|053-591-6992|대구 달서구 호산동 709-10|대구 달서구 성서공단로11길  81|128.487752689896 |35.8421931345708 
하이카프라자|울산/온양점|052-238-8820|울산 울주군 온양읍 운화리 139-3|울산 울주군 온양읍 외고산옹기길 15-6|129.277473034471 |35.4177907576313 
하이카프라자|용인/보정점|031-265-1135|경기 용인시 기흥구 보정동 235-1|경기 용인시 기흥구 진산로 184|127.105205654333 |37.3232090918902 
하이카프라자|포천/소흘점|031-543-9669|경기 포천시 소흘읍 송우리 52|경기 포천시 소흘읍 솔모루로 159|127.151617404355 |37.8345746424116 
하이카프라자|경산/하양점|053-857-6651|경북 경산시 하양읍 금락리 159-16|경북 경산시 하양읍 대경로 672|128.815075069048 |35.9082675947965 
하이카프라자|서귀포/신효점|064-767-1904|제주 서귀포시 신효동 1149-1|제주 서귀포시 효돈로 59|126.605586695942 |33.2624826334306 
하이카프라자|여수/만덕점|061-655-8204|전남 여수시 만흥동 1446-1|전남 여수시 만성로 229-1|127.704933136268 |34.7643655376166 
하이카프라자|원주/무실점|033-766-4456|강원 원주시 무실동 947-22|강원 원주시 북원로 1839|127.915875229151 |37.3130305080337 
하이카프라자|강남/역삼점|02-561-0780|서울 강남구 역삼1동 741|서울 강남구 테헤란로14길 25|127.033983180381 |37.4976841150584 
하이카프라자|제주/조천점|064-782-1811|제주 제주시 조천읍 함덕리 1541|제주 제주시 조천읍 함덕남2길 11|126.661794068117 |33.5358947244709 
하이카프라자|당진/송산점|041-354-3672|충남 당진시 송산면 유곡리 1045|충남 당진시 송산면 서정11길 5-5|126.694195720376 |36.9636583595054 
하이카프라자|광명/광명점|02-2688-4700|경기 광명시 광명5동 243|경기 광명시 광화로 42|126.846896983058 |37.4742126925232 
하이카프라자|김포/통진점|031-987-3275|경기 김포시 통진읍 가현리 194-4|경기 김포시 통진읍 율마로 304-1|126.598420218355 |37.6783692362880 
하이카프라자|전남/무안/삼향점L|061-246-8822|전남 무안군 삼향읍 임성리 947-5|전남 무안군 삼향읍 임성로 192|126.447501020616 |34.8232842312530 
하이카프라자|속초/조양점|033-636-8209|강원 속초시 조양동 195|강원 속초시 소평로 135|128.57427503595207|38.18993055702166
하이카프라자|안동/옥동점|054-853-4982|경북 안동시 옥동 997-9|경북 안동시 경동로 280|128.692066335665 |36.5727612297735 
하이카프라자|전남/영암/삼호점|061-462-1889|전남 영암군 삼호읍 용앙리 1112-20|전남 영암군 삼호읍 대불주거1로 25|126.456899675551 |34.7515633176842 
하이카프라자|광양/광양점|061-762-9964|전남 광양시 광양읍 칠성리 1008-6|전남 광양시 광양읍 매천로 765|127.579918539927 |34.9773290891064 
하이카프라자|김해/삼정점|055-334-3355|경남 김해시 삼정동 70-7|경남 김해시 분성로 464|128.896508484562 |35.2348278351759 
하이카프라자|대구/동호점|053-961-0770|대구 동구 동호동 106-27|대구 동구 경안로 749|128.713162057493 |35.8690357342969 
하이카프라자|부산/부곡점|051-515-7429|부산 금정구 부곡동 240-16|부산 금정구 중앙대로 1672-13|129.086107041868 |35.2257236290197 
하이카프라자|부산/재송점|051-782-8109|부산 해운대구 재송동 1126-1|부산 해운대구 재반로112번길 2-6|129.126915813727 |35.1882070830819 
하이카프라자|김포/장기점|031-985-9799|경기 김포시 장기동 1534|경기 김포시 김포한강1로78번길 62-7|126.672721997750 |37.6429349552218 
하이카프라자|안동/용상점|054-821-7762|경북 안동시 용상동 510-6|경북 안동시 경동로 1064|128.769384355277 |36.5501597305792 
하이카프라자|안산/사동점|031-416-7287|경기 안산시 상록구 사동 1517-1|경기 안산시 상록구 광덕1로 324|126.845929776296 |37.3066640219944 
하이카프라자|화성/마도점|031-357-7119|경기 화성시 마도면 두곡리 260-19|경기 화성시 마도면 화성로785번길 3|126.774280813575 |37.2077700729031 
하이카프라자|전남/담양점|061-383-4985|전남 담양군 담양읍 백동리 443-1|전남 담양군 담양읍 죽향대로 1103|126.980445457763 |35.3044738603750 
하이카프라자|화성/향남점(성우카)|031-354-4747|경기 화성시 향남읍 행정리 507-17|경기 화성시 향남읍 행정죽전로3길 15|126.924878699995 |37.1252850754534 
하이카프라자|경북/예천점|054-654-8209|경북 예천군 예천읍 남본리 170-5|경북 예천군 예천읍 충효로 304|128.4575332622|36.6509513688221 
하이카프라자|광주/금화점|062-363-5566|광주 남구 주월동 618-11번지|광주 남구 금화로 384|126.8877304711|35.141560148
하이카프라자|경산/진량점|053-854-1515|경북 경산시 진량읍 신상리 688-5|경북 경산시 진량읍 공단로100길 10|128.820249444767 |35.8760434087644 
하이카프라자|광주/수완점(오토소낙스수완점)|062-959-8567|광주 광산구 장덕동 1255|광주 광산구 풍영로230번길 20|126.816002072226 |35.1934540218207 
하이카프라자|남원/도통점|063-625-5558|전북 남원시 도통동 603-5|전북 남원시 용성로 198|127.394830631944 |35.4153648703168 
하이카프라자|오산/내삼미점|031-375-8296|경기 오산시 내삼미동 568-5번지|경기 오산시 경기대로 677-4|127.0530622725|37.1800779081
하이카프라자|고양/중산점|031-977-3008|경기 고양시 일산동구 중산동 1579-3|경기 고양시 일산동구 탄중로425번길 4|126.779009098342 |37.6871391522479 
하이카프라자|강화/중앙점|032-937-8271|인천 강화군 불은면 삼성리 302-17|인천 강화군 불은면 중앙로 546|126.453611051486 |37.7129356016795 
하이카프라자|부산/덕천점(차가미소짓는곳)|051-342-0858|부산 북구 덕천동 452-13|부산 부구 덕천로 55|None|None
하이카프라자|강남/대치점(명성모터스)|02-564-1109|서울 강남구 대치동 999-8|서울 강남구 테헤란로114길 30|127.067064468052 |37.5075807206897 
하이카프라자|대구/산격점|053-382-9509|대구 북구 산격동 1552|대구 북구 유통단지로13길 38|128.60754599980356|35.91020751111321
하이카프라자|인천/만수점|032-215-5105|인천 남동구 만수1동 932-5|인천 남동구 구월남로354번길 51|126.7291120914726|37.44927874174671
하이카프라자|인천/구산점|032-513-6110|인천 부평구 구산동 2-6|인천 부평구 경인로  1195|126.75225077854662|37.48409043832901
하이카프라자|울산/진장점|052-288-7777|울산 남구 삼산동 178-2|울산 남구 남중로 133|129.34812419803023|35.54623859109215
하이카프라자|울산/호계점|052-295-0681|울산 북구 호계동 292-9|울산 북구 동대로 69-4|129.35927050823795|35.62943985731336
하이카프라자|부천/원종점|032-683-3858|경기 부천시오정구 원종동 69-42|경기 부천시 오정구 소사로  838-12|126.80585877523273|37.53070770350963
하이카프라자|경기/양평1점|031-774-6537|경기 양평군 양평읍 공흥리 601|경기 양평군 양평읍 중앙로 85|127.49860321877186|37.494823686256105
하이카프라자|오산/궐동점|031-372-6596|경기 오산시 궐동   73-10|경기 오산시 오산로 333|127.06742397931786|37.15648815301886
