##NAME|SUBNAME|TYPE|ID|TELNUM|NEWADDR|XCOORD|YCOORD@@한화손해보험
한화손해보험|부산SLC사업단|영업형지점|1301375|051-999-1623|부산 중구 중앙대로 91 한화손해보험빌딩 4층 부산SLC지역단 (중앙동4가)|129.0358832|35.1057355
한화손해보험|부산BR|영업형지점|1100010|051-999-1611|부산 중구 중앙대로 91 3층 한화손해보험 부산BR (중앙동4가)|129.0358994|35.105738
한화손해보험|부경BR|영업형지점|1100291|051-999-1620|부산 중구 중앙대로 91 한화손해보험빌딩 3층 부경BR (중앙동4가)|129.0358832|35.1057355
한화손해보험|베스트BR|영업형지점|1070102|02-6675-8211|서울 영등포구 여의대로 56 14층 베스트BR (여의도동, 한화증권빌딩)|126.9398326|37.5194647
한화손해보험|범천지점|영업형지점|1300777|051-817-6790|부산 부산진구 부전2동 중앙대로 659 한화생명빌딩 9층 범천지점 (부전동)|127.7560906|35.071404
한화손해보험|범계지점|영업형지점|1301556|031-385-8970|경기 안양시 동안구 시민대로 210 8층 (호계동)|126.9543497|37.3916917
한화손해보험|민락지점|영업형지점|1301472|031-879-5480|경기 의정부시 천보로 56 5층 한화손해보험 (민락동)|127.095271|37.7448488
한화손해보험|미래지점|영업형지점|1300206|052-269-3907|울산 남구 삼산로 262 6층 (삼산동, 한화손해보험빌딩)|129.3359279|35.5387326
한화손해보험|무학지점|영업형지점|1300213|055-296-3501|경남 창원시 마산회원구 석전2동 3.15대로 700 8층 무학지점 (석전동, 한화생명)|128.5802452|35.2348858
한화손해보험|무진지점|영업형지점|1300143|062-528-6723|광주 북구 제봉로 328 6층 (중흥동, 한화손해보험빌딩)|126.9095297|35.1636107
한화손해보험|무룡지점|영업형지점|1300205|052-267-8523|울산 남구 삼산로 262 4층 무룡지점 (삼산동, 한화손해보험빌딩)|129.3359279|35.5387326
한화손해보험|무등지점|영업형지점|1300142|062-528-6716|광주 북구 제봉로 328 4층 한화손해보험 무등지점 (중흥동)|126.9095297|35.1636107
한화손해보험|목동지점|영업형지점|1301119|02-2654-9957|서울 구로구 경인로 662 13층 (신도림동, 디큐브시티)|126.8882146|37.5081235
한화손해보험|모악지점|영업형지점|1300155|063-253-9877|전북 전주시 완산구 홍산로 238 3층  한화손해보험모악지점 (효자동2가, 메트로타워)|127.1064606|35.81486
한화손해보험|메트로지점|영업형지점|1300108|042-255-2102|대전 서구 둔산중로 8 7층 (탄방동, 한국교직원공제회대전회관)|127.3872845|36.3472953
한화손해보험|마포지점|영업형지점|1301170|02-319-1222|서울 마포구 양화로 64 7층 마포지점 (서교동)|126.976179|37.5643327
한화손해보험|마산지점|영업형지점|1300210|055-255-0057|경남 창원시 마산회원구 3.15대로 700 5층  한화손해보험 마산지점 (석전동)|128.5802641|35.234883
한화손해보험|마산중앙지점|영업형지점|1300211|055-298-2866|경남 창원시 마산회원구 3.15대로 700 8층 마산중앙지점 (석전동, 한화생명빌딩)|128.5802641|35.234883
한화손해보험|로얄지점|영업형지점|1300019|02-771-1886|서울 중구 서소문로 141 8층 로얄지점 (서소문동)|126.976179|37.5643327
한화손해보험|드림지점|영업형지점|1300144|062-528-9030|광주 북구 제봉로 328 3층 한화손해보험 드림지점 (중흥동)|126.9095297|35.1636107
한화손해보험|둔산지점|영업형지점|1301411|042-489-8091|대전 서구 둔산중로 8 2층  둔산지점 (탄방동, 한국교직원공제회대전회관)|127.3872845|36.3472953
한화손해보험|둔산BR|영업형지점|1100015|042-482-2850|대전 서구 문정로48번길 48 2층  계룡건설사옥 한화손해보험 둔산BR (탄방동)|127.3840649|36.3445903
한화손해보험|동탄지점|영업형지점|1301422|031-8003-4597|경기 화성시 동탄원천로 163 위너스타BD 5층 502-1호 (반송동)|127.0736821|37.2073278
한화손해보험|동천안지점|영업형지점|1300115|041-554-7911|충남 천안시 동남구 청수14로 96 3층 (청당동, 백석문화센터빌딩)|127.1568243|36.7852542
한화손해보험|동창원지점|영업형지점|1300217|055-266-5838|경남 창원시 의창구 창원대로363번길 22-47 12층 (팔용동, 명빌딩)|128.6419722|35.2366825
한화손해보험|동순천지점|영업형지점|1300148|061-723-9940|전남 순천시 해룡면 향매로 105 성용빌딩 3층|127.563376|34.935271
한화손해보험|동마산지점|영업형지점|1300212|055-296-3505|경남 창원시 마산회원구 석전2동 대한생명빌딩 5층 한화손해보험 동마산지점|128.5802641|35.234883
한화손해보험|동래지점|영업형지점|1300170|051-503-6568|부산 연제구 중앙대로 1125 A동 11층 동래지점 (연산동)|126.8902294|37.5070442
한화손해보험|동두천지점|영업형지점|1301505|031-868-8761|경기 동두천시 동두천로 115 중앙프라자 8층 (지행동)|127.0546376|37.8917054
한화손해보험|동대구지점|영업형지점|1300189|053-743-1384|대구 동구 장등로 20 5층 (신천동, 삼락빌딩)|128.6236694|35.8690378
한화손해보험|동경지점|영업형지점|1300186|053-742-0730|대구 남구 중앙대로 200 11층 (대명동, 남대구우체국)|128.5909973|35.8506953
한화손해보험|대전지점|영업형지점|1300104|042-478-6907|대전 서구 탄방동 둔산중로 8 2층  대전지점 (탄방동, 한국교직원공제회대전회관)|127.3872845|36.3472953
한화손해보험|대전BR|영업형지점|1100014|042-482-2590|대전 서구 2층  계룡건설사옥 한화손해보험 대전BR|127.3840649|36.3445903
한화손해보험|대명지점|영업형지점|1301309|053-741-4356|대구 남구 중앙대로 200 8층 대명지점 남대구우체국 (대명동)|128.5909973|35.8506953
한화손해보험|대덕지점|영업형지점|1300106|042-478-6917|대전 서구 탄방동 둔산중로 8 2층  대덕지점 (탄방동, 한국교직원공제회대전회관)|127.3872845|36.3472953
한화손해보험|대구지점|영업형지점|1300182|053-421-3460|대구 서구 서대구로 3 . 7층 대구지점 (내당동)|128.5563802|35.8582091
한화손해보험|대경지점|영업형지점|1300183|053-421-8724|대구 서구 서대구로 3 7층 (내당동, DBS타워)|128.5563802|35.8582091
한화손해보험|달성지점|영업형지점|1300184|053-431-8899|대구 서구 서대구로 3 8층 한화손해보험 달서지점 (내당동)|128.5564957|35.8582425
한화손해보험|달동지점|영업형지점|1300203|052-272-2033|울산 남구 삼산로 262 6층 (삼산동)|129.3359279|35.5387326
한화손해보험|단원지점|영업형지점|1300078|031-411-8366|경기 안산시 단원구 화랑로 396 5층 (고잔동, 한화생명빌딩)|126.8316176|37.3208212
한화손해보험|노원지점|영업형지점|1300031|02-3392-5110|서울 노원구 노해로 467 10층 한화손해보험 노원지점 (상계동, 교보빌딩)|127.0251761|37.6370888
한화손해보험|남인천지점|영업형지점|1300063|032-431-4260|인천 남구 경인로 407 4층  KDB대우증권빌딩 (주안동)|126.6855156|37.4585478
한화손해보험|남안동지점|영업형지점|1301243|054-852-2400|경북 안동시 경동로 559 4층 (당북동, 선메디컬빌딩)|128.7019126|36.5625809
한화손해보험|남강지점|영업형지점|1300222|055-761-8110|경남 진주시 진주대로 977 강남빌딩 3층 남강지점 (강남동)|128.0868181|35.186974
한화손해보험|나이스지점|영업형지점|1300769|051-441-0997|부산 중구 중앙대로 91 6층 나이스지점 (중앙동4가, 한화손해보험빌딩)|129.0358994|35.105738
한화손해보험|김천지점|영업형지점|1301190|054-434-3032|경북 김천시 시청로 89-1 7층 (신음동, 지호빌딩)|128.1165915|36.1361641
한화손해보험|금정지점|영업형지점|1300171|051-505-0740|부산 연제구 중앙대로 1125 A동 11층 금정지점 (연산동)|129.0806669|35.1880546
한화손해보험|구미지점|영업형지점|1300190|054-451-3381|경북 구미시 송정대로 92 2층 (송정동, 그랜드빌딩)|128.3485102|36.1167742
한화손해보험|구로지점|영업형지점|1300036|02-2678-9741|서울 구로구 신도림동 디큐브시티 디큐브시티23층 한화손해보험 강서지역단 구로지점|126.8887332|37.5084321
한화손해보험|광화문SFP지점|영업형지점|1300702|02-3290-8585|서울 중구 서소문로 141 3층 (서소문동, 한화손해보험(주))|126.976179|37.5643327
한화손해보험|광진지점|영업형지점|1300054|02-2243-6526|서울 광진구 천호대로 572 5층 범천타워 (능동)|127.0812274|37.5559952
한화손해보험|광주지점|영업형지점|1300135|062-385-6822|광주 서구 상무연하로 112 4층 한화손해보험 광주지점 (치평동, 제갈량빌딩)|127.6641066|34.761145
한화손해보험|광복지점|영업형지점|1300177|051-819-6927|부산 부산진구 서면로 25 11층 1102호 삼한골든뷰 (부전동)|129.0572853|35.152944
한화손해보험|광명지점|영업형지점|1300079|02-2625-2378|경기 광명시 오리로 870 10층 (철산동, 스타힐스빌딩)|126.8659522|37.476062
한화손해보험|광명중앙지점|영업형지점|1301516|02-2689-9052|경기 광명시 오리로 870 스타힐스빌딩 10층 (철산동)|126.8659522|37.476062
한화손해보험|공주지점|영업형지점|1300120|041-852-9669|충남 공주시 신관로 38 7층 (신관동, 주원빌딩)|127.1322301|36.4699864
한화손해보험|고현지점|영업형지점|1300225|055-637-6951|경남 거제시 거제중앙로25길 4 6층 (고현동, 유신빌딩)|128.6228817|34.8883893
한화손해보험|고양지점|영업형지점|1300040|031-931-2700|경기 고양시 일산동구 정발산로42번길 5 15층 (장항동, 대한생명빌딩)|126.7741213|37.6570427
한화손해보험|계양지점|영업형지점|1300066|032-501-3661|인천 부평구 부평대로 75 한화생명빌딩 9층 계양지점 (부평동)|126.7218428|37.4981649
한화손해보험|경인지점|영업형지점|1300061|032-420-1540|인천 남구 경원대로 869 6층 한화손해보험 경인지점 (주안동, 르네상스타워)|126.6890954|37.4603518
한화손해보험|경의지점|영업형지점|1300033|031-877-2991|경기 의정부시 신흥로 242 동관 3층 (의정부동, 서영빌딩)|127.0435763|37.7377521
한화손해보험|강원지점|영업형지점|1301316|033-747-7362|강원 원주시 시청로 25 태성프라자3층한화손해보험 (무실동)|127.9194485|37.3281893
한화손해보험|강서지점|영업형지점|1300035|02-2679-8128|서울 구로구 경인로 662 13층 (신도림동, 디큐브시티)|126.8882146|37.5081235
한화손해보험|강릉지점|영업형지점|1300091|033-647-4778|강원 강릉시 율곡로 2806 9층 한화손해보험 강릉지점 (옥천동, 대한생명빌딩)|128.9004084|37.7553721
한화손해보험|강동지점|영업형지점|1300049|02-488-7851|서울 송파구 신천동 올림픽로35다길 32 10층 (신천동, 예전빌딩)|127.1020454|37.5150196
한화손해보험|강남지점|영업형지점|1300051|02-501-4415|서울 강남구 강남대로 372 10층 강남지점 (역삼동)|127.0290715|37.4960345
한화손해보험|강남SLC사업단|영업형지점|1301454|02-521-7267|서울 서초구 서운로 3 2층 강남SLC사업단 (서초동)|127.0294975|37.4842972
한화손해보험|강남BR|영업형지점|1067101|02-3474-1123|서울 서초구 서운로 3 4층 한화손해보험 강남BR (서초동)|127.0294975|37.4842972
한화손해보험|호남보상부|자동차보상센터|1080372|--|광주 북구 제봉로 328 한화손해보험 9층 (중흥동)|126.9094901|35.1636364
한화손해보험|포항보상센터|자동차보상센터|1300477|--|경북 포항시 북구 중앙로 201 5층 (죽도동, 한화생명빌딩)|129.3661374|36.0309172
한화손해보험|충청보상부|자동차보상센터|1080358|--|대전 서구 둔산중로 8 교직원공제회관 14층 (탄방동, 한국교직원공제회대전회관)|127.3873543|36.3472901
한화손해보험|청주대인보상센터|자동차보상센터|1300470|--|충북 청주시 흥덕구 1순환로 546 1층 (봉명동, 한화손해보험빌딩)|127.4628349|36.6443322
한화손해보험|청주대물보상센터|자동차보상센터|1300471|--|충북 청주시 흥덕구 1순환로 546 1층 (봉명동, 한화손해보험빌딩)|127.4628349|36.6443322
한화손해보험|천안대인보상센터|자동차보상센터|1301336|--|충남 천안시 동남구 청수14로 96 (청당동) 백석문화센터빌딩 3층 (청당동)|127.1567889|36.7852536
한화손해보험|천안대물보상센터|자동차보상센터|1301337|--|충남 천안시 동남구 청수14로 96 (청당동551) 백석문화센터빌딩 3층 (청당동)|127.1567889|36.7852536
한화손해보험|창원대인보상센터|자동차보상센터|1300473|--|경남 창원시 마산회원구 3.15대로 700 4층 (석전동, 한화생명빌딩)|128.5802641|35.234883
한화손해보험|창원대물보상센터|자동차보상센터|1300474|--|경남 창원시 마산회원구 3.15대로 700 4층 (석전동, 한화생명빌딩)|128.5802641|35.234883
한화손해보험|진주보상센터|자동차보상센터|1300475|--|경남 진주시 진주대로 977 2층 (강남동, 강남빌딩)|128.086813|35.186973
한화손해보험|중부FC보상센터|자동차보상센터|1301578|--|대전 서구 둔산중로 8 14층 (탄방동, 한국교직원공제회대전회관)|127.3872845|36.3472953
한화손해보험|제주보상센터|자동차보상센터|1300476|--|제주 제주시 중앙로 369 5층 (이도이동, 센트럴타워)|126.5393307|33.48933
한화손해보험|전주대인보상센터|자동차보상센터|1300479|--|전북 전주시 덕진구 기린대로 395 수협은행빌딩 6층 (금암동)|127.1321353|35.8372157
한화손해보험|전주대물보상센터|자동차보상센터|1300480|--|전북 전주시 덕진구 기린대로 395 수협은행빌딩 6층 (금암동)|127.1321353|35.8372157
한화손해보험|일산대인보상센터|자동차보상센터|1301328|--|경기 고양시 덕양구 화중로 98 7층 (화정동, 광성프라자)|126.8314097|37.635726
한화손해보험|일산대물보상센터|자동차보상센터|1301329|--|경기 고양시 덕양구 화중로 98 7층 (화정동, 광성프라자)|126.8314097|37.635726
한화손해보험|인천대인보상센터|자동차보상센터|1080278|--|인천 남구 주안중로 16 6층 (주안동, 한화손해보험빌딩)|126.6828772|37.4597249
한화손해보험|인천대물보상센터|자동차보상센터|1080279|--|인천 남구 주안중로 16 6층 (주안동, 한화손해보험빌딩)|126.6828772|37.4597249
한화손해보험|울산대인보상센터|자동차보상센터|1301342|--|울산 남구 삼산로 262 4층 (삼산동, 한화손보빌딩)|129.3359279|35.5387326
한화손해보험|울산대물보상센터|자동차보상센터|1301343|--|울산 남구 삼산로 262 4층 (삼산동, 한화손보빌딩)|129.3359279|35.5387326
한화손해보험|용인대물보상센터|자동차보상센터|1301331|--|경기 용인시 기흥구 동백중앙로 283 B동 509호 (중동, 골드프라자)|127.1535306|37.2776521
한화손해보험|영남FC보상센터|자동차보상센터|1301498|--|부산 중구 중앙대로 91 5층 (중앙동4가, 한화손보빌딩)|129.0358994|35.105738
한화손해보험|안산대인보상센터|자동차보상센터|1301332|--|경기 안산시 단원구 광덕서로 82 2층 208호 (고잔동)|126.8277984|37.3119085
한화손해보험|안산대물보상센터|자동차보상센터|1301333|--|경기 안산시 단원구 광덕서로 82 2층 208호 (고잔동)|126.8277984|37.3119085
한화손해보험|수원대인보상센터|자동차보상센터|1080087|--|경기 수원시 팔달구 효원로 288 대원콤비프라자빌딩 8층 801-1호 (인계동)|127.0330392|37.2608588
한화손해보험|수원대물보상센터|자동차보상센터|1080088|--|경기 수원시 팔달구 효원로 288 대원콤비프라자빌딩 8층 801-1호 (인계동)|127.0330392|37.2608588
한화손해보험|성동대물보상센터|자동차보상센터|1301492|--|서울 성동구 아차산로11길 18 9층 (성수동2가)|127.0600733|37.5452464
한화손해보험|성남대인보상센터|자동차보상센터|1301334|--|경기 성남시 수정구 산성대로 223 8층 (신흥동, 성남아이에스빌딩)|127.1422731|37.4389617
한화손해보험|성남대물보상센터|자동차보상센터|1301335|--|경기 성남시 수정구 산성대로 223 8층 (신흥동, 성남아이에스빌딩)|127.1422731|37.4389617
한화손해보험|서산보상센터|자동차보상센터|1300472|--|충남 서산시 한마음12로 16 현성빌딩3층 (동문동)|126.4586487|36.7782003
한화손해보험|서대구대인보상센터|자동차보상센터|1301499|--|대구 달서구 두류공원로 269 5층 (두류동, 한화손해보험빌딩)|128.5575249|35.856923
한화손해보험|서대구대물보상센터|자동차보상센터|1301340|--|대구 달서구 두류공원로 269 한화손해보험빌딩 5층 (두류동)|128.557503|35.8569931
한화손해보험|북부대물보상센터|자동차보상센터|1301327|--|경기 의정부시 평화로 516 5층 (의정부동, 한화생명빌딩)|127.0481202|37.7379321
한화손해보험|부천대인보상센터|자동차보상센터|1300463|--|경기 부천시 원미구 장말로 376 7층 (심곡동, 성보빌딩)|126.7836319|37.4897408
한화손해보험|부천대물보상센터|자동차보상센터|1300464|--|경기 부천시 소사구 심곡본동 355-1 성보빌딩 7층|126.7836319|37.4897408
한화손해보험|부산보상부|자동차보상센터|1080285|--|부산 중구 중앙대로 91 5층 (중앙동4가, 한화손보빌딩)|129.0358832|35.1057355
한화손해보험|부산대인보상센터|자동차보상센터|1080287|--|부산 중구 중앙대로 91 5층 (중앙동4가, 한화손보빌딩)|129.0358994|35.105738
한화손해보험|부산대물보상센터|자동차보상센터|1080288|--|부산 중구 중앙대로 91 5층 (중앙동4가, 한화손해보험빌딩)|129.0358994|35.105738
한화손해보험|동서울대인보상센터|자동차보상센터|1301493|--|경기 남양주시 경춘로 368 5층 (가운동, 브릭스타워)|127.1555596|37.6044483
한화손해보험|동서울대물보상센터|자동차보상센터|1301494|--|경기 남양주시 경춘로 368 5층 (가운동, 브릭스타워)|127.1555596|37.6044483
한화손해보험|동래대인보상센터|자동차보상센터|1301338|--|부산 연제구 중앙대로 1125 A동 11층 (연산동, CT타워)|129.0806669|35.1880546
한화손해보험|동래대물보상센터|자동차보상센터|1301339|--|부산 연제구 중앙대로 1125 A동 11층 (연산동, CT타워)|129.0806669|35.1880546
한화손해보험|동대전대물보상센터|자동차보상센터|1301497|--|대전 중구 중앙로138번길 8 2층 (대흥동, 한화손보빌딩)|127.4251336|36.3279162
한화손해보험|대전대인보상센터|자동차보상센터|1080360|--|대전 서구 둔산중로 8 교직원공제회관 14층 (탄방동, 한국교직원공제회대전회관)|127.3872845|36.3472953
한화손해보험|대전대물보상센터|자동차보상센터|1080361|--|대전 서구 둔산중로 8 교직원공제회관 14층 (탄방동, 한국교직원공제회대전회관)|127.3872845|36.3472953
한화손해보험|대구보상부|자동차보상센터|1080366|--|대구 동구 장등로 20 2층 (신천동, 삼락빌딩)|128.6236619|35.8690466
한화손해보험|대구대인보상센터|자동차보상센터|1080368|--|대구 동구 장등로 20 2층 (신천동, 삼락빌딩)|128.6236694|35.8690378
한화손해보험|대구대물보상센터|자동차보상센터|1080369|--|대구 동구 장등로 20 2층 (신천동, 삼락빌딩)|128.6236694|35.8690378
한화손해보험|남부대인보상센터|자동차보상센터|1301495|--|서울 영등포구 양평로 64 4층 (당산동6가, 한경빌딩)|129.0806669|35.1880546
한화손해보험|남부대물보상센터|자동차보상센터|1301496|--|서울 영등포구 양평로 64 한경빌딩 4층 (당산동6가)|126.8999638|37.5351389
한화손해보험|광주대인보상센터|자동차보상센터|1080374|--|광주 북구 제봉로 328 9층 (중흥동, 한화손해보험빌딩)|126.9095297|35.1636107
한화손해보험|광주대물보상센터|자동차보상센터|1080375|--|광주 북구 제봉로 328 9층 (중흥동, 한화손해보험빌딩)|126.9095297|35.1636107
한화손해보험|경인보상부|자동차보상센터|1301463|--|인천 남구 주안중로 16 한화손해보험빌딩 6층 (주안동)|126.6828863|37.4597668
한화손해보험|경인FC보상센터|자동차보상센터|1301526|--|경기 부천시 원미구 장말로 376 7층 (심곡동, 성보빌딩)|126.7836319|37.4897408
한화손해보험|강서대인보상센터|자동차보상센터|1080274|--|서울 영등포구 양평로 64 4층 (당산동6가, 한경빌딩)|126.8999638|37.5351389
한화손해보험|강서대물보상센터|자동차보상센터|1080275|--|서울 영등포구 양평로 64 4층 (당산동6가, 한경빌딩)|126.8999638|37.5351389
한화손해보험|강북보상부|자동차보상센터|1080094|--|서울 동대문구 왕산로 10 11층 (신설동)|127.0248642|37.5758929
한화손해보험|강북대인보상센터|자동차보상센터|1080104|--|서울 동대문구 왕산로 10 11층 (신설동)|127.0248642|37.5758929
한화손해보험|강북대물보상센터|자동차보상센터|1080105|--|서울 동대문구 왕산로 10 11층 (신설동)|127.0248642|37.5758929
한화손해보험|강북FC보상센터|자동차보상센터|1301391|--|서울 성동구 아차산로11길 18 부래당빌딩 9층 (성수동2가)|127.0600384|37.5452451
한화손해보험|강남보상부|자동차보상센터|1080075|--|서울 서초구 서운로 3 (서초동 1354-5) 한화손해보험빌딩 3층 (서초동)|127.0295102|37.4843357
한화손해보험|강남대인보상센터|자동차보상센터|1080084|--|서울 서초구 서운로 3 (서초동 1354-5) 한화손해보험빌딩 3층 (서초동)|127.0295102|37.4843357
한화손해보험|강남대물보상센터|자동차보상센터|1080085|--|서울 서초구 서운로 3 (서초동 1354-5) 한화손해보험빌딩 3층 (서초동)|127.0295102|37.4843357
한화손해보험|강남FC보상센터|자동차보상센터|1301392|--|서울 서초구 서운로 3 (서초동 1354-5) 한화손해보험빌딩 3층 (서초동)|127.0295102|37.4843357
한화손해보험|전남대인보상센터||1301634|--||127.0355017|37.2618384
한화손해보험|전남대물보상센터||1301635|--||127.0355017|37.2618384
한화손해보험|부평대물보상센터||1301629|--||128.5564957|35.8582425
한화손해보험|동대전대인보상센터||1301682|--||128.5564957|35.8582425
한화손해보험|경북대인보상센터||1301632|--|경북 안동시 경동로 559 썬메디컬빌딩 5층 (당북동, 썬메디컬빌딩)|128.7189781|36.5639325
한화손해보험|경북대물보상센터||1301633|--||126.6720201|37.5263934
한화손해보험|강원대인보상센터||1301630|--||126.4446693|34.8124601
한화손해보험|강원대물보상센터||1301631|--||126.997931|37.561876
