##NAME|SUBNAME|TELNUM|ADDR|NEWADDR|CODE|XCOORD|YCOORD
국민은행|화성봉담지점|031-224-9304|경기도 화성시 봉담읍 봉담택지지구 B-6블록 이원타원빌딩 2층|경기 화성시 봉담읍 동화길 85,2층(동화리,이원타워빌딩)|6037|126.9589043|37.21641308
국민은행|동탄테크노밸리지점|031-378-2747|경기 화성시 영천동 442-2번지|경기 화성시 동탄대로 635 (영천동)|0198|127.0982687078936|37.20955670311657
국민은행|대우조선(출장소)|055-681-4091|경상남도 거제시  아주동 83-1(대우조선)|경남 거제시 거제대로 3370,2층(아주동,대우조선해양내서문금융센터)|6695|128.6950314|34.87688841
국민은행|옥포지점|055-687-6601|경남 거제시 옥포동 530-19|경남 거제시 옥포대첩로 35,(옥포동)|6608|128.6913742|34.89396242
국민은행|고현종합금융센터|055-637-0092|경남 거제시 고현동 970-2번지|경남 거제시 서문로5길 6 (고현동)|8673|128.62101119233003|34.88921809649657
국민은행|거창지점|055-943-2781|경상남도 거창군  거창읍 중앙리282-7|경남 거창군 거창읍 시장1길 35,(중앙리)|6585|127.9110448|35.68626921
국민은행|삼방동지점|055-337-1501|경상남도 김해시  삼방동 177-8|경남 김해시 활천로255번길 22,(삼방동)|8479|128.9072593|35.24446259
국민은행|장유지점|055-313-3601|경상남도 김해시  장유면 삼문리 44-1 한국통신|경남 김해시 장유면 장유로 270,1층(삼문리,KT건물)|8686|128.8122498|35.20095327
국민은행|김해삼계지점|055-313-8261|경상남도 김해시 삼계동 1490-10|경남 김해시 삼계중앙로 25,(삼계동)|5575|128.8677336|35.26068415
국민은행|김해율하지점|055-322-2561|경남 김해시 율하동 1334-4번지 경보프라자 1,2층|경남 김해시 율하3로 53, 1,2층 (율하동,경보프라자)|7719|128.81483853789942|35.1728113921486
국민은행|내외동지점|055-331-2324|경상남도 김해시 내동 1144-2|경남 김해시 내외중앙로 62,(내동)|2756|128.8671965|35.23535471
국민은행|진영지점|055-345-6529|경남 김해시 진영읍 진영리 1621-10 BK빌딩 2층|경남 김해시 진영읍 장등로 15,2층(진영리,BK빌딩)|6176|128.7348323|35.30780263
국민은행|김해종합금융센터|055-333-4811|경상남도 김해시  서상동 59|경남 김해시 가락로 87,(서상동)|6556|128.8812282|35.23434432
국민은행|밀양지점|055-355-2131|경상남도 밀양시 내이동 703-3|경남 밀양시 중앙로 413,(내이동)|6569|128.7478473|35.49633761
국민은행|삼천포지점|055-832-9301|경상남도 사천시  선구동 20-4,21|경남 사천시 중앙로 46,(선구동)|6637|128.075231|34.92982215
국민은행|사천산업단지(출장소)|055-855-8982|경남 사천시 사천읍 수석리 285-7번지|경남 사천시 사천읍 옥산로 30 (수석리)|2882|128.086274|35.079638
국민은행|물금신도시지점|055-372-6851|경남 양산시 물금읍 범어리 2782-4번지|경남 양산시 물금읍 부산대학로 156 (범어리)|9856|129.0120783765|35.3151995946
국민은행|서창종합금융센터|055-367-7936|경남 양산시 삼호동 1006-3번지|경남 양산시 삼호1길 52 (삼호동)|8116|129.1683794769|35.4144920357
국민은행|남양산종합금융센터|055-385-5006|경상남도 양산시 중부동 693-4 서린프라자 1,2층|경남 양산시 삽량로 199,(중부동,서린프라자)|8437|129.0282054|35.33510854
국민은행|웅상지점|055-366-0920|경상남도 양산시  웅상읍 덕계리669-4|경남 양산시 덕계로 34,(덕계동)|9096|129.149204|35.37136158
국민은행|양산지점|055-384-3301|경상남도 양산시  북부동 148-35|경남 양산시 중앙로 198,(북부동)|6666|129.0402885|35.34820959
국민은행|경남혁신도시지점|055-755-8378|경남 진주시 충무공동 279-2번지|경남 진주시 충의로 24 (충무공동)|8925|128.14780572441322|35.17647137566183
국민은행|공군교육사령부(출장소)|055-758-2964|경남 진주시 금산면 속사리 5-1번지|경남 진주시 금산면 송백로 46,(속사리)|8161|128.15056729320116|35.19462166861801
국민은행|LH진주(출장소)|055-756-7180|경남 진주시 충무공동 227-2번지|경남 진주시 충의로 19 (충무공동)|9157|128.14616649716498|35.17824622927703
국민은행|동진주지점|055-759-6702|경상남도 진주시 상대동 299-4|경남 진주시 동진로 183,1층(상대동,명신빌딩)|5968|128.1112934|35.18018637
국민은행|서진주지점|055-748-3211|경남 진주시 평거동 900번지|경남 진주시 진양호로 206 (평거동)|9698|128.06007266334683|35.172530186068684
국민은행|진주종합금융센터|055-746-2081|경상남도 진주시  대안동 7-6|경남 진주시 진주대로 1066,(대안동)|6527|128.0839948|35.19480412
국민은행|석동지점|055-543-1981|경상남도 진해시 석동 663-9|경남 창원시 진해구 냉천로 83,(석동)|3577|128.7059531|35.15274329
국민은행|내서지점|055-231-9351|경상남도 마산시 내서읍 삼계리 25-4|경남 창원시 마산회원구 내서읍 경남대로 933,(삼계리)|6624|128.5042588|35.23296664
국민은행|신마산지점|055-222-8781|경상남도 마산시  합포구 해운동 5-114|경남 창원시 마산합포구 월영동서로 5,(해운동)|8657|128.5602258|35.17902719
국민은행|해군교육사령부(출장소)|055-552-8432|경남 창원시 진해구 경화동 1007-12번지|경남 창원시 진해구 진희로 111 (경화동)|9348|128.68497173956501|35.14866060483145
국민은행|팔용동지점|055-277-4210|경상남도 창원시 팔용동 101-1|경남 창원시 의창구 팔용로 442,(팔용동)|8615|128.6135432|35.25539812
국민은행|마산종합금융센터|055-245-6181|경상남도 마산시  합포구 동성동 102-2|경남 창원시 마산합포구 남성로 152,(동성동)|6514|128.5772987|35.20523396
국민은행|마산역지점|055-296-9880|경상남도 마산시  회원구 석전동 233-1외|경남 창원시 마산회원구 3.15대로 674,(석전동)|8440|128.5790881|35.23344453
국민은행|명곡지점|055-265-3121|경남 창원시 의창구 봉곡동 38-3번지|경남 창원시 의창구 원이대로285번길 6,(봉곡동)|6718|128.6517176|35.24266241
국민은행|진해지점|055-551-5030|경상남도 진해시  송학동 33-1|경남 창원시 진해구 중원로80번길 21,(송학동)|6543|128.6618513|35.15151787
국민은행|창원종합금융센터|055-282-9851|경상남도 창원시  상남동 76-4|경남 창원시 성산구 상남로 87,(상남동)|8424|128.6806379|35.22148928
국민은행|창원중앙동지점|055-281-9800|경상남도 창원시  중앙동 100-3|경남 창원시 성산구 중앙대로 51,(중앙동)|6679|128.6764434|35.22003341
국민은행|동마산(출장소)|055-295-6191|경상남도 마산시  회원구 합성동 267|경남 창원시 마산회원구 3.15대로 756,제에이3동(합성동,마산시외버스터미널)|6598|128.5836967|35.23930359
국민은행|통영지점|055-648-0071|경남 통영시 북신동 95-10번지 통영상공회의소|경남 통영시 중앙로 242 (북신동,통영상공회의소)|8547|128.4285438766|34.8519140672
국민은행|통영죽림지점|055-643-2601|경남 통영시 광도면 죽림리 1574-1번지|경남 통영시 광도면 죽림2로 49-50 (죽림리)|6244|128.41896107098594|34.88216956760658
국민은행|경산공단종합금융센터|053-1588-9999|경북 경산시 진량읍 신상리 180-1번지|경북 경산시 진량읍 다문로 58,(신상리)|0282|128.8173283|35.87476435
국민은행|하양지점|053-853-6800|경상북도 경산시  하양읍 금락리4-163외|경북 경산시 하양읍 대학로 1524,(금락리)|6381|128.8211398|35.91413541
국민은행|경산지점|053-811-2611|경상북도 경산시  중방동 849-7,8|경북 경산시 경안로 205,8(중방동)|6242|128.7363492|35.82643668
국민은행|서라벌지점|054-742-0941|경북 경주시 동천동 755-8번지|경북 경주시 원화로 396 (동천동)|8233|129.21934428990775|35.85587575491708
국민은행|외동산업단지지점|054-777-6118|경북 경주시 외동읍 구어리 327-4번지|경북 경주시 외동읍 산업로 2183 (구어리)|9791|129.3253604581|35.708086709
국민은행|경주지점|054-743-3651|경상북도 경주시  노동동 99-1외|경북 경주시 중앙로 32,(노동동)|6048|129.2119366|35.84261931
국민은행|구미4공단지점|054-476-6629|경북 구미시 옥계동 969번지|경북 구미시 산호대로24길 9-45 (옥계동)|9092|128.4167445596074|36.136260439740326
국민은행|구미역지점|054-456-2850|경상북도 구미시  원평동 95-2외|경북 구미시 구미중앙로 87-1,(원평동)|6132|128.333067|36.12815569
국민은행|경북혁신도시지점|054-433-9931|경북 김천시 율곡동 781번지 메타폴리스 101호|경북 김천시 혁신로 185, 101호 (율곡동,메타폴리스)|9047|128.1839474836643|36.11752097443951
국민은행|김천지점|054-434-3181|경상북도 김천시  평화동 255-10|경북 김천시 김천로 94,(평화동)|6051|128.111305|36.12478101
국민은행|문경지점|054-555-6801|경상북도 문경시  점촌동 246-5|경북 문경시 점촌5길 4,(점촌동)|6093|128.1991409|36.59590462
국민은행|상주지점|054-536-1561|경상북도 상주시  남성동 12-10외|경북 상주시 상산로 269,(남성동)|8327|128.1590275|36.41503201
국민은행|안동옥동지점|054-855-0930|경북 안동시 옥동 791-1번지|경북 안동시 광명로 166,(옥동)|5850|128.70154368536504|36.562285043441314
국민은행|안동지점|054-854-3121|경상북도 안동시 남문동 149-20|경북 안동시 남문로 16,(남문동)|6077|128.7299291|36.56455255
국민은행|영주지점|054-638-8100|경상북도 영주시  영주동 367-1|경북 영주시 번영로 159,(영주동)|6116|128.6246984|36.82509947
국민은행|영천지점|054-333-0851|경상북도 영천시  완산동 1056-3외|경북 영천시 역전로 8,(완산동)|6200|128.9365441|35.96149926
국민은행|예천(출장소)|054-654-3911|경상북도  예천군 예천읍 로하리72-1|경북 예천군 예천읍 효자로 87,(노하리)|6103|128.4521461|36.65643793
국민은행|울진지점|054-783-1101|경북 울진군 울진읍 읍내리 547-5번지 렉스할인마트|경북 울진군 울진읍 읍내로 70, 렉스할인마트 (읍내리)|6268|129.40466578167866|36.993441573641654
국민은행|의성(출장소)|054-832-6501|경상북도  의성군 의성읍 후죽리615-19외|경북 의성군 의성읍 중앙길 68,(후죽리)|6226|128.6967477|36.35043964
국민은행|왜관지점|054-972-5091|경상북도  칠곡군 왜관읍 왜관리212-58|경북 칠곡군 왜관읍 중앙로 214,(왜관리)|6080|128.3988767|35.99409385
국민은행|포항양덕지점|054-273-3641|경북 포항시 북구 양덕동 1350번지|경북 포항시 북구 천마로 59 (양덕동)|8217|129.3964781334|36.0820156201
국민은행|포항남지점|054-277-3101|경상북도 포항시 남구 대잠동 780-183|경북 포항시 남구 행복길 12,(대잠동)|6190|129.3370482|36.01197893
국민은행|포항중앙(출장소)|054-242-4411|경상북도 포항시 북구 상원동 466-3|경북 포항시 북구 불종로 55,(상원동)|6064|129.3657219|36.03853273
국민은행|두호동지점|054-231-4321|경상북도 포항시 북구 두호동 1032-6|경북 포항시 북구 두호로 12,(두호동)|6404|129.3768779|36.05994285
국민은행|오천지점|054-292-5993|경상북도 포항시 남구 오천읍 용덕리 397-2|경북 포항시 남구 충무로 25,(용덕리)|8314|129.4126945|35.97652033
국민은행|포항해병대(출장소)|054-293-9280|경북 포항시 남구 오천읍 용덕리 103번지|경북 포항시 남구 오천읍 충무로 70 (용덕리)|9908|129.4182977282|35.9751749213
국민은행|지곡(출장소)|054-278-4292|경상북도 포항시 남구 지곡동 481|경북 포항시 남구 지곡로 247,(지곡동)|5942|129.321381|36.02922937
국민은행|포항종합금융센터|054-274-2056|경북 포항시 북구 죽도동 653-2번지|경북 포항시 북구 중흥로 171 (죽도동)|6378|129.3550772985679|36.01948636533017
국민은행|광산종합금융센터|062-954-4121|광주광역시  광산구 우산동 1582-3|광주 광산구 사암로 205,(우산동)|7933|126.8081869|35.16245481
국민은행|송정지점|062-941-0071|광주 광산구 송정동 785-3번지 kt송정지점 1층|광주 광산구 상무대로 268, 1층 (송정동,kt송정지점)|5586|126.7956463962|35.1419770606
국민은행|수완지점|062-962-3071|광주 광산구 수완동 1080번지 남궁빌딩|광주 광산구 임방울대로 348,1층(수완동,남궁빌딩)|6707|126.8244094|35.19108122
국민은행|첨단종합금융센터|062-971-7001|광주 광산구 월계동 891-9번지 KT첨단빌딩 1층|광주 광산구 월계로 175, 1층 (월계동,KT첨단빌딩)|7661|126.8452722058|35.213711982
국민은행|신창지점|062-955-6101|광주광역시 광산구 신창동 1219 프뤼몰타운 1층|광주 광산구 신창로 64,(신창동)|4479|126.837469|35.190862
국민은행|봉선동지점|062-671-8857|광주 남구 봉선동 109-8|광주 남구 봉선로 176,(봉선동)|5670|126.9138801|35.12245823
국민은행|진월동지점|062-671-1501|광주광역시  남구 진월동 294-8|광주 남구 서문대로 692,(진월동)|7920|126.899839|35.12134777
국민은행|광주남구청(출장소)|062-671-8857|광주 남구 주월동 1284-1번지|광주 남구 봉선로 1 (주월동)|2921|126.9024493365|35.1329053878
국민은행|광주종합금융센터|062-231-5500|광주 동구 금남로4가 75번지|광주 동구 금남로 204 (금남로4가)|7713|126.91471125234014|35.15020636672806
국민은행|풍향동(출장소)|062-525-6671|광주광역시  북구 풍향동 603-22|광주 북구 필문대로 3,(풍향동)|7739|126.9200305|35.16484086
국민은행|광주매곡지점|062-266-8077|광주 북구 매곡동 468-2번지 104호|광주 북구 설죽로 319, 104호 (매곡동)|5719|126.89856685114485|35.18817353941908
국민은행|용봉동지점|062-531-0290|광주광역시 북구 용봉동 1091-4 용봉M타워|광주 북구 비엔날레로 80,1층(용봉동,용봉M타워)|7771|126.8904238|35.17883201
국민은행|운암동지점|062-524-1711|광주광역시  북구 운암동 1059-22|광주 북구 북문대로 161,(운암동)|5573|126.8706238|35.1841485
국민은행|양산동지점|062-576-1830|광주광역시 북구 양산동 246-3|광주 북구 하서로 401,(양산동)|6121|126.8738366|35.21090766
국민은행|일곡(출장소)|062-572-9501|광주광역시  북구 일곡동 846-3|광주 북구 설죽로 511,(일곡동)|9164|126.8975622|35.20481529
국민은행|동광주지점|062-264-5041|광주광역시  북구 두암동 567-2|광주 북구 동문대로 179,(두암동)|7742|126.928756|35.17826212
국민은행|상무지점|062-375-1711|광주 서구 치평동 1254-2번지 화평빌딩|광주 서구 상무중앙로 22 (치평동,화평빌딩)|5803|126.84891588691546|35.14870001472204
국민은행|서광주지점|062-365-1511|광주 서구 농성동 418-18|광주 서구 무진대로 950,(농성동)|5560|126.8845209|35.16087869
국민은행|광주금호지점|062-655-3050|광주광역시 서구 금호동 243-6 거북빌딩|광주 서구 금화로 54,2층(금호동,거북빌딩)|4673|126.8545859|35.13223006
국민은행|풍암지점|062-682-4591|광주광역시 서구 풍암동 1109번지 롯데슈퍼 1층|광주 서구 풍암2로 2,1층(풍암동,롯데슈퍼센타)|7797|126.8799034|35.12724621
국민은행|광주시청(출장소)|062-385-4743|광주 서구 치평동 1200번지 광주광역시청|광주 서구 내방로 111,행정동1층(치평동,광주시청)|8352|126.85190421281072|35.160178911028495
국민은행|무진로(출장소)|062-385-1571|광주광역시 서구 쌍촌동 1340-2 KB빌딩|광주 서구 상일로 58,(쌍촌동)|6118|126.8633903|35.16087113
국민은행|화정동지점|062-361-4800|광주광역시  서구 화정동 783-23|광주 서구 상무대로 1077,(화정동)|7726|126.8796727|35.15281222
국민은행|봉덕동지점|053-476-6251|대구광역시  남구 봉덕동 606-4|대구 남구 봉덕로 69,(봉덕동)|6158|128.598862|35.84522503
국민은행|성서공단지점|053-584-8912|대구 달서구 호림동 11-10|대구 달서구 성서공단로15길 39,(호림동)|6370|128.4901711|35.83846866
국민은행|성서종합금융센터|053-586-6230|대구광역시  달서구 이곡동 1198번지|대구 달서구 계대동문로 116,(이곡동)|8398|128.5053285|35.85508451
국민은행|월성동지점|053-636-2300|대구 달서구 월성동 1828번지|대구 달서구 조암로 38 (월성동)|8136|128.5256826153|35.8250138679
국민은행|진천역지점|053-639-0491|대구 달서구 진천동 607-2번지|대구 달서구 월배로 63 (진천동)|5960|128.52146097754854|35.81392905496425
국민은행|이곡동지점|053-583-6811|대구광역시  달서구 이곡동 1244-4|대구 달서구 이곡공원로 12,1층(이곡동,해일빌딩)|6446|128.508761|35.85513517
국민은행|대곡동(출장소)|053-641-9271|대구광역시  달서구 도원동 1432-4|대구 달서구 한실로 75,(도원동)|8204|128.5348313|35.80730675
국민은행|본리동종합금융센터|053-623-0144|대구광역시 달서구 본리동 154|대구 달서구 당산로 40,(본리동)|6996|128.5450097|35.84090121
국민은행|대구용산지점|053-522-2891|대구광역시 달서구 용산동 230-12 그랜드M타워(1층)|대구 달서구 용산로 141,(용산동)|4107|128.5299087|35.8498645
국민은행|상인역지점|053-642-0256|대구광역시  달서구 상인동 1500|대구 달서구 월배로 250,(상인동)|6420|128.5406664|35.8189039
국민은행|송현동지점|053-628-6601|대구 달서구 송현2동 1042-1번지|대구광역시 달서구 구마로 258|6255|128.55615693538257|35.837055414392196
국민은행|대구국가산업단지지점|053-617-3370|대구 달성군 구지면 내리 840-5번지|대구 달성군 구지면 달성2차동1로 99 (내리)|9225|128.41942305428952|35.6401274918082
국민은행|대구테크노폴리스지점|053-616-9064|대구 달성군 유가면 봉리 608-2번지|대구 달성군 유가면 테크노상업로 100 (봉리)|9694|128.46050468041818|35.69323542636845
국민은행|달성공단종합금융센터|053-615-0533|대구광역시  달성군 논공읍 북리486|대구 달성군 논공읍 논공중앙로32길 2,(북리)|6297|128.4528565|35.72859313
국민은행|화원지점|053-636-8900|대구광역시  달성군 화원읍 천내리256-2외|대구 달성군 화원읍 비슬로 2555,(천내리)|6365|128.4963042|35.80296231
국민은행|다사지점|053-593-0191|대구광역시 달성군 다사읍 매곡리 1546-8 진광타워 2층|대구 달성군 다사읍 달구벌대로 863,2층(매곡리,진광타워)|6192|128.4646738|35.85853568
국민은행|성서첨단산업단지(출장소)|053-585-8771|대구 달성군 다사읍 세천리 1580-9번지|대구 달성군 다사읍 세천로 157 (세천리)|2523|128.4782513563|35.8748173134
국민은행|반야월지점|053-964-0145|대구광역시 동구 신서동 526-2|대구 동구 안심로 368,(신서동)|8110|128.7246368|35.86808965
국민은행|대구혁신도시지점|053-963-6515|대구 동구 신서동 1188번지 비젼스퀘어 101호|대구 동구 이노밸리로 322, 101호 (신서동,비젼스퀘어)|8967|128.732151724155|35.87724144494569
국민은행|방촌동지점|053-982-6501|대구광역시  동구 방촌동 911-7외|대구 동구 동촌로 223,(방촌동)|6828|128.6653218|35.88200398
국민은행|동대구지점|053-752-7771|대구광역시 동구 신천4동 381-2|대구 동구 동부로30길 11,(신천동)|6174|128.6292901|35.87637773
국민은행|신암동지점|053-952-1351|대구광역시  동구 신암동 167-9|대구 동구 아양로 34,(신암동)|6161|128.618126|35.88187783
국민은행|K-2(출장소)|053-985-2273|대구광역시 동구 입석동 54 K-2 부대내|대구 동구 동촌로 223,(방촌동)|6271|128.6534657|35.89972547
국민은행|대구이시아폴리스지점|053-982-6351|대구 동구 봉무동 1551-1번지|대구 동구 팔공로 249,(봉무동)|8107|128.64042832796002|35.920895253203376
국민은행|침산동지점|053-357-0711|대구광역시 북구 침산동 117-10|대구 북구 침산남로 178,(침산동)|5326|128.5949015|35.8872998
국민은행|동천동지점|053-322-6161|대구광역시  북구 동천동 912-2|대구 북구 학정로 419,(동천동)|9627|128.5631569|35.94211731
국민은행|복현동지점|053-952-8881|대구광역시  북구 복현동 426-2|대구 북구 동북로 234,(복현동)|8055|128.6170699|35.89593899
국민은행|노원동지점|053-354-7901|대구광역시  북구 노원동2가 372-1,3|대구 북구 팔달로 197,(노원동2가)|6145|128.5716769|35.8886189
국민은행|대구강북지점|053-324-9981|대구광역시  북구 관음동 1402-6|대구 북구 칠곡중앙대로 439,(관음동)|8178|128.5488389|35.93504698
국민은행|대구3공단종합금융센터|053-351-5311|대구광역시  북구 노원동3가 34-10|대구 북구 노원로 137,(노원동3가)|6802|128.5759317|35.89767549
국민은행|대구유통단지지점|053-384-3222|대구광역시  북구 산격동 1619|대구 북구 유통단지로13길 9,(산격동)|6750|128.609366|35.90840609
국민은행|성서공단지점|053-584-8912|대구 달서구 호림동 11-10|대구 달서구 성서공단로15길 39,(호림동)|6370|128.4901711|35.83846866
국민은행|평리동지점|053-552-6241|대구광역시  서구 평리동 1400-6|대구 서구 서대구로 137,(평리동)|6349|128.5550074|35.87045252
국민은행|내당동종합금융센터|053-559-4581|대구광역시  서구 내당동 220-16|대구 서구 달구벌대로 1777,(내당동)|5997|128.5595589|35.85886962
국민은행|성서종합금융센터|053-586-6230|대구광역시  달서구 이곡동 1198번지|대구 달서구 계대동문로 116,(이곡동)|8398|128.5053285|35.85508451
국민은행|월성동지점|053-636-2300|대구 달서구 월성동 1828번지|대구 달서구 조암로 38 (월성동)|8136|128.5256826153|35.8250138679
국민은행|진천역지점|053-639-0491|대구 달서구 진천동 607-2번지|대구 달서구 월배로 63 (진천동)|5960|128.52146097754854|35.81392905496425
국민은행|이곡동지점|053-583-6811|대구광역시  달서구 이곡동 1244-4|대구 달서구 이곡공원로 12,1층(이곡동,해일빌딩)|6446|128.508761|35.85513517
국민은행|대곡동(출장소)|053-641-9271|대구광역시  달서구 도원동 1432-4|대구 달서구 한실로 75,(도원동)|8204|128.5348313|35.80730675
국민은행|본리동종합금융센터|053-623-0144|대구광역시 달서구 본리동 154|대구 달서구 당산로 40,(본리동)|6996|128.5450097|35.84090121
국민은행|대구용산지점|053-522-2891|대구광역시 달서구 용산동 230-12 그랜드M타워(1층)|대구 달서구 용산로 141,(용산동)|4107|128.5299087|35.8498645
국민은행|상인역지점|053-642-0256|대구광역시  달서구 상인동 1500|대구 달서구 월배로 250,(상인동)|6420|128.5406664|35.8189039
국민은행|송현동지점|053-628-6601|대구 달서구 송현2동 1042-1번지|대구광역시 달서구 구마로 258|6255|128.55615693538257|35.837055414392196
국민은행|시지지점|053-793-1800|대구 수성구 신매동 567-17|대구 수성구 달구벌대로 3210,(신매동)|6459|128.7077181|35.84011886
국민은행|KB손해보험대구(출장소)|053-759-9190|대구 수성구 범어동 41-3번지|대구 수성구 달구벌대로 2397 (범어동)|9717|128.6248163722207|35.8596519253872
국민은행|범물동지점|053-781-0091|대구광역시  수성구 범물동 1330-2|대구 수성구 지범로 206,(범물동)|8165|128.6410442|35.81986764
국민은행|범어동지점|053-751-0661|대구광역시  수성구 범어동 197-2|대구 수성구 달구벌대로 2470,1층(범어동,동신빌딩)|6187|128.6329654|35.85864749
국민은행|무열대(출장소)|053-744-0295|대구 수성구 만촌동 사서함 503-17|대구 수성구 무열로 56,사서함503-17호(만촌동)|7528|128.6487539|35.86200031
국민은행|대구메트로팔레스지점|053-745-8794|대구광역시 수성구 만촌동 1356-7 롯데메트로팔레스 아파트 단지내 상가 221동 102호|대구광역시 수성구 동원로 123,(만촌동,메트로팔레스2단지아파트)|2154|128.6358435|35.86898583
국민은행|황금네거리지점|053-767-8900|대구 수성구 두산동 113 sk리더스뷰|대구 수성구 동대구로 95,(두산동,수성SK리더스뷰아파트)|6763|128.6225419|35.83778131
국민은행|수성교지점|053-741-6791|대구광역시 수성구 수성동1가 45-3 외 18|대구 수성구 달구벌대로 2296,(수성동1가)|8039|128.6134864|35.85949466
국민은행|대신동지점|053-252-9965|대구광역시 중구 대신동 115-9|대구 중구 큰장로 134,(대신동)|6035|128.5796862|35.86991059
국민은행|남산동지점|053-253-2180|대구광역시  중구 남산동 651-18,19|대구 중구 명륜로 69,(남산동)|6129|128.5924901|35.86176818
국민은행|대구지점|053-252-3306|대구광역시  중구 남일동 138-3|대구 중구 중앙대로 401,(남일동)|8013|128.5937513|35.86902549
국민은행|한남대/오정골(출장소)|042-639-8012|대전 대덕구 오정동 165-8번지 한남대학교 56주년기념관|대전 대덕구 한남로 70,56주년기념관(오정동,한남대학교)|7104|127.42243181343733|36.3522728276811
국민은행|용전동지점|042-627-1601|대전 대덕구 중리동 126-5번지|대전 대덕구 계족로 536 (중리동)|4590|127.4325875253|36.3595098562
국민은행|신탄진지점|042-932-8321|대전 대덕구 석봉동 309-11번지|대전 대덕구 대덕대로 1554 (석봉동)|7328|127.42108678184843|36.449112373204564
국민은행|송촌동지점|042-631-0524|대전광역시  대덕구 송촌동 447-5|대전 대덕구 동춘당로 115,(송촌동)|7360|127.4366673|36.36544275
국민은행|한국수자원공사(출장소)|042-633-1151|대전 대덕구 연축동 산6-2번지 본관2층|대전 대덕구 신탄진로 200, 본관2층 (연축동)|9296|127.42373098263461|36.39791698462851
국민은행|대전가양동지점|042-624-4-51|대전 동구 가양동 412-13번지|대전 동구 우암로 250 (가양동)|7247|127.44396805655592|36.344288760568766
국민은행|가오동지점|042-286-0350|대전 동구 가오동 604번지|대전 동구 동구청로 101 (가오동)|5423|127.45616926259957|36.307056679871145
국민은행|대전원동(출장소)|042-253-6203|대전광역시  동구 원동 36-1|대전 동구 대전로 753,(원동)|4516|127.434591|36.32707834
국민은행|복수동지점|042-582-3081|대전광역시 서구 복수동 619번지|대전 서구 복수동로 57,(복수동)|5313|127.3787858|36.29948662
국민은행|도안가수원지점|042-584-3701|대전 서구 가수원동 1061번지|대전 서구 도안동로 3 (가수원동)|7438|127.35269919516726|36.30553946059651
국민은행|배재대학교(출장소)|042-533-8314|대전광역시  서구 도마동 439-6외(배재대학교21세기관1층)|대전 서구 배재로 155-40,(도마동,배재대학교)|9180|127.3672372|36.32105007
국민은행|둔산갤러리아지점|042-480-2300|대전광역시  서구 둔산동 1278|대전 서구 대덕대로 212,(둔산동)|4781|127.3791673942|36.3516167985
국민은행|둔산선사종합금융센터|042-480-6500|대전광역시  서구 둔산동 941|대전 서구 대덕대로 294,(둔산동)|7483|127.3798185|36.35906564
국민은행|둔산크로바지점|042-485-2110|대전광역시  서구 둔산동 1502|대전 서구 문예로 55,(둔산동)|7409|127.3895408|36.35149331
국민은행|도마동지점|042-535-9413|대전광역시  서구 도마동 143-15 외|대전 서구 도산로 64,(도마동)|7221|127.3798074|36.31455113
국민은행|월평동지점|042-489-5121|대전광역시  서구 월평동 517번지|대전 서구 월평중로 25,(월평동)|7454|127.3636267|36.35696401
국민은행|탄방역지점|042-477-2511|대전 서구 탄방동 642번지 대전우리병원 1층|대전 서구 문정로48번길 70,1층(탄방동,대전우리들병원)|7496|127.38404710335783|36.3436497731537
국민은행|관저동지점|042-544-9411|대전광역시 서구 관저동 1008번지 리틀파워죤|대전 서구 관저중로 98,2층(관저동,리틀파워존)|4901|127.3350351|36.30007142
국민은행|반석동(출장소)|042-824-6760|대전광역시 유성구 반석동 639-1|대전 유성구 반석로 23,2층(반석동,제일프라자)|4369|127.3122918|36.39147274
국민은행|대덕특구지점|042-862-5001|대전광역시  유성구 도룡동 386-2|대전 유성구 대덕대로 593,(도룡동)|4684|127.3778503|36.38612866
국민은행|대덕테크노밸리종합금융센터|042-935-0571|대전광역시 유성구 관평동 913 테크노클리닉빌딩|대전 유성구 테크노4로 141,(관평동,테크노크리닉빌딩)|4576|127.3874572|36.42196071
국민은행|유성도안지점|042-820-0401|대전 유성구 봉명동 1035-1번지|대전 유성구 도안대로 512-11,(봉명동)|7706|127.3414532|36.34621892
국민은행|한국과학기술정보연구원(출장소)|042-863-3010|대전 유성구 어은동 52-11번지 한국과학기술정보연구원 1층|대전 유성구 대학로 245, 1층 (어은동,한국과학기술정보연구원)|4888|127.3589466|36.3655321
국민은행|한밭대학교(출장소)|042-823-5990|대전광역시  유성구 덕명동 산16-1|대전 유성구 동서대로 125,(덕명동 산16-1)|9915|127.302023|36.35550267
국민은행|대덕이노폴리스(출장소)|042-671-0295|대전 유성구 용산동 533-1번지 미건테크노월드2차 1층|대전 유성구 테크노2로 187, 1층 (용산동,미건테크노월드2차)|2549|127.4061782535|36.4239531485
국민은행|노은지점|042-477-6180|대전광역시  유성구 지족동 901-3|대전 유성구 노은로 174,2층(지족동,도원프라자)|5382|127.317623|36.37365153
국민은행|유성지점|042-825-2060|대전광역시  유성구 봉명동 468-3|대전 유성구 계룡로 64,(봉명동)|4613|127.3377539|36.35426432
국민은행|유성죽동(출장소)|042-824-9021|대전 유성구 죽동 704-4번지 서진프라자 2층|대전 유성구 죽동로297번길 76, 2층 (죽동,서진프라자)|2565|127.3384240594|36.3701086778
