##NAME|SUBNAME|TELNUM|ADDR|NEWADDR|CODE|XCOORD|YCOORD
부산은행|영도금융센터|051-416-2421|부산광역시 영도구 절영로 27 (대교동2가)|부산광역시 영도구 절영로 27 (대교동2가)|026|129.0398202|35.0918350
부산은행|영도동삼동지점|051-415-0063|부산광역시 영도구 동삼로 56, 한나타워 3층 (동삼동)|부산광역시 영도구 동삼로 56, 한나타워 3층 (동삼동)|355|129.071031|35.078410
부산은행|영선동지점|051-414-9646|부산광역시 영도구 영선대로 75 (영선동2가)|부산광역시 영도구 영선대로 75 (영선동2가)|053|129.0417010|35.0877903
부산은행|영주동영업소지점|051-463-8012|부산 중구 대영로 224 (영주동)|부산 중구 대영로 224 (영주동)|392|129.035256|35.111835
부산은행|오륜대영업소지점|051-514-9711|부산광역시 금정구 무학송로 106 (부곡동)||270|129.0936097|35.2405332
부산은행|온천3동영업소지점|051-503-8071|부산광역시 동래구 아시아드대로 228번길 14 (온천동)|부산광역시 동래구 아시아드대로 228번길 14 (온천동)|323|129.0677726|35.2036433
부산은행|온천동금융센터|051-555-1461|부산광역시 동래구 금강공원로 13-1 (온천동)|부산광역시 동래구 금강공원로 13-1 (온천동)|025|129.0828908|35.2184016
부산은행|용당지점|051-626-7761|부산광역시 남구 유엔평화로 165 (용당동)|부산광역시 남구 유엔평화로 165 (용당동)|217|129.0984596|35.1219451
부산은행|용호동지점|051-623-1691|부산광역시 남구 용호로 141 (용호동)|부산광역시 남구 용호로 141 (용호동)|083|129.112249|35.1194976
부산은행|우암동지점|051-632-9023|부산광역시 남구 우암로 148 (우암동)|부산광역시 남구 우암로 148 (우암동)|265|129.0803866|35.1234647
부산은행|을숙도영업소지점|051-203-1985|부산광역시 사하구 하신번영로 387 (하단동)||329|128.9604685|35.1156710
부산은행|이기대영업소지점|051-626-8845|부산 남구 용호로 190-1 (용호동)|부산 남구 용호로 190-1 (용호동)|275|129.1107158657|35.1152835304
부산은행|장림동지점|051-263-5101|부산광역시 사하구 장림번영로 35 (장림동)|부산광역시 사하구 장림번영로 35 (장림동)|077|128.9691778|35.0808627
부산은행|장산지점|051-702-1824|부산광역시 해운대구 세실로 43 (좌동)|부산광역시 해운대구 세실로 43 (좌동)|278|129.1784022|35.1686441
부산은행|장전동지점|051-512-1011|부산광역시 금정구 금정로 75 (장전동)|부산광역시 금정구 금정로 75 (장전동)|059|129.0862954|35.2314431
부산은행|재송동지점|051-782-1161|부산광역시 해운대구 재반로 111-1 (재송동)|부산광역시 해운대구 재반로 111-1 (재송동)|225|129.1263620|35.1885152
부산은행|전포동지점|051-816-3451|부산광역시 부산진구 중앙대로 807 (부전동)|부산광역시 부산진구 중앙대로 807 (부전동)|038|129.0634170|35.1638845
부산은행|전포역지점|051-802-1236|부산광역시 부산진구 전포대로 200 (전포동)|부산광역시 부산진구 전포대로 200 (전포동)|066|129.0657706|35.1543525
부산은행|전포카페거리지점|051-805-7333|부산광역시 부산진구 동천로 55 (부전동)|부산광역시 부산진구 동천로 55 (부전동)|096|129.0621679|35.153716
부산은행|정관모전지점||부산광역시 기장군 정관면 정관로 395 (모전리)|부산광역시 기장군 정관면 정관로 395 (모전리)|368|129.1660006|35.3341756
부산은행|정관지점|051-727-3270|부산광역시 기장군 정관면 정관7로 3 (매학리,광장아울렛) 101호|부산광역시 기장군 정관면 정관7로 3 (매학리,광장아울렛) 101호|175|129.1759789|35.322311
부산은행|좌3동영업소지점|051-747-8142|부산광역시 해운대구 좌동순환로 76 (좌동)|부산광역시 해운대구 좌동순환로 76 (좌동)|325|129.1675082|35.1730964
부산은행|좌동지점|051-701-0053|부산광역시 해운대구 대천로 103번길 29 (좌동)|부산광역시 해운대구 대천로 103번길 29 (좌동)|267|129.1744454|35.1778139
부산은행|중구청영업소지점|051-465-3520|부산광역시 중구 중구로 120 (대청동1가)|부산광역시 중구 중구로 120 (대청동1가)|308|129.0325965|35.1066695
부산은행|중부지점|051-248-3961|부산 중구 중앙대로 21 1층 (중앙동6가,부산데파트)|부산 중구 중앙대로 21 1층 (중앙동6가,부산데파트)|023|129.0361933|35.0994079
부산은행|중앙동금융센터|051-469-0181|부산광역시 중구 중앙대로 72 (중앙동4가)|부산광역시 중구 중앙대로 72 (중앙동4가)|015|129.0366263|35.1041627
부산은행|차량등록구포영업소지점|051-336-5365|부산광역시 북구 낙동대로 1697 도시철도 구포역 2층 (구포동)|부산광역시 북구 낙동대로 1697 도시철도 구포역 2층 (구포동)|319|128.9929293|35.2043490
부산은행|차량등록금련산영업소지점|051-622-4371|부산광역시 수영구 수영로 지하482 (남천동)|부산광역시 수영구 수영로 지하482 (남천동)|322|129.1107704|35.1490511
부산은행|차량등록명지영업소지점|051-271-8027|부산광역시 강서구 명지오션시티10로 61, 차량등록명지사업소내 (명지동)|부산광역시 강서구 명지오션시티10로 61, 차량등록명지사업소내 (명지동)|342|128.9030531|35.0874275
부산은행|차량등록부전영업소지점|051-808-1596|부산광역시 부산진구 중앙대로 지하786 (양정동)|부산광역시 부산진구 중앙대로 지하786 (양정동)|296|129.0634326|35.1631864
부산은행|청학동지점|051-416-2425|부산광역시 영도구 태종로 321 (청학동)|부산광역시 영도구 태종로 321 (청학동)|046|129.0611578|35.0966723
부산은행|초량동지점|051-468-3391|부산광역시 동구 중앙대로 251번길 29 (초량동)|부산광역시 동구 중앙대로 251번길 29 (초량동)|030|129.0401534|35.1197168
부산은행|초읍동지점|051-816-5441|부산광역시 부산진구 성지로 52 (연지동)|부산광역시 부산진구 성지로 52 (연지동)|188|129.0549611|35.1752543
부산은행|충무동지점|051-242-3571|부산광역시 서구 충무대로 280 (충무동1가)|부산광역시 서구 충무대로 280 (충무동1가)|024|129.0244806|35.0955929
부산은행|토곡지점|051-758-2562|부산광역시 연제구 과정로 140 (연산동)|부산광역시 연제구 과정로 140 (연산동)|256|129.1073956|35.1836722
부산은행|팔송지점|051-516-8552|부산광역시 금정구 중앙대로 2089 (남산동)|부산광역시 금정구 중앙대로 2089 (남산동)|099|129.0924451|35.2707758
부산은행|하단동금융센터|051-205-3261|부산광역시 사하구 하신중앙로 348 (하단동)|부산광역시 사하구 하신중앙로 348 (하단동)|101|128.9681495|35.1056297
부산은행|학장동지점|051-328-3051|부산광역시 사상구 대동로 98 (학장동)|부산광역시 사상구 대동로 98 (학장동)|251|128.978344|35.1380267
부산은행|해변시장영업소지점|051-611-8195|부산광역시 수영구 광안해변로 15번길 77, 해변시장상가 101호 (남천동)||318|129.1090801|35.1390252
부산은행|해운대구청영업소지점|051-746-3931|부산광역시 해운대구 중동2로 11 (중동)|부산광역시 해운대구 중동2로 11 (중동)|309|129.1638891|35.1633582
부산은행|해운대금융센터|051-746-1351|부산광역시 해운대구 중동1로 35-1 (중동)|부산광역시 해운대구 중동1로 35-1 (중동)|032|129.1635196|35.1624927
부산은행|해운대우동지점|051-744-5490|부산 해운대구 해운대로 407 (우동)|부산 해운대구 해운대로 407 (우동)|196|129.140698|35.167876
부산은행|해운대중동지점|051-741-6822|부산광역시 해운대구 좌동순환로 433번길 38-22 (중동)|부산광역시 해운대구 좌동순환로 433번길 38-22 (중동)|371|129.1787005|35.1615805
부산은행|화명대천영업소지점|051-331-7214|부산광역시 북구 금곡대로 366 (화명동)||313|129.0142959|35.2410243
부산은행|화명동지점|051-361-2378|부산광역시 북구 화명신도시로 120 (화명동)|부산광역시 북구 화명신도시로 120 (화명동)|108|129.0111461|35.2346082
부산은행|화명수정카이저지점|051-342-5841|부산 북구 금곡대로 166 (화명동) 롯데캐슬카이저 상가|부산 북구 금곡대로 166 (화명동) 롯데캐슬카이저 상가|169|129.009533|35.222734
부산은행|화전공단지점|051-971-8899|부산광역시 강서구 화전산단6로 71, 부산기계공업조합 1층 (화전동)|부산광역시 강서구 화전산단6로 71, 부산기계공업조합 1층 (화전동)|195|128.8749232|35.1001945
부산은행|강남지점|02-598-6191|서울특별시 서초구 강남대로 279 (서초동)|서울특별시 서초구 강남대로 279 (서초동)|103|127.0316181|37.4880724
부산은행|구로디지털지점|02-2082-2540|서울특별시 구로구 디지털로 288, 대륭포스트타워1차 213호 (구로동)|서울특별시 구로구 디지털로 288, 대륭포스트타워1차 213호 (구로동)|347|126.895661|37484044
부산은행|서울영업부지점|02-777-6191|서울특별시 중구 무교로 6 (을지로1가)|서울특별시 중구 무교로 6 (을지로1가)|070|126.9793676|37.5661432
부산은행|성수동지점|02-499-9574|서울 성동구 아차산로 92 203호 (성수동2가,광명타워)|서울 성동구 아차산로 92 203호 (성수동2가,광명타워)|388|127.0542963|37.5448668
부산은행|여의도지점|02-783-6191|서울 영등포구 국제금융로2길 24 10층 (여의도동,삼성생명(주)여의도빌딩)|서울 영등포구 국제금융로2길 24 10층 (여의도동,삼성생명(주)여의도빌딩)|116|126.9248388919|37.5243056909
부산은행|잠실지점|02-414-9156|서울 송파구 백제고분로 91 2층 (잠실동,LK빌딩)|서울 송파구 백제고분로 91 2층 (잠실동,LK빌딩)|391|127.079382|37.508580
부산은행|홍대역지점|02-335-6825|서울 마포구 양화로 156 2층 202호, 203호 (동교동,LG팰리스빌딩)|서울 마포구 양화로 156 2층 202호, 203호 (동교동,LG팰리스빌딩)|385|126.9234546|37.5560513
부산은행|무거동지점|052-225-2436|울산광역시 남구 대학로 148 (무거동)|울산광역시 남구 대학로 148 (무거동)|192|129.2627001|35.5477459
부산은행|삼산동지점|052-258-0500|울산광역시 남구 삼산로 262 (삼산동)|울산광역시 남구 삼산로 262 (삼산동)|139|129.3358155|35.5387508
부산은행|야음동지점|052-276-7930|울산 남구 수암로 230 (야음동)|울산 남구 수암로 230 (야음동)|186|129.330826|35.524827
부산은행|언양지점|052-262-2112|울산광역시 울주군 삼남면 중평로 27|울산광역시 울주군 삼남면 중평로 27|183|129.1198671|35.5577113
부산은행|울산영업부지점|052-267-5301|울산 남구 두왕로154번길 13 (선암동)|울산 남구 두왕로154번길 13 (선암동)|111|129.310795|35.515491
부산은행|울산중앙지점|052-243-2100|울산 중구 번영로 329 (옥교동) (센트럴프라자1층)||133|129.3234513247913|35.554840718538365
부산은행|울산호계지점|052-285-2121|울산광역시 북구 호계로 328 (신천동)|울산광역시 북구 호계로 328 (신천동)|172|129.3504762|35.6324076
부산은행|인천남동공단지점|032-822-8966|인천광역시 남동구 은청로 9 (고잔동)|인천광역시 남동구 은청로 9 (고잔동)|361|126.6941424|37.4076710
