##NAME|TELNUM|NEWADDR|ID|ID2|TYPE|SIZE|SUBJ1|SUBJ2|SUBJ3|SUBJ4@@PACADEMY
인서울학원|033-651-4848|강원도 강릉시 강릉대로 411 , 2층 (포남동)|3000011421|1283|학교교과교습학원|2|입시.검정 및 보습|보습|영어(중등B반)|보통교과
인서울학원|033-651-4848|강원도 강릉시 강릉대로 411 , 2층 (포남동)|3000011421|1283|학교교과교습학원|2|입시.검정 및 보습|보습|수학(중등A반)|보통교과
인서울학원|033-651-4848|강원도 강릉시 강릉대로 411 , 2층 (포남동)|3000011421|1283|학교교과교습학원|2|입시.검정 및 보습|보습|수학(중등B반)|보통교과
인서울학원|033-651-4848|강원도 강릉시 강릉대로 411 , 2층 (포남동)|3000011421|1283|학교교과교습학원|2|입시.검정 및 보습|보습|국어논술(고등A반)|보통교과
인서울학원|033-651-4848|강원도 강릉시 강릉대로 411 , 2층 (포남동)|3000011421|1283|학교교과교습학원|2|입시.검정 및 보습|보습|국언논술(고등B반)|보통교과
인서울학원|033-651-4848|강원도 강릉시 강릉대로 411 , 2층 (포남동)|3000011421|1283|학교교과교습학원|2|입시.검정 및 보습|보습|영어(고등A반)|보통교과
인서울학원|033-651-4848|강원도 강릉시 강릉대로 411 , 2층 (포남동)|3000011421|1283|학교교과교습학원|2|입시.검정 및 보습|보습|영어(고등B반)|보통교과
인서울학원|033-651-4848|강원도 강릉시 강릉대로 411 , 2층 (포남동)|3000011421|1283|학교교과교습학원|2|입시.검정 및 보습|보습|수학(고등A반)|보통교과
인서울학원|033-651-4848|강원도 강릉시 강릉대로 411 , 2층 (포남동)|3000011421|1283|학교교과교습학원|2|입시.검정 및 보습|보습|수학(고등B반)|보통교과
인우학원|033-644-1253|강원도 강릉시 범일로 647 , 내곡현대상가2층 (내곡동)|3000010675|1212|학교교과교습학원|3|입시.검정 및 보습|보습|수학(고등)|보통교과
인우학원|033-644-1253|강원도 강릉시 범일로 647 , 내곡현대상가2층 (내곡동)|3000010675|1212|학교교과교습학원|3|입시.검정 및 보습|보습|영어(고등)|보통교과
인우학원|033-644-1253|강원도 강릉시 범일로 647 , 내곡현대상가2층 (내곡동)|3000010675|1212|학교교과교습학원|3|입시.검정 및 보습|보습|국어,영어,수학,사회,과학(초등)|보통교과
인우학원|033-644-1253|강원도 강릉시 범일로 647 , 내곡현대상가2층 (내곡동)|3000010675|1212|학교교과교습학원|3|입시.검정 및 보습|보습|수학(초등)|보통교과
인우학원|033-644-1253|강원도 강릉시 범일로 647 , 내곡현대상가2층 (내곡동)|3000010675|1212|학교교과교습학원|3|입시.검정 및 보습|보습|국어,영어,수학,사회,과학(중등)|보통교과
인우학원|033-644-1253|강원도 강릉시 범일로 647 , 내곡현대상가2층 (내곡동)|3000010675|1212|학교교과교습학원|3|입시.검정 및 보습|보습|수학(중등)|보통교과
인우학원|033-644-1253|강원도 강릉시 범일로 647 , 내곡현대상가2층 (내곡동)|3000010675|1212|학교교과교습학원|3|입시.검정 및 보습|보습|영어(중등)|보통교과
임마누엘음악학원|033-643-0270|강원도 강릉시 강변로410번길 31-5 (입암동, 태평양임대아파트)|6456|817|학교교과교습학원|2|예능(대)|음악|피아노-초급|예능(중)
임마누엘음악학원|033-643-0270|강원도 강릉시 강변로410번길 31-5 (입암동, 태평양임대아파트)|6456|817|학교교과교습학원|2|예능(대)|음악|피아노-중급|예능(중)
임마누엘음악학원|033-643-0270|강원도 강릉시 강변로410번길 31-5 (입암동, 태평양임대아파트)|6456|817|학교교과교습학원|2|예능(대)|음악|피아노-고급|예능(중)
임마누엘음악학원|033-643-0270|강원도 강릉시 강변로410번길 31-5 (입암동, 태평양임대아파트)|6456|817|학교교과교습학원|2|예능(대)|음악|성악|예능(중)
임마누엘음악학원|033-643-0270|강원도 강릉시 강변로410번길 31-5 (입암동, 태평양임대아파트)|6456|817|학교교과교습학원|2|예능(대)|음악|바이올린|예능(중)
임마누엘음악학원|033-643-0270|강원도 강릉시 강변로410번길 31-5 (입암동, 태평양임대아파트)|6456|817|학교교과교습학원|2|예능(대)|음악|기타|예능(중)
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|국어(초,중,고등)|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|영어(초,중,고등)|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|수학(초,중,고등)|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|사회(초,중,고등)|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|과학(초,중,고등)|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|한자(초,중,고등)|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|사고력수학(초,중,고등)|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|사회플러스온(초,중,고등)|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|과학플러스온(초,중,고등)|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|스쿨수학(초,중,고등)|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|스쿨수학2(초,중,고등)|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|수학공부와락|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|영어공부와락|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|국어공부와락|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|사회공부와락|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|과학공부와락|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|해피톡|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|화상영어|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|국어창의독서|보통교과
입암드림학원|033-647-0905|강원도 강릉시 성덕로 328-15 , 금호어울림 (입암동)|3000010178|1176|학교교과교습학원|5|입시.검정 및 보습|보습|논술(중등)|보통교과
정상어학원|033-655-0579|강원도 강릉시 솔올로5번길 40 , 5층 (교동)|3000012161|1343|학교교과교습학원|4|국제화|실용외국어(유아/초・중・고)|초등영어회화|외국어
정상어학원|033-655-0579|강원도 강릉시 솔올로5번길 40 , 5층 (교동)|3000012161|1343|학교교과교습학원|4|국제화|실용외국어(유아/초・중・고)|중등영어회화|외국어
정상어학원|033-655-0579|강원도 강릉시 솔올로5번길 40 , 5층 (교동)|3000012161|1343|학교교과교습학원|4|국제화|실용외국어(유아/초・중・고)|고등영어회화|외국어
정상어학원|033-655-0579|강원도 강릉시 솔올로5번길 40 , 5층 (교동)|3000012161|1343|학교교과교습학원|4|입시.검정 및 보습|보습|초등수학|보통교과
정상어학원|033-655-0579|강원도 강릉시 솔올로5번길 40 , 5층 (교동)|3000012161|1343|학교교과교습학원|4|입시.검정 및 보습|보습|중등수학|보통교과
정상어학원|033-655-0579|강원도 강릉시 솔올로5번길 40 , 5층 (교동)|3000012161|1343|학교교과교습학원|4|입시.검정 및 보습|보습|고등수학|보통교과
정석옥천점학원|033-648-9533|강원도 강릉시 옥천로 32 (옥천동)|6282|802|학교교과교습학원|3|입시.검정 및 보습|보습|수학중등|보통교과
정석옥천점학원|033-648-9533|강원도 강릉시 옥천로 32 (옥천동)|6282|802|학교교과교습학원|3|입시.검정 및 보습|보습|수학고등|보통교과
정석학원입암점||강원도 강릉시 성덕로 316-17 , 2층 (입암동)|3000010737|1218|학교교과교습학원|4|입시.검정 및 보습|보습|초등|보통교과
정석학원입암점||강원도 강릉시 성덕로 316-17 , 2층 (입암동)|3000010737|1218|학교교과교습학원|4|입시.검정 및 보습|보습|중등|보통교과
정석학원입암점||강원도 강릉시 성덕로 316-17 , 2층 (입암동)|3000010737|1218|학교교과교습학원|4|입시.검정 및 보습|보습|고등|보통교과
정성훈색소폰실용음악학원||강원도 강릉시 성덕포남로 172 , 1층 (포남동)|3000010765|1222|평생직업교육학원|2|기예(대)|실용음악(성악)|색소폰(초급)|기예(중)
정성훈색소폰실용음악학원||강원도 강릉시 성덕포남로 172 , 1층 (포남동)|3000010765|1222|평생직업교육학원|2|기예(대)|실용음악(성악)|색소폰(중급)|기예(중)
정성훈색소폰실용음악학원||강원도 강릉시 성덕포남로 172 , 1층 (포남동)|3000010765|1222|평생직업교육학원|2|기예(대)|실용음악(성악)|색소폰(고급)|기예(중)
정성훈수학학원|033-646-3721|강원도 강릉시 경강로 2170 , 2층 (옥천동)|6033|472|학교교과교습학원|2|입시.검정 및 보습|보습|수학(초등)|보통교과
정성훈수학학원|033-646-3721|강원도 강릉시 경강로 2170 , 2층 (옥천동)|6033|472|학교교과교습학원|2|입시.검정 및 보습|보습|수학(중등)|보통교과
정성훈수학학원|033-646-3721|강원도 강릉시 경강로 2170 , 2층 (옥천동)|6033|472|학교교과교습학원|2|입시.검정 및 보습|보습|수학(고등)|보통교과
정성훈수학학원|033-646-3721|강원도 강릉시 경강로 2170 , 2층 (옥천동)|6033|472|학교교과교습학원|2|입시.검정 및 보습|보습|수학(고등특강)|보통교과
정연선수학학원|033-642-2007|강원도 강릉시 경강로 2241 (포남동)|8446|972|학교교과교습학원|2|입시.검정 및 보습|보습|수학(고등)|보통교과
정연선수학학원|033-642-2007|강원도 강릉시 경강로 2241 (포남동)|8446|972|학교교과교습학원|2|입시.검정 및 보습|보습|수학(중등)|보통교과
정진입시학원|033-646-0061|강원도 강릉시 경강로 2158-1 , 2층 (옥천동)|1000000962|685|학교교과교습학원|2|입시.검정 및 보습|보습|수학(중등)|보통교과
정진입시학원|033-646-0061|강원도 강릉시 경강로 2158-1 , 2층 (옥천동)|1000000962|685|학교교과교습학원|2|입시.검정 및 보습|보습|국어(고등)|보통교과
정진입시학원|033-646-0061|강원도 강릉시 경강로 2158-1 , 2층 (옥천동)|1000000962|685|학교교과교습학원|2|입시.검정 및 보습|보습|국어(중등)|보통교과
정진입시학원|033-646-0061|강원도 강릉시 경강로 2158-1 , 2층 (옥천동)|1000000962|685|학교교과교습학원|2|입시.검정 및 보습|보습|영어(중등)|보통교과
정진입시학원|033-646-0061|강원도 강릉시 경강로 2158-1 , 2층 (옥천동)|1000000962|685|학교교과교습학원|2|입시.검정 및 보습|보습|영어(고등)|보통교과
정진입시학원|033-646-0061|강원도 강릉시 경강로 2158-1 , 2층 (옥천동)|1000000962|685|학교교과교습학원|2|입시.검정 및 보습|보습|수학(고등)|보통교과
제니스학원|033-652-0428|강원도 강릉시 경강로 2156 , 3층 (옥천동)|1000000042|248|학교교과교습학원|2|입시.검정 및 보습|보습|수학(고등)|보통교과
제니스학원|033-652-0428|강원도 강릉시 경강로 2156 , 3층 (옥천동)|1000000042|248|학교교과교습학원|2|입시.검정 및 보습|보습|영어(중등)|보통교과
제니스학원|033-652-0428|강원도 강릉시 경강로 2156 , 3층 (옥천동)|1000000042|248|학교교과교습학원|2|입시.검정 및 보습|보습|영어(고등)|보통교과
제니스학원|033-652-0428|강원도 강릉시 경강로 2156 , 3층 (옥천동)|1000000042|248|학교교과교습학원|2|입시.검정 및 보습|보습|수학(중등)|보통교과
제우스영수학원|033-655-3355|강원도 강릉시 경강로2539번길 15 , 3층 (견소동)|7749|905|학교교과교습학원|3|입시.검정 및 보습|보습|영어초등|보통교과
제우스영수학원|033-655-3355|강원도 강릉시 경강로2539번길 15 , 3층 (견소동)|7749|905|학교교과교습학원|3|입시.검정 및 보습|보습|영어중등A|보통교과
제우스영수학원|033-655-3355|강원도 강릉시 경강로2539번길 15 , 3층 (견소동)|7749|905|학교교과교습학원|3|입시.검정 및 보습|보습|영어중등B|보통교과
제우스영수학원|033-655-3355|강원도 강릉시 경강로2539번길 15 , 3층 (견소동)|7749|905|학교교과교습학원|3|입시.검정 및 보습|보습|수학초등|보통교과
제우스영수학원|033-655-3355|강원도 강릉시 경강로2539번길 15 , 3층 (견소동)|7749|905|학교교과교습학원|3|입시.검정 및 보습|보습|수학중등A|보통교과
제우스영수학원|033-655-3355|강원도 강릉시 경강로2539번길 15 , 3층 (견소동)|7749|905|학교교과교습학원|3|입시.검정 및 보습|보습|수학중등B|보통교과
조은음악학원|033-642-7755|강원도 강릉시 정원로 53-5 , 2층 (교동, 부영아파트)|6645|841|학교교과교습학원|2|예능(대)|음악|피아노초급|예능(중)
조은음악학원|033-642-7755|강원도 강릉시 정원로 53-5 , 2층 (교동, 부영아파트)|6645|841|학교교과교습학원|2|예능(대)|음악|피아노중급|예능(중)
조은음악학원|033-642-7755|강원도 강릉시 정원로 53-5 , 2층 (교동, 부영아파트)|6645|841|학교교과교습학원|2|예능(대)|음악|피아노고급|예능(중)
조은음악학원|033-642-7755|강원도 강릉시 정원로 53-5 , 2층 (교동, 부영아파트)|6645|841|학교교과교습학원|2|예능(대)|음악|입시반|예능(중)
조이피아노학원||강원도 강릉시 하평4길 50 , 1층 (포남동)|3000010780|1224|학교교과교습학원|2|예능(대)|음악|피아노(초)|예능(중)
조이피아노학원||강원도 강릉시 하평4길 50 , 1층 (포남동)|3000010780|1224|학교교과교습학원|2|예능(대)|음악|피아노(중)|예능(중)
조이피아노학원||강원도 강릉시 하평4길 50 , 1층 (포남동)|3000010780|1224|학교교과교습학원|2|예능(대)|음악|피아노(고)|예능(중)
조이피아노학원||강원도 강릉시 하평4길 50 , 1층 (포남동)|3000010780|1224|학교교과교습학원|2|예능(대)|음악|리코더|예능(중)
종로학원하늘교육강릉교동학원||강원도 강릉시 솔올로 74 , 2층 (교동)|3000012564|1388|학교교과교습학원|5|입시.검정 및 보습|보습|초등수학|보통교과
종로학원하늘교육강릉교동학원||강원도 강릉시 솔올로 74 , 2층 (교동)|3000012564|1388|학교교과교습학원|5|입시.검정 및 보습|보습|중등수학|보통교과
주니어랩스쿨강릉초당학원|033-653-5105|강원도 강릉시 연당길 78 (초당동)|6861|858|학교교과교습학원|2|입시.검정 및 보습|보습|초등영어|보통교과
주니어랩스쿨강릉초당학원|033-653-5105|강원도 강릉시 연당길 78 (초당동)|6861|858|학교교과교습학원|2|입시.검정 및 보습|보습|중등영어|보통교과
주니어랩스쿨강릉초당학원|033-653-5105|강원도 강릉시 연당길 78 (초당동)|6861|858|학교교과교습학원|2|입시.검정 및 보습|보습|고등영어|보통교과
주니어로봇공학교실학원|033-643-9696|강원도 강릉시 솔올로 78 , 3층 (교동)|9922|1118|학교교과교습학원|6|기타(대)|금속|정규과정|기타(중)
주니어로봇공학교실학원|033-643-9696|강원도 강릉시 솔올로 78 , 3층 (교동)|9922|1118|학교교과교습학원|6|기타(대)|금속|키즈(유아)|기타(중)
주니어로봇공학교실학원|033-643-9696|강원도 강릉시 솔올로 78 , 3층 (교동)|9922|1118|학교교과교습학원|6|기타(대)|금속|전자|기타(중)
주니어로봇공학교실학원|033-643-9696|강원도 강릉시 솔올로 78 , 3층 (교동)|9922|1118|학교교과교습학원|6|기타(대)|금속|휴머노이드|기타(중)
주니어로봇공학교실학원|033-643-9696|강원도 강릉시 솔올로 78 , 3층 (교동)|9922|1118|학교교과교습학원|6|기타(대)|금속|S/W|기타(중)
주니어로봇공학교실학원|033-643-9696|강원도 강릉시 솔올로 78 , 3층 (교동)|9922|1118|학교교과교습학원|6|입시.검정 및 보습|보습|생명공학|보통교과
주니어로봇공학교실학원|033-643-9696|강원도 강릉시 솔올로 78 , 3층 (교동)|9922|1118|학교교과교습학원|6|입시.검정 및 보습|보습|실험과학|보통교과
주니어로봇공학교실학원|033-643-9696|강원도 강릉시 솔올로 78 , 3층 (교동)|9922|1118|학교교과교습학원|6|기타(대)|기타(중)|드론|기타(중)
주니어로봇공학교실학원|033-643-9696|강원도 강릉시 솔올로 78 , 3층 (교동)|9922|1118|학교교과교습학원|6|기타(대)|기타(중)|아두이노|기타(중)
주문진더웰학원|033-662-6242|강원도 강릉시 연곡면 영진3길 26-6 , 2층 (연곡면)|3000010887|1236|학교교과교습학원|5|입시.검정 및 보습|보습|수학(초등)|보통교과
주문진더웰학원|033-662-6242|강원도 강릉시 연곡면 영진3길 26-6 , 2층 (연곡면)|3000010887|1236|학교교과교습학원|5|입시.검정 및 보습|보습|수학(중등)|보통교과
주문진더웰학원|033-662-6242|강원도 강릉시 연곡면 영진3길 26-6 , 2층 (연곡면)|3000010887|1236|학교교과교습학원|5|입시.검정 및 보습|보습|영어(초등)|보통교과
주문진더웰학원|033-662-6242|강원도 강릉시 연곡면 영진3길 26-6 , 2층 (연곡면)|3000010887|1236|학교교과교습학원|5|입시.검정 및 보습|보습|영어(중등)|보통교과
주문진더웰학원|033-662-6242|강원도 강릉시 연곡면 영진3길 26-6 , 2층 (연곡면)|3000010887|1236|학교교과교습학원|5|입시.검정 및 보습|보습|고등수학|보통교과
주문진더웰학원|033-662-6242|강원도 강릉시 연곡면 영진3길 26-6 , 2층 (연곡면)|3000010887|1236|학교교과교습학원|5|입시.검정 및 보습|보습|고등영어|보통교과
주문진율곡학원||강원도 강릉시 주문진읍 신리천로 56 , 3층 (주문진읍)|3000011625|1306|학교교과교습학원|3|입시.검정 및 보습|보습|영어(초등)|보통교과
주문진율곡학원||강원도 강릉시 주문진읍 신리천로 56 , 3층 (주문진읍)|3000011625|1306|학교교과교습학원|3|입시.검정 및 보습|보습|영어(중등)|보통교과
주문진율곡학원||강원도 강릉시 주문진읍 신리천로 56 , 3층 (주문진읍)|3000011625|1306|학교교과교습학원|3|입시.검정 및 보습|보습|영어(고등)|보통교과
주문진율곡학원||강원도 강릉시 주문진읍 신리천로 56 , 3층 (주문진읍)|3000011625|1306|학교교과교습학원|3|입시.검정 및 보습|보습|수학(초등)|보통교과
주문진율곡학원||강원도 강릉시 주문진읍 신리천로 56 , 3층 (주문진읍)|3000011625|1306|학교교과교습학원|3|입시.검정 및 보습|보습|수학(중등)|보통교과
주문진율곡학원||강원도 강릉시 주문진읍 신리천로 56 , 3층 (주문진읍)|3000011625|1306|학교교과교습학원|3|입시.검정 및 보습|보습|수학(고등)|보통교과
주영수학전문학원|033-645-2633|강원도 강릉시 가작로 292 , 2층 (포남동)|7896|916|학교교과교습학원|2|입시.검정 및 보습|보습|수학(고등)|보통교과
주영수학전문학원|033-645-2633|강원도 강릉시 가작로 292 , 2층 (포남동)|7896|916|학교교과교습학원|2|입시.검정 및 보습|보습|수학(초등)|보통교과
주영수학전문학원|033-645-2633|강원도 강릉시 가작로 292 , 2층 (포남동)|7896|916|학교교과교습학원|2|입시.검정 및 보습|보습|수학(중등)|보통교과
줄리어드음악학원|033-646-3367|강원도 강릉시 강변로114번길 16 (내곡동)|5467|762|학교교과교습학원|2|예능(대)|음악|피아노-초급|예능(중)
줄리어드음악학원|033-646-3367|강원도 강릉시 강변로114번길 16 (내곡동)|5467|762|학교교과교습학원|2|예능(대)|음악|피아노-중급|예능(중)
줄리어드음악학원|033-646-3367|강원도 강릉시 강변로114번길 16 (내곡동)|5467|762|학교교과교습학원|2|예능(대)|음악|피아노-고급1|예능(중)
줄리어드음악학원|033-646-3367|강원도 강릉시 강변로114번길 16 (내곡동)|5467|762|학교교과교습학원|2|예능(대)|음악|바이올린|예능(중)
줄리어드음악학원|033-646-3367|강원도 강릉시 강변로114번길 16 (내곡동)|5467|762|학교교과교습학원|2|예능(대)|음악|플룻|예능(중)
줄리어드음악학원|033-646-3367|강원도 강릉시 강변로114번길 16 (내곡동)|5467|762|학교교과교습학원|2|예능(대)|음악|드럼|예능(중)
줄리어드음악학원|033-646-3367|강원도 강릉시 강변로114번길 16 (내곡동)|5467|762|학교교과교습학원|2|예능(대)|음악|피아노-고급2|예능(중)
줄리어드음악학원|033-646-3367|강원도 강릉시 강변로114번길 16 (내곡동)|5467|762|학교교과교습학원|2|예능(대)|음악|피아노-기초|예능(중)
줄리어드음악학원|033-646-3367|강원도 강릉시 강변로114번길 16 (내곡동)|5467|762|학교교과교습학원|2|예능(대)|음악|기타|예능(중)
중앙실용음악택지점학원|033-643-0369|강원도 강릉시 하슬라로232번길 14-6 (교동)|10121|1143|평생직업교육학원|2|기예(대)|실용음악(성악)|초급|기예(중)
중앙실용음악택지점학원|033-643-0369|강원도 강릉시 하슬라로232번길 14-6 (교동)|10121|1143|평생직업교육학원|2|기예(대)|실용음악(성악)|고급|기예(중)
지니위니강릉센타창의사고력미술학원|033-646-7555|강원도 강릉시 경포로 29-4 , 2층 (지변동)|3000010779|1223|학교교과교습학원|4|예능(대)|미술|미술|예능(중)
진선령미용전문학원|033-647-2528|강원도 강릉시 금성로 42, 4층 (금학동)|1000000023|563|평생직업교육학원|2|직업기술|이·미용|미용(일반)|산업응용기술
진선령미용전문학원|033-647-2528|강원도 강릉시 금성로 42, 4층 (금학동)|1000000023|563|평생직업교육학원|2|직업기술|이·미용|피부미용|산업응용기술
진선령미용전문학원|033-647-2528|강원도 강릉시 금성로 42, 4층 (금학동)|1000000023|563|평생직업교육학원|2|직업기술|이·미용|메이크업|산업응용기술
진선령미용전문학원|033-647-2528|강원도 강릉시 금성로 42, 4층 (금학동)|1000000023|563|평생직업교육학원|2|직업기술|이·미용|네일|산업응용기술
집현전학원|033-648-5333|강원도 강릉시 정원로 44 , 2층 (교동)|5456|764|학교교과교습학원|3|입시.검정 및 보습|보습|수학초등|보통교과
집현전학원|033-648-5333|강원도 강릉시 정원로 44 , 2층 (교동)|5456|764|학교교과교습학원|3|입시.검정 및 보습|보습|수학중등|보통교과
집현전학원|033-648-5333|강원도 강릉시 정원로 44 , 2층 (교동)|5456|764|학교교과교습학원|3|입시.검정 및 보습|보습|수학고등|보통교과
집현전학원|033-648-5333|강원도 강릉시 정원로 44 , 2층 (교동)|5456|764|학교교과교습학원|3|입시.검정 및 보습|보습|영어초등|보통교과
집현전학원|033-648-5333|강원도 강릉시 정원로 44 , 2층 (교동)|5456|764|학교교과교습학원|3|입시.검정 및 보습|보습|영어중등|보통교과
집현전학원|033-648-5333|강원도 강릉시 정원로 44 , 2층 (교동)|5456|764|학교교과교습학원|3|입시.검정 및 보습|보습|영어고등|보통교과
집현전학원|033-648-5333|강원도 강릉시 정원로 44 , 2층 (교동)|5456|764|학교교과교습학원|3|입시.검정 및 보습|보습|국어중등|보통교과
집현전학원|033-648-5333|강원도 강릉시 정원로 44 , 2층 (교동)|5456|764|학교교과교습학원|3|입시.검정 및 보습|보습|국어고등|보통교과
집현전학원|033-648-5333|강원도 강릉시 정원로 44 , 2층 (교동)|5456|764|학교교과교습학원|3|입시.검정 및 보습|보습|국영수사단과|보통교과
차수학학원|033-653-8884|강원도 강릉시 경강로 2539번길15 , 1층 (견소동)|9381|1068|학교교과교습학원|3|입시.검정 및 보습|입시|초등수학|보통교과
차수학학원|033-653-8884|강원도 강릉시 경강로 2539번길15 , 1층 (견소동)|9381|1068|학교교과교습학원|3|입시.검정 및 보습|입시|중등수학|보통교과
차수학학원|033-653-8884|강원도 강릉시 경강로 2539번길15 , 1층 (견소동)|9381|1068|학교교과교습학원|3|입시.검정 및 보습|입시|고등수학|보통교과
차일드유베스타어학원|033-642-1470|강원도 강릉시 교동광장로 129 , 4층 (교동)|5490|765|학교교과교습학원|5|국제화|실용외국어(유아/초・중・고)|영어(중등A)|외국어
차일드유베스타어학원|033-642-1470|강원도 강릉시 교동광장로 129 , 4층 (교동)|5490|765|학교교과교습학원|5|국제화|실용외국어(유아/초・중・고)|영어(중등B)|외국어
차일드유베스타어학원|033-642-1470|강원도 강릉시 교동광장로 129 , 4층 (교동)|5490|765|학교교과교습학원|5|국제화|실용외국어(유아/초・중・고)|영어초등B|외국어
차일드유베스타어학원|033-642-1470|강원도 강릉시 교동광장로 129 , 4층 (교동)|5490|765|학교교과교습학원|5|국제화|실용외국어(유아/초・중・고)|유치부|외국어
차일드유베스타어학원|033-642-1470|강원도 강릉시 교동광장로 129 , 4층 (교동)|5490|765|학교교과교습학원|5|국제화|실용외국어(유아/초・중・고)|영어(초등)A|외국어
차일드유유베스타영어학원|033-647-0579|강원도 강릉시 임영로25번길 35 , 2층 (내곡동)|8924|1032|학교교과교습학원|5|국제화|실용외국어(유아/초・중・고)|영어(초,일반)|외국어
차일드유유베스타영어학원|033-647-0579|강원도 강릉시 임영로25번길 35 , 2층 (내곡동)|8924|1032|학교교과교습학원|5|국제화|실용외국어(유아/초・중・고)|영어(초,심화)|외국어
차일드유유베스타영어학원|033-647-0579|강원도 강릉시 임영로25번길 35 , 2층 (내곡동)|8924|1032|학교교과교습학원|5|국제화|실용외국어(유아/초・중・고)|영어(중)|외국어
차일드유유베스타영어학원|033-647-0579|강원도 강릉시 임영로25번길 35 , 2층 (내곡동)|8924|1032|학교교과교습학원|5|국제화|실용외국어(유아/초・중・고)|영어(고)|외국어
참사랑독서실|033-652-1259|강원도 강릉시 강릉대로359번길 12-6 (포남동)|1000000990|282|학교교과교습학원|2|독서실|독서실(유아/초・중・고)|독서실(학생)|독서실
참사랑독서실|033-652-1259|강원도 강릉시 강릉대로359번길 12-6 (포남동)|1000000990|282|학교교과교습학원|2|독서실|독서실(유아/초・중・고)|독서실(성인)|독서실
참사랑독서실|033-652-1259|강원도 강릉시 강릉대로359번길 12-6 (포남동)|1000000990|282|학교교과교습학원|2|독서실|독서실(유아/초・중・고)|독서실(학생1일)|독서실
참사랑독서실|033-652-1259|강원도 강릉시 강릉대로359번길 12-6 (포남동)|1000000990|282|학교교과교습학원|2|독서실|독서실(유아/초・중・고)|독서실(성인1일)|독서실
참사랑영어학원||강원도 강릉시 율곡로 2936-1 , 2층 (교동)|3000011771|1314|학교교과교습학원|2|입시.검정 및 보습|보습|초등영어|보통교과
참사랑영어학원||강원도 강릉시 율곡로 2936-1 , 2층 (교동)|3000011771|1314|학교교과교습학원|2|입시.검정 및 보습|보습|중등영어|보통교과
참사랑영어학원||강원도 강릉시 율곡로 2936-1 , 2층 (교동)|3000011771|1314|학교교과교습학원|2|입시.검정 및 보습|보습|고등영어|보통교과
