##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@탐앤탐스
탐앤탐스|별내용/암천점|||탐앤탐스|031-527-0515|경기도 남양주시 두물로27번길 34-14||A클래스;마이탐사용;와이파이존;테라스;주차가능||||||탐앤탐스 별내용/암천점||||80708
탐앤탐스|병점점|||탐앤탐스|031-225-0553|경기도 화성시 효행로 1044-1||B클래스;24시간;마이탐사용;와이파이존;비지니스룸;테라스;BCPAY||||||탐앤탐스 병점점|(진안동)|||80708
탐앤탐스|보라매역점|||탐앤탐스|02-817-7797|서울특별시 동작구 여의대방로 136||마이탐사용;와이파이존;주차가능||||||탐앤탐스 보라매역점|(대방동) 1층|||80708
탐앤탐스|부산ktx역사점|||탐앤탐스|051-791-1033|부산광역시 동구 중앙대로 206||와이파이존;BCPAY||||||탐앤탐스 부산ktx역사점|(초량동) 1층 탐앤탐스|||80708
탐앤탐스|부산남포점|||탐앤탐스|051-246-6023|부산광역시 중구 구덕로 41||마이탐사용;와이파이존;BCPAY||||||탐앤탐스 부산남포점|(남포동4가) 1층|||80708
탐앤탐스|부산동래역점|||탐앤탐스|051-557-5100|부산광역시 동래구 명륜로129번길 55||B클래스;마이탐사용;와이파이존||||||탐앤탐스 부산동래역점||||80708
탐앤탐스|부산동의대점|||탐앤탐스|051-892-2346|부산시 부산진구 엄광로 176||A클래스;마이탐사용;와이파이존;BCPAY||||||탐앤탐스 부산동의대점|지천관|||80708
탐앤탐스|부산명지오션시티점/|||탐앤탐스|051-201-3555|부산광역시 강서구 명지오션시티4로 84||마이탐사용;와이파이존;주차가능;흡연실설치;BCPAY||||||탐앤탐스 부산명지오션시티점/|(명지동) 탐앤탐스|||80708
탐앤탐스|부산문현점|||탐앤탐스|051-631-8777|부산광역시 남구 전포대로 18||B클래스;마이탐사용;와이파이존;테라스;흡연실설치;BCPAY||||||탐앤탐스 부산문현점||||80708
탐앤탐스|부산사상점|||탐앤탐스|051-314-8892|부산광역시 사상구 사상로 200||C클래스;마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치;BCPAY||||||탐앤탐스 부산사상점||||80708
탐앤탐스|부산서면중앙로점|||탐앤탐스|051-819-7766|부산광역시 부산진구 중앙대로 714||A클래스;마이탐사용;와이파이존;비지니스룸;BCPAY||||||탐앤탐스 부산서면중앙로점||||80708
탐앤탐스|부산송도해수욕장점|||탐앤탐스|070-8968-5285|부산광역시 서구 송도해변로 57||A클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;BCPAY||||||탐앤탐스 부산송도해수욕장점||||80708
탐앤탐스|부산역점|||탐앤탐스|051-466-5378|부산광역시 동구 중앙대로196번길 8||B클래스;마이탐사용;와이파이존;비지니스룸;BCPAY||||||탐앤탐스 부산역점|아리랑관광호텔|||80708
탐앤탐스|부산온천장점|||탐앤탐스|051-554-5565|부산시 동래구 온천장로 81-1||마이탐사용;와이파이존;비지니스룸;BCPAY||||||탐앤탐스 부산온천장점||||80708
탐앤탐스|부산태종대점|||탐앤탐스|051-405-4602|부산 영도구 태종로 825||A클래스;마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 부산태종대점||||80708
탐앤탐스|부산하단점|||탐앤탐스|051-291-0071|부산광역시 사하구 하신중앙로 350||A클래스;마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치;BCPAY||||||탐앤탐스 부산하단점||||80708
탐앤탐스|부천상동점|||탐앤탐스|032-324-5599|경기도 부천시 원미구 길주로 115||C클래스;24시간;마이탐사용;와이파이존;비지니스룸;테라스;주차가능||||||탐앤탐스 부천상동점|(상동)|||80708
탐앤탐스|부천역점|||탐앤탐스|032-655-2931|경기도 부천시 원미구 부천로 11||A클래스;마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치||||||탐앤탐스 부천역점|(심곡동)|||80708
탐앤탐스|분당야탑점|||탐앤탐스|031-707-7297|경기도 성남시 분당구 야탑로 105번길 7||A클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;흡연실설치||||||탐앤탐스 분당야탑점|(야탑동)|||80708
탐앤탐스|블랙/눈스퀘어점|||탐앤탐스|02-3783-4565|서울 중구 명동길 14||A클래스||||||탐앤탐스 블랙/눈스퀘어점|눈스퀘어|||80708
탐앤탐스|블랙/더스토리지|||탐앤탐스|031-521-1565|경기도 남양주시 고산로 249-18||A클래스;와이파이존;테라스;주차가능||||||탐앤탐스 블랙/더스토리지|(삼패동) 블랙 더 스토리지|||80708
탐앤탐스|블랙/도산사거리점|||탐앤탐스|02-547-4565|서울 강남구 언주로 732||A클래스;24시간;마이탐사용;와이파이존;주차가능;발레파킹;BCPAY||||||탐앤탐스 블랙/도산사거리점||||80708
탐앤탐스|블랙/마시안점|||탐앤탐스|032-746-3731||인천광역시 중구 덕교동 662-14|마이탐사용;와이파이존;비지니스룸;테라스;주차가능||||||탐앤탐스 블랙/마시안점||||80708
탐앤탐스|블랙/마운틴점|||탐앤탐스|031-714-4565|경기도 성남시 분당구 구미로192번길 4||A클래스;마이탐사용;와이파이존;테라스;주차가능||||||탐앤탐스 블랙/마운틴점|제이드|||80708
탐앤탐스|블랙/압구정점|||탐앤탐스|02-517-9890|서울시 강남구 언주로172길 11||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;발레파킹||||||탐앤탐스 블랙/압구정점||||80708
탐앤탐스|블랙/유기농테마파크점|||탐앤탐스|031-577-7565|경기도 남양주시 조안면 북한강로 881||A클래스;마이탐사용;와이파이존||||||탐앤탐스 블랙/유기농테마파크점||||80708
탐앤탐스|블랙/이태원점|||탐앤탐스|02-796-6640|서울시 용산구 이태원로 170||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;테라스;BCPAY||||||탐앤탐스 블랙/이태원점||||80708
탐앤탐스|블랙/청계광장점|||탐앤탐스|02-318-3757|서울 중구 청계천로 14||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 블랙/청계광장점||||80708
탐앤탐스|블랙/청담점|||탐앤탐스|02-3442-0232|서울 강남구 도산대로 443||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;발레파킹||||||탐앤탐스 블랙/청담점||||80708
탐앤탐스|블랙파드점|||탐앤탐스|031-511-4536|경기 남양주시 화도읍 북한강로 1494||마이탐사용;와이파이존;테라스;주차가능;BCPAY||||||탐앤탐스 블랙파드점||||80708
탐앤탐스|사당역점|||탐앤탐스|02-525-5949|서울특별시 서초구 방배천로2길 10||A클래스;마이탐사용;와이파이존;비지니스룸;BCPAY||||||탐앤탐스 사당역점|(방배동) 446-1|||80708
탐앤탐스|사천점|||탐앤탐스|055-855-5100|경상남도 사천시 정동면 동계길 5||마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 사천점||||80708
탐앤탐스|산삼골(광주)휴게소|||탐앤탐스||경북 함양군 수동면 우명하교로 174||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 산삼골(광주)휴게소||||80708
탐앤탐스|산삼골(대구)휴게소|||탐앤탐스|없음|경남 함양군 수동면 산업단지길 209||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 산삼골(대구)휴게소||||80708
탐앤탐스|산청(상)휴게소|||탐앤탐스|없음||경상남도 산청군 단성면 방목리 산71-7|마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 산청(상)휴게소||||80708
탐앤탐스|산청(하)휴게소|||탐앤탐스|없음||경상남도 산청군 단성면 방목리 산68-7|마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 산청(하)휴게소||||80708
탐앤탐스|삼국유사군위/휴게소|||탐앤탐스|없음||경상북도 군위군 부계면 창평리 224|마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 삼국유사군위/휴게소|삼국유사군위 휴게소|||80708
탐앤탐스|삼모타워신림역점|||탐앤탐스|02-871-9549|서울특별시 관악구 신원로 35||B클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;흡연실설치||||||탐앤탐스 삼모타워신림역점|(신림동) 삼모타워 1층|||80708
탐앤탐스|삼성2호점|||탐앤탐스|02-538-5565|서울 강남구 삼성로 560||24시간;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;발레파킹;흡연실설치||||||탐앤탐스 삼성2호점|(삼성동)|||80708
탐앤탐스|상봉메가박스점|||탐앤탐스|02-434-4565|서울 중랑구 망우로 210||C클래스;24시간;마이탐사용;와이파이존;비지니스룸;흡연실설치;BCPAY||||||탐앤탐스 상봉메가박스점||||80708
탐앤탐스|서대문역점|||탐앤탐스|02-393-7890|서울 서대문구 통일로 135||A클래스;마이탐사용;와이파이존;주차가능;BCPAY||||||탐앤탐스 서대문역점|(충정로2가) 충정빌딩|||80708
탐앤탐스|서래점|||탐앤탐스|02) 537-7792|서울특별시 서초구 서래로 17||A클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;발레파킹||||||탐앤탐스 서래점|럭스빌딩 탐앤탐스|||80708
탐앤탐스|서면/탐스커버리점|||탐앤탐스|051-807-4565|부산광역시 부산진구 동천로 16||마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치||||||탐앤탐스 서면/탐스커버리점||||80708
탐앤탐스|서문여고점|||탐앤탐스|02-533-1238|서울특별시 서초구 동작대로 130||마이탐사용;와이파이존||||||탐앤탐스 서문여고점|(방배동) 1층|||80708
탐앤탐스|서산(상)휴게소|||탐앤탐스|없음|충청남도 서산시 해미면 노루골길 260-16||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 서산(상)휴게소|서산 (상)휴게소|||80708
탐앤탐스|서산(하)휴게소|||탐앤탐스|없음|충청남도 서산시 해미면 노루골길 260-16||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 서산(하)휴게소||||80708
탐앤탐스|서산동문점|||탐앤탐스|041-429-2200|충청남도 서산시 율지16로 27||B클래스;마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 서산동문점|(동문동)|||80708
탐앤탐스|서산호수공원점|||탐앤탐스|0414293131|충청남도 서산시 호수공원6로 40||24시간;마이탐사용;와이파이존;테라스;주차가능||||||탐앤탐스 서산호수공원점|(예천동) 예천동 1269-1|||80708
탐앤탐스|서여주(마산)휴게소|||탐앤탐스|없음|경기도 여주시 능서면 중부내륙고속도로 271||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 서여주(마산)휴게소|서여주 휴게소|||80708
탐앤탐스|서여주(양평)휴게소|||탐앤탐스|없음|경기도 여주시 능서면 중부내륙고속도로 272||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 서여주(양평)휴게소|서여주 휴게소|||80708
탐앤탐스|서울/만남의/광장/휴게소|||탐앤탐스|없음|서울 서초구 양재대로12길 73-71||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 서울/만남의/광장/휴게소||||80708
탐앤탐스|서울고사거리점|||탐앤탐스|02-584-4565|서울 서초구 효령로 183||B클래스;마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 서울고사거리점|(서초동) 혜성빌딩|||80708
탐앤탐스|서울대입구점|||탐앤탐스|02-878-5565|서울 관악구 관악로 173||A클래스;24시간;마이탐사용;와이파이존;비지니스룸||||||탐앤탐스 서울대입구점|(봉천동)|||80708
탐앤탐스|서울역점|||탐앤탐스|02-727-4700|서울 용산구 후암로 107||A클래스;마이탐사용;와이파이존;주차가능;흡연실설치;BCPAY||||||탐앤탐스 서울역점|게이트웨이타워 201|||80708
탐앤탐스|서천점|||탐앤탐스|041-952-9797|충남 서천군 서천읍 사곡로 75||마이탐사용;와이파이존;테라스;주차가능||||||탐앤탐스 서천점|1층 탐앤탐스|||80708
탐앤탐스|성대입구점|||탐앤탐스|02-745-4565|서울 종로구 창경궁로 231-2||B클래스;24시간;마이탐사용;와이파이존;비지니스룸;흡연실설치;BCPAY||||||탐앤탐스 성대입구점|(명륜4가)|||80708
탐앤탐스|성신여대점|||탐앤탐스|02-923-4565|서울 성북구 동소문로22길 15||B클래스;24시간;마이탐사용;와이파이존;비지니스룸;BCPAY||||||탐앤탐스 성신여대점||||80708
탐앤탐스|세종몰리브점|||탐앤탐스|044-866-6439|세종특별자치시 도움1로 108||B클래스;마이탐사용;와이파이존;주차가능;BCPAY||||||탐앤탐스 세종몰리브점|몰리브상가 610,611호|||80708
탐앤탐스|세종시점|||탐앤탐스|044-864-5789|세종특별자치시 한누리대로 2012||마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 세종시점|(소담동) 탐앤탐스 세종시점|||80708
탐앤탐스|소리소점|||탐앤탐스|031-575-1068|경기도 남양주시 진건읍 진건우회로 95-1||C클래스;와이파이존;테라스;주차가능||||||탐앤탐스 소리소점||||80708
탐앤탐스|속리산/휴게소|||탐앤탐스|없음|충청북도 보은군 마로면 적암길 56-18||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 속리산/휴게소|속리산 휴게소|||80708
탐앤탐스|송도센트럴파크점|||탐앤탐스|032-832-4997|인천광역시 연수구 센트럴로 160||마이탐사용;와이파이존;테라스;주차가능||||||탐앤탐스 송도센트럴파크점|(송도동,송도센트럴파크푸르지오) 판매시설동 142,143호|||80708
탐앤탐스|송도커넬워크점|||탐앤탐스|032-723-6622|인천광역시 연수구 아트센터대로 (송도동) 송도커넬워크 가을동 105호 ||A클래스;와이파이존;비지니스룸;테라스;BCPAY||||||탐앤탐스 송도커넬워크점||||80708
탐앤탐스|송탄점|||탐앤탐스|031-611-2933|경기도 평택시 지산2로96번길 2||C클래스;마이탐사용;와이파이존;테라스;주차가능;흡연실설치;BCPAY||||||탐앤탐스 송탄점|(지산동)|||80708
탐앤탐스|송탄출장소점|||탐앤탐스|031-666-3532|경기도 평택시 관광특구로 36||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치||||||탐앤탐스 송탄출장소점|1층|||80708
탐앤탐스|수내역점|||탐앤탐스|031-713-4560|경기도 성남시 분당구 수내로46번길 26||마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치;BCPAY||||||탐앤탐스 수내역점|(수내동)|||80708
탐앤탐스|수락산역점|||탐앤탐스|02-951-4565|서울 노원구 동일로243길 10||C클래스;마이탐사용;와이파이존;테라스;주차가능;흡연실설치;BCPAY||||||탐앤탐스 수락산역점||||80708
탐앤탐스|수원경희대점|||탐앤탐스|031-203-2356|경기도 수원시 영통구 덕영대로 1701||24시간;마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 수원경희대점|(영통동) 탐앤탐스|||80708
탐앤탐스|수원권선24시점|||탐앤탐스|031-222-0413|경기 수원시 권선구 경수대로 392||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 수원권선24시점||||80708
탐앤탐스|수원아주대점|||탐앤탐스|031-211-3565|경기도 수원시 영통구 영통구 아주로 46||A클래스;24시간;마이탐사용;와이파이존;주차가능;BCPAY||||||탐앤탐스 수원아주대점|(원천동) 아록빌딩|||80708
탐앤탐스|수원점|||탐앤탐스|031-237-8899|경기도 수원시 팔달구 경수대로 527||B클래스;마이탐사용;와이파이존;비지니스룸;BCPAY||||||탐앤탐스 수원점|(인계동)|||80708
탐앤탐스|수유역점|||탐앤탐스|02-999-4565|서울 강북구 오패산로 416||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 수유역점|(번동)|||80708
탐앤탐스|수지풍덕천동점|||탐앤탐스|031-262-1800|경기도 용인시 수지구 정평로 40-4||B클래스;마이탐사용;와이파이존;주차가능;BCPAY||||||탐앤탐스 수지풍덕천동점|(풍덕천동)|||80708
탐앤탐스|시화점|||탐앤탐스|031-499-4992|경기도 시흥시 정왕대로 78||B클래스;마이탐사용;와이파이존;테라스;BCPAY||||||탐앤탐스 시화점|127 (정왕동)|||80708
탐앤탐스|시흥하늘/휴게소|||탐앤탐스|없음||경기도 시흥시 조남동 198-21|마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 시흥하늘/휴게소|시흥하늘 휴게소|||80708
탐앤탐스|신대방역점|||탐앤탐스|02) 855-1333|서울특별시 관악구 난곡로 356||A클래스;마이탐사용;와이파이존;비지니스룸;테라스;BCPAY||||||탐앤탐스 신대방역점|탐앤탐스|||80708
탐앤탐스|신도림점|||탐앤탐스|02) 3439-7887|서울특별시 구로구 경인로 661||B클래스;마이탐사용;와이파이존;테라스;주차가능;흡연실설치;BCPAY||||||탐앤탐스 신도림점|(신도림동) 신도림1차 푸르지오 탐앤탐스|||80708
탐앤탐스|신도림테크노마트점|||탐앤탐스|02) 2111-8800|서울특별시 구로구 새말로 97||B클래스;와이파이존;주차가능;BCPAY||||||탐앤탐스 신도림테크노마트점|신도림테크노마트|||80708
탐앤탐스|신사1호점|||탐앤탐스|02-3448-4565|서울 서초구 신반포로47길 118||마이탐사용;와이파이존;테라스;주차가능;발레파킹;BCPAY||||||탐앤탐스 신사1호점|(잠원동) 근생빌딩|||80708
탐앤탐스|신사역점|||탐앤탐스|02-543-3242|서울시 강남구 강남대로 596||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;테라스||||||탐앤탐스 신사역점|극동IND빌딩|||80708
탐앤탐스|신제주점|||탐앤탐스|064-748-1266|제주특별자치도 제주시 신광로 52||24시간;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 신제주점||||80708
탐앤탐스|신촌로터리점|||탐앤탐스|02-364-4565|서울시 서대문구 신촌로 109||B클래스;24시간;마이탐사용;와이파이존;비지니스룸;테라스;주차가능||||||탐앤탐스 신촌로터리점||||80708
탐앤탐스|신촌점|||탐앤탐스|02-392-5630|서울시 서대문구 명물길 43||마이탐사용;와이파이존;비지니스룸;흡연실설치;BCPAY||||||탐앤탐스 신촌점||||80708
탐앤탐스|신탄진(상)/휴게소|||탐앤탐스|042-934-2443|대전광역시 대덕구 산업단지로 27||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 신탄진(상)/휴게소|신탄진 (상)휴게소|||80708
탐앤탐스|쌍문점|||탐앤탐스|02-995-8828|서울 도봉구 도당로 2||B클래스;마이탐사용;와이파이존;비지니스룸;흡연실설치;BCPAY||||||탐앤탐스 쌍문점||||80708
탐앤탐스|아산배방점|||탐앤탐스|041-549-0433|충남 아산시 배방동 배방로 25||A클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;BCPAY||||||탐앤탐스 아산배방점|다온팰리스|||80708
탐앤탐스|아산점|||탐앤탐스|041-547-5102||충남 아산시 온천동 1737|A클래스;마이탐사용;와이파이존;비지니스룸;주차가능||||||탐앤탐스 아산점||||80708
탐앤탐스|아차산역점|||탐앤탐스|02-456-9890|서울 광진구 천호대로 675||마이탐사용;와이파이존;BCPAY||||||탐앤탐스 아차산역점|(구의동)|||80708
탐앤탐스|안동신도청점|||탐앤탐스|054-853-1555|경상북도 안동시 풍천면 호수공원2길 12||마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 안동신도청점|탐앤탐스 안동신도청점|||80708
탐앤탐스|안산고잔점|||탐앤탐스|031-411-4565|경기도 안산시 단원구 광덕대로 187||24시간;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;흡연실설치||||||탐앤탐스 안산고잔점|(고잔동) (고잔동,장은타워 121 ~ 124호)|||80708
탐앤탐스|안산대학교점|||탐앤탐스|031-409-4565|경기도 안산시 상록구 안산대학로 155||마이탐사용;와이파이존;테라스;BCPAY||||||탐앤탐스 안산대학교점||||80708
탐앤탐스|안산성포점|||탐앤탐스|031-403-2125|경기 안산시 상록구 예술광장1로 126||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;주차가능||||||탐앤탐스 안산성포점||||80708
탐앤탐스|안성한경대점|||탐앤탐스|031-675-8535|경기도 안성시 중앙로 324||B클래스;마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치;BCPAY||||||탐앤탐스 안성한경대점|(석정동)|||80708
탐앤탐스|압구정로데오점|||탐앤탐스|02-542-5517|서울 강남구 선릉로 823||A클래스;24시간;마이탐사용;와이파이존;주차가능;BCPAY||||||탐앤탐스 압구정로데오점|한양타운|||80708
탐앤탐스|압구정본점|||탐앤탐스|02-542-4565|서울시 강남구 논현로163길 10||A클래스;마이탐사용;와이파이존;비지니스룸;주차가능;발레파킹;BCPAY||||||탐앤탐스 압구정본점||||80708
탐앤탐스|압구정점|||탐앤탐스|02-514-3300|서울특별시 강남구 논현로175길 38||24시간;마이탐사용;와이파이존;테라스;주차가능;발레파킹||||||탐앤탐스 압구정점|(신사동) 1층|||80708
탐앤탐스|야당역점|||탐앤탐스|031-957-0770|경기도 파주시 경의로 1092||마이탐사용;와이파이존;비지니스룸;테라스;주차가능||||||탐앤탐스 야당역점|(야당동) 유은타워 3차|||80708
탐앤탐스|양산부산대점|||탐앤탐스|055-383-3839|경상남도 양산시 물금읍 삽량로 30||A클래스;마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치;BCPAY||||||탐앤탐스 양산부산대점|디온플레이스|||80708
탐앤탐스|양산신도시점|||탐앤탐스|055-382-2121|경상남도 양산시 양산역8길 11||A클래스;마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치;BCPAY||||||탐앤탐스 양산신도시점|메가플러스분양사무실|||80708
탐앤탐스|양산증산역점|||탐앤탐스|055-379-3388|경상남도 양산시 물금읍 증산역로 163||B클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;흡연실설치||||||탐앤탐스 양산증산역점|재승프라자 1층|||80708
탐앤탐스|양산트레이더스점|||탐앤탐스|055-383-8882|경상남도 양산시 평산로 16||A클래스;마이탐사용;와이파이존;주차가능;BCPAY||||||탐앤탐스 양산트레이더스점||||80708
탐앤탐스|양재위메스점|||탐앤탐스|02-572-7738|서울시 서초구 바우뫼로 37길 30||마이탐사용;와이파이존;비지니스룸;테라스;주차가능;흡연실설치;BCPAY||||||탐앤탐스 양재위메스점|(양재동) 위메스빌딩 1~3층|||80708
탐앤탐스|양정파드스테이션점//|||탐앤탐스|051-853-8412|부산광역시 부산진구 중앙대로 962||마이탐사용;와이파이존;테라스||||||탐앤탐스 양정파드스테이션점//|(양정동) 1층 (양정동,진빌딩)|||80708
탐앤탐스|양천향교역점|||탐앤탐스|02-3661-7177|서울특별시 강서구 양천로 344||마이탐사용;와이파이존;비지니스룸;주차가능||||||탐앤탐스 양천향교역점|(마곡동) 대방디엠시티|||80708
탐앤탐스|양평(광주)휴게소|||탐앤탐스|없음||경기도 양평군 양동면 단석리 513-2|마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 양평(광주)휴게소|양평 (광주)휴게소|||80708
탐앤탐스|양평(원주)휴게소|||탐앤탐스|없음||경기도 양평군 양동면 단석리 507-25|마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 양평(원주)휴게소|양평 (원주)휴게소|||80708
탐앤탐스|어린이대공원점|||탐앤탐스|02-2205-4565|서울시 광진구 광나루로 383||B클래스;24시간;마이탐사용;와이파이존;비지니스룸;BCPAY||||||탐앤탐스 어린이대공원점||||80708
탐앤탐스|어반아트리움/더센트럴점|||탐앤탐스|044-868-3280|세종특별자치시 나성로 96||마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 어반아트리움/더센트럴점|더센트럴 1층|||80708
탐앤탐스|언데드소사점|||탐앤탐스|031-658-7197|경기 평택시 비전5로 15||A클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;흡연실설치||||||탐앤탐스 언데드소사점||||80708
탐앤탐스|언양(상)휴게소|||탐앤탐스|없음|울산 울주군 언양읍 언동3길 20-48||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 언양(상)휴게소|언양 휴게소|||80708
탐앤탐스|언주로점|||탐앤탐스|070-8283-6145|서울 강남구 언주로97길 8||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;주차가능||||||탐앤탐스 언주로점|(역삼동) 창해에탄올사옥|||80708
탐앤탐스|여수돌산점|||탐앤탐스|061-641-4565|전라남도 여수시 돌산읍 진두해안길 34||A클래스;와이파이존;비지니스룸;주차가능;흡연실설치||||||탐앤탐스 여수돌산점||||80708
탐앤탐스|여수점|||탐앤탐스|061-652-5443|전라남도 여수시 여서1로 75||B클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;흡연실설치||||||탐앤탐스 여수점||||80708
탐앤탐스|여의도KBS점|||탐앤탐스|02-785-4565|서울 영등포구 여의대방로 375||B클래스;24시간;마이탐사용;와이파이존;테라스;주차가능;BCPAY||||||탐앤탐스 여의도KBS점|(여의도동) 아일렉스타워|||80708
탐앤탐스|여주(강릉)휴게소|||탐앤탐스|없음|경기도 여주시 가남읍 여주남로 722||24시간;마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 여주(강릉)휴게소||||80708
탐앤탐스|여주(상)휴게소|||탐앤탐스|없음|경기도 여주시 가남읍 화평길 116||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 여주(상)휴게소|여주 휴게소|||80708
탐앤탐스|역삼2호점|||탐앤탐스|02-3452-4565|서울 강남구 논현로 338||B클래스;24시간;마이탐사용;와이파이존;비지니스룸;테라스;주차가능||||||탐앤탐스 역삼2호점|정암빌딩|||80708
탐앤탐스|역삼GS타워점|||탐앤탐스|02-555-4565|서울시 강남구 논현로 508||마이탐사용;와이파이존;테라스;주차가능;BCPAY||||||탐앤탐스 역삼GS타워점|지상1층 (역삼동,강남GS타워) 탐앤탐스 (역삼동,강남GS타워) 탐앤탐스|||80708
탐앤탐스|연산점|||탐앤탐스|051-863-6311|부산광역시 연제구 월드컵대로 125||마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 연산점|더웰타워|||80708
탐앤탐스|염창본점|||탐앤탐스|02-3661-1259|서울 강서구 양천로 658||B클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;BCPAY||||||탐앤탐스 염창본점|(염창동)|||80708
탐앤탐스|염창역점|||탐앤탐스|02-2646-2777|서울 양천구 공항대로 638||C클래스;마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 염창역점|(목동)|||80708
탐앤탐스|영동대로점|||탐앤탐스|02-3446-4565|서울 강남구 영동대로 731||A클래스;마이탐사용;와이파이존;테라스;BCPAY||||||탐앤탐스 영동대로점||||80708
탐앤탐스|영등포시장역점|||탐앤탐스|02-2636-4565|서울시 영등포구 영중로 58||B클래스;24시간;마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 영등포시장역점||||80708
탐앤탐스|영등포역점|||탐앤탐스|02-2672-4565|서울특별시 영등포구 경인로 851-1||24시간;마이탐사용;와이파이존;흡연실설치;BCPAY||||||탐앤탐스 영등포역점|(영등포동3가) 탐앤탐스|||80708
탐앤탐스|영등포홈플러스점|||탐앤탐스|02-2632-2253|서울 영등포구 당산로 42||와이파이존;주차가능||||||탐앤탐스 영등포홈플러스점|(문래동3가)|||80708
탐앤탐스|영산/휴게소|||탐앤탐스|없음|경남 창년군 영산면 장척호수길 56-110||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 영산/휴게소||||80708
탐앤탐스|영산/휴게소(2)|||탐앤탐스|없음|경남 창녕군 영산면 장척호수길 56-110||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 영산/휴게소(2)||||80708
