##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@설빙
설빙|경북/영덕점|129.3709365|36.4111138|설빙|054-733-2626|경북 영덕군 영덕읍 강변길 54-1|||am 11:00 ~ pm 11:00|||||설빙 경북/영덕점||||80720
설빙|김천혁신점|128.181993|36.115586|설빙|054-430-9619|경북 김천시 혁신3로 35|||11:00am ~ 11:00pm|||||설빙 김천혁신점|(율곡동 809,율곡스퀘어 the 테라스)|||80720
설빙|경북/영주점|128.624369|36.8240502|설빙|054-638-5557||경북 영주시 영주1동 377-19||am 10:30 ~ pm 10:30|||||설빙 경북/영주점|2층|||80720
설빙|경북/칠곡왜관읍점|128.3996289|35.9879415|설빙|054-974-4774||경북 칠곡군 왜관읍 왜관리 294-3||am 10:00 ~ pm 11:00|||||설빙 경북/칠곡왜관읍점||||80720
설빙|경산/오거리점|128.7353211|35.8232591|설빙|053-815-5111||경북 경산시 중방동 520-2||am 11:00 ~ pm 10:30|||||설빙 경산/오거리점|미광프라자 2층|||80720
설빙|포항/오천점|129.4032747|35.9646135|설빙|054-292-6400||경북 포항시 남구 오천읍 문덕리 184-1||am 10:30 ~ pm 10:30|||||설빙 포항/오천점||||80720
설빙|경북/상주점|128.158675|36.4158104|설빙|054-533-3380||경북 상주시 남성동 13-18||am 10:30 ~ pm 10:30|||||설빙 경북/상주점||||80720
설빙|구미/금오산점|128.3237085|36.1234463|설빙|054-442-8008||경북 구미시 남통동 414-107||(7,8월 한정) 12:00~24:00(주문마감 11:30)|||||설빙 구미/금오산점|2층|||80720
설빙|구미/봉곡점|128.3146214|36.1513563|설빙|054-454-2224||경북 구미시 봉곡동 225-10||am 10:30 ~ pm 10:30|||||설빙 구미/봉곡점|2층|||80720
설빙|경북/영남대점|128.7544947|35.8377089|설빙|053-812-3325||경북 경산시 조영동 280-5||am 10:30 ~ pm 10:30|||||설빙 경북/영남대점|2층|||80720
설빙|포항/영일대점|129.3769471|36.0543522|설빙|054-247-9113||경북 포항시 북구 항구동 17-275||am 10:30 ~ pm 10:30|||||설빙 포항/영일대점||||80720
설빙|포항/양덕점|129.397782|36.0815348|설빙|054-252-9199|경북 포항시 북구 장량로 158|||am.10:30   pm.10:30|||||설빙 포항/양덕점||||80720
설빙|김천/신음점|128.1170418|36.1354249|설빙|070-4229-5799||경북 김천시 신음동 989-10||am.10:30   pm.10:30|||||설빙 김천/신음점||||80720
설빙|구미/인동점|128.42286|36.107931|설빙|054-475-4343||경북 구미시 인의동 367-11||am.10:30   pm.10:30|||||설빙 구미/인동점||||80720
설빙|안동/삼산점|128.7314043|36.5649854|설빙|070-4064-2621|경북 안동시 문화광장길 42|||am.10:30   pm.10:30|||||설빙 안동/삼산점||||80720
설빙|경주/시내점|129.2132386|35.8418465|설빙|054-777-3653||경북 경주시 노동동 74-3||am.12:00   pm.09:00(주문마감 pm 08:30)|||||설빙 경주/시내점||||80720
설빙|경산/하양점|128.8154957|35.9110274|설빙|053-856-4123||경북 경산시 하양읍 금락리 117-21||am.12:00   pm. 10:30(주문마감:pm.10시)|||||설빙 경산/하양점||||80720
설빙|경북/칠곡/석적점|128.4141648|36.0769444|설빙|054-976-4646||경북 칠곡군 석적읍 중리 206-1||am.7:30   am.02:00|||||설빙 경북/칠곡/석적점|태경빌딩 201호|||80720
설빙|포항/죽도점|129.3634991|36.0373830|설빙|054-255-5390||경북 포항시 북구 대흥동 560-10||am.10:30   pm.10:30|||||설빙 포항/죽도점||||80720
설빙|구미/원평점|128.332567|36.129347|설빙|054-444-7141||경북 구미시 원평동 129-2||11:00~22:30 (주문마감 22:10)|||||설빙 구미/원평점||||80720
설빙|광주/호남대점|126.7691477|35.1487203|설빙|062-941-9449|어등대로 418|||am 11:00 ~ pm 11:00|||||설빙 광주/호남대점|2층 (선암동)|||80720
설빙|광주/용봉점|126.8951572|35.1786859|설빙|062-512-7179||광주 북구 용봉동 1383-4||am 10:30 ~ am 12:00|||||설빙 광주/용봉점|2층|||80720
설빙|광주/풍암점|126.8687885|35.1252246|설빙|062-655-0500||광주 서구 풍암동 987-3||am 10:30 ~ pm 11:00|||||설빙 광주/풍암점|2층|||80720
설빙|광주/일곡점|126.8984801|35.2045262|설빙|062-575-6014|광주광역시 북구 설죽로 506-3|||am 10:00 ~ am 12:00|||||설빙 광주/일곡점|2층|||80720
설빙|광주/첨단2지구|126.8625019|35.2065549|설빙|062-572-0058||광주광역시 북구 신용동 729||am 11:00 ~ pm 11:00|||||설빙 광주/첨단2지구||||80720
설빙|광주/진월점|126.8984753|35.1206155|설빙|062-674-5300|광주광역시 남구 서문대로 687|||am 10:30 ~ am 12:00|||||설빙 광주/진월점|(진월동)|||80720
설빙|광주/지산점(조선대)|126.9296377|35.1450275|설빙|062-227-5276||광주시 동구 지산동 506-5||am 10:00 ~ pm 11:00 (일요일 pm 1:00 ~ pm 11:00)|||||설빙 광주/지산점(조선대)|2층|||80720
설빙|광주/동천점|126.8681831|35.1714798|설빙|062-513-3939|광주광역시 서구하남대로 690|||am 10:30 ~ pm 11:00|||||설빙 광주/동천점|(동천동 623 )|||80720
설빙|광주/신창점|126.8374328|35.1909697|설빙|062-952-3555||광주광역시 광산구 신창동 1219||am 10:30 ~ pm 10:30|||||설빙 광주/신창점||||80720
설빙|광주/봉선점|126.9111275|35.1260157|설빙|062-651-5957||광주광역시 남구 봉선동 473-1||am 11:00 ~ pm 11:30(주문마감 11:00)|||||설빙 광주/봉선점||||80720
설빙|광주/전남대점|126.9129157|35.1762512|설빙|070-4232-1327||광주시 북구 용봉동 160-4||10:30am ~ 10:30pm (일요일 1:00 pm 오픈)|||||설빙 광주/전남대점|2층|||80720
설빙|광주/상무점|126.8505001|35.1537427|설빙|062-382-9981|광주시 서구 상무 연하로 62|||12:00pm ~ 10:00pm|||||설빙 광주/상무점|(치평동2층)|||80720
설빙|광주수완점|126.8264808|35.1897534|설빙|062-956-4030||광주광역시 광산구 수완동 1474||am.10:30   pm.10:30|||||설빙 광주수완점|우리빌딩 2층|||80720
설빙|광주첨단점|126.843332|35.2146218|설빙|062-973-5957|광주광역시 광산구 첨단중앙로 104-204|||am.10:30   pm.10:30|||||설빙 광주첨단점|스타벅스 2층|||80720
설빙|광주/충장점|126.9163653|35.1469279|설빙|062-233-5957||광주광역시 동구 황금동 51||am.10:30   pm.10:30|||||설빙 광주/충장점||||80720
설빙|대구/신월성점|128.52547314908327|35.82376365962452|설빙|053-635-7774||월성동 1142-3|||||||설빙 대구/신월성점|2층|||80720
설빙|대구/현풍/테크노폴리스점|128.455676|35.692969|설빙|053-611-2324|현풍면 테크노상업로 50|||11:00am ~ 11:00pm|||||설빙 대구/현풍/테크노폴리스점|203호|||80720
설빙|대구/앞산점|128.5794827|35.8368797|설빙|053-623-8955||대구 남구 대명동 501-4||am 10:00 ~ pm 11:00|||||설빙 대구/앞산점||||80720
설빙|대구/동서변점|128.5986778|35.9208366|설빙|053-959-1700||대구 북구 서변동 1787||am 11:30 ~ pm 11:00 (주문마감 pm 10:30)|||||설빙 대구/동서변점|2층|||80720
설빙|대구/만촌점|128.6470519|35.8580525|설빙|053-751-8004||대구광역시 수성구 만촌동 1040-12||월~목,일 am 11:00 ~ pm 11:00 금~토 am 11:00 ~ am 12:00|||||설빙 대구/만촌점|2층|||80720
설빙|대구/수목원점|128.5185196|35.80426|설빙|053-637-0288|대구시 달서구 화암로 323|||am 10:00 ~ pm 11:00|||||설빙 대구/수목원점|2층 (대곡동 1038번지)|||80720
설빙|대구/신천점|128.6196523|35.8632245|설빙|053-751-7008|대구 수성구 범어천로 201|||am 10:30 ~ am 12:00|||||설빙 대구/신천점||||80720
설빙|대구/대곡점|128.5354528|35.8075828|설빙|053-636-0230||대구 달서구 도원동 1432||am 10:30 ~ pm 10:30|||||설빙 대구/대곡점|대방프라자상가 2층|||80720
설빙|대구범어점|128.6247306|35.8587648|설빙|053-745-8004||대구광역시 수성구 범어동 561-4||am 11:00 ~ pm 11:00|||||설빙 대구범어점|복림빌딩 2층|||80720
설빙|대구/율하점|128.695058|35.8628487|설빙|053-965-8104||대구광역시 동구 율하동 1419||am 10:30 ~ pm 10:30|||||설빙 대구/율하점|202호|||80720
설빙|대구/이시아폴리스점|128.6397912|35.9220545|설빙|053-985-8883||대구 동구 봉무동 1539-8||11:00~ 22:00(주문마감 21:00)|||||설빙 대구/이시아폴리스점|고은빌딩 제1동|||80720
설빙|대구/수성못점|128.6230849|35.8264853|설빙|053-763-5200||대구시 수성구 두산동 665||am 10:30 ~ am 1:00|||||설빙 대구/수성못점|2층|||80720
설빙|대구/이곡점|128.5120624|35.8547974|설빙|053-581-8811|대구 달서구 이곡동로 60|||am 10:30 ~ pm 10:30|||||설빙 대구/이곡점|(2층)|||80720
설빙|대전/유성온천점|||설빙|-|봉명동 대학로 14||||||||설빙 대전/유성온천점||||80720
설빙|대전/오룡점|127.40212933840034|36.33055027677878|설빙|042-533-8001|계룡로 760||||||||설빙 대전/오룡점|1층 (오류동)|||80720
설빙|대전/목원대점|127.337640|36.331402|설빙|070-4152-7911|도안북로 85-31||||||||설빙 대전/목원대점|1층 117호 (용계동,스타타워)|||80720
설빙|대전/유성온천CGV점|127.344688|36.352294|설빙|042-824-0350|계룡로132번길 10|||am.12:00 ~ pm 10:30|||||설빙 대전/유성온천CGV점|도안센트럴플라자 209호|||80720
설빙|대전/송촌점|127.4376695|36.3664018|설빙|042-632-7911||대전 대덕구 송촌동 447-5||am.12:00 ~ pm 10:30|||||설빙 대전/송촌점|2층|||80720
설빙|대전/복수점|127.3781488|36.2979793|설빙|042-582-0777|대전시 서구 복수남로 29|||am.12:00 ~ pm 10:30|||||설빙 대전/복수점|2층|||80720
설빙|대전/전민점|127.4005084|36.399472|설빙|042-867-3007||대전시 유성구 전민동 303||am 11:00 ~ pm 10:30|||||설빙 대전/전민점|- 1 정암빌딩 2층|||80720
설빙|대전/가오점|127.456863|36.3072582|설빙|070-8805-2122||대전 동구 가오동 553||am.12:00 ~ pm 10:30|||||설빙 대전/가오점||||80720
설빙|대전/관저점|127.3371564|36.2985327|설빙|042-542-0407||대전 서구 관저동 1513||월~목 am 10:30 ~ pm 10:30 금~일am 10:00 ~ pm 11:00|||||설빙 대전/관저점|스마트타운 1층|||80720
설빙|대전/테크노점|127.3896414|36.425112|설빙|042-671-7772|대전광역시 유성구 테크노4로 105|||am.12:00 ~ pm 10:30|||||설빙 대전/테크노점|지상2층 208호,209호|||80720
설빙|대전/노은점|127.3195218|36.3750997|설빙|070-8773-3331||대전광역시 유성구 지족동 910-4||am 10:30 ~ pm 10:30|||||설빙 대전/노은점|2층|||80720
설빙|대전/문화점|127.4050492|36.3198427|설빙|042-582-1235||대전 중구 문화동 311-2|||||||설빙 대전/문화점|BMK 코스모 1층|||80720
설빙|대전/시청점|127.388276|36.3464238|설빙|070-8834-7911||대전 서구 탄방동 750||am 11:30 ~ pm 10:30|||||설빙 대전/시청점|2층|||80720
설빙|대전/은행동점|127.42781|36.3287885|설빙|070-4249-4321||대전시 중구 은행동 48-9||am.11:00   pm.10:30(주문마감 pms 10:00)|||||설빙 대전/은행동점||||80720
설빙|대전//용전점|127.4367074|36.3513654|설빙|070-4259-7760||대전시 동구 용전동 63-27||am.12:00 ~ pm 10:30|||||설빙 대전//용전점|건우빌딩 2층|||80720
설빙|대전/둔산점|127.376011|36.351475|설빙|070-4114-4330||대전 서구 둔산2동 1074||am 11:30 ~ pm 11:00(주문마감 pm 10:30)|||||설빙 대전/둔산점|2층|||80720
설빙|부산/정관신도시점|129.165600|35.334800|설빙|051-727-7212||정관면 모전리 738-3||am 10:30 ~ pm 11:00|||||설빙 부산/정관신도시점|누리타워 2층 (모전우체국 앞)|||80720
설빙|부산//안락온천천점|129.1015618|35.1917737|설빙|051-527-0099||부산 동래구 안락2동 631-46||am 11:00 ~ pm 11:00|||||설빙 부산//안락온천천점|(온천천로 443번지)|||80720
설빙|부산/다대포해수욕장점|128.9644006|35.0491628|설빙|051-266-0876||부산 사하구 다대1동 1548-32||am 12:00 ~ pm 10:30|||||설빙 부산/다대포해수욕장점||||80720
설빙|부산/장림점|128.9699552|35.0808502|설빙|051-266-3355||부산광역시 사하구 장림동 325-67||pm 12:30 ~ pm 11:00 (last order pm 10:30)|||||설빙 부산/장림점|2층|||80720
설빙|부산/송도해수욕장점|129.0174377|35.0769419|설빙|051-202-0011,   051-204-0011|부산광역시 서구 송도 해변로 93|||am 11:00 ~ pm 11:00|||||설빙 부산/송도해수욕장점|2층|||80720
설빙|부산/사상점|128.9845959|35.1629855|설빙|051-325-3018||부산 사상구 괘법동 546-1||am 10:00 ~ pm 11:00 (주문마감 pm 10:30)|||||설빙 부산/사상점|엠시티 201호|||80720
설빙|부산/명장점|129.1019776|35.2046151|설빙|051-532-8889||부산 동래구 명장동 60-13||am 10:30 ~ pm 10:30|||||설빙 부산/명장점|2층,3층|||80720
설빙|부산/신호점|128.877707|35.0824186|설빙|051-831-2822||부산 강서구 신호동 237-7||am 11:00 ~ pm 10:00 (주문마감 pm 09:30)|||||설빙 부산/신호점||||80720
설빙|부산/연산토곡점|129.1075488|35.1810817|설빙|051-757-0013|부산 연제구 과정로 108|||am 11:00 ~ pm 10:30|||||설빙 부산/연산토곡점|(연산동 491-12) 2층|||80720
설빙|부산/본점|129.0310239|35.0999734|설빙|051-254-0980||부산광역시 중구 창선동1가 37-2||am 10:30 ~ pm 10:30|||||설빙 부산/본점|2~4층|||80720
설빙|부산/광복점|129.0295977|35.0997381|설빙|051-260-5247||부산광역시 중구 창선동1가 12-1||am 11:00 ~ pm 09:50(주문마감 pm 09:30)|||||설빙 부산/광복점|4층|||80720
설빙|부산/남천점|129.1101659|35.1457809|설빙|051-628-2083||부산 수영구 남천동 6-16||am 10:30 ~ pm 10:30|||||설빙 부산/남천점||||80720
설빙|부산/영도점|129.039500|35.091450|설빙|051-418-1888|부산광역시 영도구 절영로 33|||am 11:00 ~ pm 11:00|||||설빙 부산/영도점|아이블리스 1층|||80720
설빙|부산/서면영광도서점|129.0574064|35.1583611|설빙|051-802-0567||부산 부산진구 부전1동 475-1||am 8:30 ~ am 12:00|||||설빙 부산/서면영광도서점|2층|||80720
설빙|부산/재송점|129.1255386|35.185657|설빙|051-900-2777||부산 해운대구 재송동 1117-20||am 10:00 ~ pm 11:00|||||설빙 부산/재송점|2층|||80720
설빙|부산/가야대로점|129.02461|35.1534696|설빙|051-895-2090|부산 부산진구 가야대로 479|||am 12:00 ~ pm 11:00 (주문마감 pm 10:30)|||||설빙 부산/가야대로점|2층|||80720
설빙|부산/주례점|129.0018448|35.1500538|설빙|051-328-2100||부산시 사상구 주례3동 1162-8||pm 12:00 ~ pm 10:30|||||설빙 부산/주례점|정훈빌딩 (대게궁) 2층|||80720
설빙|부산/정관점|129.1755313|35.3211956|설빙|051-722-5151||부산 기장군 정관면 매학리 718-5||am 10:30 ~ pm 10:30|||||설빙 부산/정관점||||80720
설빙|김해공항점|128.9467955|35.1731633|설빙|051-974-0024||부산광역시 강서구 대저2동 김해국제공항 국제선청사3층 ||AM 06:00 ~ PM 09:00|||||설빙 김해공항점||||80720
설빙|부산/청사포점|129.190736|35.1626663|설빙|051-701-7710||부산시 해운대구 중동 499||am 11:00 ~ pm 11:00|||||설빙 부산/청사포점||||80720
설빙|부산/괴정점|128.992058|35.0994955|설빙|051-208-1577||부산시 사하구 괴정동 939-5||11:00 ~ 23:00 (주문마감 22:30)|||||설빙 부산/괴정점|2층|||80720
설빙|부산/당감점|129.0401824|35.1658239|설빙|070-7797-9536||부산시 부산진구 당감동 304-29||pm 12:00 ~ pm 10:30 (last order pm10:00)|||||설빙 부산/당감점|2층|||80720
설빙|부산/대연점|129.0921465|35.1346814|설빙|051-622-2299||부산 남구 대연동 1740-6||am 10:30 ~ pm 10:30|||||설빙 부산/대연점||||80720
설빙|부산/하단점|128.9670851|35.1075687|설빙|070-8878-2282||부산 사하구 하단동 528~9 유얼비발디 2층 ||am 11:00 ~ pm 11:00|||||설빙 부산/하단점||||80720
설빙|부산/당리점|128.9746869|35.1061961|설빙|070-8286-6652||부산시 사하구 당리동 311-21||am 11:00 ~ pm 11:00|||||설빙 부산/당리점|(부산은행 당리사랑점 2층)|||80720
설빙|부산/장산점|129.175913|35.172429|설빙|051-702-6411||부산 해운대구 좌동 1461-6||10:30am ~ 10:30pm|||||설빙 부산/장산점|디베르비타 2층|||80720
설빙|부산/온천장점|129.0830517|35.219817|설빙|051-557-3322|부산 동래구 금강공원로 20번길 46|||10:30am ~ 10:30pm|||||설빙 부산/온천장점|르메이에르 동래타운 4동 103호-104호|||80720
설빙|롯데월드/어드벤처점|127.0981411642445|37.511311627627|설빙|-|올림픽로 240||||||||설빙 롯데월드/어드벤처점|롯데월드 어드벤처 1층|||80720
설빙|양재역점|127.03041941904524|37.48597887570406|설빙|02-581-9192|서운로6길 17||||||||설빙 양재역점|1층 (서초동)|||80720
설빙|서울/응암역점|126.91484372644155|37.598722558086244|설빙|02-304-2029|은평로 64||||||||설빙 서울/응암역점|2층|||80720
설빙|서울/대치점|37.49800025782048|127.05507681274058|설빙|-|선릉로62길 33||||||||설빙 서울/대치점|지상1층 (대치동,장성빌딩)|||80720
설빙|서울/구의점|127.09484435808909|37.54081404936071|설빙|추후 예정|아차산로 479||||||||설빙 서울/구의점|1층 (구의동,지민빌딩)|||80720
설빙|서울/명지대점|126.92101911030278|37.57805531780944|설빙|추후 등록예정||남가좌동 369-10|||||||설빙 서울/명지대점|DMC아이파크상가 100동 B208호|||80720
설빙|서울/선릉점|127.04815989312239|37.50300874610303|설빙|02-564-9192|테헤란로 52길 17||||||||설빙 서울/선릉점|2층 (역삼동 ES타워)|||80720
설빙|서울/마곡나루점|126.82735723852197|37.56729683810177|설빙|070-7543-0416|마곡중앙5로 6||||||||설빙 서울/마곡나루점|2층 235호 (마곡동,마곡나루역보타닉푸르지오시티)|||80720
설빙|서울구로고척점|126.86065749515967|37.504135452033395|설빙|070-4177-0120|||||||||설빙 서울구로고척점|리케이빌딩 1층|||80720
설빙|서울/구파발역점|126.9193480969161|37.635742101654195|설빙|02-359-9991|진관2로 29-21||||||||설빙 서울/구파발역점|드림스퀘어 2층 207호 (진관동)|||80720
설빙|본사|127.055560|37.507000|설빙|02-3401-7900||삼성동 144-25|||||||설빙 본사|애플트리타워 12/13층|||80720
설빙|서울/강남/뉴코아점|127.007324|37.509464|설빙|02-530-5641|잠원로 51|||오전 10:00 ~ 오후 10:00|||||설빙 서울/강남/뉴코아점|(잠원동 70-2) 지하1층 설빙|||80720
설빙|석촌호수서호점|127.096298|37.506376|설빙|02-2202-5577||삼전동 130-2||am 08:30~am01:00|||||설빙 석촌호수서호점||||80720
설빙|서울/상암/MBC/직영점|126.89030|37.58088|설빙|02-303-5666||상암동 1603||am.11:00 ~ pm.11:00|||||설빙 서울/상암/MBC/직영점|MBC신사옥상업시설 2층|||80720
설빙|서울/수락산역점|127.0556963|37.676907|설빙|02-938-6442||상계1동 1119-4|||||||설빙 서울/수락산역점|2층|||80720
설빙|서울/시흥사거리점|126.9003779|37.4541276|설빙|02-891-7355||시흥동 994-5||am11:00 ~ pm11:00|||||설빙 서울/시흥사거리점|2층|||80720
설빙|서울/가양점|126.8559744|37.5603931|설빙|02-3665-1850||동촌동 628-11||am 11:00 ~ pm 11:00 (주문마감 pm 10:40)|||||설빙 서울/가양점|청산빌딩 2층|||80720
설빙|서울/가락시장역점|127.1205052|37.4938297|설빙|02-404-0555||서울 송파구 가락동 79-3||am 10:00 ~ pm 10:30|||||설빙 서울/가락시장역점|2층|||80720
설빙|서울/청담공원점|127.0488624|37.5201013|설빙|02-518-1415||서울 강남구 청담동 31-12||am 10:00 ~ pm 10:00|||||설빙 서울/청담공원점||||80720
설빙|서울/홍대입구역점|126.9227125|37.5553752|설빙|02-323-3287||서울 마포구 동교동 162-3||am 11:00 ~ pm 10:30|||||설빙 서울/홍대입구역점|2층|||80720
설빙|서울/교대역점|127.0159572|37.4931844|설빙|02-522-8018||서울시 서초구 서초동 1659-13||am 10:30 ~ pm 11:30|||||설빙 서울/교대역점|로얄빌딩 2층|||80720
설빙|서울/신림2호점|126.9291869|37.485771|설빙|02-882-9080|서울시 관악구 신림로 353|||am 10:00 ~ pm 11:00|||||설빙 서울/신림2호점|( 신림동 2층)|||80720
설빙|구로/G벨리점|126.8965086|37.4849677|설빙|02-6344-3959||서울 구로구 구로동 188-25||am 11:00 ~ pm 11:00|||||설빙 구로/G벨리점||||80720
설빙|서울/성신여대점|127.0180162|37.5912816|설빙|070-4127-9230||서울 성북구 동선동 1가 26.||am 11:00 ~ pm 11:00|||||설빙 서울/성신여대점|2,3층|||80720
설빙|석촌호수동호점|127.106559|37.510549|설빙|02-3432-7555|서울시 송파구 석촌호수로 278|||일요일~목요일 10:00am~11:00am / 금요일~토요일 10:00am~12:00am|||||설빙 석촌호수동호점|여흥레이크빌 1층|||80720
설빙|서울/방화점|126.8128129|37.5783126|설빙|02-2064-2825||서울 강서구 방화3동 829-5||am 10:00 ~ pm 10:00|||||설빙 서울/방화점|에어뷰오피스텔 2층|||80720
설빙|서울/회기역점|127.0574357|37.5901831|설빙|02-960-4342|서울시 동대문구 회기로 193|||am 11:00 ~ pm 11:30 (주문마감 pm 11:00)|||||설빙 서울/회기역점|(휘경동 2층)|||80720
설빙|서울/상봉점|127.0756613|37.593494|설빙|02-6380-0707||서울 중랑구 상봉동 130-1||am 11:00 ~ pm 11:00, 주말 am 11:00 ~ am 12:00|||||설빙 서울/상봉점|2층|||80720
설빙|서울/압구정점|127.025438|37.5248299|설빙|02-544-2440||서울 강남구 신사동 572-2||am 10:30 ~ pm 11:00|||||설빙 서울/압구정점||||80720
설빙|서울/발산점|126.8388699|37.5594702|설빙|02-2658-2212|서울특별시 강서구강서로 380|||am 10:00 ~ pm 11:00|||||설빙 서울/발산점|(등촌동,세민홈프라자)2층|||80720
설빙|서울/장안점|127.0719024|37.5718201|설빙|02-2214-7781||서울시 동대문구 장안동 368-4||am 10:00 ~ pm 11:00|||||설빙 서울/장안점|2층|||80720
설빙|서울/쌍문점|127.033968|37.6466943|설빙|02-991-0077||||am 11:00 ~ pm 11:00|||||설빙 서울/쌍문점||||80720
설빙|서울/명일점|127.1555166|37.5530617|설빙|02- 428-2586||서울 강동구 명일동 47-16||am 11:00 ~ pm 10:30|||||설빙 서울/명일점||||80720
설빙|서울/동대문점|127.0062965|37.5659801|설빙|02-2276-0992|서울특별시 중구 을지로 254|||am 11:00 ~ am 1:00|||||설빙 서울/동대문점|(을지로6가)|||80720
설빙|서울/충무로점|126.9950494|37.5612311|설빙|02-2285-5516|서울특별시 중구 퇴계로 210|||am 10:00 ~ pm 11:00|||||설빙 서울/충무로점||||80720
설빙|서울/중계은행사거리점|127.0760152|37.6508756|설빙|02-6395-8008||서울시 노원구 중계동 359-14||am 11:00 ~ pm 10:00|||||설빙 서울/중계은행사거리점|원광빌딩 201호|||80720
설빙|서울/천호점|127.1275667|37.5386363|설빙|02-470-7477||서울 강동구 천호3동 453-22||월~목,일 am 11:00 ~ am 12:00  금,토 am 11:00 ~ am 1:00|||||설빙 서울/천호점|2층|||80720
설빙|서울/이문점(외대점)|127.0614761|37.5961606|설빙|02-959-7224||서울 동대문구 이문동 289-1||am 10:30 ~ pm 11:00|||||설빙 서울/이문점(외대점)||||80720
설빙|서울/목동점|126.8728517|37.525116|설빙|02-2652-9041||서울특별시 양천구 목동 406-244||am 11:00 ~ am 24:00|||||설빙 서울/목동점|2층|||80720
설빙|서울/미아삼거리|127.0298516|37.6120485|설빙|02-986-2900||서울 성북구 길음동 32||am 10:30 ~ pm 10:30|||||설빙 서울/미아삼거리|(도봉로 31-1)|||80720
설빙|서울/월곡역점|127.0418609|37.6036835|설빙|02-943-4811||서울 성북구 하월곡동 27-62||am 11:00 ~ pm 11:00|||||설빙 서울/월곡역점|정우빌딩 2층|||80720
설빙|서울/보라매점|126.9247981|37.4912462|설빙|02-831-6117||서울 동작구 신대방동 708||am 10:30 ~ pm 10:30|||||설빙 서울/보라매점|해태보라매타워 2층|||80720
설빙|서울/숙명여대점|126.9676557|37.5449622|설빙|02-715-9888|서울특별시 용산구 청파로47길 52명신프라자 202호 (청파동2가) |||am 11:00 ~ pm 11:00|||||설빙 서울/숙명여대점||||80720
설빙|서울/건대직영1호점|127.0692909|37.5407501|설빙|02-3409-5381||서울시 광진구 화양동 7-3||10:00am ~ 10:00pm|||||설빙 서울/건대직영1호점|한림빌딩 1층|||80720
설빙|서울/건대직영2호점|127.0687357|37.5402559|설빙|02-499-5385|서울시 광진구 아차산로 230|||10:00am ~ 10:00pm|||||설빙 서울/건대직영2호점|(자양동,1층)|||80720
설빙|서울/화곡역점|126.8391577|37.5418776|설빙|02-2699-1357||서울 강서구 화곡동 1065-14||am 10:30 ~ pm 11:00|||||설빙 서울/화곡역점|대성빌딩 2층|||80720
설빙|서울/한양대점|127.0405739|37.5587193|설빙|02-2282-0053||서울 성동구 행당동 19-100||am 10:00 ~ pm 11:30|||||설빙 서울/한양대점|2층|||80720
설빙|서울/이수역점|126.980966|37.4871113|설빙|070-4255-7575|서울 동작구 동작대로 27가길 12|||am 11:00 ~ pm 11:00|||||설빙 서울/이수역점|(사당동,2층)- 구 미스터 피자집|||80720
설빙|서울/연신내점|126.9202509|37.6190817|설빙|02-2088-0710|서울시 은평구 연서로29길 3||||||||설빙 서울/연신내점|2층 (갈현동)|||80720
설빙|서울/신촌점|126.9367238|37.5573961|설빙|070-7716-8970|서울특별시 서대문구 연세로 19|||am 10:30 ~ pm 11:00|||||설빙 서울/신촌점|(창천동 31-45)|||80720
설빙|서울/수유역점|127.0258516|37.6376089|설빙|02-999-2003||서울 강북구 번동 446-46||am 10:30 ~ pm 10:30|||||설빙 서울/수유역점|2,3층|||80720
설빙|서울/명동1호점|126.9836772|37.5626782|설빙|02-752-2232||서울 중구 명동2가 55-2||am 10:30 ~ pm 10:30|||||설빙 서울/명동1호점|남경빌딩 2층|||80720
설빙|서울/서울대입구역점|126.9526486|37.4789479|설빙|02-872-6716||서울 관악구 봉천동 1598-1||am 10:30 ~ pm 10:30|||||설빙 서울/서울대입구역점|2층|||80720
설빙|서울/노량진점|126.9418408|37.5134237|설빙|02-825-1844||서울특별시 동작구 노량진동 59-29||am 10:30 ~ pm 10:30|||||설빙 서울/노량진점|2층|||80720
설빙|서울/마포공덕점|126.949347|37.541072|설빙|02-711-0334|서울시 마포구 도화길 31-1||||||||설빙 서울/마포공덕점|2층|||80720
설빙|서울/영등포점|126.9066234|37.5183672|설빙|02-2632-6425||서울특별시 영등포구 영등포동 3가 8||am 11:00~ pm 11:30 (주문마감 pm 11:00)|||||설빙 서울/영등포점|남서울빌딩 2층|||80720
설빙|서울/이대점|126.9460907|37.557975|설빙|070-4240-4433||서울시 서대문구 대현동 54-9||am 11:30 ~ pm 9:30 (매주 화요일 휴무)|||||설빙 서울/이대점|2,3층|||80720
설빙|서울/명동2호점|126.9852877|37.562943|설빙|02-774-7994|서울시 중구 명동 10길 20|||am 10:30 ~ pm 10:30|||||설빙 서울/명동2호점|2층|||80720
설빙|서울/혜화대학로점|127.0032659|37.5827694|설빙|070-7721-5047|서울특별시 종로구 대학로길 12길 21|||am 11:30 ~ pm 10:30|||||설빙 서울/혜화대학로점|(동숭동 1-52)|||80720
설빙|서울/강남역2호점|127.0261443|37.503339|설빙|02-6261-6802||서울시 강남구 역삼동 810-5||am 10:30 ~ pm 10:30|||||설빙 서울/강남역2호점|반석빌딩2층|||80720
