ID|NAME|CAT|NEWADDR|OLDADDR|XX|YY|TELL|업데이트날짜|모두_운영시간|모두_현장요금|모두_URL|카카오_주차면수|카카오_결제방법|카카오_운영시간|카카오_현장요금
1389713580|삼문중앙도로공영주차장|공영주차장||경남 밀양시 삼문동 203-13|128.75372752|35.48377284||2019.05.20.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '20:00', 'title': '토'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '4,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=5c6fb075-5d0f-4c57-8c19-398d3138&type=P&usingTime=60&id=2|||||
1056037254|동서식품 노상공영주차장|공영주차장|대구 동구 동부로22길 46-1|대구 동구 신천동 292-24|128.62659761|35.87249248||2020.12.14.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '2,500원', 'title': '1시간'}, {'price': '5,500원', 'title': '2시간'}, {'price': '11,500원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=e1a9e30ad31a514c19e02cbe9c204a68&type=P&usingTime=60&id=2|||||
1210818899|동호정형외과노상공영주차장|공영주차장||대구 동구 동호동 395-14|128.72397423|35.8674008||2019.05.21.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=2a27c2a725464d7d82255a8c802dad32&type=P&usingTime=60&id=2|||||
861718662|달서대로 노상공영주차장|공영주차장||대구 달서구 호림동 22-1|128.49167478|35.83738663||2019.05.24.|[{'start': '10:00', 'end': '19:00', 'title': '매일'}, {'start': '10:00', 'end': '19:00', 'title': '공휴일'}]|[{'price': '200원', 'title': '30분'}, {'price': '500원', 'title': '1시간'}, {'price': '1,100원', 'title': '2시간'}, {'price': '2,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=47d3c0167d692b9e53db4804a8eeaf0e&type=P&usingTime=60&id=2|||||
26471673|동문재래시장 공영주차장|공영주차장||제주특별자치도 제주시 이도1동 1330-5|126.52608177|33.51083166||2021.05.06.|[{'start': '09:00', 'end': '22:00', 'title': '매일'}, {'start': '09:00', 'end': '22:00', 'title': '공휴일'}]|[{'price': '2,000원', 'title': '1시간'}, {'price': '4,000원', 'title': '2시간'}, {'price': '8,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=0ad0ea1464b5bb8ee39ff142f8e97c6a&type=P&usingTime=60&id=2|||||
20580917|수덕 공영주차장|공영주차장||제주특별자치도 제주시 노형동 2534-3|126.47426162|33.48365062||2020.08.05.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '2,000원', 'title': '1시간'}, {'price': '4,000원', 'title': '2시간'}, {'price': '8,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=1ca69c73d7a6448b03586b570d8f3b2a&type=P&usingTime=60&id=2|||||
276321263|제14공영주차장|공영주차장||경북 문경시 점촌동 280-3|128.19898107|36.59308763||2019.05.16.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '500원', 'title': '30분'}, {'price': '500원', 'title': '1시간'}, {'price': '1,500원', 'title': '2시간'}, {'price': '3,500원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=f13f1e2613a30831fb6bb08c7615dfbf&type=P&usingTime=60&id=2|||||
20519048|북부동제1공영주차장|공영주차장||경남 양산시 북부동 416-3|129.03885271|35.34469324||2019.05.20.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '500원', 'title': '30분'}, {'price': '900원', 'title': '1시간'}, {'price': '1,700원', 'title': '2시간'}, {'price': '3,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=d015a2a6-86e7-4c7d-9ae5-ca6b55fa&type=P&usingTime=60&id=2|||||
15092411|원내동공영주차장|공영주차장|대전 유성구 진잠로66번길 45|대전 유성구 원내동 341-6|127.31938798|36.29830466||2019.05.28.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '2시간'}, {'price': '3,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=4f195c793d705c27ad8c7d32a0cec20b&type=P&usingTime=60&id=2|||||
1631456224|덕천3동공영주차장|공영주차장|부산 북구 덕천로 123|부산 북구 덕천동 139-3|129.01810932|35.21054689||2021.01.15.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=9eb401ec28ac18a336a4b433c6afb8d9&type=P&usingTime=60&id=2|||||
23736814|광교호수공원 신대호수주차장|공영주차장|경기 수원시 영통구 광교호수로 214|경기 수원시 영통구 하동 1008|127.07778656|37.28483437|031-213-8734|2019.05.10.|[{'start': '10:00', 'end': '18:00', 'title': '매일'}, {'start': '10:00', 'end': '18:00', 'title': '공휴일'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '1,000원', 'title': '2시간'}, {'price': '2,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a0103af3d1db860454e82cc3d2447a5b&type=P&usingTime=60&id=2|||||
1511390540|고수동굴 공영주차장|공영주차장|충북 단양군 단양읍 고수동굴길 3-11|충북 단양군 단양읍 고수리 111-13|128.38173247|36.98760594||2019.05.17.|[{'start': '09:00', 'end': '17:30', 'title': '매일'}, {'start': '09:00', 'end': '17:30', 'title': '공휴일'}]|[{'price': '3,000원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '3,000원', 'title': '2시간'}, {'price': '3,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=b8c176fe2d85af1463512d486e01bf07&type=P&usingTime=60&id=2|||||
534087078|항남공영유료주차장|공영주차장||경남 통영시 항남동 240|128.42253047|34.84149693||2020.12.21.|[{'start': '09:00', 'end': '20:30', 'title': '매일'}, {'start': '09:00', 'end': '20:30', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '7,100원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=b83a095bb59820bf514f79b523f52038&type=P&usingTime=60&id=2|||||
20513359|상리1공영주차장|공영주차장||세종특별자치시 조치원읍 상리 96|127.30320563|36.60168967||2021.07.13.|[{'start': '08:00', 'end': '21:00', 'title': '주중'}]|[{'price': '400원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=c8f60dcadc83fa3c8f9abc79f5d5b639&type=P&usingTime=60&id=2|||||
119899554|구법원 공영주차장|공영주차장||충남 금산군 금산읍 상리 91-12|127.49042638|36.10379582||2019.05.21.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}, {'start': '09:00', 'end': '18:00', 'title': '토'}]|[{'price': '500원', 'title': '1시간'}, {'price': '1,500원', 'title': '2시간'}, {'price': '3,500원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=18a769f45750e7c5cbd53390a603ee9f&type=P&usingTime=60&id=2|||||
1051535837|대흥로 노상공영주차장|공영주차장|충남 보령시 대흥로 53|충남 보령시 대천동 324-15|126.59270044|36.34992734||2019.05.16.|[{'start': '09:00', 'end': '20:00', 'title': '주중'}, {'start': '09:00', 'end': '20:00', 'title': '토'}]|[{'price': '500원', 'title': '30분'}, {'price': '500원', 'title': '1시간'}, {'price': '1,500원', 'title': '2시간'}, {'price': '3,500원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=0fe6a038-dfbe-4671-a68c-d9184db4&type=P&usingTime=60&id=2|||||
25612036|중앙하이츠빌앞공영주차장|공영주차장||경기 안산시 단원구 고잔동 539-11|126.84228764|37.31782287||2019.05.16.|[{'start': '09:00', 'end': '23:00', 'title': '매일'}, {'start': '09:00', 'end': '23:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,500원', 'title': '1시간'}, {'price': '3,300원', 'title': '2시간'}, {'price': '6,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=ce3de28497243deb961bf47357d5dab7&type=P&usingTime=60&id=2|||||
1175083977|노상공영주차장|공영주차장||경남 김해시 동상동 1056-10|128.88646003|35.23734492||2019.05.29.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '15:00', 'title': '토'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '4,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=42a2ec3009c50a612cd05b366dfdf5d6&type=P&usingTime=60&id=2|||||
254677052|신갈공영주차장|공영주차장|경기 용인시 기흥구 갈천로7번길 69|경기 용인시 기흥구 신갈동 69-11|127.10675235|37.27082045||2019.05.14.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '3,000원', 'title': '2시간'}, {'price': '6,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=ea1e1aab641f31aa31ea31617e30ae2a&type=P&usingTime=60&id=2|||||
1045165712|동외지구공영주차장|공영주차장||경남 고성군 고성읍 동외리 331-4|128.32453938|34.97286865||2019.05.15.|[{'start': '08:00', 'end': '21:00', 'title': '매일'}, {'start': '08:00', 'end': '21:00', 'title': '공휴일'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '4,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=396e208380eb8ea9ec0072f771195c75&type=P&usingTime=60&id=2|||||
2086394666|대구은행범어점옆 노상공영주차장|공영주차장||대구 수성구 범어동 832|128.62388196|35.85959247||2020.06.12.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}, {'start': '09:00', 'end': '19:00', 'title': '토'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '2,500원', 'title': '1시간'}, {'price': '5,500원', 'title': '2시간'}, {'price': '11,500원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=3239efa403f96c6bd88b3d8255cf8cec&type=P&usingTime=60&id=2|||||
8529725|중앙신시장 공영주차장|공영주차장|경북 안동시 경동로 602|경북 안동시 옥야동 327-3|128.72381767|36.56296879||2019.05.27.|[{'start': '08:00', 'end': '22:00', 'title': '매일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=9b9f68dbbdb1719c9aee93e365e5a140&type=P&usingTime=60&id=2|||||
1411524871|반송치안센터옆 공영주차장|공영주차장||경남 창원시 성산구 반림동 23|128.67037286|35.23505687||2019.05.17.|[{'start': '08:00', 'end': '24:00', 'title': '매일'}, {'start': '08:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=8beaffdd-e967-43fa-9375-86183cba&type=P&usingTime=60&id=2|||||
894908291|제10구간 노상공영주차장|공영주차장||경북 영주시 휴천동 642-241|128.61859029|36.8091926||2019.05.27.|[{'start': '08:00', 'end': '22:00', 'title': '주중'}, {'start': '08:00', 'end': '22:00', 'title': '토'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '4,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=39239d132c3555364aa75907e8585322&type=P&usingTime=60&id=2|||||
1045888037|정왕제1공영주차장|공영주차장||경기 시흥시 정왕동 1217|126.74864259|37.34456215||2019.05.16.|[{'start': '08:00', 'end': '22:00', 'title': '매일'}, {'start': '08:00', 'end': '22:00', 'title': '공휴일'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=bafb6c90dbf794672323fb43bf32652f&type=P&usingTime=60&id=2|||||
1171155957|진흥1길광덕로 노상공영주차장|공영주차장||경기 안산시 단원구 고잔동 818|126.83264862|37.31427217||2020.01.17.|[{'start': '12:00', 'end': '21:00', 'title': '주중'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,500원', 'title': '1시간'}, {'price': '3,300원', 'title': '2시간'}, {'price': '6,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=4495eb8c19784aba5d8d524b0c22a67f&type=P&usingTime=60&id=2|||||
68329760|광평천 제3 공영 주차장|공영주차장||경북 구미시 송정동 501|128.34720981|36.11698012||2021.04.07.|[{'start': '08:00', 'end': '02:00', 'title': '매일'}, {'start': '08:00', 'end': '02:00', 'title': '공휴일'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=356d2585869ab75c8250189fd7c358a8&type=P&usingTime=60&id=2|||||
1469303761|내일동시장통 공영주차장|공영주차장||경남 밀양시 내일동 207-1|128.75398782|35.49291054||2019.05.20.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '20:00', 'title': '토'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '4,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=0f27825a-640b-4c43-801a-5d4f0a96&type=P&usingTime=60&id=2|||||
25626442|함평5일시장 공영주차장|공영주차장||전남 함평군 함평읍 기각리 994-12|126.52333398|35.0625531||2019.05.13.|[{'start': '08:00', 'end': '20:00', 'title': '매일'}, {'start': '08:00', 'end': '20:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '4,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=d2601217268690c61fb06614e562c32e&type=P&usingTime=60&id=2|||||
704451699|불국사 공영주차장|공영주차장||경북 경주시 진현동 44-12|129.32821069|35.78835331||2019.05.28.||[{'price': '2,000원', 'title': '30분'}, {'price': '2,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '2,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=6243048676e0d26060cbf23885f6be2b&type=P&usingTime=60&id=2|||||
8450439|오릉 주차장|공영주차장||경북 경주시 탑동 231-2|129.20824746|35.82052143||2019.05.27.||[{'price': '1,000원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '1,000원', 'title': '2시간'}, {'price': '1,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=696feecb2d1a4041fd8aae97de42eb94&type=P&usingTime=60&id=2|||||
2143226981|동영공업주변 노상공영주차장|공영주차장||부산 사상구 학장동 748-1|128.97601898|35.14087402||2019.05.16.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '15:00', 'title': '토'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=1c9fdca08cbf35a25a4015c741e72b23&type=P&usingTime=60&id=2|||||
454827211|원노형 푸른 제4공영주차장|공영주차장||제주특별자치도 제주시 노형동 751|126.47971041|33.47785654||2020.08.05.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '2,000원', 'title': '1시간'}, {'price': '4,000원', 'title': '2시간'}, {'price': '8,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=95a5e0895bb7b6797ef32f4f558d0dc4&type=P&usingTime=60&id=2|||||
1683741361|노상공영주차장|공영주차장||경북 경주시 황오동 315-2|129.2160673|35.8409375||2019.05.21.|[{'start': '09:00', 'end': '20:00', 'title': '매일'}, {'start': '09:00', 'end': '20:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '4,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=ade851731bab987f62188726d0cdab3f&type=P&usingTime=60&id=2|||||
18580287|광교공영주차장|공영주차장||경기 수원시 장안구 하광교동 393-2|127.03077852|37.30130167|031-247-9614|2019.05.10.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '1,000원', 'title': '2시간'}, {'price': '2,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a7a5f0e13d5fd7fe1e7351adcd77b571&type=P&usingTime=60&id=2|||||
20513075|경북주차장|공영주차장|경북 경주시 화랑로 49|경북 경주시 성건동 212-6|129.20617745|35.84501028||2019.05.21.|[{'start': '09:00', 'end': '20:00', 'title': '매일'}, {'start': '09:00', 'end': '20:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '4,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=647aa723aec14e35d74c5fb461f54924&type=P&usingTime=60&id=2|||||
520152977|능포로2길 노상공영주차장|공영주차장||경남 거제시 능포동 332-7|128.73293128|34.87706057||2019.05.20.|[{'start': '08:00', 'end': '20:00', 'title': '매일'}, {'start': '08:00', 'end': '20:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=b4fa3f87-9b33-450c-ae02-b3890208&type=P&usingTime=60&id=2|||||
146015154|공영유료주차장|공영주차장||경기 안산시 단원구 고잔동 531-1|126.83210294|37.31767911||2019.05.16.|[{'start': '09:00', 'end': '21:00', 'title': '주중'}, {'start': '09:00', 'end': '21:00', 'title': '토'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,500원', 'title': '1시간'}, {'price': '3,300원', 'title': '2시간'}, {'price': '6,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a28eccd3553e2a1622522dd5781154f2&type=P&usingTime=60&id=2|||||
1214860096|신시가지KB공영주차장|공영주차장||전북 전주시 완산구 효자동2가 1156-1|127.10730227|35.81512918||2019.05.27.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=63c2c346f490ef7b4889011dde923dcb&type=P&usingTime=60&id=2|||||
1081731644|강경대흥시장 2주차장|공영주차장||충남 논산시 강경읍 대흥리 53-3|127.01252191|36.1555372||2019.05.21.|[{'start': '10:00', 'end': '16:00', 'title': '주중'}, {'start': '10:00', 'end': '16:00', 'title': '토'}]|[{'price': '400원', 'title': '30분'}, {'price': '800원', 'title': '1시간'}, {'price': '1,600원', 'title': '2시간'}, {'price': '3,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=4d525afe-f3fe-40e2-b51e-ac6b0749&type=P&usingTime=60&id=2|||||
126434864|노상공영주차장|공영주차장||충북 청주시 상당구 남문로2가 99-4|127.48909244|36.63198689||2019.05.20.|[{'start': '09:00', 'end': '18:30', 'title': '주중'}, {'start': '09:00', 'end': '18:30', 'title': '토'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '2,200원', 'title': '1시간'}, {'price': '4,600원', 'title': '2시간'}, {'price': '9,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=f17823e93b4c5435693eecad1dab1201&type=P&usingTime=60&id=2|||||
854673521|매탄4지구 노상주차장|공영주차장||경기 수원시 영통구 매탄동 1321|127.04514602|37.25998259|031-695-0923|2019.05.10.|[{'start': '10:00', 'end': '20:00', 'title': '주중'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,500원', 'title': '1시간'}, {'price': '3,300원', 'title': '2시간'}, {'price': '6,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a1fd3d9298b30d51569025554358bccc&type=P&usingTime=60&id=2|||||
1967594768|노상공영주차장|공영주차장||경기 안산시 단원구 고잔동 769|126.83235616|37.31135241||2019.05.28.|[{'start': '12:00', 'end': '21:00', 'title': '주중'}, {'start': '12:00', 'end': '21:00', 'title': '토'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,500원', 'title': '1시간'}, {'price': '3,300원', 'title': '2시간'}, {'price': '6,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=837a1d686bfc0d98b111108e26ba7d0b&type=P&usingTime=60&id=2|||||
20517619|서상동공영주차장|공영주차장||경남 김해시 서상동 20-6|128.88204611|35.23537428||2019.05.28.|[{'start': '08:00', 'end': '20:00', 'title': '매일'}, {'start': '08:00', 'end': '20:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '4,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=dff8e51703665a01cea5924192bcd51a&type=P&usingTime=60&id=2|||||
20582298|노상공영주차장|공영주차장||충북 청주시 상당구 영동 112|127.48626726|36.63931202||2019.05.20.|[{'start': '09:00', 'end': '18:30', 'title': '주중'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=1ec31cb41ce070e97b530580877cb0c9&type=P&usingTime=60&id=2|||||
2062248320|노상공영주차장|공영주차장||충북 제천시 명동 339|128.20878365|37.13727365||2019.05.24.|[{'start': '09:00', 'end': '20:00', 'title': '매일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=337f92fb650d87f3f005457c3d4cb6cc&type=P&usingTime=60&id=2|||||
20583103|중화산2동공영주차장|공영주차장|전북 전주시 완산구 신촌3길 28-4|전북 전주시 완산구 중화산동2가 486-2|127.11525808|35.8174002||2019.05.27.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '1,500원', 'title': '1시간'}, {'price': '2,500원', 'title': '2시간'}, {'price': '4,500원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a8fa795071635677435b44fbeac8a215&type=P&usingTime=60&id=2|||||
18583636|터미널공영주차장|공영주차장||경기 수원시 권선구 권선동 1189|127.02221744|37.25068134|031-231-9710|2021.01.29.|[{'start': '14:00', 'end': '22:00', 'title': '매일'}, {'start': '14:00', 'end': '22:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,500원', 'title': '1시간'}, {'price': '3,300원', 'title': '2시간'}, {'price': '6,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=9acea5a8cfc9eece23657fede059fc3f&type=P&usingTime=60&id=2|||||
2003671930|노상공영주차장|공영주차장||대전 유성구 봉명동 572|127.34571027|36.35643593||2019.05.28.|[{'start': '08:00', 'end': '22:00', 'title': '주중'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '1,900원', 'title': '1시간'}, {'price': '3,700원', 'title': '2시간'}, {'price': '10,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=96db998d479646781cb2a8389e66bb42&type=P&usingTime=60&id=2|||||
27071088|고동바위공영주차장|공영주차장||부산 사상구 모라동 1359|128.99025824|35.18860681||2019.05.17.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=1d0422a841753a1b5f2cccf66b42ffc3&type=P&usingTime=60&id=2|||||
1258754479|동문시장지구 공영주차장|공영주차장||충북 제천시 중앙로2가 160|128.21318573|37.13907394||2019.05.24.|[{'start': '09:00', 'end': '20:00', 'title': '매일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=868c944c-a364-4133-a311-b73b2bdd&type=P&usingTime=60&id=2|||||
26988324|공항시장공영주차장|공영주차장|대구 동구 해동로 19-2|대구 동구 지저동 694-51|128.63805488|35.89615916||2019.05.24.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=e424d9c3c13997dc61b035f0002063f2&type=P&usingTime=60&id=2|||||
250136600|노외공영주차장|공영주차장||충북 증평군 증평읍 대동리 15|127.58364928|36.78287616||2019.05.24.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}, {'start': '00:00', 'end': '24:00', 'title': '토'}, {'start': '00:00', 'end': '24:00', 'title': '일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '4,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a91d11728046f5cc7ef0191758b71f20&type=P&usingTime=60&id=2|||||
20589093|화지시장2노외주차장|공영주차장||충남 논산시 화지동 42-11|127.08560933|36.20731939||2019.05.21.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}, {'start': '09:00', 'end': '18:00', 'title': '토'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '4,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a80e049c-d934-42df-872c-3c9a2e62&type=P&usingTime=60&id=2|||||
