##NAME|SUBNAME|TYPE|ID|TELNUM|ADDR|XCOORD|YCOORD@@필라
필라|경기광주점|KIDS|store1017|031-799-7550|경기 광주시 경안동 25-3 이프라자 2층 (경기광주터미널)|127.2613335|37.4095661
필라|롯데수원점|KIDS|store1069|031-8066-0667|경기도 수원시 권선구 세화로 124 롯데백화점|126.9959828|37.2653782
필라|롯데안산점|KIDS|store1062|031-412-7958|경기 안산시 단원구 고잔동 롯데백화점 5층|126.83449843354705|37.318003250429825
필라|롯데안양점|KIDS|store1063|031-463-2573|경기 안양시 만안구 안양동 88-1번지 롯데백화점 5층|126.92195642735237|37.40251229491712
필라|롯데중동점|KIDS|store1073|032-320-7582|경기 부천시 원미구 중동 1140 롯데백화점 8층|126.77520647557188|37.50256730933893
필라|송우멀티점|KIDS|store1121|031-541-5877|경기 포천시 소흘읍 이동교리 74-1|127.1353232|37.8124032
필라|신세계의정부점|KIDS|store1070|031-8082-0893|경기 의정부시 의정부동 168-54 신세계백화점 8층|127.04629665071566|37.73751184405299
필라|엔터식스동탄점|KIDS|store1503|031-371-6875|경기 화성시 동탄중앙로 220 메타폴리스 A동 지하1층|127.0683157|37.2050214
필라|용인점|KIDS|store1013|031-338-4842|경기 용인시 처인구 김량장동 133-124|127.20570637579922|37.235725819373116
필라|현대김포아울렛점|KIDS|store1485|031-8048-2595|경기도 김포시 고촌읍 아라육로152번길 100 (전호리, 현대프리미엄아울렛) 3층|126.7852907|37.5966958
필라|AK분당점|KIDS|store1067|031-8023-2632|경기 성남시 분당구 서현동 6층|127.1353506|37.3828006
필라|AK수원점|KIDS|store1508|031-240-1640|경기도 수원시 팔달구 덕영대로 924 AK백화점 5층|127.0002404|37.2656796
필라|AK평택점|KIDS|store1065|031-646-6613|경기 평택시 평택동 185-1 AK플라자 6층|127.0835495817798|36.992695653364656
필라|NC고잔점|KIDS|store1014|031-436-4344|경기도 안산시 단원구 광덕대로 194 (고잔동, 2001아울렛)|126.8310246|37.3134744
필라|NC동수원점|KIDS|store1011|031-231-6716|경기 수원시 팔달구 인계동 1114-1 동수원 뉴코아 6층|127.0343133034429|37.26630073148931
필라|NC부천점|KIDS|store1018|032-624-8426|경기 부천시 원미구 상동 부천 뉴코아 4층|126.75670834761998|37.504145258369626
필라|NC수원터미널점|KIDS|store1122|031-8065-3718|경기도 수원시 권선구  경수대로 270 (권선동, 시외버스터미널) NC백화점 휠라키즈|127.02086|37.25043
필라|NC야탑점|KIDS|store1511|031-705-4943|경기 성남시 분당구 야탑동 357-1 NC백화점 5층|127.1272983|37.4104166
필라|김포종합상설점|OUTLET|store1384|031-983-9966|경기도 김포시 양촌읍 김포대로 1641 더모아아울렛|126.6556569|37.6632873
필라|롯데광교점|OUTLET|store1377|031-8064-2275|경기도 수원시 영통구 도청로 10 롯데아울렛 광교점 2층 휠라매장|127.0559706|37.2867405
필라|롯데광명점|OUTLET|store1365|02-6226-2382|경기도 광명시 일직로17 롯데프리미엄아울렛 광명점 3층|126.8828732|37.4243218
필라|롯데구리점|OUTLET|store1375|031-8034-2519|경기도 구리시  동구릉로136번길 57 (인창동, 구리유통종합상가) 롯데 몰 5층 휠라|127.1414499|37.6122261
필라|롯데기흥/FILA점|OUTLET|store1589|031-8036-3183|경기도 용인시 기흥구 고매동 286 롯데프리미엄아울렛 1층 FILA상설|127.1214196|37.2247181
필라|롯데이천점|OUTLET|store1379|031-887-4739|경기 이천시 호법면 프리미엄아울렛로 177-74 롯데프리미엄아울렛이천점 청자동 1층 FILA|127.4000261|37.2422269
필라|롯데파주점|OUTLET|store1382|031-960-2914|경기도 파주시  회동길 390 (문발동, 롯데프리미엄아울렛) 롯데파주아울렛 B-1블럭 2층|126.6937911|37.7179538
필라|목감점|OUTLET|store1371|031-485-9505|경기도 시흥시  수인로 2323 (목감동) 104|126.86129332557259|37.38737719734583
필라|봉담점|OUTLET|store1367|031-297-9955|경기도 화성시 삼천병마로 1079-12|126.942185|37.203604
필라|삼패점|OUTLET|store1372|031-521-3567|경기도 남양주시  경강로 354 (삼패동, 원앤원) 메가아울렛|127.19680935897328|37.5936756462169
필라|송우점|OUTLET|store1373|031-541-5877|경기도 포천시 소흘읍 호국로 440 이동교리 74-1|127.1322807|37.8119796
필라|수지죽전점|OUTLET|store1482|031-272-0906|경기도 용인시 수지구 용구대로 2729-7 (죽전동, 죽전패션상설타운)|127.1079493|37.3296876
필라|신세계사이먼파주점|OUTLET|store1452|031-8071-7437|경기도 파주시 탄현면 필승로 200(신세계 사이먼 1층 437호)|126.6965146|37.768942
필라|안양상설2015점|OUTLET|store1370|031-385-1681|경기도 안양시 동안구 관악대로 320 (관양동, 정근빌딩) 0|126.9585046|37.4029811
필라|에버랜드(F)점|OUTLET|store1446|070-4179-6498|경기도 용인시 처인구 포곡읍 에버랜드로 199(삼성에버랜드)|127.2131816|37.2924475
필라|용인점|OUTLET|store1368|031-336-4054|경기도 용인시 처인구 금령로85번길 3 (김량장동) FILA 용인상설점|127.2058122|37.23631
필라|현대김포점|OUTLET|store1448|031-8048-2327|경기도 김포시 고촌읍 아라육로 152번길 100(현대김포아울렛)|126.7850704|37.5971252
필라|화정세이브존(F)점|OUTLET|store1445|031-971-4943|경기도 고양시 덕양구 화정로 52 (화정동, 세이브존 1층)|126.8313858|37.6343515
필라|LF양주점|OUTLET|store1380|031-894-2703|경기 양주시 회정동 453-19번지 3층 FILA|127.052467|37.8314052
필라|갤러리아진주점|FILA|store816|055-791-1736|경남 진주시 평안동 한화갤러 195|128.08233332736881|35.19669008357193
필라|거제고현점|FILA|store811|055-637-3397|경상남도 거제시 거제중앙로 1930|128.6224414|34.8902008
필라|거제디큐브점|FILA|store813|055-680-0439|경남 거제시 장평동 1211 거제디큐브백화점 5층|128.61658901916215|34.89106512745186
필라|거창점|FILA|store820|055-943-3839|경상남도 거창군 거창읍 중앙로 143-1 (하이트광장)|127.9139835803303|35.68745460181581
필라|동마산점|FILA|store807|055-295-8106|경남 창원시 마산회원구 합성 85-26|128.58254494255604|35.23904829310016
필라|롯데마산점|FILA|store804|055-240-5751|경상남도 창원시 마산합포구  동서동로 18 (대우백화점) 롯데백화점 마산점|128.573338|35.20161
필라|밀양점|FILA|store809|055-356-7228|경남 밀양시 내일동 경남 밀양시 내일동 629-2|128.75216700869555|35.49167176064757
필라|삼천포점|FILA|store817|055-832-8585|경남 사천시 선구동 41-65|128.0739130101687|34.92778596207704
필라|신세계마산점|FILA|store803|055-240-1595|경남 창원시 마산합포구 산호 10|128.5868010607353|35.220239706417324
필라|옥포(경남)점|FILA|store814|055-687-5252|경남 거제시 옥포1동 544-1|128.69161083861687|34.89184656849911
필라|홈플러스/김해점|FILA|store808|055-331-1199|경남 김해시 내동 1131-2 홈플러스 1층|128.87017906207777|35.24182963147057
필라|NC창원점|FILA|store805|055-270-3407|경남 창원시 의창구 팔용동 30-1 뉴코아 아울렛 창원점 1층|128.65528882013786|35.23287320578958
필라|롯데창원점|FILA|store1518|055-279-2992|경상남도 창원시 성산구 상남동 79 롯데백화점 5층|128.6818178|35.2245698
필라|신세계김해점|FILA|store1512|055-272-1513|경상남도 김해시 외동 1264 신세계백화점 3층|128.8719351|35.2297822
필라|웅상롯데마트점|filativa|store1138|055-388-2311|경상남도 양산시 삼호1길 34 롯데마트 2층 filativa|129.1653088350624|35.41195916714075
필라|장유롯데마트점|filativa|store1135|010-5551-9290|경남 김해시 장유면 번화 1로 56번길 15 롯데마트 2층 filativa|128.80857638250794|35.179869592747785
필라|통영롯데마트점|filativa|store1139|055-642-7547|경상남도 통영시 무전대로 65 롯데마트 2층 filativa|128.42818856344778|34.860707785848746
필라|거제고현점|INTIMO|store1199|055-635-2032|경상남도 거제시  거제중앙로 1900 (고현동) 청원상가 102|128.6236304|34.8877916
필라|거제옥포점|INTIMO|store1201|055-688-4528|경남 거제시 옥포1동 536-15번지|128.6908635147144|34.89316920709408
필라|거창점|INTIMO|store1206|055-941-0818|경상남도 거창군 거창읍 중앙로 141 (신라분식) 휠라 인티모 거창지점|127.9136465867188|35.68735261569976
필라|김해점|INTIMO|store1194|055-321-2727|경남 김해시 서상동 129-4|128.88144181753697|35.23275131255999
필라|남해점|INTIMO|store1204|055-864-8166|경남 남해군 남해읍 북변리 153-1번지|127.894143829501|34.83887138335976
필라|마산점|INTIMO|store1193|055-222-7164|경남 창원시 마산합포구 중성 151-6|128.57627219265902|35.20666407318004
필라|마산(E)점|INTIMO|store1296|055-222-8144|경상남도 창원시 마산합포구 서성로 3 이마트 B1층|128.5695328|35.1978245
필라|밀양점|INTIMO|store1196|055-354-8000|경남 밀양시 내일동 615-1번지|128.75247109113542|35.49187281051723
필라|삼천포점|INTIMO|store1576|055-832-2521|경남 사천시 선구동 18-235|128.074068|34.9288747
필라|양산(E)점|INTIMO|store1544|055-381-3689|경상남도 양산시 양산역 6길12 이마트2층|129.0263678|35.3368607
필라|진영점|INTIMO|store1195|055-343-4511|경남 김해시 진영읍 진영리 1630-9번지|128.73541794463966|35.308457509874934
필라|진주점|INTIMO|store1202|055-745-3910|경남 진주시 대안동 12-22|128.0836153520452|35.19301933978882
필라|진주(E)점|INTIMO|store1299|055-742-4707|경남 진주시 진양호로 477 이마트 1층 3|128.0774172036721|35.191589303322694
필라|진주상대점|INTIMO|store1575|055-753-3760|경상남도 진주시 동진로 148|128.1073792|35.1793476
필라|진해석동점|INTIMO|store1198|055-541-2840|경남 창원시 진해구 석동 543-5 미래쇼핑 1층 153-2|128.6987496847741|35.158197809719525
필라|창원(E)점|INTIMO|store1297|055-285-5864|경상남도 창원시 성산구 원이대로 608 이마트 3층 91 이마트내|128.67995203083007|35.22636539012354
필라|통영점|INTIMO|store1200|055-649-0589|경남 통영시 항남동 67-2|128.42218942649015|34.84327830305673
필라|통영(E)점|INTIMO|store1298|055-649-8896|경상남도 통영시 광도면 죽림4로 9 이마트 2층 1566-2 이마트 1층|128.41762570013242|34.8869512465604
필라|하동점|INTIMO|store1205|055-883-8855|경남 하동군 하동읍 읍내리 318-9|127.74754129691476|35.07068909083411
필라|갤러리아진주점|KIDS|store1078|055-791-1691|경남 진주시 평안동 갤러리아 6층 휠라키즈|128.0823204398514|35.1967118299614
필라|거제디큐브점|KIDS|store1021|053-662-9273|경남 거제시 장평동 1211 디큐브백화점 5층|128.6165493|34.8911582
필라|롯데마산점|KIDS|store1075|055-240-5560|경상남도 창원시 마산합포구  동서동로 18 (대우백화점) 롯데백화점 마산점|128.573338|35.20161
필라|신세계김해점|KIDS|store1507|055-272-1230|경상남도 김해시 김해대로 2232 신세계백화점 2층|128.8722868|35.2293252
필라|양산점|KIDS|store1019|055-372-4500|경남 양산시 중부동 340|129.03831900697205|35.34371910222039
필라|진해점|KIDS|store1020|055-541-2900|경남 창원시 진해구 석동 543-5 롯데마트 1층|128.6988955|35.1581234
필라|(신)진영점|OUTLET|store1385|055-346-3933|경상남도 김해시 진영읍 진산대로 245 휠라 진영상설|128.7222611|35.3202799
필라|롯데김해점|OUTLET|store1387|055-900-2536|경상남도 김해시  장유로 469 (신문동) 롯데프리미엄아울렛 김해점|128.8298109633296|35.18522812294744
필라|경산점|FILA|store821|053-812-4700|경북 경산시 중방동 364-4|128.7348690256427|35.82269133616242
필라|경주FILA점|FILA|store1474|054-743-7670|경상북도 경주시 노동동 81-4|129.2131115|35.842087
필라|구미중앙(신)점|FILA|store827|054-455-8131|경상북도 구미시 문화로 25(원평동)|128.3340845|36.1289738
필라|김천멀티점|FILA|store826|054-439-1234|경상북도 김천시  김천로 130-3 (평화동)|128.1156444|36.1220155
필라|안동점|FILA|store834|054-857-1144|경북 안동시 남문동 142-5|128.73064850306002|36.56475474972583
필라|영주점|FILA|store832|054-637-9333|경상북도 영주시 번영로 153|128.6249071|36.8247274
필라|포항멀티점|FILA|store822|054-241-0053|경북 포항시 북구 상원동 448-19|129.36610344039417|36.038680163843644
필라|포항오천멀티점|FILA|store824|054-293-4007|경상북도 포항시 남구 오천읍 구정리 33-12|129.4132130629235|35.97767758054549
필라|롯데포항점|FILA|store1519|054-230-1584|경상북도 포항시 북구 학산동 127-9 롯데백화점 5층|129.3693931|36.0496176
필라|구미롯데마트점|filativa|store1565||경상북도 구미시 구미대로22길 11 (신평동, 롯데마트구미점)|128.3653736|36.1137734
필라|예천휠라티바점|filativa|store1141|054-654-0700|경상북도 예천군 예천읍 효자로 103 (보생당) 휠라티바|128.45498084525676|36.657556678251176
필라|경산(E)점|INTIMO|store1301|053-814-3331|경상북도 경산시 옥산로 227 (중산동) 이마트 1층|128.7198255920258|35.83520260985795
필라|경주점|INTIMO|store1585|054-620-2323|경상북도 경주시 동성로 124-2 (황오동)|129.2142765|35.8430996
필라|구미(E)점|INTIMO|store1305|054-464-9529|경상북도 구미시 구미대로 256 이마트 1층 65-1|128.3648591348519|36.109479292997655
필라|구미인동점|INTIMO|store1209|054-473-4733|경상북도 구미시  인동중앙로10길 5 (인의동) 휠라 인티모 구미인동지점|128.42317206218556|36.108562795600264
필라|김천(E)점|INTIMO|store1304|054-435-8455|경북 김천시 시청로 75 이마트 3층|128.1168124696664|36.134988608430014
필라|문경점|INTIMO|store1211|054-554-3686|경상북도 문경시  중앙로 114-1 (점촌동, 카라) 휠라 인티모 문경점|128.19952732056893|36.59516904930699
필라|안동(E)점|INTIMO|store1549|054-858-7704|경상북도 안동시 옥동 796-1 이마트|128.6993953|36.5584828
필라|영주점|INTIMO|store1212|054-634-5444|경상북도 영주시 번영로 157 (영주동, 청운불고기) 1층 휠라인티모|128.62466023370058|36.82499186797303
필라|영천(E)점|INTIMO|store1300|010-8591-8897|경상북도 영천시 최무선로 83 이마트 1층 영천이마트|128.9203468|35.9617358
필라|포항점|INTIMO|store1208|054-255-5807|경상북도 포항시 북구  중앙상가4길 16-4 (대흥동)|129.3642389|36.037749
필라|포항(E)점|INTIMO|store1303||경북 포항시 남구 냉천로 10 이마트 2층 161-167|129.3988803617427|35.99165659007539
필라|포항이동(E)점|INTIMO|store1302|054-272-5807|경북 포항시 북구 대이로 188 이마트 B1층 305|129.3390287043302|36.03170457519754
필라|경산점|KIDS|store1022|053-812-4700|경북 경산시 중방동 364-4|128.7348632|35.8226815
필라|경주점|KIDS|store1025|054-775-4785|경북 경주시 황오동 215-7|129.2145167|35.8432394
필라|김천멀티점|KIDS|store1124|054-439-1234|경북 김천시 평화동 302-43|128.1155872|36.12204
필라|영주점|KIDS|store1024|054-638-6664|경북 영주시 영주동 382-5|128.6240535|36.823568
필라|포항오천멀티점|KIDS|store1123|054-293-4007|경상북도 포항시 남구 오천읍 구정리 33-12|129.4132373|35.9776917
필라|그랜드애비뉴포항점|KIDS|store1023|054-256-8521|경북 포항시 남구 상도동 582 그랜드애비뉴 5층|129.3488903|36.0127396
필라|포항멀티점|OUTLET|store1388|054-241-0053|경상북도 포항시 북구 중앙로 290-1 (상원동) 448-19|129.3651778|36.0392932
필라|광주세정점|FILA|store1480|062-370-9123|광주광역시 서구 치평동 1326 1층 FILA|126.8473115|35.1467139
필라|롯데월드컵아울렛점|FILA|store841|062-606-2947|광주 서구 풍암동 423-2|126.87724798143915|35.13335119158456
필라|신세계광주점|FILA|store838|062-360-1824|광주 서구 광천동 신세계백화점 49-1|126.88253714728212|35.1604333162765
필라|NC/광주점|FILA|store839|062-510-7661|광주 북구 신안동 6-1 NC백화점 6층|126.89294065097971|35.16830640733071
필라|NC웨이브충장점|FILA|store842|062-718-9539|광주 동구 충장로4가 92-2 6층|126.91308422677481|35.14872337331774
필라|광주수완롯데마트점|filativa|store1566||광주광역시 광산구 장신로 98 (장덕동, 롯데마트)|126.8202887|35.1902455
필라|광주첨단롯데마트점|filativa|store1143|062-973-2328|광주광역시 광산구 첨단강변로 99번길 22 롯데마트 1층 filativa|126.85191791419476|35.21677406766962
필라|동광주홈플러스점|filativa|store1558||광주광역시 북구 동문대로 200 (두암동, 삼성홈플러스) 지하 1층 filativa|126.9304185|35.1793353
필라|광산(E)점|INTIMO|store1310|062-942-7288|광주광역시 광산구 사암로 172 광산 이마트 1층 1598-3 1층|126.80861821528198|35.16012998425427
필라|광주(E)점|INTIMO|store1307|062-360-0153|광주 서구 죽봉대로 61 이마트 2층 광주광역시 서구 화정동 12-13|126.88199947752206|35.15881395294248
필라|봉선(E)점|INTIMO|store1309|062-671-4288|광주광역시 남구 봉선로 198 이마트 1층 광주광역시 남구 봉선동 1064|126.91602599694123|35.122412860389645
필라|상무(E)점|INTIMO|store1308|062-385-6799|광주 서구 운천로 263 이마트 3층 1208-5|126.85416658324216|35.15572263262351
필라|신세계광주점|KIDS|store1483|062-360-1427|광주광역시 서구 무진대로 932 (광천동, 신세계백화점) 8층 휠라키즈|126.8827299|35.1605893
필라|NC광주점|KIDS|store1080|062-510-7769|광주 북구 신안동 현대백화점 광주 북구 신안동 현대백화점|126.90711722899555|35.16155791761802
필라|NC웨이브점|KIDS|store1081|062-718-9562|광주 동구 충장로4가 밀리오 밀리오레 7층 휠라키즈|126.91313684164675|35.14878109814861
필라|광주충장로/메가샵점|Mega Shop|store837|062-226-0101|광주광역시 동구 충장로 94 광주충장로 FILA|126.9171025|35.1475912
필라|광주점|OUTLET|store1390|062-376-3883|광주 서구 마륵동 183-10|126.83344513159541|35.14083068888845
필라|롯데수완점|OUTLET|store1391|062-616-2208|광주 광산구 장덕동 1678 롯데아울렛 광주 수완점|126.82096799122814|35.19022530640354
필라|대구성서점|FILA|store847|053-593-9595|대구 달서구 호림동 17번지 제가동|128.49150337099218|35.83703910500064
필라|롯데대구점|FILA|store848|053-660-3521|대구 북구 칠성동2가 롯데백 5층|128.5961206353765|35.875871546052636
필라|롯데상인점|FILA|store844|053-258-3556|대구 달서구 상인동 1502|128.5392648384318|35.818975927405994
필라|롯데율하아울렛점|FILA|store851|053-960-2793|대구 동구 율하동 대구광역시 동구 율하동 1117|128.69336152680702|35.86841213235409
필라|세븐벨리대구점|FILA|store845|053-314-2612|대구 북구 동천동 894-1 세븐벨리 1층|128.56033246926555|35.944104129027465
필라|NC엑스코점|FILA|store849|053-662-9325|대구 북구 산격동 1688 NC엑스코내|128.61529007561495|35.90754433994697
필라|신세계대구점|FILA|store1515|053-661-6566|대구광역시 동구 신천동 1506 신세계백화점 6층|128.6289914|35.8778617
필라|현대대구점|FILA|store1594|053-245-2660|대구 중구 달구벌대로 2077 현대백화점 7층|128.5906199|35.8667014
필라|성서홈플러스점|filativa|store1479|010-2677-7653|대구광역시 달서구 달구벌대로 1467 (용산동) 홈플러스 성서점 지하 2층 filativa|128.5274094|35.8494719
필라|율하롯데마트점|filativa|store1144|053-607-2779|대구광역시 동구 안심로 80 롯데마트 지하 1층 filativa|128.69336152680702|35.86841213235409
필라|칠곡홈플러스점|filativa|store1562||대구 북구 동암로12길 8 홈플러스 칠곡점|128.5559861|35.9448506
필라|만촌(E)점|INTIMO|store1314|053-755-7977|대구 수성구 동원로 136 이마트 1층 대구 수성구 만촌동 1356-5|128.63687545240538|35.871145316343366
필라|반야월(E)점|INTIMO|store1311|053-266-9785|대구광역시 동구 안심로 389-2 이마트 2층 520-1|128.72740445039648|35.870533377483156
필라|성서(E)점|INTIMO|store1546|053-581-0948|대구 달서구 이곡동로 24 이마트 2층|128.5101713|35.8533194
필라|월배(E)점|INTIMO|store1313|053-642-0707|대구 달서구 진천로 92 이마트 1층 555|128.52369086327383|35.81714137751478
필라|칠성(E)점|INTIMO|store1312|053-358-3635|대구 북구 침산로 93 이마트 1층|128.58986289533576|35.885193060013265
필라|대백프라자점|KIDS|store1085|053-426-3639|대구 중구 대봉1동 214번지 대백프라자 8층|128.6063345323323|35.85594989300081
필라|롯데대구점|KIDS|store1487|053-660-3588|대구광역시 북구 태평로 161 롯데백화점대구 9층 휠라키즈|128.5962918|35.8758742
필라|롯데상인점|KIDS|store1084|053-258-3543|대구 달서구 상인동 1502 롯데백화점 5층|128.5392648384318|35.818975927405994
필라|세븐밸리점|KIDS|store1583|053-323-0123|대구시 북구 동암로 90 세븐밸리아울렛 1층|128.560374|35.9440956
필라|신세계대구점|KIDS|store1494|053-661-6961|대구 동구 동부로 149 신세계백화점 7층|128.6294552|35.8780575
필라|현대대구점|KIDS|store1082|053-245-2626|대구 중구 계산동2가 현대백화점 대구점 6층 휠라키즈|128.590625620519|35.86663023255647
필라|대구상설점|OUTLET|store1447|053-742-4446|대구광역시 수성구 달구벌대로 2573 (만촌동)|128.6441767|35.8593738
필라|롯데봉무점|OUTLET|store1392|053-945-2617|대구 동구 봉무동 롯데아울렛 이시아폴리스점|128.6373553304672|35.92154817681133
필라|롯데율하점|OUTLET|store1393|053-960-2793|대구 동구 율하동 롯데율하아울렛 2층|128.6933316107623|35.86846301737645
필라|현대대구아울렛/FILA점|OUTLET|store1590|053-430-2261|대구광역시 동구 신천동 294-5 4층 FILA상설|128.6262795|35.8711198
필라|갤러리아타임월드점|FILA|store854|042-483-6594|대전 서구 둔산동 1036번지 갤러리아 타임월드 7층|127.37813471928335|36.351857980931
필라|대전세이점|FILA|store852|042-253-7936|대전 중구 문화동 1-16|127.40896202233903|36.321011927879795
필라|대전장대점|FILA|store1539|042-822-6864|대전광역시 유성구 유성대로 794 (장대동) 1층|127.3373517|36.3626318
필라|대전패션아일랜드점|FILA|store853|042-271-7111|대전 동구 가오동 대전시 동구 은어송로72|127.45798583128389|36.30696682619823
필라|롯데대전점|FILA|store856|042-601-2645|대전 서구 괴정동 롯데백화점 423-1|127.38956247212369|36.340628674750626
필라|세이브존대전둔산점|FILA|store855|042-487-9120|대전 서구 둔산동 1809 1층|127.39784070187032|36.35459484619446
필라|신세계스타일마켓점|FILA|store857|042-615-1436|대전 동구 용전동 63-3 스타일마켓 2층|127.43664108286745|36.350375247159604
필라|홈플러스유성점|FILA|store858|042-823-2920|대전 유성구 봉명동 669 유성홈플러스 FILA 매장|127.35434169043161|36.35846982994329
필라|대전문화홈플러스점|filativa|store1559||대전광역시 중구 계백로 1690 홈플러스 대전문화점 filativa|127.4077091|36.3203098
필라|둔산홈플러스점|filativa|store1145|042-482-2517|대전광역시 서구 문예로 107 홈플러스 3층 filativa|127.38907919335264|36.35633232184783
필라|대전도마점|INTIMO|store1214|042-531-2223|대전광역시 서구  계백로 1441 (도마동) 휠라인티모 대전도마점|127.3602913|36.3074482
필라|대전터미널(E)점|INTIMO|store1317||대전광역시 동구 동서대로 1689 이마트 4층|127.43664108286745|36.350375247159604
필라|둔산(E)점|INTIMO|store1316|042-488-2387|대전 서구 둔산북로 41 이마트 3층 959-2번지|127.37818318092474|36.35634928113382
필라|갤러리아타임월드점|KIDS|store1501|042-720-6538|대전 서구 대덕대로 211 갤러리아 5층|127.3782516|36.3518898
필라|대전스타일마켓점|KIDS|store1492|042-615-1455|대전 동구 동서대로 1689 신세계스타일마켓 2층|127.4367336|36.350286
필라|대전패션아일랜드점|KIDS|store1029|042-280-9330|대전 동구 가오동 557번지 패션아일랜드 3층|127.458031|36.3069461
필라|대전SAY점|KIDS|store1088|042-254-0109|대전 중구 문화동 1-16 대전SAY백화점 5층|127.40896202233903|36.321011927879795
필라|롯데대전점|KIDS|store1089|042-601-2675|대전 서구 괴정동 롯데백화점 6층|127.38955833974155|36.34069357290253
필라|대전은행/메가샵점|Mega Shop|store1437|042-256-1663|대전광역시 중앙로 157-1|127.4271046|36.3293322
필라|대전모다점|OUTLET|store1395|042-543-0770|대전광역시 유성구 대정로 5 (대정동) 대전모다아울렛 FILA상설점|127.31960722489563|36.312748245992594
필라|경성대점|FILA|store1599|051-626-7780|부산광역시 남구 수영로 313 (대연동) FILA|129.1001140|35.1376488
필라|기장점|FILA|store873|051-722-1119|부산 기장군 기장읍 동부리 283-1|129.21695375755968|35.245455609478576
필라|덕천점|FILA|store862|051-342-6996|부산 북구 덕천2동 400-3|129.00611528810032|35.21004338398871
필라|롯데광복점|FILA|store871|051-678-3774|부산 중구 중앙동7가 20-1|129.03610302840818|35.09799613168525
필라|롯데동래점|FILA|store870|051-668-4515|부산 동래구 온천동 502-3|129.07744735576645|35.211802985790065
필라|롯데부산점|FILA|store875|051-810-3595|부산 부산진구 부전동 503-15|129.05600743979255|35.15665769446197
필라|사상애플점|FILA|store866|051-559-6285|부산 사상구 괘법동 534-1 애플아울렛 본관 1층|128.98354446470825|35.16308580661398
필라|신세계센텀시티점|FILA|store874|051-745-1541|부산 해운대구 우동 1495|129.12962996367082|35.16892428069612
필라|하단아트몰링점|FILA|store1533|051-999-7427|부산광역시 사하구 낙동남로 1413 (하단동, 아트몰링) 6층 FILA|128.966532|35.1068173
필라|현대부산점|FILA|store869|051-667-0698|부산 동구 범일동 현대백화점|129.05856161234274|35.14131615347174
필라|홈플러스아시아드점|FILA|store863|051-501-0263|부산광역시 연제구  종합운동장로 7 (거제동) 아시아드홈플러스 지하 2층 FILA|129.0620080516192|35.1912683444754
필라|NC괴정점|FILA|store859|051-209-5264|부산 사하구 괴정3동 961-1 뉴코아 괴정점 2층 휠라|128.99402322664938|35.098890421057135
필라|NC부산대점|FILA|store864|051-509-7352|부산 금정구 장전동 40 NC백화점 부산대점|129.0804039710943|35.233509558204
필라|NC해운대점|FILA|store872|051-709-5728|부산광역시 해운대구 좌동 1467-4 NC해운대점 5층|129.177179|35.171163
필라|롯데센텀점|FILA|store1517|051-730-3577|부산광역시 해운대구 우동 1496 롯데백화점 5층|129.1310949|35.1698397
필라|기장메가마트점|filativa|store1148|051-290-6057|부산광역시 기장군 일광면 기장대로 673 메가마트 1층 filativa|129.2221311534918|35.25468538231181
필라|남천메가마트점|filativa|store1152|070-7797-6693|부산광역시 수영구 황령대로 521 메가마트 1층 filativa|129.1109120144806|35.137160188382886
필라|동래롯데마트점|filativa|store1151|070-7787-9481|부산광역시 동래구 중앙대로 1393 롯데마트 1층 filativa|129.07744735576645|35.211802985790065
필라|동래메가마트점|filativa|store1153|070-8843-4743|부산 동래구 충렬대로 197 메가마트 1층 filativa|129.08117618772266|35.204230525849034
필라|부산롯데마트점|filativa|store1150|051-818-7505|부산광역시 부산진구 신천대로 241 롯데마트 2층 filativa|129.0493140083127|35.16330638275681
필라|사상롯데마트점|filativa|store1146|010-4841-2368|부상광역시 사상구 낙동대로 733 롯데마트내 3층 filativa|128.96845448184823|35.12779666267949
필라|사하롯데마트점|filativa|store1147|051-266-2368|부산광역시 사하구 을숙도대로 610 롯데마트 2층 filativa|128.97140305666474|35.08482345057318
필라|화명롯데마트점|filativa|store1149|051-362-0233|부산광역시 북구 화명대로 47  롯데마트 1층 filativa|129.0104128780597|35.23274266570923
필라|금정(E)점|INTIMO|store1320|051-514-0593|부산광역시 금정구 중앙대로 1841번길 24 이마트 2층 368|129.09062494727723|35.25019561170256
필라|문현(E)점|INTIMO|store1321|051-636-2594|부산광역시 남구 전포대로91번길 47 이마트 3층 751|129.06426338154253|35.14432272589982
필라|사상(E)점|INTIMO|store1319|051-313-8489|부산광역시 사상구 광장로 17 이마트 2층|128.978873849757|35.16416793077425
필라|서동점|INTIMO|store1216|051-527-2227|부산 금정구 서동 340|129.10238553132285|35.215204011484055
필라|서부산(E)점|INTIMO|store1318|051-310-0589|부산 사상구 낙동대로 910 이마트|128.97097403191756|35.141853789403875
필라|연제(E)점|INTIMO|store1545|051-852-2171|부산 연제구 연산동 822-7 이마트 연제점 2층|129.0813246|35.1761381
필라|해운대(E)점|INTIMO|store1322|051-731-9846|부산 해운대구 좌동순환로 511 이마트 1층 1767 1층|129.1673659477297|35.16601987393458
필라|롯데광복점|KIDS|store1091|051-678-3830|부산 중구 중앙동7가 20-1번지 롯데백화점 8층|129.03610302840818|35.09799613168525
필라|롯데동래점|KIDS|store1488|051-668-4611|부산광역시 동래구 중앙대로 1393 롯데백화점동래점 6층 휠라키즈|129.0774726|35.2116781
