NAME|BRANCH|ADDR|TELL
가장맛있는족발|잠실신천점|서울특별시 송파구 잠실동 191-7|02-423-5849|
가장맛있는족발|장안사거리점|서울특별시 동대문구 장한로102 1층|02-2244-9867|
가장맛있는족발|장한평역점|서울특별시 동대문구 장안동 464-4|02-2244-7272|
가장맛있는족발|전남강진점|전라남도 강진군 강진읍 영랑로 22|061-433-5892|
가장맛있는족발|전남무안점|전라남도 무안읍 무안군 불무로 42|061-454-5849|
가장맛있는족발|전북고창점|전라북도 고창읍 교촌리 403|063-561-5859|
가장맛있는족발|전북부안점|전라북도 부안군 부안읍 봉덕리 835|063-583-5849|
가장맛있는족발|전북대점|전라북도 전주시 덕진구 덕진동 664-1번지|063-278-5849|
가장맛있는족발|전주객사점|전라북도 전주시 완산구 충경로 4|063-231-5849|
가장맛있는족발|전주도청점|전라북도 전주시 완산구 효자동3가 1538-4|063-226-5849|
가장맛있는족발|전주동산반월점|전라북도 전주시 덕진구 편운로 26|063-213-5849|
가장맛있는족발|전주만성점|전라북도 전주시 덕진구 만성동 1372-2번지|063-211-5849|
가장맛있는족발|전주삼천점|전라북도 전주시 완산구 효자동1가 669-9|063-228-5849|
가장맛있는족발|전주서신점|전라북도 전주시 완산구 서신동 933-8|063-252-5849|
가장맛있는족발|전주송천점|전라북도 전주시 덕진구 송천동2가 523-14|063-255-5849|
가장맛있는족발|전주아중점|전라북도 전주시 덕진구 인후동1가 806-4|063-246-5849|
가장맛있는족발|전주에코시티점|전라북도 전주시 덕진구 송천동2가 1327-8 리빛타워 1층|063-272-5849|
가장맛있는족발|전주중화산점|전라북도 전주시 완산구 중화산동 2가 103-7|063-227-5848|
가장맛있는족발|전주평화점|전라북도 전주시 완산구 평화동 1가 730-2|063-237-5849|
가장맛있는족발|전주혁신점|전라북도 전주시 완산구 중동 779-7|063-224-5849|
가장맛있는족발|전주호성점|전라북도 전주시 덕진구 호성1길 6|063-247-5849|
가장맛있는족발|전주노송점|전라북도 전주시 덕진구 아중로 134-1|063-242-5849|
가장맛있는족발|정릉점|서울특별시 성북구 정릉1동 227-33|02-942-5849|
가장맛있는족발|정읍점|전라북도 정읍시 수성동 937-2|063-535-5849|
가장맛있는족발|제주삼화점|제주특별자치도 제주시 화북1동 1023-4|064-722-5849|
가장맛있는족발|제주이도점|제주특별자치도 제주시 승천로72|064-723-5849|
가장맛있는족발|제천장락점|충청북도 제천시 장락동 552-9|043-642-1884|
가장맛있는족발|제천청전점|충청북도 제천시 청전동 497-72|043-643-1883|
가장맛있는족발|종로관철점|서울시 종로구 관철동 19-19|02-737-5849|
가장맛있는족발|중계브라운스톤점|서울특별시 노원구 동일로 203 가길 29 브라운스톤 140호|02-971-5849|
가장맛있는족발|진주평거점|경상남도 진주시 평거동 781-5|055-741-5846|
가장맛있는족발|진주평안점|경상남도 진주시 평안동 132번지|055-748-6400|
가장맛있는족발|진주하대점|경상남도 진주시 하대동 304-29|055-759-5845|
가장맛있는족발|창동역점|서울시 도봉구 창동 12-2|02-900-5849|
가장맛있는족발|창원봉곡점|경상남도 창원시 의창구 봉곡동 37-2|055-288-5849|
가장맛있는족발|천안구성점|충청남도 천안시 동남구 청수3길 2|041-568-5655|
가장맛있는족발|천안두정점|충청남도 천안시 서북구 두정동 891|041-557-5849|
가장맛있는족발|천안목천점|충청남도 천안시 동남구 목천읍 충절로 880 가동 1층|041-523-5849|
가장맛있는족발|천안백석점|충청남도 천안시 서북구 백석동 1160번지|041-565-5849|
가장맛있는족발|천안불당점|충청남도 천안시 불당동 705번지|041-622-5849|
가장맛있는족발|천안성거점|충청남도 천안시 서북구 성거읍 성거길 123 대주프라자1층|041-621-8003|
가장맛있는족발|천안성성지구점|충청남도 천안시 서북구 성성동 28-2|041-558-2345|
가장맛있는족발|천안성환점|충청남도 천안시 서북구 성환읍 매주리 317-2|041-588-5849|
가장맛있는족발|천안신방점|충청남도 천안시 동남구 신방동 71-8|041-577-5849|
가장맛있는족발|천안신부점|충청남도 천안시 동남구 터미널8길 17, 1층(신부동)|041-561-5849|
가장맛있는족발|천안신불당점|충청남도 천안시 서북구 불당동 1607번지|041-562-5849|
가장맛있는족발|천안쌍용점|충청남도 천안시 서북구 쌍용동 987|041-579-8598|
가장맛있는족발|천안아산역점|충청남도 아산시 배방읍 장재리 1530|041-532-0900|
가장맛있는족발|천안직산점|충청남도 천안시 직산읍 삼은 3길 14 아람타워 지층 B01호|041-584-5849|
가장맛있는족발|천안차암점|충청남도 천안시 서북구 차암동 493번지|041-555-5849|
가장맛있는족발|천안청수점|충청남도 천안시 동남구 청당동 597|041-554-5849|
가장맛있는족발|천안메가박스점|천안시 서북구 1공단1길52 메가박스1층|041-564-8020|
가장맛있는족발|청주북문로점|충청북도 청주시 상당구 중앙로 6번지|043-221-5849|
가장맛있는족발|청주산남점|충청북도 청주시 흥덕구 산남동 588|043-221-7740|
가장맛있는족발|청주오송점|충청북도 청주시 흥덕구 오송읍 만수리 525 거송빌딩 1층|043-237-5849|
가장맛있는족발|청주용암점|충청북도 청주시 상당구 1순환로 1253번길 34|043-283-5849|
가장맛있는족발|청주율량점|충청북도 청주시 청원구 주성동 348|043-212-5849|
가장맛있는족발|청주지웰시티점|충청북도 청주시 흥덕구 복대동 292-17|043-266-7799|
가장맛있는족발|청주동남신도시점|충북 청주시 상당구 중고개로125번길 15|043-292-8989|
가장맛있는족발|청주테크노점|충청북도 청주시 흥덕구 송화로 166번길7-3|043-267-5849|
가장맛있는족발|춘천거두리점|강원도 춘천시 춘천순환로66 (춘천시 동내면 거두리 926-4)|033-262-5849|
가장맛있는족발|춘천후평점|강원도 춘천시 후석로278, 1층|033-252-7849|
가장맛있는족발|충남서천점|충청남도 서천군 서천읍 사곡로 50|041-953-5849|
가장맛있는족발|충남예산점|충청남도 예산군 예산읍 산성리 708|041-332-4626|
가장맛있는족발|충남청양점|충청남도 청양군 청양읍 칠갑산로8길 9|041-944-0057|
가장맛있는족발|충남태안점|충청남도 태안군 태안읍 동문1길, 50 민중빌딩 1층|041-675-0666|
가장맛있는족발|충북영동점|충청북도 영동군 영동읍 계산리 687-22|043-745-5849|
가장맛있는족발|충북오창점|충청북도 청원군 오창읍 각리 651-5|043-217-5849|
가장맛있는족발|충북증평점|충청북도 증평군 증평읍 초중리 535-1|043-838-3890|
가장맛있는족발|충북진천점|충청북도 진천군 교성리 31-3|043-534-5849|
가장맛있는족발|충북혁신도시점|충청북도 음성군 맹동면 두성리 1260|043-877-1260|
가장맛있는족발|충정로점|서울특별시 중구 중림동 1154 더플레이스 1층|02-364-5849|
가장맛있는족발|충주연수점|충청북도 충주시 연수동 1477번지|043-855-5849|
가장맛있는족발|충주용산점|충청북도 충주시 용산동 1642|043-856-5849|
가장맛있는족발|충주기업도시점|충청북도 충주시 중앙탑면 용전리 1018번지|043-852-5849|
가장맛있는족발|칠곡석적점|경상북도 칠곡군 석적읍 중리 200-7|054-971-5849|
가장맛있는족발|칠곡왜관점|경상북도 칠곡군 왜관읍 왜관리 777-150|054-972-5849|
가장맛있는족발|칠곡석적남율점|경상북도 칠곡군 석적읍 남율리 1105번지|054-975-5849|
가장맛있는족발|파주금촌점|경기도 파주시 금촌동 944-3 인오빌딩 1층|031-943-5849|
가장맛있는족발|판교테크노밸리점|경기도 성남시 분당구 삼평동 670 유스페이스 1B동 1층|031-628-1008|
가장맛있는족발|평촌역점|경기도 안양시 동안구 관양동 1607|031-381-5849|
가장맛있는족발|평택고덕점|경기도 평택시 고덕면 고덕여염 12길 82|031-611-8177|
가장맛있는족발|평택독곡점|경기도 평택시 지산3로 65-5|031-666-5155|
가장맛있는족발|평택배다리점|경기도 평택시 비전동 1098-1 희성프라자 1층|031-651-6647|
가장맛있는족발|평택법원점|경기도 평택시 동삭동 661-2 1층|031-654-6647|
가장맛있는족발|평택소사벌점|경기도 평택시 비전동 1070|031-655-5805|
가장맛있는족발|평택안중점|경기도 평택시 안중읍 현화리 848-7|031-686-7997|
가장맛있는족발|평택용이점|경기도 평택시 용이동 464-2|031-656-5849|
가장맛있는족발|평택청북점|경기도 평택시 청북면 옥길리 1161-5|031-682-5849|
가장맛있는족발|평택팽성점|경기도 평택시 팽성읍 송화리 776-2|031-651-7574|
가장맛있는족발|평택포승점|경기도 평택시 포승읍 도곡리 1150-10|031-684-0002|
가장맛있는족발|평택역점|경기도 평택시 평택동 286-7|031-655-5596|
가장맛있는족발|포천점|경기도 포천시 신읍동 46-28, 1층|031-533-2336|
가장맛있는족발|포항문덕점|경상북도 포항시 남구 오천읍 원리 1081-4|054-293-5844|
가장맛있는족발|포항쌍사점|경상북도 포항시 남구 상도동 632-10|054-281-1116|
가장맛있는족발|포항양덕점|경상북도 포항시 북구 양덕동 1413번지|054-252-8894|
가장맛있는족발|포항효자점|경상북도 포항시 남구 효자동 569-8번지|054-283-3500|
가장맛있는족발|포항흥해점|경상북도 포항시 북구 흥해읍 남성리 327-3|054-261-5849|
가장맛있는족발|하남미사점|경기도 하남시 미사강변북로 30번길 154|031-791-5844|
가장맛있는족발|하남신장점|경기도 하남시 신장로 107|031-794-5849|
가장맛있는족발|하대원점|경기도 성남시 중원구 하대원동 132-8|031-721-5845|
가장맛있는족발|한남오거리점|서울특별시 용산구 한남대로 21길 32|02-797-1231|
가장맛있는족발|해남점|전라남도 해남군 해남읍 해리 361-2|061-537-5849|
가장맛있는족발|홍성법원점|총청남도 홍성군 홍성읍 월산리 835-1 103호|041-633-5849|
가장맛있는족발|화곡역점|서울시 강서구 화곡동 1076-24|02-2699-5849|
가장맛있는족발|화성남양점|경기도 화성시 남양읍 남양리 2061-1|031-356-0608|
가장맛있는족발|화성향남2지구점|경기도 화성시 향남읍 하길리 1451-4|031-366-5884|
가장맛있는족발|화성향남점|경기도 화성시 향남읍 행정리 506-12|031-366-5945|
