번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|인허가일자|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|소재지전화|소재지면적|소재지우편번호|소재지전체주소|도로명전체주소|도로명우편번호|사업장명|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|좌표정보(X)|좌표정보(Y)|문화체육업종명|문화사업자구분명|지역구분명|총층수|주변환경명|제작취급품목내용|보험기관명|건물용도명|지상층수|지하층수|객실수|건축연면적|영문상호명|영문상호주소|선박총톤수|선박척수|선박제원|무대면적|좌석수|기념품종류|회의실별동시수용인원|시설면적|놀이기구수내역|놀이시설수|방송시설유무|발전시설유무|의무실유무|안내소유무|기획여행보험시작일자|기획여행보험종료일자|자본금|보험시작일자|보험종료일자|부대시설내역|시설규모
273|한옥체험업|03_11_06_P|3940000|CDFI3261132016000004|20160309||01|영업/정상|13|영업중||||||||경기도 고양시 일산동구 사리현동 642-69번지 지혜관 Ⅰ|경기도 고양시 일산동구 공릉천로175번길 124-122 (사리현동)|10260|독산관광농원|20160316113403|I|2018-11-03 13:17:14.0||185519.95954866     |467216.013416946    |한옥체험업||||||||||||||||||||||||||||||||||
274|한옥체험업|03_11_06_P|3940000|CDFI3261132016000003|20160309||01|영업/정상|13|영업중||||||||경기도 고양시 일산동구 사리현동 642-77번지 지혜관 Ⅱ|경기도 고양시 일산동구 공릉천로175번길 124-66 (사리현동)|10260|독산관광농원|20160316113724|I|2018-11-03 13:17:14.0||185522.085755351    |467189.187608219    |한옥체험업||||||||||||||||||||||||||||||||||
275|한옥체험업|03_11_06_P|3940000|CDFI3261132016000002|20160309||01|영업/정상|13|영업중||||||||경기도 고양시 일산동구 사리현동 642-44번지 창의관 Ⅰ|경기도 고양시 일산동구 공릉천로175번길 124-114 (사리현동)|10260|독산관광농원|20160316113924|I|2018-11-03 13:17:14.0||185479.168          |467243.756666666    |한옥체험업||||||||||||||||||||||||||||||||||
276|한옥체험업|03_11_06_P|3940000|CDFI3261132016000001|20160309||01|영업/정상|13|영업중||||||||경기도 고양시 일산동구 사리현동 642-11번지 창의관 Ⅱ|경기도 고양시 일산동구 공릉천로175번길 124-72 (사리현동)|10260|일산한옥마을정와|20160309095906|I|2018-11-03 13:17:14.0||185490.705030777    |467191.7280115      |한옥체험업||||||||||||||||||||||||||||||||||
277|한옥체험업|03_11_06_P|3940000|CDFI3261132013000001|20130528||01|영업/정상|13|영업중|||||||412120|경기도 고양시 덕양구 지축동|경기도 고양시 덕양구 중고개길 75 (지축동)|10580|북한산한옥팬션|20130528133854|I|2018-11-03 13:17:14.0||194055              |461798              |한옥체험업||||||||||||||||||||||||||||||||||
278|한옥체험업|03_11_06_P|3990000|CDFI3261132014000001|20140317||01|영업/정상|13|영업중|||||||472852|경기도 남양주시 수동면 입석리 132-11번지|경기도 남양주시 수동면 남가로 1673-64|12030|한울채|20190104110220|U|2019-01-06 02:40:00.0||230078.613147284    |466099.011645251    |한옥체험업||||기타|||||||||||||||||137.34|||||||||||||137
279|한옥체험업|03_11_06_P|4050000|CDFI3261132016000001|20160616||03|폐업|03|폐업|20180228||20180228|||||경기도 용인시 처인구 호동 365-35번지|경기도 용인시 처인구 예직로 24-30 (호동)|17142|한옥풍경하우스|20180228145309|I|2018-08-31 23:59:59.0||222844.599178155    |409714.699591891    |한옥체험업||||||"객실3, 화장실2, 주방1, 거실1"|단독주택||||||||||||||136.66|||||||||||||137
280|한옥체험업|03_11_06_P|4050000|CDFI3261132019000001|20190520||01|영업/정상|13|영업중||||||||경기도 용인시 처인구 양지면 주북리 324-1번지|경기도 용인시 처인구 양지면 주북로235번길 78|17159|한옥에서의 하루 - 예랑(1)|20190603133055|U|2019-06-05 02:40:00.0||223191.249629731    |416723.640727607    |한옥체험업||자연녹지지역|1||||||||||||||||||98.28|||||||||||||98
281|한옥체험업|03_11_06_P|4050000|CDFI3261132018000002|20181218||01|영업/정상|13|영업중||||||||경기도 용인시 처인구 양지면 주북리 324-2번지|경기도 용인시 처인구 양지면 주북로235번길 76|17159|한옥에서의 하루- 예랑|20190117144545|U|2019-01-19 02:40:00.0||223172.990630125    |416717.705374555    |한옥체험업||자연녹지지역|2|기타||객실1|단독주택|2|0||||||||||||202.8|||||||||||||203
282|한옥체험업|03_11_06_P|4050000|CDFI3261132010000001|20101103||01|영업/정상|13|영업중|||||||449835|경기도 용인시 처인구 이동읍 어비리 933-2번지|경기도 용인시 처인구 이동읍 어진로 780|17123|송담 고택|20190318153721|U|2019-03-20 02:40:00.0||216984.829452533    |400540.549721382    |한옥체험업||관리지역|1|기타||객실3|단독주택|1||||songdam@songdam.kr|||||||||300|||||||||20000000||||300
283|한옥체험업|03_11_06_P|4050000|CDFI3261132011000001|20110914||01|영업/정상|13|영업중|||||031-282-6779||446911|경기도 용인시 기흥구 동백동 66-1번지|경기도 용인시 기흥구 동백8로113번길 64 (동백동)|16895|효종당|20180501173645|I|2018-08-31 23:59:59.0||214836.178337961    |420561.153439133    |한옥체험업||자연녹지지역|1|기타||"객실 3, 거실 1"|단독주택|1|||||||||||||245.48|||||||||30000000||||245
284|한옥체험업|03_11_06_P|4050000|CDFI3261132018000001|20180618||01|영업/정상|13|영업중||||||||경기도 용인시 처인구 유방동 805-2번지|"경기도 용인시 처인구 성산로 251, 가동 (유방동)"|17016|금상처마|20180618110509|I|2018-08-31 23:59:59.0||216996.27656119     |417375.629248765    |한옥체험업||자연녹지지역|||||단독주택||||||||||||||101.39|||||||||||||101
285|한옥체험업|03_11_06_P|4050000|CDFI3261132017000001|20170414||01|영업/정상|13|영업중||||||||경기도 용인시 처인구 운학동 48번지|경기도 용인시 처인구 운학로115번길 22-9 (운학동)|17141|황토한옥힐링타운|20170418151000|I|2018-08-31 23:59:59.0||222878.026202022    |411629.38482545     |한옥체험업|||2|||"객실 1, 화장실 1"|단독주택|1|1||||||||||||124.74|||||||||||||125
286|한옥체험업|03_11_06_P|4050000|CDFI3261132019000002|20190521||01|영업/정상|13|영업중||||||||경기도 용인시 처인구 양지면 주북리 324-3번지|경기도 용인시 처인구 양지면 주북로235번길 78-1|17159|한옥에서의 하루 - 예랑(2)|20190603132946|U|2019-06-05 02:40:00.0||223201.330052878    |416710.012907185    |한옥체험업||자연녹지지역|1||||||||||||||||||139.53|||||||||||||140
287|한옥체험업|03_11_06_P|4050000|CDFI3261132012000002|20120615||03|폐업|03|폐업|20160311||20160311||||449100|경기도 용인시 처인구 호동 365-30번지 외 2필지|경기도 용인시 처인구 예직로 24 (호동)|17142|예직한옥체험마을(2단지)|20160311162537|I|2018-08-31 23:59:59.0||222842.121029356    |409822.906850642    |한옥체험업||||||12객실||||||||||||||||||||||||||||
288|한옥체험업|03_11_06_P|4050000|CDFI3261132012000001|20120615||01|영업/정상|13|영업중||||||||경기도 용인시 처인구 호동 365-34번지|경기도 용인시 처인구 예직로 24-28 (호동)|17142|예직한옥체험마을|20180501173820|I|2018-08-31 23:59:59.0||222817.193871364    |409712.509601681    |한옥체험업||||||"365-34,365-37, 객실 10개"|||||||||||||||533.37|||||||||||||533
289|한옥체험업|03_11_06_P|4060000|CDFI3261132013000001|20130722||01|영업/정상|13|영업중|||||||413160|경기도 파주시 송촌동 198-10번지|경기도 파주시 소라지로327번길 126-20 (송촌동)|10863|한옥체험마을 살림채|20130822182649|I|2018-08-31 23:59:59.0||172498.002075612    |472509.11930703     |한옥체험업|||1||||단독주택|1|||||||||||||193.14|||||||||||||193
290|한옥체험업|03_11_06_P|4060000|CDFI3261132014000001|20140616||01|영업/정상|13|영업중|||||||413160|경기도 파주시 송촌동 198-3번지|경기도 파주시 소라지로327번길 126-21 (송촌동)|10863|가람나무|20140616091919|I|2018-08-31 23:59:59.0||172535.550833782    |472515.65763393     |한옥체험업||관리지역|2||||||||||||||||||843|||||||||||||843
291|한옥체험업|03_11_06_P|4070000|CDFI3261132017000001|20170105||01|영업/정상|13|영업중|||||031-632-4304|||경기도 이천시 백사면 도립리 522번지|경기도 이천시 백사면 원적로775번길 17 (산수유사랑채)|17309|이천백사 산수유영농조합법인|20190312170630|U|2019-03-14 02:40:00.0||241006.232126665    |426544.873794669    |한옥체험업||||||4객실|||||||||||||||565.32|||||||||||||565
292|한옥체험업|03_11_06_P|4080000|CDFI3261132016000001|20160513||01|영업/정상|13|영업중||||||||경기도 안성시 공도읍 마정리 223-160번지|경기도 안성시 공도읍 산책길 32-14|17548|콩스타일 사랑채|20160513095743|I|2018-08-31 23:59:59.0||218214.967964862    |390543.590673031    |한옥체험업||전용주거지역|1|주택가주변|||단독주택|1|||||||||||||1752|||||||||50000000||||1752
293|한옥체험업|03_11_06_P|4090000|CDFI3261132018000001|20180427||01|영업/정상|13|영업중||||||||경기도 김포시 운양동 1325-1번지 한옥마을(아트하우스)|"경기도 김포시 모담공원로 170-11, 한옥마을(아트하우스) (운양동)"|10077|김포아트빌리지(한옥마을)|20180427111510|I|2018-08-31 23:59:59.0||172318.320156125    |460729.146700035    |한옥체험업|||1|||||1|0||||||||||||294.75|||||||||10000000||||295
294|한옥체험업|03_11_06_P|4140000|CDFI3261132011000001|20110502||01|영업/정상|13|영업중|||||031-834-8383||486801|경기도 연천군 연천읍 고문리417-1번지|경기도 연천군 연천읍 현문로 339-9|11018|조선왕가|20120201131441|I|2018-08-31 23:59:59.0||208781.812989831    |506741.978698037    |한옥체험업||관리지역|2|기타|||숙박시설|1|1||||||||||||1036.08|||||||||||||1036
295|한옥체험업|03_11_06_P|4160000|CDFI3261132011000001|20110712||01|영업/정상|13|영업중|||||0315847279||477853|경기도 가평군 설악면 미사리 4-1번지|경기도 가평군 설악면 미사리로 914|12462|장락원|20140305173524|I|2018-08-31 23:59:59.0||248720.302168825    |469439.555222094    |한옥체험업||관리지역|1|기타|||기타|1||||Jangnakwon|Experience Of Korea Traditional Culture||||||||245.74|||||||||||||246
296|한옥체험업|03_11_06_P|4160000|CDFI3261132012000001|20121012||01|영업/정상|13|영업중|||||031-584-4027||477831|경기도 가평군 하면 대보리 73-2번지|경기도 가평군 하면 대보간선로611번길 11|12439|자연건강원|20121012174407|I|2018-08-31 23:59:59.0||234463.24932200000  |477815.14298600000  |한옥체험업|||1||||단독주택|1|||||||||||||63.1|||||||||10000000||||63
297|한옥체험업|03_11_06_P|4160000|CDFI3261132012000002|20121211||01|영업/정상|13|영업중|||||031-582-2751||477802|경기도 가평군 가평읍 승안리 325-1번지|경기도 가평군 가평읍 용추로 256|12408|사과향기펜션|20190513143941|U|2019-05-15 02:40:00.0||242702.813495139    |483110.093504102    |한옥체험업|||1|||||1|||||||||||||104.61|||||||||200000000||||105
298|한옥체험업|03_11_06_P|4160000|CDFI3261132009000001|20091229||01|영업/정상|13|영업중|||||031-585-8649||477824|경기도 가평군 상면 행현리 561번지|경기도 가평군 상면 수목원로 300|12448|취옹예술회관|20131112153917|I|2018-08-31 23:59:59.0||231588.344504632    |472379.507404948    |한옥체험업||||기타||||||||||||||||||||||||||||||
299|한옥체험업|03_11_06_P|4170000|CDFI3261132010000001|20101229||01|영업/정상|13|영업중|||||031-773-6300||476922|경기도 양평군 강하면 전수리448-5번지|경기도 양평군 강하면 전의1길 43-6||한옥마을 황토펜션|20101229102226|I|2018-08-31 23:59:59.0||238225.445438896    |444419.441454311    |한옥체험업||관리지역|2|기타|||근린생활시설|2||||Pension Hanokmaul|Traditional Korean House Experience Business||||||||381.54|||||||||||||382
300|한옥체험업|03_11_06_P|4170000|CDFI3261132018000001|20180124||01|영업/정상|13|영업중||||||||경기도 양평군 개군면 상자포리 237번지|경기도 양평군 개군면 여양로 2114|12568|장연 한옥체험센터|20180124173044|I|2018-08-31 23:59:59.0||247750.153622122    |434716.60015718     |한옥체험업|||1|||||1|||||||||||||317.4|||||||||1000000000||||317
301|한옥체험업|03_11_06_P|4170000|CDFI3261132018000002|20180628||01|영업/정상|13|영업중||||||||경기도 양평군 옥천면 용천리 산 88-6번지|경기도 양평군 옥천면 사나사길 207-22|12506|사나사한옥체험방|20181230173107|U|2019-01-01 02:40:00.0||244023.244215       |447709.024019       |한옥체험업||||||||||||||||||||||||||||||10000000||||
302|한옥체험업|03_11_06_P|4170000|CDFI3261132019000001|20190309||01|영업/정상|13|영업중|||||031-774-1515|||경기도 양평군 서종면 명달리 67번지|경기도 양평군 서종면 삼태봉길 57|12500|행복한 흙집|20190309194623|I|2019-03-12 02:21:48.0||239950.968129282    |457517.000948699    |한옥체험업|||||||||||||||||||||892|||||||||||||892
303|한옥체험업|03_11_06_P|4170000|CDFI3261132017000001|20171117||01|영업/정상|13|영업중|||||031-773-9555|||경기도 양평군 옥천면 용천리 191-15번지|경기도 양평군 옥천면 용천로146번길 120-24|12506|양평한옥 힐링쉼터|20171117111144|I|2018-08-31 23:59:59.0||243680.743687348    |448482.026518048    |한옥체험업|||||||||||||||||||||325.03|||||||||||||325
304|한옥체험업|03_11_06_P|4170000|CDFI3261132014000001|20140303||01|영업/정상|13|영업중|||||||476892|경기도 양평군 개군면 공세리 227-18번지|경기도 양평군 개군면 공서울길 49|12566|아델라 한옥|20170809103121|I|2018-08-31 23:59:59.0||247083.450660031    |440711.949495298    |한옥체험업||관리지역|1|기타|||단독주택|1||||Adela Hanok|Traditional Korean House Experience Business||||||||909.27|||||||||1500000000||||909
305|한옥체험업|03_11_06_P|4180000|CDFI3261132010000001|20100415||01|영업/정상|13|영업중|||||263-1182||200812|강원도 춘천시 신동면 정족리 643번지|강원도 춘천시 신동면 솟발1길 44||김정은 전통가옥|20180402092447|I|2018-08-31 23:59:59.0||264098.411273759    |482738.903943884    |한옥체험업||||||||||||||||||||||||||||||500000000||||
306|한옥체험업|03_11_06_P|4200000|CDFI3261132012000001|20120309||01|영업/정상|13|영업중|||||||210802|강원도 강릉시 주문진읍 교항리 348번지|강원도 강릉시 주문진읍 주문진서당길 33|210802|경복궁펜션|20121019174131|I|2018-08-31 23:59:59.0||359985.501634303    |488213.956122464    |한옥체험업||||||||||||||||||||||||||||||||||
307|한옥체험업|03_11_06_P|4200000|CDFI3261132014000001|20140819||01|영업/정상|13|영업중|||||642-5075||210370|강원도 강릉시 저동 64-6번지|강원도 강릉시 저동골길 21 (저동)|25461|관광펜션 휴심|20140819182839|I|2018-08-31 23:59:59.0||366798.737827333    |478899.766342416    |한옥체험업||자연녹지지역|2|기타|||숙박시설|2|||||||||||||195.4|||||||||||||195
308|한옥체험업|03_11_06_P|4200000|CDFI3261132015000001|20150206||03|폐업|03|폐업|20160212||20160212||||210862|강원도 강릉시 연곡면 신왕리 555번지|강원도 강릉시 연곡면 신왕길 443-4|25432|수청동사랑채|20160212095429|I|2018-08-31 23:59:59.0||355806.694297789    |481563.709045026    |한옥체험업||||||||||||||||||||||||||||||30000000||||
309|한옥체험업|03_11_06_P|4200000|CDFI3261132011000001|20111014||03|폐업|03|폐업|20190117||20190117||641-4563||210930|강원도 강릉시 노암동 300번지|강원도 강릉시 노가니길 55-11 (노암동)|25591|김윤기 가옥|20190117153855|U|2019-01-19 02:40:00.0||367682.625662916    |473414.080938666    |한옥체험업||||||||||||||||||||||||||||||||||
310|한옥체험업|03_11_06_P|4200000|CDFI3261132019000001|20190304||01|영업/정상|13|영업중||||||||강원도 강릉시 담산동 52번지|강원도 강릉시 모산로70번길 30 (담산동)|25607|석가헌|20190304145420|I|2019-03-06 02:21:41.0||367883.142738537    |470197.130297084    |한옥체험업||관리지역|1|기타|||단독주택|1|0|||Seakgahean|"Traditional Korean Housing
Experiencing Business"||||||||230.86|||||||||||||231
311|한옥체험업|03_11_06_P|4200000|CDFI3261132010000001|20100409||01|영업/정상|13|영업중|||||033-648-5303||210350|강원도 강릉시 운정동 461번지|강원도 강릉시 운정길 63 (운정동)|25464|강릉선교장|20180831131003|I|2018-08-31 23:59:59.0||365911.011625594    |477554.116314887    |한옥체험업||자연녹지지역||기타||||||||||||||||||||||||||||||
312|한옥체험업|03_11_06_P|4200000|CDFI3261132016000001|20161201||01|영업/정상|13|영업중|||||033-640-5849|||강원도 강릉시 죽헌동 885번지|강원도 강릉시 죽헌길 114 (죽헌동)|25465|강릉오죽한옥마을|20170920162942|I|2018-08-31 23:59:59.0||365438.762715968    |476619.386829614    |한옥체험업||||||||||||||||||||||||||||||||||
313|한옥체험업|03_11_06_P|4210000|CDFI3261132012000001|20120921||01|영업/정상|13|영업중|||||033-530-2471||240080|강원도 동해시 망상동 393-39번지|강원도 동해시 동해대로 6370 (망상동)|25700|망상해변한옥마을[해안]|20190312113529|U|2019-03-14 02:40:00.0||383499.309797006    |457408.646958956    |한옥체험업||관리지역|1|기타|||숙박시설|1||||Mangsang Beach Traditional Hanok Village|||||||||1481|||||||||||||1481
314|한옥체험업|03_11_06_P|4210000|CDFI3261132017000001|20170925||01|영업/정상|13|영업중||||||||강원도 동해시 천곡동 490-15번지|강원도 동해시 천곡1길 78 (천곡동)|25756|동해한옥마을(덕훈재)|20190307190129|U|2019-03-09 02:40:00.0||386281.720325853    |449432.687387531    |한옥체험업||자연녹지지역|1|학교정화(상대)||jysong7070@hanmail.net|단독주택|1|||||||||||||196.69|||||||||||||197
315|한옥체험업|03_11_06_P|4210000|CDFI3261132017000002|20170926||01|영업/정상|13|영업중|||||033-533-5009|||강원도 동해시 천곡동 490-7번지|강원도 동해시 천곡1길 74-3 (천곡동)|25756|동해한옥마을(동안재)|20181126165722|U|2018-11-28 02:40:00.0||386318.031845614    |449442.673417285    |한옥체험업||일반주거지역|1|학교정화(상대)|||단독주택|1|1||||||||||||131.67|||||||||||||132
316|한옥체험업|03_11_06_P|4210000|CDFI3261132018000001|20180525||01|영업/정상|13|영업중||||||||강원도 동해시 천곡동 490-38번지|"강원도 동해시 천곡1길 74-2, 동해한옥 동안재 (천곡동)"|25756|동해한옥 동안재|20181126165701|U|2018-11-28 02:40:00.0||386309.522950611    |449420.111677565    |한옥체험업||자연녹지지역|1|학교정화(상대)|||숙박시설|1|||||||||||||159.6|||||||||||||160
317|한옥체험업|03_11_06_P|4220000|CDFI3261132010000001|20100319||01|영업/정상|13|영업중|||||033-554-4732||235030|강원도 태백시 소도동 267-2번지|강원도 태백시 소롯골길 34 (소도동)|26043|태백산한옥펜션|20151001171143|I|2018-08-31 23:59:59.0||373377.914422266    |405381.133454195    |한옥체험업|||1|||||1||||||||||||||||||||||||||
318|한옥체험업|03_11_06_P|4240000|CDFI3261132010000001|20100928||01|영업/정상|13|영업중|||||033-552-1659||245902|강원도 삼척시 도계읍 신리 221번지|강원도 삼척시 도계읍 문의재로 1113||신리마을회(너와마을)|20190312154449|U|2019-03-14 02:40:00.0||389032.985338395    |411253.153822914    |한옥체험업|||||||||||||||||||||645|||||||||||||645
319|한옥체험업|03_11_06_P|4250000|CDFI3261132016000001|20160126||01|영업/정상|13|영업중|||||033-436-5577|||강원도 홍천군 서면 팔봉리 993-3번지|강원도 홍천군 서면 한치골길 984|25101|고향의 봄|20181112172423|U|2018-11-14 02:36:06.0||261914.694729491    |466229.511116796    |한옥체험업||관리지역|2|기타|||숙박시설|2||||The spring of hometown|Traditional Korean housing experiencing business||||||||500|||||||||||||500
320|한옥체험업|03_11_06_P|4250000|CDFI3261132013000001|20130425||01|영업/정상|13|영업중|||||033-433-4339||250856|강원도 홍천군 서면 팔봉리 993번지|강원도 홍천군 서면 한치골길 990|25101|나무와 새|20161006162506|I|2018-08-31 23:59:59.0||261902.229286781    |466284.380221973    |한옥체험업||||||||||||TREE AND BIRD|KOREAN-STYLE HOUSE EXPERIENCE AGENCY|||||||||||||||||50000000||||
321|한옥체험업|03_11_06_P|4250000|CDFI3261132014000001|20141216||01|영업/정상|13|영업중|||||||250856|강원도 홍천군 서면 팔봉리 993-4번지|강원도 홍천군 서면 한치골길 982|250856|기와집풍경|20161006162624|I|2018-08-31 23:59:59.0||261915.168165222    |466209.45506173     |한옥체험업||관리지역|2|기타|||숙박시설|2|0||||||||||||265.75|||||||||||||266
322|한옥체험업|03_11_06_P|4250000|CDFI3261132015000001|20150923||01|영업/정상|13|영업중|||||033- 432-8551|||강원도 홍천군 화촌면 군업리 1371번지|강원도 홍천군 화촌면 도광터길 208|25159|예향|20190109112213|U|2019-01-11 02:40:00.0||293669.464418394    |467479.907955781    |한옥체험업||관리지역|1|기타|||숙박시설|1||||YEHYANG|Traditional Korean housing experiencing business||||||||1301|||||||||||||1301
323|한옥체험업|03_11_06_P|4250000|CDFI3261132015000002|20150923||01|영업/정상|13|영업중||||||||강원도 홍천군 서면 팔봉리 993-2번지|강원도 홍천군 서면 한치골길 986|25101|솔향펜션|20180110172259|I|2018-08-31 23:59:59.0||261917.727774686    |466247.248724555    |한옥체험업||관리지역|2|기타|||숙박시설|2||||Solhyang pension|Traditional Korean housing experiencing business||||||||270.25|||||||||||||270
324|한옥체험업|03_11_06_P|4270000|CDFI3261132010000001|20100209||01|영업/정상|13|영업중|||||031-511-8609||230854|강원도 영월군 주천면 주천리1196번지 1호|강원도 영월군 주천면 고가옥길 27||조견당|20100209173420|I|2018-08-31 23:59:59.0||312045.086762779    |419494.922289141    |한옥체험업||일반주거지역|1|기타|||단독주택|1||||Jo Gyon Dang|HANOK  PERSONAL BUSINESS||||||||140.17|||||||||100000000||||140
325|한옥체험업|03_11_06_P|4270000|CDFI3261132011000006|20110909||01|영업/정상|13|영업중|||||||230832|강원도 영월군 남면 북쌍리782번지|강원도 영월군 남면 들골안길 127-4||우구정가옥|20110914134816|I|2018-08-31 23:59:59.0||322252.693129262    |412384.194100195    |한옥체험업|||1||||단독주택||||||||||||||107.9|||||||||||||108
326|한옥체험업|03_11_06_P|4280000|CDFI3261132014000001|20140317||01|영업/정상|13|영업중|||||||232937|강원도 평창군 용평면 백옥포리 21번지|강원도 평창군 용평면 금당계곡로 2010-13|25316|정강원|20140924102442|I|2018-08-31 23:59:59.0||324324.803574973    |452999.551222452    |한옥체험업||관리지역|2|기타|||교육연구시설|1|1||||||||||||222.58|||||||||330000000||||223
327|한옥체험업|03_11_06_P|4290000|CDFI3261132013000001|20130531||01|영업/정상|13|영업중|||||033-562-1162||233804|강원도 정선군 정선읍 봉양리 217-1번지|강원도 정선군 정선읍 봉양3길 22-8|26131|상유재|20130531095943|I|2018-08-31 23:59:59.0||347042.318866661    |432141.510375795    |한옥체험업||주거지역|1|주택가주변|||단독주택|1|||||||||||||138|||||||||30000000||||138
328|한옥체험업|03_11_06_P|4310000|CDFI3261132013000001|20130423||01|영업/정상|13|영업중|||||033-441-1488||209805|강원도 화천군 화천읍 아리 94번지|강원도 화천군 화천읍 평화로 167|209805|다가가다한옥|20181203132640|U|2018-12-05 02:40:00.0||263572.131354233    |510675.144813006    |한옥체험업||관리지역|1|기타|||숙박시설|1|||||||||||||198.86|||||||||700000000||||199
329|한옥체험업|03_11_06_P|4310000|CDFI3261132011000001|20110214||01|영업/정상|13|영업중|||||033-442-3366||209822|강원도 화천군 간동면 유촌리 383번지 8호|강원도 화천군 간동면 모현동로 182-30||화천한옥마을|20110214112744|I|2018-08-31 23:59:59.0||269360.95739586     |504356.596358995    |한옥체험업|||||||기타|||||HwaCheon Hanok villagy|||||||||707.73|||||||||||||708
330|한옥체험업|03_11_06_P|4330000|CDFI3261132010000001|20100419||01|영업/정상|13|영업중|||||0334621547||252821|강원도 인제군 북면 용대리1633번지|강원도 인제군 북면 황태길 321|24605|북설악황토마을|20111030201253|I|2018-08-31 23:59:59.0||319850.527920749    |524568.365039904    |한옥체험업||||||||||||||||||||||||||||||250000000||||
331|한옥체험업|03_11_06_P|4340000|CDFI3261132010000006|20100406||01|영업/정상|13|영업중|||||||219821|강원도 고성군 죽왕면 오봉리 398번지|강원도 고성군 죽왕면 왕곡마을길 41|24746|여섯째집(왕곡마을가옥)|20131231115422|I|2018-08-31 23:59:59.0||330999.735858689    |538573.131708629    |한옥체험업|||1|주택가주변|||단독주택|1|||||||||||||58.32|||||||||||||58
332|한옥체험업|03_11_06_P|4340000|CDFI3261132010000007|20100406||01|영업/정상|13|영업중|||||||219821|강원도 고성군 죽왕면 오봉리 393번지|강원도 고성군 죽왕면 왕곡마을길 42-3||성천집(왕곡마을)|20100406141110|I|2018-08-31 23:59:59.0||331031.892903021    |538625.488255861    |한옥체험업||주거지역|1|주택가주변|||단독주택|1|||||||||||||65.38|||||||||||||65
333|한옥체험업|03_11_06_P|4340000|CDFI3261132010000001|20100406||01|영업/정상|13|영업중|||||033-680-3364||219821|강원도 고성군 죽왕면 오봉리371번지|강원도 고성군 죽왕면 왕곡마을길 48-16||작은백촌집(왕곡마을)|20100406141421|I|2018-08-31 23:59:59.0||330952.921943936    |538744.491566052    |한옥체험업||주거지역|1|주택가주변||대한지방공제조합|문화시설|1|||||||||||||580.05|||||||||||||580
334|한옥체험업|03_11_06_P|4340000|CDFI3261132010000002|20100406||01|영업/정상|13|영업중|||||033-680-3367||219821|강원도 고성군 죽왕면 오봉리 356번지|강원도 고성군 죽왕면 왕곡마을길 42-5||큰상나말집(왕곡마을)|20100406135422|I|2018-08-31 23:59:59.0||331025.87330201     |538660.019334288    |한옥체험업||주거지역|1|주택가주변||대한지방공제조합|단독주택|1|||||||||||||79.55|||||||||||||80
335|한옥체험업|03_11_06_P|4340000|CDFI3261132010000003|20100406||01|영업/정상|13|영업중|||||||219821|강원도 고성군 죽왕면 오봉리 425번지|강원도 고성군 죽왕면 왕곡마을길 13-7||항고개집|20100406135708|I|2018-08-31 23:59:59.0||331131.787739684    |538361.902710824    |한옥체험업||주거지역|1|||대한공제조합|단독주택||||||||||||||94.11|||||||||||||94
336|한옥체험업|03_11_06_P|4340000|CDFI3261132010000004|20100406||01|영업/정상|13|영업중|||||||219821|강원도 고성군 죽왕면 오봉리|강원도 고성군 죽왕면 왕곡마을길 48-10|24746|큰백촌집|20131231115351|I|2018-08-31 23:59:59.0||331003.945752664    |538729.190254782    |한옥체험업||주거지역|1|주택가주변|||단독주택|1|||||||||||||72.14|||||||||||||72
337|한옥체험업|03_11_06_P|4340000|CDFI3261132010000005|20100406||01|영업/정상|13|영업중|||||||219821|강원도 고성군 죽왕면 오봉리 389번지 1호|강원도 고성군 죽왕면 왕곡마을길 47-3||진부집(왕곡마을가옥)|20100406140657|I|2018-08-31 23:59:59.0||330976.379403503    |538576.914033917    |한옥체험업||주거지역|1|주택가주변|||단독주택|1|||||||||||||55.2|||||||||||||55
338|한옥체험업|03_11_06_P|4340000|CDFI3261132010000009|20100622||01|영업/정상|13|영업중|||||||219821|강원도 고성군 죽왕면 오봉리|강원도 고성군 죽왕면 왕곡마을길 38|24746|작은상나말집|20131231115837|I|2018-08-31 23:59:59.0||331088.349570086    |538572.99232504     |한옥체험업||주거지역||주택가주변|||숙박시설||||||||||||||74.64|||||||||||||75
339|한옥체험업|03_11_06_P|4340000|CDFI3261132010000008|20100406||01|영업/정상|13|영업중|||||||219821|강원도 고성군 죽왕면 오봉리 4742번지|강원도 고성군 죽왕면 왕곡마을길 13-4|24746|갈벌집(왕곡마을)|20131231115455|I|2018-08-31 23:59:59.0||331185.532581305    |538364.575565423    |한옥체험업||주거지역|1|주택가주변|||단독주택|1|||||||||||||81.6|||||||||||||82
340|한옥체험업|03_11_06_P|4390000|CDFI3261132015000001|20150707||01|영업/정상|13|영업중|||||||380931|충청북도 충주시 살미면 용천리 481-1번지|충청북도 충주시 살미면 중원대로 2220|27492|충주야생화와 고택나들이|20150707181059|I|2018-08-31 23:59:59.0||287318.796292       |377581.972227       |한옥체험업||관리지역||기타|||||||||||||||||2891|||||||||||||2891
