번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|인허가일자|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|소재지전화|소재지면적|소재지우편번호|소재지전체주소|도로명전체주소|도로명우편번호|사업장명|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|좌표정보(X)|좌표정보(Y)|문화체육업종명|문화사업자구분명|지역구분명|총층수|주변환경명|제작취급품목내용|보험기관명|건물용도명|지상층수|지하층수|객실수|건축연면적|영문상호명|영문상호주소|선박총톤수|선박척수|선박제원|무대면적|좌석수|기념품종류|회의실별동시수용인원|시설면적|놀이기구수내역|놀이시설수|방송시설유무|발전시설유무|의무실유무|안내소유무|기획여행보험시작일자|기획여행보험종료일자|자본금|보험시작일자|보험종료일자|부대시설내역|시설규모
156|관광펜션업|03_11_02_P|4300000|CDFI3261092018000001|20180517||01|영업/정상|13|영업중||||||||강원도 철원군 서면 와수리 885번지 |강원도 철원군 서면 와수로240번길 12|24058|하늘빛|20180517213858|I|2018-08-31 23:59:59.0||238792.84398526     |526765.895396733    |관광펜션업||일반주거지역|2||||단독주택||||||||||||||226.87|||||||||350000000||||227
157|관광펜션업|03_11_02_P|4300000|CDFI3261092016000001|20160307||01|영업/정상|13|영업중||||||||강원도 철원군 서면 와수리 1157-7번지 |강원도 철원군 서면 와수로110번안길 52|24058|스마일펜션|20160307161334|I|2018-08-31 23:59:59.0||238365.46278549     |526144.458885576    |관광펜션업||일반주거지역|2|주택가주변|||단독주택|2|||||||||||||566|||||||||630000000||||566
158|관광펜션업|03_11_02_P|4300000|CDFI3261092012000001|20121004||01|영업/정상|13|영업중|||||033-455-0002|||강원도 철원군 동송읍 상노리 810-5번지 |강원도 철원군 동송읍 담터길 27|24026|담터펜션|20170807084929|I|2018-08-31 23:59:59.0||218853.721046641    |515758.122522036    |관광펜션업||관리지역|3|기타|||숙박시설|3|0||||||||||||648.49|||||||||1200000000||||648
159|관광펜션업|03_11_02_P|4310000|CDFI3261092018000001|20180723||01|영업/정상|13|영업중||||||||강원도 화천군 화천읍 중리 98-5번지 |강원도 화천군 화천읍 산수화로 119-11|24114|라포레 98 A|20180723194820|I|2018-08-31 23:59:59.0||262381.739149912    |512810.35596829     |관광펜션업||관리지역|2||||다가구용 주택(공동주택적용)|2|||||||||||||171.13|||||||||||||171
160|관광펜션업|03_11_02_P|4310000|CDFI3261092018000002|20180723||01|영업/정상|13|영업중||||||||강원도 화천군 화천읍 중리 98-5번지 |강원도 화천군 화천읍 산수화로 119-13|24114|라포레 98 B|20180723204551|I|2018-08-31 23:59:59.0||262381.739149912    |512810.35596829     |관광펜션업||관리지역|2|기타|||다가구용 주택(공동주택적용)|2|||||||||||||171.13|||||||||||||171
161|관광펜션업|03_11_02_P|4320000|CDFI3261092011000001|20111010||01|영업/정상|13|영업중|||||0334818040||255804|강원도 양구군 양구읍 상리 525-4번지 |강원도 양구군 양구읍 양록길23번길 5-5||양구콩세알민박|20111010145816|I|2018-08-31 23:59:59.0||286317.020622685    |512034.457443978    |관광펜션업||일반주거지역|3|주택가주변|||숙박시설|3|||||||||||||160.72|||||||||250000000||||161
162|관광펜션업|03_11_02_P|4330000|CDFI3261092012000001|20121123||01|영업/정상|13|영업중|||||||252803|강원도 인제군 인제읍 고사리 170번지 |강원도 인제군 인제읍 장수터길 20|24640|로즈마리 관광펜션|20190107105600|U|2019-01-09 02:40:00.0||308748.621319964    |501852.520313705    |관광펜션업||관리지역|3|기타|||숙박시설|3||||PENSION ROSEMARY|TOURISM PENSION BUSINESS||||||||806|||||||||||||806
163|관광펜션업|03_11_02_P|4330000|CDFI3261092006000002|20060331||01|영업/정상|13|영업중|||||||252841|강원도 인제군 기린면 방동리 443-1번지 1통5반 |강원도 인제군 기린면 조침령로 689|24656|기린초 관광펜션|20111030201117|I|2018-08-31 23:59:59.0||320822.780096984    |495527.172441875    |관광펜션업|관광사업|관리지역|2|기타|||단독주택|2||||Kirincho Tourist Pension|Tourist Pension||||||||185.24|||||||||280000000||||185
164|관광펜션업|03_11_02_P|4330000|CDFI3261092019000001|20190213||01|영업/정상|13|영업중||||||||강원도 인제군 상남면 미산리 598-7번지 |강원도 인제군 상남면 내린천로 2050-9|24666|합수모래관광펜션|20190213173305|I|2019-02-15 02:21:21.0||313692.601881522    |486893.132818224    |관광펜션업|||1||||단독주택|||||HAPSUMORAE TOURIST PENSION|Tourist Pension||||||||175.82|||||||||||||176
165|관광펜션업|03_11_02_P|4330000|CDFI3261092006000001|20060331||01|영업/정상|13|영업중|||||||252801|강원도 인제군 인제읍 가리산리 334-1번지 |강원도 인제군 인제읍 대목리길 137|24643|가리벨리 관광펜션|20111030200955|I|2018-08-31 23:59:59.0||317380.81673229     |508699.25133104     |관광펜션업|관광사업|관리지역|1|기타|||숙박시설|1||||Kari valley tourist pension|Tourist pension||||||||479.6|||||||||500000000||||480
166|관광펜션업|03_11_02_P|4340000|CDFI3261092012000001|20120717||03|폐업|03|폐업|20160427||||||219833|강원도 고성군 토성면 천진리 47번지 |강원도 고성군 토성면 천진해변길 31|24764|바다의아침|20160428103809|I|2018-08-31 23:59:59.0||336410.889596401    |529664.155610271    |관광펜션업||||||||||||||||||||||||||||||1200000000||||
167|관광펜션업|03_11_02_P|4340000|CDFI3261092013000002|20131219||01|영업/정상|13|영업중|||||||219833|강원도 고성군 토성면 청간리 |강원도 고성군 토성면 아야진해변길 19|24758|까사델아야|20131219171228|I|2018-08-31 23:59:59.0||336101.874670702    |530625.559115812    |관광펜션업||||||||||||||||||||||||||||||100000000||||
168|관광펜션업|03_11_02_P|4340000|CDFI3261092015000001|20150211||02|휴업|02|휴업||20151111|20161109||033-632-5156||219823|강원도 고성군 죽왕면 문암진리 81-25번지 |강원도 고성군 죽왕면 백도해변길 78|24752|밴쿠버콘도텔|20170912091021|I|2018-08-31 23:59:59.0||335098.83846422     |534332.934661644    |관광펜션업||||||||||||||||||||||||||||||||||
169|관광펜션업|03_11_02_P|4340000|CDFI3261092018000001|20180228||01|영업/정상|13|영업중||||||||강원도 고성군 토성면 아야진리 181-4번지 |강원도 고성군 토성면 아야진북길 67-1|24756|아야진 펜션 어울다|20180228132849|I|2018-08-31 23:59:59.0||335834.698964283    |531307.687804614    |관광펜션업||||||||||||||||||||||||||||||20000000||||
170|관광펜션업|03_11_02_P|4340000|CDFI3261092018000002|20180319||01|영업/정상|13|영업중||||||||강원도 고성군 간성읍 동호리 308-3번지 |강원도 고성군 간성읍 동호2길 29-15|24731|누볼라 풀빌라|20180319134118|I|2018-08-31 23:59:59.0||330078.012205206    |544021.44832134     |관광펜션업|||1||||숙박시설|1|||||||||||||387.33|||||||||1000000000||||387
171|관광펜션업|03_11_02_P|4340000|CDFI3261092007000001|20070109||01|영업/정상|13|영업중|||||033-636-4773||219832|강원도 고성군 토성면 용촌리 601-4번지 |강원도 고성군 토성면 잼버리동로 511|24766|제이에스관광펜션|20111030172854|I|2018-08-31 23:59:59.0||336847.223237128    |527293.573937258    |관광펜션업|관광사업||||||숙박시설|||||||||||||||||||||||50000000||||
172|관광펜션업|03_11_02_P|4340000|CDFI3261092005000001|20050829||01|영업/정상|13|영업중|||||||219832|강원도 고성군 토성면 용촌리 601-1번지 |강원도 고성군 토성면 잼버리동로 511||주성관광펜션|20050829100414|I|2018-08-31 23:59:59.0||336820.049138647    |527182.508125494    |관광펜션업|관광사업|||||||||||||||||||||||||||||||||
173|관광펜션업|03_11_02_P|4340000|CDFI3261092008000001|20081119||01|영업/정상|13|영업중|||||033-632-6363||219832|강원도 고성군 토성면 인흥리 632-1번지 |강원도 고성군 토성면 풍곡1길 31|24766|파인로그펜션|20131231120022|I|2018-08-31 23:59:59.0||334426.047240355    |526627.868791425    |관광펜션업|관광사업|관리지역|2|기타|||숙박시설|2|||||||||||||721.35|||||||||||||721
174|관광펜션업|03_11_02_P|4350000|CDFI3261092006000001|20060417||03|폐업|03|폐업|20180612||||033-672-6072||215823|강원도 양양군 손양면 도화리 183-12번지 |||관광펜션포에버 1|20190108131734|U|2019-01-10 02:40:00.0||346646.054150448    |508883.669748713    |관광펜션업|관광사업|관리지역|3|기타|||숙박시설|3|||||||||||||752.76|||||||||||||753
175|관광펜션업|03_11_02_P|4350000|CDFI3261092006000002|20060417||03|폐업|03|폐업|20150108||||033-672-6072||215823|강원도 양양군 손양면 도화리 183-4번지 |||관광펜션포에버 2|20150108130024|I|2018-08-31 23:59:59.0||346609.815538048    |508845.374093104    |관광펜션업|관광사업|관리지역|3||||숙박시설|3|||||||||||||804.18|||||||||5||||804
176|관광펜션업|03_11_02_P|4350000|CDFI3261092010000003|20100907||03|폐업|03|폐업|20160108||||033-671-1259||215815|강원도 양양군 서면 내현리 30-15 |강원도 양양군 서면 남대천로 917-10|25038|로데스|20160108171651|I|2018-08-31 23:59:59.0||342132.476953436    |502829.896397417    |관광펜션업|||2||||숙박시설|2||||||||||||||||||||||1500000000||||
177|관광펜션업|03_11_02_P|4350000|CDFI3261092011000001|20110527||01|영업/정상|13|영업중|||||||215851|강원도 양양군 강현면 회룡리 347번지 |||우드힐|20141027084234|I|2018-08-31 23:59:59.0||337556.101419562    |515555.564578942    |관광펜션업||||||||||||||||||||||||||||||570000000||||
178|관광펜션업|03_11_02_P|4350000|CDFI3261092011000002|20110822||03|폐업|03|폐업|20150427||||||215815|강원도 양양군 서면 내현리 30-16 |||라벤더코지|20151229165645|I|2018-08-31 23:59:59.0||||관광펜션업|||2||||숙박시설|2||||||||||||||||||||||1500000000||||
179|관광펜션업|03_11_02_P|4350000|CDFI3261092012000001|20120404||01|영업/정상|13|영업중|||||||215851|강원도 양양군 강현면 하복리 491번지 |강원도 양양군 강현면 복골길 126-1|25005|산타힐펜션|20120404085600|I|2018-08-31 23:59:59.0||338072.225224101    |516996.619099847    |관광펜션업||||||||||||||||||||||||||||||||||
180|관광펜션업|03_11_02_P|4350000|CDFI3261092017000001|20170417||01|영업/정상|13|영업중||||||||강원도 양양군 손양면 수산리 6번지 |강원도 양양군 손양면 문화마을길 6|25042|요트랑|20170417143219|I|2018-08-31 23:59:59.0||346712.043512773    |509250.670709314    |관광펜션업|||3|||||3||||||||||||||||||||||3000000000||||
181|관광펜션업|03_11_02_P|4350000|CDFI3261092018000001|20180116||01|영업/정상|13|영업중||||||||강원도 양양군 양양읍 거마리 356번지 |강원도 양양군 양양읍 거마천로 350-57|25011|스테이비욘드|20180116094431|I|2018-08-31 23:59:59.0||339412.191980801    |511376.726388406    |관광펜션업||관리지역|1|주택가주변|||단독주택|1|||||||||||||229.86|||||||||||||230
182|관광펜션업|03_11_02_P|4350000|CDFI3261092007000001|20070719||01|영업/정상|13|영업중|||||033-673-9111|||강원도 양양군 현북면 중광정리 121-4번지 |강원도 양양군 현북면 동해대로 1579-25|25046|바다에서 떠오르는 해(본관)|20190111114843|U|2019-01-13 02:40:00.0||350105.736650421    |504028.395209545    |관광펜션업|관광사업|관리지역|3|기타|||숙박시설|3|||||||||||||245.12|||||||||||||245
183|관광펜션업|03_11_02_P|4350000|CDFI3261092008000001|20080429||01|영업/정상|13|영업중|||||033-673-1442||215833|강원도 양양군 현북면 중광정리 121-6번지 |||바다에서 떠오르는 해(별관)|20090304100718|I|2018-08-31 23:59:59.0||350133.205829059    |504023.472681506    |관광펜션업|||3|||||3|||||||||||||602.97|||||||||||||603
184|관광펜션업|03_11_02_P|4350000|CDFI3261092010000001|20100603||01|영업/정상|13|영업중|||||||215811|강원도 양양군 서면 미천리 47-1번지 |||아리스파펜션|20100603131306|I|2018-08-31 23:59:59.0||333488.145578082    |494533.041133609    |관광펜션업|||2|기타|||다가구용 주택(공동주택적용)|2|||||||||||||198.2|||||||||||||198
185|관광펜션업|03_11_02_P|4350000|CDFI3261092010000002|20100810||01|영업/정상|13|영업중|||||672-7090||215833|강원도 양양군 현북면 하광정리 386-5번지 |||골든베이|20100810211200|I|2018-08-31 23:59:59.0||||관광펜션업|||3|기타|||숙박시설|3|1||||||||||||2935.12|||||||||||||2935
186|관광펜션업|03_11_02_P|4350000|CDFI3261092004000001|20041214|20190110|04|취소/말소/만료/정지/중지|33|지정취소|||||||215851|강원도 양양군 강현면 장산리 515번지 |||초록바다 펜션|20190110171438|U|2019-01-12 02:40:00.0||339128.258703927    |516151.299216998    |관광펜션업|관광사업|관리지역|2|기타|||숙박시설|2|||||||||||||626.58|||||||||100000000||||627
187|관광펜션업|03_11_02_P|4390000|CDFI3261092018000001|20180528||01|영업/정상|13|영업중||||||||충청북도 충주시 수안보면 온천리 472번지 외 1필지 |충청북도 충주시 수안보면 다릿골길 31|27497|수안보관광펜션|20180528095634|I|2018-08-31 23:59:59.0||287499.82565        |373193.422447       |관광펜션업||관리지역|2|기타|||근린생활시설|2|1||||||||||||392.92|||||||||120000000||||393
188|관광펜션업|03_11_02_P|4390000|CDFI3261092017000001|20170704|20171020|04|취소/말소/만료/정지/중지|33|지정취소||||||||충청북도 충주시 수안보면 사문리 277번지 |충청북도 충주시 수안보면 미륵송계로 246-22|27500|월악드림|20171020150159|I|2018-08-31 23:59:59.0||291937.630269       |371292.729055       |관광펜션업||||기타|||||||||||||||||465.58|||||||||200000000||||466
189|관광펜션업|03_11_02_P|4400000|CDFI3261092009000008|20090709||03|폐업|03|폐업|||||||390832|충청북도 제천시 청풍면 교리 227-1번지 |충청북도 제천시 청풍면 청풍호로44길 29-1||플로리안관광펜션(4)|20170303111031|I|2018-08-31 23:59:59.0||304240.95821        |391430.398532       |관광펜션업||||||||||||||||||||||||||||||330000000||||
190|관광펜션업|03_11_02_P|4400000|CDFI3261092009000009|20090709||03|폐업|03|폐업|||||||390832|충청북도 제천시 청풍면 교리 227-5번지 |충청북도 제천시 청풍면 청풍호로44길 29-11||플로리안관광펜션(1)|20170303141724|I|2018-08-31 23:59:59.0||304185.446783       |391437.734123       |관광펜션업||||||||||||||||||||||||||||||320000000||||
191|관광펜션업|03_11_02_P|4400000|CDFI3261092009000006|20090707||02|휴업|02|휴업||20131014|20141014||||390832|충청북도 제천시 청풍면 교리 227-6번지 |충청북도 제천시 청풍면 청풍호로44길 29-1|390832|플로리안관광펜션(김 면)|20131110094958|I|2018-08-31 23:59:59.0||304245.829329       |391415.466727       |관광펜션업||관리지역|2|기타|||단독주택|2|||||||||||||147.24|||||||||35000000||||147
192|관광펜션업|03_11_02_P|4400000|CDFI3261092009000005|20090707||03|폐업|03|폐업|20180611||||||390832|충청북도 제천시 청풍면 교리 227-5번지 |충청북도 제천시 청풍면 청풍호로44길 29-11|27215|플로리안관광펜션(6)|20180612162206|I|2018-08-31 23:59:59.0||304185.446783       |391437.734123       |관광펜션업||관리지역|2|기타|||단독주택|2|||||||||||||134.35|||||||||320000000||||134
193|관광펜션업|03_11_02_P|4400000|CDFI3261092009000004|20090707||03|폐업|03|폐업|20180611||||||390832|충청북도 제천시 청풍면 교리 227-1번지 |충청북도 제천시 청풍면 청풍호로44길 29-1|27215|플로리안관광펜션(4)|20180612162243|I|2018-08-31 23:59:59.0||304240.95821        |391430.398532       |관광펜션업||관리지역|2|기타|||단독주택|2|||||||||||||154.2|||||||||330000000||||154
194|관광펜션업|03_11_02_P|4400000|CDFI3261092009000003|20090707||03|폐업|03|폐업|20180611||||||390832|충청북도 제천시 청풍면 교리 227-2번지 |충청북도 제천시 청풍면 청풍호로44길 29-5|27215|플로리안관광펜션(5)|20180612162226|I|2018-08-31 23:59:59.0||304222.953607       |391424.066313       |관광펜션업||관리지역|2|기타|||단독주택|2|||||||||||||143.23|||||||||320000000||||143
195|관광펜션업|03_11_02_P|4400000|CDFI3261092009000002|20090707||03|폐업|03|폐업|20180611||||||390832|충청북도 제천시 청풍면 교리 227-3번지 |충청북도 제천시 청풍면 청풍호로44길 29-7|27215|플로리안관광펜션(3)|20180612162300|I|2018-08-31 23:59:59.0||304202.638976       |391421.218295       |관광펜션업||관리지역|2|기타|||단독주택|2|||||||||||||117.06|||||||||310000000||||117
196|관광펜션업|03_11_02_P|4400000|CDFI3261092009000001|20090707||03|폐업|03|폐업|20131011||||||390832|충청북도 제천시 청풍면 교리 227-4번지 |충청북도 제천시 청풍면 청풍호로44길 29-9|390824|플로리안관광펜션(2)|20131014080827|I|2018-08-31 23:59:59.0||304180.239381       |391424.208569       |관광펜션업||관리지역|2|기타|||단독주택|2|||||||||||||144.27|||||||||320000000||||144
197|관광펜션업|03_11_02_P|4400000|CDFI3261092015000001|20151207||01|영업/정상|13|영업중|||||043-644-1118|||충청북도 제천시 한수면 송계리 106번지 |충청북도 제천시 한수면 미륵송계로 1346|27226|월악산 별장펜션|20151207112801|I|2018-08-31 23:59:59.0||296979.767387       |374067.07236        |관광펜션업||자연녹지지역|2|기타|||단독주택|2|0||||||||||||218.58|||||||||||||219
198|관광펜션업|03_11_02_P|4400000|CDFI3261092019000001|20190516||01|영업/정상|13|영업중||||||||충청북도 제천시 한수면 송계리 106-7번지 |충청북도 제천시 한수면 미륵송계로 1344|27226|월악산별장펜션 Ⅰ|20190516155439|I|2019-05-18 02:20:49.0||296961.980879       |374041.116516       |관광펜션업||관리지역|2||||숙박시설|2|0||||||||||||212.4|||||||||||||212
199|관광펜션업|03_11_02_P|4400000|CDFI3261092009000007|20090709||03|폐업|03|폐업|||||||390832|충청북도 제천시 청풍면 교리 227-2번지 |충청북도 제천시 청풍면 청풍호로44길 29-5||플로리안관광펜션(5)|20170303111141|I|2018-08-31 23:59:59.0||304222.953607       |391424.066313       |관광펜션업||||||||||||||||||||||||||||||320000000||||
200|관광펜션업|03_11_02_P|4400000|CDFI3261092009000010|20090709||03|폐업|03|폐업|||||||390832|충청북도 제천시 청풍면 교리 227-3번지 |충청북도 제천시 청풍면 청풍호로44길 29-7||플로리안관광펜션(3)|20170303111334|I|2018-08-31 23:59:59.0||304202.638976       |391421.218295       |관광펜션업||||||||||||||||||||||||||||||310000000||||
201|관광펜션업|03_11_02_P|4400000|CDFI3261092009000011|20090709||03|폐업|03|폐업|20180611||||||390832|충청북도 제천시 청풍면 교리 227-4번지 |충청북도 제천시 청풍면 청풍호로44길 29-9||플로리안관광펜션(2)|20180612162345|I|2018-08-31 23:59:59.0||304180.239381       |391424.208569       |관광펜션업||||||||||||||||||||||||||||||320000000||||
202|관광펜션업|03_11_02_P|4400000|CDFI3261092009000012|20090709||03|폐업|03|폐업|20180611||||||390832|충청북도 제천시 청풍면 교리 227-6번지 |충청북도 제천시 청풍면 청풍호로44길 29-1||플로리안관광펜션(1)|20180612162359|I|2018-08-31 23:59:59.0||304245.829329       |391415.466727       |관광펜션업||||||||||||||||||||||||||||||450000000||||
203|관광펜션업|03_11_02_P|4400000|CDFI3261092003000001|20031203||03|폐업|03|폐업|20060808||||||390831|충청북도 제천시 청풍면 계산리 13-1번지 |||드림레이크관광펜션|20060808092317|I|2018-08-31 23:59:59.0||300861.368599       |391653.538157       |관광펜션업|관광사업|||||||||||||||||||||||||||||||||
204|관광펜션업|03_11_02_P|4480000|CDFI3261092003000002|20031203||03|폐업|03|폐업|20140609||||(043)422-4865||395821|충청북도 단양군 가곡면 가대리 1132번지 |충청북도 단양군 가곡면 가대1길 51-7|395820|펜션단양여행|20140609171029|I|2018-08-31 23:59:59.0||325246.400695       |394385.380774       |관광펜션업|관광사업|전용주거지역|2|기타|||숙박시설|2|||||||||||||153.76|||||||||||||154
205|관광펜션업|03_11_02_P|4480000|CDFI3261092003000001|20031113|20150330|04|취소/말소/만료/정지/중지|33|지정취소|||||043)421-5206||395821|충청북도 단양군 가곡면 가대리 1139번지 |충청북도 단양군 가곡면 가대2길 10|27021|한울관광펜션|20160125113919|I|2018-08-31 23:59:59.0||325233.75112        |394366.316117       |관광펜션업|관광사업|일반주거지역|2|기타|||단독주택|2|||||||||||||167.39|||||||||||||167
206|관광펜션업|03_11_02_P|4480000|CDFI3261092003000003|20031203|20150119|04|취소/말소/만료/정지/중지|33|지정취소|||||(043)422-6221||395821|충청북도 단양군 가곡면 가대리 1126번지 |충청북도 단양군 가곡면 가대1길 55|395820|추억을선물하는집관광펜션|20150204091831|I|2018-08-31 23:59:59.0||325305.167214       |394408.459409       |관광펜션업|관광사업|일반주거지역|2|기타|||숙박시설|2|||||||||||||177.09|||||||||||||177
207|관광펜션업|03_11_02_P|4480000|CDFI3261092004000002|20041019||01|영업/정상|13|영업중|||||(043)422-2002||395821|충청북도 단양군 가곡면 가대리 1134번지 |충청북도 단양군 가곡면 가대1길 51-3|395820|티파니펜션|20190102132641|U|2019-01-04 02:40:00.0||325277.566599       |394360.115921       |관광펜션업|관광사업|일반주거지역|2|기타|||다가구용 주택(공동주택적용)|2|||||||||||||204.42|||||||||||||204
208|관광펜션업|03_11_02_P|4480000|CDFI3261092004000003|20040625||03|폐업|03|폐업|20131018||||||395821|충청북도 단양군 가곡면 가대리 1131번지 |충청북도 단양군 가곡면 가대2길 20|395820|사계절단양|20131022092327|I|2018-08-31 23:59:59.0||325260.401069       |394414.313779       |관광펜션업||||||||||||||||||||||||||||||||||
209|관광펜션업|03_11_02_P|4480000|CDFI3261092005000001|20050415||03|폐업|03|폐업|20161109||||||395801|충청북도 단양군 단양읍 천동리 177-8번지 |충청북도 단양군 단양읍 천동1길 17|27024|다리안펜션|20161109142158|I|2018-08-31 23:59:59.0||326197.493774       |386853.385085       |관광펜션업|관광사업|준주거지역|2|기타|||숙박시설|2|||||||||||||199.88|||||||||100000000||||200
210|관광펜션업|03_11_02_P|4480000|CDFI3261092016000001|20160219||01|영업/정상|13|영업중|||||043-422-6221|||충청북도 단양군 가곡면 가대리 1127번지 |충청북도 단양군 가곡면 가대1길 55 (추억을선물하는집)|27021|가곡추억펜션|20160219135804|I|2018-08-31 23:59:59.0||325319.882417       |394396.096186       |관광펜션업||||||||||||||||||||||||||||||10000000||||
211|관광펜션업|03_11_02_P|4500000|CDFI3261092018000002|20180928||01|영업/정상|13|영업중||||||||충청남도 공주시 사곡면 고당리 262-3번지 |충청남도 공주시 사곡면 단평길 148-3|32523|공주소풍관광펜션|20180928170349|U|2018-09-28 23:59:59.0||202006.186459       |335971.453298       |관광펜션업|||2||||||||||||||||||199.23|||||||||||||199
212|관광펜션업|03_11_02_P|4500000|CDFI3261092018000003|20180928||01|영업/정상|13|영업중||||||||충청남도 공주시 사곡면 고당리 262-6번지 |충청남도 공주시 사곡면 단평길 148-5|32523|공주알프스관광펜션|20180928170535|U|2018-09-28 23:59:59.0||202028.863178       |335916.685055       |관광펜션업|||1||||||||||||||||||150.66|||||||||||||151
213|관광펜션업|03_11_02_P|4500000|CDFI3261092018000001|20180928||01|영업/정상|13|영업중||||||||충청남도 공주시 사곡면 고당리 300-1번지 |충청남도 공주시 사곡면 단평길 245|32523|굿모닝 관광펜션|20180928093742|U|2018-09-28 23:59:59.0||201861.400489       |336619.718249       |관광펜션업|||1||||||||||||||||||140.35|||||||||||||140
214|관광펜션업|03_11_02_P|4500000|CDFI3261092015000001|20151111||01|영업/정상|13|영업중||||||||충청남도 공주시 반포면 학봉리 427-1번지 |충청남도 공주시 반포면 제석골길 7-4|32626|펜션밀물떼|20151111165658|I|2018-08-31 23:59:59.0||222618.20295        |318083.751737       |관광펜션업|||1||||숙박시설|1||||||||||||||||||||||||||
215|관광펜션업|03_11_02_P|4500000|CDFI3261092015000002|20151111||01|영업/정상|13|영업중|||||855-2008|||충청남도 공주시 반포면 마암리 648-7번지 |충청남도 공주시 반포면 수목원길 25|32620|농업회사법인 주식회사 이안숲속|20160923131308|I|2018-08-31 23:59:59.0||217962.133791       |324528.434865       |관광펜션업|||1||||숙박시설|1||||||||||||||||||||||||||
216|관광펜션업|03_11_02_P|4510000|CDFI3261092012000001|20120210||01|영업/정상|13|영업중|||||041-936-4747||355943|충청남도 보령시 신흑동 2220-1번지 |충청남도 보령시 머드로 176-11 (신흑동)|355943|펜션좋은집|20131114141010|I|2018-08-31 23:59:59.0||155829.748193       |313319.368546       |관광펜션업||관리지역|3|기타|||숙박시설|2|1|||Pension ATTRACT|Tourism Pension||||||||280.65|||||||||100000000||||281
217|관광펜션업|03_11_02_P|4510000|CDFI3261092011000005|20111207||01|영업/정상|13|영업중|||||041-936-4277||355846|충청남도 보령시 오천면 원산도리 1671-33번지 |충청남도 보령시 오천면 원산도7길 121|355846|햇빛바다 관광펜션|20140106153705|I|2018-08-31 23:59:59.0||145798.092939       |318856.149037       |관광펜션업||관리지역|2|기타|||숙박시설|2|0|||Haebit-bada Tourism Pension|Tourism Pension||||||||1155.59|||||||||100000000||||1156
218|관광펜션업|03_11_02_P|4510000|CDFI3261092011000004|20110720||01|영업/정상|13|영업중|||||041-953-9952||355943|충청남도 보령시 신흑동 2260-10번지 |충청남도 보령시 머드로 130 (신흑동)|33489|해피데이펜션|20131114144230|I|2018-08-31 23:59:59.0||156074.35674000000  |313232.18111300000  |관광펜션업||관리지역|3|기타|||숙박시설|3|0|||Happy day pension|Tourism Pension||||||||393.36|||||||||400000000||||393
219|관광펜션업|03_11_02_P|4510000|CDFI3261092011000003|20110706||01|영업/정상|13|영업중|||||041-934-6346||355943|충청남도 보령시 신흑동 2219-4번지 |충청남도 보령시 해수욕장13길 14-18 (신흑동)|33489|썬샤인관광펜션|20131114140816|I|2018-08-31 23:59:59.0||155897.066234       |313321.076392       |관광펜션업||관리지역|3|기타|||숙박시설|2|1|||Sunshine Tourist Pension|Tourism Pension||||||||397.99|||||||||200000000||||398
220|관광펜션업|03_11_02_P|4510000|CDFI3261092011000002|20110314||01|영업/정상|13|영업중|||||041-932-0018||355943|충청남도 보령시 신흑동 2261-6번지 |충청남도 보령시 머드로 134 (신흑동)|33489|아도니스|20131114144117|I|2018-08-31 23:59:59.0||156051.70056500000  |313261.24271000000  |관광펜션업||관리지역|3|||||3|0|||Adonis|Tourism Pension||||||||379.76|||||||||369000000||||380
221|관광펜션업|03_11_02_P|4510000|CDFI3261092011000001|20110314||01|영업/정상|13|영업중|||||041-933-7139||355943|충청남도 보령시 신흑동 2260-1번지 |충청남도 보령시 머드로 132 (신흑동)|33489|블루비치|20131114143951|I|2018-08-31 23:59:59.0||155992.611646       |312937.557786       |관광펜션업||관리지역|4|||||3|1|||Blue Beach|Tourism Pension||||||||436.32|||||||||||||436
222|관광펜션업|03_11_02_P|4510000|CDFI3261092010000003|20101020||01|영업/정상|13|영업중|||||041-932-0647||355943|충청남도 보령시 신흑동 2258-1번지 |충청남도 보령시 해수욕장9길 6 (신흑동)|33489|제일펜션|20190410110335|U|2019-04-12 02:40:00.0||156045.503141       |312925.37261        |관광펜션업||관리지역|3||||숙박시설|3|0|||Jeil Pension|Tourism Pension||||||||317.98|||||||||||||318
223|관광펜션업|03_11_02_P|4510000|CDFI3261092010000002|20100818||03|폐업|03|폐업|20190102||||041-933-3261||355943|충청남도 보령시 신흑동 2260-6번지 |충청남도 보령시 해수욕장9길 1 (신흑동)|33489|해날펜션|20190117171645|U|2019-01-19 02:40:00.0||156040.809781       |312897.266551       |관광펜션업||관리지역|3|기타||||3|0|||Hae nal Pension|Tourism Pension||||||||336.99|||||||||||||337
224|관광펜션업|03_11_02_P|4510000|CDFI3261092010000001|20100518||03|폐업|03|폐업|20180727||||041-931-4621||355944|충청남도 보령시 신흑동 2213-13번지 |충청남도 보령시 해수욕장13길 11 (신흑동)|33489|준펜션|20180727175103|I|2018-08-31 23:59:59.0||155919.97368200000  |313714.95175600000  |관광펜션업||관리지역|2|기타|||숙박시설|2|0|||Joon Pension|Tourism Pension||||||||310.72|||||||||130000000||||311
