번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|인허가일자|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|소재지전화|소재지면적|소재지우편번호|소재지전체주소|도로명전체주소|도로명우편번호|사업장명|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|좌표정보(X)|좌표정보(Y)|문화체육업종명|문화사업자구분명|지역구분명|총층수|주변환경명|제작취급품목내용|보험기관명|건물용도명|지상층수|지하층수|객실수|건축연면적|영문상호명|영문상호주소|선박총톤수|선박척수|선박제원|무대면적|좌석수|기념품종류|회의실별동시수용인원|시설면적|놀이기구수내역|놀이시설수|방송시설유무|발전시설유무|의무실유무|안내소유무|기획여행보험시작일자|기획여행보험종료일자|자본금|보험시작일자|보험종료일자|부대시설내역|시설규모
727|관광숙박업|03_11_01_P|3390000|CDFI2260032016000001|20160706||01|영업/정상|13|영업중||||||||부산광역시 사상구 괘법동 272-26번지 |부산광역시 사상구 광장로81번길 55 (괘법동)|46964|브라운도트호텔 사상점|20180726140336|I|2018-08-31 23:59:59.0||380690.195137444    |186879.160287248    |관광숙박업||일반상업지역|8|유흥업소밀집지역|||호텔|7|1|46|2737||||||||||2742.03|||||||||2000000000||||2742
728|관광숙박업|03_11_01_P|3400000|CDFI2260032017000003|20170614||01|영업/정상|13|영업중|||||051-509-1622|||부산광역시 기장군 기장읍 시랑리 704-1번지 힐튼부산(부산지점) |"부산광역시 기장군 기장읍 기장해안로 268-32, 힐튼부산(부산지점)"|46083|힐튼 부산|20180515171805|I|2018-08-31 23:59:59.0||402877.316530715    |191010.779904556    |관광숙박업|||10|||||10|4|316|||||||||||93981.55|||||||||||||93982
729|관광숙박업|03_11_01_P|3400000|CDFI2260032017000001|20170414||01|영업/정상|13|영업중|||||051-723-9633|||부산광역시 기장군 기장읍 시랑리 704번지 |부산광역시 기장군 기장읍 기장해안로 268-31|46083|아난티펜트하우스 해운대|20180529142525|I|2018-08-31 23:59:59.0||402899.903247998    |191204.274453815    |관광숙박업||일반주거지역|10|기타|||콘도미니엄|10|3|218|84753||||||||||84752.66|||||||||48000000000||||84753
730|관광숙박업|03_11_01_P|3410000|CDFI2260031986000001|19860125||03|폐업|03|폐업|20111124||||(053)252-6001||700210|대구광역시 중구 하서동 28-1번지 |대구광역시 중구 국채보상로 525  (하서동)||영진아미고호텔(주)|20111129162851|I|2018-08-31 23:59:59.0||343354.526127       |264528.32756        |관광숙박업|관광사업|중심상업지역|21||||숙박시설|19|2||||||||||||18543.56|||||||||||||18544
731|관광숙박업|03_11_01_P|3410000|CDFI2260031989000001|19890131||01|영업/정상|13|영업중|||||053-252-2221||700112|대구광역시 중구 태평로2가 1-9번지 |대구광역시 중구 태평로 117 (태평로2가)|41902|유니온관광호텔|20160809172418|I|2018-08-31 23:59:59.0||343594.783952       |265157.612523       |관광숙박업|관광사업|중심상업지역|13||||숙박시설|11|2|65||Union Tourist Hotel|Tourist Hotel||||||||4231.63|||||||||||||4232
732|관광숙박업|03_11_01_P|3410000|CDFI2260032008000001|20080704||01|영업/정상|13|영업중|||||053-664-1155||700733|대구광역시 중구 문화동 11-1번지 |대구광역시 중구 국채보상로 611 (문화동)|41913|노보텔 앰배서더 대구|20171212170356|I|2018-08-31 23:59:59.0||344223.636477       |264597.611089       |관광숙박업|관광사업|중심상업지역|23||||숙박시설|||204||Novotel Ambassador Daegu|Tourist Hotel||||||||35935.16|||||||||||||35935
733|관광숙박업|03_11_01_P|3410000|CDFI2260032016000001|20160513||03|폐업|03|폐업|20171129|||||||대구광역시 중구 교동 46-17번지 |대구광역시 중구 교동4길 16 (교동)|41910|쿼츠호스텔|20180731155526|I|2018-08-31 23:59:59.0||344364.819608       |264864.173849       |관광숙박업||중심상업지역|2||||숙박시설|2||2||Quartz Hostel|Hostel||||||||106.98|||||||||||||107
734|관광숙박업|03_11_01_P|3410000|CDFI2260032017000001|20170620||03|폐업|03|폐업|20171010||||053 257 9898|||대구광역시 중구 동일동 27번지 |대구광역시 중구 중앙대로81길 13 (동일동)|41935|2월호텔 동성로점|20171010165015|I|2018-08-31 23:59:59.0||343783.03841        |264433.982314       |관광숙박업|||13|||||11|2|||HOTEL FEBRUARY DONGSUNGRO|HOTEL||||||||4894|||||||||20000000000||||4894
735|관광숙박업|03_11_01_P|3410000|CDFI2260032017000002|20171113||01|영업/정상|13|영업중|||||053 7193450|||대구광역시 중구 장관동 30번지 |대구광역시 중구 중앙대로77길 47 (장관동)|41934|대구미드타운 호스텔|20171123173803|I|2018-08-31 23:59:59.0||343606.333968       |264294.667807       |관광숙박업||중심상업지역|7|||||6|1||||||||||||821.41|||||||||||||821
736|관광숙박업|03_11_01_P|3410000|CDFI2260032019000002|20190513||01|영업/정상|13|영업중|||||053-254-8666|||대구광역시 중구 인교동 270번지 |대구광역시 중구 북성로4길 61 (인교동)|41921|경's 호스텔|20190513174442|I|2019-05-15 02:21:01.0||343148.565978       |264649.873327       |관광숙박업|||6|||현대해상화재보험|여인숙|5|1|16|572|KYEONG's HOSTEL|Tourist Hostel||||||||404.24|||||||||400000000||||404
737|관광숙박업|03_11_01_P|3410000|CDFI2260032019000001|20190430||01|영업/정상|13|영업중|||||053-428-1045|||대구광역시 중구 동성로3가 91-9번지 |대구광역시 중구 동성로1길 15 (동성로3가)|41942|토요코인 대구동성로|20190501151420|I|2019-05-02 02:20:36.0||343953.307958       |264160.857919       |관광숙박업||중심상업지역|12||||숙박시설|10|2|215|20831|"TOYOKO INN KOREA CO.,LTD"|Tourist Hotel||||||||2032.32|||||||||9000000000||||2032
738|관광숙박업|03_11_01_P|3410000|CDFI2260031984000001|19840730||01|영업/정상|13|영업중|||||053-253-7711||700821|대구광역시 중구 동산동 360번지 |대구광역시 중구 달구벌대로 2033 (동산동)|41931|엘디스리젠트호텔|20181205171157|U|2018-12-07 02:40:00.0||343184.151781       |264080.683793       |관광숙박업|관광사업|중심상업지역|8||||숙박시설|7|1|110||Eldis Regent Hotel|Tourist Hotel||||||||7515.17|||||||||||||7515
739|관광숙박업|03_11_01_P|3410000|CDFI2260031975000001|19750304||03|폐업|03|폐업|20080326||||(053)252-4101||700192|대구광역시 중구 종로2가 23번지 |대구광역시 중구 종로 37  (종로2가)||쎈추럴관광호텔|20080326191844|I|2018-08-31 23:59:59.0||343650.775166       |264390.749311       |관광숙박업|관광사업|중심상업지역|7||||숙박시설|6|1||||||||||||3782|||||||||||||3782
740|관광숙박업|03_11_01_P|3410000|CDFI2260032015000001|20151215||01|영업/정상|13|영업중|||||070-7708-3145|||대구광역시 중구 동문동 38-9번지 |대구광역시 중구 동성로12길 9 (동문동)|41913|공감호스텔 동성로|20180807171308|I|2018-08-31 23:59:59.0||344093.556562       |264671.704753       |관광숙박업||중심상업지역|4|||||3|1|11||Empathy Hostel Dongseongno|Hostel||||||||368.07|||||||||||||368
741|관광숙박업|03_11_01_P|3420000|CDFI2260032003000002|20030220||01|영업/정상|13|영업중|||||053-623-1000|||대구광역시 동구 용수동 90-1번지 |"대구광역시 동구 팔공산로 1121 (용수동, 팔공에밀리아호텔)"|41007|팔공에밀리아호텔(Palgong Emillia Hotel)|20180702163833|I|2018-08-31 23:59:59.0||352283.632829       |278141.388025       |관광숙박업|관광사업||||||||||||||||||||3423.38|||||||||||||3423
742|관광숙박업|03_11_01_P|3420000|CDFI2260031985000001|19851121||03|폐업|03|폐업|20130916||||756-6601||701827|대구광역시 동구 신천동 326-1번지 |대구광역시 동구 동부로26길 6 (신천동)|701827|연전개발(주)호텔제이스|20130916165133|I|2018-08-31 23:59:59.0||346922.110876       |265123.315824       |관광숙박업|관광사업|||||||||||"YEONJEON DEVELOPMENT Co., Ltd HOTEL J'S"|Tourist Hotel|||||||||||||||||||||
743|관광숙박업|03_11_01_P|3420000|CDFI2260031989000001|19890320||03|폐업|03|폐업|20090813||||||701823|대구광역시 동구 신천동 45-1번지 |대구광역시 동구 동부로 75  (신천동)||황실호텔|20090813093253|I|2018-08-31 23:59:59.0||346269.22616        |265138.819965       |관광숙박업|관광사업|||||||||||||||||||||||||||||||||
744|관광숙박업|03_11_01_P|3420000|CDFI2260031989000002|19890701||03|폐업|03|폐업|20180103||||053-982-0801||701440|대구광역시 동구 용수동 59-1번지 |대구광역시 동구 팔공산로185길 47 (용수동)|701440|(주)뉴힐사이드 호텔|20180103183555|I|2018-08-31 23:59:59.0||352652.333024       |278080.761551       |관광숙박업|관광사업|||||||4|1||5791|Hillside Tourist Hotel|Tourist Hotel||||||||5790.88|||||||||||||5791
745|관광숙박업|03_11_01_P|3420000|CDFI2260031992000001|19920409||03|폐업|03|폐업|20100601||||053-755-3001||701828|대구광역시 동구 신천동 330-6번지 |대구광역시 동구 동부로30길 12  (신천동)||(주)구일 대구크라운관광호텔|20100601134928|I|2018-08-31 23:59:59.0||347004.198893       |265224.513184       |관광숙박업|관광사업|||||||||||||||||||||||||||||||||
746|관광숙박업|03_11_01_P|3420000|CDFI2260032002000001|20020530||01|영업/정상|13|영업중|||||053-282-1000(1010)||701801|대구광역시 동구 방촌동 1060-1번지 |대구광역시 동구 동촌로 200 (방촌동)|41159|퀸벨호텔|20181217170933|U|2018-12-19 02:40:00.0||350017.050041       |265964.899542       |관광숙박업|관광사업|일반주거지역|||||호텔|9|2|62|19476|Queen-Vell Hotel|Tourist Hotel||||||||19475.91|||||||||||||19476
747|관광숙박업|03_11_01_P|3420000|CDFI2260032002000002|20020528||01|영업/정상|13|영업중|||||260-0001||701850|대구광역시 동구 지저동 400-1번지 |대구광역시 동구 공항로 221 (지저동)|41052|호텔에어포트|20180403101039|I|2018-08-31 23:59:59.0||347946.247615       |267876.718368       |관광숙박업|관광사업||2|||||2||51|35905||||||||||35904.7|||||||||||||35905
748|관광숙박업|03_11_01_P|3420000|CDFI2260032002000004|20021125||01|영업/정상|13|영업중|||||053-985-8080|||대구광역시 동구 용수동 89-16번지 |"대구광역시 동구 팔공산로185길 11 (용수동, 팔공산온천관광호텔)"|41007|팔공산온천관광호텔|20180710090713|I|2018-08-31 23:59:59.0||352470.098967       |278091.653532       |관광숙박업|관광사업||||||||||||||||||||6177.8|||||||||||||6178
749|관광숙박업|03_11_01_P|3420000|CDFI2260032003000001|20030512||03|폐업|03|폐업|20070222||||||701050|대구광역시 동구 입석동 1006-34번지 |대구광역시 동구 해동로 119  (입석동)||동방호텔|20070222151435|I|2018-08-31 23:59:59.0||348302.074149       |266764.712192       |관광숙박업|관광사업|||||||||||||||||||||||||||||||||
750|관광숙박업|03_11_01_P|3420000|CDFI2260032017000001|20170111||01|영업/정상|13|영업중|||||053 213 8080|||대구광역시 동구 상매동 506-7번지 |대구광역시 동구 율암로 164 (상매동)|41059|뷰티크호텔인스타|20190626093815|U|2019-06-28 02:40:00.0||353961.314792       |266755.077008       |관광숙박업||근린상업지역||기타||재난배상책임보험|숙박시설|7|1|52|2963||||||||||2962.68|||||||||6000000000||||2963
751|관광숙박업|03_11_01_P|3430000|CDFI2260031998000001|19980610||03|폐업|03|폐업|20060608||||555-3381||703811|대구광역시 서구 비산동 63번지 |대구광역시 서구 북비산로 360  (비산동)||엠파이어관광호텔|20060608171721|I|2018-08-31 23:59:59.0||341937.139309       |265463.585518       |관광숙박업|관광사업|||||||||||||||||||||||||||||||||
752|관광숙박업|03_11_01_P|3430000|CDFI2260031989000001|19890311||03|폐업|03|폐업|20180430||||559-2100||703803|대구광역시 서구 내당동 245-9번지 |대구광역시 서구 서대구로 45 (내당동)||(주)뉴대구호텔|20180515092001|I|2018-08-31 23:59:59.0||340481.164687       |263539.732811       |관광숙박업|관광사업|||||||||51|8115|NEW  DAEGU HOTEL|Tourist Hotel|||||||||||||||||||||
753|관광숙박업|03_11_01_P|3440000|CDFI2260031990000001|19900124||01|영업/정상|13|영업중|||||471-9911||705020|대구광역시 남구 봉덕동 688-1번지 |대구광역시 남구 이천로 13  (봉덕동)||(주) 호텔 더 팔래스|20101213133552|I|2018-08-31 23:59:59.0||344280.758889       |261404.052274       |관광숙박업|||8||||호텔|7|1|||||||||||||||||||||||||
754|관광숙박업|03_11_01_P|3440000|CDFI2260031988000001|19881213||02|휴업|02|휴업||20190101|20191231||628-1001||705817|대구광역시 남구 대명동 1824-2번지 |대구광역시 남구 명덕로 150 (대명동)||(주)이랜드파크 프린스 호텔|20190626132134|U|2019-06-28 02:40:00.0||343216.888499       |262962.037923       |관광숙박업|관광사업||14||||호텔|10|4|||||||||||||||||||||||||
755|관광숙박업|03_11_01_P|3450000|CDFI2260032008000001|20081217||01|영업/정상|13|영업중|||||053-380-0114||702845|대구광역시 북구 산격동 1674번지 |대구광역시 북구 유통단지로 80 (산격동)|41515|(주)호텔 인터불고 엑스코|20190319101249|U|2019-03-21 02:40:00.0||345396.560356       |268598.942833       |관광숙박업|관광사업|상업지역|20|||||16|4|303|49964|Hotel Inter-Burgo EXCO|Tourist Hotel|||||||||||||||||||||
756|관광숙박업|03_11_01_P|3460000|CDFI2260032005000001|20050218||01|영업/정상|13|영업중|||||053-602-7113|||대구광역시 수성구 만촌동 300번지 |"대구광역시 수성구 팔현길 212 (만촌동, 호텔인터불고)"|42064|호텔인터불고|20180112104954|I|2018-08-31 23:59:59.0||349910.333288       |264894.753601       |관광숙박업|관광사업|||||||8|2|||||||||||||||||||||||||
757|관광숙박업|03_11_01_P|3460000|CDFI2260031964000001|19641216||01|영업/정상|13|영업중|||||763-7311||706802|대구광역시 수성구 두산동 888-2번지 |대구광역시 수성구 용학로 106-7 (두산동)|42217|(주)호텔 수성|20171017162454|I|2018-08-31 23:59:59.0||346271.979582       |259441.744147       |관광숙박업|관광사업||5|||||4|1||||||||||||34393.71|||||||||||||34394
758|관광숙박업|03_11_01_P|3460000|CDFI2260032015000001|20151230||01|영업/정상|13|영업중|||||053 718 7000|||대구광역시 수성구 범어동 805-4번지 |"대구광역시 수성구 범어천로 73 (범어동, 호텔 라온제나)"|42139|(주)호텔 라온제나|20180622145225|I|2018-08-31 23:59:59.0||346507.147444       |262714.226889       |관광숙박업|||14||||숙박시설||5||||||||||||2494.35|||||||||||||2494
759|관광숙박업|03_11_01_P|3460000|CDFI2260031990000001|19901219||03|폐업|03|폐업|20070118||||||706853|대구광역시 수성구 황금동 847-1번지 |대구광역시 수성구 동대구로 115  (황금동)||황금관광호텔|20070118173403|I|2018-08-31 23:59:59.0||346622.902416       |261277.78301        |관광숙박업|관광사업|||||||||||||||||||||||||||||||||
760|관광숙박업|03_11_01_P|3460000|CDFI2260031983000001|19830210||03|폐업|03|폐업|20120102||||||706820|대구광역시 수성구 범어동 177-7번지 |대구광역시 수성구 달구벌대로 2421  (범어동)||뉴영남관광호텔|20120102154056|I|2018-08-31 23:59:59.0||346946.370685       |263395.22446        |관광숙박업|관광사업||||||||||||||||||||6314|||||||||||||6314
761|관광숙박업|03_11_01_P|3460000|CDFI2260031992000001|19921205||01|영업/정상|13|영업중|||||742-0001||706824|대구광역시 수성구 범어동 563-1번지 |대구광역시 수성구 동대구로 305 (범어동)|42117|(주)그랜드관광호텔|20171017162544|I|2018-08-31 23:59:59.0||346741.524474       |263179.794654       |관광숙박업|관광사업|중심상업지역|15||||호텔|11|4||||||||||||24175.79|||||||||||||24176
762|관광숙박업|03_11_01_P|3460000|CDFI2260031990000002|19900530||01|영업/정상|13|영업중|||||765-7776||706801|대구광역시 수성구 두산동 199-1번지 |대구광역시 수성구 동대구로 27 (두산동)|42175|호텔아리아나|20171017162517|I|2018-08-31 23:59:59.0||346576.826067       |260428.96631        |관광숙박업|관광사업||1|||||8|||||||||||||2905|||||||||||||2905
763|관광숙박업|03_11_01_P|3470000|CDFI2260031990000001|19900327||03|폐업|03|폐업|20061113||||624-4000||704910|대구광역시 달서구 두류동 474-5번지 |||아리랑관광호텔|20061113114959|I|2018-08-31 23:59:59.0||340751.875654       |262797.929189       |관광숙박업|관광사업||7|||||6|1|||||||||||||||||||||||||
764|관광숙박업|03_11_01_P|3470000|CDFI2260031990000002|19900514||03|폐업|03|폐업|20061027||||629-5501||704823|대구광역시 달서구 송현동 200번지 |대구광역시 달서구 월배로 446  (송현동)||뉴-삼일관광호텔|20061027154801|I|2018-08-31 23:59:59.0||340382.619774       |260327.827673       |관광숙박업|관광사업||7|||||1|6|||||||||||||||||||||||||
765|관광숙박업|03_11_01_P|3470000|CDFI2260031989000001|19890414||01|영업/정상|13|영업중|||||053-655-7799||704907|대구광역시 달서구 두류동 1196-1번지 |대구광역시 달서구 달구벌대로 1910 (두류동)||(주)크리스탈관광호텔|20180115172501|I|2018-08-31 23:59:59.0||342040.07834        |263570.803333       |관광숙박업|관광사업|일반상업지역|12||||호텔|10|2|70|||||||||||9999.02|||||||||||||9999
766|관광숙박업|03_11_01_P|3470000|CDFI2260032004000001|20041015||01|영업/정상|13|영업중|||||053-589-6700||704939|대구광역시 달서구 이곡동 1198-6번지 |대구광역시 달서구 성서로 413 (이곡동)||(주)에이더블유 호텔|20160623132954|I|2018-08-31 23:59:59.0||336028.850829       |262620.604122       |관광숙박업|관광사업|일반상업지역|12||||호텔|10|2|54|||||||||||16796.6|||||||||||||16797
767|관광숙박업|03_11_01_P|3470000|CDFI2260032019000001|20190604||01|영업/정상|13|영업중||||||||대구광역시 달서구 대곡동 1089번지 |대구광역시 달서구 갈밭남로 45 (대곡동)|42842|호텔 엘리시아|20190604093924|I|2019-06-06 02:21:04.0||||관광숙박업||준주거지역||||||6|1|||||||||||||||||||||||||
768|관광숙박업|03_11_01_P|3480000|CDFI2260032004000001|20041015||02|휴업|02|휴업||20190218|20200217||053-555-7221||711858|대구광역시 달성군 논공읍 하리 509번지 |대구광역시 달성군 논공읍 약산덧재길 81|711856|(주)파라다이스 온천호텔|20190304151826|U|2019-03-06 02:40:00.0||328965.130661       |250161.463857       |관광숙박업|관광사업||4|||||3|1|||Yaksan Spa Tourist Hotel|Tourist Hotel|||||||||||||||||2000000000||||
769|관광숙박업|03_11_01_P|3480000|CDFI2260032017000002|20170320||01|영업/정상|13|영업중|||||053-263-0777|||대구광역시 달성군 구지면 내리 841-6번지 |대구광역시 달성군 구지면 달성2차동1로 141|43013|칸 호텔|20180626091115|I|2018-08-31 23:59:59.0||328508.323419       |239017.56085        |관광숙박업||준공업지역|8|기타||농협손해보험주식회사|숙박시설|7|1|44|||||||||||3467.96|||||||||8450000000||||3468
770|관광숙박업|03_11_01_P|3480000|CDFI2260032017000001|20170227||01|영업/정상|13|영업중|||||053-263-5511|||대구광역시 달성군 구지면 내리 841-7번지 |대구광역시 달성군 구지면 달성2차동1로 145|43013|호텔G|20190401170900|U|2019-04-03 02:40:00.0||328548.352834       |239016.209158       |관광숙박업||준공업지역|8|기타||현대해상화재보험|호텔|7|1|44|3468||||||||||3467.96|||||||||6000000000||||3468
771|관광숙박업|03_11_01_P|3490000|CDFI2260032007000004|20070227||01|영업/정상|13|영업중|||||||400420|인천광역시 중구 을왕동 678-53번지 |||시드니 리조트 관광호텔|20070227113157|I|2018-08-31 23:59:59.0||144945.534747677    |437923.108617265    |관광숙박업|관광사업|자연녹지지역|7|기타|||호텔|6|1||||||||||||1137.84|||||||||||||1138
772|관광숙박업|03_11_01_P|3490000|CDFI2260032007000003|20070118||01|영업/정상|13|영업중|||||752-20004||400420|인천광역시 중구 을왕동 877-10번지 |||씨월드 관광호텔|20190626102013|U|2019-06-28 02:40:00.0||144136.10182707     |440436.913482631    |관광숙박업|관광사업|자연녹지지역|6|기타|||호텔|5|1||||||||||||1889.66|||||||||||||1890
773|관광숙박업|03_11_01_P|3490000|CDFI2260032007000002|20070118||01|영업/정상|13|영업중|||||752-2000||400420|인천광역시 중구 을왕동 877-10번지 |||부대시설 변경(유흥주점 폐업)|20080610142307|I|2018-08-31 23:59:59.0||144136.10182707     |440436.913482631    |관광숙박업|관광사업|자연녹지지역|6|기타|||호텔|5|1||||||||||||2393|||||||||||||2393
774|관광숙박업|03_11_01_P|3490000|CDFI2260032007000001|20070118||01|영업/정상|13|영업중|||||||400420|인천광역시 중구 을왕동 764번지 |||씨 사이드 관광호텔|20181112204052|U|2018-11-14 02:36:04.0||144385.570278871    |438737.967722269    |관광숙박업|관광사업|자연녹지지역|6|기타|||호텔|5|1||||||||||||1019|||||||||55000000||||1019
775|관광숙박업|03_11_01_P|3490000|CDFI2260032006000001|20060630||01|영업/정상|13|영업중|||||||400420|인천광역시 중구 을왕동 773-37번지 |||스카이리조트|20061103183839|I|2018-08-31 23:59:59.0||||관광숙박업|관광사업|||||||||||||||||||||||||||||||||
776|관광숙박업|03_11_01_P|3490000|CDFI2260032005000002|20050103||01|영업/정상|13|영업중|||||032-752-8282|||인천광역시 중구 덕교동 128-12번지 |"인천광역시 중구 마시란로 34 (덕교동, 호텔파크우드)"|22385|파크우드 관광호텔|20180317172420|I|2018-08-31 23:59:59.0||148751.18387201     |436164.178813488    |관광숙박업||자연녹지지역|6|기타|||숙박시설|6|1|52|2233||||||||||2233|||||||||||||2233
777|관광숙박업|03_11_01_P|3490000|CDFI2260032005000001|20050413||01|영업/정상|13|영업중|||||032-752-5114||400460|인천광역시 중구 무의동 370번지 |인천광역시 중구 큰무리로 22 (무의동)|22386|무의아일랜드 가족호텔|20180928090359|U|2018-09-28 23:59:59.0||147890.521839907    |433733.63614162     |관광숙박업||자연녹지지역||||||||30|||||||||||1208.02|||||||||||||1208
778|관광숙박업|03_11_01_P|3490000|CDFI2260032004000002|20040618||01|영업/정상|13|영업중|||||032-751-5322|||인천광역시 중구 을왕동 891번지 위너스관광호텔 |"인천광역시 중구 왕산로 40, 위너스관광호텔 (을왕동)"|22383|위너스 관광호텔|20180430114333|I|2018-08-31 23:59:59.0||144076.909131051    |440071.747613975    |관광숙박업||자연녹지지역|8||||숙박시설|7|1|42|3595||||||||||3595.01|||||||||||||3595
779|관광숙박업|03_11_01_P|3490000|CDFI2260032004000001|20040227||01|영업/정상|13|영업중|||||||400340|인천광역시 중구 운서동 2850번지 |||베스트웨스턴인천에어포트호텔|20061103140606|I|2018-08-31 23:59:59.0||152264.570801332    |437746.169873953    |관광숙박업|관광사업|||||||||||||||||||||||||||||||||
780|관광숙박업|03_11_01_P|3490000|CDFI2260032003000004|20030904||01|영업/정상|13|영업중|||||||400340|인천광역시 중구 운서동 2850번지 |||하얏트리젠시인천호텔|20080121170111|I|2018-08-31 23:59:59.0||152264.570801332    |437746.169873953    |관광숙박업|관광사업|자연녹지지역||기타|||호텔|11|2||||||||||||74792.19|||||||||||||74792
781|관광숙박업|03_11_01_P|3490000|CDFI2260032003000003|20030501||03|폐업|03|폐업|20080514||||||400420|인천광역시 중구 을왕동 857-1번지 |||(주)그랜드인천공항호텔|20080515110717|I|2018-08-31 23:59:59.0||144394.635496426    |440085.898189561    |관광숙박업|관광사업|자연녹지지역||기타|||호텔|5|1||||||||||||2577.17|||||||||||||2577
782|관광숙박업|03_11_01_P|3490000|CDFI2260032003000002|20030506||01|영업/정상|13|영업중|||||||400802|인천광역시 중구 항동7가 58-128번지 |||딘(DEAN) 관광호텔|20181112112328|U|2018-11-14 02:36:04.0||164766.146693052    |439158.801595463    |관광숙박업|관광사업|일반상업지역|7||||||||||||||||||1593.59|||||||||||||1594
783|관광숙박업|03_11_01_P|3490000|CDFI2260032003000001|20031201||01|영업/정상|13|영업중|||||||400802|인천광역시 중구 항동7가 58-131번지 |||이츠관광호텔|20190408174814|U|2019-04-10 02:40:00.0||164748.509979678    |439124.040081692    |관광숙박업|관광사업|일반상업지역|7|||||7|||||||||||||2498.58|||||||||||||2499
784|관광숙박업|03_11_01_P|3490000|CDFI2260032011000002|20111026||01|영업/정상|13|영업중|||||032-751-7488||400420|인천광역시 중구 을왕동 781번지 |인천광역시 중구 용유서로 365 (을왕동)|22383|델로스호스텔|20190121114956|U|2019-01-23 02:40:00.0||144394.182118981    |438912.746878182    |관광숙박업||자연녹지지역|||||||||||||||||||733.25|||||||||||||733
785|관광숙박업|03_11_01_P|3490000|CDFI2260032002000002|20021217||01|영업/정상|13|영업중|||||||400410|인천광역시 중구 덕교동 128-17번지 |||오션사이드호텔|20181210192944|U|2018-12-12 02:40:00.0||148697.885930941    |436202.887475028    |관광숙박업|관광사업|||||||5|1|||||||||||||||||||||||||
786|관광숙박업|03_11_01_P|3490000|CDFI2260032002000001|20021230||01|영업/정상|13|영업중|||||752-7520||400833|인천광역시 중구 운서동 2801-4번지 |||세비야관광호텔|20050613164627|I|2018-08-31 23:59:59.0||154960.659731872    |443704.532927884    |관광숙박업|관광사업|일반상업지역||기타|||호텔|5|1||||||||||||1975.24|||||||||||||1975
787|관광숙박업|03_11_01_P|3490000|CDFI2260032001000001|20010321||03|폐업|03|폐업|20170717||||743-3011||400340|인천광역시 중구 운서동 2851번지 |||SK네트워크(주)워커힐인천공항환승호텔|20170720135435|I|2018-08-31 23:59:59.0||151619.097264659    |438436.591435867    |관광숙박업|관광사업|자연녹지지역||기타|||호텔|||||Incheon Airport Transit Hotel|Tourism Hotel||||||||4360.75|||||||||||||4361
788|관광숙박업|03_11_01_P|3490000|CDFI2260032011000001|20110421||01|영업/정상|13|영업중|||||032-764-8994||400201|인천광역시 중구 북성동1가 98-212번지 |||시크릿 관광호텔|20190214095815|U|2019-02-16 02:40:00.0||164605.68552068     |441443.88660748     |관광숙박업||일반상업지역|9||||근린생활시설|9|1|60||secret hotel|tourist hotel||||||||4015.25|||||||||300000000||||4015
789|관광숙박업|03_11_01_P|3490000|CDFI2260032015000008|20150803||01|영업/정상|13|영업중|||||0327468600|||인천광역시 중구 을왕동 769-4번지 |"인천광역시 중구 을왕로58번길 9-9 (을왕동, 홀리랜드)"|22383|홀리랜드A 호스텔|20180317175650|I|2018-08-31 23:59:59.0||144331.876127261    |438815.034509276    |관광숙박업||자연녹지지역|4|기타|||숙박시설|4|0||||||||||||861.12|||||||||||||861
790|관광숙박업|03_11_01_P|3490000|CDFI2260032015000007|20150803||01|영업/정상|13|영업중|||||0327468600|||인천광역시 중구 을왕동 769-10번지 |"인천광역시 중구 을왕로58번길 9-9 (을왕동, 홀리랜드)"|22383|홀리랜드B 호스텔|20190503111520|U|2019-05-05 02:40:00.0||144341.26244693     |438832.996546623    |관광숙박업||자연녹지지역|4|기타|||숙박시설|4|0||||||||||||798.96|||||||||||||799
791|관광숙박업|03_11_01_P|3490000|CDFI2260032015000006|20150527||03|폐업|03|폐업|20170613||||032-763-4111||400201|인천광역시 중구 북성동1가 98-77번지 |인천광역시 중구 월미로 199 (북성동1가)|22302|하버뷰호텔|20170613132601|I|2018-08-31 23:59:59.0||164642.95181207     |441768.728719864    |관광숙박업||일반상업지역|3|기타|||숙박시설|2|1||||||||||||866.2|||||||||1900000000||||866
792|관광숙박업|03_11_01_P|3490000|CDFI2260032015000005|20150504||01|영업/정상|13|영업중|||||||400420|인천광역시 중구 을왕동 730-6번지 |인천광역시 중구 용유서로274번길 28 (을왕동)|22383|엔소이 호스텔|20180327173425|I|2018-08-31 23:59:59.0||144882.65788425     |438396.322506007    |관광숙박업||자연녹지지역|1|기타|||숙박시설|1|0||||||||||||368.5|||||||||160000000||||369
793|관광숙박업|03_11_01_P|3490000|CDFI2260032015000004|20150423||01|영업/정상|13|영업중|||||||400420|인천광역시 중구 을왕동 763-12번지 |인천광역시 중구 을왕로58번길 8 (을왕동)|22383|스위스파크 호스텔|20180319191709|I|2018-08-31 23:59:59.0||144406.760946445    |438743.771144112    |관광숙박업||자연녹지지역|7|기타|||숙박시설|6|1||||||||||||507.24|||||||||50000000||||507
