번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|인허가일자|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|소재지전화|소재지면적|소재지우편번호|소재지전체주소|도로명전체주소|도로명우편번호|사업장명|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|좌표정보(X)|좌표정보(Y)|문화체육업종명|문화사업자구분명|지역구분명|총층수|주변환경명|제작취급품목내용|보험기관명|건물용도명|지상층수|지하층수|객실수|건축연면적|영문상호명|영문상호주소|선박총톤수|선박척수|선박제원|무대면적|좌석수|기념품종류|회의실별동시수용인원|시설면적|놀이기구수내역|놀이시설수|방송시설유무|발전시설유무|의무실유무|안내소유무|기획여행보험시작일자|기획여행보험종료일자|자본금|보험시작일자|보험종료일자|부대시설내역|시설규모
666|일반야영장업|03_11_07_P|4250000|CDFI2262132018000006|20180625||01|영업/정상|13|영업중||||||||강원도 홍천군 북방면 원소리 35번지 |강원도 홍천군 북방면 원소길 25|25111|개똥이네캠핑장|20180820100307|I|2018-11-26 13:44:42.0||267006.211554766    |468876.7132433      |일반야영장업|||1|기타|||기타|1|||169||||||||||6648|||||||||||||6648
667|일반야영장업|03_11_07_P|4260000|CDFI2262132018000007|20181119||01|영업/정상|13|영업중|||||033 344 3346|||강원도 횡성군 청일면 춘당리 216-1번지 해오름살림학교 |"강원도 횡성군 청일면 춘당로 232, 해오름살림학교"|25253|횡성노다지야영장|20181119125839|I|2018-11-26 13:44:42.0||302197.253330014    |457878.544854758    |일반야영장업||관리지역|1|기타|||교육연구시설|1|||||||||||||8235|||||||||150000000||||8235
668|일반야영장업|03_11_07_P|4260000|CDFI2262132017000004|20170730||01|영업/정상|13|영업중||||||||강원도 횡성군 서원면 유현리 462번지 |강원도 횡성군 서원면 경강로 615-19|25200|살구나무글램핑&펜션|20181228172121|U|2018-12-30 02:40:00.0||276362.300931365    |447625.807695445    |일반야영장업|||1|||||1|||||||||||||4774|||||||||||||4774
669|일반야영장업|03_11_07_P|4260000|CDFI2262132018000005|20180910||01|영업/정상|13|영업중||||||||강원도 횡성군 둔내면 화동리 473번지 덕성분교 |"강원도 횡성군 둔내면 경강로 5353, 덕성분교"|25260|둔내초덕성분교 야영장|20180910180225|I|2018-11-26 13:44:42.0||308248.987810555    |452334.587673987    |일반야영장업||관리지역|1|기타|||교육연구시설|1|||||||||||||13604|||||||||28413080000||||13604
670|일반야영장업|03_11_07_P|4260000|CDFI2262132018000004|20180707||01|영업/정상|13|영업중||||||||강원도 횡성군 갑천면 병지방리 361-15번지 |강원도 횡성군 갑천면 병지방길 2|25251|선바위자연캠핑장|20180707132019|I|2018-11-26 13:44:42.0||295788.196610573    |456011.819934008    |일반야영장업|||||||||||||||||||||3626|||||||||13000000||||3626
671|일반야영장업|03_11_07_P|4260000|CDFI2262132018000003|20180503||01|영업/정상|13|영업중||||||||강원도 횡성군 공근면 수백리 481-1번지 |강원도 횡성군 공근면 공근북로 122-100|25207|나우캠핑장관광농원|20180503130433|I|2018-11-26 13:44:42.0||289343.425949904    |450476.470722135    |일반야영장업||관리지역|1|기타|||단독주택||||||||||||||2773|||||||||40000000||||2773
672|일반야영장업|03_11_07_P|4260000|CDFI2262132018000002|20180411||01|영업/정상|13|영업중||||||||강원도 횡성군 둔내면 삽교리 1547-6번지 |강원도 횡성군 둔내면 용현로 422|25261|숲속의 정든집 야영장|20180411131510|I|2018-11-26 13:44:42.0||310993.878751966    |448815.129110313    |일반야영장업||관리지역||기타|||||||||||||||||1114|||||||||||||1114
673|일반야영장업|03_11_07_P|4260000|CDFI2262132018000001|20180330||01|영업/정상|13|영업중||||||||강원도 횡성군 청일면 유동리 317번지 |강원도 횡성군 청일면 유동북길 190|25254|마중펜션캠핑장|20180330144746|I|2018-11-26 13:44:42.0||303451.319969252    |455405.619294782    |일반야영장업||관리지역|2|||||2|||||||||||||1535|||||||||10000000||||1535
674|일반야영장업|03_11_07_P|4260000|CDFI2262132017000003|20170512||01|영업/정상|13|영업중||||||||강원도 횡성군 서원면 압곡리 298-31번지 |강원도 횡성군 서원면 압곡로 203|25201|횡성 동당미계곡 캠핑장|20190220150840|U|2019-02-22 02:40:00.0||278596.270178008    |441682.133434831    |일반야영장업||||||||||||||||||||||||||||||||||
675|일반야영장업|03_11_07_P|4260000|CDFI2262132017000002|20170428||01|영업/정상|13|영업중|||||||225853|강원도 횡성군 청일면 봉명리 163-2번지 |강원도 횡성군 청일면 봉명로593번길 76-11|225853|횡성 온새미로 캠핑장|20180530143430|I|2018-11-26 13:44:42.0||299251.236226931    |463661.618667591    |일반야영장업|||||||||||126||||||||||6078|||||||||||||6078
676|일반야영장업|03_11_07_P|4260000|CDFI2262132017000001|20170215||01|영업/정상|13|영업중||||||||강원도 횡성군 청일면 속실리 518번지 |강원도 횡성군 청일면 속실길 20 (청일관광농원)|25253|청일관광농원|20170227161141|I|2018-11-26 13:44:42.0||302280.423332209    |460452.987241705    |일반야영장업||||||||||||||||||||||||||||||30000000||||
677|일반야영장업|03_11_07_P|4260000|CDFI2262132016000005|20160919||01|영업/정상|13|영업중||||||||강원도 횡성군 청일면 신대리 122번지 |강원도 횡성군 청일면 청일로 1030|25255|태기산 아름채 관광농원|20160919091741|I|2018-11-26 13:44:42.0||308878.921306087    |454880.420735465    |일반야영장업|||||||||||||||||||||968|||||||||||||968
678|일반야영장업|03_11_07_P|4260000|CDFI2262132016000004|20160719||01|영업/정상|13|영업중||||||||강원도 횡성군 갑천면 추동리 70-14번지 |강원도 횡성군 갑천면 외갑천로 301 (당평초등학교)|25252|당평오토캠핑장|20160719100713|I|2018-11-26 13:44:42.0||291825.153732028    |452052.057072774    |일반야영장업||||||||||||||||||||||||||||||18000000||||
679|일반야영장업|03_11_07_P|4260000|CDFI2262132016000003|20160502||01|영업/정상|13|영업중||||||||강원도 횡성군 우천면 하궁리 843-1번지 |강원도 횡성군 우천면 경강로 3487-22 (써니힐글램핑)|25245|써니힐글램핑|20180409132404|I|2018-11-26 13:44:42.0||299341.5258486      |445762.225592044    |일반야영장업|||||||||||||||||||||6962|||||||||||||6962
680|일반야영장업|03_11_07_P|4260000|CDFI2262132016000002|20160310||01|영업/정상|13|영업중||||||||강원도 횡성군 서원면 석화리 851번지 |강원도 횡성군 서원면 양서북로 1010|25202|클럽프리모|20181108110923|I|2018-11-26 13:44:42.0||269386.689094681    |443400.757051523    |일반야영장업||||기타|||||||||||||||||1645|||||||||300000000||||1645
681|일반야영장업|03_11_07_P|4260000|CDFI2262132016000001|20160311||01|영업/정상|13|영업중||||||||강원도 횡성군 청일면 신대리 320번지 |강원도 횡성군 청일면 청일로737번길 10|25255|신대리야영장|20190220144210|U|2019-02-22 02:40:00.0||307542.987096164    |455034.649882543    |일반야영장업|||||||||||||||||||||7519|||||||||10000000||||7519
682|일반야영장업|03_11_07_P|4260000|CDFI2262132015000021|20151106||01|영업/정상|13|영업중||||||||강원도 횡성군 서원면 금대리 261-12번지 |||힐링스토리|20151106175213|I|2018-11-26 13:44:42.0||280061.634373087    |446156.823960122    |일반야영장업||전용주거지역|||||||||98|||||||||||||||||||500000000||||
683|일반야영장업|03_11_07_P|4260000|CDFI2262132015000020|20150824||01|영업/정상|13|영업중||||||||강원도 횡성군 청일면 봉명리 61-2번지 |강원도 횡성군 청일면 봉명로 375-1|25253|고라데이마을|20150911145926|I|2018-11-26 13:44:42.0||300503.745937856    |461333.802107098    |일반야영장업||||||||||||||||||||||||||||||200000000||||
684|일반야영장업|03_11_07_P|4260000|CDFI2262132015000019|20150905||01|영업/정상|13|영업중||||||||강원도 횡성군 공근면 도곡리 106-2번지 |강원도 횡성군 공근면 도곡로14번길 59-1|25208|솔밭체육공원 오토캠핑장|20150905115035|I|2018-11-26 13:44:42.0||284312.292448128    |451466.941317582    |일반야영장업||관리지역||||||||||||||||||||||||||||||||
685|일반야영장업|03_11_07_P|4260000|CDFI2262132015000018|20150801||01|영업/정상|13|영업중||||||||강원도 횡성군 둔내면 삽교리 1544-6번지 |강원도 횡성군 둔내면 용현로 429|25261|둔내캠프|20181220144419|U|2018-12-22 02:40:00.0||310860.113131052    |448826.377466654    |일반야영장업||||||||||||||||||||||||||||||1000000000||||
686|일반야영장업|03_11_07_P|4260000|CDFI2262132015000017|20150801||02|휴업|02|휴업||20190527|20220526||033 344 4411||225831|강원도 횡성군 둔내면 궁종리 75-1번지 |강원도 횡성군 둔내면 경강로궁종1길 121-7|225831|올챙이캠핑장|20190527172122|U|2019-05-29 02:40:00.0||301095.869792948    |445842.743862236    |일반야영장업|||||||||||||||||||||458|||||||||50000000||||458
687|일반야영장업|03_11_07_P|4260000|CDFI2262132015000016|20150727||01|영업/정상|13|영업중|||||||225842|강원도 횡성군 갑천면 병지방리 540-4번지 |강원도 횡성군 갑천면 어답산로 516|25251|횡성군 병지방 오토캠핑장|20190502113014|U|2019-05-13 02:40:00.0||293335.499698129    |455137.764414847    |일반야영장업|||||||||||126|||||||||||||||||||7640000000||||
688|일반야영장업|03_11_07_P|4260000|CDFI2262132015000015|20150727||01|영업/정상|13|영업중|||||||225882|강원도 횡성군 강림면 월현리 1704-4번지 |강원도 횡성군 강림면 주천강로월현3길 157-78|25272|포시즌파크|20190627140902|U|2019-06-29 02:40:00.0||302230.139558106    |426701.50351997     |일반야영장업||||||||||||||||||||||||||||||400000000||||
689|일반야영장업|03_11_07_P|4260000|CDFI2262132015000014|20150720||01|영업/정상|13|영업중|||||033-345-7575||225835|강원도 횡성군 둔내면 영랑리 119번지 |강원도 횡성군 둔내면 강변로영랑6길 115|25267|주천강자연휴양림|20160329201409|I|2018-11-26 13:44:42.0||306279.333503745    |440385.666651155    |일반야영장업||||||||||||||||||||||||||||||300000000||||
690|일반야영장업|03_11_07_P|4260000|CDFI2262132015000013|20150706||01|영업/정상|13|영업중|||||||225812|강원도 횡성군 우천면 오원리 321-2번지 |강원도 횡성군 우천면 전재호수길 66|25250|벳소캠프|20150719144743|I|2018-11-26 13:44:42.0||297854.359771088    |437208.934809897    |일반야영장업||||||||||||||||||||||||||||||50000000||||
691|일반야영장업|03_11_07_P|4260000|CDFI2262132015000012|20150625||01|영업/정상|13|영업중|||||||225834|강원도 횡성군 둔내면 삽교리 1719-1번지 외 5필지 |||두멍소관광농원|20150628174100|I|2018-11-26 13:44:42.0||309787.354397748    |448624.949175301    |일반야영장업||관리지역|1||||근린생활시설||||72||||||||||72|||||||||300000000||||72
692|일반야영장업|03_11_07_P|4260000|CDFI2262132015000011|20150608||01|영업/정상|13|영업중|||||||225852|강원도 횡성군 청일면 신대리 115-7번지 |강원도 횡성군 청일면 청일로 986|25255|모야의숲 캠핑장|20190220115127|U|2019-02-22 02:40:00.0||308545.672831239    |454941.534135378    |일반야영장업|||||||||||96|||||||||||||||||||100000000||||
693|일반야영장업|03_11_07_P|4260000|CDFI2262132015000010|20150605||01|영업/정상|13|영업중|||||033340 3000||225834|강원도 횡성군 둔내면 두원리 194번지 |강원도 횡성군 둔내면 고원로 451-1|25263|웰리힐리파크 오토캠핑장|20170414161216|I|2018-11-26 13:44:42.0||310863.713592631    |443667.465062768    |일반야영장업||||||||||||||||||||||||||||||||||
694|일반야영장업|03_11_07_P|4260000|CDFI2262132015000009|20150602||03|폐업|03|폐업|20161221||||033-345-3336||225862|강원도 횡성군 서원면 석화리 530번지 |강원도 횡성군 서원면 서원서로102번길 3-16|25202|돌꽃캠핑장|20161221174020|I|2018-11-26 13:44:42.0||272935.981284307    |442367.417820471    |일반야영장업||관리지역|||||||||86|||||||||||||||||||100000000||||
695|일반야영장업|03_11_07_P|4260000|CDFI2262132015000008|20150529||01|영업/정상|13|영업중|||||033-343-9707||225834|강원도 횡성군 둔내면 삽교리 산 1-4번지 |강원도 횡성군 둔내면 청태산로 610|25261|국립자연휴양림관리소(동부지역팀 청태산자연휴양림)|20150604194511|I|2018-11-26 13:44:42.0||313585.625689768    |446862.89956044     |일반야영장업|||||||||||129|||||||||||||||||||||||
696|일반야영장업|03_11_07_P|4260000|CDFI2262132015000007|20150529||01|영업/정상|13|영업중|||||033-344-3391||225841|강원도 횡성군 갑천면 포동리 산 40-2번지 |강원도 횡성군 갑천면 정포로430번길 113|25258|THATS CAMPING 횡성자연휴양림야영장|20151127102028|I|2018-11-26 13:44:42.0||298264.64972027     |448981.028770098    |일반야영장업|||||||||||167|||||||||||||||||||100000000||||
697|일반야영장업|03_11_07_P|4260000|CDFI2262132015000006|20150430||03|폐업|03|폐업|20180820||||||225823|강원도 횡성군 안흥면 안흥리 909번지 |강원도 횡성군 안흥면 전재로 808-17|25271|매화오토캠핑장|20180820181015|I|2018-11-26 13:44:42.0||300107.409898077    |435063.536163863    |일반야영장업||||기타||||||||||||||||||||||||||||||
698|일반야영장업|03_11_07_P|4260000|CDFI2262132015000005|20150428||01|영업/정상|13|영업중|||||||225842|강원도 횡성군 갑천면 전촌리 368번지 |강원도 횡성군 갑천면 어답산로 162-33|25252|아늑한쉼터|20150504132334|I|2018-11-26 13:44:42.0||292217.070450068    |453163.705173004    |일반야영장업||관리지역||기타|||기타|1||||||||||||||||||||||500000000||||
699|일반야영장업|03_11_07_P|4260000|CDFI2262132015000004|20150407||01|영업/정상|13|영업중|||||033-345-2775||225863|강원도 횡성군 서원면 유현리 431번지 |강원도 횡성군 서원면 경강로 646-30|25200|라라솔캠핑장|20150424165705|I|2018-11-26 13:44:42.0||276587.963884576    |447174.205375866    |일반야영장업||||||||1|||268|||||||||||||||||||||||
700|일반야영장업|03_11_07_P|4260000|CDFI2262132015000003|20150402||01|영업/정상|13|영업중|||||033-342-4586||225882|강원도 횡성군 강림면 월현리 1316-1번지 |강원도 횡성군 강림면 주천강로 488|25272|횡성 별빛마을 캠핑장|20150515141121|I|2018-11-26 13:44:42.0||302552.13361478     |428080.041760507    |일반야영장업|||1|기타|||사무실||||730||||||||||730|||||||||245000000||||730
701|일반야영장업|03_11_07_P|4260000|CDFI2262132015000002|20150327||01|영업/정상|13|영업중|||||||225823|강원도 횡성군 안흥면 송한리 103-2번지 |||동그라미캠핑장|20150327124045|I|2018-11-26 13:44:42.0||301115.637949793    |438041.169099548    |일반야영장업|||||||||||||||||||||3725|||||||||3000000||||3725
702|일반야영장업|03_11_07_P|4260000|CDFI2262132015000001|20150224||01|영업/정상|13|영업중|||||||225861|강원도 횡성군 서원면 압곡리 298-68번지 |강원도 횡성군 서원면 취석2길 187|25201|횡성초보캠핑장|20150311165035|I|2018-11-26 13:44:42.0||278928.314415699    |441337.910732363    |일반야영장업|||1|기타|||근린생활시설|1|||||||||||||157.29|||||||||||||157
703|일반야영장업|03_11_07_P|4260000|CDFI2262132018000006|20181102||01|영업/정상|13|영업중||||||||강원도 횡성군 서원면 압곡리 298-8번지 |강원도 횡성군 서원면 압곡로 195|25201|동당미펜션 야영장|20181102180428|I|2018-11-26 13:44:42.0||278590.816058464    |441820.817404989    |일반야영장업||관리지역|||||||||||||||||||2540|||||||||||||2540
704|일반야영장업|03_11_07_P|4270000|CDFI2262132015000009|20150409||01|영업/정상|13|영업중|||||033-378-7767||230811|강원도 영월군 중동면 이목리 571번지 외 1필지 |강원도 영월군 중동면 고장골길 76-6|26243|상순네 캠핑장|20171218112207|I|2018-11-26 13:44:42.0||347236.057205726    |407195.872664195    |일반야영장업|||||||||||||||||||||7913|||||||||||||7913
705|일반야영장업|03_11_07_P|4270000|CDFI2262132015000008|20150406||02|휴업|02|휴업||20180713|20190531||033-375-5114||230821|강원도 영월군 김삿갓면 대야리 116-3번지 |||마대산장 캠핑장|20180713180737|I|2018-11-26 13:44:42.0||338771.04094951     |401829.069292679    |일반야영장업|||||||||||||||||||||2717|||||||||||||2717
706|일반야영장업|03_11_07_P|4270000|CDFI2262132015000007|20150330||01|영업/정상|13|영업중|||||033-378-1303||230824|강원도 영월군 김삿갓면 내리 388-11번지 외 1필지 |강원도 영월군 김삿갓면 내리계곡로 1024|26247|휴가를 부탁해 캠핑장|20150417111534|I|2018-11-26 13:44:42.0||349497.574533958    |401544.766744133    |일반야영장업|||||||||||||||||||||1676|||||||||||||1676
707|일반야영장업|03_11_07_P|4270000|CDFI2262132015000041|20150730||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 법흥리 37-11번지 |강원도 영월군 무릉도원면 무릉법흥로 932|26201|하얀여울|20190214200350|U|2019-02-16 02:40:00.0||313410.951023701    |427217.332554861    |일반야영장업|||||||||||||||||||||2172|||||||||||||2172
708|일반야영장업|03_11_07_P|4270000|CDFI2262132015000006|20150330||01|영업/정상|13|영업중|||||033-374-6621|||강원도 영월군 무릉도원면 법흥리 311번지 |강원도 영월군 무릉도원면 백년계곡길 88-3|26201|소나무와 계곡 캠핑장|20190214194225|U|2019-02-16 02:40:00.0||312651.053816018    |430706.928020837    |일반야영장업|||||||||||||||||||||3977|||||||||||||3977
709|일반야영장업|03_11_07_P|4270000|CDFI2262132015000005|20150325||01|영업/정상|13|영업중|||||||230852|강원도 영월군 주천면 금마리 41-12번지 |강원도 영월군 주천면 금용강변로 34-13|26206|힐스톤 캠핑장|20150504094444|I|2018-11-26 13:44:42.0||314628.469915409    |417165.29171669     |일반야영장업|||||||||||||||||||||3934|||||||||||||3934
710|일반야영장업|03_11_07_P|4270000|CDFI2262132015000004|20150319||01|영업/정상|13|영업중|||||||230822|강원도 영월군 김삿갓면 와석리 913-3번지 |강원도 영월군 김삿갓면 김삿갓로 216-30|26246|김삿갓 계곡 캠핑장|20170208175910|I|2018-11-26 13:44:42.0||342442.954461618    |398701.452297461    |일반야영장업|||||||근린생활시설||||||||||||||569|||||||||||||569
711|일반야영장업|03_11_07_P|4270000|CDFI2262132018000007|20180724||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 법흥리 290-5번지 |강원도 영월군 무릉도원면 백년계곡길 177|26201|백년펜션 야영장|20180724163117|I|2018-11-26 13:44:42.0||312513.324279079    |431650.78467774     |일반야영장업|||||||||||||||||||||1118|||||||||||||1118
712|일반야영장업|03_11_07_P|4270000|CDFI2262132018000006|20180618||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 법흥리 587번지 |강원도 영월군 무릉도원면 무릉법흥로 852-15|26201|스카이 펜션&캠핑장|20180618085240|I|2018-11-26 13:44:42.0||313562.829621874    |426721.735563045    |일반야영장업|||||||||||||||||||||1473|||||||||||||1473
713|일반야영장업|03_11_07_P|4270000|CDFI2262132018000005|20180614||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 법흥리 584-1번지 |강원도 영월군 무릉도원면 무릉법흥로 852-21|26201|다솜이 야영장|20180614111740|I|2018-11-26 13:44:42.0||313646.360214793    |426683.681376184    |일반야영장업|||||||||||||||||||||2013|||||||||||||2013
714|일반야영장업|03_11_07_P|4270000|CDFI2262132018000004|20180614||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 도원리 산 358-3번지 |강원도 영월군 무릉도원면 도원운학로 591|26201|청풍명월|20180614111706|I|2018-11-26 13:44:42.0||307333              |422868              |일반야영장업|||||||||||||||||||||964|||||||||||||964
715|일반야영장업|03_11_07_P|4270000|CDFI2262132018000003|20180612||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 두산리 산 336번지 |강원도 영월군 무릉도원면 황정길 165-9|26200|반딧불이|20180612085642|I|2018-11-26 13:44:42.0||301385.052715733    |422343.637408461    |일반야영장업|||||||||||||||||||||1005|||||||||||||1005
716|일반야영장업|03_11_07_P|4270000|CDFI2262132018000002|20180608||01|영업/정상|13|영업중||||||||강원도 영월군 김삿갓면 내리 646번지 |강원도 영월군 김삿갓면 내리계곡로 1039-18|26247|내리계곡 솔밭캠핑장|20180608085215|I|2018-11-26 13:44:42.0||349829.91351212     |401089.759196692    |일반야영장업|||||||||||||||||||||4818|||||||||||||4818
717|일반야영장업|03_11_07_P|4270000|CDFI2262132018000001|20180530||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 법흥리 115번지 |강원도 영월군 무릉도원면 무릉법흥로 1090|26201|별이 빛나는 밤에 펜션 캠핑|20190117145420|U|2019-01-19 02:40:00.0||313249.905457916    |428786.384316091    |일반야영장업|||||||||||||||||||||1944|||||||||||||1944
718|일반야영장업|03_11_07_P|4270000|CDFI2262132017000007|20170906||01|영업/정상|13|영업중|||||0333751112|||강원도 영월군 영월읍 삼옥리 1636-11번지 |강원도 영월군 영월읍 동강로 124-10|26223|동강글램핑|20180320163819|I|2018-11-26 13:44:42.0||333376.316557652    |411210.866360524    |일반야영장업||관리지역||기타|||||||||||||||||1980|||||||||||||1980
719|일반야영장업|03_11_07_P|4270000|CDFI2262132017000006|20170626||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 법흥리 97-2번지 |강원도 영월군 무릉도원면 무릉법흥로 1078-20|26201|수희재캠프|20180314145505|I|2018-11-26 13:44:42.0||313301.741498936    |428553.360845999    |일반야영장업|||||||||||||||||||||605|||||||||||||605
720|일반야영장업|03_11_07_P|4270000|CDFI2262132017000005|20170622||01|영업/정상|13|영업중||||||||강원도 영월군 남면 북쌍리 688-3번지 |강원도 영월군 남면 서강로 1664-134|26215|캠프 에이프릴(Camp April)|20190114135158|U|2019-01-16 02:40:00.0||323786.180656012    |412212.86246259     |일반야영장업||관리지역||기타|||||||||||||||||2759|||||||||1000000000||||2759
721|일반야영장업|03_11_07_P|4270000|CDFI2262132017000004|20170619||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 운학리 627-3번지 |강원도 영월군 무릉도원면 고일길 15-5|26200|무릉도원 캠핑장|20170619143501|I|2018-11-26 13:44:42.0||305877.109387193    |427668.82901262     |일반야영장업|||||||||||||||||||||1999|||||||||||||1999
722|일반야영장업|03_11_07_P|4270000|CDFI2262132017000003|20170609||01|영업/정상|13|영업중||||||||강원도 영월군 주천면 판운리 909-1번지 |강원도 영월군 주천면 중선로 609-4|26202|백년관광농원 야영장|20180416144657|I|2018-11-26 13:44:42.0||315786.590221107    |427614.073693535    |일반야영장업|||||||||||||||||||||3539|||||||||||||3539
723|일반야영장업|03_11_07_P|4270000|CDFI2262132017000002|20170522||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 운학리 1737-15번지 |강원도 영월군 무릉도원면 도원운학로 1956-8|26200|숲속의 샘물 캠핑장|20171227140100|I|2018-11-26 13:44:42.0||305357.238939635    |429831.066564891    |일반야영장업|||1|기타|||사무실|1|1||58||||||||||2650|||||||||||||2650
724|일반야영장업|03_11_07_P|4270000|CDFI2262132017000001|20170221||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 운학리 707-18번지 |강원도 영월군 무릉도원면 도원운학로 1524-45|26200|요기는캠핑장|20170221170738|I|2018-11-26 13:44:42.0||305866.315501362    |426660.732504885    |일반야영장업|||||||||||||||||||||7316|||||||||600000000||||7316
725|일반야영장업|03_11_07_P|4270000|CDFI2262132016000021|20161219||01|영업/정상|13|영업중||||||||강원도 영월군 김삿갓면 내리 494-2번지 |강원도 영월군 김삿갓면 내리계곡로 1106|26247|느티나무 쉼터|20161219152040|I|2018-11-26 13:44:42.0||348990.92183800000  |402188.44410300000  |일반야영장업|||||||||||||||||||||4918|||||||||||||4918
726|일반야영장업|03_11_07_P|4270000|CDFI2262132016000020|20161025||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 법흥리 293번지 |강원도 영월군 무릉도원면 백년계곡길 158|26201|산골캠핑장|20190215171031|U|2019-02-17 02:40:00.0||312568.521870855    |431456.4389325      |일반야영장업|||||||||||||||||||||1342|||||||||||||1342
727|일반야영장업|03_11_07_P|4270000|CDFI2262132016000019|20161014||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 법흥리 285-4번지 |강원도 영월군 무릉도원면 백년계곡길 193|26201|너와나 야영장|20190215171002|U|2019-02-17 02:40:00.0||312479.63048098     |431800.223505649    |일반야영장업|||||||||||||||||||||1066|||||||||||||1066
728|일반야영장업|03_11_07_P|4270000|CDFI2262132016000018|20160922||01|영업/정상|13|영업중|||||0333749142|||강원도 영월군 무릉도원면 법흥리 72번지 |강원도 영월군 무릉도원면 무릉법흥로 994-23|26201|상우농장 야영장|20190215170943|U|2019-02-17 02:40:00.0||313295.221004474    |428018.221734975    |일반야영장업|||||||||||||||||||||5313|||||||||||||5313
729|일반야영장업|03_11_07_P|4270000|CDFI2262132016000017|20160825||01|영업/정상|13|영업중|||||0333720700|||강원도 영월군 주천면 용석리 1281-1번지 |강원도 영월군 주천면 황산벌길 186|26207|코세스해피빌리지|20190214201552|U|2019-02-16 02:40:00.0||313357.207265458    |413832.752649941    |일반야영장업|||||||||||||||||||||9100|||||||||||||9100
730|일반야영장업|03_11_07_P|4270000|CDFI2262132016000016|20160825||01|영업/정상|13|영업중|||||033-375-8870|||강원도 영월군 영월읍 문산리 483-1번지 |강원도 영월군 영월읍 동강로 1488-23 (봉래초교문산분교)|26221|성동힐링센터 휴(休) 영월캠프|20180822102751|I|2018-11-26 13:44:42.0||335323.323431277    |419677.350778238    |일반야영장업||일반주거지역|||||||||||||||||||6116|||||||||||||6116
731|일반야영장업|03_11_07_P|4270000|CDFI2262132016000015|20160825||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 운학리 398번지 |강원도 영월군 무릉도원면 양지마을길 38-11|26200|별빛캠핑장|20180328094237|I|2018-11-26 13:44:42.0||306489.212900667    |427729.75023704     |일반야영장업|||||||||||||||||||||4260|||||||||||||4260
732|일반야영장업|03_11_07_P|4270000|CDFI2262132016000014|20160727||01|영업/정상|13|영업중||||||||강원도 영월군 김삿갓면 외룡리 717번지 |강원도 영월군 김삿갓면 영월동로 2435|26247|동강아름캠프|20160727154505|I|2018-11-26 13:44:42.0||345816.153012034    |402762.638115926    |일반야영장업|||||||||||||||||||||790|||||||||||||790
733|일반야영장업|03_11_07_P|4270000|CDFI2262132016000013|20160721||01|영업/정상|13|영업중|||||0333787464|||강원도 영월군 김삿갓면 내리 537번지 |강원도 영월군 김삿갓면 내리계곡로 1146|26247|내리금봉캠핑장|20160721153136|I|2018-11-26 13:44:42.0||348535.688124552    |402085.455568601    |일반야영장업|||||||||||||||||||||2056|||||||||||||2056
734|일반야영장업|03_11_07_P|4270000|CDFI2262132016000012|20160720||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 법흥리 728-1번지 |강원도 영월군 무릉도원면 무릉법흥로 516|26201|첫물내기야영장|20190214201515|U|2019-02-16 02:40:00.0||311670.988180817    |424753.456405626    |일반야영장업|||||||||||||||||||||1648|||||||||93000000||||1648
735|일반야영장업|03_11_07_P|4270000|CDFI2262132016000011|20160720||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 두산리 384번지 |강원도 영월군 무릉도원면 두산길 199-8|26200|더불어 사는터|20190214202129|U|2019-02-16 02:40:00.0||303955.438370089    |423771.964271252    |일반야영장업||관리지역||기타|||||||||||||||||6601|||||||||200000000||||6601
736|일반야영장업|03_11_07_P|4270000|CDFI2262132016000010|20160720||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 법흥리 39-4번지 |강원도 영월군 무릉도원면 무릉법흥로 940|26201|밤골야영장|20190214202058|U|2019-02-16 02:40:00.0||313380.666660968    |427308.655966401    |일반야영장업|||||||||||||||||||||1658|||||||||||||1658
737|일반야영장업|03_11_07_P|4270000|CDFI2262132016000009|20160624||01|영업/정상|13|영업중||||||||강원도 영월군 무릉도원면 법흥리 99-1번지 |강원도 영월군 무릉도원면 무릉법흥로 1078-12|26201|영월 스타 글램핑|20190214202023|U|2019-02-16 02:40:00.0||313268.193594053    |428569.640827384    |일반야영장업|||||||||||||||||||||2670|||||||||300000000||||2670
