NAME|BRANCH|ADDR|TELL|TIME|CORDX|CORDY
애니카랜드|석포점|경북 봉화군 석포면 석포리 362|054-672-0982|09:00 ~ 18:00|129.0660149198296|37.048258199636265
애니카랜드|선부점|경기 안산시 단원구 선부동 1033-18|031-484-4063|09:00 ~ 18:00|126.80655351509809|37.34172940989228
애니카랜드|선운산점|전북 고창군 흥덕면 동사리 437-34|063-563-7577|08:00 ~ 18:00|126.70340001976|35.519054896078
애니카랜드|성거점|충남 천안시 서북구 성거읍 오목리 59-5|041-557-4057|08:00 ~ 19:00|127.2085759570475|36.89190722878703
애니카랜드|성건점|경북 경주시 성건동 645-21|054-777-3447|09:00 ~ 20:00|129.17815720342233|35.8438748640035
애니카랜드|성남점|충북 충주시 성남동 128번지|043-854-8623|09:00 ~ 18:00|127.9354687399|36.9687221939
애니카랜드|성내점|서울 강동구 성내동 448-30|02-473-5257|09:00 ~ 18:00|127.13148653288|37.523439726502
애니카랜드|성북점(서울)|서울 성북구 성북동 184-80|02-3675-6799|09:00 ~ 19:00|127.00424474402011|37.59024186408354
애니카랜드|성산점|서울 마포구 성산동 228-2|02-337-3006|09:00 ~ 18:00|126.91688567776791|37.55993989259764
애니카랜드|성서공단점|대구 달서구 호산동 357-61|053-564-1114|09:00 ~ 20:00|128.49135216030564|35.84047016284393
애니카랜드|성서점|대구 달서구 신당동 1697-10|053-587-1818|09:00 ~ 19:00|128.49535583672224|35.859097682376635
애니카랜드|성수점|서울 성동구 송정동 72-3 1층 101|02-466-8989|08:00 ~ 19:00|127.06868665215235|37.551072873509945
애니카랜드|성정점|충남 천안시 서북구 성정동 899|041-571-7779|08:00 ~ 18:00|127.1319064025249|36.82166467438715
애니카랜드|성주점|경북 성주군 성주읍 금산리 234-5 (주천로 69)|054-931-2851|09:00 ~ 18:00|128.28180172603|35.932301347365
애니카랜드|성환점|충남 천안시 서북구 성환읍 성환리 304-1|041-582-1502|08:00 ~ 18:00|127.13352188867388|36.92072908302559
애니카랜드|소사구점|경기 부천시 괴안동 6-12|032-344-0304|09:00 ~ 19:00|126.80371660488359|37.480692780448344
애니카랜드|속초점|강원 속초시 조양동 217|033-635-0312|09:00 ~ 18:00|128.5755933516482|38.190306358521276
애니카랜드|송강점|대전 유성구 봉산동 234-6|010-4410-0046|08:00 ~ 19:00|127.38850181292497|36.43466487040811
애니카랜드|송내점|경기 동두천시 송내동 499-6|031-859-6562|10:00 ~ 19:00|127.05634848253442|37.87827914563174
애니카랜드|송림점|인천 동구 금곡동 51-28|032-772-0051|09:00 ~ 18:00|126.64149463212|37.473519723565
애니카랜드|송산점|경기 의정부시 용현동 272-1|031-852-0061|09:00 ~ 18:00|127.08373034471853|37.736303161643505
애니카랜드|송우점|경기 포천시 소흘읍 송우리 75-3|031-542-6527|09:00 ~ 19:00|127.15381899529649|37.83691202269
애니카랜드|송촌점|대전 대덕구 송촌동 553-6|042-631-5109|09:00 ~ 19:00|127.44668486064351|36.361013724648195
애니카랜드|수성점(정읍)|전북 정읍시 수성동 967-11|063-531-4288|08:00 ~ 19:00|126.85414002537|35.576770805239
애니카랜드|수송점|전북 군산시 수송동 429-3|063-468-8572|09:00 ~ 18:00|126.71540404687128|35.97190794883149
애니카랜드|수암점|울산 남구 신정동 1836-11|052-267-4422|09:00 ~ 19:00|129.31812088746992|35.52963185218865
애니카랜드|수유점|서울 도봉구 쌍문동 389-17 (우이천로 329)|02-999-9220|09:00 ~ 18:00|127.02652581763|37.646381733339
애니카랜드|시곡점|충남 당진시 시곡동 699-2 (서해로 6117-7)|041-357-5559|08:00 ~ 20:00|126.66592321724|36.903136644394
애니카랜드|시화점|경기 시흥시 정왕동 1780-2|031-404-5197|09:00 ~ 18:00|126.7488598590783|37.336107215989266
애니카랜드|신건지점|경기 안성시 신건지동 15-11|031-674-9393|09:00 ~ 18:00|127.24697436284577|37.0145858633893
애니카랜드|신기점|전남 여수시 신기동 74-5|061-682-5511|08:00 ~ 19:00|127.67408066474334|34.760998811735135
애니카랜드|신길점|서울 영등포구 신길6동 3611|02-832-4411|08:00 ~ 19:00|126.90917754049502|37.499111531194416
애니카랜드|신내점|서울 중랑구 신내동 424|02-438-7300|09:00 ~ 18:00|127.10055434477247|37.60520070938741
애니카랜드|신동점(강원)|강원 정선군 신동읍 예미리 764-3|033-378-6114|09:00 ~ 16:00|128.64314859819382|37.213662223264464
애니카랜드|신동점(수원)|경기 수원시 영통구 신동 936-1|031-205-5114|09:00 ~ 20:00|127.01660820141|37.294379099291
애니카랜드|신동탄점|경기 화성시 반송동 7-20|031-613-8836|09:00 ~ 18:00|127.06427704093985|37.21476291396178
애니카랜드|신림점|서울 관악구 미성동 1486-5|02-853-0711|08:00 ~ 19:00|126.91094246374233|37.48030899604022
애니카랜드|신마산점|경남 창원시 마산합포구 신포동1가 65-7 (해안대로 285)|055-222-1118|09:00 ~ 18:00|128.56165251987886|35.17816365213219
애니카랜드|신목동점|서울 양천구 목2동 199-48|02-2653-3439|09:00 ~ 18:00|126.87499623620905|37.54053438045033
애니카랜드|신봉점|경기 용인시 수지구 신봉동 261|031-266-6444|08:00 ~ 20:00|127.06810045764|37.328266607342
애니카랜드|신북점(강원)|강원 춘천시 신북읍 천전리 112-9|033-241-6805|09:00 ~ 18:00|127.7818745444198|37.93090968602811
애니카랜드|신북점(경기)|경기 포천시 신북면 가채리 153-3 (중앙로 286)|031-535-8771|09:00 ~ 19:00|127.21244214082|37.91001413123
애니카랜드|신산점|경기 양주시 남면 신산리 287-11|031-867-6988|09:00 ~ 18:00||
애니카랜드|신수점|서울 마포구 대흥동 801-70|02-704-8345|09:00 ~ 18:00|126.93945838531|37.544704549341
애니카랜드|신월점|서울 양천구 신월동 50-2|02-2608-7637|09:00 ~ 20:00|126.82746789660221|37.53701493918698
애니카랜드|신정점|서울 양천구 신정1동 1015-14|02-2645-3316|09:00 ~ 20:00|126.86268258308925|37.52135142561708
애니카랜드|신주례점|부산 사상구 주례동 921-2|051-302-4001|09:00 ~ 19:00|129.00142332957586|35.15262028893986
애니카랜드|신철원점|강원 철원군 갈말읍 지포리 105-9 (명성로 139번길 6)|033-452-8100|09:00 ~ 18:00|127.30729529744|38.144193226172
애니카랜드|신탄진점|대전 대덕구 신탄진동 116-7 (신탄진로 852-1)|042-933-0223|09:00 ~ 18:00|127.42903916062|36.453441958043
애니카랜드|신태백점|강원 태백시 화전동 16-1|033-552-6692|09:00 ~ 18:00|128.97350530793486|37.17952584791462
애니카랜드|신포점|인천 중구 사동 27-4|032-762-1785|09:00 ~ 18:00|126.62605547374113|37.46776813839199
애니카랜드|쌍문점|서울 도봉구 쌍문2동 13-7|02-999-2277|09:00 ~ 18:00|127.03517926755306|37.6599795278231
애니카랜드|쌍용점|강원 영월군 한반도면 쌍용리 889-2|033-372-5996|09:00 ~ 18:00|128.31528852144|37.178612950458
애니카랜드|아산점|충남 아산시 실옥동 17-144|041-548-0117|09:00 ~ 19:00|126.99632108009083|36.78528446425643
애니카랜드|안강점|경북 경주시 안강읍 옥산리 597-8|054-762-5858|09:00 ~ 19:00|129.18440360981825|35.999554957387076
애니카랜드|안서점|충남 천안시 동남구 신부동 200-2|041-561-5010|09:00 ~ 18:00|127.16627186915001|36.828920783953116
애니카랜드|암사점|서울 강동구 암사동 425-18|02-427-0614|09:00 ~ 18:00|127.1370000423201|37.55193474141104
애니카랜드|야로점|경남 합천군 야로면 야로리 377|055-932-0199|09:00 ~ 19:00|128.16701939344853|35.714621298548266
애니카랜드|야사점|경북 영천시 야사동 401-1|054-337-7576|09:00 ~ 18:00|128.94706804874013|35.97744379813363
애니카랜드|야탑점|경기 성남시 분당구 야탑동 149-8|031-708-5434|08:00 ~ 20:00|127.15177612325871|37.405584209537125
애니카랜드|양구점|강원 양구군 양구읍 상리 571-1 (청춘로 29)|033-481-9011|09:00 ~ 18:00|127.98929810001|38.100681342334
애니카랜드|양덕점(마산)|경남 창원시 마산회원구 양덕동 156-5|055-299-8771|09:00 ~ 18:00|128.58759020375|35.22484306316583
애니카랜드|양덕점(포항)|경북 포항시 북구 양덕동 1289 (천마로 25)|054-251-1472|09:00 ~ 21:00|129.38342640583528|36.07421856270176
애니카랜드|양산점|광주 북구 본촌동 2919|062-572-0605|08:00 ~ 20:00|126.8799939675055|35.21701080886754
애니카랜드|양양점|강원 양양군 양양읍 연창리 180-2|033-672-3424|09:00 ~ 18:00|128.6276104116055|38.079909163452264
애니카랜드|양재남부점|서울 서초구 양재동 203-9|02-574-4563|09:00 ~ 18:00|127.03458110059366|37.46617679907013
애니카랜드|양정점|부산 부산진구 양정동 116-20|051-817-2703|08:00 ~ 19:00|129.07718849268537|35.1751625503346
애니카랜드|양주점|경기 양주시 광사동 657 메가시티 201|031-859-0158|09:00 ~ 18:00|127.06565440912105|37.83220275660357
애니카랜드|양지점|경기 용인시 처인구 양지면 양지리 502-9|031-322-1900|09:00 ~ 18:00|127.2838311466|37.23272673333
애니카랜드|양촌점|경기 김포시 양촌읍 누산리 665-20|031-985-5112|09:00 ~ 18:00|126.6435942143|37.670780213967
애니카랜드|여서점|전남 여수시 여서동 372-4|061-651-2300|09:00 ~ 18:00|127.70835498503716|34.750528953077136
애니카랜드|여주월송점|경기 여주시 월송동 105-6|031-884-2677|09:00 ~ 18:00|127.623244|37.2867817
애니카랜드|역삼점|서울 강남구 역삼1동 658-20|02-511-4428|09:00 ~ 18:00|127.03674701356401|37.506802521992824
애니카랜드|연구단지점|대전 유성구 신성동 116-7|042-861-1857|08:00 ~ 18:00|127.35193191188044|36.385318785613904
애니카랜드|연동점|제주 제주시 연동 310-3|064-746-4848|08:00 ~ 19:00|126.49957948419117|33.493115293645836
애니카랜드|연봉점|강원 홍천군 홍천읍 연봉리 247-24 (무궁화로 67)|033-435-9978|09:00 ~ 18:00|127.87569589236|37.685316319045
애니카랜드|연성점|경기 시흥시 장현동 538-2  101|031-317-7988|09:00 ~ 20:00|126.79921218721975|37.38114302702166
애니카랜드|연세점|경기 안산시 단원구 선부동 선부3 1108-18|031-403-1177|09:00 ~ 18:00|126.81570036393879|37.34777589238417
애니카랜드|연수점(충주)|충북 충주시 연수동 184-12|043-853-0871|09:00 ~ 18:00|127.93977041213|36.993663283988
애니카랜드|연암점|울산 북구 연암동 317-3|052-287-2727|09:00 ~ 19:00|129.36710983804156|35.581708192082196
애니카랜드|연지점|전북 정읍시 연지동 44-56|063-537-0978|09:00 ~ 19:00|126.84697010008062|35.572760262169794
애니카랜드|염포점|울산 북구 염포동 997-7|052-288-2614|09:00 ~ 18:00|129.39957821099313|35.523619670788385
애니카랜드|영덕점|경북 영덕군 영덕읍 덕곡리 129-11|054-734-5848|09:00 ~ 18:00|129.37193816490333|36.41241160215883
애니카랜드|영도점|부산 영도구 청학동 12-7|051-416-2233|09:00 ~ 18:00|129.06494181497547|35.095099048353376
애니카랜드|영동점|충북 영동군 영동읍 회동리 392-34|043-744-4108|09:00 ~ 18:00|127.79757155986611|36.17456017238103
애니카랜드|영등점|전북 익산시 영등동 809-11|063-832-5109|09:00 ~ 19:00|126.97221806737141|35.96209392362741
애니카랜드|영등포점|서울 영등포구 양평동1가 52-1|02-332-9788|08:00 ~ 19:00|126.89153608489641|37.52307545654961
애니카랜드|영암점|전남 영암군 영암읍 역리 380-4 (장서동길 4)|061-473-7900|09:00 ~ 18:00|126.69922770492|34.805881243471
애니카랜드|영운점|충북 청주시 상당구 영운동 173-8 (단재로 136)|043-252-8950|09:00 ~ 19:00|127.49630864874|36.621182943014
애니카랜드|영월점|강원 영월군 영월읍 덕포리 574-19|033-375-7667|09:00 ~ 18:00|128.47581441276722|37.18057715759273
애니카랜드|영종점|인천 중구 중산동 889|032-752-4886|09:00 ~ 18:00|126.55091606400269|37.4961410995606
애니카랜드|영주점|경북 영주시 영주동 470-301|054-638-6630|09:00 ~ 18:00|128.62302742255|36.820624530326
애니카랜드|예산점|충남 예산군 예산읍 예산리 128-2|041-333-0280|09:00 ~ 18:00|126.84986483906235|36.682825222859755
애니카랜드|예천점(서산)|충남 서산시 예천동 248외2필지|041-667-4422|09:00 ~ 18:00|126.45054016393|36.757404337685
애니카랜드|예천점(예천)|경북 예천군 예천읍 백전리 104-3 (시장로 170-1)|054-654-3878|09:00 ~ 18:00|128.46025537568|36.659142604072
애니카랜드|오남점|경기 남양주시 오남읍 양지리 676-2|031-528-3151|09:00 ~ 18:00|127.19137157663019|37.703898414064696
애니카랜드|오류점|인천 서구 오류동 1640-2 검단산업단지 S3-1,2 검단공구상가 B동 119, 120호|032-568-1869|09:00 ~ 18:00|126.61373120433|37.593791269722
애니카랜드|오정점|대전 대덕구 오정동 96-10|042-634-1157|08:00 ~ 19:00|127.41490780962287|36.35761696640548
애니카랜드|오창점|충북 청주시 청원구 오창읍 장대리 403-7|043-217-1240|09:00 ~ 19:00|127.45092033453012|36.74096256451317
애니카랜드|오포점|경기 광주시 오포읍 문형리 530-5|031-763-3662|09:00 ~ 18:00|127.207618|37.3417927
애니카랜드|옥동점|경북 안동시 옥동 980-9 (옥서로 122)|054-853-0442|09:00 ~ 19:00|128.69722217985353|36.565071416541876
애니카랜드|옥천점|충북 옥천군 옥천읍 금구리 193-8|043-731-9151|08:00 ~ 18:00|127.56519685074092|36.300162672312666
애니카랜드|옥포점|경남 거제시 옥포1동 150번지|055-688-1810|09:00 ~ 18:00|128.6945426597499|34.89165182116665
애니카랜드|온산점|울산 울주군 온산읍 덕신리 31-19|052-238-9559|09:00 ~ 19:00|129.31280028889|35.433527496284
애니카랜드|와동점|경기 안산시 단원구 와동 847-12|031-402-2757|09:00 ~ 18:00|126.82004982825592|37.3314039089696
애니카랜드|완주점|전북 완주군 봉동읍 낙평리 1026-1|063-262-5580|09:00 ~ 18:00|127.15307269098785|35.93431092534064
애니카랜드|왜관점|경북 칠곡군 왜관읍 석전리 736-7|054-973-3626|09:00 ~ 18:00|128.40320490613018|35.99795699422199
애니카랜드|용문점|경기 양평군 용문면 마룡리 446-3 (용문산로 9)|031-773-4882|09:00 ~ 19:00|127.60409835888|37.498848204227
애니카랜드|용현점|인천 미추홀구 용현동 49-2|032-439-8588|09:00 ~ 18:00|126.66395975262543|37.44906770289142
애니카랜드|용흥점|경북 포항시 북구 용흥동 423-3|054-246-7838|09:00 ~ 19:00|129.35233082681424|36.048839243758415
애니카랜드|우산점|광주 광산구 우산동 1031-1 (우산로 72)|062-941-2245|09:00 ~ 19:00|126.79118863703345|35.13802700150734
애니카랜드|운봉점|전북 남원시 운봉읍 서천리 255-2|063-636-1110|08:00 ~ 19:00|127.5289184047762|35.43758102239687
애니카랜드|울진북면점|경북 울진군 북면 부구리 403-7|054-782-5693|09:00 ~ 18:00|129.37091180629906|37.09853806905408
애니카랜드|웅상점|경남 양산시 삼호동 450-2|055-362-8255|09:00 ~ 18:00|129.1761780701587|35.41961394371177
애니카랜드|원천점|경기 수원시 영통구 원천동 235-7|031-214-9275|09:00 ~ 18:00|127.06154064792|37.267445341254
애니카랜드|원통점|강원 인제군 북면 한계리 1271-2 （설악로 3302）|033-463-4179|08:00 ~ 19:00|128.24938901485|38.138461485453
애니카랜드|유달점|전남 목포시 용당동 1005-60 (용해로 68)|061-277-2598|08:00 ~ 19:00|126.40274603461|34.798595676563
애니카랜드|율량점|충북 청주시 청원구 율량동 2228|043-221-3598|08:00 ~ 20:00|127.48695899805076|36.66126166692652
애니카랜드|은계점|경기 오산시 은계동 67-9|031-373-1009|09:00 ~ 18:00|127.0699320663614|37.159833348835136
애니카랜드|음성점|충북 음성군 음성읍 평곡리 918-1 (시장로 50번길 33)|043-872-8111|09:00 ~ 19:00|127.69750425031|36.930548302429
애니카랜드|읍내점(대구)|대구 북구 읍내동 455-1|053-324-0707|09:00 ~ 19:00|128.55493371648725|35.94835471525579
애니카랜드|의령점|경남 의령군 의령읍 서동리 301-1|055-573-3087|09:00 ~ 18:00|128.25781113|35.31902896
애니카랜드|의성점|경북 의성군 의성읍 상리리 708-1 (동서1길 79)|054-832-5101|09:00 ~ 19:00|128.70309643147|36.350308865218
애니카랜드|의왕점|경기 의왕시 오전동 324-5 （효행로 28）|031-456-0842|08:00 ~ 20:00|126.95845754267577|37.36435067790471
애니카랜드|의정부점|경기 의정부시 의정부동 216-12|031-841-6236|08:00 ~ 19:00|127.04919243773|37.747953537126
애니카랜드|이도점|제주 제주시 이도2동 442-22|064-756-8111|09:00 ~ 18:00|126.531593|33.501291
애니카랜드|이충점|경기 평택시 이충동 431-2 (둥구재길 32)|031-662-5656|09:00 ~ 18:00|127.06128406724876|37.05888086190433
애니카랜드|인계점|경기 수원시 팔달구 인계동 951-8호|031-234-3737|08:00 ~ 19:00|127.02827116727687|37.26831479555655
애니카랜드|인동점|경북 구미시 황상동 378-3|054-471-1428|09:00 ~ 19:00|128.420244536558|36.11121053367675
애니카랜드|인후점|전북 전주시 덕진구 인후동1가 529-1|063-241-6252|09:00 ~ 19:00|127.16208311237241|35.83776133324469
애니카랜드|임계점|강원 정선군 임계면 송계리 799-2 6/5|033-562-6359|08:00 ~ 18:00|128.85127726856984|37.49429702037029
애니카랜드|자양점|서울 광진구 자양동 227-263|02-465-5202|08:00 ~ 20:00|127.06463|37.54045912896507
애니카랜드|잠실점|서울 송파구 삼전동 120-7|02-416-8836|09:00 ~ 19:00|127.09618579573696|37.50307328377612
애니카랜드|장락점|충북 제천시 장락동 593-2|043-642-8274|09:00 ~ 19:00|128.2223030035721|37.160635257506975
애니카랜드|장성점(경북)|경북 포항시 북구 장성동 475-5 (삼흥로 151)|054-251-2340|08:00 ~ 19:00|129.3797987917535|36.07238283974051
애니카랜드|장성점(전남)|전남 장성군 장성읍 영천리 745-7|061-393-8012|09:00 ~ 18:00|126.79964499962078|35.3088289518746
애니카랜드|장안점|경기 평택시 장안동 241-3|031-666-5708|08:00 ~ 19:00|127.0799041367346|37.0524538992968
애니카랜드|장위점|서울 성북구 장위동 218-24|02-917-2241|09:00 ~ 18:00|127.04431586537528|37.61875271547164
애니카랜드|장유점|경남 김해시 내덕동 190-12|055-313-2388|09:00 ~ 19:00|128.81440095380816|35.20569056050751
애니카랜드|장평점|경남 거제시 장평동 168|055-636-3347|09:00 ~ 19:00|128.60871307003617|34.88906891196679
애니카랜드|장항점(서천)|충남 서천군 장항읍 신창리 243-51|010-3003-4982|09:00 ~ 19:00|126.68675107331111|36.013616943494384
애니카랜드|장호원점|경기 이천시 장호원읍 진암리 561-73|031-642-5757|08:00 ~ 19:00|127.61013805374465|37.11527833305421
애니카랜드|장흥점|전남 장흥군 장흥읍 건산리 676|061-862-8087|09:00 ~ 18:00|126.90572509944651|34.684782418446204
애니카랜드|재송점|부산 해운대구 재송동 1126-10 (재반로 106)|051-782-4651|09:00 ~ 19:00|129.12620833236|35.187783807688
애니카랜드|전곡점|경기 연천군 전곡읍 전곡리 289-85 (전곡역로 3)|031-832-0119|09:00 ~ 20:00|127.06379462375|38.022897831282
애니카랜드|전농점|서울 동대문구 전농동 129-66|02-2212-0097|09:00 ~ 18:00|127.0524473182443|37.58170983178149
애니카랜드|정남점|경기 화성시 정남면 덕절리 295-7|031-376-0199|09:00 ~ 18:00|127.02232608441393|37.14003887077872
애니카랜드|정릉점|서울 성북구 정릉동 674-11 (정릉로 179)|02-919-5637|08:00 ~ 19:00|127.00464756735|37.608086394566
애니카랜드|정발산점|경기 고양시 일산동구 정발산동 1334-8|010-5389-7523|09:00 ~ 20:00|126.78387787827797|37.6665777883676
애니카랜드|정선점|강원 정선군 정선읍 애산리 582|033-563-2433|09:00 ~ 18:00|128.67011555399065|37.37222014425927
애니카랜드|정왕점|경기 시흥시 정왕동 1163-4 (역전로 179)|031-497-4732|09:00 ~ 19:00|126.74932880888616|37.34609815439735
애니카랜드|정자점|경기 수원시 장안구 정자동 72-2|031-246-5114|09:00 ~ 19:00|127.00234588379638|37.29184966725168
애니카랜드|정하점|경북 안동시 정상동 759-9|054-821-1110||128.73665635860155|36.54910546434907
애니카랜드|조례점|전남 순천시 조례동 1100|061-722-3151|09:00 ~ 19:00|127.51782839617675|34.95852750731321
애니카랜드|조리점|경기 파주시 조리읍 장곡리 529-1|031-965-5353|08:00 ~ 19:00|126.8406006699|37.732341597099
애니카랜드|조치원점|세종  조치원읍 서창리 50-8|044-867-5857|09:00 ~ 18:00|127.2935900341702|36.613272926187406
애니카랜드|주문진점|강원 강릉시 연곡면 영진리 354번지|033-662-0900|08:00 ~ 18:00|128.8365286673212|37.87078924569748
애니카랜드|죽도점|경북 포항시 북구 죽도동 647-5|054-283-4777|09:00 ~ 19:00|129.35072347583957|36.021715625355064
애니카랜드|죽림점|경남 통영시 광도면 죽림리 401-17|055-643-9846|09:00 ~ 19:00|128.41420596316257|34.879139795219714
애니카랜드|죽전점|경기 용인시 수지구 죽전동 551-2|031-262-6462|09:00 ~ 19:00|127.11201496555745|37.330836804968534
애니카랜드|중리점|경기 이천시 진리동 40|031-635-3131|09:00 ~ 21:00|127.45521767824606|37.27130894943494
애니카랜드|중마점|전남 광양시 중동 1295-14 (중마중앙로 152)|061-794-5114|09:00 ~ 19:00|127.69839507075|34.943842182597
애니카랜드|중산점|울산 북구 중산동 784-2|052-282-2077|09:00 ~ 18:00|129.34076896754584|35.65804611354988
애니카랜드|중앙동점|부산 중구 중앙동5가 59|051-442-2828|08:00 ~ 17:00|129.03690730088843|35.10315057154967
애니카랜드|중촌점|대전 중구 중촌동 396-1|042-254-0780|09:00 ~ 19:00|127.41539484771034|36.33664588628243
애니카랜드|중화산점|전북 전주시 완산구 중화산동2가 223-5|063-228-8297|09:00 ~ 20:00|127.1194055602425|35.81658206419265
애니카랜드|중흥점|광주 북구 중흥동 708-5|062-523-0727|08:00 ~ 19:00|126.9083572716686|35.16246339884278
애니카랜드|증평점|충북 증평군 증평읍 창신로 23|043-838-3873|09:00 ~ 19:00|127.5814567026|36.7853564727
애니카랜드|증포점|경기 이천시 증포동 387-4|031-636-7951|09:00 ~ 19:00|127.45040568085245|37.28514498654526
애니카랜드|지산점|대구 수성구 지산동 1160-62 (지범로 53-2)|053-783-2913|09:00 ~ 19:00|128.62743502448478|35.82680739681155
애니카랜드|지평선점|전북 김제시 교동 332-2|063-546-2277|08:00 ~ 19:00|126.87104594736078|35.79235768404051
애니카랜드|지행점|경기 동두천시 지행동 727-7|031-864-3650|09:00 ~ 19:00|127.03214403359854|37.90833372732906
애니카랜드|진건점|경기 남양주시 진건읍 용정리 771-4|031-573-2378|08:00 ~ 19:00|127.17697847301807|37.658517779155915
애니카랜드|진량점|경북 경산시 진량읍 신상리 360-3|053-857-0020|09:00 ~ 20:00|128.8246681844928|35.873142352195344
애니카랜드|진북점|전북 전주시 덕진구 진북동 417-110|063-253-2566|09:00 ~ 19:00|127.13499406879667|35.82540275511439
애니카랜드|진안점|전북 진안군 진안읍 단양리 277-7 (진무로 977)|063-433-8777|09:00 ~ 18:00|127.42368785705|35.783621455056
애니카랜드|진영점|경남 김해시 진영읍 진영리 1521|055-343-2328|08:00 ~ 20:00|128.74545476567567|35.3021000551499
애니카랜드|진월점|광주 남구 진월동 415-11|062-671-2105|09:00 ~ 19:00|126.89741178010796|35.11791315564675
애니카랜드|진접점|경기 남양주시 진접읍 진벌리 629-6 (경복대로 515)|031-527-2657|08:00 ~ 20:00|127.21653622993|37.741495446126
애니카랜드|진천점|충북 진천군 진천읍 장관리 6-9|043-534-4757|09:00 ~ 19:00|127.44088030039236|36.8721616234705
애니카랜드|창녕점|경남 창녕군 창녕읍 말흘리 362-1|055-533-8278|09:00 ~ 18:00|128.49814931242847|35.53549709983333
애니카랜드|채운점|충남 당진시 채운동 123-43 （역천로 843）|041-355-0292|09:00 ~ 19:00|126.61750209818437|36.90209676077349
애니카랜드|천곡점|강원 동해시 천곡동 875|033-535-2955|09:00 ~ 18:00|129.11720823078298|37.5224036279487
애니카랜드|천리점|경기 용인시 처인구 이동읍 천리 761-2|031-334-7637|09:00 ~ 19:00|127.2081186472|37.1943135596
애니카랜드|첨단점|광주 광산구 월계동 877-1|062-972-9905|09:00 ~ 18:00|126.84226459964974|35.216432270074485
애니카랜드|청도점|경북 청도군 화양읍 범곡리 534-4|054-371-5702|09:00 ~ 18:00|128.73143644856182|35.64865142916102
애니카랜드|청림점|경북 포항시 남구 청림동 1172-15|054-292-3530|08:00 ~ 20:00|129.40301112314484|35.99444226903152
애니카랜드|청북점|경기 평택시 안중읍 덕우리 395-27 (덕우3길 4)|031-681-0981|08:00 ~ 19:00|126.91708293428|37.014165920469
애니카랜드|청송점|경북 청송군 부남면 감연리 7-24 (대전로 167)|054-873-4645|09:00 ~ 19:00|129.0640868762|36.344007076429
애니카랜드|청양점|충남 청양군 청양읍 읍내리 319-3 (고리섬들길 82)|041-942-5126|08:00 ~ 19:00|126.80195370867|36.447201965416
애니카랜드|청전점|충북 제천시 청전동 485-45|043-644-3377|09:00 ~ 18:00|128.20410938035826|37.143547685676395
애니카랜드|청천점|인천 부평구 청천동 6-12|032-511-8027|08:00 ~ 19:00|126.7073329702234|37.519273153732776
애니카랜드|청파점|서울 용산구 원효로2가 29-3|02-717-0901|08:00 ~ 18:00|126.96969605861423|37.5490891415611
애니카랜드|청학점|인천 연수구 청학동 557-2|010-4539-3038|09:00 ~ 19:00|126.66253087383154|37.426925858766516
애니카랜드|초월점|경기 광주시 초월읍 대쌍령리 11|031-766-5485|09:00 ~ 18:00|127.28836321424111|37.38529410712056
애니카랜드|초지점|경기 안산시 단원구 초지동 744-5 (원포공원1로 19)|031-487-7212|09:00 ~ 18:00|126.8122838227497|37.30011273881827
애니카랜드|칠곡점|경북 칠곡군 왜관읍 금산리 840-1|054-971-8878|08:00 ~ 18:00|128.39967050231021|35.96094926391302
애니카랜드|탄현점|경기 파주시 탄현면 축현리 253-3 (웅지로 21)|031-942-1821|09:00 ~ 19:00|126.73215279539|37.808222014796
애니카랜드|탑동점|경기 수원시 권선구 탑동 744-2(금호로 188)|031-292-7373|09:00 ~ 18:00|126.97081577174|37.274269656521
애니카랜드|탕정점|충남 아산시 탕정면 동산리 388-12|041-533-0797|09:00 ~ 18:00|127.05249312649981|36.80084743675009
애니카랜드|태안점|충남 태안군 태안읍 평천리 861-2|041-672-1160|08:00 ~ 19:00|126.31006035253115|36.748750535248234
애니카랜드|태장점|강원 원주시 태장2동 1401-1|033-746-1235|09:00 ~ 19:00|127.94700235422955|37.3812157639167
애니카랜드|토월점|경남 창원시 의창구 신월동 68-16|055-263-6373|09:00 ~ 19:00|128.69269740231712|35.22745328619605
애니카랜드|퇴계점|강원 춘천시 퇴계동 493-3|033-263-2997|09:00 ~ 19:00|127.74133048715|37.85734499205
애니카랜드|팔용점|경남 창원시 의창구 팔용동 8-30|055-238-1297|09:00 ~ 18:00|128.6399061134955|35.229518569827135
애니카랜드|평리점|대구 서구 평리1동 811번지|053-555-0944|08:00 ~ 19:00|128.56822950077324|35.87267357447122
애니카랜드|평창점|강원 평창군 평창읍 후평리 773-3|033-333-0500|09:00 ~ 18:00|128.3910733497403|37.375904471984015
애니카랜드|평택점|경기 평택시 통복동 410-13|031-655-9112||127.079171|36.9899331
애니카랜드|포승점|경기 평택시 포승읍 도곡리 842-12|031-686-5430|09:00 ~ 18:00|126.869211|36.9860915
애니카랜드|포천점|경기 포천시 군내면 구읍리 608-4|031-536-5656|09:00 ~ 18:00|127.2081598314104|37.89007138512119
애니카랜드|표선점|제주 서귀포시 표선면 표선리 307-2|064-787-5400|09:00 ~ 18:00|126.83004645199|33.33259051583
애니카랜드|풍세점|충남 천안시 동남구 풍세면 남관리 129-48|041-577-7773|08:00 ~ 19:00||
애니카랜드|풍암점|광주 남구 주월동 504-1 (회서로 14)|062-682-6886|08:00 ~ 19:00|126.88689435781417|35.12386385104933
