##NAME|SUBNAME|TELNUM|ID|NEWADDR|TYPE|COMMENTS|XCOORD|YCOORD@@기아자동차오토큐
기아오토큐|중앙자동차공업사|0317318877|GK1540|경기 성남시 수정구 산성동 2129|종합서비스|오디오,네비게이션 수리 및 업그레이드 불가합니다.선루프 및 시트 수리 불가1.2T 초과 상용차량 수리 불가 합니다월요일~금요일예약가능시간9~10시|127.151858|37.4496
기아오토큐|하대원점|0317558703|GX1530|경기 성남시 중원구 하대원동 118-7|전문서비스||127.1441879|37.4254896
기아오토큐|정왕북부점|0314312510|GX9090|경기 시흥시 정왕동 1853-3|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.7235028|37.3501111
기아오토큐|원곡점|0314938957|GX9400|경기 안산시 단원구 원선로 1(원곡동)|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.7972194|37.3228028
기아오토큐|상하점|0312828588|GX9920|경기 용인시 기흥구 상하동 135-2|전문서비스|★토요일 예약정비불가★정비 불가파트안내-오디오,    썬루프.시트.유리★보험수리대행(판금도장)  가능|127.1457672|37.2524057
기아오토큐|이천써비스|0316370063|GK1590|경기 이천시 대월면 사동리 14-5|종합서비스|판금도장 예약은 불가하며 오디오,시트,파노라마썬루프, 유리교체 관련 정비는 불가합니다.|127.5028991|37.2368845
기아오토큐|안중점|0316813595|GX9970|경기 평택시 안중읍 안중리 236-6|전문서비스|오디오,씨트,파노라마썬루프, 유리교체 작업은 불가합니다.|126.933841|36.986954
기아오토큐|송우점|0315418285|GX1130|경기 포천시 소흘읍 호국로 588|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|127.152725|37.8261444
기아오토큐|남양점|0313578563|GX9950|경기 화성시 화성로 1408-6 (북양동)|전문서비스|전문서비스 입고장소협소로 예약후 대기시간 발생할수있습니다.|126.8377833|37.2181389
기아오토큐|가평점|0315815515|GX1460|경기도 가평군 가평읍 가화로 255(가평읍 승안리 11-36)|전문서비스|차량입고되는 순서로 작업을 진행하기 때문에 당일 예약은 어려우실수도 있으십니다.*|127.5083923|37.8378272
기아오토큐|청평점|0315842035|GX1320|경기도 가평군 청평면 경춘로 789-1|전문서비스|시트, 네이게이션, 선루프 수리 ,예약수리 않됩니다|127.4179458|37.7338987
기아오토큐|덕은점|0231597300|GX1500|경기도 고양시 덕양구 덕은로 41|전문서비스|네비게이션,시트,오디오,썬루프는 전문점 방문후 상담하셔야합니다.|126.8787307|37.5837057
기아오토큐|삼송점|023815777|GX1260|경기도 고양시 덕양구 삼송로 140 (삼송동 143-12) 삼송동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.891571|37.6493991
기아오토큐|화정점|0319728255|GX0240|경기도 고양시 덕양구 지도로92번길 90  토당동|전문서비스|오디오,네비업데이트 불가합니다 주중예약가능(토요일,공휴일 당일예약은 불가합니다)|126.828624|37.624923
기아오토큐|오토킹|0319780088|GK1980|경기도 고양시 덕양구 충장로 208  화정동, (주)오토킹|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|126.8393249|37.6278453
기아오토큐|고양점|0319628538|GX1160|경기도 고양시 덕양구 혜음로 17-11  고양동|전문서비스|네비게이션과 오디오관련 및선루프,시트관련해서는 저희지점은정비가 불가합니다|126.9030685|37.699437
기아오토큐|주교점|0319667657|GX9350|경기도 고양시 덕양구 호국로716번길 10  성사동|전문서비스|선루프,오디오,씨트는 전문점으로 별도 문의바랍니다토요일,공휴일은 예약불가합니다|126.8344421|37.6479703
기아오토큐|백석점|0319044972|GX9020|경기도 고양시 일산동구 강촌로12번길 7-3  백석동|전문서비스|평일 12시30분~13시30분 점심시간 입니다. 오전 접수는 12시00분까지 접수 바랍니다.오후 접수는 5시30분까지 접수 바랍니다.토요일은 점심시간 없이 2시30분에 업무종료하오니 2시00분까지 접수 바랍니다.|126.7803421|37.6426582
기아오토큐|굿모닝자동차서비스|0319010999|GK1800|경기도 고양시 일산동구 고봉로 466  성석동|종합서비스|네비게이션,오디오,시트,썬루프 유리작업 A/S 불가능합니다(토요일은 예약 불가능합니다)※예약을 하셨어도 당일입고량이 많을시 약간의 대기시간은 소요됩니다~^^|126.7838439|37.6970374
기아오토큐|21C일산현대자동차회사|0319039955|GK2150|경기도 고양시 일산동구 고양대로 900-28  풍동|종합서비스|오전8시30분까지 입고예약후 방문하시면 바로 대기시간없이 정비가능합니다|126.797142|37.6743051
기아오토큐|일산점|0319018505|GX8130|경기도 고양시 일산동구 일산로372번길 30-2  정발산동|전문서비스|오디오,네비게이션,시트,휠얼라이먼트 관련작업은 불가능합니다 예약은장소협소로인해부득이 입고순서대로 작업진행합니다|126.7857437|37.6659156
기아오토큐|일산중부점|0319173399|GX9840|경기도 고양시 일산동구 일산로428번길 31  정발산동|전문서비스|오디오.네비업글.시트.선루프등 해당항목 전문점 별도문의 또는 예약해 주시기 바랍니다.|126.7823181|37.6711239
기아오토큐|북부일산자동차서비스|0319229000|GK1750|경기도 고양시 일산서구 경의로 939  덕이동|종합서비스|1.썬루프 및 시트는 서비스센타로 문의바랍니다. 2.토요일 A/S 점검예약은 불가하오니 양해 부탁드립니다.|126.7616195|37.6984967
기아오토큐|일산북부점|0319768255|GX9030|경기도 고양시 일산서구 고봉로 321  일산동, 인산빌딩|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.7791442|37.685082
기아오토큐|킨텍스점|0319178086|GX9770|경기도 고양시 일산서구 대산로211번길 3, (대화동) (대화동)|전문서비스|월요일~금요일예약가능시간9~10시|126.757225|37.6751172
기아오토큐|대화점|0319178522|GX0250|경기도 고양시 일산서구 대화로398번길 7-15  대화동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.755249|37.6793974
기아오토큐|한일카독크|0319188585|GK1600|경기도 고양시 일산서구 덕이로 48  덕이동|종합서비스|네비게이션,오디오,시트관련 수리는 불가능합니다.당일및토요일과 공휴일은 예약이 불가합니다.예약후에도 약간의 대기시간이 발생할수있으니 양해 부탁드립니다.|126.7565994|37.6875061
기아오토큐|과천점|025036824|GX9040|경기도 과천시 중앙로 388  과천동|전문서비스|정비예약은 월~금(평일)만 가능,시트,선루프,오디오 (네비게이션 업그레이드 제외) 수리는 불가능 합니다.|127.0003356|37.4455353
기아오토큐|광명IC점|0226192929|GX1560|경기도 광명시 광명로 351|전문서비스|시트,썬루프,오디오 수리불가 네비게이션 업글 가능| | 
기아오토큐|광명점|0226848285|GX0180|경기도 광명시 광명로812번길 37  광명동|전문서비스|수리유형제외종목-오디오,네비게이션,썬루프,시트예약후 입고시 선입고차량이 수리시 시간이 지연될 수있음을 양해바랍니다.|126.853598|37.46564
기아오토큐|금옥자동차공업사|028974100|GK0690|경기도 광명시 구름산로 11  하안동|종합서비스|평일 09:00-18:00 토요일 09:00-15:00 점심시간 12:00-13:00※네비게이션, 오디오, 시트, 선루프(스위치 제외) 관련 작업 불가할 수 있습니다 ※예약 시간 문의(조정) 전화 바랍니다※당일 및 토요일은 입고순 작업 도와드립니다감사합니다 ^^|126.8766553|37.4557871
기아오토큐|이화카독크|028973431|GK1890|경기도 광명시 구름산로 33  하안동|종합서비스|평일 09:00-18:00 토요일 09:00-15:00(토요일 예약불가)점심시간 11:30-13:30(교대)※네비게이션, 오디오, 시트, 선루프 관련 작업은 불가합니다※예약 시간 문의(조정) 전화 바랍니다※당일 및 토요일은 입고순 작업 도와드립니다감사합니다 ^^|126.8790139|37.4554583
기아오토큐|철산점|0226865671|GX9270|경기도 광명시 시청로 152  철산동|전문서비스|작업현장 상황에 따라 대기시간 변경될수 있습니다.|126.871733|37.485189
기아오토큐|소하북부점|028058285|GX9480|경기도 광명시 신촌로5번길 7  소하동|전문서비스|찿아주심에 감사드립니다 네비게이션 및 시트.썬루프.봉고3 1.2T하체작업은불가합니다 장소협소로 인하여예약후 입고하시더라도 선입고 작업차량이 있으면 작업이 지연될수 있으니 꼭 양해부탁드립니다|126.8909694|37.4452472
기아오토큐|KTX광명역점|028991121|GX1220|경기도 광명시 오리로 127  일직동|전문서비스|네비게이션 수리, 오디오, 시트, 선루프 관련 작업은 불가.입고시 사전 전화 부탁드립니다. 선입고 차량 작업중일시 대기시간 길어질수 있습니다|126.8810958|37.4110431
기아오토큐|광주점|0317685630|GX1410|경기도 광주시 경안로 149 (경안동)|전문서비스|＊토요일 예약정비 불가＊정비 예약 불가 파트  -오디오, 시트, 파노라마썬루프, 유리교체 작업|127.250473|37.4070254
기아오토큐|삼운모터스|0317656100|GK0730|경기도 광주시 오포읍 회안대로 40|종합서비스|①판금도장 예약불가②오디오,시트, 썬루프,유리 정비 불가|127.255271|37.351308
기아오토큐|곤지암점|0317641959|GX1430|경기도 광주시 초월읍 경충대로 995-5 ( 쌍동리 14-2 )|전문서비스|* 내비게이션 관련 수리는 불 가능 합니다.|127.3068695|37.3657617
기아오토큐|상상초월|0317654972|GK1780|경기도 광주시 초월읍 현산로 18|종합서비스|네비게이션 및 오디오,썬루프 시트 관련 수리 불가능합니다|127.288427|37.389139
기아오토큐|명성모터스|0317978111|GK2210|경기도 광주시 회덕길 19-11  회덕동|종합서비스|대형버스 전문 정비업체 입니다.|127.2429351|37.4271688
기아오토큐|현대공업사|0315534576|GK1240|경기도 구리시 동구릉로200번길 34  인창동|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|127.142338|37.614099
기아오토큐|수택점|0315555989|GX9340|경기도 구리시 이문안로 87  수택동, 기아큐서비스|전문서비스|네비.오디오.시트.썬루프.유리 수리불가당일 및 토요일 예약 불가|127.143376|37.58934
기아오토큐|산본모터스|0314298585|GK2400|경기도 군포시 고산로 126|종합서비스|토요일 예약불가시트오디오선루프불가네비게이셩업데이트불가|126.9590606|37.3470227
기아오토큐|당동점|0314556794|GX0210|경기도 군포시 금당로 25  당동|전문서비스|사전 예약하셔도 입고시 작업지연이 될수있습니다.네비업그레이드,오디오,시트,유리작업은 환경상 어렵습니다.|126.942871|37.3473769
기아오토큐|금정점|0314563813|GX9500|경기도 군포시 번영로 625  금정동|전문서비스|**예약시스템으로운영을안하다보니 예약시 대기시간이있을수있사오니양해부탁드립니다. **점심시간은 교대로 식사하기때문에 지연은될수있으나 업무가중지되진않습니다.|126.946325|37.3614722
기아오토큐|고촌점|0319838583|GX1540|경기도 김포시 고촌읍 은행영사정로23|전문서비스|12시30분~2시 사이에 점심을 교대로 시행하오니 작업이 좀더 지연될수 있습니다.|126.7746963|37.5986774
기아오토큐|장기점|0319828383|GX1270|경기도 김포시 김포한강2로24번길 114  장기동|전문서비스|썬루프 및 오디오관련 문의는 직영 서비스 센터로 문의 부탁드립니다.|126.6770095|37.6442824
기아오토큐|대곶점|0319818575|GX0440|경기도 김포시 대곶면 율마로 60|전문서비스|*차량입고되는 순서로 작업을 진행하기 때문에 당일 예약은 어려우실수 있으십니다. 예약을 하셨더라도 수리중인 차가 있을 경우 대기시간이 발생될 수도 있습니다.*|126.596447|37.654637
기아오토큐|김포서비스|0319977833|GK2470|경기도 김포시 양촌읍 석모로5번길 16|종합서비스|전국최대규모, 최고의서비스정비/판금/도장 등 모든작업가능하며 예약은 인터넷/전화문의바랍니다|126.6517715|37.6483367
기아오토큐|사우점(주|0319838285|GX1470|경기도 김포시 중구로 3(북변동)|전문서비스|사우점 기아오토큐 입니다.수리 불가항목이 있을수 있으니 예약시 전화문의 바랍니다.토요일 에약약 불가 합니다|126.711963|37.619479
기아오토큐|감정점|0319885189|GX9310|경기도 김포시 중봉로25번길 14  감정동|전문서비스|선루프,오디오,유리,시트는 직영서비스센터로 문의하셔야합니다.토요일은 예약이 불가합니다.|126.6987806|37.6219667
기아오토큐|통진점|0319843504|GX9510|경기도 김포시 통진읍 월하로 566|전문서비스|전화예약시간08:30-12:00까지입니다.최고의서비스로 보답하겠습니다.|126.6205749|37.7089194
기아오토큐|한강자동차정비|0319860101|GK1620|경기도 김포시 통진읍 흥신로 252|종합서비스|네비게이션관련 수리 및 네비게이션 업데이트 불가능합니다.|126.6136627|37.6757156
기아오토큐|지금점|0315556530|GX9520|경기도 남양주시 경춘로 448  지금동, 기아자동차지금점|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|127.1651306|37.605803
기아오토큐|금곡점|0315920034|GX9170|경기도 남양주시 경춘로 924-10  금곡동, KIA MORTORS AUTO Q|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|127.2069361|37.6297167
기아오토큐|남양주자동차|0315598600|GK2290|경기도 남양주시 금곡로 9  금곡동, 남양주자동차|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|127.2061|37.6308722
기아오토큐|별내점|0315742580|GX1360|경기도 남양주시 덕송1로55번길 22 (별내동)|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|127.119522|37.6650791
기아오토큐|북부자동차공업|0318437300|AK3690|경기도 남양주시 별내면 청학로 79 (청학리 513-1)|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|127.1199951|37.7043522
기아오토큐|수동점|0315115109|GX8150|경기도 남양주시 수동면 비룡로 708|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|127.329|37.6992361
기아오토큐|오남점|0315278282|GX0120|경기도 남양주시 오남읍 진건오남로 836|전문서비스|사전전화요망, 입고시 지연 가능성 있슴.|127.2029266|37.6980876
기아오토큐|덕소모터스|0315777110|GK2430|경기도 남양주시 와부읍 덕소리 수례로 52(와부읍 덕소리  141-1)|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|127.2195358|37.5858123
기아오토큐|덕소점|0315770025|GX1180|경기도 남양주시 와부읍 수레로 77|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|127.2197806|37.5874
기아오토큐|경기자동차|0315280770|GK0830|경기도 남양주시 진접읍 금강로 1943-11|종합서비스|차량예약은 월~금 오전 08:30분만 가능합니다. 예약없이 입고하셨을 경우 타차량이 사전에 작업 중인 상태라면 입고순서대로 작업진행을 해드리며, 이에 따른 작업지연 및 출고지연 가능성이 있으니 이점 양지해 주시기 바랍니다.|127.21934|37.752015
기아오토큐|진접점|0315285598|GX1450|경기도 남양주시 진접읍 장현천로10번길 17-6 (진접읍 장현리 340-2,341-11,10)|전문서비스|매주 토요일은 예약이 불가합니다. 평일 예약정비 부탁드립니다.|127.1881561|37.7166739
기아오토큐|퇴계원점|0315728506|GX1350|경기도 남양주시 퇴계원면 경춘북로613번길 101 (퇴계원면)|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 사전에 전화통후 가능 합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|127.1479187|37.6547479
기아오토큐|마석서비스|0315928586|GK2320|경기도 남양주시 화도읍 경춘로 2050|종합서비스|① 예약불가항목 :② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|127.3172607|37.6489839
기아오토큐|상패점|0318653311|GX1150|경기도 동두천시 어수로 43|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|127.0497207|37.9009439
기아오토큐|지행점|0318638582|GX0110|경기도 동두천시 평화로 2240  지행동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|127.059125|37.884951
기아오토큐|신원자동차공업사|0318683342|GK2120|경기도 동두천시 평화로 2855  상봉암동|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|127.0601083|37.9396611
기아오토큐|역곡점|0323421101|GX0270|경기도 부천시 소사구 경인로 435 (괴안동 1-25 )|전문서비스|오디오(네비),시트, 썬루프는 인천써비스센터로(032-581-8585) 문의바랍니다.|126.8063201|37.479362
기아오토큐|소사점|0323418200|GX1170|경기도 부천시 소사구 소사동로 107 (소사택지사업지구) 괴안동|전문서비스|아늑한쉼터,드넓은주차장 그리고&quot;신뢰 신속,정확,친절&quot;로모시겠습니다 썬루프,시트수리는인근지정공장을 이용해주시면감사하겠습니다♡|126.8081139|37.4721417
기아오토큐|작동점/AUTO/Q/KIA/MOTORS|0326824521|GX8140|경기도 부천시 오정구 성오로 18-1  작동|전문서비스|선루프 시트 오디오수리불가검사 사고수리대행|126.8064278|37.5135028
기아오토큐|서부천서비스|0326798582|GK0380|경기도 부천시 오정구 신흥로413번길 18  삼정동|종합서비스|썬루프 금요일 예약 상담오디오. 네비게이션관련|126.7767028|37.5180795
기아오토큐|중동점|0326682758|GX1300|경기도 부천시 원미구 부일로 380  중동|전문서비스|매주 토요일은 예약불가입니다.|126.774367|37.4844
기아오토큐|오토맥스|0326568030|GK1930|경기도 부천시 원미구 부천로 190  춘의동, 춘의동카센타|종합서비스|소모품교환, 간단 작업은 당일 수리 가능하오나 기관의 중대결함 및 판금, 도장 작업은 당일수리 불가 합니다.네비게이션, 썬루프등 일부 품목은 당사에서 수리불가 하오니 문의 주시면 답변 드리겠습니다.|126.788793|37.497974
기아오토큐|약대점|0326847275|GX1550|경기도 부천시 중동로 362 (약대동)|전문서비스|토요일 예약 불가하오니 양해 부탁 드립니다|126.7721939|37.5092382
기아오토큐|구미점|0317128263|GX8090|경기도 성남시 분당구 금곡로11번길 16  구미동|전문서비스|검사대행판금도장대행보험수리가능|127.112541|37.341984
기아오토큐|판교점|0317056585|GX1110|경기도 성남시 분당구 대왕판교로385번길 18  백현동|전문서비스|예약을하셨더라도 이전수리중인차량들이 많으면 약간의 대기시간은 있으실수있습니다.이점 양해부탁드립니다~|127.1020472|37.3754222
기아오토큐|정자남부점|0317177320|GX9560|경기도 성남시 분당구 불정로65번길 5  정자동|전문서비스|정비차량 증가로 다소 대기시간 발생할 수 있습니다.양해 부탁드립니다.|127.1136583|37.3578694
기아오토큐|서현자동차서비스(주|0317024040|GK1900|경기도 성남시 분당구 새마을로 23  서현동|종합서비스|오디오,시트,파노라마썬루프, 유리교체 정비업무는 불가함을 안내드립니다.|127.135738|37.380808
기아오토큐|동판교점|0317028521|GX1380|경기도 성남시 분당구 판교로227번길 6 (삼평동 617 브릿지타워 )|전문서비스|당일 전화 예약은 현장 상황에 따라 진행이 안될 수도 있습니다. 정비 예약 불가 파트-오디오,네비게이션,시트,파노라마썬루프|127.101593|37.4002784
기아오토큐|단대점|0317538523|GX9850|경기도 성남시 수정구 논골로25 (단대동 59-3)|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|127.1618728|37.4536623
기아오토큐|대림자동차정비서비스|0317238207|GK2420|경기도 성남시 수정구 사송로77번길 72 (사송동)|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|127.1166687|37.4061584
기아오토큐|고등점|0317238204|GX1570|경기도 성남시 수정구 설개로 7|전문서비스|| | 
기아오토큐|성남점|0317550836|GX0280|경기도 성남시 수정구 탄리로52번길 4-16 (신흥동)|전문서비스|네비게이션,선루프,시트 수리는 불가능 합니다.|127.1393889|37.4373444
기아오토큐|동양공업사|0317338585|GK0010|경기도 성남시 중원구 순환로 116 (상대원동)|종합서비스|썬루프, 네비게이션, 오디오 관련 수리는 불가능합니다.|127.181583|37.431125
기아오토큐|호매실점|0312928582|GX0300|경기도 수원시 권선구  칠보로 200 (호매실동 1374번지)|전문서비스|일반소모품(엔진오일,오토미션오일등)교체 예약불가|126.9628753|37.2644465
기아오토큐|세류점|0312390777|GX0140|경기도 수원시 권선구 덕영대로 1077  세류동|전문서비스|토요일은 예약이 불가하며 오디오,시트,파노라마썬루르,유리교체 정비는 불가합니다.|127.012268|37.2519233
기아오토큐|우성공업사|0312967100|GK2020|경기도 수원시 권선구 매송고색로 779  고색동|종합서비스|판금도장(보험수리) 예약불가,전화 문의 요망|126.991179|37.25085
기아오토큐|권선점|0312398272|GX0310|경기도 수원시 권선구 세권로 217  권선동|전문서비스|※정비 불가 파트  -오디오,시트,파노라마썬루르, 유리교체|127.029788|37.251929
기아오토큐|광교종합서비스|0312148521|GK2500|경기도 수원시 영통구  월드컵로150번길 42 (원천동 572번지)|종합서비스|판금/도색및보험수리 예약불가, 일반정비-TRC예약만 가능| | 
기아오토큐|밀코/동수원서비스|0312118101|GK1350|경기도 수원시 영통구 매영로 142  매탄동|종합서비스|판금,도장관련 수리는 인터넷예약 불가능합니다.(방문접수 가능) 입고 출고는 24시간 가능|127.060173|37.2633658
기아오토큐|수원중앙서비스|0312162900|GK1340|경기도 수원시 영통구 신원로 271|종합서비스|당사 정비가능항목은 보증수리 및 일반수리 특히 LPG 관련정비,사고보험수리 경정비 및 판금 도장 자동차정기 및 종합검사가능합니다.단 오디오 및 시트 썬루프 관련 수리는 불가하오니 예약시 참고바랍니다.감사합니다|127.062561|37.2568386
기아오토큐|신동점|0312068572|GX0220|경기도 수원시 영통구 영통로200번길 51  영통동|전문서비스|판금,도장,휠얼라이먼트 제동력테스트 브레이크테스트 단차  예약불가|127.0615234|37.2417753
기아오토큐|영통점|0312050865|GX9240|경기도 수원시 영통구 청명북로 92  영통동|전문서비스|※정비 불가 파트 안내  -오디오,시트, 파노라마썬루프,유리교체|127.0824203|37.2568141
기아오토큐|파장점|0312468585|GX0320|경기도 수원시 장안구 경수대로 1101  파장동, 기아써비스|전문서비스|※예약불가 정비파트   -오디오, 시트, 파노라마선루프|126.9939306|37.3071389
기아오토큐|성대점|0312926800|GX1280|경기도 수원시 장안구 일월로66번길 2|전문서비스|*토요일근무 특이사항 : 예약없이 자연입고 순번대로 정비*정비불가파트-오디오,시트,파노라마썬루프,유리교체*영업시간:평  일:오전08:30-19:00, 토요일:오전08:30-17:00, 일요일 및 공휴일: 휴 무|126.9801025|37.2857073
기아오토큐|화서점|0312538825|GX9390|경기도 수원시 장안구 장안로 86-1|전문서비스|*토요일예약정비불가*판금도장예약불가*정비불가파트안내-오디오,시트,파노라마썬루프,유리교체 영업시간:평일09:00~18:00토요일 09:00~16:30|127.0045623|37.2892487
기아오토큐|이목점|0312528146|GX9590|경기도 수원시 장안구 장안로378번길 3  이목동|전문서비스|판금,도장 지정공업사 연계오디오.네비.썬루프 수리불가(외주연계)|126.9871528|37.3117917
기아오토큐|천천점|0312710015|GX9580|경기도 수원시 장안구 하률로56번길 15  천천동, 기아모터스|전문서비스|＊토요일 예약정비 불가* 판금도장 예약불가＊정비 불가 파트 안내  -오디오,시트,파노라마썬루프, 유리교체|126.9821472|37.3001139
기아오토큐|인계점|0312341838|AR3450|경기도 수원시 팔달구 세지로174번길 1  인계동|전문서비스|※토요일 예약불가※정비 불가 파트 안내  -오디오, 시트, 파노라마썬루프, 유리교체 작업|127.0243306|37.2641722
기아오토큐|대야점|0313128297|GX9300|경기도 시흥시 대은로103번길 11  대야동|전문서비스|상시 대기자분들로 인해 예약정비의 어려움이 있습니다. 양해 부탁 드립니다.|126.8005278|37.4434444
기아오토큐|신천점|0313115104|GX9760|경기도 시흥시 두문로 76 (신천동)|전문서비스|① 수리불가항목: 판금도장(보험수리),오디오,시트,썬루프,유리② 토요일 및 당일 예약은 불가합니다.|126.7890167|37.4312475
기아오토큐|기아시화서비스|0314348585|GK2300|경기도 시흥시 마유로238번길 14  정왕동|종합서비스|입고차량 및 예약차량이 많은 관계로 불편을 드려 죄송합니다|126.7314605|37.3351773
기아오토큐|정왕점|0314348582|GX8120|경기도 시흥시 봉우재로 15 101 정왕동, MOBIS부품대리점 거성상사|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.7452316|37.3419365
기아오토큐|목감점|0314858285|GX0030|경기도 시흥시 수인로 2329-6  목감동, 수인중앙교회|전문서비스|현장 상황에 따라 작업 완료 시간이 다소 지연될 수 있습니다|126.8639694|37.3842111
기아오토큐|시흥시청점|0313110541|GX1240|경기도 시흥시 시청로68번길 12 (장현동 545-4) 장현동|전문서비스|오디오및네비게이션,썬루프 관련수리는 불가능합니다.|126.8032455|37.3783093
기아오토큐|시흥스마트|0314848585|GK2480|경기도 시흥시 시화벤처로 360 (정왕동, MTV산단내)|종합서비스|예약정비시 보다편리하게고객님의 만족에 노력하겠습니다|126.7180252|37.3116146
기아오토큐|하중점|0314048581|GX8010|경기도 시흥시 연성로29번길 64-1  하중동|전문서비스|항상 최선을 다하는 하중점이 되겠습니다.오늘 하루 행복 하세요.|126.805525|37.3929722
기아오토큐|선부점|0314861417|GX9750|경기도 안산시 단원구 선부로 77  선부동|전문서비스|정비예약은 평일만 가능,시트,선루프,오디오 네비게이션관련 수리는 불가능 합니다.|126.805762|37.338374
