##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@홈플러스익스프레스
홈플러스익스프레스|목동점|126.8810|37.5362|홈플러스익스프레스|02-2651-8546|서울특별시 양천구 목동동로 401|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 목동점||||92105
홈플러스익스프레스|무거점|129.2620|35.5503|홈플러스익스프레스|052-249-8514|울산광역시 남구 대학로169번길 11|||10:00~24:00 (단, 매월 2번째 수요일, 4번째 일요일 휴점)|||||홈플러스익스프레스 무거점||||92105
홈플러스익스프레스|문현점|129.0710|35.1425|홈플러스익스프레스|051-638-8545|부산광역시 남구 고동골로 66|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 문현점||||92105
홈플러스익스프레스|미아점|127.0270|37.6242|홈플러스익스프레스|02-980-8547|서울특별시 강북구 도봉로 172|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 미아점||||92105
홈플러스익스프레스|반석점|127.3120|36.3918|홈플러스익스프레스|042-822-8540|대전광역시 유성구 반석동로 52|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 반석점||||92105
홈플러스익스프레스|반포2점|127.0010|37.5042|홈플러스익스프레스|02-3481-8545|서울특별시 서초구 반포대로 287|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 반포2점||||92105
홈플러스익스프레스|반포점|127.0140|37.5068|홈플러스익스프레스|02-536-8545|서울특별시 서초구 사평대로45길 10-25|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 반포점||||92105
홈플러스익스프레스|발산점|126.8270|37.5527|홈플러스익스프레스|02-2667-8545|서울시 강서구 발산 수명로 68-35|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 발산점||||92105
홈플러스익스프레스|방배2점|126.99676520000003|37.4835705|홈플러스익스프레스|02-3474-9605|서울특별시 서초구 효령로33길 55|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 방배2점||||92105
홈플러스익스프레스|보문점|127.0214|37.5807|홈플러스익스프레스|02-921-8545|서울특별시 성북구 보문로 61|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 보문점||||92105
홈플러스익스프레스|보정점|127.1150|37.3204|홈플러스익스프레스|031-889-8545|경기도 용인시 기흥구 죽전로 58|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 보정점||||92105
홈플러스익스프레스|봉명점|127.3360|36.3550|홈플러스익스프레스|042-825-8545|대전광역시 유성구 계룡로 48|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 봉명점||||92105
홈플러스익스프레스|봉천점|126.9470|37.4863|홈플러스익스프레스|02-872-8545|서울특별시 관악구 양녕로 46|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 봉천점||||92105
홈플러스익스프레스|부개점|126.7400|37.5042|홈플러스익스프레스|032-330-8545|인천광역시 부평구 부개로 73|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부개점||||92105
홈플러스익스프레스|부산금곡점|129.0190|35.2630|홈플러스익스프레스|051-362-8545|부산광역시 북구 효열로 222|||09:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부산금곡점||||92105
홈플러스익스프레스|부산대연점|129.089408|35.1503|홈플러스익스프레스|051-622-8545|부산광역시 남구 황령대로 319번가길 194|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부산대연점||||92105
홈플러스익스프레스|부산만덕점|129.0290|35.2086|홈플러스익스프레스|051-341-8545|부산광역시 북구 덕천로234번길 47|||09:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부산만덕점||||92105
홈플러스익스프레스|부산명지점|128.90301|35.0817|홈플러스익스프레스|051-271-8545|부산광역시 강서구 명지오션시티11로 66|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부산명지점||||92105
홈플러스익스프레스|부산센텀점|129.1220|35.1784|홈플러스익스프레스|051-746-8547|부산광역시 해운대구 센텀중앙로 145|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부산센텀점||||92105
홈플러스익스프레스|부산연제점|129.0930|35.1742|홈플러스익스프레스|051-867-8548|부산광역시 연제구 배산로 10|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부산연제점||||92105
홈플러스익스프레스|부산용호점|129.1200|35.1034|홈플러스익스프레스|051-611-8540|부산광역시 남구 오륙도로 85|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부산용호점||||92105
홈플러스익스프레스|부산정관점|129.1659207|35.3343166|홈플러스익스프레스|051-727-8545|부산광역시 기장군 정관면 정관로 395|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부산정관점||||92105
홈플러스익스프레스|부산좌산점|129.1833|35.1690|홈플러스익스프레스|051-702-8540|부산광역시 해운대구 좌동순환로 303|||09:00~23:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부산좌산점||||92105
홈플러스익스프레스|부산하단점|128.9580|35.0993|홈플러스익스프레스|051-207-8545|부산광역시 사하구 하신번영로201번길 10|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부산하단점|101|||92105
홈플러스익스프레스|부전점|129.0630|35.1615|홈플러스익스프레스|051-806-8546|부산광역시 부산진구 중앙대로 786|||09:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부전점||||92105
홈플러스익스프레스|부천도당점|126.7940|37.5200|홈플러스익스프레스|032-676-8544|경기도 부천시 원미구 삼작로 294|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부천도당점||||92105
홈플러스익스프레스|부천상동2점|126.7560|37.5064|홈플러스익스프레스|032-325-8544|경기도 부천시 원미구 길주로121번길 18-3|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부천상동2점||||92105
홈플러스익스프레스|부천상동3점|126.7513|37.5076|홈플러스익스프레스|032-325-8545|경기도 부천시 원미구 상동로117번길 37|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부천상동3점||||92105
홈플러스익스프레스|부천상동역점|126.7502124|37.503967|홈플러스익스프레스|032-325-8664|경기도 부천시 원미구 소향로13번길 14-22|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부천상동역점||||92105
홈플러스익스프레스|부천상동점|126.7530|37.4913|홈플러스익스프레스|032-327-8535|경기도 부천시 원미구 상일로 100|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부천상동점||||92105
홈플러스익스프레스|부천역곡점|126.8054|37.4866|홈플러스익스프레스|032-341-8545|경기도 부천시 원미구 지봉로 53|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부천역곡점||||92105
홈플러스익스프레스|부천중동2점|126.7720|37.5010|홈플러스익스프레스|032-323-8542|경기도 부천시 원미구 중동로248번길 52|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부천중동2점||||92105
홈플러스익스프레스|부천중동3점|126.7665|37.4927|홈플러스익스프레스|032-656-8545|경기도 부천시 원미구 중동로 143|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부천중동3점||||92105
홈플러스익스프레스|부천중동4점|126.7670|37.5048|홈플러스익스프레스|032-322-8546|경기도 부천시 원미구 길주로 219|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 부천중동4점||||92105
홈플러스익스프레스|북가좌점|126.9140|37.5824|홈플러스익스프레스|02-302-8023|서울특별시 서대문구 응암로 112|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 북가좌점||||92105
홈플러스익스프레스|북변점|126.7200|37.6215|홈플러스익스프레스|031-989-8545|경기도 김포시 사우중로 77|||09:00~24:00 (단, 매월 2,4번째 수요일 휴점)|||||홈플러스익스프레스 북변점||||92105
홈플러스익스프레스|분당구미점|127.12108612060547|37.34013777000893|홈플러스익스프레스|031-786-1058|경기도 성남시 분당구 구미로 115|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 분당구미점||||92105
홈플러스익스프레스|분당금곡점|127.1125866|37.3527008|홈플러스익스프레스|031-715-8542|경기도 성남시 분당구 미금로 232|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 분당금곡점||||92105
홈플러스익스프레스|분당동판교점|126.9779690|37.5665350|홈플러스익스프레스|031-8016-8543|경기도 성남시 분당구 동판교로 59|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 분당동판교점||||92105
홈플러스익스프레스|분당미금점|127.11112976074219|37.35514897774522|홈플러스익스프레스|031-8022-8596|경기도 성남시 분당구 정자일로 55|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 분당미금점|(금곡동,분당두산위브아파트)|||92105
홈플러스익스프레스|분당서판교점|127.0760|37.3913|홈플러스익스프레스|031-8017-8545|경기도 성남시 분당구 운중로 122|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 분당서판교점||||92105
홈플러스익스프레스|분당서현점|127.1370|37.3742|홈플러스익스프레스|031-781-8546|경기도 성남시 분당구 불정로 382|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 분당서현점||||92105
홈플러스익스프레스|분당이매점|127.1220|37.4052|홈플러스익스프레스|031-781-8540|경기도 성남시 분당구 양현로 192|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 분당이매점||||92105
홈플러스익스프레스|분당점|127.1440|37.3703|홈플러스익스프레스|031-701-8549|경기도 성남시 분당구 장안로 39|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 분당점||||92105
홈플러스익스프레스|분당정자점|127.1150|37.3652|홈플러스익스프레스|031-717-8546|경기도 성남시 분당구 내정로 58|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 분당정자점||||92105
홈플러스익스프레스|분당판교점|127.1062|37.4019|홈플러스익스프레스|031-8016-8544|경기도 성남시 분당구 판교로 375|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 분당판교점||||92105
홈플러스익스프레스|불광점|126.9328|37.6177|홈플러스익스프레스|02-356-8545|서울특별시 은평구 불광로 121|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 불광점||||92105
홈플러스익스프레스|산본점|126.9350|37.3716|홈플러스익스프레스|031-391-8545|경기도 군포시 고산로 691|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 산본점||||92105
홈플러스익스프레스|삼선점|127.0079601|37.5889834|홈플러스익스프레스|02-3675?8543|서울특별시 성북구 삼선교로 6|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 삼선점||||92105
홈플러스익스프레스|삼성2점|127.05501|37.510576|홈플러스익스프레스|02-567-8545|서울특별시 강남구 삼성로 548|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 삼성2점||||92105
홈플러스익스프레스|상갈점|127.1060|37.2662|홈플러스익스프레스|031-283-8545|경기도 용인시 기흥구 금화로 111|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 상갈점||||92105
홈플러스익스프레스|상계장암점|127.0730606|37.6747646|홈플러스익스프레스|02-931-8545||서울시 노원구 상계동 1313-4||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 상계장암점||||92105
홈플러스익스프레스|상계점|127.0626085|37.6467033|홈플러스익스프레스|02-935-0183|서울특별시 노원구 동일로 1323|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 상계점||||92105
홈플러스익스프레스|상도2점|126.9495|37.5072|홈플러스익스프레스|02-816-8545|서울특별시 동작구 만양로 26|||10:00~23:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 상도2점||||92105
홈플러스익스프레스|상도3점|127.1062|37.4019|홈플러스익스프레스|02-3280-8544|서울특별시 동작구 양녕로 170|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 상도3점|(상도동,롯데캐슬상가)|||92105
홈플러스익스프레스|상도점|126.9340|37.4989|홈플러스익스프레스|02-826-8545|서울특별시 동작구 성대로 43|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 상도점||||92105
홈플러스익스프레스|상암점|126.8782926|37.58504109|홈플러스익스프레스|02-303-8551|서울특별시 마포구 월드컵북로 502|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 상암점||||92105
홈플러스익스프레스|상현점|127.0850|37.3062|홈플러스익스프레스|031-898-0066|경기도 용인시 수지구 만현로 120|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 상현점|SR프라자지하1층|||92105
홈플러스익스프레스|서대신점|129.0160|35.1123|홈플러스익스프레스|051-253-8545|부산광역시 서구 구덕로 317-1|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 서대신점||||92105
홈플러스익스프레스|서래마을점|126.9980|37.4970|홈플러스익스프레스|02-595-8545|서울특별시 서초구 서래로 23|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 서래마을점||||92105
홈플러스익스프레스|서울내발산점|127.319931|36.299237|홈플러스익스프레스|02-3665-8639|서울특별시 강서구 우장산로 21-5|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 서울내발산점||||92105
홈플러스익스프레스|서울뚝섬2점|127.044265|37.5474233|홈플러스익스프레스|02-497-8545|서울특별시 성동구 왕십리로 109|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 서울뚝섬2점||||92105
홈플러스익스프레스|서울쌍문점|127.03606149999996|37.6515289|홈플러스익스프레스|02-3297-3980|서울시 도봉구 도봉로 517|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 서울쌍문점||||92105
홈플러스익스프레스|서울오금점|127.1342360|37.5045640|홈플러스익스프레스|02-448-8562|서울시 송파구 동남로23길 57|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 서울오금점||||92105
홈플러스익스프레스|서울오류점|126.8400|37.4915|홈플러스익스프레스|02-2619-8545|서울특별시 구로구 서해안로 2295|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 서울오류점||||92105
홈플러스익스프레스|서울천왕역점|126.8383947|37.4863638|홈플러스익스프레스|02-2681-8542|서울시 구로구 오리로 1149|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 서울천왕역점||||92105
홈플러스익스프레스|서울천왕점|126.83578491210937|37.47594794878128|홈플러스익스프레스|02-2689-8545|서울특별시 구로구 천왕로 36|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 서울천왕점||||92105
홈플러스익스프레스|서울회기점|127.0528897|37.5932639|홈플러스익스프레스|02-959-8545|서울특별시 동대문구 경희대로 20|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 서울회기점||||92105
홈플러스익스프레스|서초2점|127.01553|37.48689|홈플러스익스프레스|02-587-8545|서울특별시 서초구 서초중앙로 56|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 서초2점||||92105
홈플러스익스프레스|서초점|127.0130|37.4987|홈플러스익스프레스|02-3478-8545|서울특별시 서초구 서초중앙로 188|||08:00~23:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 서초점|338|||92105
홈플러스익스프레스|석전점|128.5780|35.2317|홈플러스익스프레스|055-255-8545|경상남도 창원시 마산회원구 양덕서8길 10|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 석전점||||92105
홈플러스익스프레스|성남금광점|127.1630|37.4407|홈플러스익스프레스|031-733-8545|경기도 성남시 중원구 금상로 61|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 성남금광점||||92105
홈플러스익스프레스|성남복정점|127.1938705|37.4566005|홈플러스익스프레스|031-759-8005|경기도 성남시 수정구 복정로 41|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 성남복정점||||92105
홈플러스익스프레스|성남여수점|127.1319657|37.4202477|홈플러스익스프레스|031-756-8545||경기도 성남시 중원구 여수동 583||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 성남여수점||||92105
홈플러스익스프레스|성내점|127.1270|37.5312|홈플러스익스프레스|02-475-8545|서울특별시 강동구 풍성로 138|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 성내점||||92105
홈플러스익스프레스|성화점|127.4560|36.6181|홈플러스익스프레스|043-234-8540|충청북도 청주시 흥덕구 신화로32번길 2|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 성화점||||92105
홈플러스익스프레스|세곡점|127.1037777|37.4629937|홈플러스익스프레스|02-3412-8546|서울시 강남구 헌릉로 590길 10|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 세곡점||||92105
홈플러스익스프레스|소하점|126.8870|37.4550|홈플러스익스프레스|02-899-8546|경기도 광명시 하안로 200|||09:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 소하점||||92105
홈플러스익스프레스|송촌점|127.4390|36.3660|홈플러스익스프레스|042-634-8545|대전광역시 대덕구 동춘당로94번길 11-15|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 송촌점||||92105
홈플러스익스프레스|송파점|127.116682|37.506282|홈플러스익스프레스|02-3431-8544|서울특별시 송파구 가락로 30길 6|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 송파점||||92105
홈플러스익스프레스|수곡점|127.4800|36.6186|홈플러스익스프레스|043-286-8541|충청북도 청주시 흥덕구 구룡산로 321|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 수곡점||||92105
홈플러스익스프레스|수내점|127.1180|37.3749|홈플러스익스프레스|031-712-8501|경기도 성남시 분당구 내정로173번길 11|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 수내점||||92105
홈플러스익스프레스|수원곡반정점|127.0315755|37.2430176|홈플러스익스프레스|031-223-8545|경기도 수원시 권선구 동수원로146번길 6-5|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 수원곡반정점||||92105
홈플러스익스프레스|수원광교점|127.03611373901367|37.30423517271658|홈플러스익스프레스|031-217-8544|경기도 수원시 영통구 대학로 103|||10:00~23:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 수원광교점||||92105
홈플러스익스프레스|수원권선점|126.9722|37.2572|홈플러스익스프레스|031-237?8545|경기도 수원시 권선구 동수원로145번길 73|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 수원권선점||||92105
홈플러스익스프레스|수원매탄2점|127.0436093|37.2745349|홈플러스익스프레스|031-217-8545|경기도 수원시 영통구 중부대로 254|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 수원매탄2점||||92105
홈플러스익스프레스|수원신영통점|127.0623|37.2472|홈플러스익스프레스|031-206-8545|경기도 수원시 영통구 덕영대로1555번길 20|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 수원신영통점||||92105
홈플러스익스프레스|수원연무점|127.0310|37.2926|홈플러스익스프레스|031-256-8546|경기도 수원시 장안구 창룡대로 193|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 수원연무점||||92105
홈플러스익스프레스|수원영통점|127.0780|37.2644|홈플러스익스프레스|031-204-8545|경기도 수원시 영통구 영통로 514|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 수원영통점||||92105
홈플러스익스프레스|수원오목천점|126.963394|37.2448807|홈플러스익스프레스|031-292-8545|경기도 수원시 권선구 삼천병마로 1595|||10:00~23:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 수원오목천점||||92105
홈플러스익스프레스|수원원천점|127.0531999|37.2733771|홈플러스익스프레스|031-215-8546|경기도 수원시 영통구 중부대로448번길 106|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 수원원천점||||92105
홈플러스익스프레스|수원이의점|127.085652|37.295858|홈플러스익스프레스|031-214-8542|경기도 수원시 영통구 광교 중앙로266번길 20|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 수원이의점||||92105
홈플러스익스프레스|수원정자점|126.9910|37.3030|홈플러스익스프레스|031-268-8545|경기도 수원시 장안구 정자로 146|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 수원정자점||||92105
홈플러스익스프레스|수원천천점|126.977456|37.300709|홈플러스익스프레스|031-269-9545|경기도 수원시 장안구 하률로12번길 92-8|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 수원천천점||||92105
홈플러스익스프레스|수진점|127.1360|37.4418|홈플러스익스프레스|031-723-8545|경기도 성남시 수정구 수정로 140|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 수진점||||92105
홈플러스익스프레스|숭인점|127.0160|37.5736|홈플러스익스프레스|02-743-8545|서울특별시 종로구 종로 347|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 숭인점||||92105
홈플러스익스프레스|시흥매화점|126.8145433|37.4155147|홈플러스익스프레스|031-404-8971|경기도 시흥시 매화로 46|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 시흥매화점||||92105
홈플러스익스프레스|시흥월곶점|126.7380|37.3896|홈플러스익스프레스|031-312-8545|경기도 시흥시 월곶중앙로 90|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 시흥월곶점||||92105
홈플러스익스프레스|시흥정왕2점|126.7286|37.3623|홈플러스익스프레스|031-497-8545|경기도 시흥시 함송로14번길 30|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 시흥정왕2점||||92105
홈플러스익스프레스|신갈점|127.1110|37.2883|홈플러스익스프레스|031-275-8546|경기도 용인시 기흥구 새천년로16번길 3-16|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 신갈점||||92105
홈플러스익스프레스|신길2점|126.9180|37.5141|홈플러스익스프레스|02-843-8545|서울특별시 영등포구 영등포로 364|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 신길2점||||92105
홈플러스익스프레스|신길3점|126.9090|37.5060|홈플러스익스프레스|02-832-8546|서울특별시 영등포구 가마산로 69가길 12|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 신길3점||||92105
홈플러스익스프레스|신길점|126.9130|37.4966|홈플러스익스프레스|02-846-8545|서울특별시 영등포구 여의대방로 65|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 신길점||||92105
홈플러스익스프레스|신당점|127.0160|37.5628|홈플러스익스프레스|02-2236-8543|서울특별시 중구 다산로 222|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 신당점||||92105
홈플러스익스프레스|신림점|126.9380|37.4703|홈플러스익스프레스|02-3285-8545|서울특별시 관악구 대학길 13|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 신림점||||92105
홈플러스익스프레스|신사점|126.9100|37.5988|홈플러스익스프레스|02-352-8545|서울특별시 은평구 갈현로 10|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 신사점||||92105
홈플러스익스프레스|신안점|128.0630|35.1771|홈플러스익스프레스|055-745-8543|경상남도 진주시 진양호로 270|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 신안점||||92105
홈플러스익스프레스|신정2점|126.8720|37.5165|홈플러스익스프레스|02-2651-8545|서울특별시 양천구 목동동로8길 23|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 신정2점||||92105
홈플러스익스프레스|신정3점|126.8610|37.5148|홈플러스익스프레스|02-2646-8545|서울특별시 양천구 목동동로 53|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 신정3점||||92105
홈플러스익스프레스|신정4점|126.8714|37.5229|홈플러스익스프레스|02-2649-8545|서울특별시 양천구 목동동로 196|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 신정4점||||92105
홈플러스익스프레스|신정점|126.8530|37.5190|홈플러스익스프레스|02-2696-8545|서울특별시 양천구 중앙로 255-1|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 신정점||||92105
홈플러스익스프레스|아산배방점|127.056884765625|36.771892444961026|홈플러스익스프레스|041-534-8545|충청남도 아산시 배방읍 배방로 57-20|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 아산배방점||||92105
홈플러스익스프레스|안산고잔점|126.82926177978515|37.33112960486265|홈플러스익스프레스|031-487-9762|경기도 안산시 단원구 보배4길 15|||10:00~24:00 (단, 매월 10일,4번째 일요일 휴점)|||||홈플러스익스프레스 안산고잔점||||92105
홈플러스익스프레스|안산사동점|126.85351919999993|37.2871722|홈플러스익스프레스|031-415-8973|경기도 안산시 상록구 감골로 59|||10:00~24:00 (단, 매월 10일,4번째 일요일 휴점)|||||홈플러스익스프레스 안산사동점|지하1층|||92105
홈플러스익스프레스|안산역점|126.78951|37.32717|홈플러스익스프레스|031-495-8546|경기도 안산시 단원구 중앙대로 462|||10:00~23:00 (단, 매월 10일,4번째 일요일 휴점)|||||홈플러스익스프레스 안산역점||||92105
홈플러스익스프레스|안산와동점|126.8232|37.3335|홈플러스익스프레스|031-481-8544|경기도 안산시 단원구 와동1로 6|||10:00~24:00 (단, 매월 10일,4번째 일요일 휴점)|||||홈플러스익스프레스 안산와동점||||92105
홈플러스익스프레스|안산월피2점|126.8516523|37.334295|홈플러스익스프레스|031-401-8545|경기도 안산시 상록구 월피로 68|||10:00~24:00 (단, 매월 10일,4번째 일요일 휴점)|||||홈플러스익스프레스 안산월피2점||||92105
