##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@이마트
노브랜드|당진원당점|126.6426260104806|36.9051098311187|이마트|041-356-9261|충남 당진시 원당로 42|충남 당진시 원당동 851|노브랜드|11:00~22:00|||||노브랜드 당진원당점|(원당동)|||90405
노브랜드|대구월배시장점|128.5273983476762|35.81407362806343|이마트|053-637-9330|대구 달서구 월배로24길 13|대구 달서구 진천동 241-3|노브랜드|11:00~22:00|||||노브랜드 대구월배시장점|(진천동,월배시장) A동 1층 (월배시장 내)|||90405
노브랜드|대전/중촌동점|127.41580496388214|36.33710857457443|이마트|042-257-9952|대전 중구 대종로 626|대전 중구 중촌동 391-8|노브랜드|11:00~22:00|||||노브랜드 대전/중촌동점||||90405
노브랜드|대전가수원점|127.35319405800634|36.30664104699482|이마트|042-543-8177|대전 서구 도안동로12번길 9|대전 서구 가수원동 1318|노브랜드|11:00~22:00|||||노브랜드 대전가수원점|(가수원동) 1층|||90405
노브랜드|대전가오점|127.45579|36.3069634|이마트|042-286-9560|대전 동구 은어송로 72|대전 동구 가오동 557|노브랜드|10:30~21:00|||||노브랜드 대전가오점|(가오동,패션아일랜드) 2층|||90405
노브랜드|대전갈마점|127.36871405721955|36.350870895181494|이마트|042-537-8680|대전 서구 신갈마로 186|대전 서구 갈마동 1496|노브랜드|11:00~22:00|||||노브랜드 대전갈마점|(갈마동,갤러리휴리움) 상가동 1층 103~108호|||90405
노브랜드|대전관저점|127.338265|36.2965449|이마트|042-545-8521|대전 서구 구봉로 139|대전 서구 관저동 1540|노브랜드|11:00~22:00|||||노브랜드 대전관저점|(관저동) 1층|||90405
노브랜드|대전관평점|127.3917719689135|36.425850473492716|이마트|042-936-9607|대전 유성구 테크노중앙로 60|대전 유성구 관평동 946|노브랜드|11:00~22:00|||||노브랜드 대전관평점|(관평동) 1층|||90405
노브랜드|대전노은점|127.32062438029742|36.36750111181112|이마트|042-824-7783|대전 유성구 노은동로75번길 52|대전 유성구 노은동 534-1|노브랜드|11:00~22:00|||||노브랜드 대전노은점|(노은동,서림빌딩) 1층|||90405
노브랜드|대전둔산점|127.379960|36.353308|이마트|042-489-7801|대전 서구 대덕대로 230|대전 서구 둔산동 1364|노브랜드|11:00~22:00|||||노브랜드 대전둔산점|(둔산동,LG전자베스트샵)|||90405
노브랜드|대전문지점|127.405441|36.392833|이마트|042-862-8571|대전 유성구 문지로299번길 66|대전 유성구 문지동 655-1|노브랜드|11:00~22:00|||||노브랜드 대전문지점|(문지동)|||90405
노브랜드|대전세이점|127.4083063|36.3204103|이마트|042-257-9174|대전 중구 계백로 1700|대전 중구 문화동 1-16|노브랜드|11:00~20:00|||||노브랜드 대전세이점|(문화동,세이백화점) 지하1층 일부 (문화동,백화점세이 (본관))|||90405
노브랜드|대전용계점|127.337653|36.330643|이마트|042-824-8979|대전 유성구 도안북로 85-31|대전 유성구 용계동 664-4|노브랜드|11:00~22:00|||||노브랜드 대전용계점|(용계동,스타타워) 1층|||90405
노브랜드|대전유성온천점|127.34688734588838|36.35179056441667|이마트|042-824-9058|대전 유성구 계룡로 150|대전 유성구 봉명동 1017-4|노브랜드|11:00~22:00|||||노브랜드 대전유성온천점|(봉명동) 1층 104~107호 (승호빌딩)|||90405
노브랜드|대전죽동점|127.339449|36.370617|이마트|042-824-4330|대전 유성구 죽동로297번길 38|대전 유성구 죽동 709-4|노브랜드|11:00~22:00|||||노브랜드 대전죽동점|(죽동,동일빌딩)|||90405
노브랜드|대전지족2점|127.317862|36.386468|이마트|042-826-6807|대전 유성구 지족로 374|대전 유성구 지족동 986-2|노브랜드|11:00~22:00|||||노브랜드 대전지족2점|(지족동,옥타브상가) 제B동 1층|||90405
노브랜드|대전지족점|127.307384|36.389515|이마트|042-823-8342|대전 유성구 지족북로 78|대전 유성구 지족동 1095-6|노브랜드|11:00~22:00|||||노브랜드 대전지족점|(지족동,반석빌딩)|||90405
노브랜드|대전탄방점|127.389954|36.346078|이마트|042-489-8382|대전 서구 탄방로 8|대전 서구 탄방동 793|노브랜드|11:00~22:00|||||노브랜드 대전탄방점|(탄방동) 제1층 (진양빌딩)|||90405
노브랜드|대전판암점|127.46004436904926|36.316983626264836|이마트|042-286-8757|대전 동구 옥천로 178|대전 동구 판암동 678-28|노브랜드|11:00~22:00|||||노브랜드 대전판암점|(판암동)|||90405
노브랜드|동대문두타몰점|127.0026375|37.5619295|이마트|02-2279-7943|서울 중구 장충단로 275|서울 중구 을지로6가 18-12|노브랜드|11:00~23:00|||||노브랜드 동대문두타몰점|(을지로6가,두산타워빌딩) 4층 1호|||90405
노브랜드|동대문장안점|127.0619446|37.5662571|이마트|02-2217-8102|서울 동대문구 한천로 42|서울 동대문구 장안동 580|노브랜드|10:00~22:00|||||노브랜드 동대문장안점|(장안동,위더스빌) 지하1층|||90405
노브랜드|마리오아울렛점|126.88507970799763|37.47844495553974|이마트|02-2067-2139|서울 금천구 벚꽃로 266|서울 금천구 가산동 60-20|노브랜드|10:30~21:00|||||노브랜드 마리오아울렛점|(가산동,마리오아울렛3) 지하1층|||90405
노브랜드|보령동대점|126.61094369947746|36.344566659794495|이마트|041-936-9780|충남 보령시 한내로 73|충남 보령시 동대동 481-3|노브랜드|11:00~22:00|||||노브랜드 보령동대점|(동대동) 1층|||90405
노브랜드|부산다대점|128.97705|35.0628648|이마트|051-266-8410|부산 사하구 다대로 447|부산 사하구 다대동 43-2|노브랜드|11:00~22:00|||||노브랜드 부산다대점|(다대동)|||90405
노브랜드|부산아웃렛점|129.23496420003775|35.32381281550266|이마트|051-940-1102|부산 기장군 장안읍 정관로 1133|부산 기장군 장안읍 좌천리 545|노브랜드|10:30~21:00|||||노브랜드 부산아웃렛점|(좌천리,부산프리미엄아울렛) 700동 1층|||90405
노브랜드|부산아트몰링점|128.966311|35.106536|이마트|051-999-7314|부산 사하구 낙동남로 1413|부산 사하구 하단동 526-6|노브랜드|10:30~22:00|||||노브랜드 부산아트몰링점|(하단동,아트몰링)|||90405
노브랜드|부천상2동점|126.75362096572029|37.50066458954459|이마트|032-329-8930|경기 부천시 조마루로 87|경기 부천시 상동 557-4|노브랜드|11:00~22:00|||||노브랜드 부천상2동점|(상동,늘푸른종합상가)|||90405
노브랜드|부천상동역점|126.74208964398822|37.49427167941303|이마트|032-329-9415|경기 부천시 장말로 1|경기 부천시 상동 584-5|노브랜드|11:00~22:00|||||노브랜드 부천상동역점||||90405
노브랜드|부천상동점|126.742084|37.494193|이마트|032-329-9415|경기 부천시 장말로 1|경기 부천시 상동 584-5|노브랜드|11:00~22:00|||||노브랜드 부천상동점||||90405
노브랜드|부천중동점|126.77730384220652|37.497028302963194|이마트|032-329-7674|경기 부천시 부흥로315번길 58|경기 부천시 중동 1126-2|노브랜드|11:00~22:00|||||노브랜드 부천중동점|(102,104,105)|||90405
노브랜드|서대문신촌점|126.93844058743757|37.55807582396824|이마트|02-362-9560|서울 서대문구 명물길 32|서울 서대문구 창천동 13-2|노브랜드|11:00~22:00|||||노브랜드 서대문신촌점||||90405
노브랜드|서산예천점|126.45194885715775|36.76890175698069|이마트|041-668-8680|충남 서산시 남부순환로 1037|충남 서산시 예천동 121-9|노브랜드|11:00~22:00|||||노브랜드 서산예천점|(예천동)|||90405
노브랜드|서울서초G5점|127.0140024|37.4950727|이마트|02-537-8217|서울 서초구 서초중앙로24길 27|서울 서초구 서초동 1685-8|노브랜드|11:00~22:00|||||노브랜드 서울서초G5점|(서초동,G5센트럴프라자)|||90405
노브랜드|서울서초점|127.023072|37.498097|이마트|02-537-8491|서울 서초구 서초대로73길 7|서울 서초구 서초동 1316-28|노브랜드|11:00~22:00|||||노브랜드 서울서초점|(서초동)|||90405
노브랜드|서초방배점|126.996309|37.484021|이마트|02-2055-2148|서울 서초구 방배로 110|서울 서초구 방배동 907-4|노브랜드|11:00~22:00|||||노브랜드 서초방배점|(방배동,하나은행) 1층 일부|||90405
노브랜드|성남/여수점|127.13651876322946|37.416280875408134|이마트|031-759-5697|경기 성남시 중원구 연꽃로20번길 18-2|경기 성남시 중원구 여수동 617|노브랜드|11:00~22:00|||||노브랜드 성남/여수점||||90405
노브랜드|성남/이매2점|127.12233037349107|37.39950500557027|이마트|031-724-0107|경기 성남시 분당구 성남대로779번길 56|경기 성남시 분당구 이매동 137-2|노브랜드|11:00~22:00|||||노브랜드 성남/이매2점||||90405
노브랜드|세종나성점|127.251552|36.493686|이마트|044-868-3853|세종특별자치시 한누리대로 275|세종특별자치시 나성동 740|노브랜드|11:00~22:00|||||노브랜드 세종나성점|(나성동,형성프라자)|||90405
노브랜드|세종소담점|127.3005697|36.4848855|이마트|044-868-3481|세종특별자치시 소담1로 16|세종특별자치시 소담동 9-169|노브랜드|11:00~22:00|||||노브랜드 세종소담점|(소담동,지엘플렉스2) 제1동 1층|||90405
노브랜드|세종아름점|127.242997|36.512222|이마트|044-868-3805|세종특별자치시 보듬3로 150|세종특별자치시 아름동 1317|노브랜드|11:00~22:00|||||노브랜드 세종아름점|(아름동,아름 행복타워) 1층|||90405
노브랜드|송도트리플ST점|126.66023221868141|37.38044345565231|이마트|032-310-9480|인천 연수구 송도과학로16번길 33-2|인천 연수구 송도동 174-3|노브랜드|11:00~22:00|||||노브랜드 송도트리플ST점|(송도동,송도 트리플스트리트)|||90405
노브랜드|송파문정점|127.1215914|37.4796584|이마트|02-449-7210|서울 송파구 법원로 55|서울 송파구 문정동 624|노브랜드|11:00~22:00|||||노브랜드 송파문정점|(문정동,송파아이파크) 상가 1층|||90405
노브랜드|수원/호매실2점|126.96425588376958|37.25946680338899|이마트|031-298-7450|경기 수원시 권선구 호매실로90번길 86|경기 수원시 권선구 호매실동 1397|노브랜드|11:00~22:00|||||노브랜드 수원/호매실2점||||90405
노브랜드|수원망포점|127.063682|37.243628|이마트|031-273-8461|경기 수원시 영통구 영통로200번길 130|경기 수원시 영통구 망포동 435|노브랜드|11:00~22:00|||||노브랜드 수원망포점|(망포동)|||90405
노브랜드|수원엘포트몰점|127.05778345195462|37.28708760864179|이마트|031-216-7967|경기 수원시 영통구 광교중앙로 145|경기 수원시 영통구 이의동 1336-1|노브랜드|11:00~22:00|||||노브랜드 수원엘포트몰점|(이의동,광교엘포트아이파크) B층|||90405
노브랜드|수원영통점|127.0742153039645|37.249288773290075|이마트|031-273-8586|경기 수원시 영통구 매영로 390|경기 수원시 영통구 영통동 989-7|노브랜드|11:00~22:00|||||노브랜드 수원영통점||||90405
노브랜드|수원오목천점|126.966507|37.240400|이마트|031-298-8559|경기 수원시 권선구 오목천로 37|경기 수원시 권선구 오목천동 541-6|노브랜드|11:00~22:00|||||노브랜드 수원오목천점|(오목천동) 1층|||90405
노브랜드|수원이의점|127.047335|37.288598|이마트|031-216-6820|경기 수원시 영통구 에듀타운로 84|경기 수원시 영통구 이의동 1347-5|노브랜드|11:00~22:00|||||노브랜드 수원이의점|(이의동,세븐스퀘어) 105-109호|||90405
노브랜드|수원천천점|126.9789855|37.2994646|이마트|031-271-9116|경기 수원시 장안구 정자로20번길 10|경기 수원시 장안구 천천동 505-1|노브랜드|11:00~22:00|||||노브랜드 수원천천점|(천천동)|||90405
노브랜드|수원호매실3호점|126.95842485500886|37.268915028786154|이마트|031-278-7022|경기 수원시 권선구 매실로69번길 2|경기 수원시 권선구 호매실동 84-8|노브랜드|11:00~22:00|||||노브랜드 수원호매실3호점|(호매실동)|||90405
노브랜드|수원호매실점|126.950730|37.276762|이마트|031-278-7940|경기 수원시 권선구 금곡로102번길 20|경기 수원시 권선구 금곡동 1082-1|노브랜드|11:00~22:00|||||노브랜드 수원호매실점|(금곡동)|||90405
노브랜드|수원화서점|126.9852106|37.2894202|이마트|031-278-5981|경기 수원시 팔달구 화산로 56|경기 수원시 팔달구 화서동 738|노브랜드|11:00~22:00|||||노브랜드 수원화서점|(화서동)|||90405
노브랜드|스타필드/하남점|127.22374081417725|37.545435315507106|이마트|031-8069-4071|경기 하남시 미사대로 750|경기 하남시 신장동 616|노브랜드|10:00~23:00|||||노브랜드 스타필드/하남점|(신장동,스타필드 하남) 하남 스타필드|||90405
노브랜드|시흥목감점|126.854763|37.373650|이마트|031-487-8863|경기 시흥시 목감둘레로 59-19|경기 시흥시 조남동 664-2|노브랜드|11:00~22:00|||||노브랜드 시흥목감점||||90405
노브랜드|시흥아울렛점|126.7356392|37.3794378|이마트|031-8072-3216|경기 시흥시 서해안로 699|경기 시흥시 정왕동 1772-7|노브랜드|11:00~21:00|||||노브랜드 시흥아울렛점|(정왕동,시흥 프리미엄 아울렛)|||90405
노브랜드|시흥정왕점|126.729566|37.363749|이마트|031-434-9716|경기 시흥시 함송로 16|경기 시흥시 정왕동 1882-1|노브랜드|11:00~22:00|||||노브랜드 시흥정왕점|(정왕동)|||90405
노브랜드|아산둔포점|127.05252702603917|36.92674655322696|이마트|041-549-9606|충남 아산시 둔포면 아산밸리북로 48|충남 아산시 둔포면 석곡리 1790|노브랜드|11:00~21:00|||||노브랜드 아산둔포점|(석곡리,아산테크노밸리 이지더원 5단지아파트) 511동 B101~111호|||90405
노브랜드|아산배방점|127.071969|36.774015|이마트|041-549-6197|충남 아산시 배방읍 북수로 101|충남 아산시 배방읍 북수리 1436|노브랜드|11:00~22:00|||||노브랜드 아산배방점|(북수리,뺑드메르)|||90405
노브랜드|안동구시장점|128.7289969889884|36.56542745875069|이마트|054-857-9071|경북 안동시 번영4길 15|경북 안동시 서부동 149-40|노브랜드|11:00~22:00|||||노브랜드 안동구시장점|(서부동)|||90405
노브랜드|안산고잔점|126.82786572757347|37.3096970717998|이마트|031-487-9041|경기 안산시 단원구 광덕2로 156|경기 안산시 단원구 고잔동 716-10|노브랜드|11:00~22:00|||||노브랜드 안산고잔점||||90405
노브랜드|안산이동점|126.8499235769607|37.30619864840879|이마트|031-502-2330|경기 안산시 상록구 중보로 23|경기 안산시 상록구 이동 718-4|노브랜드|11:00~22:00|||||노브랜드 안산이동점|(이동)|||90405
노브랜드|안성공도점|127.17439|37.0034709|이마트|031-692-0980|경기 안성시 공도읍 공도로 159|경기 안성시 공도읍 만정리 279-35|노브랜드|11:00~22:00|||||노브랜드 안성공도점|(만정리)|||90405
노브랜드|안성시장점|127.2698538|37.0065988|이마트|031-677-8911|경기 안성시 시장길 37|경기 안성시 서인동 13-1|노브랜드|11:00~21:00|||||노브랜드 안성시장점|(서인동) 지하1층|||90405
노브랜드|안양평촌점|126.9748484|37.3946685|이마트|031-426-8662|경기 안양시 동안구 흥안대로 451|경기 안양시 동안구 평촌동 87-1|노브랜드|11:00~22:00|||||노브랜드 안양평촌점|(평촌동) A동|||90405
노브랜드|양산물금2점|129.0066604|35.3094514|이마트|055-367-7083|경남 양산시 물금읍 증산역로 167|경남 양산시 물금읍 가촌리 1294-2|노브랜드|11:00~22:00|||||노브랜드 양산물금2점|(가촌리)|||90405
노브랜드|양산물금점|129.016395|35.327088|이마트|055-367-9692|경남 양산시 물금읍 청운로 350|경남 양산시 물금읍 범어리 2715-1|노브랜드|11:00~22:00|||||노브랜드 양산물금점|(범어리)|||90405
노브랜드|양주LF점|127.05229392021448|37.831393230250676|이마트|031-894-2650|경기 양주시 평화로 1593|경기 양주시 회정동 453-19|노브랜드|11:00~21:00|||||노브랜드 양주LF점|(회정동,V PLUS) 2층|||90405
노브랜드|양주광사점|127.08053039715585|37.79529214194925|이마트|031-856-7955|경기 양주시 고읍남로 7|경기 양주시 광사동 656-2|노브랜드|11:00~22:00|||||노브랜드 양주광사점|(광사동)|||90405
노브랜드|양주덕정점|127.0641498|37.8400354|이마트|031-868-7741|경기 양주시 화합로1402번길 9|경기 양주시 덕정동 162|노브랜드|11:00~22:00|||||노브랜드 양주덕정점|(덕정동)|||90405
노브랜드|양주옥정점|127.094178|37.820087|이마트|031-862-8910|경기 양주시 옥정동로7가길 44|경기 양주시 옥정동 967-4|노브랜드|11:00~22:00|||||노브랜드 양주옥정점|(옥정동) 비타민프라자 1층|||90405
노브랜드|엔터식스한양대점|127.040100|37.557088|이마트|02-6454-6150|서울 성동구 왕십리로 241|서울 성동구 행당동 155-1|노브랜드|10:30~21:30|||||노브랜드 엔터식스한양대점|(행당동,서울숲 더샵)|||90405
노브랜드|여주한글시장점|127.634982|37.297466|이마트|031-886-9420|경기 여주시 세종로14번길 18|경기 여주시 창동 68|노브랜드|11:00~21:00|||||노브랜드 여주한글시장점|(창동,여주중앙프라자) B1호|||90405
노브랜드|영등포양평점|126.892690|37.538355|이마트|02-2069-2390|서울 영등포구 양평로 135|서울 영등포구 양평동5가 27|노브랜드|11:00~22:00|||||노브랜드 영등포양평점|(양평동5가)|||90405
노브랜드|영등포여의도점|126.9153253|37.5263456|이마트|02-786-7668|서울 영등포구 의사당대로 8|서울 영등포구 여의도동 17-3|노브랜드|11:00~22:00|||||노브랜드 영등포여의도점|(여의도동,삼환까뮤빌딩) 1층 일부|||90405
노브랜드|예천호명점|128.47211|36.5768113|이마트|054-655-9954|경북 예천군 호명면 양지로 14|경북 예천군 호명면 산합리 1381|노브랜드|11:00~22:00|||||노브랜드 예천호명점|(산합리,경북도청신도시 호반베르디움2차)|||90405
노브랜드|오산갈곶점|127.06823028331142|37.131715742377935|이마트|031-678-6275|경기 오산시 오산로 51|경기 오산시 갈곶동 149-1|노브랜드|11:00~22:00|||||노브랜드 오산갈곶점|(갈곶동)|||90405
노브랜드|오산금암점|127.0431213|37.1811026|이마트|031-378-2436|경기 오산시 문헌공로 9|경기 오산시 금암동 503-2|노브랜드|11:00~22:00|||||노브랜드 오산금암점||||90405
노브랜드|오산수청점|127.065613|37.170912|이마트|031-378-7520|경기 오산시 오산대역로 214|경기 오산시 수청동 617-6|노브랜드|11:00~22:00|||||노브랜드 오산수청점|G플레이스 1층|||90405
노브랜드|용인구갈점|127.11326003039123|37.27984282100609|이마트|031-693-6860|경기 용인시 기흥구 구갈로60번길 17|경기 용인시 기흥구 구갈동 354-5|노브랜드|11:00~22:00|||||노브랜드 용인구갈점||||90405
노브랜드|용인동천점|127.0911666|37.3374291|이마트|031-896-9241|경기 용인시 수지구 동천로113번길 5|경기 용인시 수지구 동천동 941-7|노브랜드|11:00~22:00|||||노브랜드 용인동천점|(동천동) 1층|||90405
노브랜드|용인보라점|127.1187708|37.2553481|이마트|031-693-9951|경기 용인시 기흥구 사은로 130|경기 용인시 기흥구 보라동 137-2|노브랜드|11:00~22:00|||||노브랜드 용인보라점|(보라동)|||90405
노브랜드|용인삼가점|127.17424511246875|37.23888309197963|이마트|031-323-6816|경기 용인시 처인구 중부대로 1162|경기 용인시 처인구 삼가동 250-49|노브랜드|11:00~22:00|||||노브랜드 용인삼가점|(삼가동)|||90405
노브랜드|용인상현점|127.0738315|37.3005336|이마트|031-216-9962|경기 용인시 수지구 법조로 242|경기 용인시 수지구 상현동 1129|노브랜드|11:00~22:00|||||노브랜드 용인상현점|(상현동)|||90405
노브랜드|용인성복점|127.079890|37.312641|이마트|031-896-8950|경기 용인시 수지구 수지로 124|경기 용인시 수지구 성복동 67-6|노브랜드|11:00~22:00|||||노브랜드 용인성복점||||90405
노브랜드|용인신봉점|127.06590|37.3274953|이마트|031-896-7813|경기도 용인시 수지구 신봉3로7번길 3|경기도 용인시 수지구 신봉동 772-51|노브랜드|11:00~22:00|||||노브랜드 용인신봉점|3|||90405
노브랜드|용인죽전점|127.1192705|37.331337|이마트|031-889-3977|경기 용인시 수지구 현암로 92|경기 용인시 수지구 죽전동 1206-1|노브랜드|11:00~22:00|||||노브랜드 용인죽전점||||90405
노브랜드|용인청덕점|127.08423|37.2933849|이마트|031-693-5850|경기 용인시 기흥구 구성로 357|경기 용인시 기흥구 청덕동 556|노브랜드|11:00~22:00|||||노브랜드 용인청덕점|(청덕동,용인테크노밸리)|||90405
노브랜드|울산뉴코아점|129.32143633947857|35.55440379156882|이마트|053-243-8813||울산 중구 성남동 249-1|노브랜드|10:30~21:00|||||노브랜드 울산뉴코아점|(성남동) 6층 (뉴코아아울렛 울산성남점)|||90405
노브랜드|울산달동점|129.348510|35.632535|이마트|052-267-4768|울산 남구 왕생로 58|울산 남구 달동 1362-11|노브랜드|11:00~22:00|||||노브랜드 울산달동점|(달동)|||90405
노브랜드|울산방어점|129.4156807583675|35.48770156053753|이마트|052-209-2425|울산 동구 문현로 1|울산 동구 방어동 1079-1|노브랜드|11:00~21:00|||||노브랜드 울산방어점|(방어동)|||90405
노브랜드|울산범서점|129.242431|35.571514|이마트|052-243-8766|울산 울주군 범서읍 구영로 126|울산 울주군 범서읍 구영리 801-15|노브랜드|11:00~22:00|||||노브랜드 울산범서점|(구영리) 1층|||90405
노브랜드|울산성남점|129.32039074972087|35.55316965364559|이마트|053-243-8987||울산 중구 성남동 256-24|노브랜드|10:30~22:00|||||노브랜드 울산성남점|(성남동) 2층 (리버플레이스 빌딩)|||90405
노브랜드|울산신선도원몰점|129.356463|35.562520|이마트|070-7812-3314|울산 북구 진장17길 10|울산 북구 진장동 705|노브랜드|10:00~22:00|||||노브랜드 울산신선도원몰점|(진장동,메가마트) 3층|||90405
노브랜드|울산신천점|129.3481443|35.6324891|이마트|052-294-7781|울산 북구 호계로 337-10|울산 북구 신천동 317-3|노브랜드|11:00~22:00|||||노브랜드 울산신천점|(신천동) 1층|||90405
노브랜드|울산업스퀘어점|129.338901809112|35.54134677045041|이마트|052-990-5580|울산 남구 화합로 185|울산 남구 삼산동 1569-1|노브랜드|10:30~22:00|||||노브랜드 울산업스퀘어점|(삼산동) 지하1층 (업스퀘어 빌딩)|||90405
노브랜드|원주단구점|127.95713|37.3240818|이마트|033-764-3275|강원 원주시 단구로 355|강원 원주시 단구동 1606-4|노브랜드|11:00~22:00|||||노브랜드 원주단구점|(단구동)|||90405
노브랜드|원주무실점|127.928924|37.333582|이마트|033-747-5827|강원 원주시 능라동길 34|강원 원주시 무실동 1850-3|노브랜드|11:00~22:00|||||노브랜드 원주무실점|(무실동) 1층|||90405
노브랜드|원주반곡점|127.986660|37.327032|이마트|033-737-0580|강원 원주시 황금로 8|강원 원주시 반곡동 1903-6|노브랜드|11:00~21:00|||||노브랜드 원주반곡점|(반곡동) 1층|||90405
노브랜드|원주지정점|127.87539577658437|37.37433266997137|이마트|033-737-0512|강원 원주시 지정면 신지정로 192|강원 원주시 지정면 가곡리 1348-5|노브랜드|11:00~22:00|||||노브랜드 원주지정점|(가곡리) 1층 101호 ~ 110호|||90405
노브랜드|위례STF점|127.14840208638577|37.4801339791355|이마트|031-8097-1348|경기 하남시 위례대로 200|경기 하남시 학암동 660|노브랜드|10:00~22:00|||||노브랜드 위례STF점|(학암동,스타필드시티 위례점)|||90405
노브랜드|위례창곡점|127.1410446|37.4715267|이마트|031-759-9296|경기 성남시 수정구 위례광장로 322|경기 성남시 수정구 창곡동 508|노브랜드|11:00~22:00|||||노브랜드 위례창곡점|(창곡동,아이플렉스) 101호|||90405
노브랜드|은평진관점|126.919507|37.634799|이마트|02-389-6011|서울 은평구 진관2로 19|서울 은평구 진관동 74|노브랜드|11:00~22:00|||||노브랜드 은평진관점|(진관동,휴먼프라자 I) 108~114호|||90405
노브랜드|의왕포일점|126.987373|37.397163|이마트|070-7811-7771|경기 의왕시 성고개로 53|경기 의왕시 포일동 657-2|노브랜드|11:00~22:00|||||노브랜드 의왕포일점|(포일동,에이스청계타워) 1층|||90405
노브랜드|의정부/호원점|127.04725279832282|37.72107415062775|이마트|031-876-6086|경기 의정부시 평화로 325|경기 의정부시 호원동 434-2|노브랜드|11:00~22:00|||||노브랜드 의정부/호원점||||90405
노브랜드|의정부녹양점|127.0359002|37.760951|이마트|031-879-8441|경기 의정부시 체육로 250-34|경기 의정부시 녹양동 407-9|노브랜드|11:00~22:00|||||노브랜드 의정부녹양점|(녹양동)|||90405
노브랜드|의정부민락2점|127.11723|37.7498075|이마트|031-853-7817|경기 의정부시 용민로 493|경기 의정부시 민락동 905|노브랜드|11:00~22:00|||||노브랜드 의정부민락2점|(민락동) 1층|||90405
노브랜드|의정부민락점|127.090945|37.740244|이마트|031-853-9683|경기 의정부시 용민로 124|경기 의정부시 민락동 706-2|노브랜드|11:00~21:00|||||노브랜드 의정부민락점|(민락동)|||90405
노브랜드|의정부신곡점|127.07945636868719|37.75078524438002|이마트|031-853-7508|경기 의정부시 추동로 236|경기 의정부시 신곡동 781|노브랜드|11:00~22:00|||||노브랜드 의정부신곡점|(신곡동)|||90405
노브랜드|이천NC점|127.44108964864303|37.28192247957521|이마트|031-8010-8514|경기 이천시 영창로 165|경기 이천시 창전동 152-22|노브랜드|10:30~21:00|||||노브랜드 이천NC점|(창전동,엔씨백화점) B1층|||90405
노브랜드|이천안흥점|127.45484|37.2807787|이마트|031-638-8312|경기 이천시 영창로 290|경기 이천시 안흥동 353-6|노브랜드|11:00~22:00|||||노브랜드 이천안흥점|(안흥동)|||90405
노브랜드|익산부송점|126.994738|35.959895|이마트|063-838-8225|전북 익산시 무왕로 1242|전북 익산시 부송동 257-48|노브랜드|11:00~22:00|||||노브랜드 익산부송점|(부송동)|||90405
노브랜드|인천/마전2점|126.65890901603815|37.60223061122025|이마트|032-569-6034|인천 서구 검단로 492|인천 서구 마전동 979-4|노브랜드|11:00~22:00|||||노브랜드 인천/마전2점||||90405
노브랜드|인천/불로동점|126.68364136077973|37.61294555056771|이마트|032-569-6038|인천 서구 검단로 747|인천 서구 불로동 772-2|노브랜드|11:00~22:00|||||노브랜드 인천/불로동점||||90405
노브랜드|인천가정점|126.664996|37.529395|이마트|032-569-6570|인천 서구 청중로478번안길 4|인천 서구 가정동 606-2|노브랜드|11:00~22:00|||||노브랜드 인천가정점|(가정동) 1층|||90405
노브랜드|인천논현역점|126.72350065358778|37.3992954590302|이마트|032-422-8086|인천 남동구 앵고개로847번길 80-9|인천 남동구 논현동 741-1|노브랜드|11:00~22:00|||||노브랜드 인천논현역점|(논현동,뉴가산시티)|||90405
노브랜드|인천논현점|126.7319311|37.447091|이마트|032-429-8683|인천 남동구 소래역남로16번길 8-7|인천 남동구 논현동 753-3|노브랜드|11:00~22:00|||||노브랜드 인천논현점|(논현동)|||90405
노브랜드|인천마전점|126.667983|37.597295|이마트|032-569-6263|인천 서구 완정로64번길 4|인천 서구 마전동 1000-1|노브랜드|11:00~22:00|||||노브랜드 인천마전점|(마전동,영남탑스빌 상가)|||90405
노브랜드|인천산곡점|126.70382287316068|37.508086215976036|이마트|032-517-8996|인천 부평구 마장로 338|인천 부평구 산곡동 99-15|노브랜드|11:00~22:00|||||노브랜드 인천산곡점|(산곡동,산곡행복의집)|||90405
노브랜드|인천서창점|126.7494833|37.4230637|이마트|032-472-4950|인천 남동구 서창남순환로10번길 50|인천 남동구 서창동 668|노브랜드|11:00~22:00|||||노브랜드 인천서창점|(서창동) 1층|||90405
노브랜드|인천송도센트럴점|126.636642579458|37.397420596541515|이마트|032-858-8120|인천 연수구 센트럴로 232|인천 연수구 송도동 23-3|노브랜드|11:00~22:00|||||노브랜드 인천송도센트럴점|(송도동,더샵센트럴파크1)|||90405
노브랜드|인천송도점|126.64731725470834|37.39740246041723|이마트|032-858-7820|인천 연수구 신송로 165-14|인천 연수구 송도동 21-4|노브랜드|11:00~22:00|||||노브랜드 인천송도점|(송도동,더 파라곤) 1층 제 101~104호|||90405
노브랜드|인천심곡점|126.67734160458663|37.544265817258555|이마트|032-569-6689|인천 서구 서곶로 300|인천 서구 심곡동 280-1|노브랜드|11:00~22:00|||||노브랜드 인천심곡점||||90405
