##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@피쉬앤그릴
피쉬앤그릴|안성대천점|-|-|피쉬앤그릴|031-674-7748||경기도 안성시 대천동 136-3|| |||||피쉬앤그릴 안성대천점|2충|||80215
피쉬앤그릴|일산라페스타점|126.7669394|37.6624592|피쉬앤그릴|031-916-7292|경기도 고양시 일산동구 무궁화로 25-3||| |||||피쉬앤그릴 일산라페스타점|이레빌딩|||80215
피쉬앤그릴|수원경기대점|||피쉬앤그릴|031-245-8935|경기 수원시 장안구 창훈로 66번길 17||| |||||피쉬앤그릴 수원경기대점||||80215
피쉬앤그릴|제주제원점|||피쉬앤그릴|064--742--6090||제주시 연동 273-35|| |||||피쉬앤그릴 제주제원점|제연빌딩2층|||80215
피쉬앤그릴|부산서면본점|129.0612486&|35.1551443&|피쉬앤그릴|051-895-2277|부산광역시 부산진구 중앙대로680번가길 38|||am 12:00   am 5:00|||||피쉬앤그릴 부산서면본점|115호 (부전동)|||80215
피쉬앤그릴|전남화순점|126.9891126|35.0620518|피쉬앤그릴|061-373-6300||전남 화순군 화순읍 만연리 73|| |||||피쉬앤그릴 전남화순점||||80215
피쉬앤그릴|창원상남점|128.5716862|35.2134725|피쉬앤그릴|055-282-3911||경남 창원시 상남동 21-10||PM 5시 ~ AM 4시|||||피쉬앤그릴 창원상남점|1층|||80215
피쉬앤그릴|홍대본점|126.9208296|37.5501139|피쉬앤그릴|02-332-3187||서울시 마포구 서교동 403-1||pm 1:00   am 5:00|||||피쉬앤그릴 홍대본점||||80215
피쉬앤그릴|부산동래점|129.081|35.2057667|피쉬앤그릴|051-556-5843|부산광역시 동래구 명륜로 129||| |||||피쉬앤그릴 부산동래점|가길12 삼목빌딩1층|||80215
피쉬앤그릴|덕천본점|129.0080571|35.2100329|피쉬앤그릴|051-333-3187|부산광역시 북구 덕천1길 46|||매장사정에 따라 시간은 변동될 수 있습니다.|||||피쉬앤그릴 덕천본점||||80215
피쉬앤그릴|광주첨단점|126.8441871|35.2188174|피쉬앤그릴|062-971-8936||광주광역시 광산구 쌍암동 668-1||PM 5시 ~ AM 4시|||||피쉬앤그릴 광주첨단점||||80215
피쉬앤그릴|익산영등점|126.9783427|35.9594445|피쉬앤그릴|063-833-5999||전북 익산시 영등동 843-9||PM 5시 ~ AM 4시|||||피쉬앤그릴 익산영등점||||80215
피쉬앤그릴|동해천곡점|-|-|피쉬앤그릴|033-532-3366|강원 동해시 한섬로 111-7||| |||||피쉬앤그릴 동해천곡점|204호 (천곡동,현질빌딩)|||80215
피쉬앤그릴|포항오천점|129.4129776|35.9761689|피쉬앤그릴|054-291-0882||포항시 남구 오천읍 용덕리 354-7||PM 5시 ~ AM 4시|||||피쉬앤그릴 포항오천점||||80215
피쉬앤그릴|영천시청점|128.9398201|35.9724214|피쉬앤그릴|054-337-3739||경상북도 영천시 문외동 40-17||PM 5시 ~ AM 4시|||||피쉬앤그릴 영천시청점||||80215
피쉬앤그릴|포항용흥점|129.3505643|36.0412751|피쉬앤그릴|054-246-3608||경북 포항시 북구 용흥동 356-9||PM 5시 ~ AM 4시|||||피쉬앤그릴 포항용흥점||||80215
피쉬앤그릴|대구두류점|-|-|피쉬앤그릴|053-651-9797|대구 달서구 야외음악당로 39길 71||| |||||피쉬앤그릴 대구두류점||||80215
피쉬앤그릴|대구평리점|128.5555159|35.8647617|피쉬앤그릴|053-551-9700||대구광역시 서구 평리4동 1408||PM 5시 ~ AM 4시|||||피쉬앤그릴 대구평리점|외 3필지|||80215
피쉬앤그릴|구미옥계점|128.4173282|36.1388684|피쉬앤그릴|054-474-7934||경북 구미시 옥계동 622-9||PM 5시 ~ AM 4시|||||피쉬앤그릴 구미옥계점||||80215
피쉬앤그릴|구미역점|128.332965|36.1299564|피쉬앤그릴|054-454-0023||경북 구미시 원평동 155-6||PM 5시 ~ AM 4시|||||피쉬앤그릴 구미역점||||80215
피쉬앤그릴|부평현대점|-|-|피쉬앤그릴|032-525-7292|인천광역시 부평구 산곡동 경원대로 1262||| |||||피쉬앤그릴 부평현대점||||80215
피쉬앤그릴|천안쌍용점|127.1302004|36.8036271|피쉬앤그릴|041-592-0992||충남 천안시 쌍용동 1084호 1층 ||PM 5시 ~ AM 4시|||||피쉬앤그릴 천안쌍용점||||80215
피쉬앤그릴|울산언양점|129.1126305|35.5652300|피쉬앤그릴|052-254-6107|울산광역시 울주군 언양읍 방천6길 21||| |||||피쉬앤그릴 울산언양점|302호 (동화빌리지)|||80215
피쉬앤그릴|아산테크노밸리점|127.0590097|36.9232294|피쉬앤그릴|041-532-5602||충남 아산시 둔포면 석곡리 1374||PM 5시 ~ AM 4시|||||피쉬앤그릴 아산테크노밸리점|강희프라자 107 108호|||80215
피쉬앤그릴|가경점|127.4426812|36.6165157|피쉬앤그릴|043-237-5075||충북 청주시 흥덕구 가경동 1678외1필지 102호 ||PM 5시 ~ AM 4시|||||피쉬앤그릴 가경점||||80215
피쉬앤그릴|성환점|127.1321989|36.9162895|피쉬앤그릴|041-588-4004||충남 천안시 서북구 성환읍 성환리 372-3||PM 5시 ~ AM 4시|||||피쉬앤그릴 성환점|2층|||80215
피쉬앤그릴|논산내동점|127.0980654|36.190889|피쉬앤그릴|041-734-9255||충남 논산시 내동 277-21||PM 5시 ~ AM 4시|||||피쉬앤그릴 논산내동점||||80215
피쉬앤그릴|삼천포점|-|-|피쉬앤그릴|055-833-0038|경남 사천시 벌리 9길 17||| |||||피쉬앤그릴 삼천포점||||80215
피쉬앤그릴|구미진평점|-|-|피쉬앤그릴|054-465-2299|경북 구미시 인동28길 20||| |||||피쉬앤그릴 구미진평점|1층 101호|||80215
피쉬앤그릴|포천신읍점|127.1951442|37.8913377|피쉬앤그릴|031-532-1900||경기도 포천시 신읍동 86-32||PM 5시 ~ AM 4시|||||피쉬앤그릴 포천신읍점||||80215
피쉬앤그릴|나주동신대점|126.7174963|35.0423003|피쉬앤그릴|061-333-2495||전남 나주시 대호동 1033|| |||||피쉬앤그릴 나주동신대점||||80215
피쉬앤그릴|용인김량장동점|127.2082759|37.2364347|피쉬앤그릴|031-321-0774||경기도 용인시 처인구 김량장동 122-3||PM 5시 ~ AM 4시|||||피쉬앤그릴 용인김량장동점||||80215
피쉬앤그릴|관산점|126.8660642|37.6871166|피쉬앤그릴|031-964-4529||경기도 고양시 덕양구 관산동 188-9||PM 5시 ~ AM 4시|||||피쉬앤그릴 관산점||||80215
피쉬앤그릴|이수역점|126.9802711|37.4863580|피쉬앤그릴|02-532-3315||서울시 동작구 사당동 138-3||매장사정에 따라 시간은 변동될 수 있습니다.|||||피쉬앤그릴 이수역점||||80215
피쉬앤그릴|인천가좌점|126.6814166|37.4944947|피쉬앤그릴|032-577-5454||인천광역시 서구 가좌3동 122-4||PM 5시 ~ AM 4시|||||피쉬앤그릴 인천가좌점|1층|||80215
피쉬앤그릴|대전월평점|127.3632367|36.3563932|피쉬앤그릴|042-484-7901||대전 서구 월평동 514|||||||피쉬앤그릴 대전월평점||||80215
피쉬앤그릴|동묘역점|127.0139938|37.5723125|피쉬앤그릴|02-743-8003||서울시 종로구 창신동 330-2||PM 5시 ~ AM 4시|||||피쉬앤그릴 동묘역점||||80215
피쉬앤그릴|당산점|126.899503|37.5353397|피쉬앤그릴|02-3667-1674||서울시 영등포구 당산동 6가 339-4||PM 5시 ~ AM 4시|||||피쉬앤그릴 당산점|2층|||80215
피쉬앤그릴|군산수송점|126.7176091|35.9650988|피쉬앤그릴|063-463-7982||전북 군산시 수송동 843-3|||||||피쉬앤그릴 군산수송점||||80215
피쉬앤그릴|연신내점|126.9191444|37.6217722|피쉬앤그릴|02-387-4944||서울시 은평구 갈현동 394-15||PM 5시 ~ AM 4시|||||피쉬앤그릴 연신내점|1층|||80215
피쉬앤그릴|낙성대점|126.9596428|37.4776992|피쉬앤그릴|02-877-2482||관악구 낙성대동 1628-1||PM 5시 ~ AM 4시|||||피쉬앤그릴 낙성대점||||80215
피쉬앤그릴|경성대본점|129.1024539|35.1378056|피쉬앤그릴|051-611-3187|부산광역시 남구 용소로7번길 45|||PM 5시 ~ AM 3시|||||피쉬앤그릴 경성대본점|1층|||80215
피쉬앤그릴|광명철산본점|126.8692977|37.4756896|피쉬앤그릴|02-2685-0020||경기도 광명시 철산동 397|||||||피쉬앤그릴 광명철산본점|1층|||80215
피쉬앤그릴|피쉬앤그릴&치르치르/부평역점|126.7251900|37.4917712|피쉬앤그릴|032-525-7292|인천 부평구 경원대로 1403번길 6||| |||||피쉬앤그릴 피쉬앤그릴&치르치르/부평역점||||80215
피쉬앤그릴|거제옥포점|128.6836297|34.896784|피쉬앤그릴|055-687-2324|경남 거제시 옥포로 6길 44||| |||||피쉬앤그릴 거제옥포점|(옥포동) 3호|||80215
피쉬앤그릴|광주쌍촌점|126.863716|35.1601806|피쉬앤그릴|062-371-2003||전남 광주시 서구 쌍촌동 1347-11|| |||||피쉬앤그릴 광주쌍촌점||||80215
피쉬앤그릴|충남예산점|126.8359710|36.6941862|피쉬앤그릴|041-335-7172|충남 예산군 예산읍 벚꽃로 155번길 5||| |||||피쉬앤그릴 충남예산점||||80215
피쉬앤그릴|사당사거리점|126.9824938|37.4770029|피쉬앤그릴|02-588-4048||서울 서초구 방배동 445-4|| |||||피쉬앤그릴 사당사거리점|5층|||80215
피쉬앤그릴|안양1번가점|126.9231241|37.3996397|피쉬앤그릴|031-465-7222|경기도 안양시 만안구 장내로 149번길 32||| |||||피쉬앤그릴 안양1번가점||||80215
피쉬앤그릴|일산탄현점|126.7624353|37.6894405|피쉬앤그릴|031-911-7275|경기도 고양시 일산서구 산현로 7||| |||||피쉬앤그릴 일산탄현점|풍성프라자 111호 (탄현동1577-1)|||80215
피쉬앤그릴|건대점|127.0699171|37.54071|피쉬앤그릴|02-462-8413||서울시 광진구 화양동 7-1|| |||||피쉬앤그릴 건대점||||80215
