##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@프로스펙스
프로스펙스|당진점|126.62899787254894|36.89346559109348|프로스펙스|041-355-4543|충청남도 당진시 당진중앙1로 71|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 당진점|(읍내동)|||91002
프로스펙스|영통롯데쇼핑점|127.0716622258152|37.25274314639078|프로스펙스|031-204-1335|경기도 수원시 영통구 봉영로 1579|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 영통롯데쇼핑점|(영통동) 롯데쇼핑 영통점|||91002
프로스펙스|고양HYS점|126.75574794979383|37.69300136825044|프로스펙스|031-921-7477|경기도 고양시 일산서구 탄중로 101|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 고양HYS점|13 (덕이동) A동|||91002
프로스펙스|노원세이브존점|127.06891591111443|37.636623764276464|프로스펙스|02-977-0198|서울특별시 노원구 한글비석로 57|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 노원세이브존점|(하계동,1층)|||91002
프로스펙스|마산롯데마트점|128.56073513831103|35.18132420738734|프로스펙스|055-222-2462|경남 창원시 마산합포구 신마산 시장길 33|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 마산롯데마트점|롯데마트 1층|||91002
프로스펙스|대전모다아울렛점|127.31960722489563|36.312748245992594|프로스펙스|042-545-8535|대전광역시 유성구 대정로 5|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 대전모다아울렛점|모다아울렛 2층 (대정동)|||91002
프로스펙스|강릉대리점|128.89664602914573|37.7547740432325|프로스펙스|033-643-7400|강원도 강릉시 경강로 2100|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 강릉대리점|(임당동,신영상가내)|||91002
프로스펙스|T이천이마트점|127.45911906602487|37.29398179761755|프로스펙스|031-637-3311|경기도 이천시 이섭대천로 1440-50|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T이천이마트점|(증포동)|||91002
프로스펙스|T금천홈플러스점|126.89688726043005|37.468663675397984|프로스펙스|010-8993-9377|서울특별시 금천구 시흥대로 391|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T금천홈플러스점||||91002
프로스펙스|분당2001점|127.10746800566194|37.34908367706734|프로스펙스|031-719-4799|경기도 성남시 분당구 미금일로 154번길 20|||10:00 ~20:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 분당2001점|(구미동)|||91002
프로스펙스|용인점|127.2078791744485|37.235750858734676|프로스펙스|031-335-2618|경기도 용인시 처인구 금령로 105|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 용인점|(김량장동)|||91002
프로스펙스|오산이마트점|127.07264136657409|37.140658859662295|프로스펙스|031-372-2384|경기도 오산시 경기대로 181|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 오산이마트점|(원동) 이마트 오산점|||91002
프로스펙스|I.S스포츠HYS(상설)|126.97962099643334|35.95885994927706|프로스펙스|063-835-7907|전라북도 익산시 무왕로 1105|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 I.S스포츠HYS(상설)|(영등동)|||91002
프로스펙스|연제이마트점|129.08677670830278|35.17268746100112|프로스펙스|051-853-7037|부산 연제구 연수로 89연산동 , 신세계연제점E마트 |||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 연제이마트점||||91002
프로스펙스|사상이마트상설점|128.97888867242295|35.16423617797593|프로스펙스|070-4242-8369|부산광역시 사상구 광장로 17|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 사상이마트상설점|(괘법동)괘법동,이마트|||91002
프로스펙스|전주송천HYS(상설)|127.11621453350665|35.86926841116956|프로스펙스|063-251-8879|전라북도 전주시 덕진구 동부대로 1193|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 전주송천HYS(상설)|101|||91002
프로스펙스|금천홈플러스점|126.89688726043005|37.468663675397984|프로스펙스|02-896-9377|서울특별시 금천구 시흥대로 391|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 금천홈플러스점||||91002
프로스펙스|강진점|126.77043836062047|34.64019626260402|프로스펙스|061-434-1551|전남 강진군 강진읍 중앙로 128-1|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 강진점||||91002
프로스펙스|포항죽도HYS(상설)|129.36519730655766|36.036128428067784|프로스펙스|0542466464|경북 포항시 북구 중앙로 260|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 포항죽도HYS(상설)||||91002
프로스펙스|사상롯데마트점|128.96835760620186|35.12759997629883|프로스펙스|051-326-4939|부산광역시 사상구 낙동대로 733|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 사상롯데마트점|롯데마트 3층 (엄궁동)|||91002
프로스펙스|포항죽도HYS점|129.36519730655766|36.036128428067784|프로스펙스|0542466464|경북 포항시 북구 중앙로 260|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 포항죽도HYS점||||91002
프로스펙스|T월계이마트점|127.06185665109852|37.627340314855516|프로스펙스|02-948-0022||서울 노원구 월계동 333-1||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T월계이마트점|이마트 2층|||91002
프로스펙스|전주세이브존점|127.14469821344709|35.82556262336305|프로스펙스|063-231-6111|전라북도 전주시 완산구 팔달로 262-6|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 전주세이브존점|(서노송동,세이브존)|||91002
프로스펙스|천안쌍용점|127.13150435017309|36.80269730220064|프로스펙스|041-571-0575|충청남도 천안시 서북구 쌍용대로 57|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 천안쌍용점|(쌍용동)|||91002
프로스펙스|T동아수성(백)|128.64045790712285|35.82105433714047|프로스펙스|053-783-6228|대구광역시 수성구 지범로 191|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T동아수성(백)|(범물동) 동아백화점수성점5층|||91002
프로스펙스|T노원세이브존점|127.06891591111443|37.636623764276464|프로스펙스|02-977-0198|서울특별시 노원구 한글비석로 57|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T노원세이브존점|(하계동,1층)|||91002
프로스펙스|동아쇼핑(백)|128.59189179236287|35.8661700950309|프로스펙스|053-255-7726|대구광역시 중구 달구벌대로 2085|||10:00 ~20:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 동아쇼핑(백)|(덕산동) 동아쇼핑5층|||91002
프로스펙스|시화이마트점|126.7363398470381|37.3462725492949|프로스펙스|031-497-5082|경기도 시흥시 정왕대로 210|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 시화이마트점|(정왕동) 이마트 시화점|||91002
프로스펙스|평촌뉴코아점|126.95122178518598|37.389210885156025|프로스펙스|031-388-0211|경기도 안양시 동안구 동안로 119|||10:00 ~20:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 평촌뉴코아점|(호계동)？뉴코아아울렛 평촌점|||91002
프로스펙스|신포점|126.62456172705282|37.47098464912372|프로스펙스|032-763-4141|인천광역시 중구 제물량로 166번길 38-1|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 신포점||||91002
프로스펙스|롯데청량리점|127.04699203318967|37.58097861589464|프로스펙스|02-3707-1626|서울특별시 동대문구 왕산로 214|||10:00 ~20:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 롯데청량리점|(전농동)|||91002
프로스펙스|안강점|129.22522808572378|35.991357742103695|프로스펙스|054-761-8383|경상북도 경주시 안강읍 비화동길 8-2|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 안강점||||91002
프로스펙스|화명롯데마트점|129.0104128780597|35.23274266570923|프로스펙스|010-8450-0470|부산광역시 북구 화명대로 47|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 화명롯데마트점|(화명동) 롯데마트2층|||91002
프로스펙스|하남이마트점|127.20536139463033|37.55275237072568|프로스펙스|031-791-2471|경기도 하남시 덕풍서로 70이마트 하남점 |||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 하남이마트점||||91002
프로스펙스|부안점|126.73702670487951|35.72605712129636|프로스펙스|063-584-5009|전라북도 부안군 부안읍 석정로 220|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 부안점||||91002
프로스펙스|롯데청주상설점|127.42146444302361|36.64466650415451|프로스펙스|043-717-2950|충청북도 청주시 흥덕구 2순환로 1004|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 롯데청주상설점|롯데아울렛 청주점 3층 (비하동)|||91002
프로스펙스|괴정뉴코아점|128.99405602362384|35.09897639495301|프로스펙스|051-209-5277|부산 사하구 사하로 190|||10:00 ~20:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 괴정뉴코아점|(뉴코아아울렛괴정점5F)|||91002
프로스펙스|롯데부산점|129.05641460694002|35.15679136281396|프로스펙스|051-810-4577|부산시 부산진구 가야대로 772|||10:00 ~20:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 롯데부산점|(부전동) 롯데백화점|||91002
프로스펙스|태백대리점|128.9921873807171|37.172435929188644|프로스펙스|033-552-3106|강원도 태백시 황지로 153|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 태백대리점|(황지동)|||91002
프로스펙스|남해점|127.89382711328574|34.83950827486756|프로스펙스|055-862-4455|경남 남해군 남해읍 화전로 93|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 남해점||||91002
프로스펙스|T죽전이마트점|127.10997504411759|37.325333811672635|프로스펙스|031-898-0096|경기도 용인시 수지구 포은대로 552|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T죽전이마트점||||91002
프로스펙스|T월배이마트점|128.52365629286126|35.817185071486165|프로스펙스|053-631-0600|대구광역시 달서구 진천로 92|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T월배이마트점|이마트월배점 (대천동)|||91002
프로스펙스|온양대리점|127.0030560587807|36.781864120377726|프로스펙스|041-546-3002|충청남도 아산시 온천대로 211-3|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 온양대리점||||91002
프로스펙스|T성수이마트점|127.05349274528325|37.53993003985702|프로스펙스|02-465-3763|서울특별시 성동구 뚝섬로 379|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T성수이마트점|(성수동2가) 이마트 성수점|||91002
프로스펙스|T왕십리이마트점|127.03804854311981|37.56368273317647|프로스펙스|02-2200-1133||서울 성동구 행당동 168-1||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T왕십리이마트점|이마트 왕십리점|||91002
프로스펙스|양주VPlusHYS점|127.05079856531597|37.83071636627502|프로스펙스|031-894-2645|경기 양주시 평화로1597번길 41|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 양주VPlusHYS점|(회정동,1층)|||91002
프로스펙스|진주모다아울렛점|128.0984816714841|35.13229980406691|프로스펙스|055-923-1047||경상남도 진주시 정촌면 예하리 1276-1||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 진주모다아울렛점||||91002
프로스펙스|T은평이마트점|126.92051313803756|37.60082627920922|프로스펙스|02-388-6794|서울 은평구 은평로 111|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T은평이마트점|(응암동) 이마트은평점4층|||91002
프로스펙스|[폐점]특판부산점|129.13232036507523|35.173274526194525|프로스펙스|051-746-9724|부산광역시 해운대구 해운대로 309|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 [폐점]특판부산점||||91002
프로스펙스|롯데동부산직영점|129.21230348962663|35.19248977068658|프로스펙스|051-901-2640|부산 기장군 기장읍 기장해안로 147|||10:00 ~20:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 롯데동부산직영점|롯데아울렛 동부산점 2층|||91002
프로스펙스|롯데동부산상설점|129.21230348962663|35.19248977068658|프로스펙스|051-901-2640|부산 기장군 기장읍 기장해안로 147|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 롯데동부산상설점|롯데아울렛 동부산점 2층|||91002
프로스펙스|롯데구리직영점|127.14054506696385|37.61186234216184|프로스펙스|031-8034-2513|경기도 구리시 동구릉로136번길 47|||10:00 ~20:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 롯데구리직영점|(인창동) 롯데아울렛 5층|||91002
프로스펙스|롯데구리상설점|127.14054506696385|37.61186234216184|프로스펙스|031-8034-2513|경기도 구리시 동구릉로136번길 47|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 롯데구리상설점|(인창동) 롯데아울렛 5층|||91002
프로스펙스|T연수이마트점|126.68111910703793|37.40422003974647|프로스펙스|032-817-6197|인천광역시 연수구 경원대로 184|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T연수이마트점|(동춘동) 이마트 연수점 지하|||91002
프로스펙스|AK원주점|127.92764396097984|37.345679138917184|프로스펙스|033-811-5778|강원도 원주시 봉화로 1|||10:00 ~20:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 AK원주점|(단계동)|||91002
프로스펙스|T춘천이마트점|127.71833906319267|37.863813754303514|프로스펙스||강원도 춘천시 경춘로 2353이마트 춘천점 |||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T춘천이마트점||||91002
프로스펙스|신양구점|127.98912796661108|38.106829903362474|프로스펙스|033-481-8877|강원도 양구군 양주읍 중앙길 14|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 신양구점||||91002
프로스펙스|문정HYS점|127.12540639447978|37.491333119998|프로스펙스|02-448-9189|서울특별시 송파구 동남로 133|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 문정HYS점||||91002
프로스펙스|T만촌이마트점|128.6371468565657|35.87120649890262|프로스펙스|053-746-3335|대구광역시 수성구 동원로 136|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T만촌이마트점||||91002
프로스펙스|양산점|129.0347179080487|35.343444571119214|프로스펙스|055-366-6787|경상남도 양산시 삼일로 68|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 양산점|(중부동)|||91002
프로스펙스|롯데광복점|129.03610302840818|35.09799613168525|프로스펙스|051-678-3767|부산광역시 중구 중앙대로 2|||10:00 ~20:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 롯데광복점|(중앙동7가)|||91002
프로스펙스|영덕대리점|129.3685237817344|36.41102672625173|프로스펙스|054-732-1192|경북 영덕군 영덕읍 중앙길 105|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 영덕대리점||||91002
프로스펙스|안동점|128.73086343023832|36.56597702684352|프로스펙스|054-858-6600|경북 안동시 서동문로 174-4|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 안동점|(삼산동)|||91002
프로스펙스|가평점|127.51394761444519|37.82974292529797|프로스펙스|031-582-4346|경기도 가평군 가평읍 가화로 112|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 가평점||||91002
프로스펙스|T안산고잔NC점|126.83101581132867|37.31346072505183|프로스펙스|031-436-4308|경기도 안산시 단원구 광덕대로 194|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T안산고잔NC점|안산NC 4층|||91002
프로스펙스|롯데광명상설점|126.8827809711012|37.42430983258637|프로스펙스|02-6226-2387|경기 광명시 일직로 17|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 롯데광명상설점|(롯데 프리미엄 아울렛 광명점) 3층|||91002
프로스펙스|롯데광명직영점|126.8827809711012|37.42430983258637|프로스펙스|02-6226-2387|경기 광명시 일직로 17|||10:00 ~20:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 롯데광명직영점|(롯데 프리미엄 아울렛 광명점) 3층|||91002
프로스펙스|봉천동점|126.95414152038201|37.48255008744802|프로스펙스|02-882-3024|서울특별시 관악구 관악로 200|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 봉천동점|(봉천동)|||91002
프로스펙스|AK구로점|126.88277403171674|37.50115888382456|프로스펙스|02-859-9975|서울 구로구 구로중앙로 152|||10:00 ~20:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 AK구로점|(구로동) 애경백화점 2층|||91002
프로스펙스|천안HYS점|127.14694600900724|36.87789272846881|프로스펙스|041-581-8688|충남 천안시 서북구 직산읍 삼은1길 10-8직산패션아울렛내 |||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 천안HYS점||||91002
프로스펙스|남천메가마트점|129.11099347620336|35.1372560935031|프로스펙스|051-628-7007|부산 수영구 황령대로 521|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 남천메가마트점|(남천동 메가마트 내)|||91002
프로스펙스|스타필드고양직영점|126.8982305|37.6460415|프로스펙스|031-5173-2069|경기도 고양시 덕양구 고양대로 1972-6|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 스타필드고양직영점|2층 2256호 (동산동)|||91002
프로스펙스|신대방점|||프로스펙스|02-815-3306||서울시 동작구 대방동대방동 336-5||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 신대방점||||91002
프로스펙스|T진주도동점|128.1171062|35.1909227|프로스펙스|0557534437||경남 진주시하대동 327-19||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T진주도동점||||91002
프로스펙스|성서이마트점|128.5101713|35.8533194|프로스펙스|053-593-3623|대구광역시 달서구 이곡동로 24|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 성서이마트점|2층 (이곡동,이마트 성서점)|||91002
프로스펙스|T성서이마트점|128.5101713|35.8533194|프로스펙스|053-593-3623|대구광역시 달서구 이곡동로 24|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T성서이마트점|2층 (이곡동,이마트 성서점)|||91002
프로스펙스|제주이마트점|126.5211326|33.5180162|프로스펙스|0647225929|제주특별자치도 제주시탑동로 38|||10:00 ~20:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 제주이마트점|2층|||91002
프로스펙스|충주이마트점|127.9237823|36.9721473|프로스펙스|0438468787|충청북도 충주시중원대로 3420|||10:00 ~20:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 충주이마트점|3층|||91002
프로스펙스|고흥점|127.1359792|34.5288208|프로스펙스|0618421993|전라남도 고흥군도양읍 비봉로 136|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 고흥점||||91002
프로스펙스|성남직영상설점|127.1330113|37.4415531|프로스펙스|031-753-5566|경기도 성남시 수정구수정로 115|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 성남직영상설점|(태평동)|||91002
프로스펙스|성남직영점|127.1330113|37.4415531|프로스펙스|031-753-5566|경기도 성남시 수정구수정로 115|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 성남직영점|(태평동)|||91002
프로스펙스|구리남양주모다직영점|127.1159809|37.6330035|프로스펙스|031-514-8554||경기도 구리시 갈매동 268-33층 프로스펙스 ||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 구리남양주모다직영점||||91002
프로스펙스|구리남양주모다직영상설점|127.1159809|37.6330035|프로스펙스|031-514-8554||경기도 구리시 갈매동 268-33층 프로스펙스 ||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 구리남양주모다직영상설점||||91002
프로스펙스|분당이마트점|127.1197558|37.3587979|프로스펙스|0317155560|경기도 성남시 분당구불정로 134|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 분당이마트점|이마트 분당점 2층|||91002
프로스펙스|진장롯데마트점|129.3590198|35.5760038|프로스펙스|01071689097|울산광역시 북구진장유통로 64|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 진장롯데마트점|2층|||91002
프로스펙스|T분당이마트(행사)|127.1197558|37.3587979|프로스펙스|01044175550|경기도 성남시 분당구불정로 134|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T분당이마트(행사)|이마트 분당점 2층|||91002
프로스펙스|T일산뉴코아(행사)|126.7768911|37.6545862|프로스펙스|01083636734|경기도 고양시 일산동구 중앙로 1206지하2층 프로스펙스 (마두동 , 뉴코아백화점일산점) |||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T일산뉴코아(행사)||||91002
프로스펙스|일산뉴코아점|126.7768911|37.6545862|프로스펙스|0319040563|경기도 고양시 일산동구 중앙로 1206|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 일산뉴코아점|지하2층프로스펙스 (마두동,뉴코아백화점일산점)|||91002
프로스펙스|동수원뉴코아점|127.0342944|37.2663136|프로스펙스|031-239-8364|경기도 수원시 팔달구 인계로 154|||10:00 ~20:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 동수원뉴코아점|5층 (인계동,동수원뉴코아아울렛)|||91002
프로스펙스|대전터미널이마트점|127.4367336|36.350286|프로스펙스|0426248373|대전광역시 동구 동서대로 1689|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 대전터미널이마트점|4층 (용전동)|||91002
프로스펙스|아트몰장안점|127.0724007|37.5719232|프로스펙스|0222444753|서울시 동대문구 답십리로 288|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 아트몰장안점|2층|||91002
프로스펙스|T아트몰장안점|127.0724007|37.5719232|프로스펙스|010-5206-1524|서울시 동대문구 답십리로 288|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T아트몰장안점|2층 (장안동,아트몰링)|||91002
프로스펙스|T제주이마트점|126.5211326|33.5180162|프로스펙스|01039015131|제주특별자치도 제주시 탑동로 38제주이마트 2층 |||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T제주이마트점||||91002
프로스펙스|T여천롯데마트점|127.651486|34.7768459|프로스펙스|01036470278|전라남도 여수시무선로 187|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T여천롯데마트점|롯데마트|||91002
프로스펙스|T충주이마트점|127.9237823|36.9721473|프로스펙스|01043530856|충청북도 충주시중원대로 3420|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T충주이마트점|충주이마트 3층|||91002
프로스펙스|T동광주홈플러스점|126.9304185|35.1793353|프로스펙스|01054200465|광주광역시 북구 동문대로 200홈플러스 2층 (두암동) |||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T동광주홈플러스점||||91002
프로스펙스|노원/직영상설점(분점)|127.0613317|37.6532511|프로스펙스|01026594964|서울특별시 노원구 동일로 1396|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 노원/직영상설점(분점)|101호 (상계동,1층)|||91002
프로스펙스|노원/직영점(분점)|127.0613317|37.6532511|프로스펙스|01026594964|서울특별시 노원구 동일로 1396|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 노원/직영점(분점)|101호 (상계동,1층)|||91002
프로스펙스|순천모다직영상설점|127.5444785|34.926022|프로스펙스|061-902-8025||전라남도 순천시 해룡면 남가리 43-21층 모다아울렛 순천점 ||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 순천모다직영상설점||||91002
프로스펙스|곤지암모다직영상설점|127.3126414|37.3633671|프로스펙스|031-797-3908|경기도 광주시 초월읍 경충대로 9073층 모다아울렛곤지암점 |||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 곤지암모다직영상설점||||91002
프로스펙스|T신시흥홈플러스점|126.9008036|37.4519014|프로스펙스|01089939377||서울 금천구 시흥1동 992-47홈프러스 1층 ||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T신시흥홈플러스점||||91002
프로스펙스|T목동이마트점|126.8703965|37.5260016|프로스펙스|01089128570||서울시 양천구 목동 962이마트 목동점 지하1층 ||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T목동이마트점||||91002
프로스펙스|T동래홈플러스점|129.0856129|35.2212588|프로스펙스|01055158223|부산광역시 동래구 중앙대로 1523홈플러스지하2F (온천동) |||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T동래홈플러스점||||91002
프로스펙스|T상암홈플러스점|126.8972733|37.5682884|프로스펙스|01090458570||서울 마포구 성산동 515월드컵홈플러스 2층 ||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T상암홈플러스점||||91002
프로스펙스|T화명롯데마트점|129.0130013|35.2351824|프로스펙스|01084500470|부산광역시 북구 화명대로 47롯데마트 2층 (화명동) |||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T화명롯데마트점||||91002
프로스펙스|대전세이브존직영점|127.3964569|36.3551614|프로스펙스|0424846586|대전 광역시 서구둔산로 201|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 대전세이브존직영점|(둔산동)|||91002
프로스펙스|덕천직영상설점|129.0064132|35.2106523|프로스펙스|010-2088-7897|부산 광역시 북구만덕대로 11-1|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 덕천직영상설점|(덕천동)|||91002
프로스펙스|대전세이브존직영상설점|127.3964569|36.3551614|프로스펙스|0424846586|대전 광역시 서구둔산로 201|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 대전세이브존직영상설점|(둔산동)|||91002
프로스펙스|덕천직영점|129.0064132|35.2106523|프로스펙스|0519119192|부산광역시 북구만덕대로 11-1|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 덕천직영점|(덕천동)|||91002
프로스펙스|삼패아울렛직영점|127.1925832|37.5946505|프로스펙스|031-577-9875|경기도 남양주시 고산로 237|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 삼패아울렛직영점|(삼패동)|||91002
프로스펙스|삼패아울렛직영정상점|127.1925832|37.5946505|프로스펙스|031-577-9875|경기도 남양주시 고산로 237|||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 삼패아울렛직영정상점|(삼패동)|||91002
프로스펙스|구미롯데마트점|128.363098|36.120755|프로스펙스|070-4388-5622|경북 구미시 구미대로 22길 112층 (신평동) |||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 구미롯데마트점||||91002
프로스펙스|T구미롯데마트점|128.3653736|36.1137734|프로스펙스|070-4388-5622|경북 구미시 구미대로 22길 112층 (신평동) |||10:00 ~21:00 (연중 무휴, 명절 당일 제외)|||||프로스펙스 T구미롯데마트점||||91002
