##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@도미노피자
도미노피자|동탄점|127.065613|37.207186|도미노피자|031-8003-3327|경기도 화성시 동탄지성로 84|경기 화성시 반송동 42-8||11:30~22:00|||||도미노피자 동탄점|101~102호 (반송동,PARKPLAZA);파크프라자 101,102호|||80505
도미노피자|마두점|126.7867|37.660783|도미노피자|031-907-3087|경기도 고양시 일산동구 일산로 280|경기 고양시 일산동구 마두동 908-3||11:30~22:00|||||도미노피자 마두점|1층 (마두동,수색상가);1,2,4,5호|||80505
도미노피자|원당점|126.836954|37.654594|도미노피자|031-963-3083|경기도 고양시 덕양구 고양대로 1375|경기 고양시 덕양구 성사동 703-5||11:00~22:00|||||도미노피자 원당점|(성사동)|||80505
도미노피자|일산백석점|126.784313|37.653804|도미노피자|031-903-6703|경기도 고양시 일산동구 강송로 170|경기 고양시 일산동구 마두동 781||11:30~22:00|||||도미노피자 일산백석점|105~6호 (마두동,현대프라자);현대프라자 105~6호|||80505
도미노피자|장항점|126.769121|37.655978|도미노피자|031-901-3812|경기도 고양시 일산동구 호수로 606|경기 고양시 일산동구 장항동 866||11:30~22:00|||||도미노피자 장항점|B동 106~107호 (장항동,코오롱레이크폴리스I);코오롱 메이크폴리스 B동 106호|||80505
도미노피자|중산탄현점|126.775349|37.683464|도미노피자|031-923-5200|경기도 고양시 일산서구 일중로 46|경기 고양시 일산서구 일산동 1681-1||11:00~22:00|||||도미노피자 중산탄현점|(일산동)|||80505
도미노피자|행신점|126.832915|37.615621|도미노피자|031-970-3082|경기도 고양시 덕양구 충경로 29|경기 고양시 덕양구 행신2동 719-12||11:00~22:00|||||도미노피자 행신점|1층 (행신동)|||80505
도미노피자|화정점|126.833613|37.637988|도미노피자|031-964-0520|경기도 고양시 덕양구 은빛로 53|경기 고양시 덕양구 화정동 908||11:00~22:00|||||도미노피자 화정점|(화정동)|||80505
도미노피자|후곡점|126.770623|37.676099|도미노피자|031-917-6000|경기도 고양시 일산서구 일산로 511|경기 고양시 일산서구 일산3동 1088-5||11:30~22:00|||||도미노피자 후곡점|1층 (일산동,태성프라자);태성빌딩 1층|||80505
도미노피자|과천점|126.990540|37.4289360|도미노피자|02-504-2070|경기도 과천시 새술막길 14|경기 과천시 중앙동 40-2||11:30~22:00|||||도미노피자 과천점|1층 (중앙동,과천농협);1층|||80505
도미노피자|광명일직점|126.884802|37.421845|도미노피자|02-6672-0787|경기도 광명시 일직로 28|경기도 광명시 일직동 509-2||11:00~22:00|||||도미노피자 광명일직점|광명트리플타워 122호;트리플타워 1층 (도미노피자 광명일직점)|||80505
도미노피자|광명점|126.875774|37.466747|도미노피자|02-891-3131|경기도 광명시 하안로 361|경기 광명시 하안동 681-4||11:00~22:00|||||도미노피자 광명점|한마음문화센터 (하안동);한마음문화센터|||80505
도미노피자|철산점|126.864096|37.479537|도미노피자|02-2684-5122|경기도 광명시 시청로 32|경기 광명시 철산동 225-1||11:30~22:00|||||도미노피자 철산점|(철산동);1층|||80505
도미노피자|경기광주점|127.256487|37.404|도미노피자|031-768-3082|경기도 광주시 역동로 47|경기 광주시 역동 58-5||11:00~22:00|||||도미노피자 경기광주점|(역동,대복빌딩)|||80505
도미노피자|곤지암점|127.324843|37.356362|도미노피자|031-798-3013|경기도 광주시 곤지암읍 경충대로 772|경기 광주시 실촌읍 삼리 140-5||11:00~22:00|||||도미노피자 곤지암점|(삼리,다모아빌딩)|||80505
도미노피자|오포점|127.179129|37.343712|도미노피자|031-797-1082|경기도 광주시 오포읍 오포로 116|경기 광주시 오포읍 능평리 152-5||11:00~22:00|||||도미노피자 오포점|106~107호 (능평리,한산빌딩);한산빌딩 106,107호|||80505
도미노피자|구리인창점|127.13406|37.607156|도미노피자|031-552-3081|경기도 구리시 동구릉로 79|경기 구리시 인창동 527-22||11:00~22:00|||||도미노피자 구리인창점|(인창동)|||80505
도미노피자|구리점|127.149848|37.594317|도미노피자|031-553-5253|경기도 구리시 벌말로 185|경기 구리시 수택동 888||11:00~22:00|||||도미노피자 구리점|상가 110~111호 (수택동,구리태영데시앙아파트);태영 데시앙APT 상가 110~111호|||80505
도미노피자|군포점|126.940586|37.350245|도미노피자|031-457-3331|경기도 군포시 금당로 23|경기 군포시 당동 952-5||11:30~22:00|||||도미노피자 군포점|(당동)|||80505
도미노피자|산본점|126.926237|37.367284|도미노피자|031-391-3083|경기도 군포시 산본로431번안길 3-7|경기 군포시 산본동 1104-2||11:00~22:00|||||도미노피자 산본점|(산본동)|||80505
도미노피자|고촌점|126.774808|37.602764|도미노피자|031-987-3082|경기도 김포시 고촌읍 은행영사정로 41|경기 김포시 고촌읍 신곡리 1153||11:00~22:00|||||도미노피자 고촌점|(신곡리)|||80505
도미노피자|김포구래점|126.627232|37.640884|도미노피자|031-996-3025|경기도 김포시 김포한강9로12번길 97-10|경기 김포시 구래동 6889-4||11:00~22:00|||||도미노피자 김포구래점||||80505
도미노피자|김포사우점|126.713232|37.621663|도미노피자|031-985-3082|경기도 김포시 돌문로 95|경기 김포시 사우동 204-10||11:00~22:00|||||도미노피자 김포사우점|1층 104호 (사우동);1층 104호|||80505
도미노피자|김포장기점|126.672449|37.642576|도미노피자|031-985-3081|경기도 김포시 김포한강1로78번길 62-15|경기 김포시 장기동 1537||11:00~22:00|||||도미노피자 김포장기점|(장기동)|||80505
도미노피자|김포통진점|126.602458|37.6886720|도미노피자|031-985-3092|경기도 김포시 통진읍 조강로 24|경기 김포시 통진읍 서암리 716-5||11:00~22:00|||||도미노피자 김포통진점|(서암리)|||80505
도미노피자|남양주점|127.185624|37.710171|도미노피자|031-571-3082|경기도 남양주시 진접읍 진건오남로 998|경기 남양주시 진접읍 연평리 111-1||11:00~22:00|||||도미노피자 남양주점|(연평리)|||80505
도미노피자|덕소점|127.216779|37.588406|도미노피자|031-577-3088|경기도 남양주시 와부읍 수레로 49|경기 남양주시 와부읍 덕소리 196-25||11:00~22:00|||||도미노피자 덕소점|104~105호 (덕소리,마이다스빌딩);104호|||80505
도미노피자|마석점|127.306215|37.651181|도미노피자|031-595-3082|경기도 남양주시 화도읍 마석중앙로28번길 40-1|경기 남양주시 화도읍 창현리 487-2||11:00~22:00|||||도미노피자 마석점|(창현리)|||80505
도미노피자|별내점|127.129748|37.656116|도미노피자|031-528-8230|경기 남양주시 송산로 153|경기 남양주시 별내동 968||11:00~22:00|||||도미노피자 별내점|오토스퀘어 빌딩|||80505
도미노피자|호평평내점|127.239198|37.651086|도미노피자|031-594-3082|경기도 남양주시 경춘로 1324|경기 남양주시 평내동 121-10||11:00~22:00|||||도미노피자 호평평내점||||80505
도미노피자|동두천점|127.054685|37.899013|도미노피자|031-866-3082|경기도 동두천시 삼육사로 945|경기 동두천시 생연동 713-1||11:00~22:00|||||도미노피자 동두천점|(생연동)|||80505
도미노피자|고강원종점|126.815907|37.524454|도미노피자|032-676-3082|경기도 부천시 오정구 역곡로 448|경기 부천시 오정구 고강본동 345-19||11:00~22:00|||||도미노피자 고강원종점|(고강동)|||80505
도미노피자|부천심곡점|126.775489|37.48407|도미노피자|032-665-3081|경기도 부천시 소사구 경인로 181|경기 부천시 소사구 심곡본동 527-12||11:30~22:00|||||도미노피자 부천심곡점|(심곡본동)|||80505
도미노피자|부천약대점|126.773322|37.510596|도미노피자|032-673-3082|경기도 부천시 원미구 도약로 213|경기 부천시 원미구 약대동 169-86||11:00~22:00|||||도미노피자 부천약대점|1층 (약대동)|||80505
도미노피자|부천옥길점|126.816940|37.471701|도미노피자|02-6406-3085|경기도 부천시 양지로 125|경기 부천시 소사구 범박동 59-2||11:00~22:00|||||도미노피자 부천옥길점|예품빌딩 1층|||80505
도미노피자|부천점|126.759948|37.490926|도미노피자|032-323-1511|경기도 부천시 원미구 상일로 157|경기 부천시 원미구 상동 429-8||11:30~22:00|||||도미노피자 부천점|(상동)|||80505
도미노피자|상동점|126.743791|37.491981|도미노피자|032-326-0702|경기도 부천시 원미구 상이로39번길 7-7|경기 부천시 원미구 상동 601-2||11:00~22:00|||||도미노피자 상동점|(상동)|||80505
도미노피자|소사역곡점|126.791912|37.484417|도미노피자|032-342-3082|경기도 부천시 원미구 부일로 566|경기 부천시 원미구 소사동 46-8||11:00~22:00|||||도미노피자 소사역곡점|(소사동)|||80505
도미노피자|중동점|126.781604|37.502287|도미노피자|032-668-3082|경기도 부천시 원미구 길주로 352|경기 부천시 원미구 중동 1087-8||11:00~22:00|||||도미노피자 중동점|(중동)|||80505
도미노피자|미금오리점|127.109239|37.340538|도미노피자|031-719-0417|경기 성남시 분당구 성남대로 52|경기 성남시 분당구 구미동 177||11:30~22:00|||||도미노피자 미금오리점|(103호,104호);(103호,104호)|||80505
도미노피자|서현점|127.139727|37.376597|도미노피자|031-702-3006|경기도 성남시 분당구 서현로 377|경기 성남시 분당구 서현동 333-3||11:30~22:00|||||도미노피자 서현점|거송빌딩 1층 (서현동);거송빌딩|||80505
도미노피자|성남상대원점|127.160075|37.4385096|도미노피자|031-749-3082|경기도 성남시 중원구 금상로 27|경기 성남시 중원구 상대원동 2997-4||11:00~22:00|||||도미노피자 성남상대원점||||80505
도미노피자|성남수진점|127.140564|37.436886|도미노피자|031-752-5071|경기도 성남시 중원구 산성대로 200|경기 성남시 중원구 성남동 2164||11:00~22:00|||||도미노피자 성남수진점|(성남동);영건센스빌 102,103호|||80505
도미노피자|성남태평점|127.127387|37.443622|도미노피자|031-759-3082|경기도 성남시 수정구 성남대로 1276|경기 성남시 수정구 태평동 6113||11:00~22:00|||||도미노피자 성남태평점|1층 (태평동)|||80505
도미노피자|수내정자점|127.114842|37.370639|도미노피자|031-711-5266|경기도 성남시 분당구 내정로113번길 4|경기 성남시 분당구 정자동 54-1||11:00~22:00|||||도미노피자 수내정자점|정자프라자 107호 (정자동);정자프라자 107호|||80505
도미노피자|야탑점|127.133599|37.4114489|도미노피자|031-704-3082|경기도 성남시 분당구 매화로 43|경기 성남시 분당구 야탑동 382-6||11:30~22:00|||||도미노피자 야탑점||||80505
도미노피자|이매점|127.125925|37.399417|도미노피자|031-8017-3082|경기도 성남시 분당구 성남대로779번길 22|경기 성남시 분당구 이매동 105-2||11:30~22:00|||||도미노피자 이매점|(이매동,이매상가)|||80505
도미노피자|판교점|127.094787|37.400224|도미노피자|031-8017-9096|경기도 성남시 분당구 서판교로 160|경기 성남시 분당구 판교동 497||11:30~22:00|||||도미노피자 판교점|106~108호 (판교동,스타식스밸리);스타식스밸리|||80505
도미노피자|광교점|127.050815|37.291954|도미노피자|031-217-3086|경기도 수원시 영통구 센트럴타운로 92|경기 수원시 영통구 이의동 1325-6||11:30~22:00|||||도미노피자 광교점|(이의동)|||80505
도미노피자|권선점|127.03252|37.257384|도미노피자|031-238-3082|경기도 수원시 권선구 권선로 746|경기 수원시 권선구 권선동 1159-1||11:00~22:00|||||도미노피자 권선점|(권선동,효명빌딩)|||80505
도미노피자|남수원점|127.022361|37.257914|도미노피자|031-225-3082|경기도 수원시 권선구 경수대로 349|경기 수원시 권선구 권선동 989-4||11:00~22:00|||||도미노피자 남수원점|1층 (권선동)|||80505
도미노피자|동수원점|127.028526|37.284888|도미노피자|031-234-3084|경기도 수원시 팔달구 세지로 394|경기 수원시 팔달구 우만동 508-14||11:00~22:00|||||도미노피자 동수원점|(우만동)|||80505
도미노피자|북수원점|127.005144|37.2963450|도미노피자|031-256-7014|경기도 수원시 장안구 송원로 8|경기 수원시 장안구 송죽동 395-14||11:00~22:00|||||도미노피자 북수원점|(송죽동,웰가아파트)|||80505
도미노피자|서수원점|126.97092|37.274241|도미노피자|031-298-3082|경기도 수원시 권선구 금호로 190-1|경기 수원시 권선구 탑동 744-5||11:00~22:00|||||도미노피자 서수원점|(탑동)|||80505
도미노피자|성균관대/자과캠(수원점)|126.97264462709427|37.296245701833264|도미노피자|031-227-8361|경기도 수원시 장안구 서부로 2066|경기 수원시 장안구 천천동 성균관대학교자연과학캠퍼스 기숙사 신관 ||11:30~22:00|||||도미노피자 성균관대/자과캠(수원점)|신관기숙사B동|||80505
도미노피자|수원삼성점|127.051553|37.256122|도미노피자|031-215-3082|경기도 수원시 영통구 삼성로 129|경기 수원시 영통구 매탄동 416||11:00~20:00|||||도미노피자 수원삼성점|I-14호 (매탄동,삼성전자);I-14동|||80505
도미노피자|수원중앙점|127.006336|37.268286|도미노피자|031-254-3082|경기도 수원시 팔달구 매산로 46|경기 수원시 팔달구 매산로2가 61-3||11:00~22:00|||||도미노피자 수원중앙점|1층 (매산로2가);1층|||80505
도미노피자|신영통점|127.056673|37.239188|도미노피자|031-203-3294|경기도 수원시 영통구 영통로112번길 30|경기 수원시 영통구 망포동 540-5||11:30~22:00|||||도미노피자 신영통점|(망포동)|||80505
도미노피자|영통점|127.079718|37.253118|도미노피자|031-205-3083|경기도 수원시 영통구 청명로 65|경기 수원시 영통구 영통동 1045-7||11:30~22:00|||||도미노피자 영통점|(영통동)|||80505
도미노피자|율천점|126.973642|37.3031690|도미노피자|031-269-3008|경기도 수원시 장안구 하률로 3|경기 수원시 장안구 천천동 548-2||11:00~22:00|||||도미노피자 율천점|1층 (천천동)|||80505
도미노피자|배곧신도시점|126.72606168241191|37.37811144218524|도미노피자|031-509-5025|경기도 시흥시 배곧4로 32-28|경기 시흥시 정왕동 2473-2||11:00~22:00|||||도미노피자 배곧신도시점|(정왕동) 그랜드프라자 101,102호;그랜드프라자 101,102호|||80505
도미노피자|시화점|126.744571|37.345676|도미노피자|031-433-3288|경기도 시흥시 봉우재로 32|경기 시흥시 정왕동 1576-1||11:30~22:00|||||도미노피자 시화점|(정왕동)|||80505
도미노피자|시흥목감점|126.863455|37.382607|도미노피자|031-507-2501|경기도 시흥시 남왕길 48-12|경기 시흥시 목감동 413-5||11:00~22:00|||||도미노피자 시흥목감점|(목감동)|||80505
도미노피자|시흥연성점|126.809655|37.370213|도미노피자|031-316-3082|경기도 시흥시 승지로69번길 7|경기 시흥시 능곡동 512||11:00~22:00|||||도미노피자 시흥연성점|(능곡동)|||80505
도미노피자|시흥은행점|126.797671|37.446601|도미노피자|031-313-3040|경기도 시흥시 은행로 180|경기 시흥시 대야동 582-7||11:00~22:00|||||도미노피자 시흥은행점|(대야동)|||80505
도미노피자|고잔점|126.828924|37.308726|도미노피자|031-401-0162|경기도 안산시 단원구 광덕대로 137|경기 안산시 단원구 고잔동 717-2||11:30~22:00|||||도미노피자 고잔점|상가 101~102호 (고잔동,밀레니엄1);밀레니엄 1상가 101-102호|||80505
도미노피자|상록수점|126.855545|37.29396|도미노피자|031-502-3082|경기도 안산시 상록구 석호로 225|경기 안산시 상록구 사동 1341-12||11:00~22:00|||||도미노피자 상록수점|(사동)|||80505
도미노피자|선부점|126.803891|37.337368|도미노피자|031-411-8181|경기도 안산시 단원구 지곡로 29|경기 안산시 단원구 선부동 969-3||11:00~22:00|||||도미노피자 선부점|(선부동)|||80505
도미노피자|안산성포점|126.847029|37.32641|도미노피자|031-485-3082|경기도 안산시 상록구 예술광장1로 94|경기 안산시 상록구 성포동 593-25||11:00~22:00|||||도미노피자 안산성포점|(성포동)|||80505
도미노피자|공도점|127.171077|37.001741|도미노피자|031-651-3082|경기도 안성시 공도읍 공도4로 21|경기 안성시 공도읍 만정리 808-2||11:00~22:30|||||도미노피자 공도점|(만정리)|||80505
도미노피자|안성금산점|127.267173|37.015716|도미노피자|031-677-3082|경기도 안성시 대학로 84-1|경기 안성시 금산동 186-4||11:00~22:00|||||도미노피자 안성금산점|(금산동)|||80505
도미노피자|범계점|126.953024|37.392834|도미노피자|031-388-3027|경기도 안양시 동안구 평촌대로243번길 30|경기 안양시 동안구 비산동 1110||11:00~22:00|||||도미노피자 범계점|1층 (비산동,샤크존);샤크존빌딩 1층|||80505
도미노피자|안양석수점|126.913247|37.416670|도미노피자|031-472-3044|경기도 안양시 만안구 경수대로 1213|경기 안양시 만안구 석수동 177-32||11:00~22:00|||||도미노피자 안양석수점|(석수동,문화빌딩)|||80505
도미노피자|안양중앙점|126.919416|37.405018|도미노피자|031-468-3082|경기도 안양시 만안구 만안로 284|경기 안양시 만안구 안양2동 861-32||11:00~22:00|||||도미노피자 안양중앙점|마인빌오피스텔 103호 (안양동,마인빌);마인빌 오피스텔 103호|||80505
도미노피자|인덕원점|126.968026|37.405055|도미노피자|031-423-3088|경기도 안양시 동안구 관악대로 407|경기 안양시 동안구 관양동 1437-30||11:00~22:00|||||도미노피자 인덕원점|(관양동)|||80505
도미노피자|평촌점|126.961079|37.385446|도미노피자|031-382-7474|경기도 안양시 동안구 귀인로 198|경기 안양시 동안구 귀인동 361||11:00~22:00|||||도미노피자 평촌점|베스트타운 101호 (평촌동);베스트타운 101호|||80505
도미노피자|양평점|127.501818|37.490449|도미노피자|031-775-4311|경기도 양평군 양평읍 시민로 92-1|경기 양평군 양평읍 공흥리 468||11:00~22:00|||||도미노피자 양평점|원재빌딩 1층 (공흥리)|||80505
도미노피자|여주점|127.636022|37.294988|도미노피자|031-884-3082||경기도 여주시 홍문동 67-16||11:00~22:00|||||도미노피자 여주점|(홍문동)|||80505
도미노피자|오산세교점|127.058918|37.171643|도미노피자|031-378-8760|경기도 오산시 수청로 18|경기오산시수청동 567-1||11:00~22:00|||||도미노피자 오산세교점|(수청동)|||80505
도미노피자|오산원동점|127.069609|37.142085|도미노피자|031-377-3083|경기도 오산시 원동로 6|경기 오산시 원동 841||11:00~22:00|||||도미노피자 오산원동점|102호 (원동,파크스퀘어);102호|||80505
도미노피자|구성점|127.106127|37.303627|도미노피자|031-284-3082|경기도 용인시 기흥구 용구대로 2440|경기 용인시 기흥구 마북동 554-1||11:00~22:00|||||도미노피자 구성점|1층 (마북동)|||80505
도미노피자|동백점|127.152632|37.276366|도미노피자|031-287-9045|경기도 용인시 기흥구 동백중앙로 265|경기용인시 기흥구중동 831-2||11:00~22:00|||||도미노피자 동백점|더엠빌딩 1층 101호 (중동);더엠빌딩 101호|||80505
도미노피자|수지상현점|127.081263|37.310949|도미노피자|031-265-8150|경기도 용인시 수지구 성복2로 17|경기 용인시 수지구 성복동 33-1||11:00~22:00|||||도미노피자 수지상현점|1층 (성복동,수지골드프라자);수지골드프라자 1층|||80505
도미노피자|수지신봉점|127.076405|37.3236810|도미노피자|031-898-3083|경기도 용인시 수지구 신봉1로 84|경기 용인시 수지구 신봉동 40-2||11:30~22:00|||||도미노피자 수지신봉점|(신봉동,상록신봉종합상가)|||80505
도미노피자|수지점|127.101479|37.331006|도미노피자|031-262-3082|경기도 용인시 수지구 문인로13번길 21-2|경기 용인시 수지구 풍덕천동 684||11:30~22:00|||||도미노피자 수지점|(풍덕천동,도미노피자)|||80505
도미노피자|신갈점|127.104483|37.261724|도미노피자|031-287-3083|경기도 용인시 기흥구 금화로 3|경기 용인시 기흥구 상갈동 482||11:00~22:00|||||도미노피자 신갈점|주공프라자 110호 (상갈동);주공프라자 110호|||80505
도미노피자|용인점|127.197723|37.234173|도미노피자|031-322-3083|경기도 용인시 처인구 금령로12번길 6-1|경기 용인시 처인구 김량장동 329-10||11:00~22:00|||||도미노피자 용인점|1층 (김량장동,도미노피자)|||80505
도미노피자|용인포곡점|127.214894|37.267677|도미노피자|031-334-3081|경기도 용인시 처인구 포곡읍 포곡로 80|경기 용인시 처인구 포곡읍 둔전리 384-11||11:00~22:00|||||도미노피자 용인포곡점|(둔전리,청석빌딩);청석빌딩 101호|||80505
도미노피자|죽전점|127.121623|37.331908|도미노피자|031-897-3083|경기도 용인시 수지구 현암로 111|경기 용인시 수지구 죽전동 1177-1||11:30~22:00|||||도미노피자 죽전점|1층 104호 (죽전동);진성프라자 104호|||80505
도미노피자|흥덕점|127.073321|37.274808|도미노피자|031-215-5943|경기도 용인시 기흥구 흥덕1로 97|경기 용인시 기흥구 영덕동 986-10||11:30~22:00|||||도미노피자 흥덕점|(영덕동)|||80505
도미노피자|내손점|126.978151|37.383487|도미노피자|031-423-3082|경기도 의왕시 복지로 56|경기 의왕시 내손2동 691||11:00~22:00|||||도미노피자 내손점|(내손동)|||80505
도미노피자|의왕오전점|126.972337|37.352019|도미노피자|031-456-9044|경기도 의왕시 효행로 54|경기 의왕시 오전동 315-18||11:00~22:00|||||도미노피자 의왕오전점|(오전동)|||80505
도미노피자|송산점|127.086844|37.741358|도미노피자|031-852-3087|경기도 의정부시 용현로 97|경기 의정부시 민락동 732-12||11:00~22:00|||||도미노피자 송산점||||80505
도미노피자|의정부가능점|127.045287|37.749092|도미노피자|031-848-3082|경기도 의정부시 평화로 640|경기 의정부시 의정부동 234-24||11:00~22:00|||||도미노피자 의정부가능점|105동 101호 (의정부동,한진그랑빌);신한진 그랑빌 105-101|||80505
도미노피자|의정부호원점|127.046789|37.715594|도미노피자|031-855-3087|경기도 의정부시 평화로 271-9|경기 의정부시 호원동 448-1||11:00~22:00|||||도미노피자 의정부호원점|상가동 110~111호 (호원동,신도아파트);신도상가동 1층 110~111호|||80505
도미노피자|이천부발점|127.492229|37.252377|도미노피자|031-636-3082|경기도 이천시 부발읍 경충대로2050번길 15-88|경기 이천시 부발읍 아미리 668-6||11:00~22:00|||||도미노피자 이천부발점|1층;1층|||80505
도미노피자|이천창전점|127.44775|37.280611|도미노피자|031-631-3030|경기도 이천시 영창로 228|경기 이천시 창전동 463-1||11:00~22:00|||||도미노피자 이천창전점|(창전동)|||80505
도미노피자|금촌점|126.775982|37.759027|도미노피자|031-946-8230|경기도 파주시 시청로 21|경기 파주시 금촌2동 765-21||11:00~22:00|||||도미노피자 금촌점|(금촌동)|||80505
도미노피자|문산점|126.7867|37.852782|도미노피자|031-954-3083|경기도 파주시 문산읍 문산역로 75|경기 파주시 문산읍 문산리 17-366||11:00~22:00|||||도미노피자 문산점|(문산리,삼문빌딩)|||80505
도미노피자|파주교하점|126.711127|37.724056|도미노피자|031-946-9682|경기도 파주시 숲속노을로 265|경기 파주시 교하읍 문발리 562-2||11:30~22:00|||||도미노피자 파주교하점|105~106호 (문발동,토우프라자)|||80505
도미노피자|파주운정점|126.760336|37.716907|도미노피자|031-8035-7081|경기도 파주시 경의로 1114|경기도 파주시 야당동 1076||11:30~22:00|||||도미노피자 파주운정점|(야당동) 에펠타워 103,104호;에펠타워 103,104호|||80505
도미노피자|양주고읍점|127.086716|37.792542|도미노피자|031-822-7490|경기도 양주시 고읍로 151|경기도 양주시 만송동 710-7||11:00~22:00|||||도미노피자 양주고읍점|현대빌딩 1층;현대빌딩 1층|||80505
도미노피자|양주점|127.062478|37.8378916|도미노피자|031-858-9475|경기도 양주시 독바위로 36-1|경기 양주시 덕정동 223-32||11:00~22:00|||||도미노피자 양주점|(덕정동)|||80505
도미노피자|송탄점|127.063865|37.068721|도미노피자|031-665-3034|경기도 평택시 경기대로 1385|경기 평택시 서정동 795-2||11:30~22:00|||||도미노피자 송탄점|(서정동)|||80505
도미노피자|안중점|126.929211|36.983208|도미노피자|031-682-3082|경기도 평택시 안중읍 안현로 372|경기 평택시 안중읍 안중리 477-1||11:00~22:00|||||도미노피자 안중점|1층|||80505
도미노피자|팽성점|127.063573|36.963104|도미노피자|031-8094-4684|경기도 평택시 부용로 56번길 29|경기 평택시 팽성읍 남산리 103-4||11:00~22:00|||||도미노피자 팽성점|1층|||80505
도미노피자|평택비전점|127.094865|36.999719|도미노피자|031-658-3082|경기도 평택시 평택2로 118|경기 평택시 비전동 487-13||11:00~22:00|||||도미노피자 평택비전점|(비전동);101호|||80505
도미노피자|평택소사벌점|127.097489|37.0095506|도미노피자|031-655-3082|경기도 평택시 평남로 1025|경기 평택시 동삭동 705-7||11:00~22:30|||||도미노피자 평택소사벌점|(동삭동)|||80505
도미노피자|포천송우점|127.149225|37.830936|도미노피자|031-544-3082|경기도 포천시 소흘읍 솔모루로 114|경기 포천시 소흘읍 송우리 103-1||11:00~22:00|||||도미노피자 포천송우점|(송우리)|||80505
도미노피자|포천시청점|127.196992|37.889782|도미노피자|031-533-3082|경기도 포천시 중앙로 24|경기 포천시 신읍동 394-15||11:00~22:00|||||도미노피자 포천시청점|(신읍동)|||80505
도미노피자|하남미사점|127.184255|37.552712|도미노피자|031-796-0461|경기도 하남시 미사강변서로 30|경기 하남시 풍산동 490||11:30~22:00|||||도미노피자 하남미사점||||80505
도미노피자|발안향남점|126.912209|37.137593|도미노피자|031-8059-3081|경기도 화성시 향남읍 삼천병마로 275|경기 화성시 향남읍 장짐리 216-4||11:00~22:00|||||도미노피자 발안향남점|(진천동)|||80505
도미노피자|병점점|127.038506|37.211687|도미노피자|031-222-3082|경기도 화성시 병점중앙로 156|경기 화성시 진안동 879-1||11:00~22:00|||||도미노피자 병점점|(진안동,드림빌딩)|||80505
도미노피자|봉담점|126.962720|37.2155290|도미노피자|031-278-6611|경기도 화성시 봉담읍 동화역말길 29-13|경기 화성시 봉담읍 동화리 245-52||11:00~22:00|||||도미노피자 봉담점|(동화리)|||80505
도미노피자|신동탄점|127.110595|37.208144|도미노피자|031-373-3094|경기도 화성시 동탄순환대로 708|경기도 화성시 영천동 산27-56||11:30~22:00|||||도미노피자 신동탄점||||80505
도미노피자|화성남양점|126.82055|37.21093|도미노피자|031-366-7663|경기도 화성시 남양읍 남양시장로 105|경기 화성시 남양동 1276-5||11:00~22:00|||||도미노피자 화성남양점|덕왕빌딩 101호 (남양리);덕왕빌딩 101호|||80505
도미노피자|강릉점|128.909669|37.767059|도미노피자|033-643-3082|강원도 강릉시 성덕포남로 169|강원 강릉시 포남1동 1150-2||11:00~22:00|||||도미노피자 강릉점|(포남동)|||80505
도미노피자|동해점|129.123548|37.516049|도미노피자|033-535-3082|강원도 동해시 감추로 42|강원 동해시 천곡동 991-5||11:00~22:00|||||도미노피자 동해점|(천곡동)|||80505
도미노피자|삼척점|129.167595|37.4467940|도미노피자|033-575-3082|강원도 삼척시 중앙로 264|강원 삼척시 당저동 30-9||11:00~22:00|||||도미노피자 삼척점|(당저동)|||80505
도미노피자|속초점|128.573808|38.193024|도미노피자|033-637-3088|강원도 속초시 온천로 287|강원 속초시 교동 977-23||11:00~22:00|||||도미노피자 속초점||||80505
도미노피자|영월점|128.457414|37.178735|도미노피자|033-375-3082|강원도 영월군 영월읍 하송로 138|강원 영월군 영월읍 하송리 405-9||11:00~22:00|||||도미노피자 영월점||||80505
도미노피자|문막점|127.818342|37.309865|도미노피자|033-735-3082|강원도 원주시 문막읍 원문로 1832|강원 원주시 문막읍 문막리 434-6||11:00~22:00|||||도미노피자 문막점|(문막리)|||80505
도미노피자|원주명륜점|127.951656|37.338922|도미노피자|033-765-3030|강원도 원주시 남원로 623|강원 원주시 명륜동 264-3||11:00~22:00|||||도미노피자 원주명륜점|(명륜동);(대성현대APT입구,총통한의원 1층)|||80505
도미노피자|원주점|127.941633|37.349414|도미노피자|033-744-3030|강원도 원주시 천사로 155-1|강원 원주시 일산동 228-5||11:30~22:00|||||도미노피자 원주점|(일산동)|||80505
도미노피자|원주혁신점|127.987821|37.327125|도미노피자|033-731-3083|강원도 원주시 미래로 37|강원 원주시 반곡동 1903-8||11:00~22:00|||||도미노피자 원주혁신점|1층 104호;1층 104호|||80505
도미노피자|인제원통점|128.175152|38.0664054|도미노피자|033-462-3082|강원도 인제군 인제읍 인제로206번길 38|강원 인제군 인제읍 상동리 89-2||11:00~22:00|||||도미노피자 인제원통점||||80505
도미노피자|계룡점|127.243786|36.288267|도미노피자|042-841-3087|충청남도 계룡시 엄사면 번영로 12|충남 계룡시 엄사면 엄사리 283-3||11:00~23:00|||||도미노피자 계룡점|1층 103호 (엄사리,계룡오피스텔);계룡 오피스텔 1층 103호|||80505
