##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@아이더
아이더|아이더대전대덕점|127.4199357|36.423903|아이더|042-671-5353|대전광역시 대덕구 신탄진로 504||||||||아이더 아이더대전대덕점|(상서동)|||91001
아이더|현대대구점|128.5906053|35.8667516|아이더|053-245-2543|대구광역시 중구 달구벌대로 2077||||||||아이더 현대대구점|(계산동2가)|||91001
아이더|롯데이시아폴리스점|128.6373536|35.9215607|아이더|053-945-2610|대구광역시 동구 팔공로49길 16||||||||아이더 롯데이시아폴리스점|(봉무동)|||91001
아이더|대구칠곡점|128.5479855|35.9280888|아이더|053-323-7855|대구광역시 북구 칠곡중앙대로 364||||||||아이더 대구칠곡점|(태전동)|||91001
아이더|롯데대구점|128.5955607|35.8760241|아이더|053-660-3590|대구광역시 북구 태평로 161||||||||아이더 롯데대구점|(칠성동2가) 롯데백화점 대구점 7층|||91001
아이더|대구팔공산점|128.6417996|35.9279689|아이더|053-986-0080|대구광역시 동구 팔공로 330||||||||아이더 대구팔공산점|(봉무동)|||91001
아이더|아이더대구월배점|128.5313136|35.8168589|아이더|053-644-5578|대구광역시 달서구 월배로 161||||||||아이더 아이더대구월배점|(진천동)|||91001
아이더|롯데상인점|128.5392873|35.8189687|아이더|053-258-3452|대구광역시 달서구 월배로 232||||||||아이더 롯데상인점|(상인동) 롯데백화점 4층|||91001
아이더|대구성서점|128.4912412|35.8375511|아이더|053-584-5339|대구광역시 달서구 달서대로85길 6||||||||아이더 대구성서점|(호림동)|||91001
아이더|대구/서부점|128.555805|35.83578|아이더|053-625-8553||대구 달서구 송현동 1031-1|||||||아이더 대구/서부점||||91001
아이더|대구광장점|128.5519461|35.8552192|아이더|053-621-4951|대구광역시 달서구 달구벌대로 1700||||||||아이더 대구광장점|(두류동)|||91001
아이더|광주세정아울렛점|126.8473115|35.1467139|아이더|062-374-3369|광주광역시 서구 상무대로 773||||||||아이더 광주세정아울렛점|(치평동)|||91001
아이더|광주아울렛점|126.8328264|35.1407311|아이더|062-372-6633|광주광역시 서구 상무대로 627||||||||아이더 광주아울렛점|(마륵동) 광주광역시아울렛 131호|||91001
아이더|롯데광주월드컵점|126.8772601|35.1333466|아이더|062-606-2932|광주광역시 서구 금화로 278||||||||아이더 롯데광주월드컵점|(풍암동)|||91001
아이더|신세계광주점|126.8801306|35.1603093|아이더|062-360-1636|광주광역시 서구 무진대로 932||||||||아이더 신세계광주점|(광천동)|||91001
아이더|광주용봉점|126.8979976|35.1808762|아이더|062-515-2020|광주광역시 북구 설죽로 239||||||||아이더 광주용봉점|(용봉동)|||91001
아이더|광주송하점|126.8841344|35.1078153|아이더|062-675-3698|광주광역시 남구 서문대로 465||||||||아이더 광주송하점|(송하동)|||91001
아이더|무등산점|126.9569797|35.1332316|아이더|062-224-3337|광주광역시 동구 증심사길30번길 18||||||||아이더 무등산점|(운림동)|||91001
아이더|롯데광주점|126.9120675|35.1548216|아이더|062-221-1679|광주광역시 동구 독립로 268||||||||아이더 롯데광주점|(대인동)|||91001
아이더|롯데광주수완점|126.8209477|35.1902765|아이더|062-616-2204|광주광역시 광산구 장신로 98||||||||아이더 롯데광주수완점|(장덕동)|||91001
아이더|광주첨단점|126.8447311|35.2182407|아이더|062-974-2345|광주광역시 광산구 임방울대로 789||||||||아이더 광주첨단점|(쌍암동)|||91001
아이더|롯데포항점|129.369504|36.0496393|아이더|054-230-1595|경상북도 포항시 북구 학산로 62||||||||아이더 롯데포항점|(학산동)|||91001
아이더|광주흑석점|126.8076057|35.1781083|아이더|062-954-0930|광주광역시 광산구 사암로 377||||||||아이더 광주흑석점|(산정동)|||91001
아이더|포항오광장점|129.3567704|36.0203948|아이더|054-249-8787|경상북도 포항시 북구 포스코대로 291||||||||아이더 포항오광장점|(죽도동)|||91001
아이더|포항양덕점|129.396515|36.0824693|아이더|053-244-1124|경상북도 포항시 북구 천마로 65||||||||아이더 포항양덕점|(양덕동)|||91001
아이더|아이더/포항우현점|129.3586258|36.0509445|아이더|054-252-1033|경상북도 포항시 북구 새천년대로 871||||||||아이더 아이더/포항우현점|(우현동)|||91001
아이더|아이더왜관점|128.3991739|35.9907019|아이더|054-972-4280|경상북도 칠곡군 왜관읍 중앙로 177-1||||||||아이더 아이더왜관점||||91001
아이더|대구동명점|128.5559703|35.9809831|아이더|054-977-7855|경상북도 칠곡군 동명면 경상북도대로 222||||||||아이더 대구동명점||||91001
아이더|아이더영덕점|129.3698366|36.4110556|아이더|054-734-4549|경상북도 영덕군 영덕읍 중앙길 94||||||||아이더 아이더영덕점||||91001
아이더|영천점|128.9392841|35.9632002|아이더|054-336-7600|경상북도 영천시 완산로 34-1||||||||아이더 영천점|(완산동)|||91001
아이더|영주점|128.6223576|36.8235984|아이더|054-636-0627|경상북도 영주시 구성로 359||||||||아이더 영주점|(영주동)|||91001
아이더|안동점|128.72988|36.5643133|아이더|054-858-7722|경상북도 안동시 대안로 156||||||||아이더 안동점|(남문동)|||91001
아이더|아이더상주점|128.1594559|36.4167907|아이더|054-531-2833|경상북도 상주시 상산로 292||||||||아이더 아이더상주점|(서성동)|||91001
아이더|문경점|128.1871006|36.5852514|아이더|054-556-1555|경상북도 문경시 당교로 218||||||||아이더 문경점|(모전동)|||91001
아이더|아이더/김천모다점|128.2814911|36.1547305|아이더|054-910-5021|경상북도 김천시 아포읍 아포대로 1417||||||||아이더 아이더/김천모다점||||91001
아이더|경주모다점|129.25|35.9196|아이더|070-7813-6750|경상북도 경주시 천북면 산업로 4930||||||||아이더 경주모다점||||91001
아이더|구미점|128.336205|36.1266741|아이더|054-453-1003|경상북도 구미시 구미중앙로 128||||||||아이더 구미점|(원평동)|||91001
아이더|아이더경주점|129.216239|35.844256|아이더|054-775-8732|경북 경주시 화랑로 140-1||||||||아이더 아이더경주점||||91001
아이더|경산점|128.7350187|35.8319047|아이더|053-812-0080|경상북도 경산시 경안로 273||||||||아이더 경산점|(중방동)|||91001
아이더|통영점|128.4281752|34.8577446|아이더|055-644-8849|경상남도 통영시 중앙로 307||||||||아이더 통영점|(무전동)|||91001
아이더|창원점|128.6916394|35.2335817|아이더|055-282-8611|경상남도 창원시 의창구 상남로 254||||||||아이더 창원점|(신월동)|||91001
아이더|롯데창원점|128.6819141|35.2245526|아이더|055-279-3709|경상남도 창원시 성산구 중앙대로 124||||||||아이더 롯데창원점|(상남동)|||91001
아이더|마산합성점|128.586552|35.2441701|아이더|055-297-8611|경상남도 창원시 마산회원구 3·15대로 817||||||||아이더 마산합성점|(합성동)|||91001
아이더|마산내서점|128.5510866|35.2361006|아이더|055-298-7272|경상남도 창원시 마산회원구 북성로 432||||||||아이더 마산내서점|(두척동)|||91001
아이더|신마산점|128.5620433|35.180258|아이더|055-245-6700|경상남도 창원시 마산합포구 해안대로 30||||||||아이더 신마산점|(해운동)|||91001
아이더|롯데마산점|128.5733964|35.2014427|아이더|055-240-5481|경상남도 창원시 마산합포구 어시장8길 5||||||||아이더 롯데마산점|(신포동2가) 롯데백화점 4층|||91001
아이더|신세계/마산점|128.5863733|35.2196124|아이더|055-240-1561|경상남도 창원시 마산합포구 합포로 251||||||||아이더 신세계/마산점|(산호동) 신세계백화점 6층|||91001
아이더|갤러리아진주점|128.0823404|35.1966926|아이더|055-791-1438|경상남도 진주시 진주대로 1095||||||||아이더 갤러리아진주점|(평안동)|||91001
아이더|아이더/진주정촌점|128.0991808|35.1311603|아이더|055-756-2001|경상남도 진주시 정촌면 삼일로105번길 22||||||||아이더 아이더/진주정촌점||||91001
아이더|진주시청점|128.1060321|35.1797005|아이더|055-754-2005|경상남도 진주시 동진로 135-1||||||||아이더 진주시청점|(상대동)|||91001
아이더|양산서창점|129.1685201|35.4147144|아이더|055-383-4863|경상남도 양산시 삼호1길 56||||||||아이더 양산서창점|(삼호동)|||91001
아이더|사천점|128.0733031|34.9276263|아이더|055-833-3775|경상남도 사천시 중앙로 11||||||||아이더 사천점|(선구동)|||91001
아이더|진영점|128.7282012|35.3168136|아이더|055-346-6445|경상남도 김해시 진영읍 진산대로 114||||||||아이더 진영점||||91001
아이더|롯데아울렛김해점|128.8298075|35.1852347|아이더|055-900-2747|경상남도 김해시 장유로 469||||||||아이더 롯데아울렛김해점|(신문동) 롯데아울렛 김해점 2층|||91001
아이더|아이더서김해점|128.8426685|35.2067437|아이더|055-312-1257|경상남도 김해시 금관대로 874||||||||아이더 아이더서김해점|(풍유동)|||91001
아이더|거제점|128.6218626|34.8903953|아이더|055-634-6611|경상남도 거제시 거제중앙로 1933||||||||아이더 거제점|(고현동)|||91001
아이더|봉담점|126.9409583|37.2006706|아이더|031-227-7470|경기도 화성시 봉담읍 삼천병마로 1047-4||||||||아이더 봉담점|E동 201~3호|||91001
아이더|하남검단산점|127.2280643|37.5335311|아이더|031-794-0657|경기도 하남시 검단산로218번길 26||||||||아이더 하남검단산점|(창우동)|||91001
아이더|포천송우점|127.1348597|37.81154|아이더|031-541-6864|경기도 포천시 소흘읍 호국로 434||||||||아이더 포천송우점||||91001
아이더|AK평택점|127.0853084|36.9906616|아이더|031-646-6510|경기도 평택시 평택로 51||||||||아이더 AK평택점|(평택동) AK플라자 평택점 5층|||91001
아이더|평택안중점|126.9581756|37.0007913|아이더|031-684-4547|경기도 평택시 안중읍 서동대로 1912||||||||아이더 평택안중점||||91001
아이더|아이더평택소사벌점|127.1183138|36.9882869|아이더|031-654-4331|경기도 평택시 서동대로 3686||||||||아이더 아이더평택소사벌점|(합정동)|||91001
아이더|신세계사이먼파주점|126.6962862|37.769539|아이더|031-8071-7233|경기도 파주시 탄현면 필승로 200||||||||아이더 신세계사이먼파주점|978-A,B호|||91001
아이더|평택점|127.0699276|37.0338691|아이더|031-666-0611|경기도 평택시 경기도대로 951||||||||아이더 평택점|(장당동) 가-206|||91001
아이더|롯데아울렛파주점|126.69413|37.722039|아이더|031-960-2928|경기도 파주시 문발로 284||||||||아이더 롯데아울렛파주점|(문발동) 롯데프리미엄아울렛 파주점|||91001
아이더|롯데아울렛이천점|127.3990223|37.2424415|아이더|031-887-4747|경기도 이천시 호법면 프리미엄아울렛로 177-74||||||||아이더 롯데아울렛이천점|롯데프리미엄아울렛 이천점 청자동 1층|||91001
아이더|이천점|127.4485775|37.2804301|아이더|031-638-3396|경기도 이천시 영창로 232||||||||아이더 이천점|(창전동)|||91001
아이더|의정부회룡역점|127.0478|37.7266561|아이더|031-876-5589|경기도 의정부시 평화로 389||||||||아이더 의정부회룡역점|(호원동)|||91001
아이더|신세계의정부점|127.0458369|37.7379327|아이더|031-8082-0636|경기도 의정부시 평화로 525||||||||아이더 신세계의정부점|(의정부동)|||91001
아이더|용인점|127.191205|37.23594|아이더|031-334-2201|경기도 용인시 처인구 중부대로 1315||||||||아이더 용인점|(역북동)|||91001
아이더|수원프리미엄점|127.0756923|37.2662313|아이더|031-205-6167|경기도 용인시 기흥구 중부대로56번길 13||||||||아이더 수원프리미엄점|(영덕동)|||91001
아이더|죽전점|127.1093227|37.3298706|아이더|031-272-5621|경기도 용인시 수지구 용구대로 2736||||||||아이더 죽전점|(죽전동)|||91001
아이더|오산점|127.0737811|37.14384|아이더|031-375-6280|경기도 오산시 경기도대로 214||||||||아이더 오산점|(원동)|||91001
아이더|신세계사이먼/여주점|127.6124838|37.2412687|아이더|031-880-1554|경기도 여주시 명품로 360||||||||아이더 신세계사이먼/여주점|(상거동)|||91001
아이더|여주점|127.6162672|37.2418264|아이더|031-884-3750|경기도 여주시 명품로 316-3||||||||아이더 여주점|(상거동) 3동 101,102호|||91001
아이더|양평점|127.4947675|37.4961406|아이더|031-773-0300|경기도 양평군 양평읍 중앙로 49||||||||아이더 양평점||||91001
아이더|양주점|127.0459738|37.8162181|아이더|031-894-2667|경기도 양주시 평화로 1593||||||||아이더 양주점|(회정동)|||91001
아이더|롯데평촌점|126.9504775|37.3902497|아이더|031-8086-9483|경기도 안양시 동안구 시민대로 180||||||||아이더 롯데평촌점|(호계동)|||91001
아이더|안성점|127.1899144|37.0070918|아이더|031-657-0015|경기도 안성시 공도읍 서동대로 4391||||||||아이더 안성점||||91001
아이더|안산점|126.8442517|37.304548|아이더|031-416-0351|경기도 안산시 상록구 삼리로 38||||||||아이더 안산점|(사동)|||91001
아이더|롯데안산점|126.8345308|37.3179975|아이더|031-412-7883|경기도 안산시 단원구 고잔1길 12||||||||아이더 롯데안산점|(고잔동) 롯데백화점 안산점 4층|||91001
아이더|시흥점|126.77761|37.442443|아이더|031-311-8339|경기도 시흥시 수인로 3431||||||||아이더 시흥점|(신천동 430-16)|||91001
아이더|갤러리아수원점|127.032212|37.2609626|아이더|031-548-8692|경기도 수원시 팔달구 효원로 282||||||||아이더 갤러리아수원점|(인계동) 갤러리아백화점 5층|||91001
아이더|뉴코아동수원점|127.0343079|37.266303|아이더|031-231-6416|경기도 수원시 팔달구 인계로 154||||||||아이더 뉴코아동수원점|(인계동)|||91001
아이더|AK수원점|126.9998885|37.2661513|아이더|031-240-1970|경기도 수원시 팔달구 덕영대로 924||||||||아이더 AK수원점|(매산로1가) AK플라자 4층|||91001
아이더|북수원점|127.0037844|37.3045576|아이더|031-258-1992|경기도 수원시 장안구 경수대로 979||||||||아이더 북수원점|(송죽동)|||91001
아이더|롯데아울렛/광교점|127.0559172|37.2861928|아이더|031-8064-2215|경기도 수원시 영통구 도청로 10||||||||아이더 롯데아울렛/광교점|(이의동)|||91001
아이더|수원영통점|127.0599522|37.2451316|아이더|031-204-0203|경기도 수원시 영통구 덕영대로1556번길 16||||||||아이더 수원영통점|(영통동) 디지털엠파이어빌딩|||91001
아이더|서수원점|126.9685615|37.2842326|아이더|031-227-3732|경기도 수원시 권선구 수인로 313||||||||아이더 서수원점|(구운동)|||91001
아이더|롯데/수원점|126.9973654|37.2642637|아이더|031-8066-0564|경기도 수원시 권선구 세화로 134||||||||아이더 롯데/수원점|(서둔동) 롯데몰 수원점 5층|||91001
아이더|남한산성점|127.1697914|37.4627079|아이더|031-731-4277|경기도 성남시 중원구 산성대로 600||||||||아이더 남한산성점|(은행동)|||91001
아이더|성남태평점|127.1311504|37.4404991|아이더|031-751-8889|경기도 성남시 수정구 수정로 96||||||||아이더 성남태평점|(수진동)|||91001
아이더|세이브존/성남점|127.1533437|37.4440113|아이더|031-730-1077|경기도 성남시 수정구 산성대로 337||||||||아이더 세이브존/성남점|(신흥동)|||91001
아이더|AK분당점|127.1233526|37.3850566|아이더|031-8023-2446|경기도 성남시 분당구 황새울로360번길 42||||||||아이더 AK분당점|(서현동) AK플라자 4층|||91001
아이더|롯데분당점|127.114288|37.3784683|아이더|031-738-2536|경기도 성남시 분당구 황새울로200번길 45||||||||아이더 롯데분당점|(수내동)|||91001
아이더|NC야탑점|127.1273038|37.4104234|아이더|031-780-3865|경기도 성남시 분당구 야탑로81번길 11||||||||아이더 NC야탑점|(야탑동)|||91001
아이더|뉴코아부천점|126.7566559|37.5041743|아이더|032-624-8486|경기도 부천시 원미구 송내대로 239||||||||아이더 뉴코아부천점|(상동)|||91001
아이더|롯데중동점|126.77526908|37.50262543|아이더|032-320-7735|경기도 부천시 원미구 길주로 300||||||||아이더 롯데중동점|(중동) 롯데백화점 중동점 7층|||91001
아이더|부천시청점|126.7672377|37.504711|아이더|032-322-3758|경기도 부천시 원미구 길주로 221||||||||아이더 부천시청점|(중동) 시티오피스 101호|||91001
아이더|현대중동점|126.7621634|37.5042931|아이더|032-623-2625|경기도 부천시 원미구 길주로 180||||||||아이더 현대중동점|(중동)|||91001
아이더|아이더/부천원종점|126.8051349|37.5254427|아이더|032-677-7323|경기도 부천시 오정구 소사로 776-1||||||||아이더 아이더/부천원종점|(원종동)|||91001
아이더|부천남부역점|126.7774939|37.4833421|아이더|032-655-2457|경기도 부천시 소사구 경인로 198||||||||아이더 부천남부역점|(심곡본동) 1층|||91001
아이더|진접점|127.1918297|37.7262171|아이더|031-574-8868|경기도 남양주시 진접읍 금강로1521번길 1||||||||아이더 진접점||||91001
아이더|삼패점|127.1891395|37.5940578|아이더|031-595-4334|경기도 남양주시 고산로 204||||||||아이더 삼패점|(삼패동)|||91001
아이더|평내점|127.2376428|37.6506816|아이더|031-591-3501|경기도 남양주시 경춘로 1309||||||||아이더 평내점|(평내동)|||91001
아이더|김포점|126.6674433|37.6571003|아이더|031-986-5023|경기도 김포시 김포대로 1497||||||||아이더 김포점|(장기동)|||91001
아이더|롯데아울렛/구리점|127.1405391|37.611879|아이더|031-8034-2416|경기도 구리시 동구릉로136번길 47||||||||아이더 롯데아울렛/구리점|(인창동) 롯데아울렛 구리점 4층|||91001
아이더|산본점|126.9325944|37.363409|아이더|031-393-7756|경기도 군포시 산본천로 99||||||||아이더 산본점|(산본동)|||91001
아이더|롯데구리점|127.1437947|37.6027187|아이더|031-550-7417|경기도 구리시 경춘로 261||||||||아이더 롯데구리점|(인창동) 롯데백화점 구리점 4층|||91001
아이더|일산덕이점|126.7507022|37.6750853|아이더|031-919-2876|경기도 고양시 일산서구 탄중로 111||||||||아이더 일산덕이점|(덕이동) 양우로데오메인타운 1-C-105호|||91001
아이더|홍천점|127.8830247|37.6909861|아이더|033-436-0005|강원도 홍천군 홍천읍 꽃뫼로 84-1||||||||아이더 홍천점||||91001
아이더|뉴코아일산점|126.7767893|37.6545137|아이더|031-900-5381|경기도 고양시 일산동구 중앙로 1206||||||||아이더 뉴코아일산점|(마두동)|||91001
아이더|롯데일산점|126.7720291|37.6606966|아이더|031-909-3718|경기도 고양시 일산동구 중앙로 1283||||||||아이더 롯데일산점|(장항동) 롯데백화점 7층|||91001
아이더|세이브존/화정점|126.8314181|37.6343132|아이더|031-979-7373|경기도 고양시 덕양구 화정로 52||||||||아이더 세이브존/화정점|(화정동)|||91001
아이더|아이더원주시청점|127.9245746|37.3402237|아이더|033-743-1161|강원도 원주시 시청로 33-1||||||||아이더 아이더원주시청점|(무실동)|||91001
아이더|태백점|128.9895775|37.1746897|아이더|033-553-8873|강원도 태백시 황지로 187-1||||||||아이더 태백점|(황지동)|||91001
아이더|춘천점|127.729491|37.8788311|아이더|033-254-5094|강원도 춘천시 금강로 73-1||||||||아이더 춘천점|(조양동)|||91001
아이더|AK원주점|127.9275194|37.3457152|아이더|033-811-5956|강원도 원주시 봉화로 1||||||||아이더 AK원주점|(단계동) AK플라자 5층|||91001
아이더|강릉점|128.8946321|37.7551504|아이더|033-644-1000|강원도 강릉시 문화의길 12||||||||아이더 강릉점|(임당동)|||91001
아이더|속초점|128.5863117|38.2019258|아이더|033-638-3322|강원도 속초시 중앙로 93||||||||아이더 속초점|(청학동)|||91001
아이더|동해점|129.1148048|37.5199351|아이더|033-535-5800|강원도 동해시 중앙로 217||||||||아이더 동해점|(천곡동)|||91001
