##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@ABC마트
ABC마트|MS/구리점|||ABC마트|031-562-5989||경기도 구리시 인창동 676-5|교환/환불;상품권사용;포인트사용||||||ABC마트 MS/구리점|ABC-MART MS 구리점|||91007
ABC마트|ST/포항중앙점|||ABC마트|054-251-6655||경상북도 포항시 북구 대흥동 552-1|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/포항중앙점|ABC-MART ST 포항중앙점|||91007
ABC마트|MS/부산광복점|||ABC마트|051-246-9900||부산광역시 중구 광복동2가 6-5번지외 5필지 ABC-MART MS 부산광복점 |교환/환불;상품권사용;포인트사용||||||ABC마트 MS/부산광복점||||91007
ABC마트|ST/제천중앙로점|||ABC마트|043-756-7012||충북 제천시 중앙로1가 121|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/제천중앙로점|ABC-MART ST제천중앙로점|||91007
ABC마트|ST/대구월배점|||ABC마트|053-719-0240||대구 달서구 대천동 550-15|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/대구월배점|ABC마트 ST 대구월배점|||91007
ABC마트|ST/부산덕천역점|||ABC마트|051-714-0783||부산 북구 덕천동 400-18|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/부산덕천역점|ABC-MART ST부산덕천역점|||91007
ABC마트|MS/대구동성로점|||ABC마트|053-426-5989||대구 중구 동성로3가 82-1|교환/환불;상품권사용;포인트사용||||||ABC마트 MS/대구동성로점|ABC-MART MS대구동성로점|||91007
ABC마트|MS/대구중앙로역점|||ABC마트|053-719-0171||대구 중구 동성로2가 43-3|교환/환불;상품권사용;포인트사용||||||ABC마트 MS/대구중앙로역점|ABC-MART MS 대구중앙로역점|||91007
ABC마트|ST/대구동성로2가점|||ABC마트|053-719-0272||대구 중구 동성로2가 138-5|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/대구동성로2가점|ABC-MART ST 대구동성로2가점|||91007
ABC마트|ST/인천부평점|||ABC마트|032-502-7755||인천광역시 부평구 부평동 193-64|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/인천부평점|ABC-MART ST 인천부평점|||91007
ABC마트|MS/부산대학로점|||ABC마트|051-714-3081||부산 금정구 장전동 413-15|교환/환불;상품권사용;포인트사용||||||ABC마트 MS/부산대학로점|ABC-MART MS부산대학로점|||91007
ABC마트|ST/청량리롯데마트점|||ABC마트|02-3707-1579|서울 동대문구 왕산로 214||교환/환불;포인트사용||||||ABC마트 ST/청량리롯데마트점|(전농동,청량리역) 롯데마트 5층 ABC-MART ST 청량리롯데마트점|||91007
ABC마트|ST/장안아트몰링점|||ABC마트|02-2245-5989||서울특별시 동대문구 장안동 368-1|교환/환불;포인트사용||||||ABC마트 ST/장안아트몰링점|아트몰링 지하1층 ABC-MART ST 장안아트몰링점|||91007
ABC마트|ST/건대몰오브케이점|||ABC마트|02-2088-1809||서울 광진구 자양동 9-4|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/건대몰오브케이점|ABC-MART ST 건대몰오브케이점|||91007
ABC마트|ST/광주수완점|||ABC마트|062-952-4200||광주광역시 광산구 장덕동 1664|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/광주수완점|ABC-MART ST 광주수완점|||91007
ABC마트|ST/수원남문점|||ABC마트|031-256-5989||경기도 수원시 팔달구 팔달로3가 85-5|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/수원남문점|ABC-MART ST 수원남문점|||91007
ABC마트|ST/포천송우리점|||ABC마트|031-8089-7860||경기 포천시 소흘읍 이동교리 271-6|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/포천송우리점|나동 ST 포천송우리점|||91007
ABC마트|ST/가좌홈플러스점|||ABC마트|032-573-0093||인천 서구 가좌동 118|교환/환불;포인트사용||||||ABC마트 ST/가좌홈플러스점|홈플러스 2층 ABC-MART ST 가좌홈플러스점|||91007
ABC마트|ST/김포패션아울렛점|||ABC마트|031-997-0061||경기 김포시 장기동 285-2|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/김포패션아울렛점|ABC-MART ST 김포패션아울렛점|||91007
ABC마트|ST/동대문롯데피트인점|||ABC마트|02-6262-4012||서울특별시 중구 을지로6가 21-31|교환/환불;포인트사용||||||ABC마트 ST/동대문롯데피트인점|동대문롯데피트인점 지하1층 ABC-MART ST 동대문롯데피트인점|||91007
ABC마트|MS/고양스타필드점|||ABC마트|031-5173-3032|경기 고양시 덕양구 고양대로 1955||교환/환불||||||ABC마트 MS/고양스타필드점|(동산동,스타필드 고양) 3층 ABC-MART MS 고양스타필드점|||91007
ABC마트|ST/일산덕이로데오점|||ABC마트|031-919-5989||경기 고양시 일산서구 덕이동 464-2|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/일산덕이로데오점|ABC-MART ST 일산덕이로데오점|||91007
ABC마트|ST/자양이마트점|||ABC마트|02-2039-0485|서울 광진구 아차산로 272||포인트사용||||||ABC마트 ST/자양이마트점|(자양동,더샵스타시티) 이마트자양점 (B1)|||91007
ABC마트|ST/연수이마트점|||ABC마트|032-715-8450||인천 연수구 동춘동 926-9|교환/환불;포인트사용||||||ABC마트 ST/연수이마트점|ABC_MART ST연수이마트점|||91007
ABC마트|ST/대전이마트점|||ABC마트|042-716-5035|대전 동구 동서대로 1689||교환/환불;포인트사용||||||ABC마트 ST/대전이마트점|(용전동,대전복합터미널 (서관)) 대전복합터미널 (4층 이마트)|||91007
ABC마트|MS/인천스퀘어원점|||ABC마트|032-456-4211||인천광역시 연수구 동춘동 926|교환/환불;상품권사용;포인트사용||||||ABC마트 MS/인천스퀘어원점|스퀘어원 2층 ABC-MART MS 인천스퀘어원점|||91007
ABC마트|ST/대전둔산점|||ABC마트|042-485-8484||대전광역시 서구 둔산동 984|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/대전둔산점|1층 ABC-MART ST 대전둔산점|||91007
ABC마트|MS/청주성안점|||ABC마트|043-716-0277||충북 청주시 상당구 북문로1가 162-2|교환/환불;상품권사용;포인트사용||||||ABC마트 MS/청주성안점|ABC-MART MS 청주성안점|||91007
ABC마트|MS/대전은행점|||ABC마트|042-223-7880||대전 중구 은행동 13-4|교환/환불;상품권사용;포인트사용||||||ABC마트 MS/대전은행점|ABC-MART MS 대전은행점|||91007
ABC마트|ST/온양온천점|||ABC마트|041-534-0048||충청남도 아산시 온천동 217-12|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/온양온천점|1층 ABC-MART ST 온양온천점|||91007
ABC마트|ST/대전장대점|||ABC마트|042-826-6633||대전광역시 유성구 장대동 337-4|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/대전장대점|ABC-MART ST 대전장대점|||91007
ABC마트|ST/천안지웰시티점|||ABC마트|041-415-2890|충남 천안시 서북구 불당26로 50||교환/환불;상품권사용;포인트사용||||||ABC마트 ST/천안지웰시티점|(불당동,천안불당지웰시티푸르지오2단지) ABC-MART ST 천안지웰시티점|||91007
ABC마트|ST/청주터미널점|||ABC마트|043-235-8900||충북 청주시 흥덕구 가경동 1416-2|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/청주터미널점|메가폴리스 1층 ABC-MART ST 청주터미널점|||91007
ABC마트|ST/청주에버세이브점|||ABC마트|043-283-9800||충청북도 청주시 서원구 미평동 31-1|교환/환불;포인트사용||||||ABC마트 ST/청주에버세이브점|에버세이브점 D동 2층 ABC-MART ST 청주에버세이브점|||91007
ABC마트|ST/원주일산점|||ABC마트|033-748-8989||강원 원주시 일산동 52-51|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/원주일산점|ABC-MART ST 원주일산점|||91007
ABC마트|ST/영주명동점|||ABC마트|054-708-7022||경북 영주시 영주동 365-37|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/영주명동점|ABC-MART ST영주명동점|||91007
ABC마트|ST/여주375점|||ABC마트|031-882-1177||경기도 여주시 상거동 375-40|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/여주375점|ABC-MART DS 여주375점|||91007
ABC마트|ST/안동남문점|||ABC마트|054-841-5900||경상북도 안동시 남문동 150-11|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/안동남문점|ABC-MART ST 안동남문점|||91007
ABC마트|ST/상주점|||ABC마트|054-500-7051||경북 상주시 서문동 123-30|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/상주점|외 3필지 1층 ABC-MART ST 상주점|||91007
ABC마트|MS/강릉금학점|||ABC마트|033-648-5989||강원도 강릉시 금학동 99-12|교환/환불;상품권사용;포인트사용||||||ABC마트 MS/강릉금학점|ABC-MART MS 강릉금학점|||91007
ABC마트|MS/영등포타임스퀘어점|||ABC마트|02-2636-2300||서울 영등포구 영등포동4가 442|교환/환불;포인트사용||||||ABC마트 MS/영등포타임스퀘어점|지하1층 ABC-MART MS 영등포타임스퀘어점|||91007
ABC마트|MS/김포현대아울렛점|||ABC마트|031-8048-2324||경기도 김포시 고촌읍 전호리 654|교환/환불;포인트사용||||||ABC마트 MS/김포현대아울렛점|현대프리미엄아울렛 2층 ABC-MART MS 김포현대아울렛점|||91007
ABC마트|ST/송도현대아울렛점|||ABC마트|032-727-2444|인천 연수구 송도국제대로 123||교환/환불;포인트사용||||||ABC마트 ST/송도현대아울렛점|(송도동,현대프리미엄 아울렛 송도점) B1층 ABC마트 ST 송도현대아울렛점|||91007
ABC마트|MS/송도트리플스트리트점|||ABC마트|032-310-9611||인천 연수구 송도동 176-5|교환/환불;상품권사용;포인트사용||||||ABC마트 MS/송도트리플스트리트점|트리플스트리트 D동 ABC-MART MS송도트리플스트리트점|||91007
ABC마트|MG/송도트리플스트리트점|||ABC마트|032-310-9411||인천 연수구 송도동 174-3|의류판매;교환/환불;상품권사용;포인트사용||||||ABC마트 MG/송도트리플스트리트점|트리플스트리트B동 1,2층 ABC-MART MG 송도트리플스트리트점|||91007
ABC마트|ST/인천아이즈빌점|||ABC마트|032-503-7733||인천광역시 부평구 청천동 386외 2필지 아이즈빌아울렛 제7동 1층 ABC-MART ST 인천아이즈빌점 |교환/환불;상품권사용;포인트사용||||||ABC마트 ST/인천아이즈빌점||||91007
ABC마트|ST/상동더플러스몰점|||ABC마트|032-715-7610||경기 부천시 상동 540-1|교환/환불;포인트사용||||||ABC마트 ST/상동더플러스몰점|홈플러스 2층 ABC마트 ST 상동더플러스몰점|||91007
ABC마트|MS/김포롯데몰점|||ABC마트|02-6116-5390||서울특별시 강서구 방화동 886|교환/환불;포인트사용||||||ABC마트 MS/김포롯데몰점|롯데몰 김포공항 지하1층 ABC-MART MS 김포롯데몰점|||91007
ABC마트|ST/광명점|||ABC마트|02-2681-8400||경기도 광명시 광명동 158-379|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/광명점|ABC-MART ST 광명점|||91007
ABC마트|ST/강서NC점|||ABC마트|02-2667-9650||서울특별시 강서구 등촌동 689|교환/환불;포인트사용||||||ABC마트 ST/강서NC점|NC백화점강서점 4층 ABC-MART ST 강서NC점|||91007
ABC마트|ST/가양이마트점|||ABC마트|02-2039-2928|서울 강서구 양천로 559||교환/환불||||||ABC마트 ST/가양이마트점|(가양동,가양이마트) 3층 ABC-MART ST 가양이마트점|||91007
ABC마트|ST/광주세정아울렛점|||ABC마트|062-372-5989||광주 서구 치평동 1326|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/광주세정아울렛점|세정아울렛 160,161호 ABC-MART ST 광주세정아울렛점|||91007
ABC마트|ST/신도림점|||ABC마트|02-3672-7755||서울 구로구 구로동 3-25|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/신도림점|신도림테크노마트 지하1층 41호 ABC-MART 신도림점|||91007
ABC마트|ST/목동중앙점|||ABC마트|02-2648-1700||서울특별시 양천구 목동 917-1|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/목동중앙점|ABC-MART ST 목동중앙점|||91007
ABC마트|ST/부천심곡점|||ABC마트|032-656-8989||경기도 부천시 원미구 심곡동 164-4|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/부천심곡점|ABC-MART ST 부천심곡점|||91007
ABC마트|MS/중동유플렉스점|||ABC마트|032-623-1184||경기도 부천시 원미구 중동 1164|교환/환불;포인트사용||||||ABC마트 MS/중동유플렉스점|현대백화점 지하1층 ABC-MART MS 중동유플렉스점|||91007
ABC마트|MS/인천부평점|||ABC마트|032-501-9500||인천광역시 부평구 부평동 201-21|교환/환불;상품권사용;포인트사용||||||ABC마트 MS/인천부평점|ABC-MART MS 인천부평점|||91007
ABC마트|MS/인천구월점|||ABC마트|032-422-5989||인천광역시 남동구 구월동 1469|교환/환불;상품권사용;포인트사용||||||ABC마트 MS/인천구월점|ABC-MART MS 인천구월점|||91007
ABC마트|DS/인천롯데팩토리점|||ABC마트|032-728-2708||인천 중구 항동7가 76-2|교환/환불;포인트사용||||||ABC마트 DS/인천롯데팩토리점|롯데팩토리아울렛 2층 ABC-MART DS 인천롯데팩토리점|||91007
ABC마트|ST/구로마리오점|||ABC마트|02-2067-2260||서울 금천구 가산동 60-20|교환/환불;포인트사용||||||ABC마트 ST/구로마리오점|마리오아울렛 3관 4층 ABC-MART ST 구로마리오점|||91007
ABC마트|ST/익산영등점|||ABC마트|063-835-4300||전북 익산시 영등동 840-1|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/익산영등점|영등주차빌딩 제105호 ABC-MART ST 익산영등점|||91007
ABC마트|ST/목포하당점|||ABC마트|061-284-0092||전남 목포시 상동 997-1|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/목포하당점|ABC-MART ST 목포하당점|||91007
ABC마트|ST/군산수송점|||ABC마트|063-467-3838||전라북도 군산시 수송동 802-15|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/군산수송점|1층 ABC-MART ST 군산수송점|||91007
ABC마트|ST/광주첨단점|||ABC마트|062-972-8811||광주 광산구 월계동 889-7|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/광주첨단점|컨벤션빌딩 101호,201호 ABC-MART ST 광주첨단점|||91007
ABC마트|MS/강남엔터식스점|||ABC마트|02-6321-6114|서울 서초구 신반포로 지하188||포인트사용||||||ABC마트 MS/강남엔터식스점|(반포동,강남고속터미널역) 엔터식스 지하1층 MS 강남엔터식스점|||91007
ABC마트|ST/전주효자몰점|||ABC마트|063-237-4343||전북 전주시 완산구 효자동1가 434|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/전주효자몰점|1층 ABC-MART ST 전주효자몰점|||91007
ABC마트|ST/노량진점|||ABC마트|02-826-5989||서울특별시 동작구 노량진동 112-5|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/노량진점|ABC-MART ST 노량진점|||91007
ABC마트|ST/서울대입구역점|||ABC마트|02-872-6700||서울특별시 관악구 봉천동 857-4|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/서울대입구역점|ABC-MART ST 서울대입구역점|||91007
ABC마트|ST/신림포도몰점|||ABC마트|02-3285-5989||서울특별시 관악구 신림동 1641-2|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/신림포도몰점|포도몰 지하1층 B109~B112 ABC-MART ST 신림포도몰점|||91007
ABC마트|ST/양재이마트점|||ABC마트|02-2155-1243|서울 서초구 매헌로 16||포인트사용||||||ABC마트 ST/양재이마트점|(양재동,하이브랜드몰) 양재이마트 B1층 ST 양재이마트점|||91007
ABC마트|MS/홍대점|||ABC마트|02-336-1400||서울 마포구 서교동 358-2|교환/환불;상품권사용;포인트사용||||||ABC마트 MS/홍대점|1층,2층 ABC-MART MS 홍대점|||91007
ABC마트|ST/파주롯데아울렛점|||ABC마트|031-960-2561|경기 파주시 회동길 390||교환/환불||||||ABC마트 ST/파주롯데아울렛점|(문발동,롯데프리미엄아울렛) (문발동) A동 3층|||91007
ABC마트|ST/킨텍스이마트점|||ABC마트|031-922-9667|경기 고양시 일산서구 킨텍스로 171||포인트사용||||||ABC마트 ST/킨텍스이마트점|(대화동,이마트타운) (대화동) 이마트타운 B1층|||91007
ABC마트|ST/일산웨스턴돔점|||ABC마트|031-908-7800||경기도 고양시 일산동구 장항동 867|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/일산웨스턴돔점|868번지 웨스턴돔 1층 ABC-MART ST 일산웨스턴돔점|||91007
ABC마트|ST/불광NC점|||ABC마트|02-350-9275||서울특별시 은평구 대조동 240|교환/환불;포인트사용||||||ABC마트 ST/불광NC점|NC백화점 6층 ABC-MART ST 불광NC점|||91007
ABC마트|ST/메세나폴리스점|||ABC마트|02-2039-1214||서울 마포구 서교동 490|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/메세나폴리스점|메세나폴리스 지하1층 ABC-MART ST 메세나폴리스점|||91007
ABC마트|ST/고양화정점|||ABC마트|031-972-3600||경기도 고양시 덕양구 화정동 978-1|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/고양화정점|ABC-MART ST 고양화정점|||91007
ABC마트|ST/고양롯데아울렛점|||ABC마트|031-8035-2871|경기 고양시 덕양구 권율대로 420||교환/환불;포인트사용||||||ABC마트 ST/고양롯데아울렛점|(도내동,이케아 고양점) 지하1층 ABC-MART ST 고양롯데아울렛점|||91007
ABC마트|MS/은평롯데몰점|||ABC마트|02-6975-5309||서울 은평구 진관동 79|포인트사용||||||ABC마트 MS/은평롯데몰점|서울시 은평구 진관동 79-15 롯데몰 3층 ABC-MART MS은평롯데몰점|||91007
ABC마트|ST/이수역점|||ABC마트|02-591-4545||서울특별시 동작구 사당동 134-3|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/이수역점|네오시떼빌딩 1층 (동작대로 123) ABC-MART ST 이수역점|||91007
ABC마트|ST/이태원점|||ABC마트|02-792-5989||서울특별시 용산구 이태원동 168-9외 1필지 1층 ABC-MART ST 이태원점 |교환/환불;상품권사용;포인트사용||||||ABC마트 ST/이태원점||||91007
ABC마트|ST/왕십리비트플렉스점|||ABC마트|02-2200-1610||서울특별시 성동구 행당동 168-1|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/왕십리비트플렉스점|왕십리민자역사 3층 ABC-MART ST 왕십리비트플렉스점|||91007
ABC마트|ST/강변테크노마트점|||ABC마트|02-3424-1752||서울특별시 광진구 구의동 546-4|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/강변테크노마트점|테크노마트 1층 ABC-MART ST 강변테크노마트점|||91007
ABC마트|ST/이대엘큐브점|||ABC마트|02-364-6344||서울 서대문구 대현동 56-2|포인트사용||||||ABC마트 ST/이대엘큐브점|메르체쇼핑몰 2층 ABC-MART ST이대엘큐브점|||91007
ABC마트|MS/신촌유플렉스점|||ABC마트|02-338-6900||서울 서대문구 창천동 30-1|교환/환불;포인트사용||||||ABC마트 MS/신촌유플렉스점|현대유플렉스 신촌점 9층 ABC마트 MS 신촌유플렉스점|||91007
ABC마트|ST/부산장산역점|||ABC마트|051-714-0350|부산 해운대구 세실로 75||교환/환불;상품권사용;포인트사용||||||ABC마트 ST/부산장산역점|(좌동,일진빌딩) 1,2층 ABC-MART ST 부산장산역점|||91007
ABC마트|ST/부산롯데아쿠아점|||ABC마트|051-678-4054||부산광역시 중구 중앙동7가 20-1|교환/환불;포인트사용||||||ABC마트 ST/부산롯데아쿠아점|롯데백화점 광복점 아쿠아몰 6층 ABC-MART ST 부산롯데아쿠아점|||91007
ABC마트|ST/부산덕천점|||ABC마트|051-366-2182||부산 북구 덕천동 398-2|교환/환불;포인트사용||||||ABC마트 ST/부산덕천점|뉴코아아울렛 지하1층 ABC-MART ST 부산덕천점|||91007
ABC마트|ST/부산경성대점|||ABC마트|051-612-5989||부산광역시 남구 대연동 72-6|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/부산경성대점|비젼프라자 제1층 102호 ABC-MART ST 부산경성대점|||91007
ABC마트|MS/해운대신세계센텀점|||ABC마트|051-745-2694||부산 해운대구 우동 1495|교환/환불;포인트사용||||||ABC마트 MS/해운대신세계센텀점|신세계백화점 센텀시티점 지하2층 ABC-MART MS 해운대신세계센텀점|||91007
ABC마트|MS/동부산롯데몰점|||ABC마트|051-901-2791||부산광역시 기장군 기장읍 당사리 64|교환/환불;포인트사용||||||ABC마트 MS/동부산롯데몰점|롯데몰동부산점 2층 ABC-MART MS 동부산롯데몰점|||91007
ABC마트|ST/수유점|||ABC마트|02-907-8900||서울특별시 강북구 수유동 230-13|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/수유점|ABC-MART ST 수유점|||91007
ABC마트|ST/상봉엔터식스점|||ABC마트|02-435-5511||서울특별시 중랑구 상봉동 73-10|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/상봉엔터식스점|엔터식스 A,B동 3층 ABC-MART ST 상봉엔터식스점|||91007
ABC마트|ST/구리롯데아울렛점|||ABC마트|031-8034-2339||경기 구리시 인창동 419-7|교환/환불;포인트사용||||||ABC마트 ST/구리롯데아울렛점|4필지 롯데백화점 아울렛 3층 ABC-MART ST 구리롯데아울렛점|||91007
ABC마트|MS/노원점|||ABC마트|02-938-6200|서울 노원구 노해로 482||교환/환불;상품권사용;포인트사용||||||ABC마트 MS/노원점|(상계동,덕영빌딩) ABC-MART MS 노원점|||91007
ABC마트|ST/성남터미널점|||ABC마트|031-704-5566||경기 성남시 분당구 야탑동 341|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/성남터미널점|성남종합버스터미널 제1층 제110호외 7개호 ABC-MART ST 성남터미널점|||91007
ABC마트|ST/성남이마트점|||ABC마트|031-698-4073||경기 성남시 수정구 태평동 7336|포인트사용||||||ABC마트 ST/성남이마트점|신세계쉐덴 2층 ABC-MART ST성남이마트점|||91007
ABC마트|ST/분당수내역점|||ABC마트|031-698-4071||경기 성남시 분당구 수내동 17-1|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/분당수내역점|엑스와이빌딩 1층 ABC-MART ST 분당수내점|||91007
ABC마트|ST/문정가든파이브점|||ABC마트|02-2157-5405||서울특별시 송파구 문정동 516외 40필지 가든파이브 라이프동 영관 4층 ABC-MART ST 문정가든파이브점 |교환/환불;포인트사용||||||ABC마트 ST/문정가든파이브점||||91007
ABC마트|ST/곤지암에버세이브점|||ABC마트|031-8027-2028||경기 광주시 초월읍 대쌍령리 272-7|교환/환불;포인트사용||||||ABC마트 ST/곤지암에버세이브점|외 4필지 에버세이브 곤지암점 2층 ABC-MART ST 곤지암에버세이브점|||91007
ABC마트|ST/가든파이브현대시티몰점|||ABC마트|02-2673-2305||서울 송파구 문정동 634|포인트사용||||||ABC마트 ST/가든파이브현대시티몰점|가든파이브 라이프동 3층 ABCMART ST 가든파이브현대시티몰점|||91007
ABC마트|MS/하남스타필드점|||ABC마트|031-8072-8424|경기 하남시 미사대로 750||교환/환불;포인트사용||||||ABC마트 MS/하남스타필드점|(신장동,스타필드 하남) 스타필드하남 3층 ABC-MART MS 하남스타필드점|||91007
ABC마트|ST/구미인동점|||ABC마트|054-471-6699||경북 구미시 황상동 633-16|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/구미인동점|이트리뷴 타워 1층 ABC-MART ST 구미인동점|||91007
ABC마트|ST/구미원평점|||ABC마트|054-458-6600||경상북도 구미시 원평동 374-2|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/구미원평점|ABC-MART ST 구미원평점|||91007
ABC마트|ST/평촌뉴코아점|||ABC마트|031-478-5177||경기 안양시 동안구 호계동 1039-3|교환/환불;포인트사용||||||ABC마트 ST/평촌뉴코아점|뉴코아아울렛 지하2층 ABC-MART ST 평촌뉴코아점|||91007
ABC마트|ST/안양일번가점|||ABC마트|031-445-8899||경기도 안양시 만안구 안양동 674-124외 2필지 ABC-MART ST 안양일번가점 |교환/환불;상품권사용;포인트사용||||||ABC마트 ST/안양일번가점||||91007
ABC마트|MS/수원롯데몰점|||ABC마트|031-8066-1625||경기도 수원시 권선구 서둔동 296-77|교환/환불;포인트사용||||||ABC마트 MS/수원롯데몰점|수원롯데몰 1층 ABC-MART MS 수원롯데몰점|||91007
ABC마트|ST/동수원홈플러스점|||ABC마트|031-548-2398|경기 수원시 팔달구 효원로 257||교환/환불;포인트사용||||||ABC마트 ST/동수원홈플러스점|(인계동,홈플러스동수원점) 1F ABC-MART ST 동수원홈플러스점|||91007
ABC마트|ST/군포산본역점|||ABC마트|031-394-6300||경기도 군포시 산본동 1231|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/군포산본역점|산본역사2층 2-가호 ABC-MART ST 군포산본역점|||91007
ABC마트|MS/수원AK점|||ABC마트|031-240-2188||경기도 수원시 팔달구 팔달로1가 18|교환/환불;포인트사용||||||ABC마트 MS/수원AK점|애경플라자5층 ABC-MART MS 수원AK점|||91007
ABC마트|MS/광교롯데아울렛점|||ABC마트|031-8064-2070||경기 수원시 영통구 이의동 1338|교환/환불;포인트사용||||||ABC마트 MS/광교롯데아울렛점|롯데아울렛광교점 지하1층 ABC-MART MS 광교롯데아울렛점|||91007
ABC마트|MS/동탄센터포인트몰점|||ABC마트|031-8015-2163||경기 화성시 반송동 96|교환/환불;상품권사용;포인트사용||||||ABC마트 MS/동탄센터포인트몰점|동탄 메타폴리스 A블럭 1층 ABC-MART MS 동탄센터포인트몰점|||91007
ABC마트|ST/제주칠성점|||ABC마트|064-803-3022|제주특별자치도 제주시 중앙로5길 6||교환/환불;상품권사용;포인트사용||||||ABC마트 ST/제주칠성점|(일도1동,제주코리아극장) ABC-MART ST 제주칠성점|||91007
ABC마트|ST/제주연동점|||ABC마트|064-743-0092|제주특별자치도 제주시 삼무로 30||교환/환불;상품권사용;포인트사용||||||ABC마트 ST/제주연동점|(연동) ABC-MART ST제주연동점|||91007
ABC마트|ST/서귀포점|||ABC마트|064-733-7200||제주특별자치도 서귀포시 서귀동 256-51|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/서귀포점|ABC-MART ST 서귀포점|||91007
ABC마트|MS/신제주연동점|||ABC마트|064-805-1070||제주특별자치도 제주시 연동 273-22|교환/환불;상품권사용;포인트사용||||||ABC마트 MS/신제주연동점|ABC-MART MS신제주연동점|||91007
ABC마트|ST/울산성남점|||ABC마트|052-212-0073||울산 중구 성남동 219-60|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/울산성남점|외 2필지 1층 ABC-MART ST 울산성남점|||91007
ABC마트|ST/경주노동점|||ABC마트|054-771-8989||경상북도 경주시 노동동 82|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/경주노동점|ABC-MART ST 경주노동점|||91007
ABC마트|MS/울산롯데점|||ABC마트|052-266-5989||울산 남구 삼산동 1480-1|교환/환불;포인트사용||||||ABC마트 MS/울산롯데점|롯데 시네마동 2층 ABC-MART MS 울산롯데점|||91007
ABC마트|ST/창원합성점|||ABC마트|055-251-5800||경상남도 창원시 마산회원구 합성동 267|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/창원합성점|마산시외버스터미널 A1동~A3동 ABC-MART ST 창원합성점|||91007
ABC마트|ST/창원상남점|||ABC마트|055-275-9200||경남 창원시 성산구 상남동 14-7|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/창원상남점|ABC-MART ST 창원상남점|||91007
ABC마트|ST/서산점|||ABC마트|041-429-3022||충남 서산시 동문동 912-1|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/서산점|1층 ABC-MART ST 서산점|||91007
ABC마트|ST/평택중앙점|||ABC마트|031-691-4466||경기 평택시 평택동 51-7|교환/환불;상품권사용;포인트사용||||||ABC마트 ST/평택중앙점|ABC-MART ST 평택중앙점|||91007
