##NAME|TYPE|SUBNAME|TELNUM|NEWADDR|OT|OFFDAY|COST|FEAT|WEBSITE|SOURCE2|XCOORD|YCOORD@@박물관
비움박물관|사립||062-222-6668|광주 동구 제봉로 143-1|운영시간 :10시~18시관람권 매표시간:10시~17시(관람종료 1시간 전까지 입장가능)|매주 일요일, 월요일|어린이: 5,000원청소년: 7,000원성인: 10,000원|전시실; 교육실; 무선 인터넷; 남/녀 화장실 구분; 장애인 편의시설|http://biummuseum.com/|한국박물관협회||
사람박물관/얼굴|사립||031-765-3522|경기 광주시 남종면 분원길 3-6|10:00~18:00|매주 월, 화요일|일반 : 6,000원(단체 5,000원) 청소년 및 경로, 광주시민 : 4,000원(단체 3,000원)유치부 : 3,000원(단체 2,000원)5세 이하 : 무료(단체 1,500원)|아트샵; 카페|http://www.visagej.org|한국박물관협회|127.3020583|37.4939733
산청산골박물관|사립||055-972-7895|경남 산청군 신안면 중촌갈전로 859|10:00~18:00|매주월요일|무료|산골카페; 특산품판매; 도자기체험장 등||한국박물관협회|127.9820823|35.3693920
삼성미술관Leeum|사립||02-2014-6900|서울 용산구 이태원로 55길 60-16|10:30 ~ 18:00 (매표마감 17:30)|매주 월요일, 매년 1월 1일, 설 연휴, 추석 연휴|상설전시 - 일반 : 10,000원(단체 : 7,000원) / 청소년, 경로우대, 장애인 : 6,000원(단체 : 4,000원) / ※20명 이상(방문 3일 이전 사전예약 시) 30%할인이 적용됩니다.(사전 예약 없이 단체 방문 시 현장 할인 적용 불가)|아트샵; 카페|http://www.leeum.org|한국박물관협회|126.9993406|37.5380703
삼성출판박물관|사립||02-394-6544|서울 종로구 비봉길 2-2|10:00~17:00|주말, 공휴일|학생 : 2,000원(단체 : 1,000원) / 일반 : 3,000원(단체 : 2,000원) / ※단체 30명 이상||http://www.ssmop.org|한국박물관협회|126.9570848|37.6086466
삼성화재교통박물관|사립||031-320-9900|경기 용인시 처인구 포곡읍 에버랜드로 376번길 17|평일: 오전9시~오후5시(입장마감 오후4시)주말 및 공휴일 : 오전10시~오후6시(입장마감 오후5시)|매주 월요일, 1월 1일, 설·추석 연휴|대인(20~65세) : 6,000원(단체 : 5,000원) / 소인(3~19세) : 5,000원(단체 : 4,000원) / 경로(66세 이상) : 3,000원(단체 : 3,000원) / 24개월 미만 유아, 장애인 : 무료 / ※단체 20명 이상|아트샵|http://www.stm.or.kr|한국박물관협회|127.2169544|37.3003689
삼육대학교박물관|대학||02-3399-3065~8|서울 노원구 화랑로 815|월~목 10:00~16:00 / 금 10:00~14:00|주말, 공휴일|무료|레스토랑|http://syu.ac.kr|한국박물관협회|127.1092351|37.6418719
상명대학교박물관|대학||02-781-7920|서울 종로구 평창문화로 151|10:00~17:00|주말, 공휴일|무료||http://museum.smu.ac.kr|한국박물관협회|126.9760826|37.6105981
생각하는/정원|사립|분재예술원|064-772-3701|제주 제주시 한경면 녹차분재로 675|9시 ~ 18시|연중무휴|성인 12,000원 / 청소년 10,000원||http://www.spiritedgarden.com|한국박물관협회||
샬트르성바오로수녀회역사박물관|사립||02-3706-3255|서울 중구 명동길 74-2|10:00~17:00|매주 화요일|무료||http://spcsoul.or.kr|한국박물관협회|126.9880625|37.5624324
서울대학교의학박물관|사립||02-2072-2636|서울 종로구 대학로 101 서울대학교병원 내|월요일 – 금요일  09:00-18:00 / 토요일  10:00-12:00|일요일 및 공휴일 / 근로자의 날(5/1) / 법인화 기념일 (10/15)|||http://www.medicalmuseum.org|한국박물관협회||
석부작박물관|사립||064-739-3331|제주 서귀포시 일주동로 8941|09:00~18:00|연중무휴|어린이, 경로, 국가유공자, 장애인 : 3,000원 / 청소년, 군인 : 4,000원(단체 : 3,500원) / 성인 : 6,000원(단체 : 5,000원) / ※단체 30명 이상|아트샵; 레스토랑; 카페; 펜션|http://www.seokbujak.com|한국박물관협회|126.5365530|33.2502661
선문대학교박물관|대학||041-530-2782|충남 아산시 탕정면 선문로 221번길 70|10:00~17:00|주말, 공휴일|무료||http://www.sunmoon.ac.kr|한국박물관협회|127.0759297|36.7975666
성신여대박물관|대학||02-920-7325|(02844) 서울시 성북구 보문로 34다길 2, 성신여자대학교 행정관 3층 상설전시실|월~금요일, 10:00~17:00|개교기념일(4.28), 토요일, 법정 공휴일, 기타 학칙에 정한 휴업일|무료|성신관 5층 수하루; 수정관 1층|https://www.sungshin.ac.kr/museum/index..do|한국박물관협회||
성신여자대학교박물관|대학||02-920-7325|서울 성북구 보문로 34다길 2 행정관 3층|월~금요일, 10:00~17:00|개교기념일(4.28), 토요일, 법정 공휴일, 기타 학칙에 정한 휴업일|무료|성신관 5층 수하루; 수정관 1층|http://museum.sungshin.ac.kr|한국박물관협회||
세계골프역사박물관|사립||02-2192-3005|서울 강남구 테헤란로 528|10:00~19:00|매주 일요일, 공휴일|일반 : 5,000원(단체 : 3,000원) / 학생(중·고등학생), 어린이, 경로(만 65세 이상) : 3,000원(단체 : 2,000원) / 유아(만3개월 미만) : 무료 ※단체 20명 이상|아트샵|http://superiori.com/?page_id=4435|한국박물관협회|127.0620047|37.5081360
세계민속악기박물관|사립||031-946-9838|경기 파주시 탄현면 헤이리마을길 63-26|09:30~17:30|매주 월요일, 설날 당일, 추석 당일|성인 : 5,000원 / 학생 : 4,000원 / 유아 : 3,000원 / 단체 : 3,000원 (20명 이상)|아트샵|http://www.e-musictour.com|한국박물관협회|128.4074583|37.1904768
세계술문화박물관/리쿼리움|사립||043-855-7333|충북 충주시 중앙탑면 탑정안길 12|10:00~18:00|매주 목요일, 명절 전날·당일|소인 : 4,000원 / 대인 : 5,000원(단체 : 4,000원) / 장애인, 경로 : 4,000원 / ※단체 30명 이상|아트샵; 카페; 교육관|http://www.liquorium.com|한국박물관협회|127.8656300|37.0185820
세계인형박물관|사립||031-947-2575|경기 파주시 탄현면 헤이리마을길 76-100 하늘틈||월요일|성인 : 5,000원||http://worlddoll.net|한국박물관협회||
세계자동차&피아노박물관|사립||064-792-3000|제주 서귀포시 안덕면 중산간서로 1610|09:00~18:00|연중무휴|임장료   성인 : 13,000원(단체: 11,000원)/청소년, 어린이 : 12,000원(단체 : 10,000)/ 경로,장애인,국가유공자: 10,000원(단체 : 9,000원)|부대시설  영상관; 전시관; 꽃사슴&토끼 먹이주기 체험; 곶자왈힐링로드; 희락원(꽃정원); 티하우스; 다이케스트샵; 음악체험장; 오르골체험장; 어린이 교통체험장 등|http://www.worldautopianomuseum.com|한국박물관협회|126.3498929|33.2834607
세계장신구박물관|사립||02-730-1610|서울 종로구 북촌로 5 나길 2|11:00~17:00|매주 월, 화요일|일반 : 7,000원(단체 : 5,000원) / 학생, 어린이 : 5,000원 / ※단체 20명 이상|아트샵|http://wjmuseum.com|한국박물관협회|126.9818207|37.5809998
세계조가비박물관|사립||064-762-5551|제주 서귀포시 태평로 284|09:00~20:00|연중무휴|성인 : 6,000원(단체 : 5,000원) / 청소년 : 4,500원(단체 : 4,000원) / 소인 : 3,500원(단체 : 3,000원) / ※단체 15명 이상|아트샵; 카페; 체험교육관|http://www.wsmuseum.co.kr|한국박물관협회|126.5516939|33.2473360
세종전통장류박물관|사립||044-868-7007|세종 전동면 배일길 90-43|10:00~18:00|매주 월요일, 명절 연휴|무료|레스토랑; 카페|http://www.dweeungbark.co.kr|한국박물관협회|127.2592114|36.6756151
손성목영화박물관|사립||033-655-1130|강원 강릉시 경포로 399|09:00 ~ 16:30|연중무휴|||http://filmmuseum.kr|한국박물관협회|128.8976751|37.7982352
송광사성보박물관|사립||061-755-0407|전남 순천시 송광면 송광사안길 100|09:00~17:40|매주 월요일, 눈·비오는 날|무료||http://www.songgwangsa.org|한국박물관협회|127.2756107|35.0023155
쇳대박물관|사립||02-766-6494|서울시 종로구 낙산성곽서1길 10|10:00~18:00|매주 월요일|일반(성인, 대학생) : 4,000원(단체 : 3,000원) / 어린이, 청소년(4세 이상) : 3,000원(단체 : 2,000원) / ※단체 20명 이상|아트샵|http://lockmuseum.co.kr/|한국박물관협회||
수덕사근역성보관|사립||041-330-7777|충남 예산군 덕산면 수덕사안길 79|09:30~17:00|매주 월요일|무료||http://sudeokmuseum.or.kr|한국박물관협회|126.6226617|36.6625047
순천대학교박물관|대학||061-750-5041|전남 순천시 중앙로 255|10:00~17:00|공휴일, 개교기념일(5. 15)|무료|카페|http://museum.sunchon.ac.kr|한국박물관협회|127.4805019|34.9646270
쉼박물관|사립||02-396-9277|서울 종로구 세검정로 209-17|09:30~18:00|매주 월요일|어린이(미취학 아동) : 3,000원(단체 : 2,000원) / 청소년 : 5,000원(단체 : 4,000원) / 성인 : 7,000원(단체 : 6,000원) / ※단체 15명 이상|아트샵|http://www.shuim.org|한국박물관협회|126.9556630|37.5994900
신구대학교우촌박물관|대학||031-740-1258|경기 성남시 중원구 광명로 377|월~금 10:00~15:00|주말, 공휴일, 하계 동계 방학|무료||http://http//museum.shingu.ac.kr|한국박물관협회|127.1677269|37.4488757
신문박물관|사립||02-2020-1830,1880|서울 종로구 세종대로 152 일민미술관 5, 6층|09:30~18:00|매주 월요일, 1월 1일, 설·추석 연휴 [봄, 가을(3월, 9월) 정기휴관 : 첫째주 화~일요일]|성인 : 3,000원(단체 : 2,000원) / 학생 : 2,000원(단체 : 1,500원) / ※단체 20명 이상|아트샵; 레스토랑; 카페|http://www.presseum.or.kr|한국박물관협회|126.9776733|37.5698903
신세계한국상업사박물관|사립||02-727-1394|경기 용인시 처인구 남사면 화곡로 77|||||http://www.shinsegae.com|한국박물관협회||
신영숙컬렉션박물관|사립||031-282-8856|경기 용인시 기흥구 흥덕4로 63|하절기 10:00~18:00 / 동절기 10:00~17:00|매주 월요일|일반 : 개인 9,000원 / 초·중·고등학생 : 5,000원(단체 : 4,000원) / 어린이(미취학) : 3,500원(단체 : 3,000원) / ※단체 20명 이상|아트샵; 카페; 매점; 야외공원||한국박물관협회||
아라리오뮤지엄|사립||064-720-8200|제주 제주시 삼도2동 탑동로 14|10:00 - 19:00 (화 - 일)|월요일|성인 : 10,000원, 청소년 : 6,000원, 어린이 : 4,000원 | 11-13세||http://www.arariomuseum.org|한국박물관협회|126.5233749|33.5174748
아라리오뮤지엄/인/스페이스|사립||02-760-5700|서울 종로구 율곡로 83|10:00 - 19:00 (화 - 일)|월요일|성인 : 10,000원, 청소년 : 6,000원, 어린이 : 4,000원 | 11-13세||http://arariomuseum.org|한국박물관협회||
아산정린박물관|사립||041-549-4005|충남 아산시 배방읍 휴대길 142|10:00~18:00|매주 월요일||체험장; 전시갤러리|http://blog.naver.com/jeonglin|한국박물관협회|127.1177435|36.7724400
아주대학교도구박물관|대학||031-219-2907|경기 수원시 영통구 월드컵로 206 아주대학교 연암관|월요일~금요일, 10:00~17:00 방학 : 10:00~15:00|주말, 공휴일, 국경일, 개교기념일 (4월 12일)|무료||http://museum.ajou.ac.kr/|한국박물관협회||
아쿠아플라넷63|사립||02-780-6382|서울 영등포구 여의도동 60|오전 10시 - 오후 10시|연중무휴|어른(20세 이상) : 25,000 원, 청소년(14 - 19세) : 23,000원, 어린이 / 경로 (13세 이하) (만 65세 이상) : 21,000 원|63아트|http://www.63.co.kr|한국박물관협회||
아트린뮤지움|사립||031-946-6428|경기도 파주시 광탄면 기산로 186번길 59 아트린뮤지움|화~일요일 11:00~21:00(입장마감 시간 20:30)|매주 월요일|1,4 전시실, 만6세 이하, 소방관 - 무료 2,3 전시실 - 성인 : 4,000원, 어린이/청소년(만7세~18세) : 2,000원, 군인/단체 : 1,000원  * 카페이용객에 한해 관람 가능|카페|https://artrin.modoo.at/|한국박물관협회||
아트센터나비|사립||02-2121-1031|서울 종로구 종로 26, SK빌딩 4층|평일 11:00 - 18:00|토, 일, 공휴일|||http://www.nabi.or.kr|한국박물관협회||
아트센터화이트블럭|사립||031-992-4400|경기 파주시 탄현면 헤이리마을길 72|월요일~금요일 : 10:30~18:30 / 토요일~일요일, 공휴일 : 10:30~19:00||일반(19~64세) : 2,000원(단체 : 1,600원) / 청소년 (7~18세) : 1,000원(단체 : 800원) / ※단체 20명 이상|아트샵; 카페|http://www.whiteblock.org|한국박물관협회|126.6993710|37.7889570
아프리카박물관|사립||064-738-6565|제주 서귀포시 이어도로 49|09:00~19:00|연중무휴|성인 : 8,000원(단체 : 7,000원) / 청소년 : 7,000원(단체 : 6,000원) / 어린이 : 6,000원(단체 : 5,000원) / 경로, 장애인, 군인, 제주도민 : 7,000원 / ※단체 20명 이상|아트샵; 공연장; 기저귀교환대 등|http://www.africamuseum.or.kr|한국박물관협회|126.4290439|33.2399188
아해한국전통문화어린이박물관|사립||02-3418-5501|경기 과천시 추사로 133|10:00~18:00|설·추석, 매주 일요일|일반 : 5,000원 ※단체 20명 이상 50명 이하 : 4,000원 ※단체 51명 이상 : 3,000원 / 국가유공자증, 경로우대증, 장애인복지카드 소지자 : 50%할인|아트샵|http://ahaemuseum.org|한국박물관협회|127.0299873|37.4576020
안동소주박물관|사립||054-858-4541|경북 안동시 강남로 71-1|09:00~17:30|연중무휴|무료||http://www.andongsoju.net|한국박물관협회|128.7087592|36.5498322
안면도쥬라기박물관|사립||041-674-5660~1|충남 태안군 남면 곰섬로 37-20|하절기(3월~10월) 09:30~18:00 / 동절기(11월~2월) 10:00~17:30|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 설·추석 당일|청소년 : 8,000원(단체 : 6,000원) / 어른 : 10,000원(단체 : 8,000원) / ※단체 30명 이상|아트샵; 카페; 매점|http://www.anmyondojurassic.com|한국박물관협회|126.3107176|36.6092750
애보박물관|사립||032-466-3181|인천 남동구 민의골로 71|월~토요일 09:30~18:00|일요일, 1월 1일, 설·추석 연휴, 크리스마스|일반(19세~64세) : 2,500원 / 청소년(중·고등학생) : 2,000원 / 어린이(24개월 이상) : 1,500원 / 영유아 24개월 이하 무료, 장애인 및 경로권 소지자 50% 할인 / ※단체 20명 이상|아트샵|http://www.aebo.co.kr|한국박물관협회|126.7670082|37.4503293
얼음골축음기소리박물관|사립||055-354-8878|경남 밀양시 산내면 산내로 926-1|동절기(11월-4월) 09:00~18:00 / 하절기(5월-10월) 09:00~20:00|없음|성인 5,000원(단체 4,000원) / 단체 20인 이상(18세 이상) / 청소년 4,000원(단체 3,000원) : 중·고등학생(학생증 제시시) / 소인 3,000원(단체 2,000원) : 3~12세 / 경로, 장애우, 밀양시민, 군인 3,000원(단체 2,000원) : 경로(65세 이상), 장애우 1~3등급(보호자 1명 포함), 밀양시민, 군인(신분증 제시시)|주차장 : 박물관 이용 시 주차 가능한 공간이 마련되어있습니다. 운영시간 09:00~20:00 (박물관 운영시간 기준) / 휴게실 : 간단한 음료와 다과를 즐기실수 있습니다. / 교육실(강당) : 문화 및 집회시설로 체험학습 및 교육프로그램이 진행됩니다. / 주변환경 : 얼음골; 시례 호박소; 표충사|http://www.epsmuseum.co.kr|한국박물관협회|128.9352601|35.5982003
에디슨과학박물관|사립||033-655-1130~2|강원 강릉시 경포로 393|09:00~18:00|연중무휴|성인 : 7,000원(단체 :6,000원) / 중·고등학생 : 6,000원(단체 : 5,000원) / 어린이 : 5,000원(단체 : 3,500원) / 경로, 국가유공자 : 6,000원(단체 : 6,000원) / ※단체 30명 이상|아트샵; 카페|http://www.edison.kr|한국박물관협회||
여성생활사박물관|사립||031-882-8100|경기 여주군 강천면 강천로 324-20|하절기 10:00~18:00 / 동절기 10:00~17:00|매주 월요일|일반 : 5,000원(단체 : 3,000원) / 초·중·고등학생 및 어린이 : 3,000원(단체 : 2,000원) / ※단체 20명 이상|아트샵|http://www.womanlife.or.kr|한국박물관협회|127.7082224|37.2433722
여주곤충박물관|사립||031-885-1400|경기도 여주시 명품로 308-28|4월~10월 10:00~18:00  11월~3월 10:00~17:00|매주 월요일(공휴일제외)|4세(한국나이)~성인  7,000원|매점;판매점|http://www.여주곤충박물관.kr|한국박물관협회||
연기향토박물관|사립||044-862-7449|세종 연서면 양대길 34-4|09:00~18:00|연중무휴|일반 : 3,000원 / 초·중·고등학생 : 2,000원|야외 전시실|http://cafe.daum.net/yghmuseum/|한국박물관협회||
영남대학교박물관|대학||053-810-1707|경북 경산시 대학로 280|10:00~17:00|학기 중-주말 (4~5월, 10~11월 토요일 개관)방학 중-목요일만 개관, 공휴일|무료||http://museum.yu.ac.kr|한국박물관협회|128.7562750|35.8364820
영암곤충박물관|사립||061-471-4300|전남 영암군 영암읍 기찬랜드로 41|하절기 10:00 - 18:00(17시 입장마감), 동절기 10:00 - 17:00(16시 입장마감)|월요일(공휴일 제외)|28개월 이상부터 7,000원, 영암군민 5,000원|곤충농장|http://영암곤충박물관.kr/|한국박물관협회||
영월미디어기자박물관|사립||033-372-1094|강원 영월군 한반도면 서강로 1094|하절기 09:00~18:00 / 동절기 10:00~17:00|매주 월요일(동절기 월, 화요일 휴관)|성인 : 5,000원(단체 : 4,000원) / 초 · 중 · 고등학생 : 4,000원(단체 : 3,000원) / 유치원 : 4,000원(단체 : 2,000원) / ※단체 20명 이상||http://cafe.daum.net/ywmm|한국박물관협회|128.3564500|37.2431346
영월아프리카미술박물관|사립||033-372-3229|강원 영월군 김삿갓면 영월동로 1107-1|하절기 09:00~18:00 / 동절기 10:00~17:00|매주 월요일|성인 : 5,000원(단체 : 4,000원) / 초 · 중 · 고등학생 : 4,000원(단체 : 3,000원) / 유치원 : 3,000원(단체 : 2,000원) / ※단체 20명 이상|아트샵; 카페|http://www.aamy.kr|한국박물관협회|128.5354375|37.1319321
영인문학관|사립||02-379-3182|서울 종로구 평창 30길 81|10:00~17:00|전시기간 중-월요일, 전시기간 외-주말|일반 : 5,000원(단체 : 4,000원) / 학생 : 3,000원(단체 : 2,000원) / ※단체 10명 이상||http://young-in.kr/|한국박물관협회||
영집궁시전시관|사립||031-944-6800|경기 파주시 탄현면 국원말길 168|하절기 10:00∼18:00 / 동절기 10:00∼17:00|매주 월요일, 설ㆍ추석 당일|유치원, 초등학생, 노인 : 2,000원(단체 : 1,600원) / 중·고등학생 : 2,500원(단체 : 2,000원) / 대학생, 일반 : 3,000원(단체 : 2,400원) / ※단체 20명 이상|간이 활터|http://www.arrow.or.kr|한국박물관협회|126.7115250|37.7850083
영천역사박물관|사립||054-337-7990|경북 영천시 선창길 9||||||한국박물관협회||
예수병원의학박물관|사립||063-230-8778|전북 전주시 완산구 서원로 394|09:00~17:00|매주 일·월요일, 공휴일|무료||http://museum.jesushospital.com|한국박물관협회||
예술의전당/서울서예박물관|사립||02-580-1650~1|서울 서초구 남부순환로 2406|하절기 11:00~20:00 / 동절기 11:00~19:00|매월 마지막주 월요일|초·중·고등학생, 장애인 : 5,000원(단체 : 3,000원) / 일반 : 7,000원(단체 : 5,000원) / ※단체 20명 이상|레스토랑; 카페|http://www.sac.or.kr|한국박물관협회|127.0120366|37.4783222
예아리박물관|사립||031-323-7277|경기 용인시 처인구 원설로 270번길 25|09:00~18:00|매주 월요일|어린이(13세 이하) : 2,000원(단체 : 1,500원) / 청소년(14~19세) : 4,000원(단체 : 3,000원) / 어른(20~64세) : 5,000원(단체 : 4,000원) / 노인(65세 이상) : 3,000원(단체 : 2,000원) / ※단체 20명 이상||http://yearee.com|한국박물관협회||
옛터민속박물관|사립||042-274-4008|대전 동구 산내로 321-35|10:00~22:00|연중무휴|무료|레스토랑; 카페|http://www.yetermuseum.com|한국박물관협회|127.4404699|36.2151276
오륜대한국순교자박물관|사립||051-583-2923|부산 금정구 오륜대로 106-1|10:00~17:00|매주 월요일, 1월 1일, 설, 추석|일반 : 2,000원 / 초·중·고등학생 : 1,000원|아트샵|http://oryundaemuseum.com|한국박물관협회|129.1018500|35.2468350
옥천사성보박물관|사립||055-673-4951|경남 고성군 개천면 연화산1로 471-9|동절기 10:00-16:00 / 하절기 10:00-16:30|매주 월요일, 화요일, 추석과 설연휴, 1월1일|||http://www.okcheonsa.or.kr|한국박물관협회||
옥토끼우주센터|사립||032-937-6917~9|인천 강화군 불은면 강화동로 403|09:30~18:00(주말, 공휴일 19:00까지)|연중무휴|유아(4~5세) : 13,000원(단체 : 10,000원) / 소인(6~중학생) : 15,000원(단체 : 12,000원) / 대인 13,000원 / 국가유공자·경로 : 11,000원 / ※단체 20명 이상|기념품; 레스토랑; 카페; 세미나; 소강당|http://oktokki.com|한국박물관협회|126.4871573|37.6741874
온양민속박물관|사립||041-542-6001~3|충남 아산시 충무로 123|09:30~17:30|매주 월요일|일반 : 5,000원(단체 : 4,000원) / 청소년, 군인 : 4,000원(단체 : 3,000원) / 초등학생 : 3,000원(단체 : 2,000원) / 유치원 : 3,000원(단체 : 1,500원)|아트샵; 레스토랑; 카페; 교육실; 세미나실; 야외전시장|http://www.onyangmuseum.or.kr|한국박물관협회|127.0061781|36.7921546
옹청박물관|사립||031–881-4157,-70|경기도 여주시 산북면 금품2로 132|화-금 09시 - 13시 (예약제 운영)|토, 일, 월, 1월 1일, 국경일  (예약시 예외)|무료|주차장||한국박물관협회||
와보랑께박물관|사립||061-432-1465|전남 강진군 병영면 장강로 804-6|09:00~18:00|연중무휴|어른 : 2,000원(단체 : 1,500원) / 중·고등학생 : 1,500원(단체 : 1,000원) / 어린이 : 1,000원(단체 : 800원) / ※단체 25명 이상||http://www.와보랑께.kr|한국박물관협회|126.8267625|34.6997763
완주책박물관|사립||070-4907-1681|전북 완주군 삼례읍 삼례역로 68|10:00~18:00|신정/추석,설연휴|무료|무인서점; 뮤지엄샵|http://koreabookcity.com|한국박물관협회|127.0665452|35.9063561
왈츠와닥터만커피박물관|사립||031-576-6051|경기 남양주시 조안면 북한강로 856-37|10:30~18:00|매주 월요일|일반 : 5,000원(단체 : 4,000원) / 초등학생 : 3,000원 / ※단체 20명 이상|아트샵; 레스토랑; 카페|http://www.wndcof.org|한국박물관협회|127.3382976|37.5917958
왕조실록·의궤박물관|사립||033-339-7000|강원 평창군 진부면 오대산로 176|||||http://woljeongsamuseum.or.kr|한국박물관협회||
외도보타니아|사립||055-681-4541|경남 거제시 일운면 외도길 17|비수기 08:30~15:30 / 성수기 08:00~17:30|연중무휴|성인 : 11,000원 / 청소년 : 8,000원 / 소인 : 5,000원|기념품점|http://www.oedobotania.com|한국박물관협회|128.7118140|34.7691730
용인대학교박물관|대학||031-8020-3001~2|경기 용인시 처인구 용인대학로 134|10:00~16:00|주말, 공휴일, 방학기간|무료|카페|http://museum.yongin.ac.kr|한국박물관협회|127.1702290|37.2265030
용주사효행박물관|사립||031-226-3488|경기 화성시 용주로 136|하절기 10:00~18:00 / 동절기 10:00~17:00|연중무휴|어른 : 1,500원(단체 : 1,300원) / 청소년 : 1,000원(단체 : 800원) / 어린이 : 700원(단체 : 500원) / ※단체 30명 이상|아트샵|http://www.yongjoosa.or.kr|한국박물관협회|127.0047487|37.2114027
우리삶문화옥당박물관|사립||070-7011-6887|전남 영광군 백수읍 대신길 3길 3|10:00~17:00|매주 월요일|무료||http://www.okdangmuseum.net|한국박물관협회|126.4026349|35.3606717
우리옛돌박물관|사립||02-986-1001|서울 성북구 대사관로 13길 66|10:00~18:00 / 관람종료 한시간 전까지 입장가능합니다. / 전시설명 오전11시, 오후3시 하루2번 진행됩니다.|매주 월요일(월요일이 공휴일인 경우 정상개관합니다.)|성인(일반) 7,000원, 성인(할인) 5,000원, 성인(문화일)3,000 / 청소년(일반)5,000원,청소년(할인)3,000원,청소년(문화일)2,000원 / 어린이(일반)3,000원,어린이(할인)2,000원,어린이(문화일)1,000원 / *할인:65세 이상, 20인이상 단체, 장애인 / 중복할인불가|카페; 아트샵|http://www.koreanstonemuseum.com|한국박물관협회|126.9900255|37.6008576
우리은행은행사박물관|사립||02-2002-5090|서울 중구 소공로 51 우리은행 본점 지하 1층|10:00~18:00|매주 일요일, 공휴일|무료|카페|http://www.woorimuseum.com|한국박물관협회||
우민아트센터|사립||043-222-0357|충북 청주시 상당구 사북로 164 우민타워 B1|하절기(3월~10월) 10:00~19:00 / 동절기(11월~2월) 10:00~18:00|매주 일요일, 1월 1일, 설·추석 당일|무료|카페|http://www.wuminartcenter.org|한국박물관협회|127.4891225|36.6445675
우석뮤지엄|사립||02-364-8900|서울 서대문구 신촌로 129, 5층|10:00~20:00||||http://www.artreon.co.kr|한국박물관협회||
우석헌자연사박물관|사립||031-572-9555|경기 남양주시 진접읍 금강로 1095|10:00~19:00 / 일요일 12:00 개관|매주 월요일|대인(만19세~만64세) : 5,000원(단체 : 3,500원) / 소인(만4세~만18세) : 3,000원(단체 : 2,500원) / 4인가족 할인, (개인 관람일 경우)48개월 미만, 만 65세 이상 : 무료 / ※단체 20명 이상|아트샵; 레스토랑; 카페|http://www.geomuseum.org|한국박물관협회|127.1610250|37.6979096
울산해양박물관|사립||052-239-6708,-9|울산 울주군 서생면 해맞이로 1251|09:00~18:00|연중무휴|어린이, 경로 : 3,000원(단체 : 2,500원) / 청소년 : 4,000원(단체 : 3,500원) / 성인 : 5,000원(단체 : 4,500원) / ※단체 20명 이상|아트샵|http://www.oceancoral.kr|한국박물관협회|129.3546951|35.3616887
원광대학교박물관|대학||063-850-5482~3|전북 익산시 익산대로 460|10:00~16:00|주말, 공휴일(방학기간)|무료||http://museum.wonkwang.ac.kr|한국박물관협회|126.9567125|35.9663013
원불교역사박물관|사립||063-850-3240~3|전북 익산시 익산대로 501|10:00~17:00|매주 월요일|무료||http://wonmuseum.net|한국박물관협회|126.9518743|35.9731524
원숭이학교자연사박물관|사립||063-584-0708|전북 부안군 상서면 부안로 1783|||||http://www.monkeypark.co.kr/|한국박물관협회||
월정사성보박물관|사립||033-339-7000|강원 평창군 진부면 오대산로 176|하절기 09:30~18:00 / 동절기 09:30~17:00|매주 월요일|무료|아트샵; 카페|http://woljeongsamuseum.or.kr|한국박물관협회||
유금와당박물관|사립||02-394-3451|서울 종로구 창의문로 11가길 4|10:00~17:00(화, 목, 금요일 예약 관람)|매주 일, 월요일, 공휴일|일반 : 5,000원(단체 : 3,000원) / 학생, 경로, 장애인, 지역주민 : 3,000원(단체 : 3,000원) / ※단체 10명 이상||http://www.yoogeum.org|한국박물관협회|126.9626250|37.5937490
유리지공예관|사립||02-578-6663|서울 서초구 중앙로 555|11:00~17:00|매주 월요일(전시 기간중)|무료||http://yoolizzycraftmuseum.org|한국박물관협회|127.0123282|37.4577928
유진민속박물관|사립||031-966-5262|경기 고양시 덕양구 고양대로 1670번길 78-11|하절기 10:00~18:00 / 동절기 10:00~17:00|매주 일, 월요일, 공휴일|유치원, 초등학생, 청소년, 군인 : / 5,000원(단체 : 4,000원) / 일반 : 6,000원(단체 : 5,000원) / ※단체 20명 이상||http://www.yujinnfm.com/|한국박물관협회|126.8658633|37.6458167
육군박물관|대학||02-2197-6608|서울 노원구 화랑로 사서함 77-1|10:00~17:00|1월 1일, 설ㆍ추석 연휴|무료||http://museum.kma.ac.kr/|한국박물관협회|127.1004201|37.6229083
은해사성보박물관|사립||054-335-3318|경북 영천시 청통면 청통로 951|하절기 09:30~17:30 / 동절기 09:30~17:00|매주 월요일, 설, 추석|어린이ㆍ청소년 : 500원 / 일반 : 1,000원||http://www.eunhae-sa.org|한국박물관협회|128.7906730|35.9918530
이풀실내정원|사립||031-437-2525|경기 안산시 상록구 반월천북길 139-18|화-일요일 : 10:30~22:00|월요일 휴관(단, 공휴일인 경우는 정상 개관)|무료|가든센터; 레스토랑; 카페&베이커리|http://eunicesgarden.com|한국박물관협회||
이화박물관|사립||02-2175-1964|서울 중구 정동길 26|월~토요일 10:00~18:00 / 동절기 17:30까지|매주 일요일, 공휴일, 개교기념일, 기타 관장이 정하는 휴일|무료|아트샵|http://www.ewhamuseum.com/|한국박물관협회|126.9714044|37.5661977
